unit_id,time_to_first_spike
3001721,0.0925
3001722,0.109
3001723,0.135
3001724,0.1065
3001725,0.127
3001726,0.105
3001727,
3001728,
3001729,0.161
3001730,0.07
3001731,0.08
3001732,0.094
3001733,
3001734,0.072
3001735,0.081
3001736,0.1615
3001737,0.101
3001738,
3001739,0.099
3001740,0.079
3001741,0.115
3001742,0.1015
3001743,
3001744,0.064
3001745,0.067
3001746,0.176
3001747,0.0435
3001748,0.1295
3001749,0.042
3001750,0.101
3001751,0.1415
3001752,0.114
3001753,0.08
3001754,0.042
3001755,0.099
3001756,0.112
3001757,0.099
3001758,0.093
3001759,0.059
3001760,0.089
3001761,0.115
3001762,0.04
3001763,0.116
3001764,0.068
3001765,0.089
3001766,0.076
3001767,0.107
3001768,
3001769,0.1405
3001770,0.084
3001771,0.146
3001772,0.1345
3001773,0.033
3001774,0.1065
3001775,0.094
3001776,0.112
3001777,0.151
3001778,0.077
3001779,0.0765
3001780,0.0995
3001781,0.0835
3001782,0.0875
3001783,0.1015
3001784,0.066
3001785,0.058
3001786,0.083
3001787,0.061
3001788,0.0905
3001789,0.096
3001790,0.071
3001791,0.075
3001792,0.1
3001793,0.1035
3001794,0.104
3001795,0.08
3001796,0.1045
3001797,0.0865
3001798,0.125
3001799,0.083
3001800,0.058
3001801,0.077
3001802,0.087
3001803,0.05
3001804,0.0865
3001805,0.093
3001806,0.093
3001807,0.062
3001808,0.038
3001809,0.096
3001810,0.131
3001811,0.055
3001812,0.108
3001813,0.1095
3001814,0.11
3001815,0.102
3001816,0.0925
3001817,0.095
3001818,0.159
3001819,0.091
3001820,0.127
3001821,0.124
3001822,0.1425
3001823,0.1075
3001824,0.124
3001825,0.1195
3001826,0.116
3001827,0.115
3001828,0.126
3001829,0.1335
3001830,0.12
3001831,0.1385
3001832,0.127
3001833,0.125
3001834,0.11
3001835,0.118
3001836,0.119
3001837,0.0975
3001838,0.126
3001839,0.0945
3001840,0.128
3001841,0.1235
3001842,0.111
3001843,0.099
3001844,0.109
3001845,0.1025
3001846,0.105
3001847,0.1075
3001848,0.101
3001849,0.113
3001850,0.111
3001851,0.099
3001852,0.114
3001853,0.112
3001854,0.105
3001855,0.126
3001856,0.112
3001857,0.1185
3001858,0.1065
3001859,0.114
3001860,0.097
3001861,0.089
3001862,0.105
3001863,0.107
3001864,0.108
3001865,0.103
3001866,0.128
3001867,0.084
3001868,0.087
3001869,0.095
3001870,0.111
3001871,0.107
3001872,0.085
3001873,0.0755
3001874,0.069
3001875,0.12
3001876,0.091
3001877,0.0865
3001878,0.091
3001879,0.097
3001880,0.092
3001881,0.073
3001882,0.074
3001883,0.0985
3001884,0.0985
3001885,0.109
3001886,0.091
3001887,0.092
3001888,
3001889,0.115
3001890,0.074
3001891,0.062
3001892,0.112
3001893,0.125
3001894,0.085
3001895,0.095
3001896,0.069
3001897,0.094
3001898,0.082
3001899,0.137
3001900,0.103
3001901,0.067
3001902,0.061
3001903,0.113
3001904,0.102
3001905,0.0605
3001906,0.138
3001907,0.0925
3001908,0.114
3001909,0.0875
3001910,0.079
3001911,0.047
3001912,0.0965
3001913,0.096
3001914,0.086
3001915,0.104
3001916,0.11
3001917,0.114
3001918,0.076
3001919,0.0635
3001920,0.089
3001921,0.055
3001922,0.082
3001923,0.092
3001924,0.099
3001925,0.078
3001926,0.08
3001927,0.1145
3001928,0.125
3001929,0.131
3001930,0.091
3001931,0.083
3001932,0.059
3001933,0.052
3001934,0.055
3001935,0.095
3001936,0.065
3001937,0.091
3001938,0.089
3001939,0.089
3001940,0.0925
3001941,0.093
3001942,0.103
3001943,0.084
3001944,0.108
3001945,0.093
3001946,0.08
3001947,0.081
3001948,0.0815
3001949,0.0495
3001950,0.101
3001951,0.0535
3001952,0.108
3001953,0.0705
3001954,0.079
3001955,0.074
3001956,0.0885
3001957,0.1465
3001958,0.0955
3001959,0.072
3001960,0.085
3001961,0.089
3001962,0.106
3001963,0.099
3001964,0.106
3001965,0.078
3001966,0.111
3001967,0.062
3001968,0.046
3001969,0.087
3001970,0.061
3001971,0.092
3001972,0.104
3001973,0.0855
3001974,0.088
3001975,0.104
3001976,0.11
3001977,0.0965
3001978,0.067
3001979,0.063
3001980,0.057
3001981,0.102
3001982,0.147
3001983,0.103
3001984,0.0515
3001985,0.1055
3001986,0.082
3001987,0.1055
3001988,0.099
3001989,0.102
3001990,0.0945
3001991,0.104
3001992,0.051
3001993,0.058
3001994,0.093
3001995,0.0915
3001996,
3001997,0.098
3001998,0.134
3001999,0.107
3002000,0.137
3002001,0.135
3002002,0.086
3002003,0.151
3002004,0.116
3002005,0.128
3002006,0.098
3002007,0.122
3002008,0.1955
3002009,0.081
3002010,0.057
3002011,0.05
3002012,0.101
3002013,0.049
3002014,0.107
3002015,0.11
3002016,0.07
3002017,0.069
3002018,0.1745
3002019,0.073
3002020,0.053
3002021,0.105
3002022,0.064
3002023,0.037
3002024,0.0905
3002025,0.059
3002026,
3002027,0.1775
3002028,0.128
3002029,0.061
3002030,0.11
3002031,
3002032,0.084
3002033,0.066
3002034,0.091
3002035,0.1375
3002036,0.106
3002037,0.1825
3002038,0.056
3002039,0.061
3002040,
3002041,0.112
3002042,0.055
3002043,0.093
3002044,0.052
3002045,0.114
3002046,0.0695
3002047,0.057
3002048,0.0535
3002049,0.106
3002050,0.054
3002051,0.098
3002052,0.136
3002053,0.069
3002054,0.073
3002055,0.0645
3002056,0.072
3002057,0.103
3002058,0.116
3002059,0.098
3002060,0.094
3002061,0.04
3002062,0.064
3002063,0.085
3002064,0.079
3002065,0.105
3002066,0.116
3002067,0.088
3002068,0.146
3002069,0.0425
3002070,0.062
3002071,0.032
3002072,0.057
3002073,0.066
3002074,0.1395
3002075,0.106
3002076,0.05
3002077,0.145
3002078,0.091
3002079,0.114
3002080,0.073
3002081,0.145
3002082,0.1045
3002083,0.1235
3002084,0.077
3002085,0.1095
3002086,0.1365
3002087,0.088
3002088,0.056
3002089,0.082
3002090,0.096
3002091,0.095
3002092,0.0985
3002093,0.0875
3002094,0.094
3002095,0.095
3002096,0.098
3002097,0.1005
3002098,0.1285
3002099,0.0675
3002100,0.097
3002101,0.1085
3002102,0.063
3002103,0.049
3002104,0.051
3002105,0.08
3002106,0.085
3002107,0.052
3002108,0.1355
3002109,0.094
3002110,0.125
3002111,0.069
3002112,0.096
3002113,0.105
3002114,0.057
3002115,0.077
3002116,0.095
3002117,0.094
3002118,0.043
3002119,0.097
3002120,0.054
3002121,0.057
3002122,0.097
3002123,0.121
3002124,0.093
3002125,0.13
3002126,0.0935
3002127,0.1085
3002128,0.047
3002129,0.075
3002130,0.047
3002131,0.109
3002132,0.066
3002133,0.09
3002134,0.097
3002135,0.067
3002136,0.1035
3002137,0.092
3002138,0.1165
3002139,0.0875
3002140,0.098
3002141,0.046
3002142,0.071
3002143,0.052
3002144,0.1115
3002145,0.085
3002146,0.17
3002147,0.052
3002148,0.0675
3002149,0.097
3002150,0.043
3002151,0.066
3002152,0.079
3002153,0.1175
3002154,0.056
3002155,0.058
3002156,0.061
3002157,0.052
3002158,0.057
3002159,0.1065
3002160,0.09
3002161,0.09
3002162,0.047
3002163,0.051
3002164,0.073
3002165,0.074
3002166,0.11
3002167,0.086
3002168,0.057
3002169,0.071
3002170,0.054
3002171,0.046
3002172,0.108
3002173,0.1095
3002174,0.083
3002175,0.057
3002176,0.0945
3002177,0.096
3002178,0.1485
3002179,0.0405
3002180,0.043
3002181,0.0885
3002182,0.057
3002183,0.078
3002184,0.071
3002185,0.1
3002186,0.064
3002187,0.09
3002188,0.1235
3002189,0.184
3002190,0.185
3002191,0.091
3002192,0.1005
3002193,0.082
3002194,0.089
3002195,0.075
3002196,0.103
3002197,
3002198,0.09
3002199,0.09
3002200,0.075
3002201,0.162
3002202,0.094
3002203,0.045
3002204,0.137
3002205,0.0855
3002206,0.086
3002207,0.138
3002208,0.096
3002209,0.0945
3002210,0.09
3002211,0.0475
3002212,0.093
3002213,0.041
3002214,0.089
3002215,
3002216,0.126
3002217,0.132
3002218,0.0595
3002219,0.1
3002220,0.0945
3002221,0.097
3002222,0.1
3002223,0.091
3002224,0.127
3002225,0.084
3002226,0.099
3002227,0.094
3002228,
3002229,
3002230,
3002231,
3002232,0.0905
3002233,
3002234,0.192
3002235,
3002236,
3002237,0.125
3002238,0.1
3002239,0.107
3002240,0.116
3002241,
3002242,
3002243,0.1345
3002244,0.127
3002245,0.1135
3002246,0.122
3002247,0.118
3002248,0.073
3002249,
3002250,0.093
