unit_id,cortical_depth,cortical_layer,ecephys_structure_acronym
5000788,1235.46,,V1_site5_B
5000789,625.97,,V1_site5_B
5000790,617.31,,V1_site5_B
5000791,659.3,,V1_site5_B
5000792,661.55,,V1_site5_B
5000793,671.27,,V1_site5_B
5000794,706.59,,V1_site5_B
5000795,701.97,,V1_site5_B
5000796,741.65,,V1_site5_B
5000797,731.21,,V1_site5_B
5000798,964.69,,V1_site5_B
5000799,740.69,,V1_site5_B
5000800,776.55,,V1_site5_B
5000801,778.63,,V1_site5_B
5000802,766.25,,V1_site5_B
5000803,801.98,,V1_site5_B
5000804,816.1,,V1_site5_B
5000805,826.4,,V1_site5_B
5000806,834.08,,V1_site5_B
5000807,849.27,,V1_site5_B
5000808,848.95,,V1_site5_B
5000809,856.47,,V1_site5_B
5000810,890.88,,V1_site5_B
5000811,906.72,,V1_site5_B
5000812,884.77,,V1_site5_B
5000813,894.92,,V1_site5_B
5000814,939.07,,V1_site5_B
5000815,915.44,,V1_site5_B
5000816,932.31,,V1_site5_B
5000817,951.12,,V1_site5_B
5000818,926.1,,V1_site5_B
5000819,978.03,,V1_site5_B
5000820,981.9,,V1_site5_B
5000821,964.19,,V1_site5_B
5000822,973.63,,V1_site5_B
5000823,1003.79,,V1_site5_B
5000824,1017.35,,V1_site5_B
5000825,994.19,,V1_site5_B
5000826,1006.16,,V1_site5_B
5000827,993.47,,V1_site5_B
5000828,992.68,,V1_site5_B
5000829,1014.03,,V1_site5_B
5000830,1055.4,,V1_site5_B
5000831,1053.19,,V1_site5_B
5000832,1050.63,,V1_site5_B
5000833,1051.57,,V1_site5_B
5000834,1057.27,,V1_site5_B
5000835,1099.7,,V1_site5_B
5000836,1080.66,,V1_site5_B
5000837,1095.21,,V1_site5_B
5000838,1092.68,,V1_site5_B
5000839,1093.82,,V1_site5_B
5000840,1104.81,,V1_site5_B
5000841,1155.59,,V1_site5_B
5000842,1145.41,,V1_site5_B
5000843,1117.48,,V1_site5_B
5000844,1144.53,,V1_site5_B
5000845,1144.67,,V1_site5_B
5000846,1136.93,,V1_site5_B
5000847,1188.15,,V1_site5_B
5000848,1175.47,,V1_site5_B
5000849,1164.86,,V1_site5_B
5000850,1194.14,,V1_site5_B
5000851,1186.79,,V1_site5_B
5000852,1167.11,,V1_site5_B
5000853,1173.26,,V1_site5_B
5000854,1177.44,,V1_site5_B
5000855,1159.07,,V1_site5_B
5000856,1199.16,,V1_site5_B
5000857,1226.21,,V1_site5_B
5000858,1198.44,,V1_site5_B
5000859,1223.26,,V1_site5_B
5000860,1213.76,,V1_site5_B
5000861,1211.48,,V1_site5_B
5000862,1258.04,,V1_site5_B
5000863,1232.04,,V1_site5_B
5000864,1238.37,,V1_site5_B
5000865,1255.55,,V1_site5_B
5000866,1261.14,,V1_site5_B
5000867,1257.82,,V1_site5_B
5000868,1241.93,,V1_site5_B
5000869,1266.81,,V1_site5_B
5000870,1299.31,,V1_site5_B
5000871,1289.35,,V1_site5_B
5000872,1276.31,,V1_site5_B
5000873,1275.3,,V1_site5_B
5000874,1296.9,,V1_site5_B
5000875,1335.97,,V1_site5_B
5000876,1358.3,,V1_site5_B
5000877,1303.96,,V1_site5_B
5000878,1326.58,,V1_site5_B
5000879,1315.85,,V1_site5_B
5000880,1310.97,,V1_site5_B
5000881,1333.58,,V1_site5_B
5000882,1352.9,,V1_site5_B
5000883,1374.26,,V1_site5_B
5000884,1384.84,,V1_site5_B
5000885,1355.69,,V1_site5_B
5000886,1370.44,,V1_site5_B
5000887,1361.76,,V1_site5_B
5000888,1409.14,,V1_site5_B
5000889,1388.66,,V1_site5_B
5000890,1423.97,,V1_site5_B
5000891,1408.34,,V1_site5_B
5000892,1390.56,,V1_site5_B
5000893,1399.92,,V1_site5_B
5000894,1419.18,,V1_site5_B
5000895,1453.93,,V1_site5_B
5000896,1468.47,,V1_site5_B
5000897,1463.32,,V1_site5_B
5000898,1455.02,,V1_site5_B
5000899,1461.64,,V1_site5_B
5000900,1449.48,,V1_site5_B
5000901,1441.63,,V1_site5_B
5000902,1450.76,,V1_site5_B
5000903,1504.62,,V1_site5_B
5000904,1490.8,,V1_site5_B
5000905,1488.78,,V1_site5_B
5000906,1503.6,,V1_site5_B
5000907,1471.3,,V1_site5_B
5000908,1487.47,,V1_site5_B
5000909,1484.49,,V1_site5_B
5000910,1518.62,,V1_site5_B
5000911,1494.41,,V1_site5_B
5000912,1541.78,,V1_site5_B
5000913,1504.12,,V1_site5_B
5000914,1541.07,,V1_site5_B
5000915,1529.32,,V1_site5_B
5000916,1524.95,,V1_site5_B
5000917,1531.51,,V1_site5_B
5000918,1537.71,,V1_site5_B
5000919,1544.54,,V1_site5_B
5000920,1561.25,,V1_site5_B
5000921,1569.98,,V1_site5_B
5000922,1577.78,,V1_site5_B
5000923,1575.45,,V1_site5_B
5000924,1547.85,,V1_site5_B
5000925,1571.49,,V1_site5_B
5000926,1595.81,,V1_site5_B
5000927,1601.41,,V1_site5_B
5000928,1600.55,,V1_site5_B
5000929,1631.65,,V1_site5_B
5000930,1616.78,,V1_site5_B
5000931,1629.6,,V1_site5_B
5000932,1601.91,,V1_site5_B
5000933,1594.28,,V1_site5_B
5000934,1614.73,,V1_site5_B
5000935,1591.89,,V1_site5_B
5000936,1636.18,,V1_site5_B
5000937,1593.57,,V1_site5_B
5000938,1620.3,,V1_site5_B
5000939,1623.22,,V1_site5_B
5000940,1607.38,,V1_site5_B
5000941,1647.38,,V1_site5_B
5000942,1620.4,,V1_site5_B
5000943,1679.78,,V1_site5_B
5000944,1662.35,,V1_site5_B
5000945,1657.31,,V1_site5_B
5000946,1639.09,,V1_site5_B
5000947,1640.07,,V1_site5_B
5000948,1673.38,,V1_site5_B
5000949,1659.01,,V1_site5_B
5000950,1644.43,,V1_site5_B
5000951,1659.14,,V1_site5_B
5000952,1672.27,,V1_site5_B
5000953,1667.05,,V1_site5_B
5000954,1695.65,,V1_site5_B
5000955,1674.92,,V1_site5_B
5000956,1689.68,,V1_site5_B
5000957,1677.52,,V1_site5_B
5000958,1698.6,,V1_site5_B
5000959,1693.37,,V1_site5_B
5000960,1689.44,,V1_site5_B
5000961,1676.03,,V1_site5_B
5000962,1703.47,,V1_site5_B
5000963,1716.83,,V1_site5_B
5000964,1728.56,,V1_site5_B
5000965,1733.91,,V1_site5_B
5000966,1743.85,,V1_site5_B
5000967,1728.32,,V1_site5_B
5000968,1719.2,,V1_site5_B
5000969,1732.96,,V1_site5_B
5000970,1721.04,,V1_site5_B
5000971,1726.65,,V1_site5_B
5000972,1715.51,,V1_site5_B
5000973,1745.98,,V1_site5_B
5000974,1747.12,,V1_site5_B
5000975,1726.7,,V1_site5_B
5000976,1746.28,,V1_site5_B
5000977,1770.76,,V1_site5_B
5000978,1779.04,,V1_site5_B
5000979,1771.14,,V1_site5_B
5000980,1768.33,,V1_site5_B
5000981,1765.79,,V1_site5_B
5000982,1791.94,,V1_site5_B
5000983,1776.16,,V1_site5_B
5000984,1755.73,,V1_site5_B
5000985,1774.03,,V1_site5_B
5000986,1768.71,,V1_site5_B
5000987,1790.71,,V1_site5_B
5000988,1746.22,,V1_site5_B
5000989,1751.17,,V1_site5_B
5000990,1770.63,,V1_site5_B
5000991,1773.95,,V1_site5_B
5000992,1756.56,,V1_site5_B
5000993,1776.97,,V1_site5_B
5000994,1808.3,,V1_site5_B
5000995,1823.73,,V1_site5_B
5000996,1808.21,,V1_site5_B
5000997,1795.62,,V1_site5_B
5000998,1815.84,,V1_site5_B
5000999,1813.79,,V1_site5_B
5001000,1838.25,,V1_site5_B
5001001,1851.35,,V1_site5_B
5001002,1879.29,,V1_site5_B
5001003,1873.4,,V1_site5_B
5001004,1838.91,,V1_site5_B
5001005,1846.44,,V1_site5_B
5001006,1834.76,,V1_site5_B
5001007,1873.09,,V1_site5_B
5001008,1902.58,,V1_site5_B
5001009,1897.77,,V1_site5_B
5001010,1886.58,,V1_site5_B
5001011,1879.01,,V1_site5_B
5001012,1903.86,,V1_site5_B
5001013,1891.28,,V1_site5_B
5001014,1903.49,,V1_site5_B
5001015,1900.57,,V1_site5_B
5001016,1895.85,,V1_site5_B
5001017,1904.17,,V1_site5_B
5001018,1874.62,,V1_site5_B
5001019,1864.52,,V1_site5_B
5001020,1426.38,,V1_site5_B
5001021,1957.84,,V1_site5_B
5001022,1916.98,,V1_site5_B
5001023,1923.22,,V1_site5_B
5001024,1930.47,,V1_site5_B
5001025,1925.32,,V1_site5_B
5001026,1930.18,,V1_site5_B
5001027,1926.94,,V1_site5_B
5001028,1924.03,,V1_site5_B
5001029,1913.44,,V1_site5_B
5001030,1922.34,,V1_site5_B
5001031,1935.3,,V1_site5_B
5001032,1915.84,,V1_site5_B
5001033,1925.8,,V1_site5_B
5001034,1921.7,,V1_site5_B
5001035,1949.04,,V1_site5_B
5001036,1971.61,,V1_site5_B
5001037,1961.14,,V1_site5_B
5001038,1952.05,,V1_site5_B
5001039,1989.81,,V1_site5_B
5001040,1993.34,,V1_site5_B
5001041,1990.11,,V1_site5_B
5001042,1960.43,,V1_site5_B
5001043,1943.22,,V1_site5_B
5001044,1966.98,,V1_site5_B
5001045,1983.44,,V1_site5_B
5001046,1976.75,,V1_site5_B
5001047,1968.12,,V1_site5_B
5001048,1978.77,,V1_site5_B
5001049,2018.16,,V1_site5_B
5001050,2031.62,,V1_site5_B
5001051,2017.68,,V1_site5_B
5001052,2023.28,,V1_site5_B
5001053,2022.35,,V1_site5_B
5001054,2021.05,,V1_site5_B
5001055,2013.45,,V1_site5_B
5001056,2006.94,,V1_site5_B
5001057,2042.43,,V1_site5_B
5001058,2056.74,,V1_site5_B
5001059,2049.25,,V1_site5_B
5001060,2048.61,,V1_site5_B
5001061,2060.61,,V1_site5_B
5001062,2045.54,,V1_site5_B
5001063,2040.99,,V1_site5_B
5001064,2033.15,,V1_site5_B
5001065,2050.84,,V1_site5_B
5001066,2068.04,,V1_site5_B
5001067,2052.51,,V1_site5_B
5001068,2058.89,,V1_site5_B
5001069,2033.46,,V1_site5_B
5001070,2055.07,,V1_site5_B
5001071,2063.35,,V1_site5_B
5001072,2050.18,,V1_site5_B
5001073,2035.52,,V1_site5_B
5001074,2064.59,,V1_site5_B
5001075,2041.52,,V1_site5_B
5001076,2037.56,,V1_site5_B
5001077,2070.89,,V1_site5_B
5001078,2053.88,,V1_site5_B
5001079,2077.64,,V1_site5_B
5001080,2076.17,,V1_site5_B
5001081,2079.67,,V1_site5_B
5001082,2111.7,,V1_site5_B
5001083,2094.62,,V1_site5_B
5001084,2060.36,,V1_site5_B
5001085,2095.11,,V1_site5_B
5001086,2091.39,,V1_site5_B
5001087,2102.19,,V1_site5_B
5001088,2090.82,,V1_site5_B
5001089,2108.1,,V1_site5_B
5001090,2084.99,,V1_site5_B
5001091,2072.33,,V1_site5_B
5001092,2111.14,,V1_site5_B
5001093,2142.94,,V1_site5_B
5001094,2132.75,,V1_site5_B
5001095,2143.33,,V1_site5_B
5001096,2121.16,,V1_site5_B
5001097,2162.99,,V1_site5_B
5001098,2144.91,,V1_site5_B
5001099,2127.44,,V1_site5_B
5001100,2131.38,,V1_site5_B
5001101,2135.68,,V1_site5_B
5001102,2162.13,,V1_site5_B
5001103,2110.17,,V1_site5_B
5001104,2145.28,,V1_site5_B
5001105,2125.48,,V1_site5_B
5001106,2112.35,,V1_site5_B
5001107,2143.24,,V1_site5_B
5001108,2144.45,,V1_site5_B
5001109,2147.07,,V1_site5_B
5001110,2110.67,,V1_site5_B
5001111,2122.65,,V1_site5_B
5001112,2175.86,,V1_site5_B
5001113,2179.86,,V1_site5_B
5001114,2175.0,,V1_site5_B
5001115,2165.04,,V1_site5_B
5001116,2144.77,,V1_site5_B
5001117,2166.56,,V1_site5_B
5001118,2174.76,,V1_site5_B
5001119,2166.67,,V1_site5_B
5001120,2185.77,,V1_site5_B
5001121,2180.87,,V1_site5_B
5001122,2173.33,,V1_site5_B
5001123,2175.52,,V1_site5_B
5001124,2193.54,,V1_site5_B
5001125,2231.05,,V1_site5_B
5001126,2211.05,,V1_site5_B
5001127,2227.45,,V1_site5_B
5001128,2207.58,,V1_site5_B
5001129,2222.88,,V1_site5_B
5001130,2216.75,,V1_site5_B
5001131,2207.86,,V1_site5_B
5001132,2196.88,,V1_site5_B
5001133,2204.36,,V1_site5_B
5001134,2206.8,,V1_site5_B
5001135,2209.18,,V1_site5_B
5001136,2212.57,,V1_site5_B
5001137,2209.87,,V1_site5_B
5001138,2214.03,,V1_site5_B
5001139,2219.49,,V1_site5_B
5001140,2227.41,,V1_site5_B
5001141,2230.07,,V1_site5_B
5001142,2234.75,,V1_site5_B
5001143,2270.04,,V1_site5_B
5001144,2270.26,,V1_site5_B
5001145,2241.77,,V1_site5_B
5001146,2260.88,,V1_site5_B
5001147,2269.7,,V1_site5_B
5001148,2235.98,,V1_site5_B
5001149,2271.3,,V1_site5_B
5001150,2239.29,,V1_site5_B
5001151,2234.98,,V1_site5_B
5001152,2243.52,,V1_site5_B
5001153,2262.16,,V1_site5_B
5001154,2240.56,,V1_site5_B
5001155,2258.38,,V1_site5_B
5001156,2246.46,,V1_site5_B
5001157,2271.85,,V1_site5_B
5001158,2259.6,,V1_site5_B
5001159,2261.9,,V1_site5_B
5001160,2292.45,,V1_site5_B
5001161,2289.72,,V1_site5_B
5001162,2290.14,,V1_site5_B
5001163,2313.55,,V1_site5_B
5001164,2299.07,,V1_site5_B
5001165,2292.75,,V1_site5_B
5001166,2296.93,,V1_site5_B
5001167,2305.38,,V1_site5_B
5001168,2310.37,,V1_site5_B
5001169,2291.19,,V1_site5_B
5001170,2291.31,,V1_site5_B
5001171,2302.01,,V1_site5_B
5001172,2286.48,,V1_site5_B
5001173,2277.46,,V1_site5_B
5001174,2300.36,,V1_site5_B
5001175,2285.38,,V1_site5_B
5001176,2291.96,,V1_site5_B
5001177,2339.87,,V1_site5_B
5001178,2321.94,,V1_site5_B
5001179,2336.7,,V1_site5_B
5001180,2303.61,,V1_site5_B
5001181,2330.6,,V1_site5_B
5001182,2349.92,,V1_site5_B
5001183,2328.56,,V1_site5_B
5001184,2326.73,,V1_site5_B
5001185,2331.68,,V1_site5_B
5001186,2314.95,,V1_site5_B
5001187,2329.5,,V1_site5_B
5001188,2348.68,,V1_site5_B
5001189,2387.31,,V1_site5_B
5001190,2390.64,,V1_site5_B
5001191,2398.87,,V1_site5_B
5001192,2378.07,,V1_site5_B
5001193,2356.13,,V1_site5_B
5001194,2357.02,,V1_site5_B
5001195,2386.23,,V1_site5_B
5001196,2384.45,,V1_site5_B
5001197,2381.46,,V1_site5_B
5001198,2375.26,,V1_site5_B
5001199,2390.17,,V1_site5_B
5001200,2364.17,,V1_site5_B
5001201,2386.35,,V1_site5_B
5001202,2379.96,,V1_site5_B
5001203,2373.73,,V1_site5_B
5001204,2429.62,,V1_site5_B
5001205,2430.4,,V1_site5_B
5001206,2410.5,,V1_site5_B
5001207,2407.81,,V1_site5_B
5001208,2428.0,,V1_site5_B
5001209,2416.38,,V1_site5_B
5001210,2436.5,,V1_site5_B
5001211,2414.48,,V1_site5_B
5001212,2413.14,,V1_site5_B
5001213,2417.12,,V1_site5_B
5001214,2424.77,,V1_site5_B
5001215,2403.09,,V1_site5_B
5001216,2408.66,,V1_site5_B
5001217,2402.18,,V1_site5_B
5001218,2451.16,,V1_site5_B
5001219,2447.13,,V1_site5_B
5001220,2480.48,,V1_site5_B
5001221,2435.18,,V1_site5_B
5001222,2460.81,,V1_site5_B
5001223,2446.19,,V1_site5_B
5001224,2460.1,,V1_site5_B
5001225,2444.99,,V1_site5_B
5001226,2449.12,,V1_site5_B
5001227,2464.4,,V1_site5_B
5001228,2469.81,,V1_site5_B
5001229,2501.84,,V1_site5_B
5001230,2494.66,,V1_site5_B
5001231,2501.23,,V1_site5_B
5001232,2488.46,,V1_site5_B
5001233,2492.3,,V1_site5_B
5001234,2480.61,,V1_site5_B
5001235,2506.96,,V1_site5_B
5001236,2501.22,,V1_site5_B
5001237,2486.15,,V1_site5_B
5001238,2502.23,,V1_site5_B
5001239,2506.01,,V1_site5_B
5001240,2534.62,,V1_site5_B
5001241,2538.76,,V1_site5_B
5001242,2536.61,,V1_site5_B
5001243,2532.5,,V1_site5_B
5001244,2533.66,,V1_site5_B
5001245,2547.59,,V1_site5_B
5001246,2528.27,,V1_site5_B
5001247,2533.3,,V1_site5_B
5001248,2526.62,,V1_site5_B
5001249,2549.99,,V1_site5_B
5001250,2532.43,,V1_site5_B
5001251,2542.06,,V1_site5_B
5001252,2522.44,,V1_site5_B
5001253,2527.2,,V1_site5_B
5001254,2539.25,,V1_site5_B
5001255,2552.76,,V1_site5_B
5001256,2522.57,,V1_site5_B
5001257,2550.78,,V1_site5_B
5001258,2542.96,,V1_site5_B
5001259,2556.17,,V1_site5_B
5001260,2577.81,,V1_site5_B
5001261,2554.31,,V1_site5_B
5001262,2570.32,,V1_site5_B
5001263,2554.43,,V1_site5_B
5001264,2594.85,,V1_site5_B
5001265,2579.99,,V1_site5_B
5001266,2574.42,,V1_site5_B
5001267,2590.43,,V1_site5_B
5001268,2572.32,,V1_site5_B
5001269,2586.08,,V1_site5_B
5001270,2563.49,,V1_site5_B
5001271,2563.38,,V1_site5_B
5001272,2585.12,,V1_site5_B
5001273,2614.07,,V1_site5_B
5001274,2605.89,,V1_site5_B
5001275,2614.66,,V1_site5_B
5001276,2615.84,,V1_site5_B
5001277,2625.06,,V1_site5_B
5001278,2597.2,,V1_site5_B
5001279,2604.04,,V1_site5_B
5001280,2600.51,,V1_site5_B
5001281,2622.49,,V1_site5_B
5001282,2610.57,,V1_site5_B
5001283,2612.33,,V1_site5_B
5001284,2624.76,,V1_site5_B
5001285,2612.5,,V1_site5_B
5001286,2607.68,,V1_site5_B
5001287,2615.11,,V1_site5_B
5001288,2601.87,,V1_site5_B
5001289,2643.23,,V1_site5_B
5001290,2665.39,,V1_site5_B
5001291,2652.79,,V1_site5_B
5001292,2614.91,,V1_site5_B
5001293,2651.41,,V1_site5_B
5001294,2667.26,,V1_site5_B
5001295,2629.22,,V1_site5_B
5001296,2655.53,,V1_site5_B
5001297,2651.89,,V1_site5_B
5001298,2663.05,,V1_site5_B
5001299,2651.06,,V1_site5_B
5001300,2666.22,,V1_site5_B
5001301,2669.34,,V1_site5_B
5001302,2652.43,,V1_site5_B
5001303,2624.83,,V1_site5_B
5001304,2649.94,,V1_site5_B
5001305,2650.58,,V1_site5_B
5001306,2669.97,,V1_site5_B
5001307,2715.34,,V1_site5_B
5001308,2674.96,,V1_site5_B
5001309,2672.23,,V1_site5_B
5001310,2689.07,,V1_site5_B
5001311,2683.73,,V1_site5_B
5001312,2670.87,,V1_site5_B
5001313,2684.87,,V1_site5_B
5001314,2675.32,,V1_site5_B
5001315,2703.94,,V1_site5_B
5001316,2661.03,,V1_site5_B
5001317,2704.2,,V1_site5_B
5001318,2688.09,,V1_site5_B
5001319,2711.37,,V1_site5_B
5001320,2675.22,,V1_site5_B
5001321,2698.55,,V1_site5_B
5001322,2664.41,,V1_site5_B
5001323,2692.48,,V1_site5_B
5001324,2682.94,,V1_site5_B
5001325,2699.89,,V1_site5_B
5001326,2745.01,,V1_site5_B
5001327,2724.47,,V1_site5_B
5001328,2732.87,,V1_site5_B
5001329,2716.11,,V1_site5_B
5001330,2735.62,,V1_site5_B
5001331,2730.94,,V1_site5_B
5001332,2754.93,,V1_site5_B
5001333,2725.63,,V1_site5_B
5001334,2736.22,,V1_site5_B
5001335,2744.54,,V1_site5_B
5001336,2713.42,,V1_site5_B
5001337,2721.41,,V1_site5_B
5001338,2737.1,,V1_site5_B
5001339,2737.29,,V1_site5_B
5001340,2768.74,,V1_site5_B
5001341,2764.75,,V1_site5_B
5001342,2774.55,,V1_site5_B
5001343,2789.66,,V1_site5_B
5001344,2800.42,,V1_site5_B
5001345,2793.16,,V1_site5_B
5001346,2771.33,,V1_site5_B
5001347,2770.29,,V1_site5_B
5001348,2766.6,,V1_site5_B
5001349,2808.57,,V1_site5_B
5001350,2807.37,,V1_site5_B
5001351,2688.44,,V1_site5_B
5001352,2824.11,,V1_site5_B
5001353,2800.9,,V1_site5_B
5001354,2837.58,,V1_site5_B
5001355,2806.16,,V1_site5_B
5001356,2833.03,,V1_site5_B
5001357,2800.15,,V1_site5_B
5001358,2814.99,,V1_site5_B
5001359,2815.68,,V1_site5_B
5001360,2820.07,,V1_site5_B
5001361,2814.56,,V1_site5_B
5001362,2815.37,,V1_site5_B
5001363,2849.65,,V1_site5_B
5001364,2880.88,,V1_site5_B
5001365,2867.47,,V1_site5_B
5001366,2866.41,,V1_site5_B
5001367,2846.33,,V1_site5_B
5001368,2854.09,,V1_site5_B
5001369,2878.5,,V1_site5_B
5001370,2840.25,,V1_site5_B
5001371,2835.43,,V1_site5_B
5001372,2859.46,,V1_site5_B
5001373,2831.78,,V1_site5_B
5001374,2873.58,,V1_site5_B
5001375,2864.51,,V1_site5_B
5001376,2907.82,,V1_site5_B
5001377,2908.58,,V1_site5_B
5001378,2880.38,,V1_site5_B
5001379,2906.9,,V1_site5_B
5001380,2883.96,,V1_site5_B
5001381,2890.13,,V1_site5_B
5001382,2901.13,,V1_site5_B
5001383,2915.17,,V1_site5_B
5001384,2887.73,,V1_site5_B
5001385,2913.19,,V1_site5_B
5001386,2886.04,,V1_site5_B
5001387,2893.69,,V1_site5_B
5001388,2904.97,,V1_site5_B
5001389,2908.34,,V1_site5_B
5001390,2879.4,,V1_site5_B
5001391,2888.7,,V1_site5_B
5001392,2888.07,,V1_site5_B
5001393,2886.96,,V1_site5_B
5001394,2902.06,,V1_site5_B
5001395,2883.04,,V1_site5_B
5001396,2876.39,,V1_site5_B
5001397,2895.54,,V1_site5_B
5001398,2924.47,,V1_site5_B
5001399,2926.2,,V1_site5_B
5001400,2926.24,,V1_site5_B
5001401,2901.96,,V1_site5_B
5001402,2929.61,,V1_site5_B
5001403,2929.69,,V1_site5_B
5001404,2953.14,,V1_site5_B
5001405,2933.58,,V1_site5_B
5001406,2934.08,,V1_site5_B
5001407,2923.17,,V1_site5_B
5001408,2957.43,,V1_site5_B
5001409,2942.31,,V1_site5_B
5001410,2911.59,,V1_site5_B
5001411,2956.13,,V1_site5_B
5001412,2925.6,,V1_site5_B
5001413,2930.62,,V1_site5_B
5001414,2927.51,,V1_site5_B
5001415,2912.37,,V1_site5_B
5001416,2969.52,,V1_site5_B
5001417,2994.34,,V1_site5_B
5001418,2975.85,,V1_site5_B
5001419,2967.02,,V1_site5_B
5001420,2956.99,,V1_site5_B
5001421,2974.22,,V1_site5_B
5001422,2971.09,,V1_site5_B
5001423,2987.59,,V1_site5_B
5001424,2965.02,,V1_site5_B
5001425,2969.53,,V1_site5_B
5001426,2960.43,,V1_site5_B
5001427,2974.23,,V1_site5_B
5001428,2951.74,,V1_site5_B
5001429,2946.18,,V1_site5_B
5001430,3034.3,,V1_site5_B
5001431,2996.56,,V1_site5_B
5001432,3011.35,,V1_site5_B
5001433,3006.19,,V1_site5_B
5001434,3038.49,,V1_site5_B
5001435,3046.02,,V1_site5_B
5001436,3096.72,,V1_site5_B
5001437,3163.03,,V1_site5_B
5001438,3207.48,,V1_site5_B
5001439,3278.77,,V1_site5_B
5001440,3321.48,,V1_site5_B
5001441,3321.36,,V1_site5_B
5001442,3378.35,,V1_site5_B
5001443,2576.29,,V1_site5_B
5001444,2568.6,,V1_site5_B
5001445,2579.09,,V1_site5_B
5001446,2583.27,,V1_site5_B
5001447,3620.05,,V1_site5_B
5001448,2558.45,,V1_site5_B
5001449,2588.18,,V1_site5_B
5001450,2560.73,,V1_site5_B
5001451,3826.48,,V1_site5_B
5001452,34.13,,V1_site5_C
5001453,-11.03,,V1_site5_C
5001454,32.66,,V1_site5_C
5001455,1.9,,V1_site5_C
5001456,-6.75,,V1_site5_C
5001457,-3.09,,V1_site5_C
5001458,37.26,,V1_site5_C
5001459,13.05,,V1_site5_C
5001460,-4.5,,V1_site5_C
5001461,2.65,,V1_site5_C
5001462,3.04,,V1_site5_C
5001463,6.92,,V1_site5_C
5001464,-11.04,,V1_site5_C
5001465,27.92,,V1_site5_C
5001466,17.23,,V1_site5_C
5001467,54.31,,V1_site5_C
5001468,59.21,,V1_site5_C
5001469,61.74,,V1_site5_C
5001470,46.55,,V1_site5_C
5001471,50.88,,V1_site5_C
5001472,96.74,,V1_site5_C
5001473,86.69,,V1_site5_C
5001474,81.2,,V1_site5_C
5001475,102.83,,V1_site5_C
5001476,116.54,,V1_site5_C
5001477,81.59,,V1_site5_C
5001478,83.51,,V1_site5_C
5001479,111.7,,V1_site5_C
5001480,78.63,,V1_site5_C
5001481,118.09,,V1_site5_C
5001482,112.13,,V1_site5_C
5001483,143.23,,V1_site5_C
5001484,137.21,,V1_site5_C
5001485,142.52,,V1_site5_C
5001486,142.39,,V1_site5_C
5001487,152.9,,V1_site5_C
5001488,145.32,,V1_site5_C
5001489,137.03,,V1_site5_C
5001490,187.5,,V1_site5_C
5001491,152.55,,V1_site5_C
5001492,163.93,,V1_site5_C
5001493,147.65,,V1_site5_C
5001494,132.27,,V1_site5_C
5001495,155.0,,V1_site5_C
5001496,161.45,,V1_site5_C
5001497,152.97,,V1_site5_C
5001498,169.31,,V1_site5_C
5001499,162.83,,V1_site5_C
5001500,187.96,,V1_site5_C
5001501,158.74,,V1_site5_C
5001502,170.21,,V1_site5_C
5001503,189.27,,V1_site5_C
5001504,183.38,,V1_site5_C
5001505,182.11,,V1_site5_C
5001506,168.18,,V1_site5_C
5001507,185.25,,V1_site5_C
5001508,187.32,,V1_site5_C
5001509,170.63,,V1_site5_C
5001510,167.61,,V1_site5_C
5001511,171.72,,V1_site5_C
5001512,189.51,,V1_site5_C
5001513,211.99,,V1_site5_C
5001514,196.14,,V1_site5_C
5001515,215.18,,V1_site5_C
5001516,208.13,,V1_site5_C
5001517,193.07,,V1_site5_C
5001518,206.79,,V1_site5_C
5001519,215.91,,V1_site5_C
5001520,239.08,,V1_site5_C
5001521,246.35,,V1_site5_C
5001522,248.45,,V1_site5_C
5001523,264.83,,V1_site5_C
5001524,240.73,,V1_site5_C
5001525,261.17,,V1_site5_C
5001526,254.93,,V1_site5_C
5001527,252.33,,V1_site5_C
5001528,241.89,,V1_site5_C
5001529,237.49,,V1_site5_C
5001530,236.67,,V1_site5_C
5001531,257.87,,V1_site5_C
5001532,253.45,,V1_site5_C
5001533,288.05,,V1_site5_C
5001534,285.96,,V1_site5_C
5001535,303.79,,V1_site5_C
5001536,290.71,,V1_site5_C
5001537,267.86,,V1_site5_C
5001538,281.99,,V1_site5_C
5001539,275.47,,V1_site5_C
5001540,295.19,,V1_site5_C
5001541,275.93,,V1_site5_C
5001542,276.78,,V1_site5_C
5001543,292.85,,V1_site5_C
5001544,271.05,,V1_site5_C
5001545,299.6,,V1_site5_C
5001546,283.81,,V1_site5_C
5001547,322.37,,V1_site5_C
5001548,332.97,,V1_site5_C
5001549,340.02,,V1_site5_C
5001550,318.24,,V1_site5_C
5001551,361.48,,V1_site5_C
5001552,337.27,,V1_site5_C
5001553,309.54,,V1_site5_C
5001554,380.13,,V1_site5_C
5001555,329.48,,V1_site5_C
5001556,186.11,,V1_site5_C
5001557,346.58,,V1_site5_C
5001558,342.99,,V1_site5_C
5001559,384.85,,V1_site5_C
5001560,357.21,,V1_site5_C
5001561,391.45,,V1_site5_C
5001562,363.95,,V1_site5_C
5001563,372.65,,V1_site5_C
5001564,421.55,,V1_site5_C
5001565,384.93,,V1_site5_C
5001566,431.35,,V1_site5_C
5001567,410.47,,V1_site5_C
5001568,421.37,,V1_site5_C
5001569,424.67,,V1_site5_C
5001570,426.23,,V1_site5_C
5001571,406.2,,V1_site5_C
