stimulus_presentation_id,stimulus_block,start_time,stop_time,color,size,Speed,stimulus_name,x_position,y_position,frame,temporal_frequency,Dir,phase,contrast,spatial_frequency,orientation,coherence,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
3126,0.0,850.38325,850.63346,null,"[20.0, 20.0]",null,gabors,-20.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020492,118,,,0,,False,10,train,0
3127,0.0,850.63346,850.88366,null,"[20.0, 20.0]",null,gabors,-40.0,40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020492,233,,,0,,False,11,test,0
3128,0.0,850.88366,851.13387,null,"[20.0, 20.0]",null,gabors,-30.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020492,139,,,0,,False,13,train,0
3129,0.0,851.13387,851.38408,null,"[20.0, 20.0]",null,gabors,-10.0,-10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021258,72,,,0,,False,14,test,0
3130,0.0,851.38408,851.63429,null,"[20.0, 20.0]",null,gabors,-30.0,-20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021258,192,,,0,,False,13,train,1
3131,0.0,851.63429,851.8845,null,"[20.0, 20.0]",null,gabors,30.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021258,232,,,0,,False,11,test,2
3132,0.0,851.8845,852.13472,null,"[20.0, 20.0]",null,gabors,20.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021258,52,,,0,,False,12,train,1
3133,0.0,852.13472,852.38493,null,"[20.0, 20.0]",null,gabors,30.0,30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021242,144,,,0,,False,13,train,0
3134,0.0,852.38493,852.63514,null,"[20.0, 20.0]",null,gabors,30.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021242,232,,,0,,False,12,train,2
3135,0.0,852.63514,852.88535,null,"[20.0, 20.0]",null,gabors,20.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021242,52,,,0,,False,13,train,1
3136,0.0,852.88535,853.13557,null,"[20.0, 20.0]",null,gabors,-20.0,-30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021242,201,,,0,,False,12,train,1
3137,0.0,853.13557,853.38577,null,"[20.0, 20.0]",null,gabors,40.0,30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020508,19,,,0,,False,10,train,2
3138,0.0,853.38577,853.63598,null,"[20.0, 20.0]",null,gabors,30.0,-30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020508,86,,,0,,False,13,train,2
3139,0.0,853.63598,853.88618,null,"[20.0, 20.0]",null,gabors,40.0,-10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020508,140,,,0,,False,13,train,2
3140,0.0,853.88618,854.13639,null,"[20.0, 20.0]",null,gabors,0.0,-30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020508,187,,,0,,False,13,train,1
3141,0.0,854.13639,854.38659,null,"[20.0, 20.0]",null,gabors,20.0,40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25019992,222,,,0,,False,11,test,1
3142,0.0,854.38659,854.63679,null,"[20.0, 20.0]",null,gabors,-20.0,30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25019992,92,,,0,,False,12,train,2
3143,0.0,854.63679,854.88699,null,"[20.0, 20.0]",null,gabors,-10.0,40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25019992,8,,,0,,False,11,test,1
3144,0.0,854.88699,855.13719,null,"[20.0, 20.0]",null,gabors,0.0,40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25019992,60,,,0,,False,14,test,1
3145,0.0,855.13719,855.3874,null,"[20.0, 20.0]",null,gabors,-30.0,-10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021758,231,,,0,,False,12,train,2
3146,0.0,855.3874,855.63762,null,"[20.0, 20.0]",null,gabors,40.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021758,55,,,0,,False,13,train,0
3147,0.0,855.63762,855.88784,null,"[20.0, 20.0]",null,gabors,0.0,-10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021758,16,,,0,,False,14,test,2
3148,0.0,855.88784,856.13806,null,"[20.0, 20.0]",null,gabors,30.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021758,121,,,0,,False,12,train,2
3149,0.0,856.13806,856.38827,null,"[20.0, 20.0]",null,gabors,0.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021492,77,,,0,,False,10,train,0
3150,0.0,856.38827,856.63849,null,"[20.0, 20.0]",null,gabors,-30.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021492,209,,,0,,False,14,test,1
3151,0.0,856.63849,856.8887,null,"[20.0, 20.0]",null,gabors,0.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021492,224,,,0,,False,11,test,0
3152,0.0,856.8887,857.13892,null,"[20.0, 20.0]",null,gabors,20.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021492,128,,,0,,False,12,train,0
3153,0.0,857.13892,857.38912,null,"[20.0, 20.0]",null,gabors,-30.0,40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020258,181,,,0,,False,12,train,1
3154,0.0,857.38912,857.63932,null,"[20.0, 20.0]",null,gabors,40.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020258,104,,,0,,False,11,test,1
3155,0.0,857.63932,857.88952,null,"[20.0, 20.0]",null,gabors,-10.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020258,154,,,0,,False,13,train,0
3156,0.0,857.88952,858.13973,null,"[20.0, 20.0]",null,gabors,0.0,40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020258,141,,,0,,False,14,test,2
3157,0.0,858.13973,858.38993,null,"[20.0, 20.0]",null,gabors,-30.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020492,235,,,0,,False,13,train,1
3158,0.0,858.38993,858.64014,null,"[20.0, 20.0]",null,gabors,-30.0,-30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020492,103,,,0,,False,13,train,1
3159,0.0,858.64014,858.89034,null,"[20.0, 20.0]",null,gabors,-30.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020492,179,,,0,,False,11,test,0
3160,0.0,858.89034,859.14055,null,"[20.0, 20.0]",null,gabors,30.0,40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020492,220,,,0,,False,14,test,0
3161,0.0,859.14055,859.39076,null,"[20.0, 20.0]",null,gabors,-20.0,-20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021258,146,,,0,,False,12,train,1
3162,0.0,859.39076,859.64097,null,"[20.0, 20.0]",null,gabors,20.0,30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021258,163,,,0,,False,9,train,0
3163,0.0,859.64097,859.89118,null,"[20.0, 20.0]",null,gabors,10.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021258,95,,,0,,False,11,test,1
3164,0.0,859.89118,860.1414,null,"[20.0, 20.0]",null,gabors,-40.0,-30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021258,156,,,0,,False,13,train,0
3165,0.0,860.1414,860.39161,null,"[20.0, 20.0]",null,gabors,-40.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021742,94,,,0,,False,11,test,0
3166,0.0,860.39161,860.64183,null,"[20.0, 20.0]",null,gabors,0.0,-30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021742,237,,,0,,False,13,train,2
3167,0.0,860.64183,860.89205,null,"[20.0, 20.0]",null,gabors,30.0,-10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021742,149,,,0,,False,13,train,0
3168,0.0,860.89205,861.14227,null,"[20.0, 20.0]",null,gabors,-30.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021742,236,,,0,,False,13,train,0
3169,0.0,861.14227,861.39247,null,"[20.0, 20.0]",null,gabors,20.0,-10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020258,143,,,0,,False,13,train,0
3170,0.0,861.39247,861.64267,null,"[20.0, 20.0]",null,gabors,-30.0,-10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020258,30,,,0,,False,14,test,0
3171,0.0,861.64267,861.89287,null,"[20.0, 20.0]",null,gabors,40.0,40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020258,234,,,0,,False,12,train,1
3172,0.0,861.89287,862.14308,null,"[20.0, 20.0]",null,gabors,20.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020258,145,,,0,,False,12,train,2
3173,0.0,862.14308,862.39328,null,"[20.0, 20.0]",null,gabors,-20.0,-30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020742,201,,,0,,False,13,train,1
3174,0.0,862.39328,862.64349,null,"[20.0, 20.0]",null,gabors,30.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020742,33,,,0,,False,12,train,0
3175,0.0,862.64349,862.8937,null,"[20.0, 20.0]",null,gabors,40.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020742,88,,,0,,False,14,test,2
3176,0.0,862.8937,863.14391,null,"[20.0, 20.0]",null,gabors,40.0,-30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020742,12,,,0,,False,11,test,0
3177,0.0,863.14391,863.39412,null,"[20.0, 20.0]",null,gabors,0.0,30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021008,41,,,0,,False,12,train,1
3178,0.0,863.39412,863.64433,null,"[20.0, 20.0]",null,gabors,-10.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021008,26,,,0,,False,13,train,2
3179,0.0,863.64433,863.89454,null,"[20.0, 20.0]",null,gabors,-30.0,40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021008,181,,,0,,False,13,train,1
3180,0.0,863.89454,864.14475,null,"[20.0, 20.0]",null,gabors,-30.0,30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021008,87,,,0,,False,13,train,0
3181,0.0,864.14475,864.39495,null,"[20.0, 20.0]",null,gabors,30.0,-10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020742,38,,,0,,False,13,train,1
3182,0.0,864.39495,864.64516,null,"[20.0, 20.0]",null,gabors,40.0,40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020742,173,,,0,,False,12,train,0
3183,0.0,864.64516,864.89537,null,"[20.0, 20.0]",null,gabors,-20.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020742,193,,,0,,False,12,train,0
3184,0.0,864.89537,865.14558,null,"[20.0, 20.0]",null,gabors,-40.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020742,243,,,0,,False,10,train,2
3185,0.0,865.14558,865.39579,null,"[20.0, 20.0]",null,gabors,-30.0,-30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021258,203,,,0,,False,11,test,2
3186,0.0,865.39579,865.646,null,"[20.0, 20.0]",null,gabors,-20.0,-30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021258,20,,,0,,False,14,test,0
3187,0.0,865.646,865.89621,null,"[20.0, 20.0]",null,gabors,-30.0,40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021258,212,,,0,,False,12,train,2
3188,0.0,865.89621,866.14643,null,"[20.0, 20.0]",null,gabors,30.0,-10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021258,149,,,0,,False,14,test,0
3189,0.0,866.14643,866.39664,null,"[20.0, 20.0]",null,gabors,40.0,40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021242,173,,,0,,False,13,train,0
3190,0.0,866.39664,866.64685,null,"[20.0, 20.0]",null,gabors,0.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021242,77,,,0,,False,11,test,0
3191,0.0,866.64685,866.89706,null,"[20.0, 20.0]",null,gabors,10.0,-20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021242,59,,,0,,False,12,train,1
3192,0.0,866.89706,867.14728,null,"[20.0, 20.0]",null,gabors,-10.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021242,131,,,0,,False,13,train,0
3193,0.0,867.14728,867.39748,null,"[20.0, 20.0]",null,gabors,40.0,-30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020508,218,,,0,,False,12,train,1
3194,0.0,867.39748,867.64769,null,"[20.0, 20.0]",null,gabors,30.0,-20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020508,49,,,0,,False,11,test,2
3195,0.0,867.64769,867.89789,null,"[20.0, 20.0]",null,gabors,-40.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020508,80,,,0,,False,10,train,2
3196,0.0,867.89789,868.1481,null,"[20.0, 20.0]",null,gabors,-30.0,30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020508,133,,,0,,False,13,train,1
3197,0.0,868.1481,868.39831,null,"[20.0, 20.0]",null,gabors,40.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020992,62,,,0,,False,12,train,0
3198,0.0,868.39831,868.64852,null,"[20.0, 20.0]",null,gabors,20.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020992,186,,,0,,False,13,train,1
3199,0.0,868.64852,868.89873,null,"[20.0, 20.0]",null,gabors,-30.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020992,236,,,0,,False,14,test,0
3200,0.0,868.89873,869.14894,null,"[20.0, 20.0]",null,gabors,-20.0,30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020992,92,,,0,,False,13,train,2
3201,0.0,869.14894,869.39915,null,"[20.0, 20.0]",null,gabors,0.0,30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021008,185,,,0,,False,10,train,0
3202,0.0,869.39915,869.64936,null,"[20.0, 20.0]",null,gabors,20.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021008,158,,,0,,False,11,test,2
3203,0.0,869.64936,869.89957,null,"[20.0, 20.0]",null,gabors,10.0,-30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021008,45,,,0,,False,14,test,0
3204,0.0,869.89957,870.14978,null,"[20.0, 20.0]",null,gabors,40.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021008,96,,,0,,False,12,train,2
3205,0.0,870.14978,870.39999,null,"[20.0, 20.0]",null,gabors,30.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021242,6,,,0,,False,13,train,1
3206,0.0,870.39999,870.6502,null,"[20.0, 20.0]",null,gabors,-20.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021242,178,,,0,,False,12,train,1
3207,0.0,870.6502,870.90041,null,"[20.0, 20.0]",null,gabors,40.0,30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021242,81,,,0,,False,14,test,0
3208,0.0,870.90041,871.15063,null,"[20.0, 20.0]",null,gabors,-40.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021242,80,,,0,,False,11,test,2
3209,0.0,871.15063,871.40083,null,"[20.0, 20.0]",null,gabors,40.0,-20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020508,155,,,0,,False,13,train,0
3210,0.0,871.40083,871.65104,null,"[20.0, 20.0]",null,gabors,10.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020508,17,,,0,,False,13,train,2
3211,0.0,871.65104,871.90124,null,"[20.0, 20.0]",null,gabors,-10.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020508,131,,,0,,False,14,test,0
3212,0.0,871.90124,872.15145,null,"[20.0, 20.0]",null,gabors,-30.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020508,67,,,0,,False,11,test,0
3213,0.0,872.15145,872.40165,null,"[20.0, 20.0]",null,gabors,-40.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020742,80,,,0,,False,12,train,2
3214,0.0,872.40165,872.65186,null,"[20.0, 20.0]",null,gabors,10.0,-20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020742,44,,,0,,False,13,train,2
3215,0.0,872.65186,872.90207,null,"[20.0, 20.0]",null,gabors,-20.0,-30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020742,137,,,0,,False,13,train,2
3216,0.0,872.90207,873.15228,null,"[20.0, 20.0]",null,gabors,-10.0,40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020742,8,,,0,,False,12,train,1
3217,0.0,873.15228,873.40249,null,"[20.0, 20.0]",null,gabors,40.0,-30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021258,218,,,0,,False,13,train,1
3218,0.0,873.40249,873.6527,null,"[20.0, 20.0]",null,gabors,-20.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021258,123,,,0,,False,11,test,2
3219,0.0,873.6527,873.90291,null,"[20.0, 20.0]",null,gabors,0.0,-30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021258,187,,,0,,False,14,test,1
3220,0.0,873.90291,874.15313,null,"[20.0, 20.0]",null,gabors,-40.0,-20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021258,114,,,0,,False,11,test,0
3221,0.0,874.15313,874.40333,null,"[20.0, 20.0]",null,gabors,0.0,30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020742,185,,,0,,False,11,test,0
3222,0.0,874.40333,874.65354,null,"[20.0, 20.0]",null,gabors,40.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020742,104,,,0,,False,12,train,1
3223,0.0,874.65354,874.90375,null,"[20.0, 20.0]",null,gabors,10.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020742,17,,,0,,False,14,test,2
3224,0.0,874.90375,875.15396,null,"[20.0, 20.0]",null,gabors,-40.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020742,99,,,0,,False,14,test,1
3225,0.0,875.15396,875.40416,null,"[20.0, 20.0]",null,gabors,-40.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020508,68,,,0,,False,12,train,1
3226,0.0,875.40416,875.65437,null,"[20.0, 20.0]",null,gabors,30.0,-20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020508,225,,,0,,False,12,train,0
3227,0.0,875.65437,875.90457,null,"[20.0, 20.0]",null,gabors,0.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020508,217,,,0,,False,12,train,2
3228,0.0,875.90457,876.15478,null,"[20.0, 20.0]",null,gabors,-30.0,-10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020508,46,,,0,,False,12,train,1
3229,0.0,876.15478,876.40499,null,"[20.0, 20.0]",null,gabors,-10.0,-30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021242,119,,,0,,False,13,train,1
3230,0.0,876.40499,876.6552,null,"[20.0, 20.0]",null,gabors,20.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021242,89,,,0,,False,14,test,1
3231,0.0,876.6552,876.90541,null,"[20.0, 20.0]",null,gabors,-30.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021242,139,,,0,,False,14,test,0
3232,0.0,876.90541,877.15563,null,"[20.0, 20.0]",null,gabors,-40.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021242,227,,,0,,False,12,train,1
3233,0.0,877.15563,877.40584,null,"[20.0, 20.0]",null,gabors,30.0,40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021258,58,,,0,,False,12,train,2
3234,0.0,877.40584,877.65605,null,"[20.0, 20.0]",null,gabors,40.0,-10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021258,4,,,0,,False,14,test,0
3235,0.0,877.65605,877.90626,null,"[20.0, 20.0]",null,gabors,40.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021258,110,,,0,,False,13,train,2
3236,0.0,877.90626,878.15648,null,"[20.0, 20.0]",null,gabors,-20.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021258,193,,,0,,False,13,train,0
3237,0.0,878.15648,878.40669,null,"[20.0, 20.0]",null,gabors,-30.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021242,151,,,0,,False,13,train,2
3238,0.0,878.40669,878.6569,null,"[20.0, 20.0]",null,gabors,-30.0,-10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25021242,46,,,0,,False,13,train,1
3239,0.0,878.6569,878.90711,null,"[20.0, 20.0]",null,gabors,10.0,-30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25021242,71,,,0,,False,13,train,2
3240,0.0,878.90711,879.15733,null,"[20.0, 20.0]",null,gabors,-30.0,-20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25021242,98,,,0,,False,10,train,0
3241,0.0,879.15733,879.40753,null,"[20.0, 20.0]",null,gabors,-30.0,30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020508,133,,,0,,False,14,test,1
3242,0.0,879.40753,879.65774,null,"[20.0, 20.0]",null,gabors,40.0,-20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020508,214,,,0,,False,12,train,1
3243,0.0,879.65774,879.90794,null,"[20.0, 20.0]",null,gabors,20.0,-40.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020508,145,,,0,,False,13,train,2
3244,0.0,879.90794,880.15815,null,"[20.0, 20.0]",null,gabors,-20.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020508,108,,,0,,False,12,train,1
3245,0.0,880.15815,880.40836,null,"[20.0, 20.0]",null,gabors,10.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020992,54,,,0,,False,14,test,1
3246,0.0,880.40836,880.65857,null,"[20.0, 20.0]",null,gabors,-20.0,0.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020992,207,,,0,,False,13,train,2
3247,0.0,880.65857,880.90878,null,"[20.0, 20.0]",null,gabors,-10.0,30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020992,195,,,0,,False,12,train,0
3248,0.0,880.90878,881.15899,null,"[20.0, 20.0]",null,gabors,0.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020992,150,,,0,,False,12,train,1
3249,0.0,881.15899,881.40919,null,"[20.0, 20.0]",null,gabors,20.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020258,219,,,0,,False,11,test,0
3250,0.0,881.40919,881.65939,null,"[20.0, 20.0]",null,gabors,30.0,20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020258,115,,,0,,False,13,train,1
3251,0.0,881.65939,881.90959,null,"[20.0, 20.0]",null,gabors,-10.0,30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,0.0,null,0.25020258,195,,,0,,False,13,train,0
3252,0.0,881.90959,882.1598,null,"[20.0, 20.0]",null,gabors,-40.0,10.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,45.0,null,0.25020258,227,,,0,,False,13,train,1
3253,0.0,882.1598,882.41,null,"[20.0, 20.0]",null,gabors,-20.0,-20.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020492,170,,,0,,False,14,test,2
3254,0.0,882.41,882.66021,null,"[20.0, 20.0]",null,gabors,-30.0,30.0,null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.08,90.0,null,0.25020492,226,,,0,,False,14,test,2
