ecephys_session_id,ecephys_probe_id,map_area,ccf_ap_mm,ccf_ml_mm,cells,pixel_row,pixel_col,dist_VISp_px,dist_VISl_px,dist_VISal_px,dist_VISrl_px,dist_VISam_px,nearest_zhuang_area,own_area_distance_px,agrees,has_zhuang_reference
787025148,792586842,VISp,8.851,8.317,105,240.10456068512644,181.80644078802055,0.0,53.94363029755054,95.08027551382642,64.327064077031,98.081947825661,VISp,0.0,True,True
787025148,792586848,VISal,8.32,9.891,36,184.58283688305102,17.22792239919454,124.34747937012382,63.43561242876838,27.77958739006096,45.79124414581365,155.70873916269184,VISal,27.77958739006096,False,True
787025148,792586852,VISrl,7.485,8.591,11,97.2746648025747,153.15681306340926,52.811542101845156,95.5424143133036,77.99347037987154,0.0,41.88960980432504,VISrl,0.0,True,True
789848216,805002027,VISam,6.713,7.212,42,16.553815885056423,297.34599785260303,124.447392567334,245.05746474014973,239.78268776359002,53.41645505778993,38.84119203982178,VISam,38.84119203982178,False,True
789848216,805002031,VISp,8.479,8.4295,24,201.20798581813563,170.0433637113096,0.0,34.04336371130961,69.47158239476036,32.38257753237311,58.24419763291363,VISp,0.0,True,True
789848216,805002033,VISl,8.537,10.099,60,207.2725055554623,-4.5207001070798185,136.26313079874646,62.9565085862191,45.0,73.74260502853714,179.30329555548437,VISal,62.9565085862191,False,True
789848216,805002035,VISal,8.016,10.085,21,152.79638860465002,-3.0568505153114245,148.98000033053395,99.21229645338428,52.453275083938394,45.10475530905654,167.34910672664392,VISrl,52.453275083938394,False,True
789848216,805002037,VISrl,6.522,8.684,33,-3.417274974070466,143.43266934666158,140.2362196633737,185.2291706792971,162.12350508782282,42.12305599690106,109.86017510703803,VISrl,42.12305599690106,False,True
791319847,805008600,VISam,7.272,7.603,56,75.00323887066875,256.46276996821234,54.5427550986129,174.3175096204476,173.68212939377457,26.68920730667822,0.0,VISam,0.0,True,True
791319847,805008602,VISpm,7.509,7.345,25,99.78412124560634,283.4394267308026,51.26283248606263,178.8385651170808,188.32620119801211,62.73416160586888,0.0,VISam,,False,False
791319847,805008604,VISp,8.691,7.933,126,223.3748510649154,221.95774387652708,0.0,88.5767515357305,125.35233551453258,88.69373411707141,95.2027608865819,VISp,0.0,True,True
791319847,805008606,VISl,8.4975,9.668,54,203.14235849297265,40.544955182363736,97.30058173434387,34.97403200308625,4.455044817636264,46.9263238348698,140.46142553030154,VISal,34.97403200308625,False,True
791319847,805008608,VISal,8.126,9.63,27,164.29806396854505,44.51826121716371,103.0153827614567,63.76577293865782,12.019174909764141,11.875348710396342,124.49574448037923,VISrl,12.019174909764141,False,True
791319847,805008610,VISrl,7.144,8.695,61,61.61947117449992,142.28250181027198,88.68461452575683,124.89756396088121,103.15409522913838,1.457134016150401,76.50935637426547,VISrl,1.457134016150401,True,True
793224716,805124806,VISp,8.964,8.094,126,251.91991810440044,205.12347357118975,0.0,78.52436764119162,121.14395051649109,89.23451993025986,114.80269205739101,VISp,0.0,True,True
793224716,805124809,VISal,8.665,9.847,42,220.65627325163095,21.82859254475261,112.51715502423895,37.620435302788394,22.186204068526386,70.98370373479051,165.11133675984598,VISal,22.186204068526386,False,True
793224716,805124812,VISal,8.219,9.869,43,174.0222076852927,19.528257471973575,124.88046554396034,70.7223613274082,26.76943827198739,37.59792790795001,150.90847741288573,VISal,26.76943827198739,False,True
793224716,805124815,VISrl,7.179,8.522,42,65.27909515392108,160.37150033712516,75.89096631171151,127.5265810309521,108.18705019517276,0.0,61.784846667773564,VISrl,0.0,True,True
794812542,810758777,VISam,7.907,7.6135,74,141.39927392588126,255.36488277438593,7.69656805762831,133.4183648168575,150.91951265433988,62.060759506005084,24.143627075288652,VISp,24.143627075288652,False,True
794812542,810758779,VISpm,8.285499999999999,7.4885,44,180.97549324619288,268.43496841517583,0.0,133.9403993013002,163.12391041519652,100.24285510903042,65.04607970033523,VISp,,False,False
794812542,810758781,VISp,9.12,8.174,111,268.23138498410606,196.75861876108425,0.0,72.48557375938412,123.35594256201999,95.45950851801207,128.49179316959686,VISp,0.0,True,True
794812542,810758783,VISl,8.83,9.938,82,237.90878629747365,12.31357019825748,119.77262207110553,42.98995627652506,36.39877146825118,90.6843821126127,182.0068865308174,VISal,42.98995627652506,False,True
794812542,810758785,VISal,8.602,9.784,41,214.06895008867298,28.41591570771058,107.09617503995275,34.848532656296214,16.5691329725996,62.04711281677157,156.2036624099961,VISal,16.5691329725996,False,True
794812542,810758787,VISrl,7.789,8.634,31,129.0611130809756,148.66070360297743,25.159787429840854,66.1487869237049,53.509476071233514,0.0,22.446768553178288,VISrl,0.0,True,True
797828357,805579734,VISam,7.377,7.407,57,85.98211080893219,276.9566642529708,55.21135005535109,181.9283462741484,187.21047941742265,48.06163159154954,0.0,VISam,0.0,True,True
797828357,805579738,VISpm,7.833,7.1205,22,133.66178322653366,306.9133005416612,54.48801529128146,183.70083301531858,203.0445913114207,100.39557794334982,29.35234005754279,VISam,,False,False
797828357,805579741,VISp,8.881,7.884,116,243.24138123891595,227.08121744771665,0.0,98.63682455268628,136.86228287999367,101.90257709635259,115.18753924132261,VISp,0.0,True,True
797828357,805579745,VISl,8.79,9.783,81,233.72635889242082,28.520476392837026,104.20582248803026,27.677429065932436,20.694229977663007,79.77981970323084,166.10393681518616,VISal,27.677429065932436,False,True
797828357,805579749,VISal,8.3275,9.754,46,185.36704202149843,31.552736261500286,110.38237692000598,54.85121842901223,13.447263738499714,36.17747101920292,142.22128940635656,VISal,13.447263738499714,False,True
797828357,805579753,VISrl,7.4505,8.8255,18,93.66732116571666,128.63733240128738,65.6692580437124,90.49042930263766,68.32664953658781,0.0,61.3047124527004,VISrl,0.0,True,True
798911424,800036196,VISam,7.6739999999999995,7.508,74,117.03663429144889,266.3960350552126,28.214893303575604,155.0905148479501,166.85193988183914,56.72445694213721,9.036634291448891,VISam,9.036634291448891,False,True
798911424,800036198,VISam,7.92,7.41,55,142.7585628325234,276.64298219759183,24.528844985014434,152.22582973851505,171.83982915293495,78.97463195747807,34.04192705224169,VISp,34.04192705224169,False,True
798911424,800036200,VISp,9.004,8.215,126,256.10234550945313,192.4716306709051,0.0,66.58069852626167,112.77851121941434,83.362139077441,115.72053999269528,VISp,0.0,True,True
798911424,800036202,VISl,8.447,9.772,83,197.8620438940934,29.670643929226458,109.03529983410638,45.31035397321956,15.329356070773542,47.51001935874399,148.25671488191955,VISal,45.31035397321956,False,True
798911424,800036204,VISal,8.16,9.737,100,167.85312726283996,33.33026790864764,113.04587911423945,68.32560025770053,16.237095966511777,22.952174929364663,136.14738471447413,VISal,16.237095966511777,False,True
798911424,800036206,VISrl,7.301,8.849,40,78.03549873933198,126.18015630081887,80.41407916520026,105.37513863276394,82.29733006189673,4.8374408116646315,74.09876795514583,VISrl,4.8374408116646315,False,True
799864342,805579698,VISam,7.43,7.636,47,91.52382712062709,253.01226735904376,37.78780327553447,160.24057461032012,163.08533072629504,34.631342497242294,0.0,VISam,0.0,True,True
799864342,805579703,VISp,8.783,7.884,127,232.99443409653662,227.08121744771665,0.0,95.87943745288788,133.21038793580314,97.15380716120325,106.10048986523141,VISp,0.0,True,True
799864342,805579706,VISl,8.381,9.444,48,190.96103867575647,63.96654865065901,77.66347766464578,30.857549371485092,0.0,30.96103867575647,114.07502780735501,VISal,30.857549371485092,False,True
799864342,805579710,VISal,8.0655,9.280000000000001,74,157.97214251840282,81.1145010113753,69.794099868347,36.810299796440844,2.0273102139126107,2.8244472314205264,87.35821609754495,VISal,2.0273102139126107,False,True
799864342,805579713,VISrl,7.309,8.703,31,78.87198422034254,141.4460163292615,73.66719194276857,108.11274840618842,87.07642290926414,0.0,63.66887777885836,VISrl,0.0,True,True
816200189,836943713,VISam,7.806,7.844,67,130.83864472812303,231.2636448527694,0.0,118.31286190233664,129.32699735442583,37.83799144110907,8.694459562326548,VISp,8.694459562326548,False,True
816200189,836943715,VISpm,8.121500000000001,7.8075,84,163.82754088547676,235.08010985988005,0.0,105.82435328149181,129.08010985988005,65.35377103196771,40.827540885476765,VISp,,False,False
816200189,836943717,VISp,8.97,8.222,93,252.5472822151584,191.73970587502092,0.0,65.3033877292098,110.2042163876269,80.21254676035969,112.09092680516765,VISp,0.0,True,True
816200189,836943719,VISl,8.846,9.726,78,239.58175725949476,34.480435445037074,97.5917797137068,20.8081768478163,20.635345138327633,83.27493189348947,164.57180797576945,VISal,20.8081768478163,False,True
829720705,832129149,VISam,7.525,7.538,73,101.45709220762745,263.259214501423,34.54920963601924,161.56709100693365,168.7409031825512,47.58012571931232,0.0,VISam,0.0,True,True
829720705,832129154,VISp,9.031,7.665,63,258.9254840078638,249.98000749038053,0.0,123.88268894282501,164.15183635464365,129.59798792642346,136.64259196926136,VISp,0.0,True,True
829720705,832129157,VISl,8.665,9.523,102,220.65627325163095,55.70625452567995,79.1126777571354,12.116612172834031,0.0,60.747343100904935,136.28399273209146,VISal,12.116612172834031,False,True
829720705,832129159,VISal,8.227,9.615,77,174.85869316630334,46.08667149405855,98.90544951181208,54.6120099202529,2.2513517144693687,19.253419284842376,125.29902381816935,VISal,2.2513517144693687,False,True
829720705,832129161,VISrl,7.78,9.093,83,128.1200669148388,100.66734912999706,65.09099535876564,54.522466679536635,28.879933085161213,0.0,67.77008067309829,VISrl,0.0,True,True
831882777,832810573,VISam,7.5845,7.474,78,107.67845297264341,269.95109834950745,35.64488255859177,163.25431033074193,173.0336288684975,56.14251990783228,0.0,VISam,0.0,True,True
831882777,832810576,VISpm,7.856,7.345,69,136.06667898443897,283.4394267308026,33.91733522365517,161.10497496403397,179.47206010674824,80.86289681884003,27.066678984438965,VISam,,False,False
831882777,832810578,VISp,8.978,7.996,77,253.38376769616883,215.3704207135689,0.0,88.86857003924442,130.76058507944373,97.98287042188731,119.53062589202267,VISp,0.0,True,True
831882777,832810582,VISal,8.331,9.618500000000001,86,185.73300441944045,45.72070909611634,96.64182831132821,46.612976819462546,0.0,28.959476846569338,128.92415819957628,VISal,0.0,True,True
835479236,837761710,VISp,9.2405,7.3485,62,280.8309475418277,283.0734643328605,0.0,159.71415516478572,203.472685152132,169.25785365780658,164.30921783122008,VISp,0.0,True,True
835479236,837761712,VISl,9.177,9.051,91,274.1913440363063,105.05889790530244,22.958720265823494,0.0,63.43711320853972,77.65767095627851,145.50884887221704,VISl,0.0,True,True
835479236,837761714,VISal,8.247499999999999,9.4895,50,177.00218721139274,59.20903747741164,85.66364609783327,44.402800315998164,0.0,17.002187211392737,113.33164839942567,VISal,0.0,True,True
835479236,837761716,VISrl,7.252,8.791,68,72.91202516814232,132.24467603814534,82.44968209780158,111.5378020736211,89.02927455825201,3.474469745422037,73.9453006063454,VISrl,3.474469745422037,False,True
839068429,841435557,VISam,7.539,7.642,48,102.92094179939585,252.38490324828584,27.0811410247509,152.20081466480033,158.05196176381452,38.02603211090869,0.0,VISam,0.0,True,True
839068429,841435559,VISl,9.025,9.516,64,258.2981198971059,56.43817932156415,73.20897728901372,0.0,28.338984311673805,92.30378483176568,160.43666815685506,VISl,0.0,True,True
839068429,868929135,VISpm,7.913,7.611,65,142.0266380366392,255.6262844872018,7.517360971544208,133.3730562173157,151.089168672109,62.6895438055162,24.802353688983043,VISp,,False,False
839068429,868929138,VISp,8.9235,8.111,112,247.68521035678455,203.34594192404222,0.0,76.24808976548178,117.48401464399274,85.09678726798843,110.23682265079448,VISp,0.0,True,True
839068429,868929142,VISrl,7.5805,8.7805,40,107.26021023213809,133.34256323197172,51.790957331331974,78.605460969581,58.26606284251279,0.0,48.36710503285683,VISrl,0.0,True,True
840012044,841431754,VISam,7.388,7.697,49,87.13227834532171,246.63406556633834,39.67760550489288,158.7637550472415,159.27979461339416,27.035139585967144,0.0,VISam,0.0,True,True
840012044,841431758,VISl,8.522,9.437,59,205.70409527856745,64.6984734465434,73.14145446203023,19.284325857507863,0.0,45.70409527856745,120.51565530149173,VISal,19.284325857507863,False,True
840012044,868297127,VISpm,7.511,7.59,80,99.99324261585897,257.82205887485446,32.35885876211602,158.24993778078388,164.18105257608983,41.987657519163236,0.0,VISam,,False,False
840012044,868297129,VISp,8.370999999999999,8.0985,80,189.9154318244931,204.65295048812132,0.0,69.54262255257883,101.0788013994731,60.9215666375451,57.556339635312284,VISp,0.0,True,True
840012044,868297131,VISrl,8.14,9.429,73,165.76191356031364,65.53495892755387,82.25530179164629,46.21794750548258,0.0,5.808258709280824,104.21117114435893,VISal,5.808258709280824,False,True
840012044,868297133,VISrl,7.419499999999999,8.7995,44,90.42593992680071,131.35591021457168,67.05811247951031,94.26465491185627,72.36293577739612,0.0,61.67449032663097,VISrl,0.0,True,True
847657808,848037568,VISam,7.5985,7.419,58,109.1423025644118,275.70193603145503,39.92074974114543,167.196340274629,178.04361508169993,62.02246284500167,1.142302564411807,VISam,1.142302564411807,True,True
847657808,848037570,VISpm,8.055,7.388,44,156.87425532457644,278.9433172703709,18.372900974314916,149.59939235897855,173.0520892151551,89.74564348910708,47.91897118493774,VISp,,False,False
847657808,848037572,VISp,9.036000000000001,8.2455,82,259.4482874334955,189.2825297745524,0.0,63.84589740039846,112.10058618635263,83.93742688875832,118.37801204082473,VISp,0.0,True,True
847657808,848037574,VISl,9.054,9.567,117,261.3303797657691,51.105584380121854,78.10139057583633,1.2131973456553964,31.573023171475366,98.35821525129377,166.33261928605586,VISl,1.2131973456553964,True,True
847657808,848037576,VISal,8.337,9.466,65,186.3603685301984,61.66621357788017,81.06144144034967,35.947117841298635,0.0,26.3603685301984,114.29469743865613,VISal,0.0,True,True
847657808,848037578,VISrl,7.407500000000001,8.608,48,89.171211705285,151.3792814162617,60.676197603135385,102.04610075448687,83.31568476707167,0.0,49.58346049358314,VISrl,0.0,True,True
