stimulus_presentation_id,stimulus_block,start_time,stop_time,phase,contrast,temporal_frequency,x_position,size,coherence,stimulus_name,color,Dir,orientation,frame,Speed,spatial_frequency,y_position,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
637,0.0,234.66159,234.91179,"[3644.93333333, 3644.93333333]",0.8,4.0,-20.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,20.0,0.25019959,131,,,0,,False,5,test,2
638,0.0,234.91179,235.16199,"[3644.93333333, 3644.93333333]",0.8,4.0,-10.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-40.0,0.25019959,46,,,0,,False,4,train,0
639,0.0,235.16199,235.41219,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,10.0,0.25019959,234,,,0,,False,0,train,2
640,0.0,235.41219,235.66238,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-10.0,0.25019959,50,,,0,,False,2,test,1
641,0.0,235.66238,235.9126,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-20.0,0.25021791,111,,,0,,False,1,train,2
642,0.0,235.9126,236.16282,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,30.0,0.25021791,77,,,0,,False,2,test,1
643,0.0,236.16282,236.41304,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-20.0,0.25021791,205,,,0,,False,1,train,1
644,0.0,236.41304,236.66326,"[3644.93333333, 3644.93333333]",0.8,4.0,-30.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-20.0,0.25021791,173,,,0,,False,3,train,1
645,0.0,236.66326,236.91346,"[3644.93333333, 3644.93333333]",0.8,4.0,-30.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-40.0,0.25020459,65,,,0,,False,3,train,1
646,0.0,236.91346,237.16367,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-20.0,0.25020459,231,,,0,,False,1,train,1
647,0.0,237.16367,237.41387,"[3644.93333333, 3644.93333333]",0.8,4.0,-10.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,20.0,0.25020459,75,,,0,,False,4,train,0
648,0.0,237.41387,237.66407,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,40.0,0.25020459,222,,,0,,False,3,train,0
649,0.0,237.66407,237.91428,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-40.0,0.25020791,175,,,0,,False,3,train,2
650,0.0,237.91428,238.16449,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-10.0,0.25020791,35,,,0,,False,2,test,2
651,0.0,238.16449,238.4147,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,10.0,0.25020791,2,,,0,,False,7,train,0
652,0.0,238.4147,238.66491,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,0.0,0.25020791,132,,,0,,False,4,train,1
653,0.0,238.66491,238.91512,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,20.0,0.25021709,216,,,0,,False,1,train,0
654,0.0,238.91512,239.16534,"[3644.93333333, 3644.93333333]",0.8,4.0,-20.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-20.0,0.25021709,215,,,0,,False,1,train,1
655,0.0,239.16534,239.41556,"[3644.93333333, 3644.93333333]",0.8,4.0,-20.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,40.0,0.25021709,92,,,0,,False,3,train,2
656,0.0,239.41556,239.66577,"[3644.93333333, 3644.93333333]",0.8,4.0,20.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-10.0,0.25021709,156,,,0,,False,1,train,0
657,0.0,239.66577,239.91598,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,10.0,0.25020791,234,,,0,,False,1,train,2
658,0.0,239.91598,240.16619,"[3644.93333333, 3644.93333333]",0.8,4.0,-30.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,40.0,0.25020791,213,,,0,,False,1,train,1
659,0.0,240.16619,240.4164,"[3644.93333333, 3644.93333333]",0.8,4.0,-20.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-20.0,0.25020791,89,,,0,,False,2,test,2
660,0.0,240.4164,240.66661,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,30.0,0.25020791,7,,,0,,False,5,test,1
661,0.0,240.66661,240.91681,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-30.0,0.25019959,163,,,0,,False,2,test,0
662,0.0,240.91681,241.16701,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-30.0,0.25019959,188,,,0,,False,3,train,2
663,0.0,241.16701,241.41721,"[3644.93333333, 3644.93333333]",0.8,4.0,-20.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,20.0,0.25019959,166,,,0,,False,2,test,0
664,0.0,241.41721,241.6674,"[3644.93333333, 3644.93333333]",0.8,4.0,-20.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,0.0,0.25019959,207,,,0,,False,1,train,2
665,0.0,241.6674,241.91762,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,20.0,0.25021541,53,,,0,,False,1,train,2
666,0.0,241.91762,242.16784,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,20.0,0.25021541,13,,,0,,False,1,train,1
667,0.0,242.16784,242.41805,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-40.0,0.25021541,8,,,0,,False,4,train,0
668,0.0,242.41805,242.66827,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,10.0,0.25021541,235,,,0,,False,0,train,2
669,0.0,242.66827,242.91847,"[3644.93333333, 3644.93333333]",0.8,4.0,-10.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-10.0,0.25020709,139,,,0,,False,2,test,1
670,0.0,242.91847,243.16868,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,10.0,0.25020709,12,,,0,,False,4,train,0
671,0.0,243.16868,243.41889,"[3644.93333333, 3644.93333333]",0.8,4.0,-20.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-40.0,0.25020709,236,,,0,,False,0,train,2
672,0.0,243.41889,243.66909,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-40.0,0.25020709,195,,,0,,False,1,train,0
673,0.0,243.66909,243.91931,"[3644.93333333, 3644.93333333]",0.8,4.0,20.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-20.0,0.25021041,20,,,0,,False,2,test,1
674,0.0,243.91931,244.16952,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-40.0,0.25021041,55,,,0,,False,3,train,1
675,0.0,244.16952,244.41973,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-30.0,0.25021041,229,,,0,,False,1,train,1
676,0.0,244.41973,244.66994,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,30.0,0.25021041,185,,,0,,False,2,test,0
677,0.0,244.66994,244.92016,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-20.0,0.25022209,205,,,0,,False,2,test,1
678,0.0,244.92016,245.17038,"[3644.93333333, 3644.93333333]",0.8,4.0,-10.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,30.0,0.25022209,5,,,0,,False,5,test,0
679,0.0,245.17038,245.4206,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-20.0,0.25022209,64,,,0,,False,1,train,2
680,0.0,245.4206,245.67082,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,20.0,0.25022209,53,,,0,,False,2,test,2
681,0.0,245.67082,245.92102,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,20.0,0.25019291,28,,,0,,False,3,train,1
682,0.0,245.92102,246.17121,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-40.0,0.25019291,8,,,0,,False,5,test,0
683,0.0,246.17121,246.4214,"[3644.93333333, 3644.93333333]",0.8,4.0,-20.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-10.0,0.25019291,178,,,0,,False,2,test,1
684,0.0,246.4214,246.6716,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-20.0,0.25019291,231,,,0,,False,2,test,1
685,0.0,246.6716,246.92181,"[3644.93333333, 3644.93333333]",0.8,4.0,-20.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,20.0,0.25021209,131,,,0,,False,6,train,2
686,0.0,246.92181,247.17202,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-10.0,0.25021209,32,,,0,,False,3,train,2
687,0.0,247.17202,247.42223,"[3644.93333333, 3644.93333333]",0.8,4.0,-10.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,40.0,0.25021209,152,,,0,,False,5,test,1
688,0.0,247.42223,247.67244,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,30.0,0.25021209,117,,,0,,False,1,train,0
689,0.0,247.67244,247.92265,"[3644.93333333, 3644.93333333]",0.8,4.0,-20.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,0.0,0.25020791,207,,,0,,False,2,test,2
690,0.0,247.92265,248.17286,"[3644.93333333, 3644.93333333]",0.8,4.0,20.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,40.0,0.25020791,27,,,0,,False,2,test,2
691,0.0,248.17286,248.42307,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,20.0,0.25020791,167,,,0,,False,3,train,2
692,0.0,248.42307,248.67328,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,30.0,0.25020791,160,,,0,,False,2,test,0
693,0.0,248.67328,248.92349,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,10.0,0.25021209,234,,,0,,False,2,test,2
694,0.0,248.92349,249.1737,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-20.0,0.25021209,104,,,0,,False,1,train,1
695,0.0,249.1737,249.42391,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,0.0,0.25021209,165,,,0,,False,5,test,2
696,0.0,249.42391,249.67412,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,0.0,0.25021209,147,,,0,,False,3,train,2
697,0.0,249.67412,249.92433,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,20.0,0.25020791,167,,,0,,False,4,train,2
698,0.0,249.92433,250.17454,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,40.0,0.25020791,121,,,0,,False,2,test,2
699,0.0,250.17454,250.42475,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-20.0,0.25020791,71,,,0,,False,4,train,2
700,0.0,250.42475,250.67496,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,10.0,0.25020791,60,,,0,,False,2,test,2
701,0.0,250.67496,250.92517,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,10.0,0.25021209,60,,,0,,False,3,train,2
702,0.0,250.92517,251.17538,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-20.0,0.25021209,104,,,0,,False,2,test,1
703,0.0,251.17538,251.42559,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,0.0,0.25021209,143,,,0,,False,3,train,0
704,0.0,251.42559,251.6758,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-30.0,0.25021209,237,,,0,,False,0,train,2
705,0.0,251.6758,251.92601,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,10.0,0.25020791,113,,,0,,False,2,test,0
706,0.0,251.92601,252.17622,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-20.0,0.25020791,64,,,0,,False,2,test,2
707,0.0,252.17622,252.42643,"[3644.93333333, 3644.93333333]",0.8,4.0,-10.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-20.0,0.25020791,179,,,0,,False,1,train,2
708,0.0,252.42643,252.67664,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-30.0,0.25020791,90,,,0,,False,2,test,2
709,0.0,252.67664,252.92684,"[3644.93333333, 3644.93333333]",0.8,4.0,-30.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-10.0,0.25020459,142,,,0,,False,3,train,0
710,0.0,252.92684,253.17705,"[3644.93333333, 3644.93333333]",0.8,4.0,-30.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,30.0,0.25020459,66,,,0,,False,1,train,0
711,0.0,253.17705,253.42725,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-30.0,0.25020459,229,,,0,,False,2,test,1
712,0.0,253.42725,253.67745,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,10.0,0.25020459,102,,,0,,False,4,train,1
713,0.0,253.67745,253.92767,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,10.0,0.25021041,44,,,0,,False,6,train,2
714,0.0,253.92767,254.17788,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,10.0,0.25021041,26,,,0,,False,8,test,1
715,0.0,254.17788,254.42809,"[3644.93333333, 3644.93333333]",0.8,4.0,-10.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-40.0,0.25021041,82,,,0,,False,6,train,2
716,0.0,254.42809,254.6783,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-20.0,0.25021041,204,,,0,,False,1,train,2
717,0.0,254.6783,254.92851,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-40.0,0.25021459,162,,,0,,False,3,train,0
718,0.0,254.92851,255.17873,"[3644.93333333, 3644.93333333]",0.8,4.0,-20.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-10.0,0.25021459,199,,,0,,False,2,test,0
719,0.0,255.17873,255.42894,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,40.0,0.25021459,184,,,0,,False,2,test,1
720,0.0,255.42894,255.67915,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-20.0,0.25021459,205,,,0,,False,3,train,1
721,0.0,255.67915,255.92936,"[3644.93333333, 3644.93333333]",0.8,4.0,-20.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-20.0,0.25020541,89,,,0,,False,3,train,2
722,0.0,255.92936,256.17957,"[3644.93333333, 3644.93333333]",0.8,4.0,-20.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,30.0,0.25020541,208,,,0,,False,2,test,1
723,0.0,256.17957,256.42977,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-40.0,0.25020541,195,,,0,,False,2,test,0
724,0.0,256.42977,256.67998,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,0.0,0.25020541,19,,,0,,False,3,train,0
725,0.0,256.67998,256.93019,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-20.0,0.25021459,238,,,0,,False,0,train,1
726,0.0,256.93019,257.18041,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,30.0,0.25021459,220,,,0,,False,1,train,1
727,0.0,257.18041,257.43062,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-40.0,0.25021459,203,,,0,,False,3,train,1
728,0.0,257.43062,257.68083,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-30.0,0.25021459,163,,,0,,False,3,train,0
729,0.0,257.68083,257.93104,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,20.0,0.25020291,167,,,0,,False,5,test,2
730,0.0,257.93104,258.18124,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,0.0,0.25020291,165,,,0,,False,6,train,2
731,0.0,258.18124,258.43144,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,40.0,0.25020291,58,,,0,,False,2,test,1
732,0.0,258.43144,258.68165,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,40.0,0.25020291,49,,,0,,False,2,test,0
733,0.0,258.68165,258.93185,"[3644.93333333, 3644.93333333]",0.8,4.0,-20.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-30.0,0.25020709,18,,,0,,False,2,test,1
734,0.0,258.93185,259.18206,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-40.0,0.25020709,206,,,0,,False,1,train,0
735,0.0,259.18206,259.43227,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,30.0,0.25020709,41,,,0,,False,3,train,2
736,0.0,259.43227,259.68247,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-30.0,0.25020709,11,,,0,,False,1,train,2
737,0.0,259.68247,259.93269,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,40.0,0.25021041,191,,,0,,False,3,train,1
738,0.0,259.93269,260.1829,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-10.0,0.25021041,35,,,0,,False,3,train,2
739,0.0,260.1829,260.43311,"[3644.93333333, 3644.93333333]",0.8,4.0,-30.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-30.0,0.25021041,230,,,0,,False,2,test,2
740,0.0,260.43311,260.68332,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,20.0,0.25021041,13,,,0,,False,2,test,1
741,0.0,260.68332,260.93353,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,40.0,0.25021209,37,,,0,,False,5,test,2
742,0.0,260.93353,261.18374,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-30.0,0.25021209,123,,,0,,False,1,train,1
743,0.0,261.18374,261.43395,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-10.0,0.25021209,124,,,0,,False,2,test,2
744,0.0,261.43395,261.68416,"[3644.93333333, 3644.93333333]",0.8,4.0,-10.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-40.0,0.25021209,82,,,0,,False,7,train,2
745,0.0,261.68416,261.93437,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,40.0,0.25020291,183,,,0,,False,2,test,1
746,0.0,261.93437,262.18457,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,0.0,0.25020291,223,,,0,,False,1,train,0
747,0.0,262.18457,262.43477,"[3644.93333333, 3644.93333333]",0.8,4.0,-10.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,40.0,0.25020291,152,,,0,,False,6,train,1
748,0.0,262.43477,262.68498,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,40.0,0.25020291,184,,,0,,False,3,train,1
749,0.0,262.68498,262.9352,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-40.0,0.25021959,195,,,0,,False,3,train,0
750,0.0,262.9352,263.18542,"[3644.93333333, 3644.93333333]",0.8,4.0,-30.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-40.0,0.25021959,42,,,0,,False,3,train,0
751,0.0,263.18542,263.43564,"[3644.93333333, 3644.93333333]",0.8,4.0,-10.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-20.0,0.25021959,84,,,0,,False,3,train,0
752,0.0,263.43564,263.68585,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,10.0,0.25021959,234,,,0,,False,3,train,2
753,0.0,263.68585,263.93606,"[3644.93333333, 3644.93333333]",0.8,4.0,-20.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,10.0,0.25020291,120,,,0,,False,4,train,2
754,0.0,263.93606,264.18626,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-10.0,0.25020291,225,,,0,,False,1,train,1
755,0.0,264.18626,264.43646,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-40.0,0.25020291,116,,,0,,False,3,train,1
756,0.0,264.43646,264.68667,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,40.0,0.25020291,184,,,0,,False,4,train,1
757,0.0,264.68667,264.93687,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,10.0,0.25020459,2,,,0,,False,8,test,0
758,0.0,264.93687,265.18708,"[3644.93333333, 3644.93333333]",0.8,4.0,-30.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-20.0,0.25020459,94,,,0,,False,2,test,0
759,0.0,265.18708,265.43728,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,40.0,0.25020459,31,,,0,,False,3,train,1
760,0.0,265.43728,265.68748,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,10.0,0.25020459,2,,,0,,False,9,train,0
761,0.0,265.68748,265.9377,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-30.0,0.25021041,1,,,0,,False,3,train,0
762,0.0,265.9377,266.18791,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,40.0,0.25021041,121,,,0,,False,3,train,2
763,0.0,266.18791,266.43812,"[3644.93333333, 3644.93333333]",0.8,4.0,20.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,20.0,0.25021041,218,,,0,,False,3,train,1
764,0.0,266.43812,266.68833,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-10.0,0.25021041,35,,,0,,False,4,train,2
765,0.0,266.68833,266.93854,"[3644.93333333, 3644.93333333]",0.8,4.0,20.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,40.0,0.25021459,141,,,0,,False,2,test,0
766,0.0,266.93854,267.18876,"[3644.93333333, 3644.93333333]",0.8,4.0,20.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,40.0,0.25021459,27,,,0,,False,3,train,2
