stimulus_presentation_id,stimulus_block,start_time,stop_time,contrast,phase,size,spatial_frequency,orientation,y_position,color,stimulus_name,x_position,frame,temporal_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
500,0.0,209.78036,210.03057,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,-20.0,null,gabors,-20.0,null,4.0,0.25021174,25,0.4574708,-6.5969553,8,0.10230723,True,1,train,2
501,0.0,210.03057,210.28079,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,40.0,null,gabors,40.0,null,4.0,0.25022076,178,0.46631219,-6.7943296,7,0.21772082,True,1,train,1
502,0.0,210.28079,210.53102,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,0.0,null,gabors,10.0,null,4.0,0.25022076,161,0.38552983,-6.5874498,8,0.23961159,True,1,train,2
503,0.0,210.53102,210.78124,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,10.0,null,gabors,0.0,null,4.0,0.25022076,204,0.60497048,-6.5161124,7,0.13717766,True,1,train,1
504,0.0,210.78124,211.03146,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,-10.0,null,gabors,-40.0,null,4.0,0.25022076,198,0.59984947,-6.4690213,8,0.30709585,True,2,test,2
505,0.0,211.03146,211.28165,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,20.0,null,gabors,30.0,null,4.0,0.25019674,42,0.79344372,-6.4100182,7,0.19265171,True,2,test,0
506,0.0,211.28165,211.53185,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,-40.0,null,gabors,40.0,null,4.0,0.25019674,156,0.64604412,-6.3947257,8,0.30450214,True,1,train,2
507,0.0,211.53185,211.78205,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,20.0,null,gabors,-10.0,null,4.0,0.25019674,30,0.53663656,-6.3043067,7,0.25296933,True,2,test,2
508,0.0,211.78205,212.03224,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,30.0,null,gabors,-20.0,null,4.0,0.25019674,212,0.61478564,-6.7015483,8,0.45012447,True,2,test,2
509,0.0,212.03224,212.28246,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,20.0,null,gabors,40.0,null,4.0,0.25021326,79,0.93067919,-6.8597175,7,0.1183832,True,2,test,2
510,0.0,212.28246,212.53267,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,0.0,null,gabors,40.0,null,4.0,0.25021326,224,1.0342196,-6.9155294,8,0.14020311,True,0,train,0
511,0.0,212.53267,212.78288,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-30.0,null,gabors,30.0,null,4.0,0.25021326,146,0.81653892,-6.8749314,7,0.21454876,True,1,train,0
512,0.0,212.78288,213.0331,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-10.0,null,gabors,20.0,null,4.0,0.25021326,47,0.93780636,-6.4099047,8,0.13818359,True,4,train,1
513,0.0,213.0331,213.2833,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,30.0,null,gabors,40.0,null,4.0,0.25020674,142,0.88108555,-6.4819208,7,0.17009241,True,3,train,2
514,0.0,213.2833,213.53351,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-40.0,null,gabors,-20.0,null,4.0,0.25020674,77,0.76900281,-6.415076,8,0.10167307,True,4,train,1
515,0.0,213.53351,213.78372,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,0.0,null,gabors,-30.0,null,4.0,0.25020674,74,0.87739965,-6.7533252,7,0.38567556,True,2,test,2
516,0.0,213.78372,214.03392,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,10.0,null,gabors,-10.0,null,4.0,0.25020674,138,0.73701887,-6.1039558,8,0.21334601,True,2,test,2
517,0.0,214.03392,214.28414,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,-20.0,null,gabors,-30.0,null,4.0,0.25021576,162,0.37045344,-6.38365,7,0.34010948,True,1,train,2
518,0.0,214.28414,214.53436,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,10.0,null,gabors,0.0,null,4.0,0.25021576,204,0.53294504,-6.327599,8,0.26245881,True,2,test,1
519,0.0,214.53436,214.78457,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,0.0,null,gabors,0.0,null,4.0,0.25021576,139,0.54389402,-6.1661442,7,0.28827769,True,3,train,0
520,0.0,214.78457,215.03479,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,30.0,null,gabors,-30.0,null,4.0,0.25021576,84,0.59343863,-6.4567335,8,0.34734638,True,2,test,1
521,0.0,215.03479,215.28499,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,10.0,null,gabors,40.0,null,4.0,0.25020174,225,0.79081815,-6.3433883,7,0.37972919,True,0,train,2
522,0.0,215.28499,215.53519,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-20.0,null,gabors,0.0,null,4.0,0.25020174,226,0.90542208,-6.4060499,8,0.2741337,True,0,train,0
523,0.0,215.53519,215.78539,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,-10.0,null,gabors,0.0,null,4.0,0.25020174,227,0.93369742,-6.4162867,7,0.08478175,True,0,train,2
524,0.0,215.78539,216.03559,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,20.0,null,gabors,0.0,null,4.0,0.25020174,228,0.99094503,-6.3510252,8,0.09574863,True,0,train,1
525,0.0,216.03559,216.28581,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,0.0,null,gabors,-40.0,null,4.0,0.25021326,82,1.0254874,-6.4116246,7,0.21547669,True,2,test,2
526,0.0,216.28581,216.53602,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-40.0,null,gabors,20.0,null,4.0,0.25021326,96,0.80646462,-5.9940712,8,0.29834174,True,1,train,1
527,0.0,216.53602,216.78623,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-30.0,null,gabors,0.0,null,4.0,0.25021326,193,0.81821721,-5.9886547,7,0.10060561,True,1,train,0
528,0.0,216.78623,217.03645,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-30.0,null,gabors,-20.0,null,4.0,0.25021326,106,0.62073863,-5.7936075,8,0.16481291,True,3,train,0
529,0.0,217.03645,217.28665,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-10.0,null,gabors,-30.0,null,4.0,0.25020424,184,0.6949573,-5.7338745,7,0.33257019,True,1,train,1
530,0.0,217.28665,217.53686,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,10.0,null,gabors,-10.0,null,4.0,0.25020424,182,0.62728377,-5.7386313,8,0.32078285,True,2,test,0
531,0.0,217.53686,217.78706,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,30.0,null,gabors,40.0,null,4.0,0.25020424,126,0.45560439,-5.7433414,7,0.22017427,True,2,test,1
532,0.0,217.78706,218.03726,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,30.0,null,gabors,0.0,null,4.0,0.25020424,143,0.54992046,-5.6667827,8,0.090224203,True,1,train,1
533,0.0,218.03726,218.28748,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,0.0,null,gabors,-20.0,null,4.0,0.25021576,177,0.55910253,-5.5430141,7,0.15887543,True,2,test,1
534,0.0,218.28748,218.5377,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,20.0,null,gabors,-10.0,null,4.0,0.25021576,213,0.65180592,-5.4012733,8,0.17644495,True,1,train,0
535,0.0,218.5377,218.78791,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,40.0,null,gabors,-40.0,null,4.0,0.25021576,195,0.59200227,-5.3408624,7,0.23354046,True,1,train,1
536,0.0,218.78791,219.03813,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,-40.0,null,gabors,0.0,null,4.0,0.25021576,4,0.48515106,-5.3623476,8,0.39716165,True,5,test,2
537,0.0,219.03813,219.28833,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,10.0,null,gabors,30.0,null,4.0,0.25019924,222,0.57955358,-5.5530152,7,0.55273215,True,1,train,1
538,0.0,219.28833,219.53853,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-30.0,null,gabors,20.0,null,4.0,0.25019924,185,0.51317441,-5.3817159,8,0.49491063,True,2,test,0
539,0.0,219.53853,219.78872,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-30.0,null,gabors,20.0,null,4.0,0.25019924,190,0.31293704,-4.9194556,7,0.14930518,True,3,train,1
540,0.0,219.78872,220.03892,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,20.0,null,gabors,0.0,null,4.0,0.25019924,228,0.43264149,-5.5368716,8,0.29456714,True,1,train,1
541,0.0,220.03892,220.28915,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-40.0,null,gabors,40.0,null,4.0,0.25022326,134,0.50753195,-5.655912,7,0.18420688,True,2,test,1
542,0.0,220.28915,220.53937,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,30.0,null,gabors,20.0,null,4.0,0.25022326,163,0.52609545,-5.5383568,8,0.22886397,True,2,test,2
543,0.0,220.53937,220.78959,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-10.0,null,gabors,10.0,null,4.0,0.25022326,114,0.44194038,-5.2188497,7,0.14315686,True,1,train,0
544,0.0,220.78959,221.03982,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,10.0,null,gabors,-10.0,null,4.0,0.25022326,182,0.41790672,-5.3120442,8,0.12702108,True,3,train,0
545,0.0,221.03982,221.29001,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,-30.0,null,gabors,-30.0,null,4.0,0.25019674,124,0.3046506,-5.4479582,7,0.17308261,True,3,train,2
546,0.0,221.29001,221.54021,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,10.0,null,gabors,30.0,null,4.0,0.25019674,229,0.51695951,-5.3671849,8,0.20175304,True,0,train,2
547,0.0,221.54021,221.79041,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,40.0,null,gabors,-20.0,null,4.0,0.25019674,214,0.45296202,-5.0941821,7,0.1175586,True,1,train,2
548,0.0,221.79041,222.0406,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,10.0,null,gabors,20.0,null,4.0,0.25019674,102,0.3786057,-4.9978331,8,0.31382867,True,1,train,1
549,0.0,222.0406,222.29082,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-20.0,null,gabors,20.0,null,4.0,0.25021326,113,0.5041395,-4.4586949,7,0.35299621,True,2,test,1
550,0.0,222.29082,222.54103,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,20.0,null,gabors,30.0,null,4.0,0.25021326,10,0.56151664,-4.5631533,8,0.2257457,True,2,test,2
551,0.0,222.54103,222.79124,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,0.0,null,gabors,40.0,null,4.0,0.25021326,19,0.52376581,-4.6228479,7,0.21095702,True,2,test,2
552,0.0,222.79124,223.04146,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,10.0,null,gabors,10.0,null,4.0,0.25021326,20,0.3934586,-4.6843004,8,0.22294667,True,1,train,2
553,0.0,223.04146,223.29166,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,10.0,null,gabors,0.0,null,4.0,0.25020424,206,0.54647588,-4.5590125,7,0.13069561,True,2,test,0
554,0.0,223.29166,223.54187,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,20.0,null,gabors,20.0,null,4.0,0.25020424,210,0.39767554,-4.4733228,7,0.36540258,True,1,train,2
555,0.0,223.54187,223.79207,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,-30.0,null,gabors,-30.0,null,4.0,0.25020424,124,0.41570013,-4.7264897,7,0.10120585,True,4,train,2
556,0.0,223.79207,224.04227,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-10.0,null,gabors,0.0,null,4.0,0.25020424,88,0.38879364,-4.6746168,7,0.13156197,True,1,train,1
557,0.0,224.04227,224.2925,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-40.0,null,gabors,-40.0,null,4.0,0.25022326,157,0.33137961,-4.6093937,7,0.17189825,True,4,train,1
558,0.0,224.2925,224.54272,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,-40.0,null,gabors,30.0,null,4.0,0.25022326,120,0.31948204,-4.4340829,7,0.19207397,True,1,train,2
559,0.0,224.54272,224.79294,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,30.0,null,gabors,-10.0,null,4.0,0.25022326,211,0.2840135,-4.3967357,8,0.14975597,True,1,train,2
560,0.0,224.79294,225.04317,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-10.0,null,gabors,-10.0,null,4.0,0.25022326,170,0.25512472,-4.5491949,7,0.19647734,True,2,test,1
561,0.0,225.04317,225.29336,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,30.0,null,gabors,-30.0,null,4.0,0.25019424,16,0.47141586,-4.6688441,8,0.12348943,True,1,train,0
562,0.0,225.29336,225.54356,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,10.0,null,gabors,-30.0,null,4.0,0.25019424,116,0.30508004,-4.4714415,7,0.1240151,True,1,train,0
563,0.0,225.54356,225.79375,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,10.0,null,gabors,-10.0,null,4.0,0.25019424,138,0.53129537,-4.1681241,8,0.21094092,True,3,train,2
564,0.0,225.79375,226.04394,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,10.0,null,gabors,-10.0,null,4.0,0.25019424,31,0.55426654,-4.1592367,7,0.10990298,True,4,train,1
565,0.0,226.04394,226.29415,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,-20.0,null,gabors,0.0,null,4.0,0.25021076,121,0.36740201,-4.1404588,8,0.10921527,True,2,test,2
566,0.0,226.29415,226.54437,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,10.0,null,gabors,10.0,null,4.0,0.25021076,20,0.44424825,-4.3933003,7,0.12026941,True,2,test,2
567,0.0,226.54437,226.79458,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-10.0,null,gabors,10.0,null,4.0,0.25021076,114,0.41779348,-4.2890322,8,0.16309718,True,2,test,0
568,0.0,226.79458,227.04479,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-40.0,null,gabors,40.0,null,4.0,0.25021076,141,0.21584473,-4.0340574,6,0.10651971,True,1,train,0
569,0.0,227.04479,227.295,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,10.0,null,gabors,30.0,null,4.0,0.25021174,169,0.68592669,-4.1450048,6,0.17729931,True,2,test,0
570,0.0,227.295,227.54521,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,40.0,null,gabors,-30.0,null,4.0,0.25021174,13,0.58006853,-4.3699811,7,0.15426266,True,6,train,2
571,0.0,227.54521,227.79542,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,0.0,null,gabors,10.0,null,4.0,0.25021174,38,0.22999037,-4.1151346,8,0.22568367,True,2,test,1
572,0.0,227.79542,228.04563,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,20.0,null,gabors,-10.0,null,4.0,0.25021174,213,0.26587636,-4.2311394,7,0.16202194,True,2,test,0
573,0.0,228.04563,228.29585,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-30.0,null,gabors,-40.0,null,4.0,0.25021576,91,0.43012416,-4.2205201,8,0.18368147,True,2,test,1
574,0.0,228.29585,228.54607,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,20.0,null,gabors,-20.0,null,4.0,0.25021576,208,0.12363768,-3.9930058,7,0.20657976,True,2,test,1
575,0.0,228.54607,228.79628,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-20.0,null,gabors,-20.0,null,4.0,0.25021576,83,0.29821597,-4.1209474,8,0.38083361,True,2,test,1
576,0.0,228.79628,229.0465,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,10.0,null,gabors,20.0,null,4.0,0.25021576,102,0.41857551,-4.0774386,7,0.20166319,True,2,test,1
577,0.0,229.0465,229.2967,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-40.0,null,gabors,40.0,null,4.0,0.25020174,141,0.35426463,-4.0207338,8,0.26287671,True,2,test,0
578,0.0,229.2967,229.5469,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-10.0,null,gabors,-10.0,null,4.0,0.25020174,136,0.042305731,-4.0162761,7,0.14505483,True,1,train,0
579,0.0,229.5469,229.7971,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,40.0,null,gabors,10.0,null,4.0,0.25020174,230,-0.25604658,-4.3775509,8,0.082596785,True,0,train,0
580,0.0,229.7971,230.0473,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,10.0,null,gabors,20.0,null,4.0,0.25020174,102,-0.25383952,-4.1601097,7,0.11230013,True,3,train,1
581,0.0,230.0473,230.29753,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-20.0,null,gabors,-20.0,null,4.0,0.25022326,83,-0.035852159,-3.9725941,8,0.091949332,True,3,train,1
582,0.0,230.29753,230.54775,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,-30.0,null,gabors,-40.0,null,4.0,0.25022326,90,0.074399283,-3.7175984,7,0.099577736,True,5,test,2
583,0.0,230.54775,230.79797,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-10.0,null,gabors,-10.0,null,4.0,0.25022326,136,-0.080362356,-3.4942105,8,0.096013599,True,2,test,0
584,0.0,230.79797,231.0482,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,20.0,null,gabors,-30.0,null,4.0,0.25022326,172,-0.064695706,-3.3217584,7,0.076030032,True,2,test,1
585,0.0,231.0482,231.29839,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,0.0,null,gabors,20.0,null,4.0,0.25019424,56,0.1535465,-3.3024375,8,0.091397263,True,4,train,2
586,0.0,231.29839,231.54859,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,0.0,null,gabors,-30.0,null,4.0,0.25019424,46,0.23773704,-3.4982525,7,0.34781376,True,2,test,1
587,0.0,231.54859,231.79878,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,40.0,null,gabors,-10.0,null,4.0,0.25019424,67,0.15541148,-3.6100809,8,0.22553281,True,2,test,0
588,0.0,231.79878,232.04897,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,40.0,null,gabors,0.0,null,4.0,0.25019424,99,0.098938829,-3.6409348,7,0.089411816,True,2,test,1
589,0.0,232.04897,232.29919,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,10.0,null,gabors,20.0,null,4.0,0.25021826,102,0.18949807,-3.60696,8,0.054064884,True,4,train,1
590,0.0,232.29919,232.54941,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-10.0,null,gabors,10.0,null,4.0,0.25021826,199,0.20882074,-3.4427344,7,0.11320248,True,1,train,1
591,0.0,232.54941,232.79963,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,20.0,null,gabors,20.0,null,4.0,0.25021826,76,0.065704301,-3.3959993,8,0.13875278,True,5,test,1
592,0.0,232.79963,233.04985,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-10.0,null,gabors,40.0,null,4.0,0.25021826,39,0.11065451,-3.5743907,7,0.11025669,True,2,test,1
593,0.0,233.04985,233.30005,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,-30.0,null,gabors,20.0,null,4.0,0.25019924,173,0.13470506,-3.4056428,8,0.13273023,True,2,test,2
594,0.0,233.30005,233.55025,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,30.0,null,gabors,-40.0,null,4.0,0.25019924,200,0.15107267,-3.445822,7,0.08444885,True,2,test,0
595,0.0,233.55025,233.80044,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-30.0,null,gabors,-40.0,null,4.0,0.25019924,91,0.091611827,-3.4877453,8,0.080702867,True,3,train,1
596,0.0,233.80044,234.05064,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,30.0,null,gabors,20.0,null,4.0,0.25019924,163,0.067518758,-3.4634099,7,0.093157528,True,3,train,2
597,0.0,234.05064,234.30086,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-10.0,null,gabors,20.0,null,4.0,0.25021326,28,0.12444961,-3.464886,8,0.088726102,True,1,train,0
598,0.0,234.30086,234.55107,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,40.0,null,gabors,10.0,null,4.0,0.25021326,150,0.038160089,-3.6753834,7,0.14867087,True,2,test,1
599,0.0,234.55107,234.80128,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,20.0,null,gabors,-30.0,null,4.0,0.25021326,231,0.16824052,-3.5709653,8,0.10142435,True,0,train,2
600,0.0,234.80128,235.0515,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,-30.0,null,gabors,10.0,null,4.0,0.25021326,111,0.092685421,-3.4113053,7,0.065287145,True,2,test,2
601,0.0,235.0515,235.3017,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-20.0,null,gabors,30.0,null,4.0,0.25020424,11,0.11057713,-3.3534364,8,0.094917157,True,1,train,0
602,0.0,235.3017,235.55191,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,0.0,null,gabors,-40.0,null,4.0,0.25020424,105,0.14442109,-3.4000588,7,0.079648027,True,2,test,1
603,0.0,235.55191,235.80211,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,-20.0,null,gabors,40.0,null,4.0,0.25020424,147,0.065762678,-3.3518456,8,0.085363894,True,1,train,2
604,0.0,235.80211,236.05231,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,10.0,null,gabors,-30.0,null,4.0,0.25020424,9,0.024808701,-3.2703712,7,0.071624976,True,3,train,1
605,0.0,236.05231,236.30253,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,30.0,null,gabors,40.0,null,4.0,0.25022076,54,-0.043581119,-3.3182624,8,0.11165842,True,5,test,0
606,0.0,236.30253,236.55276,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,0.0,null,gabors,-20.0,null,4.0,0.25022076,197,-0.0056273167,-3.3337597,7,0.088934862,True,2,test,2
607,0.0,236.55276,236.80298,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,30.0,null,gabors,30.0,null,4.0,0.25022076,6,-0.01962261,-3.3937956,8,0.13867596,True,3,train,0
608,0.0,236.80298,237.0532,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-20.0,null,gabors,10.0,null,4.0,0.25022076,94,0.031774293,-3.316556,7,0.12365529,True,2,test,0
609,0.0,237.0532,237.3034,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,10.0,null,gabors,30.0,null,4.0,0.25020174,229,0.01054748,-3.3082402,8,0.13935968,True,1,train,2
610,0.0,237.3034,237.5536,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,-40.0,null,gabors,-30.0,null,4.0,0.25020174,127,0.097126701,-3.2530624,7,0.046427247,True,2,test,2
611,0.0,237.5536,237.8038,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,10.0,null,gabors,40.0,null,4.0,0.25020174,133,0.095884001,-3.2631197,8,0.079990678,True,1,train,0
612,0.0,237.8038,238.054,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,-20.0,null,gabors,-30.0,null,4.0,0.25020174,85,0.14985804,-3.2881123,7,0.036913098,True,1,train,1
613,0.0,238.054,238.30422,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,45.0,20.0,null,gabors,10.0,null,4.0,0.25021326,187,0.09605806,-3.315068,8,0.087627903,True,1,train,1
614,0.0,238.30422,238.55443,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,20.0,null,gabors,0.0,null,4.0,0.25021326,148,0.17072956,-3.259781,7,0.062400833,True,1,train,0
615,0.0,238.55443,238.80464,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,-30.0,null,gabors,0.0,null,4.0,0.25021326,188,0.15871047,-3.1604792,8,0.083293985,True,2,test,2
616,0.0,238.80464,239.05486,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,30.0,null,gabors,0.0,null,4.0,0.25021326,97,0.10418722,-3.18482,7,0.045588829,True,3,train,0
617,0.0,239.05486,239.30506,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-20.0,null,gabors,40.0,null,4.0,0.25020174,33,0.10330173,-3.2056606,8,0.090922522,True,4,train,0
618,0.0,239.30506,239.55526,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,0.0,-20.0,null,gabors,-20.0,null,4.0,0.25020174,223,0.10111265,-3.2903525,7,0.15278492,True,1,train,0
619,0.0,239.55526,239.80546,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,90.0,30.0,null,gabors,10.0,null,4.0,0.25020174,40,0.18372114,-3.1398233,8,0.097346375,True,1,train,2
