stimulus_presentation_id,stimulus_block,start_time,stop_time,color,Dir,Speed,phase,frame,coherence,x_position,stimulus_name,orientation,y_position,temporal_frequency,size,spatial_frequency,contrast,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1225,0.0,381.59553,381.84573,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-30.0,gabors,90.0,30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,100,,,0,,False,5,test,2
1226,0.0,381.84573,382.09594,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,0.0,30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,104,,,0,,False,7,train,0
1227,0.0,382.09594,382.34614,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-30.0,gabors,0.0,-20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,234,,,0,,False,4,train,0
1228,0.0,382.34614,382.59634,null,null,null,"[3644.93333333, 3644.93333333]",null,null,20.0,gabors,45.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,177,,,0,,False,5,test,1
1229,0.0,382.59634,382.84656,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,45.0,-20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021931,124,,,0,,False,7,train,1
1230,0.0,382.84656,383.09678,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-40.0,gabors,45.0,40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021931,7,,,0,,False,7,train,1
1231,0.0,383.09678,383.34699,null,null,null,"[3644.93333333, 3644.93333333]",null,null,10.0,gabors,90.0,10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021931,166,,,0,,False,3,train,2
1232,0.0,383.34699,383.59721,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-30.0,gabors,45.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021931,225,,,0,,False,5,test,1
1233,0.0,383.59721,383.84741,null,null,null,"[3644.93333333, 3644.93333333]",null,null,0.0,gabors,90.0,-10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,161,,,0,,False,7,train,2
1234,0.0,383.84741,384.09762,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-10.0,gabors,90.0,40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,12,,,0,,False,6,train,2
1235,0.0,384.09762,384.34782,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,0.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,188,,,0,,False,7,train,0
1236,0.0,384.34782,384.59802,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,90.0,-10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,213,,,0,,False,4,train,2
1237,0.0,384.59802,384.84823,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,0.0,30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021681,104,,,0,,False,8,test,0
1238,0.0,384.84823,385.09845,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,0.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021681,116,,,0,,False,9,train,0
1239,0.0,385.09845,385.34867,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-10.0,gabors,45.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021681,86,,,0,,False,6,train,1
1240,0.0,385.34867,385.59888,null,null,null,"[3644.93333333, 3644.93333333]",null,null,10.0,gabors,0.0,-20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021681,47,,,0,,False,5,test,0
1241,0.0,385.59888,385.84908,null,null,null,"[3644.93333333, 3644.93333333]",null,null,20.0,gabors,90.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,175,,,0,,False,2,test,2
1242,0.0,385.84908,386.09929,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-10.0,gabors,90.0,-10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,194,,,0,,False,6,train,2
1243,0.0,386.09929,386.34949,null,null,null,"[3644.93333333, 3644.93333333]",null,null,20.0,gabors,45.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,111,,,0,,False,4,train,1
1244,0.0,386.34949,386.59969,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,90.0,10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,237,,,0,,False,3,train,2
1245,0.0,386.59969,386.8499,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,45.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021681,200,,,0,,False,3,train,1
1246,0.0,386.8499,387.10012,null,null,null,"[3644.93333333, 3644.93333333]",null,null,10.0,gabors,0.0,20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021681,182,,,0,,False,5,test,0
1247,0.0,387.10012,387.35034,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-10.0,gabors,0.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021681,185,,,0,,False,4,train,0
1248,0.0,387.35034,387.60055,null,null,null,"[3644.93333333, 3644.93333333]",null,null,10.0,gabors,0.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021681,149,,,0,,False,5,test,0
1249,0.0,387.60055,387.85076,null,null,null,"[3644.93333333, 3644.93333333]",null,null,20.0,gabors,0.0,-10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020319,181,,,0,,False,5,test,0
1250,0.0,387.85076,388.10096,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-30.0,gabors,90.0,30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020319,100,,,0,,False,6,train,2
1251,0.0,388.10096,388.35116,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,45.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020319,200,,,0,,False,4,train,1
1252,0.0,388.35116,388.60137,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,90.0,10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020319,237,,,0,,False,4,train,2
1253,0.0,388.60137,388.85158,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,0.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021681,61,,,0,,False,4,train,0
1254,0.0,388.85158,389.1018,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-10.0,gabors,0.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021681,185,,,0,,False,5,test,0
1255,0.0,389.1018,389.35202,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,45.0,-10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021681,184,,,0,,False,3,train,1
1256,0.0,389.35202,389.60223,null,null,null,"[3644.93333333, 3644.93333333]",null,null,0.0,gabors,0.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021681,97,,,0,,False,4,train,0
1257,0.0,389.60223,389.85243,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,90.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,145,,,0,,False,6,train,2
1258,0.0,389.85243,390.10264,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-10.0,gabors,90.0,-20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,208,,,0,,False,2,test,2
1259,0.0,390.10264,390.35284,null,null,null,"[3644.93333333, 3644.93333333]",null,null,0.0,gabors,90.0,20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,169,,,0,,False,5,test,2
1260,0.0,390.35284,390.60304,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,90.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,110,,,0,,False,3,train,2
1261,0.0,390.60304,390.85326,null,null,null,"[3644.93333333, 3644.93333333]",null,null,10.0,gabors,45.0,40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25022181,57,,,0,,False,3,train,1
1262,0.0,390.85326,391.10348,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-30.0,gabors,45.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25022181,233,,,0,,False,4,train,1
1263,0.0,391.10348,391.3537,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-30.0,gabors,0.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25022181,54,,,0,,False,4,train,0
1264,0.0,391.3537,391.60392,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,0.0,-20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25022181,69,,,0,,False,5,test,0
1265,0.0,391.60392,391.85412,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-10.0,gabors,0.0,-20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25019819,193,,,0,,False,6,train,0
1266,0.0,391.85412,392.10432,null,null,null,"[3644.93333333, 3644.93333333]",null,null,20.0,gabors,90.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25019819,45,,,0,,False,7,train,2
1267,0.0,392.10432,392.35452,null,null,null,"[3644.93333333, 3644.93333333]",null,null,0.0,gabors,45.0,-10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25019819,199,,,0,,False,6,train,1
1268,0.0,392.35452,392.60472,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-30.0,gabors,90.0,30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25019819,100,,,0,,False,7,train,2
1269,0.0,392.60472,392.85493,null,null,null,"[3644.93333333, 3644.93333333]",null,null,10.0,gabors,90.0,40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021431,70,,,0,,False,5,test,2
1270,0.0,392.85493,393.10515,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,0.0,-20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021431,69,,,0,,False,6,train,0
1271,0.0,393.10515,393.35536,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-40.0,gabors,45.0,30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021431,26,,,0,,False,2,test,1
1272,0.0,393.35536,393.60557,null,null,null,"[3644.93333333, 3644.93333333]",null,null,10.0,gabors,90.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021431,34,,,0,,False,5,test,2
1273,0.0,393.60557,393.85577,null,null,null,"[3644.93333333, 3644.93333333]",null,null,20.0,gabors,90.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,175,,,0,,False,3,train,2
1274,0.0,393.85577,394.10598,null,null,null,"[3644.93333333, 3644.93333333]",null,null,20.0,gabors,45.0,40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,192,,,0,,False,7,train,1
1275,0.0,394.10598,394.35618,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-10.0,gabors,45.0,-10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,197,,,0,,False,6,train,1
1276,0.0,394.35618,394.60638,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,45.0,10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020069,128,,,0,,False,7,train,1
1277,0.0,394.60638,394.85659,null,null,null,"[3644.93333333, 3644.93333333]",null,null,10.0,gabors,90.0,20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021681,147,,,0,,False,4,train,2
1278,0.0,394.85659,395.10681,null,null,null,"[3644.93333333, 3644.93333333]",null,null,20.0,gabors,45.0,20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021681,236,,,0,,False,2,test,1
1279,0.0,395.10681,395.35703,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,45.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021681,92,,,0,,False,7,train,1
1280,0.0,395.35703,395.60724,null,null,null,"[3644.93333333, 3644.93333333]",null,null,0.0,gabors,0.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021681,97,,,0,,False,5,test,0
1281,0.0,395.60724,395.85745,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-30.0,gabors,45.0,30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020319,10,,,0,,False,4,train,1
1282,0.0,395.85745,396.10765,null,null,null,"[3644.93333333, 3644.93333333]",null,null,10.0,gabors,45.0,-20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020319,183,,,0,,False,6,train,1
1283,0.0,396.10765,396.35785,null,null,null,"[3644.93333333, 3644.93333333]",null,null,0.0,gabors,0.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020319,71,,,0,,False,5,test,0
1284,0.0,396.35785,396.60806,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,0.0,10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020319,81,,,0,,False,3,train,0
1285,0.0,396.60806,396.85827,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,90.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,25,,,0,,False,7,train,2
1286,0.0,396.85827,397.10848,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,90.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,198,,,0,,False,4,train,2
1287,0.0,397.10848,397.35869,null,null,null,"[3644.93333333, 3644.93333333]",null,null,10.0,gabors,90.0,40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,70,,,0,,False,6,train,2
1288,0.0,397.35869,397.6089,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,90.0,20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,172,,,0,,False,5,test,2
1289,0.0,397.6089,397.85911,null,null,null,"[3644.93333333, 3644.93333333]",null,null,20.0,gabors,45.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020819,107,,,0,,False,6,train,1
1290,0.0,397.85911,398.10932,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-10.0,gabors,0.0,40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020819,226,,,0,,False,2,test,0
1291,0.0,398.10932,398.35953,null,null,null,"[3644.93333333, 3644.93333333]",null,null,0.0,gabors,90.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020819,90,,,0,,False,5,test,2
1292,0.0,398.35953,398.60974,null,null,null,"[3644.93333333, 3644.93333333]",null,null,10.0,gabors,45.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020819,151,,,0,,False,7,train,1
1293,0.0,398.60974,398.85995,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,0.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,188,,,0,,False,8,test,0
1294,0.0,398.85995,399.11016,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-30.0,gabors,0.0,20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,102,,,0,,False,4,train,0
1295,0.0,399.11016,399.36037,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-40.0,gabors,0.0,20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,227,,,0,,False,3,train,0
1296,0.0,399.36037,399.61058,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,90.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,110,,,0,,False,4,train,2
1297,0.0,399.61058,399.86079,null,null,null,"[3644.93333333, 3644.93333333]",null,null,20.0,gabors,0.0,30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020569,1,,,0,,False,7,train,0
1298,0.0,399.86079,400.111,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,45.0,-20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020569,20,,,0,,False,4,train,1
1299,0.0,400.111,400.3612,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,45.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020569,92,,,0,,False,8,test,1
1300,0.0,400.3612,400.61141,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,45.0,-20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020569,20,,,0,,False,5,test,1
1301,0.0,400.61141,400.86162,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,45.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020931,65,,,0,,False,3,train,1
1302,0.0,400.86162,401.11183,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-10.0,gabors,45.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020931,72,,,0,,False,2,test,1
1303,0.0,401.11183,401.36203,null,null,null,"[3644.93333333, 3644.93333333]",null,null,0.0,gabors,90.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020931,115,,,0,,False,3,train,2
1304,0.0,401.36203,401.61224,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-10.0,gabors,90.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020931,219,,,0,,False,3,train,2
1305,0.0,401.61224,401.86246,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,0.0,-20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021319,82,,,0,,False,4,train,0
1306,0.0,401.86246,402.11267,null,null,null,"[3644.93333333, 3644.93333333]",null,null,0.0,gabors,45.0,-20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021319,2,,,0,,False,7,train,1
1307,0.0,402.11267,402.36288,null,null,null,"[3644.93333333, 3644.93333333]",null,null,0.0,gabors,0.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021319,71,,,0,,False,6,train,0
1308,0.0,402.36288,402.6131,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,45.0,-20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021319,20,,,0,,False,6,train,1
1309,0.0,402.6131,402.8633,null,null,null,"[3644.93333333, 3644.93333333]",null,null,10.0,gabors,90.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020181,131,,,0,,False,6,train,2
1310,0.0,402.8633,403.1135,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,90.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020181,217,,,0,,False,2,test,2
1311,0.0,403.1135,403.3637,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,90.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020181,191,,,0,,False,3,train,2
1312,0.0,403.3637,403.6139,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,0.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020181,220,,,0,,False,4,train,0
1313,0.0,403.6139,403.86411,null,null,null,"[3644.93333333, 3644.93333333]",null,null,10.0,gabors,45.0,40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021069,57,,,0,,False,4,train,1
1314,0.0,403.86411,404.11433,null,null,null,"[3644.93333333, 3644.93333333]",null,null,20.0,gabors,0.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021069,133,,,0,,False,4,train,0
1315,0.0,404.11433,404.36454,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,90.0,10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021069,51,,,0,,False,6,train,2
1316,0.0,404.36454,404.61475,null,null,null,"[3644.93333333, 3644.93333333]",null,null,0.0,gabors,45.0,20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021069,58,,,0,,False,4,train,1
1317,0.0,404.61475,404.86496,null,null,null,"[3644.93333333, 3644.93333333]",null,null,20.0,gabors,45.0,-10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,190,,,0,,False,4,train,1
1318,0.0,404.86496,405.11517,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,90.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,217,,,0,,False,3,train,2
1319,0.0,405.11517,405.36538,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,0.0,-10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,79,,,0,,False,4,train,0
1320,0.0,405.36538,405.61559,null,null,null,"[3644.93333333, 3644.93333333]",null,null,20.0,gabors,90.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,175,,,0,,False,4,train,2
1321,0.0,405.61559,405.8658,null,null,null,"[3644.93333333, 3644.93333333]",null,null,10.0,gabors,45.0,20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020569,186,,,0,,False,1,train,1
1322,0.0,405.8658,406.11601,null,null,null,"[3644.93333333, 3644.93333333]",null,null,0.0,gabors,45.0,-20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020569,2,,,0,,False,8,test,1
1323,0.0,406.11601,406.36621,null,null,null,"[3644.93333333, 3644.93333333]",null,null,10.0,gabors,90.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020569,48,,,0,,False,5,test,2
1324,0.0,406.36621,406.61642,null,null,null,"[3644.93333333, 3644.93333333]",null,null,10.0,gabors,90.0,30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020569,201,,,0,,False,5,test,2
1325,0.0,406.61642,406.86663,null,null,null,"[3644.93333333, 3644.93333333]",null,null,20.0,gabors,0.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021431,133,,,0,,False,5,test,0
1326,0.0,406.86663,407.11685,null,null,null,"[3644.93333333, 3644.93333333]",null,null,10.0,gabors,90.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021431,48,,,0,,False,6,train,2
1327,0.0,407.11685,407.36706,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,90.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021431,25,,,0,,False,8,test,2
1328,0.0,407.36706,407.61727,null,null,null,"[3644.93333333, 3644.93333333]",null,null,20.0,gabors,0.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021431,133,,,0,,False,6,train,0
1329,0.0,407.61727,407.86748,null,null,null,"[3644.93333333, 3644.93333333]",null,null,0.0,gabors,45.0,30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020319,94,,,0,,False,8,test,1
1330,0.0,407.86748,408.11768,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,45.0,-10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020319,152,,,0,,False,4,train,1
1331,0.0,408.11768,408.36788,null,null,null,"[3644.93333333, 3644.93333333]",null,null,30.0,gabors,90.0,20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020319,172,,,0,,False,6,train,2
1332,0.0,408.36788,408.61809,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-10.0,gabors,0.0,-10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020319,142,,,0,,False,8,test,0
1333,0.0,408.61809,408.8683,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-30.0,gabors,0.0,30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,204,,,0,,False,5,test,0
1334,0.0,408.8683,409.11851,null,null,null,"[3644.93333333, 3644.93333333]",null,null,0.0,gabors,0.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,97,,,0,,False,6,train,0
1335,0.0,409.11851,409.36872,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,0.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,116,,,0,,False,10,train,0
1336,0.0,409.36872,409.61893,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,90.0,-10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,222,,,0,,False,4,train,2
1337,0.0,409.61893,409.86914,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-30.0,gabors,0.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020819,54,,,0,,False,5,test,0
1338,0.0,409.86914,410.11935,null,null,null,"[3644.93333333, 3644.93333333]",null,null,10.0,gabors,45.0,20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020819,186,,,0,,False,2,test,1
1339,0.0,410.11935,410.36956,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-30.0,gabors,0.0,-20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020819,234,,,0,,False,5,test,0
1340,0.0,410.36956,410.61977,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-30.0,gabors,45.0,20.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020819,117,,,0,,False,3,train,1
1341,0.0,410.61977,410.86998,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,0.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020931,78,,,0,,False,2,test,0
1342,0.0,410.86998,411.12019,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-30.0,gabors,45.0,10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020931,221,,,0,,False,3,train,1
1343,0.0,411.12019,411.37039,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,90.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020931,238,,,0,,False,4,train,2
1344,0.0,411.37039,411.6206,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-30.0,gabors,45.0,-40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020931,233,,,0,,False,5,test,1
1345,0.0,411.6206,411.87081,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,45.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020819,157,,,0,,False,3,train,1
1346,0.0,411.87081,412.12102,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-40.0,gabors,45.0,-30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020819,174,,,0,,False,6,train,1
1347,0.0,412.12102,412.37123,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-40.0,gabors,90.0,10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020819,135,,,0,,False,5,test,2
1348,0.0,412.37123,412.62144,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,90.0,10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020819,237,,,0,,False,5,test,2
1349,0.0,412.62144,412.87165,null,null,null,"[3644.93333333, 3644.93333333]",null,null,20.0,gabors,90.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,175,,,0,,False,5,test,2
1350,0.0,412.87165,413.12186,null,null,null,"[3644.93333333, 3644.93333333]",null,null,40.0,gabors,45.0,0.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,120,,,0,,False,4,train,1
1351,0.0,413.12186,413.37207,null,null,null,"[3644.93333333, 3644.93333333]",null,null,0.0,gabors,45.0,40.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,101,,,0,,False,7,train,1
1352,0.0,413.37207,413.62228,null,null,null,"[3644.93333333, 3644.93333333]",null,null,20.0,gabors,90.0,30.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25021181,136,,,0,,False,7,train,2
1353,0.0,413.62228,413.87249,null,null,null,"[3644.93333333, 3644.93333333]",null,null,-20.0,gabors,90.0,10.0,4.0,"[20.0, 20.0]",0.08,0.8,0.25020819,237,,,0,,False,6,train,2
