stimulus_presentation_id,color,contrast,frame,orientation,phase,size,spatial_frequency,start_time,stimulus_block,stimulus_name,stop_time,temporal_frequency,x_position,y_position,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2133,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,628.2821,0.0,gabors,628.53231,4.0,30.0,10.0,0.25021426,190,1.6291268,1.4402176,7,0.69467467,True,11,test,0
2134,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,628.53231,0.0,gabors,628.78253,4.0,-20.0,-10.0,0.25021426,21,1.9347422,3.0005879,8,0.4886459,True,6,train,2
2135,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,628.78253,0.0,gabors,629.03274,4.0,10.0,40.0,0.25021426,31,2.3501876,3.6851997,7,0.25599575,True,7,train,1
2136,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,629.03274,0.0,gabors,629.28295,4.0,20.0,20.0,0.25021426,174,2.1072475,4.137985,8,0.18298517,True,8,test,2
2137,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,629.28295,0.0,gabors,629.53316,4.0,0.0,-40.0,0.25020574,116,1.931414,4.2016746,7,0.25509422,True,8,test,1
2138,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,629.53316,0.0,gabors,629.78337,4.0,20.0,30.0,0.25020574,135,2.0333671,4.1257305,8,0.18550979,True,7,train,0
2139,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,629.78337,0.0,gabors,630.03357,4.0,40.0,30.0,0.25020574,128,2.0721469,3.9786564,7,0.99611075,True,8,test,1
2140,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,630.03357,0.0,gabors,630.28378,4.0,20.0,10.0,0.25020574,192,1.4034828,1.2752038,8,0.28995391,True,9,train,1
2141,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,630.28378,0.0,gabors,630.53399,4.0,20.0,-20.0,0.25021426,85,1.4443197,2.615903,7,0.25087752,True,6,train,2
2142,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,630.53399,0.0,gabors,630.78421,4.0,-30.0,10.0,0.25021426,225,1.7609245,3.2858697,8,0.18608333,True,11,test,1
2143,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,630.78421,0.0,gabors,631.03442,4.0,0.0,-10.0,0.25021426,197,1.6917,3.5272813,7,0.16007026,True,11,test,0
2144,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,631.03442,0.0,gabors,631.28463,4.0,40.0,40.0,0.25021426,208,1.594461,3.1675202,8,0.33210373,True,10,train,1
2145,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,631.28463,0.0,gabors,631.53484,4.0,-20.0,-20.0,0.25020324,108,1.0600683,1.2993002,7,0.48051489,True,10,train,0
2146,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,631.53484,0.0,gabors,631.78504,4.0,-30.0,-40.0,0.25020324,124,1.3458649,2.4265595,8,0.88083545,True,8,test,2
2147,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,631.78504,0.0,gabors,632.03524,4.0,20.0,40.0,0.25020324,14,1.6942406,3.0803056,7,0.10184279,True,9,train,0
2148,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,632.03524,0.0,gabors,632.28545,4.0,10.0,-20.0,0.25020324,3,1.8285251,2.9109341,8,0.52405291,True,9,train,0
2149,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,632.28545,0.0,gabors,632.53566,4.0,20.0,40.0,0.25021426,40,1.2477549,0.68454426,7,0.40484366,True,10,train,1
2150,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,632.53566,0.0,gabors,632.78588,4.0,20.0,40.0,0.25021426,14,1.1392159,1.9296855,8,0.69607731,True,10,train,0
2151,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,632.78588,0.0,gabors,633.03609,4.0,-30.0,-10.0,0.25021426,46,1.2026255,2.3300778,7,0.16564491,True,8,test,0
2152,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,633.03609,0.0,gabors,633.2863,4.0,30.0,-30.0,0.25021426,207,1.1990854,2.0567997,8,0.7194828,True,8,test,1
2153,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,633.2863,0.0,gabors,633.5365,4.0,-40.0,-20.0,0.25020074,173,1.0561468,0.52548446,7,0.23812855,True,9,train,0
2154,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,633.5365,0.0,gabors,633.78671,4.0,-40.0,20.0,0.25020074,113,1.08586,2.0279666,8,0.29937733,True,9,train,0
2155,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,633.78671,0.0,gabors,634.03691,4.0,-10.0,-30.0,0.25020074,200,1.3593793,2.7014028,7,0.19908553,True,9,train,2
2156,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,634.03691,0.0,gabors,634.28711,4.0,-30.0,-20.0,0.25020074,210,0.88943782,0.93577221,8,0.59782156,True,6,train,2
2157,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,634.28711,0.0,gabors,634.53732,4.0,40.0,-30.0,0.25021676,75,0.7802629,0.4674823,7,0.49768046,True,9,train,1
2158,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,634.53732,0.0,gabors,634.78754,4.0,-20.0,10.0,0.25021676,177,0.62439078,2.1185408,8,0.25119545,True,9,train,0
2159,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,634.78754,0.0,gabors,635.03776,4.0,-20.0,30.0,0.25021676,151,0.62657844,2.1290184,7,0.35284853,True,6,train,1
2160,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,635.03776,0.0,gabors,635.28797,4.0,30.0,-10.0,0.25021676,51,0.60291714,0.33460039,8,0.26552629,True,10,train,0
2161,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,635.28797,0.0,gabors,635.53817,4.0,10.0,-20.0,0.25020074,3,0.67003402,0.35715354,7,0.74861475,True,10,train,0
2162,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,635.53817,0.0,gabors,635.78838,4.0,30.0,30.0,0.25020074,56,1.1394698,1.9056931,7,0.2370235,True,11,test,1
2163,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,635.78838,0.0,gabors,636.03858,4.0,-20.0,-20.0,0.25020074,35,1.1966374,0.49798124,7,0.26591182,True,9,train,1
2164,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,636.03858,0.0,gabors,636.28878,4.0,-20.0,20.0,0.25020074,167,1.0384876,1.4817922,7,0.57654546,True,8,test,0
2165,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,636.28878,0.0,gabors,636.539,4.0,-20.0,40.0,0.25021926,153,0.82004824,1.7871216,5,0.47004198,True,8,test,1
2166,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,636.539,0.0,gabors,636.78922,4.0,30.0,0.0,0.25021926,44,-0.73192889,1.6861562,7,0.53438661,True,5,test,0
2167,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,636.78922,0.0,gabors,637.03943,4.0,30.0,40.0,0.25021926,28,0.61630089,0.58930086,8,0.31414995,True,9,train,0
2168,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,637.03943,0.0,gabors,637.28965,4.0,-10.0,10.0,0.25021926,83,0.80107798,1.2489076,7,0.54402271,True,9,train,0
2169,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,637.28965,0.0,gabors,637.53985,4.0,30.0,-30.0,0.25020074,206,0.96535329,1.7125659,8,0.21047942,True,7,train,2
2170,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,637.53985,0.0,gabors,637.79006,4.0,-10.0,-30.0,0.25020074,131,0.94093231,1.3030528,7,0.55634116,True,11,test,0
2171,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,637.79006,0.0,gabors,638.04026,4.0,10.0,0.0,0.25020074,188,0.54110027,0.1167751,8,0.40925332,True,8,test,1
2172,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,638.04026,0.0,gabors,638.29046,4.0,20.0,-20.0,0.25020074,85,0.42471063,1.7265662,7,0.36975836,True,7,train,2
2173,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,638.29046,0.0,gabors,638.54067,4.0,40.0,-20.0,0.25021426,101,0.49694052,1.9567491,5,0.13381845,True,9,train,1
2174,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,638.54067,0.0,gabors,638.79089,4.0,30.0,20.0,0.25021426,25,0.97892481,0.49731403,7,0.41810682,True,9,train,0
2175,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,638.79089,0.0,gabors,639.0411,4.0,40.0,40.0,0.25021426,208,1.008736,0.56017436,8,0.37528819,True,11,test,1
2176,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,639.0411,0.0,gabors,639.29131,4.0,20.0,-30.0,0.25021426,182,0.56693674,1.5942007,7,0.27019859,True,7,train,2
2177,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,639.29131,0.0,gabors,639.54152,4.0,-20.0,-40.0,0.25020324,232,0.45798296,0.68374349,8,0.71801163,True,12,train,0
2178,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,639.54152,0.0,gabors,639.79172,4.0,20.0,-20.0,0.25020324,85,0.57223275,0.082417882,7,0.31891291,True,8,test,2
2179,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,639.79172,0.0,gabors,640.04192,4.0,30.0,0.0,0.25020324,44,0.62577989,1.0349638,6,0.53010978,True,6,train,0
2180,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,640.04192,0.0,gabors,640.29213,4.0,0.0,0.0,0.25020324,41,0.77088459,0.57743914,7,0.60030893,True,5,test,1
2181,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,640.29213,0.0,gabors,640.54235,4.0,-10.0,30.0,0.25022176,104,0.76114463,0.049796142,8,0.17181021,True,9,train,1
2182,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,640.54235,0.0,gabors,640.79257,4.0,40.0,-10.0,0.25022176,209,0.73884268,0.92491155,7,0.28042017,True,7,train,0
2183,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,640.79257,0.0,gabors,641.04279,4.0,0.0,0.0,0.25022176,5,0.84087398,0.4136948,8,0.22507532,True,10,train,0
2184,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,641.04279,0.0,gabors,641.29301,4.0,0.0,30.0,0.25022176,47,0.89860806,0.41019698,7,0.19206817,True,11,test,1
2185,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,641.29301,0.0,gabors,641.54321,4.0,10.0,0.0,0.25019824,203,0.59915467,0.38218804,8,0.95101376,True,9,train,2
2186,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,641.54321,0.0,gabors,641.79341,4.0,-10.0,0.0,0.25019824,78,1.0977776,-0.81437643,7,0.2268772,True,10,train,1
2187,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,641.79341,0.0,gabors,642.04361,4.0,20.0,-30.0,0.25019824,182,1.5555117,-0.68709625,8,0.33441849,True,8,test,2
2188,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,642.04361,0.0,gabors,642.29381,4.0,30.0,-40.0,0.25019824,10,1.4135404,-0.88561221,7,0.33301369,True,10,train,0
2189,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,642.29381,0.0,gabors,642.54402,4.0,30.0,0.0,0.25021426,95,0.78857396,-0.45016745,8,0.51485399,True,10,train,1
2190,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,642.54402,0.0,gabors,642.79424,4.0,10.0,20.0,0.25021426,122,0.83786313,-0.59864053,7,0.25851028,True,6,train,2
2191,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,642.79424,0.0,gabors,643.04445,4.0,20.0,30.0,0.25021426,97,0.78372791,-0.55603941,8,0.4226659,True,8,test,1
2192,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,643.04445,0.0,gabors,643.29466,4.0,10.0,-20.0,0.25021426,65,1.0489813,-0.62698768,7,0.66201447,True,11,test,2
2193,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,643.29466,0.0,gabors,643.54486,4.0,-20.0,-30.0,0.25020074,146,1.1289987,-0.76466017,8,0.58601619,True,6,train,0
2194,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,643.54486,0.0,gabors,643.79507,4.0,-40.0,10.0,0.25020074,213,1.1769349,-0.71924596,7,0.32144548,True,8,test,1
2195,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,643.79507,0.0,gabors,644.04527,4.0,20.0,0.0,0.25020074,212,0.87020561,-0.31675404,6,0.2309767,True,8,test,0
2196,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,644.04527,0.0,gabors,644.29547,4.0,40.0,-20.0,0.25020074,193,0.70612959,-0.50972602,5,0.20178238,True,8,test,2
2197,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,644.29547,0.0,gabors,644.54568,4.0,40.0,10.0,0.25021426,229,0.91966996,-0.27228605,7,0.25996256,True,8,test,0
2198,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,644.54568,0.0,gabors,644.7959,4.0,20.0,-40.0,0.25021426,139,0.62432724,-0.78993176,7,0.25971084,True,10,train,0
2199,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,644.7959,0.0,gabors,645.04611,4.0,30.0,-40.0,0.25021426,178,0.93165676,-0.41762291,3,0.32764936,True,10,train,1
2200,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,645.04611,0.0,gabors,645.29632,4.0,30.0,0.0,0.25021426,179,0.15144398,-0.63656465,5,0.26426973,True,8,test,2
2201,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,645.29632,0.0,gabors,645.54653,4.0,-10.0,40.0,0.25020574,39,-0.04559541,-0.30651813,5,0.72443646,True,7,train,2
2202,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,645.54653,0.0,gabors,645.79674,4.0,10.0,20.0,0.25020574,79,1.3366214,3.7564044,6,0.16184834,True,8,test,1
2203,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,645.79674,0.0,gabors,646.04694,4.0,-30.0,0.0,0.25020574,102,1.2249903,4.59972,8,0.26130919,True,10,train,0
2204,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,646.04694,0.0,gabors,646.29715,4.0,10.0,10.0,0.25020574,72,0.97646839,4.5684938,7,0.17316819,True,11,test,2
2205,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,646.29715,0.0,gabors,646.54737,4.0,-20.0,30.0,0.25022426,215,0.92798093,4.2413529,8,0.95165819,True,4,train,2
2206,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,646.54737,0.0,gabors,646.7976,4.0,0.0,10.0,0.25022426,239,0.80310152,1.6561073,7,0.31707587,True,3,train,2
2207,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,646.7976,0.0,gabors,647.04782,4.0,-30.0,30.0,0.25022426,143,1.0465726,2.8960448,8,0.3711621,True,9,train,2
2208,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,647.04782,0.0,gabors,647.29804,4.0,20.0,-30.0,0.25022426,36,1.4218137,1.6978262,7,1.0607627,True,8,test,0
2209,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,647.29804,0.0,gabors,647.54824,4.0,-10.0,-20.0,0.25019324,221,0.79247683,0.81471961,8,0.29961928,True,6,train,2
2210,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,647.54824,0.0,gabors,647.79843,4.0,30.0,30.0,0.25019324,220,0.79221776,-0.087918896,7,0.22204912,True,8,test,2
2211,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,647.79843,0.0,gabors,648.04862,4.0,10.0,0.0,0.25019324,11,0.9803808,-0.095785066,8,0.2353674,True,8,test,0
2212,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,648.04862,0.0,gabors,648.29882,4.0,-40.0,20.0,0.25019324,107,0.86273491,0.35492087,7,0.30271946,True,10,train,1
2213,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,648.29882,0.0,gabors,648.54903,4.0,-30.0,30.0,0.25021676,180,0.77406984,-0.32174189,5,0.1095383,True,11,test,0
2214,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,648.54903,0.0,gabors,648.79925,4.0,-40.0,-20.0,0.25021676,90,0.88024481,-0.073876953,7,0.26679972,True,7,train,1
2215,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,648.79925,0.0,gabors,649.04947,4.0,10.0,-10.0,0.25021676,133,0.46701555,0.38725117,8,0.44772705,True,10,train,0
2216,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,649.04947,0.0,gabors,649.29968,4.0,-20.0,-30.0,0.25021676,146,0.75122504,0.32082998,7,0.13868172,True,7,train,0
2217,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,649.29968,0.0,gabors,649.54988,4.0,10.0,-30.0,0.25020074,136,0.57301621,0.041967291,8,0.27667108,True,10,train,0
2218,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,649.54988,0.0,gabors,649.80009,4.0,10.0,-40.0,0.25020074,111,0.58126738,0.16550463,7,0.2697683,True,12,train,2
2219,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,649.80009,0.0,gabors,650.05029,4.0,40.0,20.0,0.25020074,170,0.60168524,0.068528815,8,0.27589297,True,10,train,0
2220,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,650.05029,0.0,gabors,650.30049,4.0,30.0,30.0,0.25020074,56,0.58225179,0.4875852,4,0.18639598,True,12,train,1
2221,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,650.30049,0.0,gabors,650.5507,4.0,20.0,10.0,0.25021676,192,0.659091,0.27998789,8,0.21956797,True,10,train,1
2222,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,650.5507,0.0,gabors,650.80092,4.0,-20.0,0.0,0.25021676,194,0.64947803,0.57040833,7,0.21785037,True,11,test,2
2223,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,650.80092,0.0,gabors,651.05114,4.0,20.0,-30.0,0.25021676,182,0.70507159,0.9225313,8,0.38970363,True,9,train,2
2224,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,651.05114,0.0,gabors,651.30135,4.0,30.0,-30.0,0.25021676,6,0.49238334,0.074088559,7,0.32817767,True,9,train,0
2225,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,651.30135,0.0,gabors,651.55155,4.0,-20.0,20.0,0.25020074,183,0.42275815,0.66054545,8,0.26012415,True,8,test,2
2226,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,651.55155,0.0,gabors,651.80176,4.0,20.0,-10.0,0.25020074,68,0.24807174,0.5673918,7,0.18961951,True,6,train,0
2227,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,651.80176,0.0,gabors,652.05196,4.0,40.0,-40.0,0.25020074,127,0.18528208,0.37041097,8,0.23476135,True,12,train,1
2228,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,652.05196,0.0,gabors,652.30216,4.0,-10.0,0.0,0.25020074,243,0.18441068,0.37286134,7,0.2337891,True,3,train,0
2229,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,652.30216,0.0,gabors,652.55238,4.0,30.0,-10.0,0.25021926,51,0.20266271,0.73225569,8,0.2123206,True,11,test,0
2230,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,652.55238,0.0,gabors,652.8026,4.0,0.0,-10.0,0.25021926,176,0.13652518,0.38171907,7,0.13843136,True,11,test,2
2231,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,652.8026,0.0,gabors,653.05281,4.0,30.0,-40.0,0.25021926,10,-0.13115384,0.63588432,8,0.26486732,True,11,test,0
2232,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,653.05281,0.0,gabors,653.30303,4.0,10.0,20.0,0.25021926,79,-0.13293206,0.57969041,7,0.28794731,True,9,train,1
2233,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,653.30303,0.0,gabors,653.55323,4.0,-30.0,30.0,0.25020074,143,-0.24685697,0.29828025,8,0.23681889,True,10,train,2
2234,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,653.55323,0.0,gabors,653.80344,4.0,0.0,-20.0,0.25020074,12,-0.024064718,0.080116583,7,0.30025776,True,6,train,0
2235,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,653.80344,0.0,gabors,654.05364,4.0,40.0,-30.0,0.25020074,152,0.00601619,0.1783117,8,0.37804152,True,4,train,2
2236,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,654.05364,0.0,gabors,654.30384,4.0,10.0,20.0,0.25020074,154,0.27140598,0.19586047,7,0.23007656,True,11,test,0
2237,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,654.30384,0.0,gabors,654.55404,4.0,-40.0,0.0,0.25020676,166,0.083582124,-0.15228907,8,0.16849307,True,9,train,1
2238,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,654.55404,0.0,gabors,654.80425,4.0,40.0,-20.0,0.25020676,101,0.24650789,0.39886593,7,0.32094485,True,10,train,1
2239,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,654.80425,0.0,gabors,655.05446,4.0,20.0,-20.0,0.25020676,85,-0.0031066669,0.22765769,5,0.86176137,True,9,train,2
2240,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,655.05446,0.0,gabors,655.30466,4.0,-30.0,-20.0,0.25020676,210,0.24135775,0.40497299,7,0.47038203,True,7,train,2
2241,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,655.30466,0.0,gabors,655.55487,4.0,-10.0,10.0,0.25021074,83,0.42635545,0.090084478,7,0.29485415,True,10,train,0
2242,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,655.55487,0.0,gabors,655.80509,4.0,-30.0,-20.0,0.25021074,210,0.33337237,0.33270926,7,0.39673661,True,8,test,2
2243,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,655.80509,0.0,gabors,656.0553,4.0,-20.0,-10.0,0.25021074,21,0.1818167,0.11498446,7,0.29603068,True,7,train,2
2244,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,656.0553,0.0,gabors,656.30551,4.0,0.0,-30.0,0.25021074,117,0.065500848,-0.12364996,7,0.33994923,True,9,train,1
2245,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,656.30551,0.0,gabors,656.55573,4.0,0.0,30.0,0.25021926,47,0.043991903,-0.1864336,4,0.20401004,True,12,train,1
2246,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,656.55573,0.0,gabors,656.80595,4.0,-20.0,40.0,0.25021926,218,-0.21126924,0.48959808,8,0.20737023,True,8,test,2
2247,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,656.80595,0.0,gabors,657.05616,4.0,0.0,30.0,0.25021926,169,-0.48991739,-0.10816779,7,0.14184466,True,10,train,2
2248,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,657.05616,0.0,gabors,657.30638,4.0,20.0,30.0,0.25021926,97,-0.37130237,-0.2343297,8,0.2625182,True,9,train,1
2249,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,657.30638,0.0,gabors,657.55658,4.0,-40.0,-20.0,0.25019824,90,-0.31128759,-0.23310869,7,0.22101691,True,8,test,1
2250,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,657.55658,0.0,gabors,657.80678,4.0,-20.0,-20.0,0.25019824,108,-0.31435044,-0.0051977315,8,0.17435131,True,11,test,0
2251,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,657.80678,0.0,gabors,658.05698,4.0,40.0,-10.0,0.25019824,209,-0.17083911,-0.35029533,7,0.11397712,True,8,test,0
2252,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,658.05698,0.0,gabors,658.30718,4.0,-10.0,-30.0,0.25019824,131,-0.15012857,-0.41916489,8,0.19175486,True,12,train,0
