ecephys_unit_id,group,ecephys_structure_acronym,unit_split,candidate,gain_x,gain_y,control,shuffle,success,optimizer_status,center_bound,sigma_upper_bound,censored,baseline_spikes,mean_amplitude_spikes,peak_spikes,center_x_deg,center_y_deg,sigma_x_deg,sigma_y_deg,major_sigma_deg,halfmax_area_deg2,train_poisson_deviance,test_poisson_deviance,train_anscombe_rmse,test_anscombe_rmse,nominal_test_poisson_deviance,nominal_test_anscombe_rmse,nominal_halfmax_area_deg2,nominal_mean_amplitude_spikes,test_deviance_improvement,test_anscombe_rmse_improvement,log2_area_ratio,log2_amplitude_ratio,fit_scope
951885064,HVA,VISl,evaluation,gain_x_0_gain_y_0.5,0,0.5,False,False,True,2,False,False,False,0.55932788,1.0698717,1.8569888,-26.678115,3.842044,34.816623,8.6244685,34.816623,1307.7488,1.8031172,1.7764741,1.0144261,1.0077147,1.7763216,1.0073692,1300.7744,1.0671831,-0.00015246508,-0.00034554879,0.0077146325,0.0036300075,gain_sweep_qc
951885094,HVA,VISl,evaluation,gain_x_0_gain_y_0,0,0,False,False,True,2,False,False,False,0.10122676,1.3944142,3.4078192,10.674774,-15.501709,13.145881,2.9667394,13.145881,169.85347,0.80029354,0.79174704,0.50523173,0.50449333,0.79174704,0.50449333,169.85347,1.3944142,0,0,0,0,gain_sweep_qc
951885094,HVA,VISl,evaluation,gain_x_0_gain_y_0.5,0,0.5,False,False,True,2,False,False,False,0.1006289,0.5981893,1.4994291,10.573823,-16.652391,12.8772,4.898275,12.8772,274.70714,0.80098865,0.78931021,0.50527222,0.50388948,0.79174704,0.50449333,169.85347,1.3944142,0.0024368258,0.00060385037,0.69360368,-1.2209838,gain_sweep_qc
951885104,HVA,VISl,calibration,gain_x_0_gain_y_0,0,0,False,False,True,2,False,False,False,0.40632913,1.7452988,2.7635207,-25.621187,7.1950438,11.502033,13.398546,13.398546,671.1778,1.8558634,2.0714668,0.99274094,1.0519897,2.0714668,1.0519897,671.1778,1.7452988,0,0,0,0,gain_sweep_qc
951885104,HVA,VISl,calibration,gain_x_0_gain_y_0.5,0,0.5,False,False,True,2,False,False,False,0.40564546,1.752879,2.7661486,-25.612941,6.8689353,11.478616,13.457616,13.457616,672.76436,1.8546545,2.0699785,0.99243373,1.0515419,2.0714668,1.0519897,671.1778,1.7452988,0.0014882583,0.00044777283,0.0034062751,0.0062523425,gain_sweep_qc
951885117,HVA,VISl,calibration,gain_x_0_gain_y_0,0,0,False,False,True,2,False,False,False,0.4184034,4.2467974,5.8696993,39.808636,-5.4206251,9.1544448,9.6742848,9.6742848,385.70583,1.4838258,1.4947742,0.87332413,0.87836608,1.4947742,0.87836608,385.70583,4.2467974,0,0,0,0,gain_sweep_qc
951885117,HVA,VISl,calibration,gain_x_0_gain_y_0.5,0,0.5,False,False,True,2,False,False,False,0.41909885,4.3005797,5.8889343,39.941238,-5.6790574,9.2013193,9.5282792,9.5282792,381.82988,1.483217,1.4940033,0.87277204,0.87762226,1.4947742,0.87836608,385.70583,4.2467974,0.00077094265,0.00074382173,-0.014570975,0.018155847,gain_sweep_qc
951885139,HVA,VISl,evaluation,gain_x_0_gain_y_0,0,0,False,False,True,2,False,False,False,0.82958032,11.247346,13.301302,20.234024,-2.6053175,18.131332,13.226754,18.131332,1044.4516,2.2837922,2.6788054,1.2979693,1.3942653,2.6788054,1.3942653,1044.4516,11.247346,0,0,0,0,gain_sweep_qc
951885139,HVA,VISl,evaluation,gain_x_0_gain_y_0.5,0,0.5,False,False,True,2,False,False,False,0.83332667,11.217934,13.311498,20.194781,-2.75998,18.103115,13.216361,18.103115,1042.0068,2.289526,2.678424,1.2999423,1.3950021,2.6788054,1.3942653,1044.4516,11.247346,0.00038134152,-0.00073686416,-0.0033810345,-0.003777609,gain_sweep_qc
951885460,HVA,VISl,calibration,gain_x_0_gain_y_0,0,0,False,False,True,2,False,False,False,0.82552818,9.3570077,11.395239,20.503529,-4.2277382,19.445976,12.991029,19.445976,1100.2177,2.5075515,2.2214952,1.3542086,1.271432,2.2214952,1.271432,1100.2177,9.3570077,0,0,0,0,gain_sweep_qc
951885460,HVA,VISl,calibration,gain_x_0_gain_y_0.5,0,0.5,False,False,True,2,False,False,False,0.82966631,9.3614463,11.379049,20.4875,-4.4060882,19.43353,12.934124,19.43353,1094.6973,2.5097034,2.2201508,1.3542373,1.2712144,2.2214952,1.271432,1100.2177,9.3570077,0.0013443704,0.00021765663,-0.0072569881,0.00068420052,gain_sweep_qc
951885471,HVA,VISl,evaluation,gain_x_0_gain_y_0,0,0,False,False,True,2,False,False,False,0.25931596,2.7727715,3.6384618,33.695006,-7.4278256,19.658385,14.334846,19.658385,1227.2872,1.4615969,1.539218,0.892825,0.92395131,1.539218,0.92395131,1227.2872,2.7727715,0,0,0,0,gain_sweep_qc
951885471,HVA,VISl,evaluation,gain_x_0_gain_y_0.5,0,0.5,False,False,True,2,False,False,False,0.25852027,2.7576982,3.6268256,33.688682,-7.6433443,19.696632,14.397346,19.696632,1235.0364,1.4626178,1.5373966,0.89334735,0.9238747,1.539218,0.92395131,1227.2872,2.7727715,0.0018213405,7.6616275e-05,0.0090806261,-0.0078641748,gain_sweep_qc
951885481,HVA,VISl,evaluation,gain_x_0_gain_y_0,0,0,False,False,True,2,False,False,False,0.179326,3.4903462,5.9005747,23.428591,9.0259855,13.732617,13.354126,13.732617,798.68239,1.3651729,1.4799045,0.83871146,0.88480452,1.4799045,0.88480452,798.68239,3.4903462,0,0,0,0,gain_sweep_qc
951885481,HVA,VISl,evaluation,gain_x_0_gain_y_0.5,0,0.5,False,False,True,2,False,False,False,0.17950182,3.4875947,5.9037024,23.387127,8.9432028,13.72723,13.341587,13.72723,797.61948,1.3649485,1.4792217,0.83862079,0.88464981,1.4799045,0.88480452,798.68239,3.4903462,0.00068287268,0.00015470758,-0.001921251,-0.0011377637,gain_sweep_qc
951885501,HVA,VISl,calibration,gain_x_0_gain_y_0,0,0,False,False,True,2,False,False,False,0.041903428,5.0775699,7.1081272,6.6616886,4.8479698,7.6161664,9.2538281,9.2538281,306.94685,0.63290941,0.69255655,0.500959,0.53588536,0.69255655,0.53588536,306.94685,5.0775699,0,0,0,0,gain_sweep_qc
951885501,HVA,VISl,calibration,gain_x_0_gain_y_0.5,0,0.5,False,False,True,2,False,False,False,0.041834195,5.0938731,7.1438614,6.6327563,4.7400528,7.6220171,9.2304749,9.2304749,306.40743,0.63218819,0.69001857,0.50048411,0.53336654,0.69255655,0.53588536,306.94685,5.0775699,0.0025379736,0.0025188252,-0.0025375831,0.0046248278,gain_sweep_qc
951885668,HVA,VISl,calibration,gain_x_0_gain_y_0,0,0,False,False,True,2,False,False,False,0.26627567,9.5318127,11.627133,10.926465,3.0980573,16.172541,13.562439,16.172541,955.25955,1.7605091,1.624159,1.0626519,1.0331287,1.624159,1.0331287,955.25955,9.5318127,0,0,0,0,gain_sweep_qc
951885668,HVA,VISl,calibration,gain_x_0_gain_y_0.5,0,0.5,False,False,True,2,False,False,False,0.26956412,9.5697914,11.674507,10.902317,2.9468478,16.133259,13.508351,16.133259,949.13887,1.7581494,1.6239103,1.0607936,1.0327134,1.624159,1.0331287,955.25955,9.5318127,0.00024869704,0.00041523739,-0.0092735913,0.005736875,gain_sweep_qc
951888697,V1,VISp,calibration,gain_x_0_gain_y_0,0,0,False,False,True,2,False,False,False,1.8385862,0.74463575,2.8841956,30.008947,-59.999394,2.0293993,23.302285,23.302285,205.95453,1.2424183,1.2104022,0.99676798,0.98797089,1.2104022,0.98797089,205.95453,0.74463575,0,0,0,0,gain_sweep_qc
951888697,V1,VISp,calibration,gain_x_0_gain_y_0.5,0,0.5,False,False,True,2,False,False,False,1.8376303,0.67192167,2.7012678,29.895258,-59.999217,2.0000033,25.625468,25.625468,223.20702,1.2425932,1.2106715,0.99679945,0.98808946,1.2104022,0.98797089,205.95453,0.74463575,-0.00026930324,-0.00011856443,0.11605655,-0.1482416,gain_sweep_qc
951888705,V1,VISp,evaluation,gain_x_0_gain_y_0,0,0,False,False,True,2,False,False,False,1.2282994,2.1543554,6.0613462,-36.662848,0.78508824,12.530213,7.8927813,12.530213,430.71881,2.3524351,2.2898047,1.2760177,1.263942,2.2898047,1.263942,430.71881,2.1543554,0,0,0,0,gain_sweep_qc
951888705,V1,VISp,evaluation,gain_x_0_gain_y_0.5,0,0.5,False,False,True,2,False,False,False,1.2283602,2.1957929,6.1055858,-36.575501,0.59506927,12.478998,7.7982708,12.478998,423.82188,2.3524248,2.2914958,1.2759395,1.2645318,2.2898047,1.263942,430.71881,2.1543554,-0.0016911252,-0.0005897936,-0.023288268,0.027485705,gain_sweep_qc
951888717,V1,VISp,evaluation,gain_x_0_gain_y_0,0,0,False,False,True,2,False,True,True,1.3036851,1.0293816,2.6679478,-39.255625,11.339324,40,15.075854,40,2626.3176,2.6562234,2.3119523,1.3924664,1.3040927,2.3119523,1.3040927,2626.3176,1.0293816,0,0,0,0,gain_sweep_qc
951888717,V1,VISp,evaluation,gain_x_0_gain_y_0.5,0,0.5,False,False,True,2,False,True,True,1.3097421,1.0295935,2.682789,-39.140815,10.768446,40,14.676445,40,2556.7378,2.6565628,2.3122795,1.3926037,1.3043123,2.3119523,1.3040927,2626.3176,1.0293816,-0.00032714563,-0.0002196102,-0.038737192,0.00029689966,gain_sweep_qc
951888726,V1,VISp,evaluation,gain_x_0_gain_y_0,0,0,False,False,True,2,False,False,False,0.80224631,0.96822016,1.9797724,-26.564079,8.0540424,14.244674,17.515503,17.515503,1086.627,2.1148857,1.9313647,1.1549866,1.1001128,1.9313647,1.1001128,1086.627,0.96822016,0,0,0,0,gain_sweep_qc
951888726,V1,VISp,evaluation,gain_x_0_gain_y_0.5,0,0.5,False,False,True,2,False,False,False,0.806683,0.98515079,2.0023942,-26.364705,7.3602077,14.123047,16.771325,16.771325,1031.5757,2.1155602,1.9309465,1.1551396,1.0998982,1.9313647,1.1001128,1086.627,0.96822016,0.00041826876,0.00021463935,-0.075007032,0.025009415,gain_sweep_qc
951888745,V1,VISp,calibration,gain_x_0_gain_y_0,0,0,False,False,True,2,False,False,False,2.2845698,2.3921768,5.4443029,-24.16629,1.982046,12.125392,6.4186775,12.125392,338.95862,2.636784,2.7351906,1.4676981,1.4941924,2.7351906,1.4941924,338.95862,2.3921768,0,0,0,0,gain_sweep_qc
951888745,V1,VISp,calibration,gain_x_0_gain_y_0.5,0,0.5,False,False,True,2,False,False,False,2.2866966,2.4243549,5.5740631,-24.199311,1.96513,12.242628,6.2275033,12.242628,332.04271,2.636528,2.7375215,1.4676053,1.4952027,2.7351906,1.4941924,338.95862,2.3921768,-0.002330886,-0.0010102582,-0.029740319,0.019276857,gain_sweep_qc
951888753,V1,VISp,calibration,gain_x_0_gain_y_0,0,0,False,False,True,2,False,False,False,4.7341186,6.2874585,12.510341,-29.341691,-1.8278902,26.913531,14.638918,26.913531,1715.8724,4.3023681,4.1218322,1.9995145,1.9542562,4.1218322,1.9542562,1715.8724,6.2874585,0,0,0,0,gain_sweep_qc
951888753,V1,VISp,calibration,gain_x_0_gain_y_0.5,0,0.5,False,False,True,2,False,False,False,4.74056,6.2978017,12.545259,-29.400345,-1.9618337,26.91178,14.58471,26.91178,1709.4073,4.3040761,4.1271723,1.9997489,1.9556072,4.1218322,1.9542562,1715.8724,6.2874585,-0.0053401529,-0.0013510635,-0.0054460763,0.0023713707,gain_sweep_qc
951888764,V1,VISp,evaluation,gain_x_0_gain_y_0,0,0,False,False,True,2,False,False,False,1.9208736,2.3871407,5.1881529,-42.815763,1.3399312,10.915054,18.997766,18.997766,903.09564,2.6657842,2.3962744,1.4520731,1.3868927,2.3962744,1.3868927,903.09564,2.3871407,0,0,0,0,gain_sweep_qc
951888764,V1,VISp,evaluation,gain_x_0_gain_y_0.5,0,0.5,False,False,True,2,False,False,False,1.9215154,2.3956291,5.2005417,-42.528744,1.0883325,10.724198,18.84136,18.84136,879.99944,2.665167,2.3959085,1.4518802,1.3867378,2.3962744,1.3868927,903.09564,2.3871407,0.00036585567,0.00015488108,-0.037376185,0.0051209688,gain_sweep_qc
951888780,V1,VISp,calibration,gain_x_0_gain_y_0,0,0,False,False,True,2,False,False,False,7.8787812,7.9790418,16.768385,-27.692975,1.0270477,19.30176,10.799202,19.30176,907.80779,4.814833,4.7988763,2.1611863,2.1815842,4.7988763,2.1815842,907.80779,7.9790418,0,0,0,0,gain_sweep_qc
951888780,V1,VISp,calibration,gain_x_0_gain_y_0.5,0,0.5,False,False,True,2,False,False,False,7.8804719,7.9745294,16.764848,-27.855074,0.8646469,19.465607,10.785988,19.465607,914.39367,4.8161164,4.8003562,2.1614461,2.1821068,4.7988763,2.1815842,907.80779,7.9790418,-0.0014798712,-0.00052260978,0.010428546,-0.00081612595,gain_sweep_qc
951888789,V1,VISp,evaluation,gain_x_0_gain_y_0,0,0,False,False,True,2,False,False,False,0.37828067,1.4512903,2.5064036,-23.57556,7.5923089,15.204491,10.30982,15.204491,682.69752,1.3224874,1.4681931,0.81763473,0.86835938,1.4681931,0.86835938,682.69752,1.4512903,0,0,0,0,gain_sweep_qc
951888789,V1,VISp,evaluation,gain_x_0_gain_y_0.5,0,0.5,False,False,True,2,False,False,False,0.37822223,1.4512329,2.4843808,-23.580246,7.365731,15.118622,10.38787,15.118622,683.98099,1.3232675,1.4686325,0.8178757,0.86861215,1.4681931,0.86835938,682.69752,1.4512903,-0.00043937024,-0.00025276688,0.0027097205,-5.7071484e-05,gain_sweep_qc
951888798,V1,VISp,calibration,gain_x_0_gain_y_0,0,0,False,False,True,2,False,False,False,2.3976732,6.0363495,9.6928104,-19.891828,2.5430431,12.230714,7.7833371,12.230714,414.59396,1.973685,1.733807,1.2964886,1.233003,1.733807,1.233003,414.59396,6.0363495,0,0,0,0,gain_sweep_qc
951888798,V1,VISp,calibration,gain_x_0_gain_y_0.5,0,0.5,False,False,True,2,False,False,False,2.4021672,6.1229696,9.8572838,-19.911063,2.4110181,12.1988,7.6563087,12.1988,406.76342,1.9726142,1.7402441,1.2960316,1.2354314,1.733807,1.233003,414.59396,6.0363495,-0.0064371199,-0.0024283934,-0.027509171,0.020555169,gain_sweep_qc
951888804,V1,VISp,evaluation,gain_x_0_gain_y_0,0,0,False,False,True,2,False,False,False,0.63031687,0.62267565,1.8389647,10.875463,21.002618,16.845676,2.0076081,16.845676,147.28981,2.2324489,2.3683088,1.1151058,1.1460527,2.3683088,1.1460527,147.28981,0.62267565,0,0,0,0,gain_sweep_qc
951888804,V1,VISp,evaluation,gain_x_0_gain_y_0.5,0,0.5,False,False,True,2,False,False,False,0.62620097,0.84162693,2.2565979,12.91523,22.768,18.813971,3.0202273,18.813971,247.47164,2.2314551,2.3667233,1.1150661,1.1459886,2.3683088,1.1460527,147.28981,0.62267565,0.0015854775,6.4022495e-05,0.74860559,0.43469941,gain_sweep_qc
951888810,V1,VISp,evaluation,gain_x_0_gain_y_0,0,0,False,False,True,2,False,False,False,0.74957943,7.3772924,8.6131513,-21.424633,-1.2305529,11.460501,8.3971819,11.460501,419.12398,2.1894013,2.3337839,1.1735965,1.2094865,2.3337839,1.2094865,419.12398,7.3772924,0,0,0,0,gain_sweep_qc
951888810,V1,VISp,evaluation,gain_x_0_gain_y_0.5,0,0.5,False,False,True,2,False,False,False,0.75004729,7.376602,8.582805,-21.468773,-1.447974,11.457573,8.4236752,11.457573,420.3389,2.1923865,2.3328484,1.1745338,1.209769,2.3337839,1.2094865,419.12398,7.3772924,0.0009355166,-0.00028254325,0.0041759336,-0.00013500715,gain_sweep_qc
951888817,V1,VISp,calibration,gain_x_0_gain_y_0,0,0,False,False,True,2,False,False,False,1.0994142,3.3390349,5.2417308,-22.033151,-0.37242749,12.352102,15.145255,15.145255,814.74706,1.0404424,1.1377506,0.87665723,0.90966891,1.1377506,0.90966891,814.74706,3.3390349,0,0,0,0,gain_sweep_qc
951888817,V1,VISp,calibration,gain_x_0_gain_y_0.5,0,0.5,False,False,True,2,False,False,False,1.0999396,3.3467536,5.2582301,-22.03893,-0.51065928,12.352468,15.129358,15.129358,813.91599,1.040755,1.1362519,0.87683286,0.90895164,1.1377506,0.90966891,814.74706,3.3390349,0.0014986893,0.00071727615,-0.0014723409,0.0033311913,gain_sweep_qc
951888826,V1,VISp,calibration,gain_x_0_gain_y_0,0,0,False,False,True,2,False,False,False,0.31519953,0.85908385,1.3903714,-8.4816602,-10.465233,10.53894,9.6358047,10.53894,442.2728,1.1827852,1.1251199,0.73249084,0.70837326,1.1251199,0.70837326,442.2728,0.85908385,0,0,0,0,gain_sweep_qc
951888826,V1,VISp,calibration,gain_x_0_gain_y_0.5,0,0.5,False,False,True,2,False,False,False,0.31446073,0.8729206,1.3974113,-8.4458089,-10.540278,10.502015,9.6436331,10.502015,441.08131,1.181646,1.1240475,0.73208431,0.707943,1.1251199,0.70837326,442.2728,0.85908385,0.0010723689,0.00043026373,-0.0038918843,0.023051463,gain_sweep_qc
951888833,V1,VISp,calibration,gain_x_0_gain_y_0,0,0,False,False,True,2,False,False,False,3.4072724,13.624402,18.616713,-27.292422,2.9357955,17.740733,12.186147,17.740733,941.54987,3.2673868,3.1769125,1.7223079,1.6886465,3.1769125,1.6886465,941.54987,13.624402,0,0,0,0,gain_sweep_qc
951888833,V1,VISp,calibration,gain_x_0_gain_y_0.5,0,0.5,False,False,True,2,False,False,False,3.4068023,13.679104,18.713519,-27.336083,2.7929196,17.738114,12.195867,17.738114,942.16168,3.2674522,3.1762953,1.7217207,1.6886813,3.1769125,1.6886465,941.54987,13.624402,0.00061713308,-3.4861925e-05,0.00093714721,0.0057807574,gain_sweep_qc
951888840,V1,VISp,calibration,gain_x_0_gain_y_0,0,0,False,False,True,2,False,False,False,1.3238029,1.8128187,3.3746805,-20.990006,11.015755,15.416486,15.967345,15.967345,1072.0707,1.7214649,1.7076175,1.1359901,1.1311134,1.7076175,1.1311134,1072.0707,1.8128187,0,0,0,0,gain_sweep_qc
951888840,V1,VISp,calibration,gain_x_0_gain_y_0.5,0,0.5,False,False,True,2,False,False,False,1.3283315,1.8234583,3.39508,-20.946025,10.969786,15.287496,15.765711,15.765711,1049.676,1.7222468,1.7078397,1.1362749,1.1312494,1.7076175,1.1311134,1072.0707,1.8128187,-0.0002222006,-0.00013593301,-0.030456041,0.0084425112,gain_sweep_qc
951888848,V1,VISp,evaluation,gain_x_0_gain_y_0,0,0,False,False,True,2,False,False,False,3.774558,2.1714661,6.8110291,-36.63442,-3.0557302,5.6523426,18.697727,18.697727,460.28054,1.0367125,0.98974544,0.97613059,0.96789134,0.98974544,0.96789134,460.28054,2.1714661,0,0,0,0,gain_sweep_qc
951888848,V1,VISp,evaluation,gain_x_0_gain_y_0.5,0,0.5,False,False,True,2,False,False,False,3.7746256,2.1833404,6.824952,-36.58934,-3.2011859,5.593645,18.77463,18.77463,457.37415,1.0368028,0.98974111,0.97615339,0.96789415,0.98974544,0.96789134,460.28054,2.1714661,4.3341815e-06,-2.8047254e-06,-0.0091386209,0.0078676548,gain_sweep_qc
951888857,V1,VISp,calibration,gain_x_0_gain_y_0,0,0,False,False,True,2,False,False,False,3.0415494,1.642379,6.4856024,-26.797635,-8.5185814,11.468417,11.91512,11.91512,595.12367,1.4178317,1.4711086,1.1157262,1.1421989,1.4711086,1.1421989,595.12367,1.642379,0,0,0,0,gain_sweep_qc
951888857,V1,VISp,calibration,gain_x_0_gain_y_0.5,0,0.5,False,False,True,2,False,False,False,3.0399493,1.5802914,6.3728803,-26.906845,-8.5491744,11.446201,12.542174,12.542174,625.2296,1.4189972,1.471652,1.1160036,1.142411,1.4711086,1.1421989,595.12367,1.642379,-0.00054342772,-0.00021205186,0.071196591,-0.055596479,gain_sweep_qc
951888866,V1,VISp,calibration,gain_x_0_gain_y_0,0,0,False,False,True,2,False,False,False,3.9114398,2.4633565,7.3310666,-18.089114,1.475618,17.584723,13.03132,17.584723,997.99709,0.89619162,0.77228875,0.90908317,0.8424944,0.77228875,0.8424944,997.99709,2.4633565,0,0,0,0,gain_sweep_qc
951888866,V1,VISp,calibration,gain_x_0_gain_y_0.5,0,0.5,False,False,True,2,False,False,False,3.909623,2.4602726,7.3349832,-18.089256,1.2366975,17.723634,13.056623,17.723634,1007.8339,0.89599312,0.77195919,0.90902157,0.84240153,0.77228875,0.8424944,997.99709,2.4633565,0.00032956183,9.2870076e-05,0.014150419,-0.0018072562,gain_sweep_qc
951888874,V1,VISp,evaluation,gain_x_0_gain_y_0,0,0,False,False,True,2,False,False,False,1.9793737,4.10746,9.1815171,24.513073,-16.132662,2.9248996,5.2699613,5.2699613,67.131093,1.6276736,1.6387595,1.1442224,1.1526023,1.6387595,1.1526023,67.131093,4.10746,0,0,0,0,gain_sweep_qc
951888874,V1,VISp,evaluation,gain_x_0_gain_y_0.5,0,0.5,False,False,True,2,False,False,False,1.9803175,4.5329264,10.191973,24.489033,-15.718745,3.165351,4.0916793,4.0916793,56.406452,1.6274263,1.6407864,1.1441291,1.1537832,1.6387595,1.1526023,67.131093,4.10746,-0.002026902,-0.0011808385,-0.25112093,0.14219619,gain_sweep_qc
951888883,V1,VISp,evaluation,gain_x_0_gain_y_0,0,0,False,False,True,2,False,False,False,0.2411577,1.2169752,3.8556489,-19.764563,-1.360887,14.912004,6.6897292,14.912004,434.46009,1.0399055,1.1864396,0.65669833,0.70940375,1.1864396,0.70940375,434.46009,1.2169752,0,0,0,0,gain_sweep_qc
951888883,V1,VISp,evaluation,gain_x_0_gain_y_0.5,0,0.5,False,False,True,2,False,False,False,0.24041952,1.2557407,3.9601072,-19.727242,-1.6102001,14.813281,6.6800888,14.813281,430.96186,1.0367931,1.1854241,0.65522836,0.70859003,1.1864396,0.70940375,434.46009,1.2169752,0.0010155399,0.00081372098,-0.011663463,0.045238822,gain_sweep_qc
951888891,V1,VISp,evaluation,gain_x_0_gain_y_0,0,0,False,False,True,2,False,False,False,2.3142357,1.6538798,4.8952045,-8.9308371,36.737763,10.174855,8.4774451,10.174855,375.66309,1.5309388,1.4959419,1.133699,1.1213519,1.4959419,1.1213519,375.66309,1.6538798,0,0,0,0,gain_sweep_qc
951888891,V1,VISp,evaluation,gain_x_0_gain_y_0.5,0,0.5,False,False,True,2,False,False,False,2.3125355,1.6584571,4.8807822,-8.9552586,36.814409,10.209095,8.7413732,10.209095,388.66215,1.5305627,1.4960275,1.1335012,1.121467,1.4959419,1.1213519,375.66309,1.6538798,-8.5576861e-05,-0.00011509127,0.049077231,0.0039872933,gain_sweep_qc
951888900,V1,VISp,evaluation,gain_x_0_gain_y_0,0,0,False,False,True,2,False,False,False,1.0781904,2.0922743,3.3818519,-17.388083,0.8426703,28.709246,16.064308,28.709246,2008.58,1.4595625,1.3735941,1.0472895,1.0164282,1.3735941,1.0164282,2008.58,2.0922743,0,0,0,0,gain_sweep_qc
951888900,V1,VISp,evaluation,gain_x_0_gain_y_0.5,0,0.5,False,False,True,2,False,False,False,1.0859682,2.0931278,3.3968014,-17.448963,0.7627243,28.625696,15.900592,28.625696,1982.3242,1.460373,1.3733536,1.0475771,1.0166258,1.3735941,1.0164282,2008.58,2.0922743,0.00024044215,-0.00019755758,-0.018982962,0.00058841382,gain_sweep_qc
951888907,V1,VISp,calibration,gain_x_0_gain_y_0,0,0,False,False,True,2,False,False,False,0.65763793,0.76436654,1.7072909,-18.46713,0.83455366,17.262188,14.749284,17.262188,1108.8482,1.623072,1.3667304,0.98123819,0.89990378,1.3667304,0.89990378,1108.8482,0.76436654,0,0,0,0,gain_sweep_qc
951888907,V1,VISp,calibration,gain_x_0_gain_y_0.5,0,0.5,False,False,True,2,False,False,False,0.65802075,0.77531938,1.7265577,-18.324239,0.53922164,17.3017,14.498861,17.3017,1092.5165,1.6225452,1.3657609,0.98101641,0.89956704,1.3667304,0.89990378,1108.8482,0.76436654,0.00096948868,0.00033673279,-0.0214069,0.020526078,gain_sweep_qc
951888922,V1,VISp,evaluation,gain_x_0_gain_y_0,0,0,False,False,True,2,False,False,False,0.1510388,2.1813206,3.4433669,-34.353748,4.6803429,3.4610516,3.5868459,3.5868459,54.066234,1.0259296,0.99068944,0.59924384,0.58379987,0.99068944,0.58379987,54.066234,2.1813206,0,0,0,0,gain_sweep_qc
951888922,V1,VISp,evaluation,gain_x_0_gain_y_0.5,0,0.5,False,False,True,2,False,False,False,0.15098594,3.2169001,4.680608,-34.434369,4.453393,3.0166909,3.5131015,3.5131015,46.155858,1.0251946,0.9910694,0.59887696,0.58498261,0.99068944,0.58379987,54.066234,2.1813206,-0.00037996074,-0.0011827407,-0.22821411,0.56046911,gain_sweep_qc
951888937,V1,VISp,calibration,gain_x_0_gain_y_0,0,0,False,False,True,2,False,False,False,2.3011619,2.9084134,7.5664078,-35.480521,-3.2988314,3.818799,3.5493254,3.818799,59.030702,1.652439,1.6356723,1.1685047,1.169914,1.6356723,1.169914,59.030702,2.9084134,0,0,0,0,gain_sweep_qc
951888937,V1,VISp,calibration,gain_x_0_gain_y_0.5,0,0.5,False,False,True,2,False,False,False,2.3021848,11.851948,22.797974,-35.923681,-3.9940708,3.8039052,2,3.8039052,33.133324,1.6484241,1.6405237,1.1668076,1.1707629,1.6356723,1.169914,59.030702,2.9084134,-0.0048514114,-0.00084890729,-0.83318256,2.0268196,gain_sweep_qc
951888945,V1,VISp,calibration,gain_x_0_gain_y_0,0,0,False,False,True,2,False,False,False,1.7074345,6.6628662,8.715131,-18.663874,0.72518178,12.33635,9.3127334,12.33635,500.34455,2.0060397,1.9878051,1.2678975,1.2671513,1.9878051,1.2671513,500.34455,6.6628662,0,0,0,0,gain_sweep_qc
951888945,V1,VISp,calibration,gain_x_0_gain_y_0.5,0,0.5,False,False,True,2,False,False,False,1.7101198,6.6594996,8.6873301,-18.73089,0.50610123,12.34927,9.2894446,12.34927,499.61603,2.0092451,1.990354,1.2687949,1.2685589,1.9878051,1.2671513,500.34455,6.6628662,-0.0025489347,-0.0014075753,-0.0021021533,-0.00072913655,gain_sweep_qc
951888953,V1,VISp,evaluation,gain_x_0_gain_y_0,0,0,False,False,True,2,False,False,False,0.97856947,4.3723914,11.713659,-20.207382,-3.5417191,5.750927,8.1458384,8.1458384,204.02293,2.4258366,2.3994573,1.2602758,1.2539481,2.3994573,1.2539481,204.02293,4.3723914,0,0,0,0,gain_sweep_qc
951888953,V1,VISp,evaluation,gain_x_0_gain_y_0.5,0,0.5,False,False,True,2,False,False,False,0.97892248,4.4298502,11.945195,-20.232357,-3.6482107,5.7422073,8.1353401,8.1353401,203.45104,2.425997,2.3959778,1.2603244,1.2533073,2.3994573,1.2539481,204.02293,4.3723914,0.0034794945,0.00064079767,-0.0040496378,0.018835361,gain_sweep_qc
951888972,V1,VISp,evaluation,gain_x_0_gain_y_0,0,0,False,False,True,2,False,False,False,0.033701533,1.1820481,2.3863756,-18.511035,1.7939038,5.5714629,8.9196611,8.9196611,216.43272,0.47850193,0.56369781,0.37353247,0.42298444,0.56369781,0.42298444,216.43272,1.1820481,0,0,0,0,gain_sweep_qc
951888972,V1,VISp,evaluation,gain_x_0_gain_y_0.5,0,0.5,False,False,True,2,False,False,False,0.033746872,1.1868821,2.408485,-18.539273,1.7693181,5.5419696,8.9992083,8.9992083,217.20698,0.47853087,0.56297177,0.37353114,0.42288347,0.56369781,0.42298444,216.43272,1.1820481,0.00072604067,0.00010096684,0.005151799,0.0058878514,gain_sweep_qc
951888982,V1,VISp,evaluation,gain_x_0_gain_y_0,0,0,False,False,True,2,False,False,False,0.14575573,3.5751596,5.1933501,-15.792356,-2.7483062,6.1927199,6.1642767,6.1927199,166.25277,1.2428223,1.216387,0.69823141,0.69804352,1.216387,0.69804352,166.25277,3.5751596,0,0,0,0,gain_sweep_qc
