stimulus_presentation_id,stimulus_block,start_time,stop_time,temporal_frequency,orientation,coherence,stimulus_name,contrast,frame,x_position,size,Speed,spatial_frequency,color,Dir,phase,y_position,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2566,0.0,710.31698,710.56719,4.0,90.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",40.0,0.25021277,134,,,0,,False,10,train,2
2567,0.0,710.56719,710.81741,4.0,0.0,null,gabors,0.8,null,-10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25021277,13,,,0,,False,11,test,0
2568,0.0,710.81741,711.06762,4.0,45.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",20.0,0.25021277,74,,,0,,False,14,test,1
2569,0.0,711.06762,711.31783,4.0,0.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25020473,226,,,0,,False,8,test,0
2570,0.0,711.31783,711.56803,4.0,0.0,null,gabors,0.8,null,0.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",20.0,0.25020473,5,,,0,,False,10,train,0
2571,0.0,711.56803,711.81823,4.0,0.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.25020473,120,,,0,,False,9,train,0
2572,0.0,711.81823,712.06844,4.0,90.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",40.0,0.25020473,221,,,0,,False,6,train,2
2573,0.0,712.06844,712.31866,4.0,90.0,null,gabors,0.8,null,-30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",20.0,0.25021777,102,,,0,,False,6,train,2
2574,0.0,712.31866,712.56887,4.0,0.0,null,gabors,0.8,null,-20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",40.0,0.25021777,204,,,0,,False,7,train,0
2575,0.0,712.56887,712.81909,4.0,45.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",40.0,0.25021777,187,,,0,,False,11,test,1
2576,0.0,712.81909,713.06931,4.0,0.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.25021777,174,,,0,,False,9,train,0
2577,0.0,713.06931,713.31951,4.0,45.0,null,gabors,0.8,null,-20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",20.0,0.25020223,91,,,0,,False,9,train,1
2578,0.0,713.31951,713.56971,4.0,0.0,null,gabors,0.8,null,0.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",40.0,0.25020223,177,,,0,,False,10,train,0
2579,0.0,713.56971,713.81992,4.0,45.0,null,gabors,0.8,null,20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",0.0,0.25020223,169,,,0,,False,8,test,1
2580,0.0,713.81992,714.07012,4.0,90.0,null,gabors,0.8,null,-20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",20.0,0.25020223,108,,,0,,False,12,train,2
2581,0.0,714.07012,714.32032,4.0,90.0,null,gabors,0.8,null,-10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.25020527,46,,,0,,False,11,test,2
2582,0.0,714.32032,714.57053,4.0,90.0,null,gabors,0.8,null,-30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",0.0,0.25020527,139,,,0,,False,6,train,2
2583,0.0,714.57053,714.82074,4.0,0.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",0.0,0.25020527,239,,,0,,False,11,test,0
2584,0.0,714.82074,715.07094,4.0,0.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",40.0,0.25020527,198,,,0,,False,5,test,0
2585,0.0,715.07094,715.32115,4.0,0.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",40.0,0.25021223,114,,,0,,False,9,train,0
2586,0.0,715.32115,715.57136,4.0,90.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.25021223,183,,,0,,False,9,train,2
2587,0.0,715.57136,715.82158,4.0,45.0,null,gabors,0.8,null,30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25021223,182,,,0,,False,11,test,1
2588,0.0,715.82158,716.07179,4.0,90.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.25021223,165,,,0,,False,10,train,2
2589,0.0,716.07179,716.322,4.0,45.0,null,gabors,0.8,null,-20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.25021277,196,,,0,,False,10,train,1
2590,0.0,716.322,716.57221,4.0,45.0,null,gabors,0.8,null,-30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.25021277,201,,,0,,False,11,test,1
2591,0.0,716.57221,716.82243,4.0,45.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25021277,82,,,0,,False,9,train,1
2592,0.0,716.82243,717.07264,4.0,90.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",0.0,0.25021277,92,,,0,,False,10,train,2
2593,0.0,717.07264,717.32285,4.0,45.0,null,gabors,0.8,null,20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25020723,131,,,0,,False,10,train,1
2594,0.0,717.32285,717.57305,4.0,90.0,null,gabors,0.8,null,-30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25020723,67,,,0,,False,11,test,2
2595,0.0,717.57305,717.82326,4.0,90.0,null,gabors,0.8,null,-20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",40.0,0.25020723,49,,,0,,False,6,train,2
2596,0.0,717.82326,718.07347,4.0,90.0,null,gabors,0.8,null,-20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.25020723,188,,,0,,False,10,train,2
2597,0.0,718.07347,718.32367,4.0,0.0,null,gabors,0.8,null,30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25020527,104,,,0,,False,8,test,0
2598,0.0,718.32367,718.57388,4.0,0.0,null,gabors,0.8,null,20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25020527,197,,,0,,False,10,train,0
2599,0.0,718.57388,718.82409,4.0,0.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25020527,231,,,0,,False,10,train,0
2600,0.0,718.82409,719.07429,4.0,45.0,null,gabors,0.8,null,20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25020527,88,,,0,,False,10,train,1
2601,0.0,719.07429,719.3245,4.0,0.0,null,gabors,0.8,null,20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25020973,40,,,0,,False,11,test,0
2602,0.0,719.3245,719.57471,4.0,0.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.25020973,174,,,0,,False,10,train,0
2603,0.0,719.57471,719.82492,4.0,45.0,null,gabors,0.8,null,0.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.25020973,207,,,0,,False,8,test,1
2604,0.0,719.82492,720.07513,4.0,45.0,null,gabors,0.8,null,0.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",0.0,0.25020973,85,,,0,,False,10,train,1
2605,0.0,720.07513,720.32534,4.0,90.0,null,gabors,0.8,null,0.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.25021027,163,,,0,,False,12,train,2
2606,0.0,720.32534,720.57555,4.0,45.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.25021027,59,,,0,,False,7,train,1
2607,0.0,720.57555,720.82576,4.0,0.0,null,gabors,0.8,null,20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25021027,197,,,0,,False,11,test,0
2608,0.0,720.82576,721.07597,4.0,90.0,null,gabors,0.8,null,20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.25021027,115,,,0,,False,8,test,2
2609,0.0,721.07597,721.32618,4.0,0.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",20.0,0.25020973,211,,,0,,False,11,test,0
2610,0.0,721.32618,721.57639,4.0,90.0,null,gabors,0.8,null,-20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",40.0,0.25020973,49,,,0,,False,7,train,2
2611,0.0,721.57639,721.8266,4.0,90.0,null,gabors,0.8,null,-10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25020973,130,,,0,,False,8,test,2
2612,0.0,721.8266,722.07681,4.0,90.0,null,gabors,0.8,null,-10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25020973,76,,,0,,False,11,test,2
2613,0.0,722.07681,722.32702,4.0,90.0,null,gabors,0.8,null,-10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",20.0,0.25021277,243,,,0,,False,10,train,2
2614,0.0,722.32702,722.57723,4.0,0.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25021277,44,,,0,,False,11,test,0
2615,0.0,722.57723,722.82745,4.0,45.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25021277,160,,,0,,False,10,train,1
2616,0.0,722.82745,723.07766,4.0,0.0,null,gabors,0.8,null,-30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.25021277,235,,,0,,False,9,train,0
2617,0.0,723.07766,723.32787,4.0,0.0,null,gabors,0.8,null,20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",0.0,0.25020473,66,,,0,,False,8,test,0
2618,0.0,723.32787,723.57807,4.0,0.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.25020473,38,,,0,,False,10,train,0
2619,0.0,723.57807,723.82827,4.0,45.0,null,gabors,0.8,null,20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25020473,3,,,0,,False,8,test,1
2620,0.0,723.82827,724.07848,4.0,45.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25020473,213,,,0,,False,5,test,1
2621,0.0,724.07848,724.32869,4.0,90.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",40.0,0.25020777,221,,,0,,False,7,train,2
2622,0.0,724.32869,724.57889,4.0,90.0,null,gabors,0.8,null,20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25020777,21,,,0,,False,10,train,2
2623,0.0,724.57889,724.8291,4.0,45.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",0.0,0.25020777,240,,,0,,False,13,train,1
2624,0.0,724.8291,725.07931,4.0,0.0,null,gabors,0.8,null,-30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25020777,94,,,0,,False,6,train,0
2625,0.0,725.07931,725.32952,4.0,0.0,null,gabors,0.8,null,-20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25020973,113,,,0,,False,11,test,0
2626,0.0,725.32952,725.57973,4.0,90.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.25020973,165,,,0,,False,11,test,2
2627,0.0,725.57973,725.82994,4.0,90.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",0.0,0.25020973,135,,,0,,False,12,train,2
2628,0.0,725.82994,726.08015,4.0,0.0,null,gabors,0.8,null,-30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.25020973,79,,,0,,False,11,test,0
2629,0.0,726.08015,726.33036,4.0,0.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.25021277,37,,,0,,False,10,train,0
2630,0.0,726.33036,726.58057,4.0,45.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25021277,160,,,0,,False,11,test,1
2631,0.0,726.58057,726.83079,4.0,0.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25021277,86,,,0,,False,11,test,0
2632,0.0,726.83079,727.081,4.0,45.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25021277,36,,,0,,False,11,test,1
2633,0.0,727.081,727.33121,4.0,0.0,null,gabors,0.8,null,-10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.25020723,223,,,0,,False,8,test,0
2634,0.0,727.33121,727.58141,4.0,45.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.25020723,59,,,0,,False,8,test,1
2635,0.0,727.58141,727.83162,4.0,90.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.25020723,183,,,0,,False,10,train,2
2636,0.0,727.83162,728.08183,4.0,0.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25020723,218,,,0,,False,11,test,0
2637,0.0,728.08183,728.33204,4.0,45.0,null,gabors,0.8,null,-10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.25021527,164,,,0,,False,9,train,1
2638,0.0,728.33204,728.58226,4.0,0.0,null,gabors,0.8,null,-10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25021527,28,,,0,,False,10,train,0
2639,0.0,728.58226,728.83248,4.0,45.0,null,gabors,0.8,null,-20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25021527,12,,,0,,False,12,train,1
2640,0.0,728.83248,729.08269,4.0,45.0,null,gabors,0.8,null,30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",20.0,0.25021527,194,,,0,,False,8,test,1
2641,0.0,729.08269,729.33289,4.0,45.0,null,gabors,0.8,null,-20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.25020223,129,,,0,,False,6,train,1
2642,0.0,729.33289,729.58309,4.0,0.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.25020223,217,,,0,,False,9,train,0
2643,0.0,729.58309,729.8333,4.0,90.0,null,gabors,0.8,null,20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.25020223,115,,,0,,False,9,train,2
2644,0.0,729.8333,730.0835,4.0,0.0,null,gabors,0.8,null,-10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.25020223,223,,,0,,False,9,train,0
2645,0.0,730.0835,730.33372,4.0,45.0,null,gabors,0.8,null,-10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25021777,57,,,0,,False,11,test,1
2646,0.0,730.33372,730.58393,4.0,45.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25021777,213,,,0,,False,6,train,1
2647,0.0,730.58393,730.83415,4.0,90.0,null,gabors,0.8,null,20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",20.0,0.25021777,11,,,0,,False,7,train,2
2648,0.0,730.83415,731.08437,4.0,45.0,null,gabors,0.8,null,30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25021777,182,,,0,,False,12,train,1
2649,0.0,731.08437,731.33457,4.0,45.0,null,gabors,0.8,null,20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25019973,3,,,0,,False,9,train,1
2650,0.0,731.33457,731.58477,4.0,90.0,null,gabors,0.8,null,0.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",20.0,0.25019973,209,,,0,,False,9,train,2
2651,0.0,731.58477,731.83497,4.0,45.0,null,gabors,0.8,null,20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",0.0,0.25019973,169,,,0,,False,9,train,1
2652,0.0,731.83497,732.08517,4.0,90.0,null,gabors,0.8,null,20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25019973,26,,,0,,False,9,train,2
2653,0.0,732.08517,732.33538,4.0,45.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25021277,151,,,0,,False,10,train,1
2654,0.0,732.33538,732.58559,4.0,45.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25021277,213,,,0,,False,7,train,1
2655,0.0,732.58559,732.83581,4.0,0.0,null,gabors,0.8,null,-20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.25021277,195,,,0,,False,7,train,0
2656,0.0,732.83581,733.08602,4.0,45.0,null,gabors,0.8,null,-10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",40.0,0.25021277,73,,,0,,False,10,train,1
2657,0.0,733.08602,733.33623,4.0,45.0,null,gabors,0.8,null,0.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.25020723,189,,,0,,False,10,train,1
2658,0.0,733.33623,733.58643,4.0,90.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25020723,210,,,0,,False,11,test,2
2659,0.0,733.58643,733.83664,4.0,90.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.25020723,199,,,0,,False,10,train,2
2660,0.0,733.83664,734.08685,4.0,0.0,null,gabors,0.8,null,0.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.25020723,140,,,0,,False,10,train,0
2661,0.0,734.08685,734.33706,4.0,0.0,null,gabors,0.8,null,-30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",40.0,0.25021027,242,,,0,,False,7,train,0
2662,0.0,734.33706,734.58727,4.0,90.0,null,gabors,0.8,null,-10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.25021027,42,,,0,,False,11,test,2
2663,0.0,734.58727,734.83748,4.0,0.0,null,gabors,0.8,null,-20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",40.0,0.25021027,204,,,0,,False,8,test,0
2664,0.0,734.83748,735.08769,4.0,45.0,null,gabors,0.8,null,-30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",20.0,0.25021027,148,,,0,,False,9,train,1
2665,0.0,735.08769,735.3379,4.0,45.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",0.0,0.25020723,112,,,0,,False,11,test,1
2666,0.0,735.3379,735.5881,4.0,0.0,null,gabors,0.8,null,-20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.25020723,195,,,0,,False,8,test,0
2667,0.0,735.5881,735.83831,4.0,45.0,null,gabors,0.8,null,-30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",40.0,0.25020723,132,,,0,,False,13,train,1
2668,0.0,735.83831,736.08852,4.0,45.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",40.0,0.25020723,99,,,0,,False,9,train,1
2669,0.0,736.08852,736.33872,4.0,0.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25020277,68,,,0,,False,12,train,0
2670,0.0,736.33872,736.58892,4.0,0.0,null,gabors,0.8,null,-10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",0.0,0.25020277,84,,,0,,False,9,train,0
2671,0.0,736.58892,736.83913,4.0,0.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",40.0,0.25020277,220,,,0,,False,11,test,0
2672,0.0,736.83913,737.08933,4.0,0.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25020277,206,,,0,,False,10,train,0
2673,0.0,737.08933,737.33954,4.0,90.0,null,gabors,0.8,null,-20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25021223,234,,,0,,False,11,test,2
2674,0.0,737.33954,737.58975,4.0,45.0,null,gabors,0.8,null,-10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.25021223,164,,,0,,False,10,train,1
2675,0.0,737.58975,737.83997,4.0,90.0,null,gabors,0.8,null,-10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",40.0,0.25021223,238,,,0,,False,5,test,2
2676,0.0,737.83997,738.09018,4.0,90.0,null,gabors,0.8,null,-10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.25021223,46,,,0,,False,12,train,2
2677,0.0,738.09018,738.3404,4.0,90.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",40.0,0.25021777,192,,,0,,False,8,test,2
2678,0.0,738.3404,738.59061,4.0,45.0,null,gabors,0.8,null,-20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.25021777,129,,,0,,False,7,train,1
2679,0.0,738.59061,738.84083,4.0,45.0,null,gabors,0.8,null,30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",40.0,0.25021777,191,,,0,,False,10,train,1
2680,0.0,738.84083,739.09105,4.0,90.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25021777,210,,,0,,False,12,train,2
2681,0.0,739.09105,739.34125,4.0,45.0,null,gabors,0.8,null,30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",40.0,0.25020223,191,,,0,,False,11,test,1
2682,0.0,739.34125,739.59145,4.0,90.0,null,gabors,0.8,null,30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25020223,35,,,0,,False,8,test,2
2683,0.0,739.59145,739.84166,4.0,90.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.25020223,230,,,0,,False,11,test,2
2684,0.0,739.84166,740.09186,4.0,0.0,null,gabors,0.8,null,-20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",40.0,0.25020223,204,,,0,,False,9,train,0
2685,0.0,740.09186,740.34207,4.0,0.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25021277,136,,,0,,False,10,train,0
2686,0.0,740.34207,740.59228,4.0,90.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",0.0,0.25021277,119,,,0,,False,12,train,2
2687,0.0,740.59228,740.8425,4.0,45.0,null,gabors,0.8,null,20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25021277,131,,,0,,False,11,test,1
2688,0.0,740.8425,741.09271,4.0,0.0,null,gabors,0.8,null,-30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",40.0,0.25021277,242,,,0,,False,8,test,0
2689,0.0,741.09271,741.34292,4.0,45.0,null,gabors,0.8,null,-10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",0.0,0.25020473,122,,,0,,False,9,train,1
2690,0.0,741.34292,741.59312,4.0,45.0,null,gabors,0.8,null,20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25020473,131,,,0,,False,12,train,1
2691,0.0,741.59312,741.84332,4.0,45.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.25020473,141,,,0,,False,11,test,1
2692,0.0,741.84332,742.09353,4.0,0.0,null,gabors,0.8,null,-10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.25020473,223,,,0,,False,10,train,0
2693,0.0,742.09353,742.34374,4.0,45.0,null,gabors,0.8,null,0.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.25021277,189,,,0,,False,11,test,1
2694,0.0,742.34374,742.59395,4.0,0.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",20.0,0.25021277,237,,,0,,False,10,train,0
