stimulus_presentation_id,stimulus_block,start_time,stop_time,coherence,frame,temporal_frequency,spatial_frequency,contrast,y_position,x_position,stimulus_name,color,size,phase,Dir,Speed,orientation,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2913,0.0,803.96799,804.21819,null,null,4.0,0.08,0.8,20.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020562,54,,,0,,False,11,test,2
2914,0.0,804.21819,804.4684,null,null,4.0,0.08,0.8,20.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020562,122,,,0,,False,10,train,1
2915,0.0,804.4684,804.71861,null,null,4.0,0.08,0.8,40.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020562,156,,,0,,False,12,train,1
2916,0.0,804.71861,804.96881,null,null,4.0,0.08,0.8,-40.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020562,159,,,0,,False,12,train,1
2917,0.0,804.96881,805.21902,null,null,4.0,0.08,0.8,-40.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020688,47,,,0,,False,14,test,2
2918,0.0,805.21902,805.46923,null,null,4.0,0.08,0.8,-30.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020688,231,,,0,,False,10,train,2
2919,0.0,805.46923,805.71943,null,null,4.0,0.08,0.8,10.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020688,86,,,0,,False,13,train,1
2920,0.0,805.71943,805.96964,null,null,4.0,0.08,0.8,40.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020688,170,,,0,,False,10,train,0
2921,0.0,805.96964,806.21985,null,null,4.0,0.08,0.8,-30.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020812,77,,,0,,False,11,test,1
2922,0.0,806.21985,806.47006,null,null,4.0,0.08,0.8,0.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020812,227,,,0,,False,13,train,2
2923,0.0,806.47006,806.72026,null,null,4.0,0.08,0.8,20.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020812,221,,,0,,False,10,train,1
2924,0.0,806.72026,806.97047,null,null,4.0,0.08,0.8,0.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020812,133,,,0,,False,10,train,0
2925,0.0,806.97047,807.22069,null,null,4.0,0.08,0.8,-10.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021688,183,,,0,,False,13,train,2
2926,0.0,807.22069,807.47091,null,null,4.0,0.08,0.8,40.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021688,145,,,0,,False,11,test,0
2927,0.0,807.47091,807.72112,null,null,4.0,0.08,0.8,-20.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021688,51,,,0,,False,14,test,0
2928,0.0,807.72112,807.97134,null,null,4.0,0.08,0.8,-40.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021688,142,,,0,,False,13,train,1
2929,0.0,807.97134,808.22154,null,null,4.0,0.08,0.8,-40.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020312,44,,,0,,False,12,train,1
2930,0.0,808.22154,808.47175,null,null,4.0,0.08,0.8,-30.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020312,22,,,0,,False,11,test,1
2931,0.0,808.47175,808.72195,null,null,4.0,0.08,0.8,0.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020312,226,,,0,,False,11,test,0
2932,0.0,808.72195,808.97215,null,null,4.0,0.08,0.8,-40.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020312,74,,,0,,False,12,train,0
2933,0.0,808.97215,809.22237,null,null,4.0,0.08,0.8,40.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021938,11,,,0,,False,13,train,2
2934,0.0,809.22237,809.47259,null,null,4.0,0.08,0.8,20.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021938,73,,,0,,False,12,train,2
2935,0.0,809.47259,809.72281,null,null,4.0,0.08,0.8,30.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021938,117,,,0,,False,13,train,2
2936,0.0,809.72281,809.97303,null,null,4.0,0.08,0.8,-10.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021938,137,,,0,,False,12,train,2
2937,0.0,809.97303,810.22323,null,null,4.0,0.08,0.8,-20.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25019812,140,,,0,,False,11,test,0
2938,0.0,810.22323,810.47343,null,null,4.0,0.08,0.8,-40.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25019812,50,,,0,,False,13,train,0
2939,0.0,810.47343,810.72362,null,null,4.0,0.08,0.8,-20.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25019812,230,,,0,,False,12,train,2
2940,0.0,810.72362,810.97382,null,null,4.0,0.08,0.8,40.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25019812,170,,,0,,False,11,test,0
2941,0.0,810.97382,811.22403,null,null,4.0,0.08,0.8,-40.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020938,37,,,0,,False,11,test,1
2942,0.0,811.22403,811.47424,null,null,4.0,0.08,0.8,0.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020938,243,,,0,,False,9,train,1
2943,0.0,811.47424,811.72445,null,null,4.0,0.08,0.8,-10.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020938,92,,,0,,False,12,train,2
2944,0.0,811.72445,811.97466,null,null,4.0,0.08,0.8,20.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020938,221,,,0,,False,11,test,1
2945,0.0,811.97466,812.22487,null,null,4.0,0.08,0.8,-10.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021062,206,,,0,,False,11,test,1
2946,0.0,812.22487,812.47508,null,null,4.0,0.08,0.8,30.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021062,222,,,0,,False,11,test,1
2947,0.0,812.47508,812.72529,null,null,4.0,0.08,0.8,-40.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021062,177,,,0,,False,13,train,2
2948,0.0,812.72529,812.9755,null,null,4.0,0.08,0.8,-30.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021062,210,,,0,,False,10,train,2
2949,0.0,812.9755,813.22572,null,null,4.0,0.08,0.8,0.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021438,184,,,0,,False,10,train,1
2950,0.0,813.22572,813.47593,null,null,4.0,0.08,0.8,-30.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021438,207,,,0,,False,9,train,0
2951,0.0,813.47593,813.72614,null,null,4.0,0.08,0.8,40.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021438,120,,,0,,False,11,test,0
2952,0.0,813.72614,813.97636,null,null,4.0,0.08,0.8,0.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021438,155,,,0,,False,13,train,0
2953,0.0,813.97636,814.22656,null,null,4.0,0.08,0.8,-20.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020312,129,,,0,,False,11,test,2
2954,0.0,814.22656,814.47677,null,null,4.0,0.08,0.8,-30.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020312,196,,,0,,False,8,test,0
2955,0.0,814.47677,814.72697,null,null,4.0,0.08,0.8,20.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020312,29,,,0,,False,12,train,2
2956,0.0,814.72697,814.97717,null,null,4.0,0.08,0.8,10.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020312,193,,,0,,False,11,test,0
2957,0.0,814.97717,815.22738,null,null,4.0,0.08,0.8,40.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020938,28,,,0,,False,13,train,2
2958,0.0,815.22738,815.47759,null,null,4.0,0.08,0.8,10.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020938,85,,,0,,False,12,train,0
2959,0.0,815.47759,815.7278,null,null,4.0,0.08,0.8,-10.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020938,240,,,0,,False,12,train,1
2960,0.0,815.7278,815.97801,null,null,4.0,0.08,0.8,10.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020938,76,,,0,,False,13,train,0
2961,0.0,815.97801,816.22822,null,null,4.0,0.08,0.8,-30.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021062,38,,,0,,False,13,train,0
2962,0.0,816.22822,816.47843,null,null,4.0,0.08,0.8,20.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021062,29,,,0,,False,13,train,2
2963,0.0,816.47843,816.72864,null,null,4.0,0.08,0.8,-30.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021062,77,,,0,,False,12,train,1
2964,0.0,816.72864,816.97885,null,null,4.0,0.08,0.8,20.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021062,65,,,0,,False,13,train,0
2965,0.0,816.97885,817.22906,null,null,4.0,0.08,0.8,0.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020938,191,,,0,,False,12,train,2
2966,0.0,817.22906,817.47927,null,null,4.0,0.08,0.8,20.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020938,91,,,0,,False,13,train,1
2967,0.0,817.47927,817.72948,null,null,4.0,0.08,0.8,-40.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020938,15,,,0,,False,12,train,0
2968,0.0,817.72948,817.97969,null,null,4.0,0.08,0.8,20.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020938,146,,,0,,False,13,train,1
2969,0.0,817.97969,818.22989,null,null,4.0,0.08,0.8,-20.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020562,181,,,0,,False,12,train,1
2970,0.0,818.22989,818.4801,null,null,4.0,0.08,0.8,-40.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020562,205,,,0,,False,10,train,2
2971,0.0,818.4801,818.73031,null,null,4.0,0.08,0.8,-30.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020562,69,,,0,,False,11,test,2
2972,0.0,818.73031,818.98051,null,null,4.0,0.08,0.8,20.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020562,27,,,0,,False,13,train,1
2973,0.0,818.98051,819.23073,null,null,4.0,0.08,0.8,0.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021688,144,,,0,,False,10,train,1
2974,0.0,819.23073,819.48095,null,null,4.0,0.08,0.8,30.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021688,219,,,0,,False,10,train,1
2975,0.0,819.48095,819.73116,null,null,4.0,0.08,0.8,10.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021688,16,,,0,,False,11,test,0
2976,0.0,819.73116,819.98138,null,null,4.0,0.08,0.8,20.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021688,29,,,0,,False,14,test,2
2977,0.0,819.98138,820.23158,null,null,4.0,0.08,0.8,-20.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020312,186,,,0,,False,8,test,2
2978,0.0,820.23158,820.48179,null,null,4.0,0.08,0.8,-30.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020312,209,,,0,,False,10,train,2
2979,0.0,820.48179,820.73199,null,null,4.0,0.08,0.8,30.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020312,236,,,0,,False,11,test,2
2980,0.0,820.73199,820.98219,null,null,4.0,0.08,0.8,-20.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020312,232,,,0,,False,14,test,0
2981,0.0,820.98219,821.23241,null,null,4.0,0.08,0.8,-30.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021688,52,,,0,,False,12,train,0
2982,0.0,821.23241,821.48263,null,null,4.0,0.08,0.8,10.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021688,85,,,0,,False,13,train,0
2983,0.0,821.48263,821.73284,null,null,4.0,0.08,0.8,-30.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021688,33,,,0,,False,10,train,1
2984,0.0,821.73284,821.98306,null,null,4.0,0.08,0.8,-30.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021688,207,,,0,,False,10,train,0
2985,0.0,821.98306,822.23326,null,null,4.0,0.08,0.8,-20.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020062,223,,,0,,False,12,train,2
2986,0.0,822.23326,822.48346,null,null,4.0,0.08,0.8,40.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020062,175,,,0,,False,12,train,2
2987,0.0,822.48346,822.73366,null,null,4.0,0.08,0.8,40.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020062,11,,,0,,False,14,test,2
2988,0.0,822.73366,822.98386,null,null,4.0,0.08,0.8,10.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020062,193,,,0,,False,12,train,0
2989,0.0,822.98386,823.23407,null,null,4.0,0.08,0.8,-20.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021188,140,,,0,,False,12,train,0
2990,0.0,823.23407,823.48429,null,null,4.0,0.08,0.8,10.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021188,57,,,0,,False,11,test,2
2991,0.0,823.48429,823.7345,null,null,4.0,0.08,0.8,30.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021188,115,,,0,,False,11,test,0
2992,0.0,823.7345,823.98471,null,null,4.0,0.08,0.8,0.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021188,243,,,0,,False,10,train,1
2993,0.0,823.98471,824.23491,null,null,4.0,0.08,0.8,20.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020312,171,,,0,,False,12,train,1
2994,0.0,824.23491,824.48512,null,null,4.0,0.08,0.8,-30.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020312,69,,,0,,False,12,train,2
2995,0.0,824.48512,824.73532,null,null,4.0,0.08,0.8,40.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020312,72,,,0,,False,8,test,1
2996,0.0,824.73532,824.98552,null,null,4.0,0.08,0.8,30.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020312,239,,,0,,False,10,train,0
2997,0.0,824.98552,825.23574,null,null,4.0,0.08,0.8,-20.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021688,212,,,0,,False,13,train,2
2998,0.0,825.23574,825.48596,null,null,4.0,0.08,0.8,40.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021688,189,,,0,,False,12,train,2
2999,0.0,825.48596,825.73617,null,null,4.0,0.08,0.8,10.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021688,127,,,0,,False,10,train,2
3000,0.0,825.73617,825.98639,null,null,4.0,0.08,0.8,0.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021688,227,,,0,,False,14,test,2
3001,0.0,825.98639,826.23659,null,null,4.0,0.08,0.8,20.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020562,153,,,0,,False,12,train,0
3002,0.0,826.23659,826.4868,null,null,4.0,0.08,0.8,-30.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020562,148,,,0,,False,10,train,1
3003,0.0,826.4868,826.73701,null,null,4.0,0.08,0.8,-20.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020562,134,,,0,,False,13,train,0
3004,0.0,826.73701,826.98721,null,null,4.0,0.08,0.8,10.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020562,109,,,0,,False,10,train,0
3005,0.0,826.98721,827.23742,null,null,4.0,0.08,0.8,20.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020938,160,,,0,,False,9,train,2
3006,0.0,827.23742,827.48763,null,null,4.0,0.08,0.8,10.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020938,58,,,0,,False,14,test,0
3007,0.0,827.48763,827.73784,null,null,4.0,0.08,0.8,-20.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020938,99,,,0,,False,12,train,2
3008,0.0,827.73784,827.98805,null,null,4.0,0.08,0.8,0.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020938,144,,,0,,False,11,test,1
3009,0.0,827.98805,828.23825,null,null,4.0,0.08,0.8,0.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020562,198,,,0,,False,11,test,1
3010,0.0,828.23825,828.48846,null,null,4.0,0.08,0.8,20.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020562,172,,,0,,False,12,train,1
3011,0.0,828.48846,828.73867,null,null,4.0,0.08,0.8,-20.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020562,45,,,0,,False,12,train,1
3012,0.0,828.73867,828.98887,null,null,4.0,0.08,0.8,-40.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020562,112,,,0,,False,11,test,2
3013,0.0,828.98887,829.23909,null,null,4.0,0.08,0.8,10.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021438,194,,,0,,False,13,train,1
3014,0.0,829.23909,829.4893,null,null,4.0,0.08,0.8,-30.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021438,70,,,0,,False,10,train,0
3015,0.0,829.4893,829.73951,null,null,4.0,0.08,0.8,0.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021438,214,,,0,,False,12,train,2
3016,0.0,829.73951,829.98973,null,null,4.0,0.08,0.8,0.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021438,40,,,0,,False,11,test,2
3017,0.0,829.98973,830.23994,null,null,4.0,0.08,0.8,30.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020812,187,,,0,,False,12,train,0
3018,0.0,830.23994,830.49015,null,null,4.0,0.08,0.8,10.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020812,151,,,0,,False,14,test,1
3019,0.0,830.49015,830.74035,null,null,4.0,0.08,0.8,30.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020812,31,,,0,,False,13,train,0
3020,0.0,830.74035,830.99056,null,null,4.0,0.08,0.8,0.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020812,215,,,0,,False,13,train,2
3021,0.0,830.99056,831.24077,null,null,4.0,0.08,0.8,-40.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021188,50,,,0,,False,14,test,0
3022,0.0,831.24077,831.49099,null,null,4.0,0.08,0.8,-30.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021188,41,,,0,,False,12,train,1
3023,0.0,831.49099,831.7412,null,null,4.0,0.08,0.8,-30.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021188,209,,,0,,False,11,test,2
3024,0.0,831.7412,831.99141,null,null,4.0,0.08,0.8,0.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021188,40,,,0,,False,12,train,2
3025,0.0,831.99141,832.24161,null,null,4.0,0.08,0.8,-20.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020312,62,,,0,,False,13,train,0
3026,0.0,832.24161,832.49182,null,null,4.0,0.08,0.8,10.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020312,56,,,0,,False,11,test,1
3027,0.0,832.49182,832.74202,null,null,4.0,0.08,0.8,-20.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020312,230,,,0,,False,13,train,2
3028,0.0,832.74202,832.99222,null,null,4.0,0.08,0.8,30.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020312,236,,,0,,False,12,train,2
3029,0.0,832.99222,833.24243,null,null,4.0,0.08,0.8,0.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021188,242,,,0,,False,11,test,2
3030,0.0,833.24243,833.49265,null,null,4.0,0.08,0.8,30.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021188,167,,,0,,False,12,train,2
3031,0.0,833.49265,833.74286,null,null,4.0,0.08,0.8,20.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021188,162,,,0,,False,12,train,2
3032,0.0,833.74286,833.99307,null,null,4.0,0.08,0.8,40.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021188,66,,,0,,False,12,train,0
3033,0.0,833.99307,834.24328,null,null,4.0,0.08,0.8,-20.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021312,78,,,0,,False,11,test,2
3034,0.0,834.24328,834.4935,null,null,4.0,0.08,0.8,-40.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021312,3,,,0,,False,14,test,1
3035,0.0,834.4935,834.74371,null,null,4.0,0.08,0.8,-30.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021312,196,,,0,,False,9,train,0
3036,0.0,834.74371,834.99392,null,null,4.0,0.08,0.8,20.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021312,73,,,0,,False,13,train,2
3037,0.0,834.99392,835.24413,null,null,4.0,0.08,0.8,30.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020938,115,,,0,,False,12,train,0
3038,0.0,835.24413,835.49434,null,null,4.0,0.08,0.8,40.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020938,72,,,0,,False,9,train,1
3039,0.0,835.49434,835.74455,null,null,4.0,0.08,0.8,30.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020938,161,,,0,,False,12,train,1
3040,0.0,835.74455,835.99476,null,null,4.0,0.08,0.8,-30.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020938,77,,,0,,False,13,train,1
3041,0.0,835.99476,836.24496,null,null,4.0,0.08,0.8,20.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020312,160,,,0,,False,10,train,2
3042,0.0,836.24496,836.49517,null,null,4.0,0.08,0.8,30.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020312,82,,,0,,False,10,train,2
