stimulus_presentation_id,stimulus_block,start_time,stop_time,temporal_frequency,contrast,color,size,y_position,x_position,phase,spatial_frequency,stimulus_name,orientation,frame,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2999,0.0,839.3414,839.59162,4.0,0.8,null,"[20.0, 20.0]",-20.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021878,5,,,0,,False,13,train,2
3000,0.0,839.59162,839.84184,4.0,0.8,null,"[20.0, 20.0]",30.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021878,189,,,0,,False,13,train,2
3001,0.0,839.84184,840.09204,4.0,0.8,null,"[20.0, 20.0]",30.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25019872,208,,,0,,False,11,test,1
3002,0.0,840.09204,840.34224,4.0,0.8,null,"[20.0, 20.0]",0.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25019872,110,,,0,,False,11,test,2
3003,0.0,840.34224,840.59244,4.0,0.8,null,"[20.0, 20.0]",-40.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25019872,212,,,0,,False,12,train,0
3004,0.0,840.59244,840.84264,4.0,0.8,null,"[20.0, 20.0]",0.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25019872,223,,,0,,False,11,test,2
3005,0.0,840.84264,841.09286,4.0,0.8,null,"[20.0, 20.0]",-10.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25022378,30,,,0,,False,12,train,0
3006,0.0,841.09286,841.34308,4.0,0.8,null,"[20.0, 20.0]",-30.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25022378,64,,,0,,False,9,train,0
3007,0.0,841.34308,841.59331,4.0,0.8,null,"[20.0, 20.0]",-40.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25022378,212,,,0,,False,13,train,0
3008,0.0,841.59331,841.84353,4.0,0.8,null,"[20.0, 20.0]",-40.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25022378,120,,,0,,False,12,train,1
3009,0.0,841.84353,842.09373,4.0,0.8,null,"[20.0, 20.0]",-30.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25019622,167,,,0,,False,10,train,2
3010,0.0,842.09373,842.34392,4.0,0.8,null,"[20.0, 20.0]",-20.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25019622,50,,,0,,False,12,train,0
3011,0.0,842.34392,842.59412,4.0,0.8,null,"[20.0, 20.0]",-10.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25019622,45,,,0,,False,12,train,1
3012,0.0,842.59412,842.84432,4.0,0.8,null,"[20.0, 20.0]",20.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25019622,73,,,0,,False,13,train,2
3013,0.0,842.84432,843.09453,4.0,0.8,null,"[20.0, 20.0]",20.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021628,241,,,0,,False,13,train,1
3014,0.0,843.09453,843.34475,4.0,0.8,null,"[20.0, 20.0]",-10.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021628,68,,,0,,False,11,test,2
3015,0.0,843.34475,843.59497,4.0,0.8,null,"[20.0, 20.0]",10.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021628,122,,,0,,False,12,train,1
3016,0.0,843.59497,843.84518,4.0,0.8,null,"[20.0, 20.0]",20.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021628,43,,,0,,False,11,test,1
3017,0.0,843.84518,844.09538,4.0,0.8,null,"[20.0, 20.0]",20.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020122,235,,,0,,False,11,test,0
3018,0.0,844.09538,844.34558,4.0,0.8,null,"[20.0, 20.0]",30.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020122,93,,,0,,False,12,train,2
3019,0.0,844.34558,844.59579,4.0,0.8,null,"[20.0, 20.0]",-20.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020122,240,,,0,,False,12,train,0
3020,0.0,844.59579,844.84599,4.0,0.8,null,"[20.0, 20.0]",40.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020122,9,,,0,,False,11,test,0
3021,0.0,844.84599,845.09621,4.0,0.8,null,"[20.0, 20.0]",-40.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25022128,137,,,0,,False,12,train,1
3022,0.0,845.09621,845.34643,4.0,0.8,null,"[20.0, 20.0]",-40.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25022128,205,,,0,,False,10,train,0
3023,0.0,845.34643,845.59665,4.0,0.8,null,"[20.0, 20.0]",10.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25022128,124,,,0,,False,13,train,0
3024,0.0,845.59665,845.84687,4.0,0.8,null,"[20.0, 20.0]",20.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25022128,174,,,0,,False,14,test,2
3025,0.0,845.84687,846.09707,4.0,0.8,null,"[20.0, 20.0]",0.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25019622,57,,,0,,False,9,train,0
3026,0.0,846.09707,846.34726,4.0,0.8,null,"[20.0, 20.0]",-30.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25019622,64,,,0,,False,10,train,0
3027,0.0,846.34726,846.59746,4.0,0.8,null,"[20.0, 20.0]",20.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25019622,66,,,0,,False,11,test,2
3028,0.0,846.59746,846.84766,4.0,0.8,null,"[20.0, 20.0]",-20.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25019622,63,,,0,,False,13,train,1
3029,0.0,846.84766,847.09788,4.0,0.8,null,"[20.0, 20.0]",10.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021878,61,,,0,,False,11,test,1
3030,0.0,847.09788,847.34809,4.0,0.8,null,"[20.0, 20.0]",-30.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021878,142,,,0,,False,11,test,2
3031,0.0,847.34809,847.59831,4.0,0.8,null,"[20.0, 20.0]",20.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021878,31,,,0,,False,14,test,2
3032,0.0,847.59831,847.84853,4.0,0.8,null,"[20.0, 20.0]",-10.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021878,11,,,0,,False,11,test,1
3033,0.0,847.84853,848.09873,4.0,0.8,null,"[20.0, 20.0]",-30.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25019872,49,,,0,,False,13,train,1
3034,0.0,848.09873,848.34893,4.0,0.8,null,"[20.0, 20.0]",0.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25019872,242,,,0,,False,12,train,1
3035,0.0,848.34893,848.59913,4.0,0.8,null,"[20.0, 20.0]",10.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25019872,134,,,0,,False,14,test,1
3036,0.0,848.59913,848.84933,4.0,0.8,null,"[20.0, 20.0]",30.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25019872,208,,,0,,False,12,train,1
3037,0.0,848.84933,849.09954,4.0,0.8,null,"[20.0, 20.0]",0.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020878,2,,,0,,False,11,test,1
3038,0.0,849.09954,849.34974,4.0,0.8,null,"[20.0, 20.0]",20.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020878,179,,,0,,False,10,train,1
3039,0.0,849.34974,849.59995,4.0,0.8,null,"[20.0, 20.0]",-10.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020878,4,,,0,,False,12,train,2
3040,0.0,849.59995,849.85016,4.0,0.8,null,"[20.0, 20.0]",0.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020878,57,,,0,,False,10,train,0
3041,0.0,849.85016,850.10037,4.0,0.8,null,"[20.0, 20.0]",-30.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020622,91,,,0,,False,13,train,0
3042,0.0,850.10037,850.35057,4.0,0.8,null,"[20.0, 20.0]",20.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020622,19,,,0,,False,11,test,2
3043,0.0,850.35057,850.60078,4.0,0.8,null,"[20.0, 20.0]",-20.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020622,52,,,0,,False,10,train,1
3044,0.0,850.60078,850.85099,4.0,0.8,null,"[20.0, 20.0]",-20.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020622,193,,,0,,False,9,train,2
3045,0.0,850.85099,851.1012,4.0,0.8,null,"[20.0, 20.0]",20.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020878,234,,,0,,False,11,test,0
3046,0.0,851.1012,851.3514,4.0,0.8,null,"[20.0, 20.0]",40.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020878,47,,,0,,False,10,train,0
3047,0.0,851.3514,851.60161,4.0,0.8,null,"[20.0, 20.0]",40.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020878,113,,,0,,False,13,train,1
3048,0.0,851.60161,851.85182,4.0,0.8,null,"[20.0, 20.0]",-10.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020878,156,,,0,,False,10,train,2
3049,0.0,851.85182,852.10203,4.0,0.8,null,"[20.0, 20.0]",-10.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021122,68,,,0,,False,12,train,2
3050,0.0,852.10203,852.35224,4.0,0.8,null,"[20.0, 20.0]",40.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021122,95,,,0,,False,11,test,1
3051,0.0,852.35224,852.60246,4.0,0.8,null,"[20.0, 20.0]",20.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021122,235,,,0,,False,12,train,0
3052,0.0,852.60246,852.85267,4.0,0.8,null,"[20.0, 20.0]",40.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021122,222,,,0,,False,13,train,0
3053,0.0,852.85267,853.10289,4.0,0.8,null,"[20.0, 20.0]",-30.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25022128,135,,,0,,False,12,train,2
3054,0.0,853.10289,853.35311,4.0,0.8,null,"[20.0, 20.0]",40.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25022128,202,,,0,,False,12,train,2
3055,0.0,853.35311,853.60333,4.0,0.8,null,"[20.0, 20.0]",30.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25022128,70,,,0,,False,13,train,2
3056,0.0,853.60333,853.85355,4.0,0.8,null,"[20.0, 20.0]",20.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25022128,173,,,0,,False,13,train,0
3057,0.0,853.85355,854.10375,4.0,0.8,null,"[20.0, 20.0]",10.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020122,48,,,0,,False,13,train,0
3058,0.0,854.10375,854.35395,4.0,0.8,null,"[20.0, 20.0]",10.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020122,67,,,0,,False,11,test,0
3059,0.0,854.35395,854.60416,4.0,0.8,null,"[20.0, 20.0]",-30.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020122,135,,,0,,False,13,train,2
3060,0.0,854.60416,854.85436,4.0,0.8,null,"[20.0, 20.0]",0.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020122,153,,,0,,False,10,train,0
3061,0.0,854.85436,855.10457,4.0,0.8,null,"[20.0, 20.0]",40.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021378,47,,,0,,False,11,test,0
3062,0.0,855.10457,855.35478,4.0,0.8,null,"[20.0, 20.0]",-20.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021378,193,,,0,,False,10,train,2
3063,0.0,855.35478,855.605,4.0,0.8,null,"[20.0, 20.0]",-20.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021378,5,,,0,,False,14,test,2
3064,0.0,855.605,855.85521,4.0,0.8,null,"[20.0, 20.0]",-10.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021378,219,,,0,,False,9,train,2
3065,0.0,855.85521,856.10541,4.0,0.8,null,"[20.0, 20.0]",-20.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020122,193,,,0,,False,11,test,2
3066,0.0,856.10541,856.35561,4.0,0.8,null,"[20.0, 20.0]",20.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020122,86,,,0,,False,10,train,1
3067,0.0,856.35561,856.60582,4.0,0.8,null,"[20.0, 20.0]",10.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020122,84,,,0,,False,11,test,1
3068,0.0,856.60582,856.85602,4.0,0.8,null,"[20.0, 20.0]",-30.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020122,232,,,0,,False,11,test,2
3069,0.0,856.85602,857.10624,4.0,0.8,null,"[20.0, 20.0]",30.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021878,164,,,0,,False,13,train,1
3070,0.0,857.10624,857.35645,4.0,0.8,null,"[20.0, 20.0]",20.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021878,234,,,0,,False,12,train,0
3071,0.0,857.35645,857.60667,4.0,0.8,null,"[20.0, 20.0]",-40.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021878,192,,,0,,False,11,test,2
3072,0.0,857.60667,857.85689,4.0,0.8,null,"[20.0, 20.0]",-30.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021878,226,,,0,,False,12,train,2
3073,0.0,857.85689,858.10709,4.0,0.8,null,"[20.0, 20.0]",40.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020122,9,,,0,,False,12,train,0
3074,0.0,858.10709,858.35729,4.0,0.8,null,"[20.0, 20.0]",-10.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020122,150,,,0,,False,12,train,2
3075,0.0,858.35729,858.6075,4.0,0.8,null,"[20.0, 20.0]",-40.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020122,212,,,0,,False,14,test,0
3076,0.0,858.6075,858.8577,4.0,0.8,null,"[20.0, 20.0]",30.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020122,114,,,0,,False,12,train,0
3077,0.0,858.8577,859.10792,4.0,0.8,null,"[20.0, 20.0]",-30.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021878,226,,,0,,False,13,train,2
3078,0.0,859.10792,859.35813,4.0,0.8,null,"[20.0, 20.0]",10.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021878,229,,,0,,False,13,train,2
3079,0.0,859.35813,859.60835,4.0,0.8,null,"[20.0, 20.0]",0.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021878,128,,,0,,False,10,train,1
3080,0.0,859.60835,859.85857,4.0,0.8,null,"[20.0, 20.0]",20.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021878,29,,,0,,False,13,train,1
3081,0.0,859.85857,860.10877,4.0,0.8,null,"[20.0, 20.0]",-30.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25019622,37,,,0,,False,13,train,2
3082,0.0,860.10877,860.35896,4.0,0.8,null,"[20.0, 20.0]",30.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25019622,39,,,0,,False,12,train,2
3083,0.0,860.35896,860.60916,4.0,0.8,null,"[20.0, 20.0]",20.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25019622,86,,,0,,False,11,test,1
3084,0.0,860.60916,860.85936,4.0,0.8,null,"[20.0, 20.0]",-30.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25019622,92,,,0,,False,10,train,0
3085,0.0,860.85936,861.10958,4.0,0.8,null,"[20.0, 20.0]",20.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25022128,132,,,0,,False,10,train,0
3086,0.0,861.10958,861.3598,4.0,0.8,null,"[20.0, 20.0]",-30.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25022128,159,,,0,,False,11,test,2
3087,0.0,861.3598,861.61002,4.0,0.8,null,"[20.0, 20.0]",-10.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25022128,236,,,0,,False,13,train,0
3088,0.0,861.61002,861.86024,4.0,0.8,null,"[20.0, 20.0]",30.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25022128,10,,,0,,False,12,train,2
3089,0.0,861.86024,862.11044,4.0,0.8,null,"[20.0, 20.0]",-30.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020122,49,,,0,,False,14,test,1
3090,0.0,862.11044,862.36064,4.0,0.8,null,"[20.0, 20.0]",40.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020122,47,,,0,,False,12,train,0
3091,0.0,862.36064,862.61085,4.0,0.8,null,"[20.0, 20.0]",0.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020122,199,,,0,,False,11,test,0
3092,0.0,862.61085,862.86105,4.0,0.8,null,"[20.0, 20.0]",40.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020122,202,,,0,,False,13,train,2
3093,0.0,862.86105,863.11126,4.0,0.8,null,"[20.0, 20.0]",40.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020878,94,,,0,,False,12,train,1
3094,0.0,863.11126,863.36146,4.0,0.8,null,"[20.0, 20.0]",-10.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020878,219,,,0,,False,10,train,2
3095,0.0,863.36146,863.61167,4.0,0.8,null,"[20.0, 20.0]",10.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020878,17,,,0,,False,14,test,0
3096,0.0,863.61167,863.86188,4.0,0.8,null,"[20.0, 20.0]",-20.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020878,56,,,0,,False,13,train,1
3097,0.0,863.86188,864.11209,4.0,0.8,null,"[20.0, 20.0]",-10.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020372,165,,,0,,False,11,test,1
3098,0.0,864.11209,864.36229,4.0,0.8,null,"[20.0, 20.0]",10.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020372,123,,,0,,False,12,train,1
3099,0.0,864.36229,864.61249,4.0,0.8,null,"[20.0, 20.0]",10.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020372,98,,,0,,False,10,train,0
3100,0.0,864.61249,864.8627,4.0,0.8,null,"[20.0, 20.0]",-40.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020372,186,,,0,,False,13,train,0
3101,0.0,864.8627,865.11292,4.0,0.8,null,"[20.0, 20.0]",-40.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25022378,213,,,0,,False,11,test,0
3102,0.0,865.11292,865.36314,4.0,0.8,null,"[20.0, 20.0]",-10.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25022378,68,,,0,,False,13,train,2
3103,0.0,865.36314,865.61337,4.0,0.8,null,"[20.0, 20.0]",20.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25022378,132,,,0,,False,11,test,0
3104,0.0,865.61337,865.86359,4.0,0.8,null,"[20.0, 20.0]",20.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25022378,133,,,0,,False,11,test,2
3105,0.0,865.86359,866.11379,4.0,0.8,null,"[20.0, 20.0]",0.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25019872,162,,,0,,False,11,test,2
3106,0.0,866.11379,866.36399,4.0,0.8,null,"[20.0, 20.0]",-10.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25019872,219,,,0,,False,11,test,2
3107,0.0,866.36399,866.61419,4.0,0.8,null,"[20.0, 20.0]",20.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25019872,234,,,0,,False,13,train,0
3108,0.0,866.61419,866.86439,4.0,0.8,null,"[20.0, 20.0]",0.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25019872,215,,,0,,False,12,train,2
3109,0.0,866.86439,867.1146,4.0,0.8,null,"[20.0, 20.0]",10.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021378,220,,,0,,False,12,train,2
3110,0.0,867.1146,867.36481,4.0,0.8,null,"[20.0, 20.0]",0.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021378,183,,,0,,False,11,test,1
3111,0.0,867.36481,867.61503,4.0,0.8,null,"[20.0, 20.0]",-10.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021378,155,,,0,,False,10,train,0
3112,0.0,867.61503,867.86524,4.0,0.8,null,"[20.0, 20.0]",10.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021378,229,,,0,,False,14,test,2
3113,0.0,867.86524,868.11545,4.0,0.8,null,"[20.0, 20.0]",10.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020372,201,,,0,,False,13,train,1
3114,0.0,868.11545,868.36565,4.0,0.8,null,"[20.0, 20.0]",20.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020372,80,,,0,,False,11,test,0
3115,0.0,868.36565,868.61585,4.0,0.8,null,"[20.0, 20.0]",-40.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020372,233,,,0,,False,13,train,1
3116,0.0,868.61585,868.86606,4.0,0.8,null,"[20.0, 20.0]",10.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020372,200,,,0,,False,12,train,1
3117,0.0,868.86606,869.11627,4.0,0.8,null,"[20.0, 20.0]",-10.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021378,74,,,0,,False,12,train,0
3118,0.0,869.11627,869.36648,4.0,0.8,null,"[20.0, 20.0]",10.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021378,166,,,0,,False,12,train,0
3119,0.0,869.36648,869.6167,4.0,0.8,null,"[20.0, 20.0]",-20.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021378,160,,,0,,False,12,train,2
3120,0.0,869.6167,869.86691,4.0,0.8,null,"[20.0, 20.0]",-20.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021378,176,,,0,,False,13,train,1
3121,0.0,869.86691,870.11711,4.0,0.8,null,"[20.0, 20.0]",-20.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020122,130,,,0,,False,10,train,2
3122,0.0,870.11711,870.36731,4.0,0.8,null,"[20.0, 20.0]",30.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020122,39,,,0,,False,13,train,2
3123,0.0,870.36731,870.61752,4.0,0.8,null,"[20.0, 20.0]",0.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020122,40,,,0,,False,12,train,0
3124,0.0,870.61752,870.86772,4.0,0.8,null,"[20.0, 20.0]",-20.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020122,182,,,0,,False,10,train,1
3125,0.0,870.86772,871.11793,4.0,0.8,null,"[20.0, 20.0]",-10.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021628,14,,,0,,False,13,train,1
3126,0.0,871.11793,871.36815,4.0,0.8,null,"[20.0, 20.0]",-30.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021628,151,,,0,,False,12,train,0
3127,0.0,871.36815,871.61837,4.0,0.8,null,"[20.0, 20.0]",-30.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021628,167,,,0,,False,11,test,2
3128,0.0,871.61837,871.86858,4.0,0.8,null,"[20.0, 20.0]",0.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021628,145,,,0,,False,10,train,2
3129,0.0,871.86858,872.11879,4.0,0.8,null,"[20.0, 20.0]",-20.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020372,160,,,0,,False,13,train,2
3130,0.0,872.11879,872.36899,4.0,0.8,null,"[20.0, 20.0]",-30.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020372,204,,,0,,False,10,train,0
3131,0.0,872.36899,872.61919,4.0,0.8,null,"[20.0, 20.0]",-10.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020372,14,,,0,,False,14,test,1
3132,0.0,872.61919,872.8694,4.0,0.8,null,"[20.0, 20.0]",20.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020372,19,,,0,,False,12,train,2
3133,0.0,872.8694,873.11961,4.0,0.8,null,"[20.0, 20.0]",-10.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021628,156,,,0,,False,11,test,2
3134,0.0,873.11961,873.36983,4.0,0.8,null,"[20.0, 20.0]",-20.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021628,154,,,0,,False,12,train,2
3135,0.0,873.36983,873.62005,4.0,0.8,null,"[20.0, 20.0]",40.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021628,178,,,0,,False,11,test,1
