stimulus_presentation_id,stimulus_block,start_time,stop_time,size,x_position,color,contrast,spatial_frequency,y_position,stimulus_name,temporal_frequency,orientation,phase,frame,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2980,0.0,830.01015,830.26035,"[20.0, 20.0]",-20.0,null,0.8,0.08,0.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25019899,31,,,1,,False,12,train,2
2981,0.0,830.26035,830.51056,"[20.0, 20.0]",20.0,null,0.8,0.08,30.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021101,130,-0.40079292,-4.5914489,7,0.18196482,True,11,test,0
2982,0.0,830.51056,830.76078,"[20.0, 20.0]",20.0,null,0.8,0.08,30.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021101,85,-0.19428481,-4.5742194,8,0.26002895,True,13,train,1
2983,0.0,830.76078,831.01099,"[20.0, 20.0]",-30.0,null,0.8,0.08,30.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021101,239,0.13500902,-4.6575283,4,0.18043647,True,10,train,0
2984,0.0,831.01099,831.2612,"[20.0, 20.0]",10.0,null,0.8,0.08,20.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021101,72,0.43668137,1.9800943,8,0.29783097,True,13,train,2
2985,0.0,831.2612,831.51141,"[20.0, 20.0]",0.0,null,0.8,0.08,-40.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021149,117,0.33564429,1.4507196,7,0.1231616,True,12,train,1
2986,0.0,831.51141,831.76162,"[20.0, 20.0]",-20.0,null,0.8,0.08,-40.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021149,212,,,1,,False,10,train,2
2987,0.0,831.76162,832.01183,"[20.0, 20.0]",40.0,null,0.8,0.08,40.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021149,131,-0.027493506,1.2396403,7,0.23340086,True,13,train,2
2988,0.0,832.01183,832.26204,"[20.0, 20.0]",-10.0,null,0.8,0.08,0.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021149,216,,,1,,False,13,train,0
2989,0.0,832.26204,832.51225,"[20.0, 20.0]",-30.0,null,0.8,0.08,-20.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020601,96,,,1,,False,10,train,2
2990,0.0,832.51225,832.76246,"[20.0, 20.0]",10.0,null,0.8,0.08,-20.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020601,63,,,0,,False,10,train,1
2991,0.0,832.76246,833.01266,"[20.0, 20.0]",20.0,null,0.8,0.08,40.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020601,35,,,1,,False,9,train,1
2992,0.0,833.01266,833.26287,"[20.0, 20.0]",30.0,null,0.8,0.08,20.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020601,160,,,0,,False,12,train,1
2993,0.0,833.26287,833.51308,"[20.0, 20.0]",30.0,null,0.8,0.08,-20.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020899,232,,,0,,False,12,train,0
2994,0.0,833.51308,833.76329,"[20.0, 20.0]",-20.0,null,0.8,0.08,20.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020899,178,,,0,,False,11,test,0
2995,0.0,833.76329,834.01349,"[20.0, 20.0]",10.0,null,0.8,0.08,-40.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020899,187,,,0,,False,11,test,2
2996,0.0,834.01349,834.2637,"[20.0, 20.0]",-30.0,null,0.8,0.08,-30.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020899,53,,,2,,False,13,train,2
2997,0.0,834.2637,834.51392,"[20.0, 20.0]",10.0,null,0.8,0.08,20.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021601,102,,,2,,False,11,test,0
2998,0.0,834.51392,834.76414,"[20.0, 20.0]",-20.0,null,0.8,0.08,-20.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021601,234,,,0,,False,12,train,1
2999,0.0,834.76414,835.01435,"[20.0, 20.0]",10.0,null,0.8,0.08,20.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021601,102,,,2,,False,12,train,0
3000,0.0,835.01435,835.26457,"[20.0, 20.0]",0.0,null,0.8,0.08,30.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021601,185,-0.44251975,1.1503384,6,0.45717528,True,12,train,2
3001,0.0,835.26457,835.51477,"[20.0, 20.0]",10.0,null,0.8,0.08,-30.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020399,104,-0.46552963,1.2257188,3,0.17368319,True,11,test,0
3002,0.0,835.51477,835.76498,"[20.0, 20.0]",-10.0,null,0.8,0.08,20.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020399,196,,,0,,False,13,train,0
3003,0.0,835.76498,836.01518,"[20.0, 20.0]",-20.0,null,0.8,0.08,-30.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020399,33,-0.36016714,1.3978113,4,0.17466976,True,12,train,2
3004,0.0,836.01518,836.26538,"[20.0, 20.0]",10.0,null,0.8,0.08,20.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020399,72,-0.55612572,-1.7445378,8,1.1012526,True,14,test,2
3005,0.0,836.26538,836.51559,"[20.0, 20.0]",40.0,null,0.8,0.08,30.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020601,24,0.030116093,-2.3314,7,0.5042754,True,10,train,2
3006,0.0,836.51559,836.7658,"[20.0, 20.0]",30.0,null,0.8,0.08,-40.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020601,103,-0.068596983,-1.8882481,8,0.53589129,True,14,test,2
3007,0.0,836.7658,837.016,"[20.0, 20.0]",20.0,null,0.8,0.08,-40.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020601,91,-0.33171639,-5.5384314,7,0.28927706,True,12,train,2
3008,0.0,837.016,837.26621,"[20.0, 20.0]",30.0,null,0.8,0.08,10.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020601,17,-0.42530472,-5.7387066,7,0.26888858,True,9,train,2
3009,0.0,837.26621,837.51642,"[20.0, 20.0]",-40.0,null,0.8,0.08,-40.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020899,86,0.29394966,-5.8980843,7,2.5654613,True,13,train,1
3010,0.0,837.51642,837.76663,"[20.0, 20.0]",-30.0,null,0.8,0.08,-20.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020899,96,0.7602703,0.72783568,7,0.18273357,True,11,test,2
3011,0.0,837.76663,838.01683,"[20.0, 20.0]",0.0,null,0.8,0.08,30.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020899,25,0.7177355,0.47343327,7,0.22629858,True,12,train,0
3012,0.0,838.01683,838.26704,"[20.0, 20.0]",30.0,null,0.8,0.08,-10.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020899,75,0.40643799,0.1179856,7,0.17385259,True,13,train,2
3013,0.0,838.26704,838.51726,"[20.0, 20.0]",40.0,null,0.8,0.08,-30.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021351,98,0.36654338,0.31941027,8,0.2357474,True,10,train,1
3014,0.0,838.51726,838.76747,"[20.0, 20.0]",-30.0,null,0.8,0.08,-20.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021351,242,0.39472154,0.41099116,7,0.098335616,True,10,train,0
3015,0.0,838.76747,839.01768,"[20.0, 20.0]",-10.0,null,0.8,0.08,-40.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021351,22,0.56965723,0.41694754,8,0.20194672,True,14,test,0
3016,0.0,839.01768,839.2679,"[20.0, 20.0]",20.0,null,0.8,0.08,-30.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021351,61,0.41770614,0.60913408,7,0.19980075,True,13,train,2
3017,0.0,839.2679,839.5181,"[20.0, 20.0]",-30.0,null,0.8,0.08,-30.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020649,179,0.42107456,0.56650587,8,0.25458064,True,12,train,0
3018,0.0,839.5181,839.76831,"[20.0, 20.0]",20.0,null,0.8,0.08,40.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020649,35,0.78290002,0.55531137,3,0.37798244,True,10,train,1
3019,0.0,839.76831,840.01852,"[20.0, 20.0]",-20.0,null,0.8,0.08,40.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020649,138,0.29039521,0.42019929,6,0.15409683,True,13,train,1
3020,0.0,840.01852,840.26872,"[20.0, 20.0]",0.0,null,0.8,0.08,20.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020649,126,0.38038219,0.48008322,7,0.17845603,True,11,test,0
3021,0.0,840.26872,840.51894,"[20.0, 20.0]",30.0,null,0.8,0.08,10.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021351,17,0.18515449,0.15758049,8,0.22012685,True,10,train,2
3022,0.0,840.51894,840.76915,"[20.0, 20.0]",-30.0,null,0.8,0.08,10.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021351,66,0.15832804,0.092412569,4,0.18363498,True,12,train,0
3023,0.0,840.76915,841.01936,"[20.0, 20.0]",-20.0,null,0.8,0.08,-20.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021351,175,0.24475603,2.8175425,8,1.2659355,True,12,train,0
3024,0.0,841.01936,841.26958,"[20.0, 20.0]",-30.0,null,0.8,0.08,20.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021351,71,0.39405625,2.5671241,7,0.2124617,True,9,train,0
3025,0.0,841.26958,841.51978,"[20.0, 20.0]",-30.0,null,0.8,0.08,0.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020399,10,0.62290759,2.4348719,8,0.15203627,True,12,train,1
3026,0.0,841.51978,841.76999,"[20.0, 20.0]",-10.0,null,0.8,0.08,-40.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020399,12,0.38207039,2.1568253,7,0.22609053,True,10,train,2
3027,0.0,841.76999,842.02019,"[20.0, 20.0]",20.0,null,0.8,0.08,-10.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020399,209,0.35149303,2.1271487,8,0.21964846,True,13,train,0
3028,0.0,842.02019,842.27039,"[20.0, 20.0]",-40.0,null,0.8,0.08,-20.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020399,30,0.45111417,1.9233241,7,0.13137151,True,10,train,0
3029,0.0,842.27039,842.52061,"[20.0, 20.0]",-40.0,null,0.8,0.08,-30.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021351,8,0.34299228,1.5988445,8,0.15523046,True,12,train,2
3030,0.0,842.52061,842.77082,"[20.0, 20.0]",10.0,null,0.8,0.08,30.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021351,152,0.28291796,1.6009186,7,0.18972664,True,10,train,2
3031,0.0,842.77082,843.02103,"[20.0, 20.0]",10.0,null,0.8,0.08,10.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021351,5,0.48525938,1.2013853,8,0.23557514,True,11,test,0
3032,0.0,843.02103,843.27125,"[20.0, 20.0]",-10.0,null,0.8,0.08,40.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021351,81,0.38289678,1.293997,7,0.18697159,True,12,train,0
3033,0.0,843.27125,843.52145,"[20.0, 20.0]",-30.0,null,0.8,0.08,40.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020399,21,0.11943608,1.3486535,8,0.19408001,True,13,train,2
3034,0.0,843.52145,843.77166,"[20.0, 20.0]",30.0,null,0.8,0.08,-20.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020399,194,0.12599666,1.4868372,7,0.13018407,True,10,train,1
3035,0.0,843.77166,844.02186,"[20.0, 20.0]",30.0,null,0.8,0.08,10.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020399,155,-0.07023983,1.5375737,8,0.17019987,True,10,train,0
3036,0.0,844.02186,844.27206,"[20.0, 20.0]",-10.0,null,0.8,0.08,-10.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020399,69,0.025880676,1.2983632,7,0.31523813,True,11,test,1
3037,0.0,844.27206,844.52228,"[20.0, 20.0]",0.0,null,0.8,0.08,20.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25022101,26,0.23818137,1.3816548,5,0.24817808,True,11,test,1
3038,0.0,844.52228,844.77251,"[20.0, 20.0]",20.0,null,0.8,0.08,-10.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25022101,62,0.064081639,-3.4351279,7,0.36105739,True,13,train,1
3039,0.0,844.77251,845.02273,"[20.0, 20.0]",-30.0,null,0.8,0.08,-20.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25022101,96,0.040062465,-3.5360901,8,0.23744467,True,12,train,2
3040,0.0,845.02273,845.27295,"[20.0, 20.0]",-40.0,null,0.8,0.08,10.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25022101,190,-0.22808554,-5.3659914,7,1.1844912,True,9,train,0
3041,0.0,845.27295,845.52315,"[20.0, 20.0]",-10.0,null,0.8,0.08,-10.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25019899,99,-0.379048,-6.2216036,5,5.1584091,True,12,train,2
3042,0.0,845.52315,845.77335,"[20.0, 20.0]",10.0,null,0.8,0.08,-30.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25019899,162,0.80291096,4.1592149,7,0.20309498,True,11,test,2
3043,0.0,845.77335,846.02354,"[20.0, 20.0]",10.0,null,0.8,0.08,-10.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25019899,56,0.6457889,4.0555208,6,0.38402088,True,13,train,0
3044,0.0,846.02354,846.27374,"[20.0, 20.0]",-10.0,null,0.8,0.08,10.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25019899,133,,,0,,False,11,test,1
3045,0.0,846.27374,846.52396,"[20.0, 20.0]",20.0,null,0.8,0.08,-20.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021601,122,0.64795503,3.5028959,8,0.27515997,True,13,train,1
3046,0.0,846.52396,846.77418,"[20.0, 20.0]",20.0,null,0.8,0.08,20.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021601,15,0.84944633,3.7761516,7,0.31497829,True,12,train,1
3047,0.0,846.77418,847.02439,"[20.0, 20.0]",30.0,null,0.8,0.08,20.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021601,154,0.53560385,3.9558875,8,0.26209524,True,13,train,0
3048,0.0,847.02439,847.27461,"[20.0, 20.0]",0.0,null,0.8,0.08,20.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021601,126,0.31695092,3.5579614,7,0.22167222,True,12,train,0
3049,0.0,847.27461,847.52481,"[20.0, 20.0]",40.0,null,0.8,0.08,30.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020149,24,0.1412294,3.7048942,8,0.17978328,True,11,test,2
3050,0.0,847.52481,847.77501,"[20.0, 20.0]",40.0,null,0.8,0.08,-10.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020149,238,0.0070438355,3.8196852,7,0.19668834,True,11,test,1
3051,0.0,847.77501,848.02521,"[20.0, 20.0]",-30.0,null,0.8,0.08,-10.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020149,204,-0.33789762,3.6607351,8,0.2649918,True,10,train,0
3052,0.0,848.02521,848.27541,"[20.0, 20.0]",20.0,null,0.8,0.08,0.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020149,45,-0.019106219,3.4938489,7,0.21271354,True,13,train,2
3053,0.0,848.27541,848.52562,"[20.0, 20.0]",0.0,null,0.8,0.08,-10.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020851,118,-0.24210572,3.7291135,8,0.13869612,True,13,train,2
3054,0.0,848.52562,848.77583,"[20.0, 20.0]",-30.0,null,0.8,0.08,-10.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020851,204,-0.42787639,3.7604107,7,0.26549416,True,11,test,0
3055,0.0,848.77583,849.02604,"[20.0, 20.0]",10.0,null,0.8,0.08,30.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020851,152,-0.25719592,3.3251018,8,0.22168954,True,11,test,2
3056,0.0,849.02604,849.27625,"[20.0, 20.0]",30.0,null,0.8,0.08,40.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020851,39,0.016007734,3.8856304,7,0.18627744,True,10,train,1
3057,0.0,849.27625,849.52646,"[20.0, 20.0]",30.0,null,0.8,0.08,-20.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020899,194,-0.12689139,3.5744916,5,0.33244867,True,11,test,1
3058,0.0,849.52646,849.77667,"[20.0, 20.0]",0.0,null,0.8,0.08,40.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020899,128,-0.29900307,3.658047,7,0.42561674,True,11,test,2
3059,0.0,849.77667,850.02687,"[20.0, 20.0]",-20.0,null,0.8,0.08,30.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020899,136,-0.74888031,3.4506995,8,0.3653296,True,11,test,1
3060,0.0,850.02687,850.27708,"[20.0, 20.0]",-30.0,null,0.8,0.08,-20.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020899,89,-0.67688742,3.4861329,7,0.17081345,True,13,train,1
3061,0.0,850.27708,850.5273,"[20.0, 20.0]",10.0,null,0.8,0.08,30.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021851,152,-0.073591248,3.544631,8,0.3272475,True,12,train,2
3062,0.0,850.5273,850.77752,"[20.0, 20.0]",0.0,null,0.8,0.08,-10.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021851,2,-0.37414329,-0.96050411,4,1.9711658,True,12,train,1
3063,0.0,850.77752,851.02774,"[20.0, 20.0]",30.0,null,0.8,0.08,-20.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021851,232,0.032307156,-1.3345958,8,0.2242589,True,13,train,0
3064,0.0,851.02774,851.27796,"[20.0, 20.0]",-20.0,null,0.8,0.08,10.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021851,141,-0.14335059,-1.3683159,7,0.19887758,True,10,train,2
3065,0.0,851.27796,851.52815,"[20.0, 20.0]",0.0,null,0.8,0.08,-10.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25019649,118,-0.06860109,-1.3392474,8,0.26692232,True,14,test,2
3066,0.0,851.52815,851.77835,"[20.0, 20.0]",20.0,null,0.8,0.08,40.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25019649,76,0.59947978,3.1304264,4,1.9550317,True,13,train,2
3067,0.0,851.77835,852.02855,"[20.0, 20.0]",0.0,null,0.8,0.08,10.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25019649,67,0.39007185,2.1772242,8,0.22274095,True,12,train,2
3068,0.0,852.02855,852.27874,"[20.0, 20.0]",10.0,null,0.8,0.08,40.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25019649,38,0.15994683,2.1419281,7,0.16762344,True,14,test,0
3069,0.0,852.27874,852.52896,"[20.0, 20.0]",-40.0,null,0.8,0.08,-40.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25022101,240,-0.13277523,1.978864,5,3.5908279,True,9,train,0
3070,0.0,852.52896,852.77919,"[20.0, 20.0]",-40.0,null,0.8,0.08,10.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25022101,231,-0.37364704,-5.7670028,7,0.3958014,True,11,test,2
3071,0.0,852.77919,853.02941,"[20.0, 20.0]",-40.0,null,0.8,0.08,40.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25022101,49,-0.65182408,-5.4188936,8,0.32265729,True,14,test,0
3072,0.0,853.02941,853.27963,"[20.0, 20.0]",0.0,null,0.8,0.08,20.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25022101,116,-0.19128532,-5.6986936,7,0.19209058,True,12,train,2
3073,0.0,853.27963,853.52983,"[20.0, 20.0]",-20.0,null,0.8,0.08,-30.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020149,33,-0.29135627,-5.6390607,8,0.22824779,True,13,train,2
3074,0.0,853.52983,853.78003,"[20.0, 20.0]",-20.0,null,0.8,0.08,-20.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020149,234,-0.42418825,-6.0715084,7,0.38353416,True,13,train,1
3075,0.0,853.78003,854.03023,"[20.0, 20.0]",-10.0,null,0.8,0.08,-30.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020149,236,-0.70033868,-5.9957364,8,0.2581908,True,12,train,0
3076,0.0,854.03023,854.28043,"[20.0, 20.0]",-40.0,null,0.8,0.08,20.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020149,70,-1.0456599,-5.774498,7,0.16655215,True,13,train,1
3077,0.0,854.28043,854.53065,"[20.0, 20.0]",40.0,null,0.8,0.08,-30.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021601,169,-0.69108183,-5.6975586,8,0.20080248,True,10,train,0
3078,0.0,854.53065,854.78087,"[20.0, 20.0]",30.0,null,0.8,0.08,-10.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021601,106,-0.072532756,-5.0356288,7,0.42343974,True,12,train,1
3079,0.0,854.78087,855.03108,"[20.0, 20.0]",0.0,null,0.8,0.08,0.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021601,121,-0.032061063,-5.7684649,8,2.6126227,True,12,train,2
3080,0.0,855.03108,855.2813,"[20.0, 20.0]",30.0,null,0.8,0.08,30.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021601,197,0.31485193,-0.16135217,7,0.15049457,True,11,test,0
3081,0.0,855.2813,855.5315,"[20.0, 20.0]",10.0,null,0.8,0.08,-20.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020399,52,-0.13570483,0.055706702,8,0.1348136,True,12,train,0
3082,0.0,855.5315,855.78171,"[20.0, 20.0]",40.0,null,0.8,0.08,-10.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020399,238,-0.077843661,0.19808327,7,0.14414659,True,12,train,1
3083,0.0,855.78171,856.03191,"[20.0, 20.0]",-20.0,null,0.8,0.08,30.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020399,80,-0.39257863,0.029312911,8,0.50497554,True,9,train,0
3084,0.0,856.03191,856.28211,"[20.0, 20.0]",-10.0,null,0.8,0.08,-20.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020399,167,-0.50374726,-0.18219903,7,0.26304005,True,12,train,2
3085,0.0,856.28211,856.53232,"[20.0, 20.0]",0.0,null,0.8,0.08,-40.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021101,222,-0.11241793,-0.072867855,8,0.28252016,True,11,test,0
3086,0.0,856.53232,856.78254,"[20.0, 20.0]",-20.0,null,0.8,0.08,30.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021101,80,-0.26672747,-0.24163084,4,0.37946538,True,10,train,0
3087,0.0,856.78254,857.03275,"[20.0, 20.0]",-30.0,null,0.8,0.08,-10.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021101,204,-0.47622174,-0.18759271,4,0.17681087,True,12,train,0
3088,0.0,857.03275,857.28296,"[20.0, 20.0]",0.0,null,0.8,0.08,-30.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021101,90,-0.30709354,-0.3324484,7,0.49110027,True,10,train,0
3089,0.0,857.28296,857.53317,"[20.0, 20.0]",40.0,null,0.8,0.08,0.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020899,219,-0.49367368,-0.52402452,7,0.20548404,True,11,test,0
3090,0.0,857.53317,857.78338,"[20.0, 20.0]",20.0,null,0.8,0.08,40.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020899,35,-0.48606822,-0.47534997,7,0.12553017,True,11,test,1
3091,0.0,857.78338,858.03358,"[20.0, 20.0]",-40.0,null,0.8,0.08,0.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020899,221,-0.68513464,-0.45976531,7,0.23808207,True,12,train,0
3092,0.0,858.03358,858.28379,"[20.0, 20.0]",40.0,null,0.8,0.08,30.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020899,37,-0.94431705,-0.27510246,8,0.17280712,True,14,test,1
3093,0.0,858.28379,858.534,"[20.0, 20.0]",10.0,null,0.8,0.08,10.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020851,5,-0.86116536,-0.01777985,7,0.2497282,True,12,train,0
3094,0.0,858.534,858.78421,"[20.0, 20.0]",-40.0,null,0.8,0.08,40.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020851,108,-0.49163253,0.04179801,8,0.14825871,True,11,test,2
3095,0.0,858.78421,859.03442,"[20.0, 20.0]",0.0,null,0.8,0.08,-10.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020851,79,-0.48745624,0.047065589,7,0.12389557,True,13,train,0
3096,0.0,859.03442,859.28463,"[20.0, 20.0]",40.0,null,0.8,0.08,20.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020851,44,-0.48863096,-1.141589,8,0.49282161,True,13,train,1
3097,0.0,859.28463,859.53484,"[20.0, 20.0]",40.0,null,0.8,0.08,10.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020899,174,-0.26353209,-1.4694716,7,0.15140457,True,12,train,2
3098,0.0,859.53484,859.78505,"[20.0, 20.0]",-40.0,null,0.8,0.08,-20.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020899,101,-0.42867496,-0.69185944,8,0.3669716,True,13,train,1
3099,0.0,859.78505,860.03525,"[20.0, 20.0]",-30.0,null,0.8,0.08,30.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020899,239,-0.33616703,-1.1495071,7,0.170703,True,11,test,0
