stimulus_presentation_id,stimulus_block,start_time,stop_time,y_position,stimulus_name,contrast,phase,size,temporal_frequency,Dir,frame,coherence,spatial_frequency,color,x_position,Speed,orientation,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
3314,0.0,904.29953,904.54974,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,90.0,0.25020525,226,,,0,,False,12,train,2
3315,0.0,904.54974,904.79995,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,90.0,0.25020525,64,,,0,,False,10,train,2
3316,0.0,904.79995,905.05015,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,90.0,0.25020525,208,,,0,,False,13,train,2
3317,0.0,905.05015,905.30037,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,45.0,0.25021725,14,,,0,,False,12,train,1
3318,0.0,905.30037,905.55058,10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,0.0,0.25021725,230,,,0,,False,13,train,0
3319,0.0,905.55058,905.8008,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,0.0,0.25021725,218,,,0,,False,12,train,0
3320,0.0,905.8008,906.05102,-40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,40.0,null,0.0,0.25021725,3,,,0,,False,13,train,0
3321,0.0,906.05102,906.30122,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,40.0,null,45.0,0.25020275,148,,,0,,False,13,train,1
3322,0.0,906.30122,906.55142,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-10.0,null,0.0,0.25020275,123,,,0,,False,13,train,0
3323,0.0,906.55142,906.80163,20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,30.0,null,45.0,0.25020275,40,,,0,,False,12,train,1
3324,0.0,906.80163,907.05183,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,0.0,0.25020275,158,,,0,,False,14,test,0
3325,0.0,907.05183,907.30204,40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,10.0,null,90.0,0.25020975,103,,,0,,False,12,train,2
3326,0.0,907.30204,907.55225,-40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-10.0,null,0.0,0.25020975,56,,,0,,False,14,test,0
3327,0.0,907.55225,907.80246,-40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,90.0,0.25020975,69,,,0,,False,14,test,2
3328,0.0,907.80246,908.05267,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,90.0,0.25020975,202,,,0,,False,13,train,2
3329,0.0,908.05267,908.30288,20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,30.0,null,90.0,0.25020775,134,,,0,,False,14,test,2
3330,0.0,908.30288,908.55308,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,0.0,0.25020775,29,,,0,,False,12,train,0
3331,0.0,908.55308,908.80329,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,90.0,0.25020775,231,,,0,,False,14,test,2
3332,0.0,908.80329,909.0535,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-10.0,null,90.0,0.25020775,5,,,0,,False,13,train,2
3333,0.0,909.0535,909.30371,40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-20.0,null,90.0,0.25020975,70,,,0,,False,12,train,2
3334,0.0,909.30371,909.55392,-40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,0.0,0.25020975,223,,,0,,False,13,train,0
3335,0.0,909.55392,909.80413,10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,0.0,0.25020975,109,,,0,,False,12,train,0
3336,0.0,909.80413,910.05434,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,45.0,0.25020975,138,,,0,,False,11,test,1
3337,0.0,910.05434,910.30455,20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-10.0,null,0.0,0.25021025,10,,,0,,False,14,test,0
3338,0.0,910.30455,910.55476,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,45.0,0.25021025,155,,,0,,False,12,train,1
3339,0.0,910.55476,910.80497,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-10.0,null,0.0,0.25021025,85,,,0,,False,13,train,0
3340,0.0,910.80497,911.05518,10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,45.0,0.25021025,54,,,0,,False,11,test,1
3341,0.0,911.05518,911.30539,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,0.0,0.25020725,199,,,0,,False,9,train,0
3342,0.0,911.30539,911.55559,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-10.0,null,45.0,0.25020725,173,,,0,,False,13,train,1
3343,0.0,911.55559,911.8058,40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-20.0,null,90.0,0.25020725,70,,,0,,False,13,train,2
3344,0.0,911.8058,912.05601,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,40.0,null,45.0,0.25020725,96,,,0,,False,12,train,1
3345,0.0,912.05601,912.30622,10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,40.0,null,90.0,0.25021025,20,,,0,,False,13,train,2
3346,0.0,912.30622,912.55643,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,0.0,0.25021025,43,,,0,,False,14,test,0
3347,0.0,912.55643,912.80664,40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,45.0,0.25021025,133,,,0,,False,14,test,1
3348,0.0,912.80664,913.05685,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-10.0,null,90.0,0.25021025,236,,,0,,False,11,test,2
3349,0.0,913.05685,913.30706,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-10.0,null,45.0,0.25020475,173,,,0,,False,14,test,1
3350,0.0,913.30706,913.55726,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,45.0,0.25020475,196,,,0,,False,12,train,1
3351,0.0,913.55726,913.80746,20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,0.0,0.25020475,160,,,0,,False,13,train,0
3352,0.0,913.80746,914.05767,20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,45.0,0.25020475,190,,,0,,False,12,train,1
3353,0.0,914.05767,914.30788,10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,10.0,null,0.0,0.25021275,159,,,0,,False,14,test,0
3354,0.0,914.30788,914.55809,10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-10.0,null,45.0,0.25021275,89,,,0,,False,13,train,1
3355,0.0,914.55809,914.80831,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,90.0,0.25021275,202,,,0,,False,14,test,2
3356,0.0,914.80831,915.05852,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,90.0,0.25021275,187,,,0,,False,13,train,2
3357,0.0,915.05852,915.30873,10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,0.0,0.25020975,230,,,0,,False,14,test,0
3358,0.0,915.30873,915.55894,-40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-10.0,null,45.0,0.25020975,179,,,0,,False,11,test,1
3359,0.0,915.55894,915.80915,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,40.0,null,90.0,0.25020975,151,,,0,,False,14,test,2
3360,0.0,915.80915,916.05936,10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-20.0,null,0.0,0.25020975,171,,,0,,False,13,train,0
3361,0.0,916.05936,916.30957,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,90.0,0.25020775,178,,,0,,False,14,test,2
3362,0.0,916.30957,916.55977,-40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,40.0,null,90.0,0.25020775,99,,,0,,False,13,train,2
3363,0.0,916.55977,916.80998,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-10.0,null,0.0,0.25020775,85,,,0,,False,14,test,0
3364,0.0,916.80998,917.06019,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,0.0,0.25020775,210,,,0,,False,11,test,0
3365,0.0,917.06019,917.3104,-40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,45.0,0.25020975,217,,,0,,False,13,train,1
3366,0.0,917.3104,917.56061,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-20.0,null,90.0,0.25020975,170,,,0,,False,14,test,2
3367,0.0,917.56061,917.81082,-40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-10.0,null,90.0,0.25020975,72,,,0,,False,14,test,2
3368,0.0,917.81082,918.06103,-40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-20.0,null,0.0,0.25020975,221,,,0,,False,14,test,0
3369,0.0,918.06103,918.31124,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,90.0,0.25020775,57,,,0,,False,14,test,2
3370,0.0,918.31124,918.56144,10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,10.0,null,90.0,0.25020775,140,,,0,,False,14,test,2
3371,0.0,918.56144,918.81165,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,90.0,0.25020775,79,,,0,,False,12,train,2
3372,0.0,918.81165,919.06186,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-20.0,null,45.0,0.25020775,78,,,0,,False,14,test,1
3373,0.0,919.06186,919.31208,20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,45.0,0.25021725,190,,,0,,False,13,train,1
3374,0.0,919.31208,919.56229,20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,30.0,null,45.0,0.25021725,40,,,0,,False,13,train,1
3375,0.0,919.56229,919.81251,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,0.0,0.25021725,129,,,0,,False,12,train,0
3376,0.0,919.81251,920.06273,-40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,90.0,0.25021725,52,,,0,,False,13,train,2
3377,0.0,920.06273,920.31293,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,0.0,0.25020275,238,,,0,,False,12,train,0
3378,0.0,920.31293,920.56313,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,0.0,0.25020275,165,,,0,,False,14,test,0
3379,0.0,920.56313,920.81334,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,10.0,null,0.0,0.25020275,108,,,0,,False,13,train,0
3380,0.0,920.81334,921.06354,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,0.0,0.25020275,238,,,0,,False,13,train,0
3381,0.0,921.06354,921.31375,20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,30.0,null,45.0,0.25020475,40,,,0,,False,14,test,1
3382,0.0,921.31375,921.56395,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,90.0,0.25020475,79,,,0,,False,13,train,2
3383,0.0,921.56395,921.81415,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,45.0,0.25020475,138,,,0,,False,12,train,1
3384,0.0,921.81415,922.06436,20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,0.0,0.25020475,154,,,0,,False,13,train,0
3385,0.0,922.06436,922.31457,-40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,40.0,null,45.0,0.25021275,1,,,0,,False,12,train,1
3386,0.0,922.31457,922.56478,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,40.0,null,0.0,0.25021275,34,,,0,,False,14,test,0
3387,0.0,922.56478,922.815,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,10.0,null,0.0,0.25021275,47,,,0,,False,13,train,0
3388,0.0,922.815,923.06521,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,30.0,null,45.0,0.25021275,51,,,0,,False,14,test,1
3389,0.0,923.06521,923.31542,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,10.0,null,0.0,0.25021225,47,,,0,,False,14,test,0
3390,0.0,923.31542,923.56563,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-20.0,null,90.0,0.25021225,35,,,0,,False,14,test,2
3391,0.0,923.56563,923.81585,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,0.0,0.25021225,237,,,0,,False,10,train,0
3392,0.0,923.81585,924.06606,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,30.0,null,0.0,0.25021225,41,,,0,,False,14,test,0
3393,0.0,924.06606,924.31626,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,10.0,null,90.0,0.25020525,39,,,0,,False,12,train,2
3394,0.0,924.31626,924.56647,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,45.0,0.25020525,196,,,0,,False,13,train,1
3395,0.0,924.56647,924.81668,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,0.0,0.25020525,189,,,0,,False,12,train,0
3396,0.0,924.81668,925.06688,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,0.0,0.25020525,129,,,0,,False,13,train,0
3397,0.0,925.06688,925.31709,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,0.0,0.25020725,29,,,0,,False,13,train,0
3398,0.0,925.31709,925.56729,10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,45.0,0.25020725,80,,,0,,False,13,train,1
3399,0.0,925.56729,925.8175,10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,30.0,null,0.0,0.25020725,94,,,0,,False,14,test,0
3400,0.0,925.8175,926.06771,40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,90.0,0.25020725,77,,,0,,False,13,train,2
3401,0.0,926.06771,926.31792,10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,40.0,null,90.0,0.25021275,20,,,0,,False,14,test,2
3402,0.0,926.31792,926.56813,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,45.0,0.25021275,155,,,0,,False,13,train,1
3403,0.0,926.56813,926.81835,20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,90.0,0.25021275,61,,,0,,False,12,train,2
3404,0.0,926.81835,927.06856,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,90.0,0.25021275,228,,,0,,False,14,test,2
3405,0.0,927.06856,927.31876,-40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,30.0,null,90.0,0.25019975,193,,,0,,False,13,train,2
3406,0.0,927.31876,927.56896,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,40.0,null,0.0,0.25019975,74,,,0,,False,12,train,0
3407,0.0,927.56896,927.81916,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,0.0,0.25019975,203,,,0,,False,12,train,0
3408,0.0,927.81916,928.06936,20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,90.0,0.25019975,194,,,0,,False,14,test,2
3409,0.0,928.06936,928.31958,-40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,10.0,null,90.0,0.25021775,102,,,0,,False,12,train,2
3410,0.0,928.31958,928.56979,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,30.0,null,90.0,0.25021775,28,,,0,,False,13,train,2
3411,0.0,928.56979,928.82001,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,0.0,0.25021775,210,,,0,,False,12,train,0
3412,0.0,928.82001,929.07023,-40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,10.0,null,90.0,0.25021775,102,,,0,,False,13,train,2
3413,0.0,929.07023,929.32044,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,0.0,0.25021225,199,,,0,,False,10,train,0
3414,0.0,929.32044,929.57065,10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-20.0,null,45.0,0.25021225,48,,,0,,False,12,train,1
3415,0.0,929.57065,929.82087,40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,0.0,0.25021225,66,,,0,,False,13,train,0
3416,0.0,929.82087,930.07108,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,30.0,null,90.0,0.25021225,101,,,0,,False,14,test,2
3417,0.0,930.07108,930.32129,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,10.0,null,0.0,0.25020775,44,,,0,,False,12,train,0
3418,0.0,930.32129,930.57149,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,40.0,null,90.0,0.25020775,184,,,0,,False,13,train,2
3419,0.0,930.57149,930.8217,20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-20.0,null,0.0,0.25020775,7,,,0,,False,14,test,0
3420,0.0,930.8217,931.07191,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,40.0,null,45.0,0.25020775,96,,,0,,False,13,train,1
3421,0.0,931.07191,931.32212,40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-10.0,null,45.0,0.25020725,107,,,0,,False,12,train,1
3422,0.0,931.32212,931.57232,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,0.0,0.25020725,29,,,0,,False,14,test,0
3423,0.0,931.57232,931.82253,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-10.0,null,90.0,0.25020725,236,,,0,,False,12,train,2
3424,0.0,931.82253,932.07274,40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,10.0,null,0.0,0.25020725,233,,,0,,False,14,test,0
3425,0.0,932.07274,932.32295,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,0.0,0.25021275,199,,,0,,False,11,test,0
3426,0.0,932.32295,932.57316,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,0.0,0.25021275,31,,,0,,False,11,test,0
3427,0.0,932.57316,932.82338,10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-20.0,null,45.0,0.25021275,48,,,0,,False,13,train,1
3428,0.0,932.82338,933.07359,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,30.0,null,45.0,0.25021275,216,,,0,,False,12,train,1
3429,0.0,933.07359,933.32379,40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-10.0,null,45.0,0.25020225,107,,,0,,False,13,train,1
3430,0.0,933.32379,933.57399,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,45.0,0.25020225,138,,,0,,False,13,train,1
3431,0.0,933.57399,933.8242,10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,0.0,0.25020225,65,,,0,,False,13,train,0
3432,0.0,933.8242,934.0744,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,40.0,null,0.0,0.25020225,74,,,0,,False,13,train,0
3433,0.0,934.0744,934.32461,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,10.0,null,90.0,0.25021275,147,,,0,,False,14,test,2
3434,0.0,934.32461,934.57482,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,0.0,0.25021275,237,,,0,,False,11,test,0
3435,0.0,934.57482,934.82504,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,90.0,0.25021275,226,,,0,,False,13,train,2
3436,0.0,934.82504,935.07525,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,0.0,0.25021275,129,,,0,,False,14,test,0
3437,0.0,935.07525,935.32546,40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-20.0,null,90.0,0.25020475,70,,,0,,False,14,test,2
3438,0.0,935.32546,935.57566,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,0.0,0.25020475,237,,,0,,False,12,train,0
3439,0.0,935.57566,935.82586,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,40.0,null,45.0,0.25020475,148,,,0,,False,14,test,1
3440,0.0,935.82586,936.07607,40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-10.0,null,45.0,0.25020475,107,,,0,,False,14,test,1
3441,0.0,936.07607,936.32628,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,10.0,null,45.0,0.25021275,95,,,0,,False,12,train,1
3442,0.0,936.32628,936.57649,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,0.0,0.25021275,31,,,0,,False,12,train,0
3443,0.0,936.57649,936.82671,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,45.0,0.25021275,172,,,0,,False,13,train,1
