stimulus_presentation_id,stimulus_block,start_time,stop_time,phase,color,orientation,frame,temporal_frequency,size,coherence,y_position,spatial_frequency,x_position,stimulus_name,Dir,Speed,contrast,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
774,0.0,268.85765,269.10786,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,-20.0,gabors,null,null,0.8,0.25021581,25,,,0,,False,3,train,0
775,0.0,269.10786,269.35808,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,20.0,gabors,null,null,0.8,0.25021581,114,,,0,,False,3,train,1
776,0.0,269.35808,269.6083,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,-20.0,gabors,null,null,0.8,0.25021581,39,,,0,,False,4,train,1
777,0.0,269.6083,269.8585,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,0.0,gabors,null,null,0.8,0.25019919,170,,,0,,False,4,train,1
778,0.0,269.8585,270.10869,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,20.0,gabors,null,null,0.8,0.25019919,1,,,0,,False,5,test,0
779,0.0,270.10869,270.35889,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,20.0,gabors,null,null,0.8,0.25019919,165,,,0,,False,1,train,0
780,0.0,270.35889,270.60909,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,30.0,gabors,null,null,0.8,0.25019919,94,,,0,,False,4,train,2
781,0.0,270.60909,270.85931,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,-40.0,gabors,null,null,0.8,0.25022081,183,,,0,,False,2,test,1
782,0.0,270.85931,271.10953,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,-10.0,gabors,null,null,0.8,0.25022081,109,,,0,,False,3,train,2
783,0.0,271.10953,271.35976,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,40.0,gabors,null,null,0.8,0.25022081,224,,,0,,False,2,test,0
784,0.0,271.35976,271.60998,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,-20.0,gabors,null,null,0.8,0.25022081,149,,,0,,False,5,test,0
785,0.0,271.60998,271.86018,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,-40.0,gabors,null,null,0.8,0.25020169,56,,,0,,False,2,test,1
786,0.0,271.86018,272.11038,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,-30.0,gabors,null,null,0.8,0.25020169,55,,,0,,False,4,train,1
787,0.0,272.11038,272.36058,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,30.0,gabors,null,null,0.8,0.25020169,132,,,0,,False,4,train,0
788,0.0,272.36058,272.61078,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,-30.0,gabors,null,null,0.8,0.25020169,55,,,0,,False,5,test,1
789,0.0,272.61078,272.861,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,10.0,gabors,null,null,0.8,0.25021331,46,,,0,,False,6,train,1
790,0.0,272.861,273.11121,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,40.0,gabors,null,null,0.8,0.25021331,178,,,0,,False,2,test,2
791,0.0,273.11121,273.36142,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,-10.0,gabors,null,null,0.8,0.25021331,41,,,0,,False,5,test,2
792,0.0,273.36142,273.61164,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,30.0,gabors,null,null,0.8,0.25021331,105,,,0,,False,3,train,1
793,0.0,273.61164,273.86184,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,30.0,gabors,null,null,0.8,0.25020169,179,,,0,,False,3,train,1
794,0.0,273.86184,274.11204,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,-40.0,gabors,null,null,0.8,0.25020169,207,,,0,,False,1,train,2
795,0.0,274.11204,274.36224,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,0.0,gabors,null,null,0.8,0.25020169,218,,,0,,False,3,train,1
796,0.0,274.36224,274.61244,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,40.0,gabors,null,null,0.8,0.25020169,172,,,0,,False,3,train,1
797,0.0,274.61244,274.86265,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,20.0,gabors,null,null,0.8,0.25021081,176,,,0,,False,1,train,2
798,0.0,274.86265,275.11286,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,-40.0,gabors,null,null,0.8,0.25021081,27,,,0,,False,2,test,2
799,0.0,275.11286,275.36308,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,-40.0,gabors,null,null,0.8,0.25021081,225,,,0,,False,2,test,0
800,0.0,275.36308,275.61329,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,-20.0,gabors,null,null,0.8,0.25021081,25,,,0,,False,4,train,0
801,0.0,275.61329,275.8635,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,-40.0,gabors,null,null,0.8,0.25021169,122,,,0,,False,5,test,1
802,0.0,275.8635,276.11371,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,0.0,gabors,null,null,0.8,0.25021169,81,,,0,,False,2,test,0
803,0.0,276.11371,276.36392,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,30.0,gabors,null,null,0.8,0.25021169,115,,,0,,False,2,test,1
804,0.0,276.36392,276.61413,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,40.0,gabors,null,null,0.8,0.25021169,178,,,0,,False,3,train,2
805,0.0,276.61413,276.86435,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,30.0,gabors,null,null,0.8,0.25021331,29,,,0,,False,1,train,0
806,0.0,276.86435,277.11456,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,20.0,gabors,null,null,0.8,0.25021331,124,,,0,,False,2,test,2
807,0.0,277.11456,277.36477,"[3644.93333333, 3644.93333333]",null,45.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,-10.0,gabors,null,null,0.8,0.25021331,167,,,0,,False,2,test,1
808,0.0,277.36477,277.61499,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,-20.0,gabors,null,null,0.8,0.25021331,196,,,0,,False,4,train,0
809,0.0,277.61499,277.86519,"[3644.93333333, 3644.93333333]",null,0.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,30.0,gabors,null,null,0.8,0.25020169,107,,,0,,False,7,train,0
810,0.0,277.86519,278.11539,"[3644.93333333, 3644.93333333]",null,90.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,-40.0,gabors,null,null,0.8,0.25020169,156,,,0,,False,2,test,2
