stimulus_presentation_id,stimulus_block,start_time,stop_time,x_position,frame,y_position,stimulus_name,Speed,spatial_frequency,size,contrast,orientation,coherence,color,Dir,phase,temporal_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1554,0.0,457.51727,457.76748,10.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,108,,,0,,False,7,train,0
1555,0.0,457.76748,458.01768,-20.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,89,,,0,,False,7,train,0
1556,0.0,458.01768,458.26789,-40.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,182,,,0,,False,6,train,0
1557,0.0,458.26789,458.51809,-20.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020187,191,,,0,,False,4,train,2
1558,0.0,458.51809,458.7683,-30.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020187,122,,,0,,False,8,test,0
1559,0.0,458.7683,459.0185,10.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020187,99,,,0,,False,8,test,1
1560,0.0,459.0185,459.2687,30.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020187,221,,,0,,False,4,train,0
1561,0.0,459.2687,459.51891,-10.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021563,153,,,0,,False,6,train,2
1562,0.0,459.51891,459.76913,-10.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021563,25,,,0,,False,9,train,0
1563,0.0,459.76913,460.01935,-30.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021563,56,,,0,,False,4,train,0
1564,0.0,460.01935,460.26956,-20.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021563,118,,,0,,False,5,test,0
1565,0.0,460.26956,460.51976,-40.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019687,72,,,0,,False,9,train,2
1566,0.0,460.51976,460.76996,30.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019687,20,,,0,,False,8,test,2
1567,0.0,460.76996,461.02015,-30.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019687,235,,,0,,False,5,test,1
1568,0.0,461.02015,461.27035,-10.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019687,228,,,0,,False,4,train,1
1569,0.0,461.27035,461.52057,-20.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021813,178,,,0,,False,5,test,0
1570,0.0,461.52057,461.77079,30.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021813,35,,,0,,False,6,train,2
1571,0.0,461.77079,462.021,-30.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021813,76,,,0,,False,10,train,2
1572,0.0,462.021,462.27122,0.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021813,103,,,0,,False,7,train,0
1573,0.0,462.27122,462.52143,20.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021187,154,,,0,,False,7,train,2
1574,0.0,462.52143,462.77165,-40.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021187,49,,,0,,False,9,train,0
1575,0.0,462.77165,463.02186,-40.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021187,157,,,0,,False,7,train,1
1576,0.0,463.02186,463.27207,-20.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021187,230,,,0,,False,4,train,1
1577,0.0,463.27207,463.52227,20.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020063,185,,,0,,False,4,train,1
1578,0.0,463.52227,463.77247,40.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020063,183,,,0,,False,6,train,2
1579,0.0,463.77247,464.02267,40.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020063,160,,,0,,False,5,test,2
1580,0.0,464.02267,464.27287,10.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020063,33,,,0,,False,6,train,0
1581,0.0,464.27287,464.52308,-20.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020687,242,,,0,,False,3,train,1
1582,0.0,464.52308,464.77329,-30.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020687,241,,,0,,False,5,test,0
1583,0.0,464.77329,465.02349,-30.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020687,13,,,0,,False,6,train,2
1584,0.0,465.02349,465.2737,-20.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020687,230,,,0,,False,5,test,1
1585,0.0,465.2737,465.5239,30.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020563,23,,,0,,False,5,test,2
1586,0.0,465.5239,465.77411,-40.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020563,150,,,0,,False,5,test,2
1587,0.0,465.77411,466.02432,20.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020563,51,,,0,,False,4,train,1
1588,0.0,466.02432,466.27452,10.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020563,24,,,0,,False,8,test,2
1589,0.0,466.27452,466.52473,0.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020437,127,,,0,,False,9,train,0
1590,0.0,466.52473,466.77493,30.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020437,132,,,0,,False,5,test,1
1591,0.0,466.77493,467.02513,40.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020437,62,,,0,,False,5,test,0
1592,0.0,467.02513,467.27534,20.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020437,185,,,0,,False,5,test,1
1593,0.0,467.27534,467.52555,-10.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,153,,,0,,False,7,train,2
1594,0.0,467.52555,467.77576,20.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,42,,,0,,False,7,train,1
1595,0.0,467.77576,468.02597,-30.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,235,,,0,,False,6,train,1
1596,0.0,468.02597,468.27618,30.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,221,,,0,,False,5,test,0
1597,0.0,468.27618,468.52639,40.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020937,102,,,0,,False,8,test,2
1598,0.0,468.52639,468.7766,40.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020937,109,,,0,,False,8,test,1
1599,0.0,468.7766,469.02681,-10.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020937,67,,,0,,False,7,train,0
1600,0.0,469.02681,469.27702,-20.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020937,196,,,0,,False,4,train,2
1601,0.0,469.27702,469.52723,30.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,166,,,0,,False,4,train,1
1602,0.0,469.52723,469.77744,-40.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,19,,,0,,False,9,train,2
1603,0.0,469.77744,470.02765,30.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,6,,,0,,False,9,train,2
1604,0.0,470.02765,470.27786,10.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,90,,,0,,False,6,train,2
1605,0.0,470.27786,470.52807,10.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020687,211,,,0,,False,5,test,2
1606,0.0,470.52807,470.77828,30.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020687,20,,,0,,False,9,train,2
1607,0.0,470.77828,471.02848,-20.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020687,129,,,0,,False,6,train,1
1608,0.0,471.02848,471.27869,40.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020687,128,,,0,,False,7,train,0
1609,0.0,471.27869,471.5289,-20.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,218,,,0,,False,6,train,0
1610,0.0,471.5289,471.77911,-40.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,61,,,0,,False,3,train,0
1611,0.0,471.77911,472.02931,-40.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,171,,,0,,False,8,test,1
1612,0.0,472.02931,472.27952,-20.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,191,,,0,,False,5,test,2
1613,0.0,472.27952,472.52973,20.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020437,142,,,0,,False,6,train,0
1614,0.0,472.52973,472.77993,-40.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020437,60,,,0,,False,7,train,1
1615,0.0,472.77993,473.03013,30.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020437,176,,,0,,False,4,train,1
1616,0.0,473.03013,473.28034,0.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020437,147,,,0,,False,7,train,1
1617,0.0,473.28034,473.53055,30.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,111,,,0,,False,9,train,1
1618,0.0,473.53055,473.78076,0.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,181,,,0,,False,7,train,1
1619,0.0,473.78076,474.03097,10.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,234,,,0,,False,5,test,1
1620,0.0,474.03097,474.28118,30.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,224,,,0,,False,7,train,1
1621,0.0,474.28118,474.53139,-30.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020937,125,,,0,,False,7,train,2
1622,0.0,474.53139,474.7816,0.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020937,167,,,0,,False,5,test,1
1623,0.0,474.7816,475.03181,30.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020937,132,,,0,,False,6,train,1
1624,0.0,475.03181,475.28202,-40.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020937,3,,,0,,False,7,train,1
1625,0.0,475.28202,475.53222,30.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020313,193,,,0,,False,6,train,2
1626,0.0,475.53222,475.78243,-40.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020313,21,,,0,,False,7,train,2
1627,0.0,475.78243,476.03263,-40.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020313,61,,,0,,False,4,train,0
1628,0.0,476.03263,476.28283,-40.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020313,169,,,0,,False,6,train,0
1629,0.0,476.28283,476.53306,-40.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25023187,140,,,0,,False,10,train,2
1630,0.0,476.53306,476.7833,40.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25023187,231,,,0,,False,3,train,1
1631,0.0,476.7833,477.03353,10.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25023187,232,,,0,,False,3,train,1
1632,0.0,477.03353,477.28376,30.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25023187,216,,,0,,False,4,train,0
1633,0.0,477.28376,477.53395,40.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25018813,213,,,0,,False,4,train,2
1634,0.0,477.53395,477.78414,-20.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25018813,177,,,0,,False,6,train,2
1635,0.0,477.78414,478.03432,40.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25018813,156,,,0,,False,9,train,2
1636,0.0,478.03432,478.28451,-30.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25018813,125,,,0,,False,8,test,2
1637,0.0,478.28451,478.53471,30.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020187,216,,,0,,False,5,test,0
1638,0.0,478.53471,478.78492,-10.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020187,220,,,0,,False,4,train,2
1639,0.0,478.78492,479.03512,30.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020187,37,,,0,,False,9,train,0
1640,0.0,479.03512,479.28532,20.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020187,175,,,0,,False,4,train,2
1641,0.0,479.28532,479.53553,20.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021313,138,,,0,,False,5,test,1
1642,0.0,479.53553,479.78575,-10.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021313,124,,,0,,False,8,test,0
1643,0.0,479.78575,480.03596,0.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021313,5,,,0,,False,7,train,1
1644,0.0,480.03596,480.28617,-30.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021313,107,,,0,,False,6,train,2
1645,0.0,480.28617,480.53637,10.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020187,88,,,0,,False,7,train,0
1646,0.0,480.53637,480.78658,30.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020187,121,,,0,,False,8,test,2
1647,0.0,480.78658,481.03678,-20.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020187,144,,,0,,False,5,test,1
1648,0.0,481.03678,481.28698,40.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020187,226,,,0,,False,6,train,1
1649,0.0,481.28698,481.53719,-20.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021313,218,,,0,,False,7,train,0
1650,0.0,481.53719,481.78741,-30.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021313,68,,,0,,False,7,train,0
1651,0.0,481.78741,482.03762,-40.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021313,10,,,0,,False,7,train,0
1652,0.0,482.03762,482.28783,-20.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021313,118,,,0,,False,6,train,0
1653,0.0,482.28783,482.53803,-20.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019937,227,,,0,,False,4,train,0
1654,0.0,482.53803,482.78823,40.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019937,231,,,0,,False,4,train,1
1655,0.0,482.78823,483.03843,20.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019937,66,,,0,,False,8,test,2
1656,0.0,483.03843,483.28863,0.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019937,200,,,0,,False,9,train,1
1657,0.0,483.28863,483.53884,-10.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021563,162,,,0,,False,6,train,2
1658,0.0,483.53884,483.78906,30.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021563,23,,,0,,False,6,train,2
1659,0.0,483.78906,484.03928,10.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021563,99,,,0,,False,9,train,1
1660,0.0,484.03928,484.28949,-40.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021563,207,,,0,,False,5,test,0
1661,0.0,484.28949,484.5397,0.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020437,98,,,0,,False,6,train,2
1662,0.0,484.5397,484.7899,40.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020437,198,,,0,,False,6,train,2
1663,0.0,484.7899,485.0401,40.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020437,158,,,0,,False,2,test,0
1664,0.0,485.0401,485.29031,-40.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020437,60,,,0,,False,8,test,1
1665,0.0,485.29031,485.54052,0.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,104,,,0,,False,7,train,2
1666,0.0,485.54052,485.79073,-20.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,12,,,0,,False,9,train,0
1667,0.0,485.79073,486.04094,-20.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,129,,,0,,False,7,train,1
1668,0.0,486.04094,486.29115,10.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,234,,,0,,False,6,train,1
1669,0.0,486.29115,486.54137,-30.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021687,208,,,0,,False,4,train,1
1670,0.0,486.54137,486.79159,40.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021687,226,,,0,,False,7,train,1
1671,0.0,486.79159,487.0418,-10.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021687,25,,,0,,False,10,train,0
1672,0.0,487.0418,487.29202,-30.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021687,180,,,0,,False,6,train,1
1673,0.0,487.29202,487.54222,-20.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019813,164,,,0,,False,7,train,1
1674,0.0,487.54222,487.79242,30.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019813,216,,,0,,False,6,train,0
1675,0.0,487.79242,488.04261,-30.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019813,143,,,0,,False,12,train,2
1676,0.0,488.04261,488.29281,0.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019813,243,,,0,,False,4,train,1
1677,0.0,488.29281,488.54302,-40.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021187,182,,,0,,False,7,train,0
1678,0.0,488.54302,488.79324,30.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021187,133,,,0,,False,7,train,1
1679,0.0,488.79324,489.04345,-40.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021187,113,,,0,,False,5,test,0
1680,0.0,489.04345,489.29366,20.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021187,53,,,0,,False,5,test,1
1681,0.0,489.29366,489.54387,-10.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,139,,,0,,False,5,test,1
1682,0.0,489.54387,489.79408,20.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,48,,,0,,False,10,train,1
