ecephys_session_id,specimen_id,units,blocks,offset_az_raw_deg,offset_el_raw_deg,half_a_az_raw_deg,half_a_el_raw_deg,half_b_az_raw_deg,half_b_el_raw_deg,split_distance_deg,heldout_centered_r2,offset_az_relative_deg,half_a_az_relative_deg,half_b_az_relative_deg,offset_el_relative_deg,half_a_el_relative_deg,half_b_el_relative_deg,model,selection,area
766640955,744912849,28,5,54.15353602522232,-2.9740937350375765,49.49435022501687,-4.563437474944435,57.01954835267614,-1.2478985720589582,8.223223521045355,0.35053257383764846,3.4535750847837647,4.104271835339205,11.718112402949302,-12.045036641970437,-11.443051763540641,-7.351367938908844,quadratic,p01_onscreen,LGd
768515987,754477358,4,2,23.75911356792578,-4.347030846377811,25.606094102647543,-15.108156443730323,23.75911356792578,23.336322845600414,38.48882077855102,0.12789690150847588,-26.940847372512778,-19.783984287030126,-21.542322381801057,-13.41797375331067,-21.987770732326528,17.232853478750528,quadratic,p01_onscreen,LGd
771990200,756578435,22,8,58.83502974604307,1.3382698032292195,63.24007504812892,1.269379430979912,39.69426060456852,1.407160175478527,23.546217559177784,-0.15859076515789594,8.135068805604512,17.849996658451253,-5.607175345158318,-7.7326731037036405,-5.610234857616294,-4.696309191371359,quadratic,p01_onscreen,LGd
778240327,760938797,1,1,28.241775669617812,43.7114896770001,28.241775669617812,43.7114896770001,,,,,-22.458185270820746,-17.148302720059856,,34.640546770067246,36.831875388403894,,quadratic,p01_onscreen,LGd
779839471,760960653,4,4,70.44155702453665,-6.846602320696423,79.98262191049159,-0.6465008606415132,64.4445136340302,-9.00117380223159,17.641807412279935,0.1261653614335949,19.74159608409809,34.59254352081392,19.143077684303364,-15.917545227629283,-7.526115149237719,-15.104643169081475,quadratic,p01_onscreen,LGd
781842082,760946813,3,3,59.21860843533925,27.380889795011,39.809257675034736,20.35489581084742,63.87313206254046,30.113681873929433,25.96736328475916,0.09760072967359146,8.51864749490069,-5.5808207146429325,18.571696112813626,18.30994688807814,13.475281522251215,24.010212507079547,quadratic,p01_onscreen,LGd
791319847,769360779,2,2,50.60833430675363,-19.415352479015105,57.26563862660203,-15.925554189219522,43.951029986905226,-22.905150768810685,15.033082572850105,-0.07675578263189786,-0.09162663368492474,11.875560236924365,-1.3504059628216112,-28.486295385947965,-22.805168477815727,-29.00862013566057,quadratic,p01_onscreen,LGd
799864342,772616823,23,5,59.88957149931254,16.640039812990146,64.41197543375662,21.188386932965567,56.32542342727584,15.099530003694758,10.122573885067354,0.23571395275274465,9.18961055887398,19.021897044078955,11.023987477549,7.569096906057286,14.308772644369363,8.996060636844872,quadratic,p01_onscreen,LGd
819186360,800249587,8,5,35.21499511644787,17.575027744985498,38.622521889097044,0.8304570989290179,35.21499511644787,20.2476134573171,19.713883426469067,0.05958293411679039,-15.484965823990692,-6.767556500580625,-10.08644083327897,8.504084838052638,-6.049157189667188,14.144144090467215,quadratic,p01_onscreen,LGd
819701982,795770036,3,2,49.79947564792434,23.211067502975197,52.42254644010541,23.83387502696035,36.256000750556446,9.819487398788388,21.395332671518183,-0.28827512568059666,-0.9004852925142188,7.032468050427738,-9.045435199170392,14.140124596042337,16.954260738364145,3.7160180319385017,quadratic,p01_onscreen,LGd
835479236,813701562,4,2,50.69996094043856,-9.096924720126948,51.53384668410447,11.219751093745195,49.49957519677264,-9.259600533999087,20.58013857040238,0.11635404592087428,0.0,6.143768294426799,4.198139247045802,-18.167867627059806,4.3401368051489895,-15.363069900848974,quadratic,p01_onscreen,LGd
839068429,817060751,4,2,62.41418052038938,9.07094290693286,73.67818052038938,-1.2230570930671405,46.65184191254845,13.152142161772806,30.61158820058221,0.010450314249870418,11.714219579950822,28.288102130711707,1.3504059628216112,0.0,-8.102671381663345,7.04867279492292,quadratic,p01_onscreen,LGd
