ecephys_session_id,specimen_id,session_type,improved_units,offset_az_raw_deg,offset_el_raw_deg,half_a_az_raw_deg,half_a_el_raw_deg,half_b_az_raw_deg,half_b_el_raw_deg,split_distance_deg,split_az_difference_deg,split_el_difference_deg,offset_az_relative_deg_v1,half_a_az_relative_deg,half_b_az_relative_deg,offset_el_relative_deg_v1,half_a_el_relative_deg,half_b_el_relative_deg,units,nuclei,offset_az_relative_deg_thal,offset_el_relative_deg_thal,heldout_centered_r2
766640955,744912849,functional_connectivity,76,0.732150992838045,-15.061107919458076,-0.3512625617322067,-14.886264054923462,1.6960042502520605,-15.437435242454658,2.120162983691766,-2.047266811984267,0.551171187531196,0.8800638133325478,0.0802723623186549,1.503332054450763,-13.149059570766951,-12.509214462678496,-13.612450859145254,88,2,6.00060242815637,-5.433939720501786,-0.06388264756781782
767871931,753795610,functional_connectivity,143,-1.0449411158096926,-0.0028186099430917,-0.986004519183663,-0.623468285363574,-1.1335522970173368,0.4776168987331763,1.1109270585331108,0.1475477778336738,-1.1010851840967504,-0.8970282953151898,-0.5544695951328014,-1.3262244928186342,1.909229738748032,1.7535813068813928,2.3026012820425814,16,1,14.002767117374951,13.99584960140907,-0.05102740066811262
768515987,754477358,functional_connectivity,104,10.661360242947378,-10.54333787455206,11.19526574653322,-10.80941916192916,9.69765940141964,-10.400117858428594,1.5525309407453745,1.4976063451135797,-0.4093013035005661,10.80927306344188,11.626800670584082,9.504987205618344,-8.631289525860936,-8.432369569684193,-8.57513347511919,20,2,2.650310976886009,7.0492375641822065,-0.04089154938839642
771160300,754488979,functional_connectivity,141,-4.258532328089784,-20.5496142289162,-3.8058167150637994,-21.343060351850205,-4.528065410796147,-20.26282887356451,1.2994395811912074,0.7222486957323486,-1.0802314782856968,-4.110619507595281,-3.374281791012937,-4.720737606597444,-18.637565880225075,-18.96601075960524,-18.437844490255102,12,1,-22.996834076341155,0.9871653890357397,0.0050207822872572186
771990200,756578435,functional_connectivity,97,-13.617409514598014,5.09634683151722,-13.067211459680916,5.187409610026192,-14.778516034421289,4.881823789583629,1.7383745399605006,1.7113045747403728,0.3055858204425625,-13.469496694103512,-12.635676535630054,-14.971188230222586,7.008395180208344,7.564459202271159,6.706808172893034,38,2,2.942326690799413,-6.9769236908422165,-0.11565468345214186
778240327,760938797,functional_connectivity,130,-9.383940102588609,-10.980515741158824,-10.145887151175476,-10.734543042813328,-8.938977046707898,-11.381091020351366,1.369180881959893,-1.2069101044675783,0.6465479775380398,-9.236027282094105,-9.714352227124614,-9.131649242509194,-9.068467392467705,-8.35749345056836,-9.556106637041962,22,2,-0.9375597674200877,-1.0514460493266586,
778998620,759674770,functional_connectivity,123,-3.924689904458393,-5.832170055149613,-3.513550123389557,-5.784329221336992,-4.269666465484788,-5.832170055149613,0.7576283179523838,0.7561163420952304,0.0478408338126215,-3.77677708396389,-3.0820151993386955,-4.4623386612860845,-3.92012170645849,-3.407279629092025,-4.007185671840208,26,1,7.4347002167928835,1.0089894957800603,-0.027545442737737732
779839471,760960653,functional_connectivity,147,1.92129339945718,-8.789034599252616,2.1120441714561062,-8.67021785034935,1.0042747203448137,-8.962341057355882,1.145639177440784,1.1077694511112923,0.2921232070065329,2.0692062199516825,2.543579095506968,0.8116025245435163,-6.876986250561493,-6.293168258104382,-7.137356674046478,13,2,12.759616185681818,-15.060717844292123,
781842082,760946813,functional_connectivity,105,-20.73868877615833,-2.6368579786323947,-19.848619465833224,-2.377049592244967,-21.914227760166305,-2.7495801640683544,2.09893226488152,2.065608294333078,0.3725305718233875,-20.59077595566383,-19.41708454178236,-22.1068999559676,-0.7248096299412712,0.0,-0.9245957807589495,7,2,15.886228929564844,13.901451373997359,
787025148,763236014,functional_connectivity,106,-2.240933013823585,-6.958267192322067,-2.218041735944157,-6.685127758721826,-2.263824291703012,-7.658147042993233,0.9740957704332014,0.045782555758854,0.9730192842714064,-2.0930201933290817,-1.786506811893296,-2.456496487504309,-5.046218843630943,-4.308078166476859,-5.833162659683827,12,1,-5.481550346256832,0.40398957598955576,0.008649121561483786
789848216,763808604,functional_connectivity,25,-22.275532051555103,1.0791201748775157,-22.893386024298792,2.653501277211406,-21.1772170681521,-0.3569805665098764,3.465290293383387,-1.7161689561466922,3.0104818437212826,-22.1276192310606,-22.46185110024793,-21.3698892639534,2.991168523568639,5.030550869456373,1.4680038167995284,3,1,-3.402702567453453,-2.4011068489812386,0.031182240163768027
791319847,769360779,brain_observatory_1.1,127,9.350115827867592,-4.462352430914585,9.191904916060135,-4.962882118196337,9.538483937207824,-4.349690687461999,0.7043583950133021,-0.34657902114769,-0.6131914307343376,9.498028648362094,9.623439840110995,9.345811741406528,-2.550304082223461,-2.58583252595137,-2.5247063041525943,9,2,15.41203528152866,-22.904973788805584,0.024705259699102335
793224716,769319624,functional_connectivity,127,10.91267189013704,1.0712909929487875,10.895031050385992,0.636901555975625,11.047173145928932,1.8360296153309537,1.208741212985424,-0.1521420955429402,-1.1991280593553288,11.060584710631543,11.326565974436852,10.854500950127637,2.983339341639911,3.013951148220592,3.6610139986403594,22,1,-2.84672936160132,0.0,0.009996631259532762
794812542,774672366,functional_connectivity,113,0.3092794135245995,-1.3784414774412628,0.5613550741273006,-1.3784414774412628,0.1926721958012973,-1.2872043600699352,0.379804260582969,0.3686828783260032,-0.0912371173713275,0.4571922340191023,0.9928899981781624,0.0,0.5336068712498607,0.998608114803704,0.5377800232394696,4,1,-8.12412778609395,2.6262144681226136,0.032890193322493544
797828357,776061251,brain_observatory_1.1,117,10.763019349673066,3.328729444549434,10.424228204302654,3.117081384246455,11.452097116380669,3.341223159707373,1.0520237810635338,-1.027868912078015,-0.224141775460918,10.910932170167568,10.855763128353516,11.259424920579372,5.240777793240558,5.494130976491421,5.166207543016778,19,1,-5.488137504891512,-10.290978096378357,-0.058792487964411715
798911424,775876828,brain_observatory_1.1,127,0.9186687245724948,4.260722143180013,0.7740893932667228,3.8884726512177954,1.0384542219609507,4.293392465989212,0.4835791755700892,-0.2643648286942279,-0.404919814771417,1.0665815450669975,1.2056243173175845,0.8457820261596534,6.172770491871137,6.265522243462762,6.118376849298617,21,1,0.0,-3.2236142216460006,-0.02183276343585483
799864342,772616823,brain_observatory_1.1,127,-1.0396773490336553,3.3990660250532074,-0.5501836094378221,3.9293347526097486,-1.214783708556313,3.213459107699156,0.9768168869980008,0.6646000991184906,0.715875644910593,-0.8917645285391524,-0.1186486853869603,-1.40745590435761,5.311114373744331,6.306384344854715,5.038443491008561,60,2,2.518421011538358,2.459402654991642,0.013575790930347822
816200189,791857608,functional_connectivity,93,1.3410778948061868,4.895069652609974,1.3410778948061868,4.628778438083722,1.3449164455506493,5.116181548022803,0.4874182249876446,-0.0038385507444624,-0.4874031099390814,1.4889907153006896,1.7726128188570485,1.152244249749352,6.807118001301098,7.005828030328688,6.941165931332208,18,1,8.979905300911824,-4.025889165503622,-0.006222764845651874
835479236,813701562,functional_connectivity,74,25.61873381699988,16.283601273592637,24.824273440050103,17.710609524062086,26.531444095772702,15.724506989151624,2.618975930958148,-1.7071706557225994,1.9861025349104635,25.766646637494382,25.255808364100968,26.33877189997141,18.19564962228376,20.08765911630705,17.549491372461027,10,2,-7.8212417102678895,-4.150950861111216,0.012897292575328768
839068429,817060751,functional_connectivity,112,-5.700162219380159,8.29914371317479,-5.232750608452291,7.730085641273481,-7.448143494740512,9.575601630251214,2.8833825459326268,2.215392886288222,-1.8455159889777324,-5.552249398885657,-4.801215684401429,-7.64081569054181,10.211192061865912,10.107135233518449,11.400586013560618,22,2,14.33243397882543,9.513764556060956,-0.012843266972745343
840012044,820866121,functional_connectivity,80,1.512950026028046,-4.160676024510217,1.6185806590983804,-3.994409193125257,1.4492224659301782,-4.552431735164684,0.5831563726971883,0.1693581931682022,0.5580225420394269,1.6608628465225488,2.050115583149242,1.2565502701288809,-2.248627675819093,-1.6173596008802904,-2.7274473518552798,21,1,0.8733338410493587,5.9214908226441505,0.00798198594731614
847657808,827809884,functional_connectivity,82,-10.0271943491189,6.899724522327656,-10.05570955181705,6.424087783140271,-9.998679146420752,7.440264116182656,1.0177754206970882,-0.0570304053962971,-1.0161763330423854,-9.879281528624398,-9.624174627766187,-10.191351342222047,8.811772871018778,8.801137375385238,9.265248499492062,8,1,4.835487317567647,-8.405635047478585,-0.0032948031752915163
