stimulus_presentation_id,stimulus_block,start_time,stop_time,contrast,color,phase,x_position,spatial_frequency,orientation,size,frame,stimulus_name,temporal_frequency,y_position,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2763,0.0,780.12599,780.3762,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25020509,82,,,0,,False,12,train,2
2764,0.0,780.3762,780.6264,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25020509,149,,,0,,False,9,train,2
2765,0.0,780.6264,780.87663,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25022491,226,,,0,,False,8,test,0
2766,0.0,780.87663,781.12685,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25022491,108,,,0,,False,10,train,2
2767,0.0,781.12685,781.37707,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25022491,12,,,0,,False,13,train,1
2768,0.0,781.37707,781.6273,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25022491,71,,,0,,False,11,test,0
2769,0.0,781.6273,781.87749,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25019259,41,,,0,,False,13,train,2
2770,0.0,781.87749,782.12768,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25019259,106,,,0,,False,14,test,1
2771,0.0,782.12768,782.37788,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25019259,162,,,0,,False,11,test,1
2772,0.0,782.37788,782.62807,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25019259,243,,,0,,False,8,test,1
2773,0.0,782.62807,782.87829,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25021741,42,,,0,,False,11,test,0
2774,0.0,782.87829,783.1285,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25021741,240,,,0,,False,9,train,2
2775,0.0,783.1285,783.37872,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25021741,40,,,0,,False,12,train,1
2776,0.0,783.37872,783.62894,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25021741,1,,,0,,False,11,test,2
2777,0.0,783.62894,783.87914,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25020259,105,,,0,,False,11,test,2
2778,0.0,783.87914,784.12934,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25020259,53,,,0,,False,9,train,0
2779,0.0,784.12934,784.37955,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25020259,166,,,0,,False,9,train,0
2780,0.0,784.37955,784.62975,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25020259,166,,,0,,False,10,train,0
2781,0.0,784.62975,784.87997,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25021741,183,,,0,,False,10,train,2
2782,0.0,784.87997,785.13018,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25021741,180,,,0,,False,8,test,2
2783,0.0,785.13018,785.3804,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25021741,212,,,0,,False,10,train,0
2784,0.0,785.3804,785.63062,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25021741,105,,,0,,False,12,train,2
2785,0.0,785.63062,785.88082,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25020009,238,,,0,,False,10,train,2
2786,0.0,785.88082,786.13102,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25020009,192,,,0,,False,12,train,1
2787,0.0,786.13102,786.38122,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25020009,21,,,0,,False,11,test,0
2788,0.0,786.38122,786.63142,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25020009,40,,,0,,False,13,train,1
2789,0.0,786.63142,786.88163,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25020991,217,,,0,,False,13,train,1
2790,0.0,786.88163,787.13184,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25020991,54,,,0,,False,11,test,2
2791,0.0,787.13184,787.38205,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25020991,132,,,0,,False,8,test,1
2792,0.0,787.38205,787.63226,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25020991,169,,,0,,False,10,train,2
2793,0.0,787.63226,787.88247,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25020759,38,,,0,,False,14,test,1
2794,0.0,787.88247,788.13267,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25020759,151,,,0,,False,12,train,1
2795,0.0,788.13267,788.38288,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25020759,153,,,0,,False,13,train,0
2796,0.0,788.38288,788.63309,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25020759,93,,,0,,False,12,train,1
2797,0.0,788.63309,788.88331,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25021741,154,,,0,,False,12,train,0
2798,0.0,788.88331,789.13352,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25021741,212,,,0,,False,11,test,0
2799,0.0,789.13352,789.38374,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25021741,228,,,0,,False,10,train,2
2800,0.0,789.38374,789.63396,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25021741,181,,,0,,False,11,test,2
2801,0.0,789.63396,789.88416,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25020009,243,,,0,,False,9,train,1
2802,0.0,789.88416,790.13436,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25020009,90,,,0,,False,11,test,0
2803,0.0,790.13436,790.38456,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25020009,43,,,0,,False,11,test,0
2804,0.0,790.38456,790.63476,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25020009,157,,,0,,False,8,test,0
2805,0.0,790.63476,790.88498,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25021991,120,,,0,,False,8,test,2
2806,0.0,790.88498,791.1352,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25021991,237,,,0,,False,11,test,0
2807,0.0,791.1352,791.38542,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25021991,227,,,0,,False,12,train,0
2808,0.0,791.38542,791.63564,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25021991,239,,,0,,False,9,train,0
2809,0.0,791.63564,791.88584,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25020009,160,,,0,,False,10,train,1
2810,0.0,791.88584,792.13604,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25020009,199,,,0,,False,9,train,1
2811,0.0,792.13604,792.38624,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25020009,110,,,0,,False,10,train,0
2812,0.0,792.38624,792.63644,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25020009,193,,,0,,False,11,test,0
2813,0.0,792.63644,792.88665,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25020741,133,,,0,,False,9,train,2
2814,0.0,792.88665,793.13685,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25020741,39,,,0,,False,11,test,2
2815,0.0,793.13685,793.38706,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25020741,26,,,0,,False,11,test,1
2816,0.0,793.38706,793.63727,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25020741,139,,,0,,False,12,train,0
2817,0.0,793.63727,793.88748,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25021009,3,,,0,,False,10,train,0
2818,0.0,793.88748,794.13769,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25021009,79,,,0,,False,10,train,1
2819,0.0,794.13769,794.3879,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25021009,5,,,0,,False,9,train,0
2820,0.0,794.3879,794.63811,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25021009,179,,,0,,False,10,train,0
2821,0.0,794.63811,794.88832,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25021241,46,,,0,,False,10,train,2
2822,0.0,794.88832,795.13853,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25021241,104,,,0,,False,11,test,0
2823,0.0,795.13853,795.38875,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25021241,165,,,0,,False,8,test,1
2824,0.0,795.38875,795.63896,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25021241,110,,,0,,False,11,test,0
2825,0.0,795.63896,795.88916,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25020509,130,,,0,,False,13,train,2
2826,0.0,795.88916,796.13937,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25020509,119,,,0,,False,14,test,1
2827,0.0,796.13937,796.38958,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25020509,200,,,0,,False,12,train,0
2828,0.0,796.38958,796.63978,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25020509,171,,,0,,False,12,train,1
2829,0.0,796.63978,796.89,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25021491,158,,,0,,False,9,train,1
2830,0.0,796.89,797.14021,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25021491,56,,,0,,False,13,train,0
2831,0.0,797.14021,797.39042,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25021491,14,,,0,,False,11,test,0
2832,0.0,797.39042,797.64064,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25021491,129,,,0,,False,9,train,2
2833,0.0,797.64064,797.89084,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25020009,149,,,0,,False,10,train,2
2834,0.0,797.89084,798.14104,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25020009,189,,,0,,False,11,test,2
2835,0.0,798.14104,798.39124,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25020009,61,,,0,,False,13,train,0
2836,0.0,798.39124,798.64144,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25020009,10,,,0,,False,13,train,2
2837,0.0,798.64144,798.89165,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25020741,91,,,0,,False,10,train,1
2838,0.0,798.89165,799.14185,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25020741,217,,,0,,False,14,test,1
2839,0.0,799.14185,799.39206,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25020741,62,,,0,,False,12,train,1
2840,0.0,799.39206,799.64227,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25020741,239,,,0,,False,10,train,0
2841,0.0,799.64227,799.89248,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25021259,154,,,0,,False,13,train,0
2842,0.0,799.89248,800.14269,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25021259,126,,,0,,False,6,train,0
2843,0.0,800.14269,800.39291,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25021259,116,,,0,,False,11,test,1
2844,0.0,800.39291,800.64312,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25021259,201,,,0,,False,11,test,1
2845,0.0,800.64312,800.89334,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25021491,220,,,0,,False,11,test,2
2846,0.0,800.89334,801.14355,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25021491,126,,,0,,False,7,train,0
2847,0.0,801.14355,801.39376,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25021491,236,,,0,,False,10,train,1
2848,0.0,801.39376,801.64398,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25021491,223,,,0,,False,9,train,2
2849,0.0,801.64398,801.89418,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25020009,96,,,0,,False,13,train,1
2850,0.0,801.89418,802.14438,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25020009,186,,,0,,False,12,train,2
2851,0.0,802.14438,802.39458,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25020009,63,,,0,,False,12,train,2
2852,0.0,802.39458,802.64478,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25020009,85,,,0,,False,13,train,1
2853,0.0,802.64478,802.895,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25021991,206,,,0,,False,13,train,0
2854,0.0,802.895,803.14522,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25021991,185,,,0,,False,11,test,1
2855,0.0,803.14522,803.39544,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25021991,7,,,0,,False,14,test,2
2856,0.0,803.39544,803.64566,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25021991,46,,,0,,False,11,test,2
2857,0.0,803.64566,803.89586,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25020009,69,,,0,,False,9,train,0
2858,0.0,803.89586,804.14606,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25020009,170,,,0,,False,11,test,2
2859,0.0,804.14606,804.39626,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25020009,6,,,0,,False,12,train,0
2860,0.0,804.39626,804.64646,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25020009,199,,,0,,False,10,train,1
2861,0.0,804.64646,804.89669,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25022491,207,,,0,,False,9,train,0
2862,0.0,804.89669,805.14691,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25022491,234,,,0,,False,9,train,2
2863,0.0,805.14691,805.39713,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25022491,230,,,0,,False,8,test,2
2864,0.0,805.39713,805.64736,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25022491,150,,,0,,False,12,train,0
2865,0.0,805.64736,805.89755,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25019009,229,,,0,,False,8,test,1
2866,0.0,805.89755,806.14774,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25019009,30,,,0,,False,10,train,1
2867,0.0,806.14774,806.39793,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25019009,167,,,0,,False,12,train,0
2868,0.0,806.39793,806.64812,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25019009,95,,,0,,False,12,train,2
2869,0.0,806.64812,806.89834,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25021741,81,,,0,,False,10,train,0
2870,0.0,806.89834,807.14855,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25021741,129,,,0,,False,10,train,2
2871,0.0,807.14855,807.39877,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25021741,197,,,0,,False,8,test,2
2872,0.0,807.39877,807.64899,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25021741,82,,,0,,False,13,train,2
2873,0.0,807.64899,807.89919,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25020509,127,,,0,,False,12,train,0
2874,0.0,807.89919,808.1494,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25020509,168,,,0,,False,9,train,2
2875,0.0,808.1494,808.39961,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25020509,97,,,0,,False,9,train,1
2876,0.0,808.39961,808.64981,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25020509,117,,,0,,False,9,train,0
2877,0.0,808.64981,808.90002,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25021241,89,,,0,,False,11,test,2
2878,0.0,808.90002,809.15023,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25021241,208,,,0,,False,11,test,2
2879,0.0,809.15023,809.40045,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25021241,164,,,0,,False,11,test,1
2880,0.0,809.40045,809.65066,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25021241,110,,,0,,False,12,train,0
2881,0.0,809.65066,809.90087,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25020759,174,,,0,,False,11,test,1
2882,0.0,809.90087,810.15107,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25020759,47,,,0,,False,7,train,0
2883,0.0,810.15107,810.40128,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25020759,22,,,0,,False,9,train,2
2884,0.0,810.40128,810.65149,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25020759,231,,,0,,False,14,test,2
2885,0.0,810.65149,810.9017,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25020991,144,,,0,,False,11,test,1
2886,0.0,810.9017,811.15191,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25020991,140,,,0,,False,11,test,2
2887,0.0,811.15191,811.40212,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25020991,16,,,0,,False,13,train,2
2888,0.0,811.40212,811.65233,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25020991,157,,,0,,False,9,train,0
2889,0.0,811.65233,811.90253,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25020509,90,,,0,,False,12,train,0
2890,0.0,811.90253,812.15274,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25020509,167,,,0,,False,13,train,0
2891,0.0,812.15274,812.40295,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25020509,242,,,0,,False,13,train,0
2892,0.0,812.40295,812.65315,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25020509,35,,,0,,False,14,test,0
2893,0.0,812.65315,812.90337,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25021991,234,,,0,,False,10,train,2
2894,0.0,812.90337,813.15359,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25021991,149,,,0,,False,11,test,2
2895,0.0,813.15359,813.40381,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25021991,22,,,0,,False,10,train,2
2896,0.0,813.40381,813.65403,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25021991,34,,,0,,False,13,train,2
2897,0.0,813.65403,813.90423,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25020009,48,,,0,,False,11,test,1
2898,0.0,813.90423,814.15443,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25020009,199,,,0,,False,11,test,1
2899,0.0,814.15443,814.40463,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25020009,197,,,0,,False,9,train,2
