stimulus_presentation_id,stimulus_block,start_time,stop_time,Dir,y_position,spatial_frequency,size,x_position,color,frame,Speed,stimulus_name,coherence,orientation,temporal_frequency,contrast,phase,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
130,0.0,101.41957,101.66978,null,0.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021286,100,,,0,,False,0,train,1
131,0.0,101.66978,101.92,null,20.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021286,101,,,0,,False,0,train,0
132,0.0,101.92,102.17021,null,30.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021286,102,,,0,,False,0,train,0
133,0.0,102.17021,102.42043,null,0.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021464,103,,,0,,False,0,train,1
134,0.0,102.42043,102.67064,null,40.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021464,104,,,0,,False,0,train,2
135,0.0,102.67064,102.92085,null,-20.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021464,105,,,0,,False,0,train,2
136,0.0,102.92085,103.17107,null,40.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021464,18,,,0,,False,2,test,0
137,0.0,103.17107,103.42127,null,-20.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020286,106,,,0,,False,0,train,1
138,0.0,103.42127,103.67147,null,-40.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020286,107,,,0,,False,0,train,1
139,0.0,103.67147,103.92168,null,-30.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020286,108,,,0,,False,0,train,1
140,0.0,103.92168,104.17188,null,-30.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020286,40,,,0,,False,1,train,0
141,0.0,104.17188,104.42209,null,0.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,11,,,0,,False,1,train,0
142,0.0,104.42209,104.6723,null,0.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,103,,,0,,False,1,train,1
143,0.0,104.6723,104.92251,null,10.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,12,,,0,,False,2,test,1
144,0.0,104.92251,105.17272,null,-20.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,109,,,0,,False,0,train,0
145,0.0,105.17272,105.42293,null,30.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,110,,,0,,False,0,train,0
146,0.0,105.42293,105.67313,null,40.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,104,,,0,,False,1,train,2
147,0.0,105.67313,105.92334,null,-30.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,111,,,0,,False,0,train,2
148,0.0,105.92334,106.17355,null,-10.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,27,,,0,,False,1,train,0
149,0.0,106.17355,106.42376,null,-10.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,112,,,0,,False,0,train,1
150,0.0,106.42376,106.67397,null,-30.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,85,,,0,,False,1,train,2
151,0.0,106.67397,106.92418,null,40.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,83,,,0,,False,1,train,0
152,0.0,106.92418,107.17439,null,0.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,113,,,0,,False,0,train,2
153,0.0,107.17439,107.4246,null,20.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,114,,,0,,False,0,train,1
154,0.0,107.4246,107.67481,null,10.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,51,,,0,,False,1,train,2
155,0.0,107.67481,107.92502,null,-40.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,65,,,0,,False,1,train,2
156,0.0,107.92502,108.17523,null,40.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,115,,,0,,False,0,train,2
157,0.0,108.17523,108.42544,null,-40.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,74,,,0,,False,1,train,1
158,0.0,108.42544,108.67565,null,0.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,59,,,0,,False,1,train,2
159,0.0,108.67565,108.92586,null,-10.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,93,,,0,,False,1,train,1
160,0.0,108.92586,109.17607,null,40.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,67,,,0,,False,1,train,1
161,0.0,109.17607,109.42627,null,10.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,116,,,0,,False,0,train,0
162,0.0,109.42627,109.67648,null,-10.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,117,,,0,,False,0,train,1
163,0.0,109.67648,109.92669,null,10.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,118,,,0,,False,0,train,2
164,0.0,109.92669,110.17689,null,30.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,69,,,0,,False,1,train,0
165,0.0,110.17689,110.42711,null,20.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021964,48,,,0,,False,1,train,0
166,0.0,110.42711,110.67733,null,-30.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021964,119,,,0,,False,0,train,0
167,0.0,110.67733,110.92755,null,-40.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021964,120,,,0,,False,0,train,2
168,0.0,110.92755,111.17777,null,20.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021964,121,,,0,,False,0,train,0
169,0.0,111.17777,111.42797,null,-10.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25019786,122,,,0,,False,0,train,1
170,0.0,111.42797,111.67816,null,-40.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25019786,123,,,0,,False,0,train,2
171,0.0,111.67816,111.92836,null,40.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25019786,104,,,0,,False,2,test,2
172,0.0,111.92836,112.17856,null,-30.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25019786,85,,,0,,False,2,test,2
173,0.0,112.17856,112.42877,null,0.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021214,124,,,0,,False,0,train,0
174,0.0,112.42877,112.67898,null,-30.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021214,52,,,0,,False,1,train,0
175,0.0,112.67898,112.9292,null,20.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021214,125,,,0,,False,0,train,1
176,0.0,112.9292,113.17941,null,10.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021214,118,,,0,,False,1,train,2
177,0.0,113.17941,113.42961,null,40.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,126,,,0,,False,0,train,0
178,0.0,113.42961,113.67982,null,-10.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,127,,,0,,False,0,train,0
179,0.0,113.67982,113.93003,null,-30.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,128,,,0,,False,0,train,2
180,0.0,113.93003,114.18023,null,-20.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,109,,,0,,False,1,train,0
181,0.0,114.18023,114.43044,null,10.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021214,129,,,0,,False,0,train,0
182,0.0,114.43044,114.68065,null,20.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021214,48,,,0,,False,2,test,0
183,0.0,114.68065,114.93087,null,-40.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021214,130,,,0,,False,0,train,1
184,0.0,114.93087,115.18108,null,10.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021214,131,,,0,,False,0,train,1
185,0.0,115.18108,115.43129,null,0.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,103,,,0,,False,2,test,1
186,0.0,115.43129,115.68149,null,40.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,132,,,0,,False,0,train,0
187,0.0,115.68149,115.9317,null,20.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,133,,,0,,False,0,train,2
188,0.0,115.9317,116.18191,null,10.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,35,,,0,,False,2,test,1
189,0.0,116.18191,116.43213,null,30.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021714,134,,,0,,False,0,train,2
190,0.0,116.43213,116.68234,null,-20.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021714,135,,,0,,False,0,train,2
191,0.0,116.68234,116.93256,null,-20.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021714,32,,,0,,False,1,train,1
192,0.0,116.93256,117.18278,null,30.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021714,73,,,0,,False,2,test,1
193,0.0,117.18278,117.43298,null,20.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020286,136,,,0,,False,0,train,1
194,0.0,117.43298,117.68318,null,40.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020286,45,,,0,,False,1,train,0
195,0.0,117.68318,117.93339,null,40.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020286,137,,,0,,False,0,train,1
196,0.0,117.93339,118.18359,null,40.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020286,18,,,0,,False,3,train,0
197,0.0,118.18359,118.4338,null,0.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,113,,,0,,False,1,train,2
198,0.0,118.4338,118.68401,null,30.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,110,,,0,,False,1,train,0
199,0.0,118.68401,118.93422,null,-20.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,138,,,0,,False,0,train,0
200,0.0,118.93422,119.18443,null,-40.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,55,,,0,,False,1,train,2
201,0.0,119.18443,119.43463,null,40.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,34,,,0,,False,1,train,1
202,0.0,119.43463,119.68484,null,-40.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,139,,,0,,False,0,train,0
203,0.0,119.68484,119.93505,null,0.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,44,,,0,,False,1,train,2
204,0.0,119.93505,120.18525,null,-20.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,140,,,0,,False,0,train,2
205,0.0,120.18525,120.43547,null,-40.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021464,68,,,0,,False,1,train,0
206,0.0,120.43547,120.68568,null,-30.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021464,13,,,0,,False,1,train,2
207,0.0,120.68568,120.93589,null,30.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021464,60,,,0,,False,1,train,1
208,0.0,120.93589,121.18611,null,-10.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021464,25,,,0,,False,1,train,1
209,0.0,121.18611,121.43631,null,20.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,141,,,0,,False,0,train,2
210,0.0,121.43631,121.68652,null,-20.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,29,,,0,,False,4,train,1
211,0.0,121.68652,121.93673,null,-40.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,42,,,0,,False,1,train,2
212,0.0,121.93673,122.18693,null,20.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,136,,,0,,False,1,train,1
213,0.0,122.18693,122.43714,null,30.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021214,134,,,0,,False,1,train,2
214,0.0,122.43714,122.68735,null,-40.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021214,142,,,0,,False,0,train,0
215,0.0,122.68735,122.93757,null,-10.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021214,16,,,0,,False,1,train,2
216,0.0,122.93757,123.18778,null,-10.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021214,16,,,0,,False,2,test,2
217,0.0,123.18778,123.43798,null,30.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020286,76,,,0,,False,1,train,2
218,0.0,123.43798,123.68818,null,0.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020286,143,,,0,,False,0,train,0
219,0.0,123.68818,123.93839,null,40.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020286,71,,,0,,False,1,train,1
220,0.0,123.93839,124.18859,null,-40.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020286,144,,,0,,False,0,train,0
221,0.0,124.18859,124.43881,null,-30.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021464,87,,,0,,False,1,train,0
222,0.0,124.43881,124.68902,null,0.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021464,100,,,0,,False,1,train,1
223,0.0,124.68902,124.93923,null,40.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021464,145,,,0,,False,0,train,1
224,0.0,124.93923,125.18945,null,20.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021464,146,,,0,,False,0,train,2
225,0.0,125.18945,125.43965,null,10.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,147,,,0,,False,0,train,2
226,0.0,125.43965,125.68986,null,-20.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,29,,,0,,False,5,test,1
227,0.0,125.68986,125.94007,null,-40.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,42,,,0,,False,2,test,2
228,0.0,125.94007,126.19027,null,-30.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,148,,,0,,False,0,train,2
229,0.0,126.19027,126.44049,null,-40.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25022214,139,,,0,,False,1,train,0
230,0.0,126.44049,126.69071,null,-20.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25022214,135,,,0,,False,1,train,2
231,0.0,126.69071,126.94094,null,30.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25022214,60,,,0,,False,2,test,1
232,0.0,126.94094,127.19116,null,40.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25022214,149,,,0,,False,0,train,2
233,0.0,127.19116,127.44135,null,-40.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25019536,142,,,0,,False,1,train,0
234,0.0,127.44135,127.69155,null,10.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25019536,81,,,0,,False,1,train,2
235,0.0,127.69155,127.94175,null,-30.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25019536,150,,,0,,False,0,train,2
236,0.0,127.94175,128.19194,null,-10.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25019536,151,,,0,,False,0,train,1
237,0.0,128.19194,128.44216,null,10.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021714,152,,,0,,False,0,train,1
238,0.0,128.44216,128.69237,null,-40.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021714,4,,,0,,False,1,train,2
239,0.0,128.69237,128.94259,null,-30.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021714,128,,,0,,False,1,train,2
240,0.0,128.94259,129.19281,null,-30.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021714,128,,,0,,False,2,test,2
241,0.0,129.19281,129.44301,null,-30.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020286,153,,,0,,False,0,train,0
242,0.0,129.44301,129.69321,null,30.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020286,154,,,0,,False,0,train,0
243,0.0,129.69321,129.94342,null,-30.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020286,66,,,0,,False,1,train,0
244,0.0,129.94342,130.19362,null,-30.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020286,80,,,0,,False,1,train,2
245,0.0,130.19362,130.44383,null,-10.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,155,,,0,,False,0,train,2
246,0.0,130.44383,130.69404,null,20.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,133,,,0,,False,1,train,2
247,0.0,130.69404,130.94425,null,10.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,35,,,0,,False,3,train,1
248,0.0,130.94425,131.19446,null,40.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,62,,,0,,False,2,test,0
249,0.0,131.19446,131.44467,null,0.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,156,,,0,,False,0,train,1
250,0.0,131.44467,131.69487,null,10.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,157,,,0,,False,0,train,0
251,0.0,131.69487,131.94508,null,-40.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,142,,,0,,False,2,test,0
252,0.0,131.94508,132.19529,null,30.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,110,,,0,,False,2,test,0
253,0.0,132.19529,132.4455,null,-10.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021214,112,,,0,,False,1,train,1
254,0.0,132.4455,132.69571,null,-20.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021214,158,,,0,,False,0,train,1
255,0.0,132.69571,132.94593,null,20.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021214,136,,,0,,False,2,test,1
256,0.0,132.94593,133.19614,null,-40.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021214,31,,,0,,False,1,train,2
257,0.0,133.19614,133.44634,null,-20.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,32,,,0,,False,2,test,1
258,0.0,133.44634,133.69655,null,40.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,3,,,0,,False,2,test,0
259,0.0,133.69655,133.94676,null,20.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,136,,,0,,False,3,train,1
