stimulus_presentation_id,stimulus_block,start_time,stop_time,contrast,size,color,frame,temporal_frequency,x_position,y_position,orientation,stimulus_name,spatial_frequency,phase,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1928,0.0,571.67187,571.92208,0.8,"[20.0, 20.0]",null,null,4.0,20.0,0.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,213,,,0,,False,7,train,1
1929,0.0,571.92208,572.17229,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,-40.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020493,47,,,0,,False,9,train,0
1930,0.0,572.17229,572.42249,0.8,"[20.0, 20.0]",null,null,4.0,30.0,40.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020493,175,,,0,,False,8,test,0
1931,0.0,572.42249,572.6727,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,-30.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020493,198,,,0,,False,7,train,2
1932,0.0,572.6727,572.9229,0.8,"[20.0, 20.0]",null,null,4.0,10.0,-40.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020493,223,,,0,,False,8,test,0
1933,0.0,572.9229,573.17312,0.8,"[20.0, 20.0]",null,null,4.0,0.0,40.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021507,190,,,0,,False,6,train,0
1934,0.0,573.17312,573.42333,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,-10.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021507,235,,,0,,False,6,train,2
1935,0.0,573.42333,573.67355,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,10.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021507,189,,,0,,False,5,test,1
1936,0.0,573.67355,573.92376,0.8,"[20.0, 20.0]",null,null,4.0,10.0,0.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021507,42,,,0,,False,4,train,1
1937,0.0,573.92376,574.17396,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,40.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,71,,,0,,False,5,test,0
1938,0.0,574.17396,574.42417,0.8,"[20.0, 20.0]",null,null,4.0,20.0,-10.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,139,,,0,,False,13,train,0
1939,0.0,574.42417,574.67437,0.8,"[20.0, 20.0]",null,null,4.0,10.0,40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,22,,,0,,False,8,test,1
1940,0.0,574.67437,574.92457,0.8,"[20.0, 20.0]",null,null,4.0,0.0,0.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,134,,,0,,False,6,train,0
1941,0.0,574.92457,575.17478,0.8,"[20.0, 20.0]",null,null,4.0,0.0,20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020507,88,,,0,,False,7,train,0
1942,0.0,575.17478,575.42498,0.8,"[20.0, 20.0]",null,null,4.0,20.0,20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020507,122,,,0,,False,9,train,2
1943,0.0,575.42498,575.67519,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,30.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020507,165,,,0,,False,12,train,0
1944,0.0,575.67519,575.92539,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,30.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020507,181,,,0,,False,11,test,2
1945,0.0,575.92539,576.1756,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,-30.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020993,57,,,0,,False,7,train,1
1946,0.0,576.1756,576.42581,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,0.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020993,178,,,0,,False,6,train,0
1947,0.0,576.42581,576.67602,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020993,18,,,0,,False,6,train,1
1948,0.0,576.67602,576.92623,0.8,"[20.0, 20.0]",null,null,4.0,30.0,10.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020993,114,,,0,,False,6,train,1
1949,0.0,576.92623,577.17645,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,30.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021507,70,,,0,,False,8,test,0
1950,0.0,577.17645,577.42666,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,-30.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021507,83,,,0,,False,7,train,1
1951,0.0,577.42666,577.67688,0.8,"[20.0, 20.0]",null,null,4.0,10.0,30.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021507,23,,,0,,False,8,test,1
1952,0.0,577.67688,577.92709,0.8,"[20.0, 20.0]",null,null,4.0,0.0,-30.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021507,174,,,0,,False,5,test,0
1953,0.0,577.92709,578.17729,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,-10.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,2,,,0,,False,9,train,2
1954,0.0,578.17729,578.4275,0.8,"[20.0, 20.0]",null,null,4.0,40.0,0.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,79,,,0,,False,9,train,0
1955,0.0,578.4275,578.6777,0.8,"[20.0, 20.0]",null,null,4.0,0.0,20.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,238,,,0,,False,6,train,1
1956,0.0,578.6777,578.9279,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,135,,,0,,False,4,train,0
1957,0.0,578.9279,579.17811,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,-30.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,9,,,0,,False,6,train,1
1958,0.0,579.17811,579.42833,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,-10.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,32,,,0,,False,8,test,0
1959,0.0,579.42833,579.67854,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,-20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,149,,,0,,False,6,train,0
1960,0.0,579.67854,579.92875,0.8,"[20.0, 20.0]",null,null,4.0,40.0,20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,39,,,0,,False,10,train,2
1961,0.0,579.92875,580.17896,0.8,"[20.0, 20.0]",null,null,4.0,40.0,40.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,59,,,0,,False,7,train,2
1962,0.0,580.17896,580.42917,0.8,"[20.0, 20.0]",null,null,4.0,10.0,0.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,217,,,0,,False,7,train,2
1963,0.0,580.42917,580.67937,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,40.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,226,,,0,,False,8,test,2
1964,0.0,580.67937,580.92958,0.8,"[20.0, 20.0]",null,null,4.0,40.0,20.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,151,,,0,,False,9,train,1
1965,0.0,580.92958,581.1798,0.8,"[20.0, 20.0]",null,null,4.0,30.0,-40.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,194,,,0,,False,9,train,0
1966,0.0,581.1798,581.43002,0.8,"[20.0, 20.0]",null,null,4.0,20.0,-20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,118,,,0,,False,9,train,0
1967,0.0,581.43002,581.68023,0.8,"[20.0, 20.0]",null,null,4.0,40.0,-40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,130,,,0,,False,8,test,1
1968,0.0,581.68023,581.93045,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,10.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,182,,,0,,False,8,test,2
1969,0.0,581.93045,582.18065,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,-30.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019993,94,,,0,,False,6,train,0
1970,0.0,582.18065,582.43085,0.8,"[20.0, 20.0]",null,null,4.0,0.0,30.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019993,120,,,0,,False,9,train,0
1971,0.0,582.43085,582.68105,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,30.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019993,48,,,0,,False,8,test,0
1972,0.0,582.68105,582.93125,0.8,"[20.0, 20.0]",null,null,4.0,10.0,-30.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019993,164,,,0,,False,5,test,0
1973,0.0,582.93125,583.18146,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,40.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,243,,,0,,False,2,test,0
1974,0.0,583.18146,583.43168,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,10.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,14,,,0,,False,8,test,2
1975,0.0,583.43168,583.68189,0.8,"[20.0, 20.0]",null,null,4.0,10.0,-30.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,164,,,0,,False,6,train,0
1976,0.0,583.68189,583.9321,0.8,"[20.0, 20.0]",null,null,4.0,0.0,0.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,46,,,0,,False,9,train,2
1977,0.0,583.9321,584.18231,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,100,,,0,,False,9,train,2
1978,0.0,584.18231,584.43252,0.8,"[20.0, 20.0]",null,null,4.0,0.0,40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,5,,,0,,False,9,train,1
1979,0.0,584.43252,584.68272,0.8,"[20.0, 20.0]",null,null,4.0,10.0,-30.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,188,,,0,,False,7,train,1
1980,0.0,584.68272,584.93293,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,20.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,53,,,0,,False,9,train,1
1981,0.0,584.93293,585.18314,0.8,"[20.0, 20.0]",null,null,4.0,40.0,-30.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020757,64,,,0,,False,7,train,0
1982,0.0,585.18314,585.43335,0.8,"[20.0, 20.0]",null,null,4.0,30.0,20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020757,225,,,0,,False,9,train,0
1983,0.0,585.43335,585.68355,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,0.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020757,102,,,0,,False,7,train,2
1984,0.0,585.68355,585.93376,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,-30.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020757,198,,,0,,False,8,test,2
1985,0.0,585.93376,586.18397,0.8,"[20.0, 20.0]",null,null,4.0,40.0,40.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021243,59,,,0,,False,8,test,2
1986,0.0,586.18397,586.43419,0.8,"[20.0, 20.0]",null,null,4.0,0.0,-40.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021243,69,,,0,,False,8,test,2
1987,0.0,586.43419,586.6844,0.8,"[20.0, 20.0]",null,null,4.0,40.0,10.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021243,74,,,0,,False,6,train,1
1988,0.0,586.6844,586.93461,0.8,"[20.0, 20.0]",null,null,4.0,30.0,-40.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021243,194,,,0,,False,10,train,0
1989,0.0,586.93461,587.18482,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,-40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,21,,,0,,False,7,train,1
1990,0.0,587.18482,587.43503,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,20.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,29,,,0,,False,10,train,1
1991,0.0,587.43503,587.68524,0.8,"[20.0, 20.0]",null,null,4.0,0.0,20.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,238,,,0,,False,7,train,1
1992,0.0,587.68524,587.93545,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,-30.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,219,,,0,,False,7,train,0
1993,0.0,587.93545,588.18566,0.8,"[20.0, 20.0]",null,null,4.0,10.0,-40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,193,,,0,,False,8,test,1
1994,0.0,588.18566,588.43587,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,-10.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,240,,,0,,False,9,train,1
1995,0.0,588.43587,588.68607,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,-30.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,77,,,0,,False,9,train,0
1996,0.0,588.68607,588.93628,0.8,"[20.0, 20.0]",null,null,4.0,10.0,20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,125,,,0,,False,12,train,0
1997,0.0,588.93628,589.18649,0.8,"[20.0, 20.0]",null,null,4.0,30.0,-30.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,221,,,0,,False,6,train,2
1998,0.0,589.18649,589.4367,0.8,"[20.0, 20.0]",null,null,4.0,30.0,20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,111,,,0,,False,6,train,2
1999,0.0,589.4367,589.68691,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,-10.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,240,,,0,,False,10,train,1
2000,0.0,589.68691,589.93712,0.8,"[20.0, 20.0]",null,null,4.0,40.0,-30.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,237,,,0,,False,3,train,2
2001,0.0,589.93712,590.18733,0.8,"[20.0, 20.0]",null,null,4.0,20.0,-40.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,210,,,0,,False,7,train,0
2002,0.0,590.18733,590.43754,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,-20.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,84,,,0,,False,12,train,1
2003,0.0,590.43754,590.68774,0.8,"[20.0, 20.0]",null,null,4.0,40.0,-20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,127,,,0,,False,7,train,2
2004,0.0,590.68774,590.93795,0.8,"[20.0, 20.0]",null,null,4.0,40.0,-20.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,16,,,0,,False,6,train,1
2005,0.0,590.93795,591.18817,0.8,"[20.0, 20.0]",null,null,4.0,40.0,40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,185,,,0,,False,5,test,1
2006,0.0,591.18817,591.43839,0.8,"[20.0, 20.0]",null,null,4.0,30.0,-30.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,65,,,0,,False,12,train,1
2007,0.0,591.43839,591.68861,0.8,"[20.0, 20.0]",null,null,4.0,30.0,-30.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,221,,,0,,False,7,train,2
2008,0.0,591.68861,591.93883,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,-30.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,124,,,0,,False,8,test,2
2009,0.0,591.93883,592.18903,0.8,"[20.0, 20.0]",null,null,4.0,0.0,20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019743,88,,,0,,False,8,test,0
2010,0.0,592.18903,592.43923,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,20.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019743,228,,,0,,False,6,train,1
2011,0.0,592.43923,592.68942,0.8,"[20.0, 20.0]",null,null,4.0,0.0,20.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019743,238,,,0,,False,8,test,1
2012,0.0,592.68942,592.93962,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,10.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019743,182,,,0,,False,9,train,2
2013,0.0,592.93962,593.18984,0.8,"[20.0, 20.0]",null,null,4.0,30.0,20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,225,,,0,,False,10,train,0
2014,0.0,593.18984,593.44006,0.8,"[20.0, 20.0]",null,null,4.0,40.0,0.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,224,,,0,,False,7,train,2
2015,0.0,593.44006,593.69028,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,30.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,33,,,0,,False,11,test,1
2016,0.0,593.69028,593.9405,0.8,"[20.0, 20.0]",null,null,4.0,30.0,-40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,13,,,0,,False,9,train,1
2017,0.0,593.9405,594.1907,0.8,"[20.0, 20.0]",null,null,4.0,30.0,40.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019993,175,,,0,,False,9,train,0
2018,0.0,594.1907,594.4409,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,40.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019993,15,,,0,,False,8,test,0
2019,0.0,594.4409,594.6911,0.8,"[20.0, 20.0]",null,null,4.0,20.0,40.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019993,4,,,0,,False,11,test,2
2020,0.0,594.6911,594.9413,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,-10.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019993,2,,,0,,False,10,train,2
2021,0.0,594.9413,595.19152,0.8,"[20.0, 20.0]",null,null,4.0,40.0,40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,185,,,0,,False,6,train,1
2022,0.0,595.19152,595.44174,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,-10.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,162,,,0,,False,10,train,2
2023,0.0,595.44174,595.69195,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,40.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,71,,,0,,False,6,train,0
2024,0.0,595.69195,595.94217,0.8,"[20.0, 20.0]",null,null,4.0,30.0,20.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,242,,,0,,False,4,train,1
2025,0.0,595.94217,596.19237,0.8,"[20.0, 20.0]",null,null,4.0,10.0,-20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019993,129,,,0,,False,4,train,2
2026,0.0,596.19237,596.44257,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,-30.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019993,57,,,0,,False,8,test,1
2027,0.0,596.44257,596.69277,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,-10.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019993,214,,,0,,False,8,test,0
2028,0.0,596.69277,596.94297,0.8,"[20.0, 20.0]",null,null,4.0,0.0,0.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019993,134,,,0,,False,7,train,0
2029,0.0,596.94297,597.19318,0.8,"[20.0, 20.0]",null,null,4.0,20.0,0.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,213,,,0,,False,8,test,1
2030,0.0,597.19318,597.4434,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,10.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,10,,,0,,False,9,train,1
2031,0.0,597.4434,597.69361,0.8,"[20.0, 20.0]",null,null,4.0,30.0,10.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,230,,,0,,False,8,test,2
2032,0.0,597.69361,597.94382,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,-20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,191,,,0,,False,7,train,2
2033,0.0,597.94382,598.19402,0.8,"[20.0, 20.0]",null,null,4.0,40.0,30.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,3,,,0,,False,9,train,1
2034,0.0,598.19402,598.44423,0.8,"[20.0, 20.0]",null,null,4.0,40.0,20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,39,,,0,,False,11,test,2
2035,0.0,598.44423,598.69443,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,-30.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,9,,,0,,False,7,train,1
2036,0.0,598.69443,598.94463,0.8,"[20.0, 20.0]",null,null,4.0,20.0,-10.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,30,,,0,,False,6,train,2
2037,0.0,598.94463,599.19484,0.8,"[20.0, 20.0]",null,null,4.0,10.0,-30.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,188,,,0,,False,8,test,1
2038,0.0,599.19484,599.44506,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,10.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,215,,,0,,False,8,test,0
2039,0.0,599.44506,599.69527,0.8,"[20.0, 20.0]",null,null,4.0,20.0,-40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,192,,,0,,False,8,test,1
2040,0.0,599.69527,599.94548,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,0.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,161,,,0,,False,7,train,0
2041,0.0,599.94548,600.19569,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,30.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,165,,,0,,False,13,train,0
2042,0.0,600.19569,600.4459,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,0.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,234,,,0,,False,9,train,2
2043,0.0,600.4459,600.6961,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,0.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,102,,,0,,False,8,test,2
2044,0.0,600.6961,600.94631,0.8,"[20.0, 20.0]",null,null,4.0,30.0,20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,225,,,0,,False,11,test,0
2045,0.0,600.94631,601.19652,0.8,"[20.0, 20.0]",null,null,4.0,20.0,-30.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,58,,,0,,False,7,train,1
2046,0.0,601.19652,601.44673,0.8,"[20.0, 20.0]",null,null,4.0,20.0,-40.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,210,,,0,,False,8,test,0
2047,0.0,601.44673,601.69694,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,-20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,142,,,0,,False,8,test,0
2048,0.0,601.69694,601.94715,0.8,"[20.0, 20.0]",null,null,4.0,40.0,-40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,130,,,0,,False,9,train,1
2049,0.0,601.94715,602.19736,0.8,"[20.0, 20.0]",null,null,4.0,40.0,-10.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020493,50,,,0,,False,7,train,0
2050,0.0,602.19736,602.44756,0.8,"[20.0, 20.0]",null,null,4.0,30.0,-20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020493,227,,,0,,False,6,train,2
2051,0.0,602.44756,602.69777,0.8,"[20.0, 20.0]",null,null,4.0,0.0,0.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020493,46,,,0,,False,10,train,2
2052,0.0,602.69777,602.94797,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,40.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020493,166,,,0,,False,7,train,2
2053,0.0,602.94797,603.19819,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,40.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,71,,,0,,False,7,train,0
2054,0.0,603.19819,603.44841,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,-40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,171,,,0,,False,9,train,1
2055,0.0,603.44841,603.69862,0.8,"[20.0, 20.0]",null,null,4.0,30.0,10.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,114,,,0,,False,7,train,1
2056,0.0,603.69862,603.94884,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,20.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,53,,,0,,False,10,train,1
2057,0.0,603.94884,604.19904,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,-30.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,198,,,0,,False,9,train,2
2058,0.0,604.19904,604.44925,0.8,"[20.0, 20.0]",null,null,4.0,0.0,30.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,25,,,0,,False,9,train,1
2059,0.0,604.44925,604.69945,0.8,"[20.0, 20.0]",null,null,4.0,0.0,20.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,238,,,0,,False,9,train,1
2060,0.0,604.69945,604.94965,0.8,"[20.0, 20.0]",null,null,4.0,20.0,30.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,205,,,0,,False,10,train,1
2061,0.0,604.94965,605.19986,0.8,"[20.0, 20.0]",null,null,4.0,10.0,0.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,220,,,0,,False,4,train,0
2062,0.0,605.19986,605.45008,0.8,"[20.0, 20.0]",null,null,4.0,30.0,20.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,242,,,0,,False,5,test,1
2063,0.0,605.45008,605.70029,0.8,"[20.0, 20.0]",null,null,4.0,30.0,10.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,114,,,0,,False,8,test,1
2064,0.0,605.70029,605.9505,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,-20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,180,,,0,,False,7,train,2
