stimulus_presentation_id,stimulus_block,start_time,stop_time,temporal_frequency,orientation,phase,contrast,stimulus_name,color,x_position,size,y_position,spatial_frequency,frame,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
3028,0.0,842.05889,842.3091,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",-10.0,0.08,null,0.25020995,196,,,0,,False,10,train,1
3029,0.0,842.3091,842.55931,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",-20.0,0.08,null,0.25021005,68,,,0,,False,10,train,0
3030,0.0,842.55931,842.80952,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",-30.0,0.08,null,0.25021005,36,,,0,,False,9,train,0
3031,0.0,842.80952,843.05973,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",10.0,0.08,null,0.25021005,205,,,0,,False,12,train,2
3032,0.0,843.05973,843.30994,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",20.0,0.08,null,0.25021005,232,,,0,,False,11,test,1
3033,0.0,843.30994,843.56014,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",-30.0,0.08,null,0.25020745,76,,,0,,False,13,train,1
3034,0.0,843.56014,843.81035,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",20.0,0.08,null,0.25020745,74,,,0,,False,11,test,2
3035,0.0,843.81035,844.06056,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",10.0,0.08,null,0.25020745,81,,,0,,False,12,train,0
3036,0.0,844.06056,844.31077,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",20.0,0.08,null,0.25020745,239,,,0,,False,8,test,0
3037,0.0,844.31077,844.56098,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",20.0,0.08,null,0.25021255,174,,,0,,False,13,train,0
3038,0.0,844.56098,844.81119,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",-40.0,0.08,null,0.25021255,193,,,0,,False,12,train,2
3039,0.0,844.81119,845.0614,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",-40.0,0.08,null,0.25021255,70,,,0,,False,14,test,2
3040,0.0,845.0614,845.31162,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",-30.0,0.08,null,0.25021255,132,,,0,,False,13,train,0
3041,0.0,845.31162,845.56182,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",0.0,0.08,null,0.25020495,4,,,0,,False,13,train,0
3042,0.0,845.56182,845.81203,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",20.0,0.08,null,0.25020495,73,,,0,,False,14,test,0
3043,0.0,845.81203,846.06223,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",0.0,0.08,null,0.25020495,97,,,0,,False,13,train,0
3044,0.0,846.06223,846.31244,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",-20.0,0.08,null,0.25020495,215,,,0,,False,11,test,2
3045,0.0,846.31244,846.56265,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",-40.0,0.08,null,0.25021005,24,,,0,,False,9,train,2
3046,0.0,846.56265,846.81286,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",-20.0,0.08,null,0.25021005,230,,,0,,False,11,test,1
3047,0.0,846.81286,847.06307,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",30.0,0.08,null,0.25021005,204,,,0,,False,11,test,1
3048,0.0,847.06307,847.31328,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",-10.0,0.08,null,0.25021005,169,,,0,,False,12,train,2
3049,0.0,847.31328,847.56348,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",-30.0,0.08,null,0.25020495,13,,,0,,False,12,train,0
3050,0.0,847.56348,847.81369,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",20.0,0.08,null,0.25020495,239,,,0,,False,9,train,0
3051,0.0,847.81369,848.06389,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",-30.0,0.08,null,0.25020495,2,,,0,,False,13,train,1
3052,0.0,848.06389,848.3141,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",30.0,0.08,null,0.25020495,242,,,0,,False,11,test,0
3053,0.0,848.3141,848.56431,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",40.0,0.08,null,0.25021255,32,,,0,,False,12,train,2
3054,0.0,848.56431,848.81452,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",20.0,0.08,null,0.25021255,240,,,0,,False,10,train,2
3055,0.0,848.81452,849.06473,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",-20.0,0.08,null,0.25021255,173,,,0,,False,13,train,2
3056,0.0,849.06473,849.31495,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",0.0,0.08,null,0.25021255,26,,,0,,False,13,train,2
3057,0.0,849.31495,849.56516,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",40.0,0.08,null,0.25020995,146,,,0,,False,11,test,0
3058,0.0,849.56516,849.81537,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",0.0,0.08,null,0.25020995,93,,,0,,False,13,train,2
3059,0.0,849.81537,850.06558,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",10.0,0.08,null,0.25020995,84,,,0,,False,13,train,2
3060,0.0,850.06558,850.31579,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",10.0,0.08,null,0.25020995,221,,,0,,False,10,train,1
3061,0.0,850.31579,850.566,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",-40.0,0.08,null,0.25021255,171,,,0,,False,12,train,1
3062,0.0,850.566,850.81621,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",-20.0,0.08,null,0.25021255,42,,,0,,False,14,test,1
3063,0.0,850.81621,851.06642,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",40.0,0.08,null,0.25021255,29,,,0,,False,10,train,1
3064,0.0,851.06642,851.31664,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",-40.0,0.08,null,0.25021255,15,,,0,,False,12,train,1
3065,0.0,851.31664,851.56684,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",-30.0,0.08,null,0.25020245,108,,,0,,False,12,train,0
3066,0.0,851.56684,851.81704,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",20.0,0.08,null,0.25020245,58,,,0,,False,11,test,2
3067,0.0,851.81704,852.06724,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",-10.0,0.08,null,0.25020245,148,,,0,,False,14,test,2
3068,0.0,852.06724,852.31745,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",0.0,0.08,null,0.25020245,154,,,0,,False,13,train,1
3069,0.0,852.31745,852.56766,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",-40.0,0.08,null,0.25021255,211,,,0,,False,13,train,1
3070,0.0,852.56766,852.81787,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",-10.0,0.08,null,0.25021255,209,,,0,,False,10,train,2
3071,0.0,852.81787,853.06808,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",-10.0,0.08,null,0.25021255,169,,,0,,False,13,train,2
3072,0.0,853.06808,853.3183,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",0.0,0.08,null,0.25021255,60,,,0,,False,14,test,2
3073,0.0,853.3183,853.5685,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",40.0,0.08,null,0.25020495,16,,,0,,False,13,train,1
3074,0.0,853.5685,853.81871,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",0.0,0.08,null,0.25020495,55,,,0,,False,11,test,2
3075,0.0,853.81871,854.06891,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",10.0,0.08,null,0.25020495,157,,,0,,False,12,train,1
3076,0.0,854.06891,854.31912,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",10.0,0.08,null,0.25020495,113,,,0,,False,13,train,0
3077,0.0,854.31912,854.56934,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",30.0,0.08,null,0.25022255,204,,,0,,False,12,train,1
3078,0.0,854.56934,854.81956,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",10.0,0.08,null,0.25022255,19,,,0,,False,12,train,2
3079,0.0,854.81956,855.06978,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",10.0,0.08,null,0.25022255,199,,,0,,False,14,test,2
3080,0.0,855.06978,855.32001,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",-10.0,0.08,null,0.25022255,202,,,0,,False,9,train,0
3081,0.0,855.32001,855.5702,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",-30.0,0.08,null,0.25019745,223,,,0,,False,9,train,2
3082,0.0,855.5702,855.8204,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",-40.0,0.08,null,0.25019745,122,,,0,,False,13,train,0
3083,0.0,855.8204,856.0706,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",40.0,0.08,null,0.25019745,30,,,0,,False,12,train,2
3084,0.0,856.0706,856.3208,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",30.0,0.08,null,0.25019745,92,,,0,,False,13,train,1
3085,0.0,856.3208,856.57102,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",-40.0,0.08,null,0.25022255,24,,,0,,False,10,train,2
3086,0.0,856.57102,856.82124,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",20.0,0.08,null,0.25022255,239,,,0,,False,10,train,0
3087,0.0,856.82124,857.07146,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",30.0,0.08,null,0.25022255,164,,,0,,False,11,test,1
3088,0.0,857.07146,857.32169,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",30.0,0.08,null,0.25022255,226,,,0,,False,13,train,0
3089,0.0,857.32169,857.57188,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",0.0,0.08,null,0.25019245,72,,,0,,False,13,train,2
3090,0.0,857.57188,857.82207,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",30.0,0.08,null,0.25019245,204,,,0,,False,13,train,1
3091,0.0,857.82207,858.07226,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",0.0,0.08,null,0.25019245,166,,,0,,False,11,test,1
3092,0.0,858.07226,858.32246,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",20.0,0.08,null,0.25019245,43,,,0,,False,11,test,2
3093,0.0,858.32246,858.57267,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",10.0,0.08,null,0.25021505,130,,,0,,False,10,train,2
3094,0.0,858.57267,858.82289,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",-30.0,0.08,null,0.25021505,110,,,0,,False,12,train,1
3095,0.0,858.82289,859.0731,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",10.0,0.08,null,0.25021505,82,,,0,,False,10,train,1
3096,0.0,859.0731,859.32332,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",30.0,0.08,null,0.25021505,222,,,0,,False,12,train,1
3097,0.0,859.32332,859.57352,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",20.0,0.08,null,0.25020495,5,,,0,,False,8,test,1
3098,0.0,859.57352,859.82373,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",10.0,0.08,null,0.25020495,12,,,0,,False,13,train,2
3099,0.0,859.82373,860.07393,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",-20.0,0.08,null,0.25020495,47,,,0,,False,12,train,1
3100,0.0,860.07393,860.32414,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",20.0,0.08,null,0.25020495,5,,,0,,False,9,train,1
3101,0.0,860.32414,860.57434,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",10.0,0.08,null,0.25020755,172,,,0,,False,12,train,2
3102,0.0,860.57434,860.82455,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",-20.0,0.08,null,0.25020755,111,,,0,,False,14,test,0
3103,0.0,860.82455,861.07476,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",20.0,0.08,null,0.25020755,224,,,0,,False,11,test,1
3104,0.0,861.07476,861.32497,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",-40.0,0.08,null,0.25020755,163,,,0,,False,13,train,2
3105,0.0,861.32497,861.57518,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",-20.0,0.08,null,0.25020995,68,,,0,,False,11,test,0
3106,0.0,861.57518,861.82539,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",-10.0,0.08,null,0.25020995,218,,,0,,False,11,test,0
3107,0.0,861.82539,862.0756,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",40.0,0.08,null,0.25020995,100,,,0,,False,12,train,0
3108,0.0,862.0756,862.32581,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",-10.0,0.08,null,0.25020995,10,,,0,,False,10,train,1
3109,0.0,862.32581,862.57602,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",-30.0,0.08,null,0.25021505,120,,,0,,False,11,test,1
3110,0.0,862.57602,862.82624,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",-30.0,0.08,null,0.25021505,6,,,0,,False,10,train,1
3111,0.0,862.82624,863.07645,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",0.0,0.08,null,0.25021505,22,,,0,,False,13,train,0
3112,0.0,863.07645,863.32667,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",-10.0,0.08,null,0.25021505,144,,,0,,False,13,train,0
3113,0.0,863.32667,863.57687,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",0.0,0.08,null,0.25020495,22,,,0,,False,14,test,0
3114,0.0,863.57687,863.82708,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",-30.0,0.08,null,0.25020495,18,,,0,,False,9,train,2
3115,0.0,863.82708,864.07728,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",30.0,0.08,null,0.25020495,101,,,0,,False,10,train,0
3116,0.0,864.07728,864.32749,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",-30.0,0.08,null,0.25020495,6,,,0,,False,11,test,1
3117,0.0,864.32749,864.5777,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",40.0,0.08,null,0.25021505,141,,,0,,False,13,train,1
3118,0.0,864.5777,864.82792,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",40.0,0.08,null,0.25021505,98,,,0,,False,14,test,1
3119,0.0,864.82792,865.07813,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",20.0,0.08,null,0.25021505,23,,,0,,False,10,train,2
3120,0.0,865.07813,865.32835,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",0.0,0.08,null,0.25021505,4,,,0,,False,14,test,0
3121,0.0,865.32835,865.57855,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",40.0,0.08,null,0.25019995,119,,,0,,False,14,test,2
3122,0.0,865.57855,865.82875,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",20.0,0.08,null,0.25019995,74,,,0,,False,12,train,2
3123,0.0,865.82875,866.07895,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",-10.0,0.08,null,0.25019995,209,,,0,,False,11,test,2
3124,0.0,866.07895,866.32915,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",-40.0,0.08,null,0.25019995,34,,,0,,False,9,train,1
3125,0.0,866.32915,866.57936,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",-40.0,0.08,null,0.25021255,34,,,0,,False,10,train,1
3126,0.0,866.57936,866.82957,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",30.0,0.08,null,0.25021255,88,,,0,,False,12,train,0
3127,0.0,866.82957,867.07978,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",-30.0,0.08,null,0.25021255,223,,,0,,False,10,train,2
3128,0.0,867.07978,867.33,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",30.0,0.08,null,0.25021255,101,,,0,,False,11,test,0
3129,0.0,867.33,867.5802,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",10.0,0.08,null,0.25020495,82,,,0,,False,11,test,1
3130,0.0,867.5802,867.83041,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",-40.0,0.08,null,0.25020495,235,,,0,,False,10,train,1
3131,0.0,867.83041,868.08061,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",-20.0,0.08,null,0.25020495,68,,,0,,False,12,train,0
3132,0.0,868.08061,868.33082,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",-40.0,0.08,null,0.25020495,140,,,0,,False,13,train,2
3133,0.0,868.33082,868.58103,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",0.0,0.08,null,0.25021505,166,,,0,,False,12,train,1
3134,0.0,868.58103,868.83125,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",-10.0,0.08,null,0.25021505,218,,,0,,False,12,train,0
3135,0.0,868.83125,869.08146,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",40.0,0.08,null,0.25021505,20,,,0,,False,11,test,1
3136,0.0,869.08146,869.33168,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",0.0,0.08,null,0.25021505,72,,,0,,False,14,test,2
3137,0.0,869.33168,869.58188,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",0.0,0.08,null,0.25020495,26,,,0,,False,14,test,2
3138,0.0,869.58188,869.83209,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",-20.0,0.08,null,0.25020495,138,,,0,,False,12,train,0
3139,0.0,869.83209,870.08229,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",-10.0,0.08,null,0.25020495,117,,,0,,False,13,train,1
3140,0.0,870.08229,870.3325,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",-20.0,0.08,null,0.25020495,243,,,0,,False,12,train,0
3141,0.0,870.3325,870.58271,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",10.0,0.08,null,0.25021755,1,,,0,,False,14,test,2
3142,0.0,870.58271,870.83293,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",-20.0,0.08,null,0.25021755,234,,,0,,False,12,train,1
3143,0.0,870.83293,871.08315,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",30.0,0.08,null,0.25021755,153,,,0,,False,12,train,0
3144,0.0,871.08315,871.33337,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",40.0,0.08,null,0.25021755,41,,,0,,False,13,train,2
3145,0.0,871.33337,871.58356,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",-40.0,0.08,null,0.25019745,238,,,0,,False,11,test,2
3146,0.0,871.58356,871.83376,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",30.0,0.08,null,0.25019745,164,,,0,,False,12,train,1
3147,0.0,871.83376,872.08396,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",10.0,0.08,null,0.25019745,11,,,0,,False,13,train,0
3148,0.0,872.08396,872.33416,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",30.0,0.08,null,0.25019745,192,,,0,,False,13,train,0
3149,0.0,872.33416,872.58437,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",20.0,0.08,null,0.25021755,43,,,0,,False,12,train,2
3150,0.0,872.58437,872.83459,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",-40.0,0.08,null,0.25021755,83,,,0,,False,9,train,1
3151,0.0,872.83459,873.08481,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",40.0,0.08,null,0.25021755,62,,,0,,False,13,train,1
3152,0.0,873.08481,873.33503,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",20.0,0.08,null,0.25021755,71,,,0,,False,14,test,1
3153,0.0,873.33503,873.58523,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",20.0,0.08,null,0.25020245,23,,,0,,False,11,test,2
3154,0.0,873.58523,873.83543,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",-30.0,0.08,null,0.25020245,49,,,0,,False,12,train,0
3155,0.0,873.83543,874.08563,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",-10.0,0.08,null,0.25020245,236,,,0,,False,12,train,1
3156,0.0,874.08563,874.33584,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",-20.0,0.08,null,0.25020245,147,,,0,,False,13,train,2
3157,0.0,874.33584,874.58605,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",30.0,0.08,null,0.25021255,95,,,0,,False,14,test,1
3158,0.0,874.58605,874.83626,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",-20.0,0.08,null,0.25021255,177,,,0,,False,13,train,1
3159,0.0,874.83626,875.08647,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",-30.0,0.08,null,0.25021255,132,,,0,,False,14,test,0
3160,0.0,875.08647,875.33669,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",30.0,0.08,null,0.25021255,90,,,0,,False,12,train,2
3161,0.0,875.33669,875.58689,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",30.0,0.08,null,0.25020245,56,,,0,,False,11,test,2
3162,0.0,875.58689,875.83709,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",-20.0,0.08,null,0.25020245,227,,,0,,False,13,train,1
3163,0.0,875.83709,876.08729,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",-10.0,0.08,null,0.25020245,3,,,0,,False,11,test,2
3164,0.0,876.08729,876.3375,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",-20.0,0.08,null,0.25020245,190,,,0,,False,13,train,1
