stimulus_presentation_id,stimulus_block,start_time,stop_time,contrast,stimulus_name,y_position,color,frame,size,x_position,spatial_frequency,orientation,temporal_frequency,phase,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
3191,0.0,888.54425,888.79447,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",-20.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021959,30,,,0,,False,12,train,1
3192,0.0,888.79447,889.04469,0.8,gabors,10.0,null,null,"[20.0, 20.0]",30.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021959,122,,,0,,False,12,train,2
3193,0.0,889.04469,889.29489,0.8,gabors,0.0,null,null,"[20.0, 20.0]",-10.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020041,237,,,0,,False,14,test,0
3194,0.0,889.29489,889.54509,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",20.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020041,232,,,0,,False,12,train,0
3195,0.0,889.54509,889.79529,0.8,gabors,20.0,null,null,"[20.0, 20.0]",-20.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020041,84,,,0,,False,13,train,1
3196,0.0,889.79529,890.04549,0.8,gabors,30.0,null,null,"[20.0, 20.0]",-40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020041,36,,,0,,False,11,test,1
3197,0.0,890.04549,890.2957,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",30.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,112,,,0,,False,11,test,0
3198,0.0,890.2957,890.54591,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",0.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,85,,,0,,False,12,train,1
3199,0.0,890.54591,890.79613,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",30.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,81,,,0,,False,12,train,1
3200,0.0,890.79613,891.04634,0.8,gabors,10.0,null,null,"[20.0, 20.0]",0.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,138,,,0,,False,13,train,2
3201,0.0,891.04634,891.29654,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",-30.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,203,,,0,,False,9,train,1
3202,0.0,891.29654,891.54675,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",-40.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,119,,,0,,False,12,train,0
3203,0.0,891.54675,891.79696,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",10.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,173,,,0,,False,9,train,1
3204,0.0,891.79696,892.04716,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",-30.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,107,,,0,,False,14,test,0
3205,0.0,892.04716,892.29736,0.8,gabors,20.0,null,null,"[20.0, 20.0]",-40.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020209,15,,,0,,False,12,train,0
3206,0.0,892.29736,892.54756,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",10.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020209,101,,,0,,False,14,test,2
3207,0.0,892.54756,892.79777,0.8,gabors,20.0,null,null,"[20.0, 20.0]",0.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020209,5,,,0,,False,13,train,2
3208,0.0,892.79777,893.04797,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",20.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020209,61,,,0,,False,12,train,2
3209,0.0,893.04797,893.29819,0.8,gabors,40.0,null,null,"[20.0, 20.0]",0.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021791,223,,,0,,False,10,train,0
3210,0.0,893.29819,893.5484,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",10.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021791,173,,,0,,False,10,train,1
3211,0.0,893.5484,893.79862,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",20.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021791,232,,,0,,False,13,train,0
3212,0.0,893.79862,894.04884,0.8,gabors,30.0,null,null,"[20.0, 20.0]",30.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021791,26,,,0,,False,11,test,1
3213,0.0,894.04884,894.29905,0.8,gabors,30.0,null,null,"[20.0, 20.0]",20.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,14,,,0,,False,10,train,2
3214,0.0,894.29905,894.54926,0.8,gabors,0.0,null,null,"[20.0, 20.0]",-40.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,43,,,0,,False,11,test,0
3215,0.0,894.54926,894.79947,0.8,gabors,40.0,null,null,"[20.0, 20.0]",-40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,95,,,0,,False,13,train,2
3216,0.0,894.79947,895.04968,0.8,gabors,0.0,null,null,"[20.0, 20.0]",-20.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,8,,,0,,False,12,train,2
3217,0.0,895.04968,895.29988,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",-30.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,187,,,0,,False,14,test,2
3218,0.0,895.29988,895.55009,0.8,gabors,30.0,null,null,"[20.0, 20.0]",40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,64,,,0,,False,13,train,2
3219,0.0,895.55009,895.8003,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",0.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,11,,,0,,False,13,train,0
3220,0.0,895.8003,896.0505,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",20.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,79,,,0,,False,11,test,1
3221,0.0,896.0505,896.3007,0.8,gabors,40.0,null,null,"[20.0, 20.0]",-30.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020209,60,,,0,,False,14,test,0
3222,0.0,896.3007,896.5509,0.8,gabors,10.0,null,null,"[20.0, 20.0]",-40.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020209,156,,,0,,False,11,test,0
3223,0.0,896.5509,896.80111,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",-10.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020209,189,,,0,,False,13,train,2
3224,0.0,896.80111,897.05131,0.8,gabors,10.0,null,null,"[20.0, 20.0]",10.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020209,125,,,0,,False,13,train,0
3225,0.0,897.05131,897.30153,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",-30.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021791,130,,,0,,False,14,test,1
3226,0.0,897.30153,897.55174,0.8,gabors,20.0,null,null,"[20.0, 20.0]",-10.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021791,46,,,0,,False,12,train,1
3227,0.0,897.55174,897.80196,0.8,gabors,0.0,null,null,"[20.0, 20.0]",40.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021791,114,,,0,,False,11,test,0
3228,0.0,897.80196,898.05218,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",-30.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021791,98,,,0,,False,13,train,2
3229,0.0,898.05218,898.30239,0.8,gabors,0.0,null,null,"[20.0, 20.0]",30.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020709,146,,,0,,False,11,test,2
3230,0.0,898.30239,898.55259,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",-40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020709,170,,,0,,False,11,test,1
3231,0.0,898.55259,898.8028,0.8,gabors,20.0,null,null,"[20.0, 20.0]",0.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020709,5,,,0,,False,14,test,2
3232,0.0,898.8028,899.05301,0.8,gabors,10.0,null,null,"[20.0, 20.0]",10.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020709,53,,,0,,False,13,train,2
3233,0.0,899.05301,899.30322,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",-40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020791,94,,,0,,False,13,train,2
3234,0.0,899.30322,899.55342,0.8,gabors,40.0,null,null,"[20.0, 20.0]",-10.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020791,240,,,0,,False,12,train,0
3235,0.0,899.55342,899.80363,0.8,gabors,40.0,null,null,"[20.0, 20.0]",-40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020791,225,,,0,,False,13,train,1
3236,0.0,899.80363,900.05384,0.8,gabors,10.0,null,null,"[20.0, 20.0]",-30.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020791,57,,,0,,False,14,test,0
3237,0.0,900.05384,900.30405,0.8,gabors,20.0,null,null,"[20.0, 20.0]",0.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,180,,,0,,False,12,train,1
3238,0.0,900.30405,900.55426,0.8,gabors,0.0,null,null,"[20.0, 20.0]",20.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,2,,,0,,False,13,train,1
3239,0.0,900.55426,900.80447,0.8,gabors,20.0,null,null,"[20.0, 20.0]",30.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,134,,,0,,False,10,train,0
3240,0.0,900.80447,901.05468,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",20.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,79,,,0,,False,12,train,1
3241,0.0,901.05468,901.30489,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",-10.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021041,169,,,0,,False,10,train,0
3242,0.0,901.30489,901.5551,0.8,gabors,0.0,null,null,"[20.0, 20.0]",10.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021041,224,,,0,,False,13,train,1
3243,0.0,901.5551,901.80531,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",-20.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021041,30,,,0,,False,13,train,1
3244,0.0,901.80531,902.05552,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021041,216,,,0,,False,13,train,2
3245,0.0,902.05552,902.30574,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",-30.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021709,98,,,0,,False,14,test,2
3246,0.0,902.30574,902.55595,0.8,gabors,0.0,null,null,"[20.0, 20.0]",30.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021709,146,,,0,,False,12,train,2
3247,0.0,902.55595,902.80617,0.8,gabors,30.0,null,null,"[20.0, 20.0]",30.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021709,144,,,0,,False,13,train,2
3248,0.0,902.80617,903.05639,0.8,gabors,0.0,null,null,"[20.0, 20.0]",20.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021709,65,,,0,,False,12,train,0
3249,0.0,903.05639,903.30659,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",-10.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,48,,,0,,False,10,train,1
3250,0.0,903.30659,903.55679,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",30.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,126,,,0,,False,12,train,0
3251,0.0,903.55679,903.807,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",30.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,233,,,0,,False,12,train,2
3252,0.0,903.807,904.0572,0.8,gabors,0.0,null,null,"[20.0, 20.0]",40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,51,,,0,,False,13,train,2
3253,0.0,904.0572,904.30741,0.8,gabors,0.0,null,null,"[20.0, 20.0]",20.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,161,,,0,,False,11,test,2
3254,0.0,904.30741,904.55762,0.8,gabors,40.0,null,null,"[20.0, 20.0]",0.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,59,,,0,,False,13,train,1
3255,0.0,904.55762,904.80783,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",30.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,222,,,0,,False,13,train,1
3256,0.0,904.80783,905.05804,0.8,gabors,30.0,null,null,"[20.0, 20.0]",40.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,87,,,0,,False,14,test,0
3257,0.0,905.05804,905.30824,0.8,gabors,30.0,null,null,"[20.0, 20.0]",10.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,241,,,0,,False,13,train,1
3258,0.0,905.30824,905.55845,0.8,gabors,0.0,null,null,"[20.0, 20.0]",-10.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,47,,,0,,False,13,train,2
3259,0.0,905.55845,905.80866,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",-10.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,48,,,0,,False,11,test,1
3260,0.0,905.80866,906.05886,0.8,gabors,40.0,null,null,"[20.0, 20.0]",20.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,105,,,0,,False,13,train,0
3261,0.0,906.05886,906.30907,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",20.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020709,79,,,0,,False,13,train,1
3262,0.0,906.30907,906.55927,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",-20.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020709,113,,,0,,False,13,train,1
3263,0.0,906.55927,906.80948,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",40.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020709,167,,,0,,False,10,train,0
3264,0.0,906.80948,907.05969,0.8,gabors,0.0,null,null,"[20.0, 20.0]",-40.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020709,43,,,0,,False,12,train,0
3265,0.0,907.05969,907.3099,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",40.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021541,167,,,0,,False,11,test,0
3266,0.0,907.3099,907.56012,0.8,gabors,10.0,null,null,"[20.0, 20.0]",-20.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021541,4,,,0,,False,13,train,0
3267,0.0,907.56012,907.81034,0.8,gabors,0.0,null,null,"[20.0, 20.0]",0.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021541,231,,,0,,False,11,test,0
3268,0.0,907.81034,908.06055,0.8,gabors,0.0,null,null,"[20.0, 20.0]",20.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021541,65,,,0,,False,13,train,0
3269,0.0,908.06055,908.31076,0.8,gabors,20.0,null,null,"[20.0, 20.0]",40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020709,201,,,0,,False,12,train,1
3270,0.0,908.31076,908.56096,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020709,62,,,0,,False,11,test,1
3271,0.0,908.56096,908.81117,0.8,gabors,10.0,null,null,"[20.0, 20.0]",-20.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020709,165,,,0,,False,14,test,1
3272,0.0,908.81117,909.06138,0.8,gabors,0.0,null,null,"[20.0, 20.0]",30.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020709,182,,,0,,False,14,test,1
3273,0.0,909.06138,909.31159,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020791,110,,,0,,False,13,train,2
3274,0.0,909.31159,909.56179,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",0.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020791,188,,,0,,False,11,test,1
3275,0.0,909.56179,909.812,0.8,gabors,40.0,null,null,"[20.0, 20.0]",-40.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020791,176,,,0,,False,13,train,0
3276,0.0,909.812,910.06221,0.8,gabors,20.0,null,null,"[20.0, 20.0]",20.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020791,6,,,0,,False,13,train,2
3277,0.0,910.06221,910.31242,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",30.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020459,81,,,0,,False,13,train,1
3278,0.0,910.31242,910.56262,0.8,gabors,10.0,null,null,"[20.0, 20.0]",20.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020459,178,,,0,,False,12,train,0
3279,0.0,910.56262,910.81282,0.8,gabors,20.0,null,null,"[20.0, 20.0]",-30.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020459,115,,,0,,False,14,test,2
3280,0.0,910.81282,911.06303,0.8,gabors,40.0,null,null,"[20.0, 20.0]",30.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020459,97,,,0,,False,12,train,2
3281,0.0,911.06303,911.31324,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",30.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021541,164,,,0,,False,14,test,1
3282,0.0,911.31324,911.56346,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",-40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021541,150,,,0,,False,12,train,1
3283,0.0,911.56346,911.81368,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",-40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021541,50,,,0,,False,12,train,2
3284,0.0,911.81368,912.06389,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",-30.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021541,179,,,0,,False,12,train,2
3285,0.0,912.06389,912.3141,0.8,gabors,40.0,null,null,"[20.0, 20.0]",0.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020459,223,,,0,,False,11,test,0
3286,0.0,912.3141,912.5643,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",-20.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020459,163,,,0,,False,13,train,0
3287,0.0,912.5643,912.8145,0.8,gabors,0.0,null,null,"[20.0, 20.0]",-20.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020459,32,,,0,,False,12,train,0
3288,0.0,912.8145,913.06471,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",0.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020459,11,,,0,,False,14,test,0
3289,0.0,913.06471,913.31492,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",0.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021041,66,,,0,,False,12,train,1
3290,0.0,913.31492,913.56513,0.8,gabors,10.0,null,null,"[20.0, 20.0]",20.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021041,178,,,0,,False,13,train,0
3291,0.0,913.56513,913.81534,0.8,gabors,40.0,null,null,"[20.0, 20.0]",20.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021041,211,,,0,,False,13,train,1
3292,0.0,913.81534,914.06555,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",-40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021041,37,,,0,,False,14,test,1
3293,0.0,914.06555,914.31576,0.8,gabors,0.0,null,null,"[20.0, 20.0]",30.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,1,,,0,,False,14,test,0
3294,0.0,914.31576,914.56597,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",0.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,66,,,0,,False,13,train,1
3295,0.0,914.56597,914.81619,0.8,gabors,30.0,null,null,"[20.0, 20.0]",-10.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,198,,,0,,False,13,train,0
3296,0.0,914.81619,915.0664,0.8,gabors,30.0,null,null,"[20.0, 20.0]",40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,64,,,0,,False,14,test,2
3297,0.0,915.0664,915.31661,0.8,gabors,40.0,null,null,"[20.0, 20.0]",30.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020791,228,,,0,,False,12,train,0
3298,0.0,915.31661,915.56681,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",-30.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020791,203,,,0,,False,10,train,1
3299,0.0,915.56681,915.81702,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",40.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020791,96,,,0,,False,12,train,0
3300,0.0,915.81702,916.06723,0.8,gabors,10.0,null,null,"[20.0, 20.0]",20.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020791,178,,,0,,False,14,test,0
3301,0.0,916.06723,916.31743,0.8,gabors,10.0,null,null,"[20.0, 20.0]",-10.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020209,89,,,0,,False,14,test,1
3302,0.0,916.31743,916.56763,0.8,gabors,0.0,null,null,"[20.0, 20.0]",-40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020209,133,,,0,,False,12,train,2
3303,0.0,916.56763,916.81784,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",30.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020209,126,,,0,,False,13,train,0
3304,0.0,916.81784,917.06804,0.8,gabors,30.0,null,null,"[20.0, 20.0]",-30.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020209,137,,,0,,False,14,test,2
3305,0.0,917.06804,917.31825,0.8,gabors,20.0,null,null,"[20.0, 20.0]",-10.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021541,46,,,0,,False,13,train,1
3306,0.0,917.31825,917.56847,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",20.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021541,121,,,0,,False,14,test,0
3307,0.0,917.56847,917.81869,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",-40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021541,50,,,0,,False,13,train,2
3308,0.0,917.81869,918.0689,0.8,gabors,30.0,null,null,"[20.0, 20.0]",40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021541,209,,,0,,False,13,train,1
3309,0.0,918.0689,918.31912,0.8,gabors,0.0,null,null,"[20.0, 20.0]",-40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,133,,,0,,False,13,train,2
3310,0.0,918.31912,918.56933,0.8,gabors,0.0,null,null,"[20.0, 20.0]",40.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,114,,,0,,False,12,train,0
3311,0.0,918.56933,918.81954,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",-10.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,48,,,0,,False,12,train,1
3312,0.0,918.81954,919.06976,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",10.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,41,,,0,,False,11,test,0
3313,0.0,919.06976,919.31996,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",0.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,82,,,0,,False,13,train,2
3314,0.0,919.31996,919.57017,0.8,gabors,20.0,null,null,"[20.0, 20.0]",30.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,134,,,0,,False,11,test,0
3315,0.0,919.57017,919.82038,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",30.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,236,,,0,,False,10,train,0
3316,0.0,919.82038,920.07058,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",20.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,135,,,0,,False,14,test,0
3317,0.0,920.07058,920.32079,0.8,gabors,20.0,null,null,"[20.0, 20.0]",40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,196,,,0,,False,13,train,2
3318,0.0,920.32079,920.571,0.8,gabors,0.0,null,null,"[20.0, 20.0]",10.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,153,,,0,,False,13,train,0
3319,0.0,920.571,920.82122,0.8,gabors,30.0,null,null,"[20.0, 20.0]",-40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,36,,,0,,False,12,train,1
3320,0.0,920.82122,921.07143,0.8,gabors,10.0,null,null,"[20.0, 20.0]",40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,205,,,0,,False,13,train,2
3321,0.0,921.07143,921.32163,0.8,gabors,30.0,null,null,"[20.0, 20.0]",-30.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,77,,,0,,False,10,train,1
3322,0.0,921.32163,921.57183,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",-20.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,219,,,0,,False,12,train,0
3323,0.0,921.57183,921.82204,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",-10.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,169,,,0,,False,11,test,0
3324,0.0,921.82204,922.07224,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",10.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,173,,,0,,False,11,test,1
3325,0.0,922.07224,922.32245,0.8,gabors,0.0,null,null,"[20.0, 20.0]",0.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,231,,,0,,False,12,train,0
3326,0.0,922.32245,922.57266,0.8,gabors,10.0,null,null,"[20.0, 20.0]",20.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,124,,,0,,False,13,train,2
3327,0.0,922.57266,922.82287,0.8,gabors,10.0,null,null,"[20.0, 20.0]",40.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,142,,,0,,False,12,train,0
