session_id,area,system,bandwidth_iqr_units,cells,spearman_rho,shape_mae_log2_octaves,constant_shape_mae_log2_octaves,shape_mae_improvement_log2_octaves,absolute_mae_log2_octaves,area_only_absolute_mae_log2_octaves,absolute_mae_improvement_log2_octaves
829720705,VISam,registered_map,0.8,26,0.16004158455687614,0.5060343389346463,0.5671268419947539,0.061092503060107606,0.8785041847923889,0.8301401770677934,-0.04836400772459548
829720705,VISl,registered_map,0.8,27,-0.022911263745811435,1.0440939036487553,0.9906243200970231,-0.05346958355173226,0.8962323996781105,0.7541901218814537,-0.1420422777966568
829720705,VISp,registered_map,0.8,25,0.06786217573277464,0.8944408277142128,0.9607768916769803,0.06633606396276748,1.0386483686741084,1.0858650755579191,0.047216706883810744
829720705,VISrl,registered_map,0.8,14,-0.1648254075614519,0.5947132726070098,0.7171884723040494,0.12247519969703957,0.9738447912885633,0.941493924237343,-0.032350867051220256
829720705,VISal,observed_rf,0.55,16,-0.1411764705882353,0.5948352960751933,0.5789858150006033,-0.015849481074589944,0.6041677668352063,0.5569953533811738,-0.04717241345403256
829720705,VISam,observed_rf,0.55,26,0.19931623931623932,0.5356705277470672,0.5671268419947539,0.03145631424768669,0.8191478872821714,0.8301401770677934,0.010992289785622056
829720705,VISl,observed_rf,0.55,27,0.045787545787545784,0.9383586465310493,0.9906243200970231,0.05226567356597378,0.9227008468479987,0.7541901218814537,-0.16851072496654496
829720705,VISp,observed_rf,0.55,25,-0.003846153846153846,1.01623204592325,0.9607768916769803,-0.05545515424626957,1.126044477788211,1.0858650755579191,-0.04017940223029193
829720705,VISrl,observed_rf,0.55,14,0.12967032967032965,0.7098402629236338,0.7171884723040494,0.007348209380415582,0.9888226576907702,0.941493924237343,-0.04732873345342714
831882777,VISal,ccf_anatomy,0.35,31,0.04420226762334311,0.6859054665489589,0.5956126683737466,-0.0902927981752123,0.8192598271261478,0.7228073213348409,-0.09645250579130682
831882777,VISam,ccf_anatomy,0.35,24,-0.08411442774917996,0.9124354345584487,0.8713741705363773,-0.04106126402207133,1.004570708121629,0.9270726957253368,-0.07749801239629228
831882777,VISp,ccf_anatomy,0.35,28,-0.1287318977450329,0.9613867145485068,0.8142365772736415,-0.14715013727486526,1.2719723391794329,1.2122449733464387,-0.059727365832994206
831882777,VISal,registered_map,0.35,31,0.024422257453993224,0.4801405811962197,0.5956126683737466,0.11547208717752688,0.6880400833647915,0.7228073213348409,0.034767237970049436
