unit_id,selection_role,group,direction,rows_or_columns_removed,model,remaining_rows,remaining_columns,threshold_center_x_px,threshold_center_y_px,threshold_area_deg2,threshold_component_touches_crop_edge,original_threshold_component_censored,original_peak_removed,crop_stratum,success,at_bound,baseline,center_x_px,center_y_px,sigma_x_px,sigma_y_px,data_rmse,ring_modulation_rms,major_sigma_deg,minor_sigma_deg,major_sigma_ratio,absolute_log2_major_sigma_ratio,center_error_deg,threshold_area_ratio
951879810,HVA typical,HVA,left,3,Baseline + DC ring,9,6,3.3333,2.6667,300,True,False,False,component intact,True,False,0.22537862,3.6004678,2.6575476,0.84897494,0.71751013,0.66328512,1.4212986e-06,8.4897494,7.1751013,0.77267387,0.37206849,1.9464528,0.75
951879810,HVA typical,HVA,left,4,Allen no baseline,9,5,4,2.5,200,True,True,False,component censored; peak retained,True,False,0,3.3808839,2.636742,0.95839602,0.72095667,,,9.5839602,7.2095667,0.84739608,0.23889164,0.27589495,0.5
951879810,HVA typical,HVA,left,4,Baseline screen-bounded,9,5,4,2.5,200,True,True,False,component censored; peak retained,True,True,0.23710922,4,2.6325254,0.63318918,0.70768736,0.67335873,,7.0768736,6.3318918,0.64408437,0.6346784,5.8997442,0.5
951879810,HVA typical,HVA,left,4,Baseline extended,9,5,4,2.5,200,True,True,False,component censored; peak retained,True,False,0.22774912,3.77288,2.6327474,0.76319048,0.70807357,0.67254787,,7.6319048,7.0807357,0.69459923,0.52574729,3.6300459,0.5
951879810,HVA typical,HVA,left,4,Baseline + DC ring,9,5,4,2.5,200,True,True,False,component censored; peak retained,True,False,0.22774912,3.77288,2.6327474,0.76319044,0.70807358,0.67254787,3.0502575e-08,7.6319044,7.0807358,0.69459919,0.52574736,3.6300467,0.5
951879810,HVA typical,HVA,right,0,Allen no baseline,9,9,3.5,2.5,400,False,False,False,component intact,True,False,0,3.4015147,2.618424,1.1309895,0.76586152,,,11.309895,7.6586152,1,0,0,1
951879810,HVA typical,HVA,right,0,Baseline screen-bounded,9,9,3.5,2.5,400,False,False,False,component intact,True,False,0.32727403,3.4102495,2.6162708,1.0987495,0.74215586,1.2483152,,10.987495,7.4215586,1,0,0,1
951879810,HVA typical,HVA,right,0,Baseline extended,9,9,3.5,2.5,400,False,False,False,component intact,True,False,0.32727413,3.4102495,2.6162708,1.0987494,0.74215583,1.2483152,,10.987494,7.4215583,1,0,0,1
951879810,HVA typical,HVA,right,0,Baseline + DC ring,9,9,3.5,2.5,400,False,False,False,component intact,True,False,0.32727414,3.4102495,2.6162708,1.0987494,0.74215583,1.2483152,0.00032883822,10.987494,7.4215583,1,0,0,1
951879810,HVA typical,HVA,right,1,Allen no baseline,9,8,3.5,2.5,400,False,False,False,component intact,True,False,0,3.4015126,2.6184236,1.1309932,0.76586162,,,11.309932,7.6586162,1.0000034,4.8371807e-06,2.2118768e-05,1
951879810,HVA typical,HVA,right,1,Baseline screen-bounded,9,8,3.5,2.5,400,False,False,False,component intact,True,False,0.34634996,3.4107527,2.6161264,1.0969965,0.74079759,1.3152062,,10.969965,7.4079759,0.99840462,0.0023034777,0.0052345196,1
951879810,HVA typical,HVA,right,1,Baseline extended,9,8,3.5,2.5,400,False,False,False,component intact,True,False,0.3463501,3.4107527,2.6161264,1.0969965,0.74079755,1.3152062,,10.969965,7.4079755,0.99840461,0.0023035045,0.0052346477,1
951879810,HVA typical,HVA,right,1,Baseline + DC ring,9,8,3.5,2.5,400,False,False,False,component intact,True,False,0.34635011,3.4107527,2.6161264,1.0969965,0.74079755,1.3152062,0.00031775591,10.969965,7.4079755,0.99840461,0.0023034998,0.0052346377,1
951879810,HVA typical,HVA,right,2,Allen no baseline,9,7,3.5,2.5,400,False,False,False,component intact,True,False,0,3.4012793,2.6183154,1.1289689,0.76558826,,,11.289689,7.6558826,0.99821349,0.0025796904,0.002592399,1
951879810,HVA typical,HVA,right,2,Baseline screen-bounded,9,7,3.5,2.5,400,False,False,False,component intact,True,False,0.35611822,3.4109398,2.6159494,1.095471,0.73997959,1.3839396,,10.95471,7.3997959,0.99701616,0.0043112041,0.0076134893,1
951879810,HVA typical,HVA,right,2,Baseline extended,9,7,3.5,2.5,400,False,False,False,component intact,True,False,0.35611841,3.4109398,2.6159494,1.0954709,0.73997954,1.3839396,,10.954709,7.3997954,0.99701614,0.0043112393,0.0076139069,1
951879810,HVA typical,HVA,right,2,Baseline + DC ring,9,7,3.5,2.5,400,False,False,False,component intact,True,False,0.35611841,3.4109398,2.6159494,1.0954709,0.73997954,1.3839396,0.00030877299,10.954709,7.3997954,0.99701614,0.0043112348,0.0076138799,1
951879810,HVA typical,HVA,right,3,Allen no baseline,9,6,3.8,2.6,500,True,False,False,component intact,True,False,0,3.4072754,2.6171605,1.1503807,0.76685879,,,11.503807,7.6685879,1.0171454,0.024525905,0.058976326,1.25
951879810,HVA typical,HVA,right,3,Baseline screen-bounded,9,6,3.8,2.6,500,True,False,False,component intact,True,False,0.46863769,3.4199324,2.6139532,1.1083781,0.73374586,1.4634341,,11.083781,7.3374586,1.0087633,0.012587639,0.099563044,1.25
951879810,HVA typical,HVA,right,3,Baseline extended,9,6,3.8,2.6,500,True,False,False,component intact,True,False,0.46863797,3.4199324,2.6139533,1.108378,0.73374579,1.4634341,,11.08378,7.3374579,1.0087632,0.012587576,0.099564173,1.25
951879810,HVA typical,HVA,right,3,Baseline + DC ring,9,6,3.8,2.6,500,True,False,False,component intact,True,False,0.46863815,3.4199325,2.6139533,1.1083778,0.73374577,1.4634341,0.0010469886,11.083778,7.3374577,1.0087631,0.012587422,0.099564533,1.25
951879810,HVA typical,HVA,right,4,Allen no baseline,9,5,3.5,2.5,400,True,False,False,component intact,True,False,0,3.8051126,2.6026849,1.5180739,0.7626759,,,15.180739,7.626759,1.342253,0.42465658,4.0390464,1
951879810,HVA typical,HVA,right,4,Baseline screen-bounded,9,5,3.5,2.5,400,True,False,False,component intact,True,False,0.37280854,3.7832696,2.6002925,1.4618868,0.73768584,1.3339332,,14.618868,7.3768584,1.3305006,0.41196918,3.7336215,1
951879810,HVA typical,HVA,right,4,Baseline extended,9,5,3.5,2.5,400,True,False,False,component intact,True,False,0.37280982,3.7832765,2.600295,1.4618996,0.73768173,1.3339332,,14.618996,7.3768173,1.3305123,0.41198185,3.7336893,1
951879810,HVA typical,HVA,right,4,Baseline + DC ring,9,5,3.5,2.5,400,True,False,False,component intact,True,False,0.37299454,3.7827348,2.6002988,1.4614109,0.73766717,1.3339334,0.032973608,14.614109,7.3766717,1.3300675,0.41149949,3.7282757,1
951880367,HVA upper quartile,HVA,top,0,Allen no baseline,9,9,3.6667,2.1111,900,False,False,False,component intact,True,False,0,3.4668783,2.2449376,2.8632523,2.7682506,,,28.632523,27.682506,1,0,0,1
951880367,HVA upper quartile,HVA,top,0,Baseline screen-bounded,9,9,3.6667,2.1111,900,False,False,False,component intact,True,False,35.45881,3.5658221,2.2300331,1.9053769,1.5233466,12.13071,,19.053769,15.233466,1,0,0,1
951880367,HVA upper quartile,HVA,top,0,Baseline extended,9,9,3.6667,2.1111,900,False,False,False,component intact,True,False,35.458783,3.5658208,2.2300331,1.9053786,1.5233475,12.13071,,19.053786,15.233475,1,0,0,1
951880367,HVA upper quartile,HVA,top,0,Baseline + DC ring,9,9,3.6667,2.1111,900,False,False,False,component intact,True,False,35.544202,3.567027,2.2300024,1.9001592,1.5210202,12.13093,2.4529127,19.001592,15.210202,1,0,0,1
951880367,HVA upper quartile,HVA,top,1,Allen no baseline,8,9,3.8,2,1000,True,False,False,component intact,True,False,0,3.4806985,1.9319071,2.848938,3.0654013,,,30.654013,28.48938,1.0706012,0.098421166,3.133355,1.1111111
951880367,HVA upper quartile,HVA,top,1,Baseline screen-bounded,8,9,3.8,2,1000,True,False,False,component intact,True,False,35.877219,3.5689182,2.3425017,1.8927925,1.3677621,11.307821,,18.927925,13.677621,0.99339532,0.009560147,1.1251121,1.1111111
951880367,HVA upper quartile,HVA,top,1,Baseline extended,8,9,3.8,2,1000,True,False,False,component intact,True,False,35.87718,3.5689156,2.3425022,1.8927952,1.3677633,11.307821,,18.927952,13.677633,0.99339588,0.009559332,1.1251176,1.1111111
951880367,HVA upper quartile,HVA,top,1,Baseline + DC ring,8,9,3.8,2,1000,True,False,False,component intact,True,False,35.943038,3.5702665,2.3423488,1.888237,1.3661282,11.308031,2.3099056,18.88237,13.661282,0.99372568,0.0090804501,1.1239311,1.1111111
951880367,HVA upper quartile,HVA,top,2,Allen no baseline,7,9,3.5,2.3333,600,True,True,False,component censored; peak retained,True,False,0,3.4569104,-14.842468,2.8103585,8.5796403,,,85.796403,28.103585,2.9964667,1.5832624,170.87409,0.66666667
951880367,HVA upper quartile,HVA,top,2,Baseline screen-bounded,7,9,3.5,2.3333,600,True,True,False,component censored; peak retained,True,False,35.452612,3.5294796,2.3513076,1.8878492,1.3693284,10.804971,,18.878492,13.693284,0.99080095,0.013332839,1.2660284,0.66666667
951880367,HVA upper quartile,HVA,top,2,Baseline extended,7,9,3.5,2.3333,600,True,True,False,component censored; peak retained,True,False,35.452598,3.5294783,2.3513076,1.8878501,1.3693292,10.804971,,18.878501,13.693292,0.9908005,0.013333492,1.2660291,0.66666667
951880367,HVA upper quartile,HVA,top,2,Baseline + DC ring,7,9,3.5,2.3333,600,True,True,False,component censored; peak retained,True,False,35.508452,3.5300171,2.3532063,1.8838907,1.3663513,10.805156,2.025945,18.838907,13.663513,0.99143837,0.012404994,1.2864269,0.66666667
951880367,HVA upper quartile,HVA,top,3,Allen no baseline,6,9,3.5,3,400,True,True,True,original peak removed,False,False,0,3.3318881,-79.250515,3.1769263,16.623994,,,166.23994,31.769263,5.805983,2.5375403,814.95564,0.44444444
951880367,HVA upper quartile,HVA,top,3,Baseline screen-bounded,6,9,3.5,3,400,True,True,True,original peak removed,True,True,36.255567,3.5007821,3,1.9663309,0.97666873,11.078292,,19.663309,9.7666873,1.0319905,0.045429714,7.7270899,0.44444444
951880367,HVA upper quartile,HVA,top,3,Baseline extended,6,9,3.5,3,400,True,True,True,original peak removed,True,False,35.276817,3.4881242,2.4000923,1.9866163,1.3536418,10.891096,,19.866163,13.536418,1.042636,0.060235582,1.8696767,0.44444444
951880367,HVA upper quartile,HVA,top,3,Baseline + DC ring,6,9,3.5,3,400,True,True,True,original peak removed,True,False,35.479589,3.4918221,2.5024639,1.9739426,1.2960882,10.894043,2.5618961,19.739426,12.960882,1.0388301,0.054959773,2.8265007,0.44444444
951880367,HVA upper quartile,HVA,top,4,Allen no baseline,5,9,2.5,4,600,True,True,True,original peak removed,False,False,0,2.4469764,-90.260137,5.1987349,20.352228,,,203.52228,51.987349,7.1080807,2.8294601,925.10697,0.66666667
951880367,HVA upper quartile,HVA,top,4,Baseline screen-bounded,5,9,2.5,4,600,True,True,True,original peak removed,True,True,35.458393,2.9939559,4,2.334206,0.69430927,10.251079,,23.34206,6.9430927,1.2250626,0.29285548,18.600574,0.66666667
951880367,HVA upper quartile,HVA,top,4,Baseline extended,5,9,2.5,4,600,True,True,True,original peak removed,True,False,34.637593,2.9814122,2.3254596,2.3666747,1.4516178,10.230156,,23.666747,14.516178,1.2421021,0.31278377,5.9214833,0.66666667
951880367,HVA upper quartile,HVA,top,4,Baseline + DC ring,5,9,2.5,4,600,True,True,True,original peak removed,True,False,35.360228,2.9939721,3.7876989,2.3145597,0.82949389,10.24289,2.3756653,23.145597,8.2949389,1.2180873,0.28461751,16.597621,0.66666667
951880367,HVA upper quartile,HVA,bottom,0,Allen no baseline,9,9,3.6667,2.1111,900,False,False,False,component intact,True,False,0,3.4668783,2.2449376,2.8632523,2.7682506,,,28.632523,27.682506,1,0,0,1
951880367,HVA upper quartile,HVA,bottom,0,Baseline screen-bounded,9,9,3.6667,2.1111,900,False,False,False,component intact,True,False,35.45881,3.5658221,2.2300331,1.9053769,1.5233466,12.13071,,19.053769,15.233466,1,0,0,1
951880367,HVA upper quartile,HVA,bottom,0,Baseline extended,9,9,3.6667,2.1111,900,False,False,False,component intact,True,False,35.458783,3.5658208,2.2300331,1.9053786,1.5233475,12.13071,,19.053786,15.233475,1,0,0,1
951880367,HVA upper quartile,HVA,bottom,0,Baseline + DC ring,9,9,3.6667,2.1111,900,False,False,False,component intact,True,False,35.544202,3.567027,2.2300024,1.9001592,1.5210202,12.13093,2.4529127,19.001592,15.210202,1,0,0,1
951880367,HVA upper quartile,HVA,bottom,1,Allen no baseline,8,9,3.6667,2.1111,900,False,False,False,component intact,True,False,0,3.4753438,2.2675006,2.8116128,2.5003761,,,28.116128,25.003761,0.98196475,0.026256859,0.24098784,1
951880367,HVA upper quartile,HVA,bottom,1,Baseline screen-bounded,8,9,3.6667,2.1111,900,False,False,False,component intact,True,False,37.112101,3.5717547,2.2299819,1.8674585,1.4932696,12.651747,,18.674585,14.932696,0.98009925,0.029000241,0.0593286,1
951880367,HVA upper quartile,HVA,bottom,1,Baseline extended,8,9,3.6667,2.1111,900,False,False,False,component intact,True,False,37.112075,3.5717537,2.2299819,1.8674598,1.4932703,12.651747,,18.674598,14.932703,0.98009911,0.029000453,0.059331469,1
951880367,HVA upper quartile,HVA,bottom,1,Baseline + DC ring,8,9,3.6667,2.1111,900,False,False,False,component intact,True,False,37.202418,3.5727814,2.2299646,1.8628854,1.4911184,12.651912,2.0987718,18.628854,14.911184,0.98038385,0.028581374,0.057544927,1
951880367,HVA upper quartile,HVA,bottom,2,Allen no baseline,7,9,3.6667,2.1111,900,False,False,False,component intact,True,False,0,3.4858841,2.2562058,2.7461735,2.2262631,,,27.461735,22.262631,0.95910986,0.060232015,0.22095065,1
951880367,HVA upper quartile,HVA,bottom,2,Baseline screen-bounded,7,9,3.6667,2.1111,900,False,False,False,component intact,True,False,34.253153,3.5617031,2.2298766,1.9328901,1.5435848,12.842395,,19.328901,15.435848,1.0144398,0.020683202,0.041219249,1
951880367,HVA upper quartile,HVA,bottom,2,Baseline extended,7,9,3.6667,2.1111,900,False,False,False,component intact,True,False,34.253084,3.5617016,2.2298764,1.9328927,1.5435864,12.842395,,19.328927,15.435864,1.0144402,0.020683852,0.041221602,1
951880367,HVA upper quartile,HVA,bottom,2,Baseline + DC ring,7,9,3.6667,2.1111,900,False,False,False,component intact,True,False,34.534943,3.56371,2.2298347,1.9226291,1.5376404,12.843043,2.6811645,19.226291,15.376404,1.0118253,0.016960161,0.033212118,1
951880367,HVA upper quartile,HVA,bottom,3,Allen no baseline,6,9,3.875,2.125,800,False,False,False,component intact,True,False,0,3.4979111,2.2296479,2.6966967,2.0889891,,,26.966967,20.889891,0.94182992,0.086461539,0.34594938,0.88888889
951880367,HVA upper quartile,HVA,bottom,3,Baseline screen-bounded,6,9,3.875,2.125,800,False,False,False,component intact,True,False,35.427147,3.5663947,2.2322905,1.906866,1.5332277,13.6689,,19.06866,15.332277,1.0007815,0.0011270746,0.023288594,0.88888889
951880367,HVA upper quartile,HVA,bottom,3,Baseline extended,6,9,3.875,2.125,800,False,False,False,component intact,True,False,35.427042,3.5663933,2.2322903,1.9068691,1.5332298,13.6689,,19.068691,15.332298,1.0007823,0.0011281475,0.023287015,0.88888889
951880367,HVA upper quartile,HVA,bottom,3,Baseline + DC ring,6,9,3.875,2.125,800,False,False,False,component intact,True,False,35.957835,3.5697924,2.232455,1.8911269,1.5238133,13.670016,2.6623269,18.911269,15.238133,0.99524657,0.0068741077,0.036962608,0.88888889
951880367,HVA upper quartile,HVA,bottom,4,Allen no baseline,5,9,3.8889,2.3333,900,True,False,False,component intact,True,False,0,3.5456979,2.2271127,2.632308,2.0786946,,,26.32308,20.786946,0.91934196,0.12132651,0.80810033,1
951880367,HVA upper quartile,HVA,bottom,4,Baseline screen-bounded,5,9,3.8889,2.3333,900,True,False,False,component intact,True,False,38.348051,3.5927429,2.2549709,1.839549,1.5374095,12.767929,,18.39549,15.374095,0.96545153,0.050724271,0.36696393,1
951880367,HVA upper quartile,HVA,bottom,4,Baseline extended,5,9,3.8889,2.3333,900,True,False,False,component intact,True,False,38.347968,3.5927423,2.2549708,1.8395512,1.537411,12.767929,,18.395512,15.37411,0.96545183,0.050723809,0.36696828,1
951880367,HVA upper quartile,HVA,bottom,4,Baseline + DC ring,5,9,3.8889,2.3333,900,True,False,False,component intact,True,False,38.835224,3.5951429,2.2553766,1.8265837,1.5292253,12.768773,2.1393537,18.265837,15.292253,0.96127927,0.056972467,0.37872882,1
951880367,HVA upper quartile,HVA,left,0,Allen no baseline,9,9,3.6667,2.1111,900,False,False,False,component intact,True,False,0,3.4668783,2.2449376,2.8632523,2.7682506,,,28.632523,27.682506,1,0,0,1
951880367,HVA upper quartile,HVA,left,0,Baseline screen-bounded,9,9,3.6667,2.1111,900,False,False,False,component intact,True,False,35.45881,3.5658221,2.2300331,1.9053769,1.5233466,12.13071,,19.053769,15.233466,1,0,0,1
951880367,HVA upper quartile,HVA,left,0,Baseline extended,9,9,3.6667,2.1111,900,False,False,False,component intact,True,False,35.458783,3.5658208,2.2300331,1.9053786,1.5233475,12.13071,,19.053786,15.233475,1,0,0,1
951880367,HVA upper quartile,HVA,left,0,Baseline + DC ring,9,9,3.6667,2.1111,900,False,False,False,component intact,True,False,35.544202,3.567027,2.2300024,1.9001592,1.5210202,12.13093,2.4529127,19.001592,15.210202,1,0,0,1
951880367,HVA upper quartile,HVA,left,1,Allen no baseline,9,8,3.5,2.2,1000,False,False,False,component intact,True,False,0,3.6440676,2.2510395,2.5902459,2.5868613,,,25.902459,25.868613,0.90465164,0.14456575,1.7729432,1.1111111
951880367,HVA upper quartile,HVA,left,1,Baseline screen-bounded,9,8,3.5,2.2,1000,False,False,False,component intact,True,False,33.046815,3.6273495,2.2295704,1.8576614,1.5409921,10.549726,,18.576614,15.409921,0.97495744,0.036588853,0.6152913,1.1111111
951880367,HVA upper quartile,HVA,left,1,Baseline extended,9,8,3.5,2.2,1000,False,False,False,component intact,True,False,33.04682,3.6273484,2.2295712,1.8576621,1.5409913,10.549726,,18.576621,15.409913,0.97495695,0.036589581,0.61529402,1.1111111
951880367,HVA upper quartile,HVA,left,1,Baseline + DC ring,9,8,3.5,2.2,1000,False,False,False,component intact,True,False,33.116949,3.6275776,2.2296048,1.8536096,1.5391508,10.549917,2.2466987,18.536096,15.391508,0.97550226,0.035782879,0.60551895,1.1111111
951880367,HVA upper quartile,HVA,left,2,Allen no baseline,9,7,3.6364,2.0909,1100,True,False,False,component intact,True,False,0,3.7483885,2.2428571,2.4643257,2.5398456,,,25.398456,24.643257,0.88704919,0.17291399,2.8151791,1.2222222
951880367,HVA upper quartile,HVA,left,2,Baseline screen-bounded,9,7,3.6364,2.0909,1100,True,False,False,component intact,True,False,33.368021,3.741101,2.2141109,1.7124103,1.5371066,9.911718,,17.124103,15.371066,0.89872522,0.15404801,1.7600068,1.2222222
951880367,HVA upper quartile,HVA,left,2,Baseline extended,9,7,3.6364,2.0909,1100,True,False,False,component intact,True,False,33.368025,3.741101,2.214111,1.7124102,1.5371064,9.911718,,17.124102,15.371064,0.89872438,0.15404935,1.7600188,1.2222222
951880367,HVA upper quartile,HVA,left,2,Baseline + DC ring,9,7,3.6364,2.0909,1100,True,False,False,component intact,True,False,33.401926,3.7413735,2.2140956,1.7104139,1.5361305,9.9117719,1.4084069,17.104139,15.361305,0.90014243,0.1517748,1.7507063,1.2222222
951880367,HVA upper quartile,HVA,left,3,Allen no baseline,9,6,3.875,2.125,800,True,True,False,component censored; peak retained,True,False,0,3.540311,2.2008444,2.6314841,2.5268435,,,26.314841,25.268435,0.91905423,0.1217781,0.85653771,0.88888889
951880367,HVA upper quartile,HVA,left,3,Baseline screen-bounded,9,6,3.875,2.125,800,True,True,False,component censored; peak retained,True,False,33.045799,3.8209031,2.1880712,1.6460416,1.5542084,10.080662,,16.460416,15.542084,0.86389289,0.21107564,2.5850949,0.88888889
951880367,HVA upper quartile,HVA,left,3,Baseline extended,9,6,3.875,2.125,800,True,True,False,component censored; peak retained,True,False,33.045801,3.8209031,2.1880712,1.6460415,1.5542083,10.080662,,16.460415,15.542083,0.8638921,0.21107696,2.5851076,0.88888889
951880367,HVA upper quartile,HVA,left,3,Baseline + DC ring,9,6,3.875,2.125,800,True,True,False,component censored; peak retained,True,False,33.075145,3.822378,2.1881012,1.6435177,1.553324,10.080713,1.1187812,16.435177,15.53324,0.86493687,0.20933326,2.5876602,0.88888889
951880367,HVA upper quartile,HVA,left,4,Allen no baseline,9,5,4.4,2.2,500,True,True,False,component censored; peak retained,True,False,0,0.82633183,2.108588,3.9508064,2.715863,,,39.508064,27.15863,1.3798317,0.46449236,26.440645,0.55555556
951880367,HVA upper quartile,HVA,left,4,Baseline screen-bounded,9,5,4.4,2.2,500,True,True,False,component censored; peak retained,True,True,33.353368,4,2.1408638,1.5286819,1.5610535,10.387594,,15.610535,15.286819,0.81928858,0.28755638,4.4323994,0.55555556
951880367,HVA upper quartile,HVA,left,4,Baseline extended,9,5,4.4,2.2,500,True,True,False,component censored; peak retained,True,False,32.979883,3.7772843,2.1396322,1.6724984,1.5679697,10.323561,,16.724984,15.679697,0.87777745,0.18807288,2.2997638,0.55555556
951880367,HVA upper quartile,HVA,left,4,Baseline + DC ring,9,5,4.4,2.2,500,True,True,False,component censored; peak retained,True,False,33.118734,3.8243614,2.1401625,1.6394529,1.5645386,10.325975,1.794591,16.394529,15.645386,0.86279768,0.21290579,2.7256595,0.55555556
951880367,HVA upper quartile,HVA,right,0,Allen no baseline,9,9,3.6667,2.1111,900,False,False,False,component intact,True,False,0,3.4668783,2.2449376,2.8632523,2.7682506,,,28.632523,27.682506,1,0,0,1
951880367,HVA upper quartile,HVA,right,0,Baseline screen-bounded,9,9,3.6667,2.1111,900,False,False,False,component intact,True,False,35.45881,3.5658221,2.2300331,1.9053769,1.5233466,12.13071,,19.053769,15.233466,1,0,0,1
951880367,HVA upper quartile,HVA,right,0,Baseline extended,9,9,3.6667,2.1111,900,False,False,False,component intact,True,False,35.458783,3.5658208,2.2300331,1.9053786,1.5233475,12.13071,,19.053786,15.233475,1,0,0,1
951880367,HVA upper quartile,HVA,right,0,Baseline + DC ring,9,9,3.6667,2.1111,900,False,False,False,component intact,True,False,35.544202,3.567027,2.2300024,1.9001592,1.5210202,12.13093,2.4529127,19.001592,15.210202,1,0,0,1
951880367,HVA upper quartile,HVA,right,1,Allen no baseline,9,8,3.6667,2.1111,900,False,False,False,component intact,True,False,0,3.4552831,2.2578506,2.8054632,2.6762033,,,28.054632,26.762033,0.97981697,0.029415809,0.17354956,1
951880367,HVA upper quartile,HVA,right,1,Baseline screen-bounded,9,8,3.6667,2.1111,900,False,False,False,component intact,True,False,36.078697,3.5788649,2.2329076,1.92836,1.5142394,11.864026,,19.2836,15.142394,1.0120622,0.01729798,0.13355871,1
951880367,HVA upper quartile,HVA,right,1,Baseline extended,9,8,3.6667,2.1111,900,False,False,False,component intact,True,False,36.078645,3.5788631,2.2329075,1.9283631,1.514241,11.864026,,19.283631,15.14241,1.0120629,0.017299027,0.1335533,1
951880367,HVA upper quartile,HVA,right,1,Baseline + DC ring,9,8,3.6667,2.1111,900,False,False,False,component intact,True,False,36.191049,3.580049,2.232839,1.921782,1.5114218,11.864364,2.5573497,19.21782,15.114218,1.0113795,0.016324406,0.1332738,1
951880367,HVA upper quartile,HVA,right,2,Allen no baseline,9,7,3.6364,2.0909,1100,False,False,False,component intact,True,False,0,3.5022866,2.2560117,2.884425,2.609835,,,28.84425,26.09835,1.0073946,0.010628952,0.37099645,1.2222222
951880367,HVA upper quartile,HVA,right,2,Baseline screen-bounded,9,7,3.6364,2.0909,1100,False,False,False,component intact,True,False,36.910143,3.6154785,2.2292246,1.9789917,1.5086373,12.184225,,19.789917,15.086373,1.0386353,0.054689183,0.49662989,1.2222222
951880367,HVA upper quartile,HVA,right,2,Baseline extended,9,7,3.6364,2.0909,1100,False,False,False,component intact,True,False,36.910055,3.6154767,2.2292242,1.9789974,1.5086398,12.184225,,19.789974,15.086398,1.0386374,0.054692054,0.49662504,1.2222222
951880367,HVA upper quartile,HVA,right,2,Baseline + DC ring,9,7,3.6364,2.0909,1100,False,False,False,component intact,True,False,37.067864,3.6155529,2.2291727,1.9683136,1.5048897,12.18491,2.8394796,19.683136,15.048897,1.0358677,0.050839814,0.48532954,1.2222222
951880367,HVA upper quartile,HVA,right,3,Allen no baseline,9,6,3.8,2,1000,True,False,False,component intact,True,False,0,3.8399914,2.2647314,3.2885353,2.5395785,,,32.885353,25.395785,1.1485314,0.19979036,3.7363774,1.1111111
951880367,HVA upper quartile,HVA,right,3,Baseline screen-bounded,9,6,3.8,2,1000,True,False,False,component intact,True,False,37.013083,3.770445,2.2334556,2.1577505,1.5065834,12.349521,,21.577505,15.065834,1.1324534,0.17945167,2.0465158,1.1111111
951880367,HVA upper quartile,HVA,right,3,Baseline extended,9,6,3.8,2,1000,True,False,False,component intact,True,False,37.013198,3.7704435,2.2334563,2.1577408,1.5065799,12.349521,,21.577408,15.065799,1.1324473,0.1794439,2.0465137,1.1111111
951880367,HVA upper quartile,HVA,right,3,Baseline + DC ring,9,6,3.8,2,1000,True,False,False,component intact,True,False,37.394111,3.7523697,2.233269,2.1148511,1.4981129,12.354668,4.1320153,21.148511,14.981129,1.1129863,0.15443582,1.8537154,1.1111111
951880367,HVA upper quartile,HVA,right,4,Allen no baseline,9,5,3.6,2.2,500,True,True,False,component censored; peak retained,True,False,0,18.037162,2.2565699,9.7146749,2.7063418,,,97.146749,27.063418,3.3928812,1.7625109,145.70289,0.55555556
951880367,HVA upper quartile,HVA,right,4,Baseline screen-bounded,9,5,3.6,2.2,500,True,True,False,component censored; peak retained,True,True,39.05085,4,2.2409934,2.2585443,1.5035498,12.501259,,22.585443,15.035498,1.1853531,0.24531684,4.3431625,0.55555556
951880367,HVA upper quartile,HVA,right,4,Baseline extended,9,5,3.6,2.2,500,True,True,False,component censored; peak retained,True,False,38.160445,4.9513728,2.2362513,2.8653854,1.5299425,12.291105,,28.653854,15.299425,1.5038405,0.58865153,13.85566,0.55555556
951880367,HVA upper quartile,HVA,right,4,Baseline + DC ring,9,5,3.6,2.2,500,True,True,False,component censored; peak retained,True,False,39.769636,4.0724577,2.2400637,2.2532749,1.4876876,12.471737,6.4820931,22.532749,14.876876,1.1858348,0.24590307,5.0553088,0.55555556
