unit_id,group,direction,rows_or_columns_removed,crop_stratum,configuration,v1_radius_deg,hva_radius_deg,ring_weight_pixel_equivalents,success,at_bound,data_rmse,ring_modulation_rms,center_x_px,center_y_px,major_sigma_deg,absolute_log2_major_sigma_ratio,center_error_deg
951868602,V1,left,2,component intact,ring V1/HVA 40/50 deg; weight 1,40,50,1,True,False,2.9731186,1.0250106,5.0994399,3.2887002,16.92445,0.029727782,0.099249308
951868602,V1,left,2,component intact,ring V1/HVA 40/50 deg; weight 4,40,50,4,True,False,2.9739559,0.95954142,5.101964,3.2890897,16.742028,0.022639141,0.086479526
951868602,V1,left,2,component intact,ring V1/HVA 40/50 deg; weight 16,40,50,16,True,False,2.9806952,0.80203264,5.1085388,3.2907547,16.271634,0.008392763,0.058710028
951868602,V1,left,2,component intact,ring V1/HVA 50/60 deg; weight 1,50,60,1,True,False,2.9730468,0.19862853,5.0985004,3.2885924,16.992226,0.032574622,0.10429154
951868602,V1,left,2,component intact,ring V1/HVA 50/60 deg; weight 4,50,60,4,True,False,2.9730503,0.19728368,5.098656,3.288614,16.97918,0.03195567,0.10330423
951868602,V1,left,2,component intact,ring V1/HVA 50/60 deg; weight 16,50,60,16,True,False,2.9731016,0.19228693,5.0992415,3.2887008,16.930162,0.029690981,0.099662749
951868602,V1,left,3,component intact,no ring,,,0,True,False,3.0231711,,5.148629,3.2950279,17.19452,0.049484416,0.40397331
951868602,V1,left,3,component intact,ring V1/HVA 30/40 deg; weight 1,30,40,1,True,False,3.0267251,3.3734901,5.1504879,3.2950541,16.716947,0.031467693,0.37909487
951868602,V1,left,3,component intact,ring V1/HVA 30/40 deg; weight 4,30,40,4,True,False,3.052437,2.7689592,5.1540019,3.2978173,15.865563,0.0079276021,0.32599934
951868602,V1,left,3,component intact,ring V1/HVA 30/40 deg; weight 16,30,40,16,True,False,3.155157,1.888541,5.1596717,3.3095355,14.47572,0.010522527,0.23110425
951868602,V1,left,3,component intact,ring V1/HVA 40/50 deg; weight 1,40,50,1,True,False,3.0232389,0.96516896,5.1488415,3.2950051,17.121605,0.046436799,0.40113038
951868602,V1,left,3,component intact,ring V1/HVA 40/50 deg; weight 4,40,50,4,True,False,3.0240458,0.90696304,5.1493801,3.2950383,16.934949,0.039168535,0.39309602
951868602,V1,left,3,component intact,ring V1/HVA 40/50 deg; weight 16,40,50,16,True,False,3.0307186,0.76426245,5.1508637,3.295794,16.446806,0.023841053,0.36818315
951868602,V1,left,3,component intact,ring V1/HVA 50/60 deg; weight 1,50,60,1,True,False,3.0231713,0.18876628,5.1486384,3.2950272,17.189984,0.049267951,0.40385599
951868602,V1,left,3,component intact,ring V1/HVA 50/60 deg; weight 4,50,60,4,True,False,3.0231748,0.18754331,5.1486662,3.2950257,17.176605,0.04863378,0.40350549
951868602,V1,left,3,component intact,ring V1/HVA 50/60 deg; weight 16,50,60,16,True,False,3.0232262,0.18294564,5.1487642,3.2950232,17.125753,0.046262553,0.40204705
951868602,V1,left,4,component intact,no ring,,,0,True,False,2.9843794,,5.2670888,3.2908617,17.222001,0.051788427,1.5823656
951868602,V1,left,4,component intact,ring V1/HVA 30/40 deg; weight 1,30,40,1,True,False,2.9872101,3.0180461,5.264379,3.2898436,16.825958,0.040844957,1.5137921
951868602,V1,left,4,component intact,ring V1/HVA 30/40 deg; weight 4,30,40,4,True,False,3.0095895,2.5459264,5.2583868,3.2885556,16.059556,0.025460948,1.368469
951868602,V1,left,4,component intact,ring V1/HVA 30/40 deg; weight 16,30,40,16,True,False,3.1102535,1.7965229,5.2455028,3.2880175,14.686596,0.010342364,1.1027971
951868602,V1,left,4,component intact,ring V1/HVA 40/50 deg; weight 1,40,50,1,True,False,2.9844266,0.83680882,5.2668118,3.290648,17.165282,0.050112429,1.5749229
951868602,V1,left,4,component intact,ring V1/HVA 40/50 deg; weight 4,40,50,4,True,False,2.985016,0.79699117,5.2660661,3.290099,17.015013,0.045973131,1.5547433
951868602,V1,left,4,component intact,ring V1/HVA 40/50 deg; weight 16,40,50,16,True,False,2.9904957,0.69027184,5.2638602,3.2886797,16.589236,0.036281081,1.494644
951868602,V1,left,4,component intact,ring V1/HVA 50/60 deg; weight 1,50,60,1,True,False,2.9843795,0.16499918,5.2670742,3.2908468,17.218465,0.051656338,1.5820217
951868602,V1,left,4,component intact,ring V1/HVA 50/60 deg; weight 4,50,60,4,True,False,2.984382,0.16416733,5.2670308,3.2908028,17.207992,0.051267594,1.5810002
951868602,V1,left,4,component intact,ring V1/HVA 50/60 deg; weight 16,50,60,16,True,False,2.9844196,0.1610173,5.2668648,3.2906356,17.167999,0.049817079,1.5770566
951868602,V1,right,0,component intact,no ring,,,0,True,False,2.7214474,,5.1088817,3.28781,16.614748,0,0
951868602,V1,right,0,component intact,ring V1/HVA 30/40 deg; weight 1,30,40,1,True,False,2.7229308,3.3231668,5.1130003,3.2894139,16.356269,0,0
951868602,V1,right,0,component intact,ring V1/HVA 30/40 deg; weight 4,30,40,4,True,False,2.7370993,2.8946344,5.1216428,3.2938619,15.778621,0,0
951868602,V1,right,0,component intact,ring V1/HVA 30/40 deg; weight 16,30,40,16,True,False,2.8143519,2.0912945,5.136771,3.3064294,14.581687,0,0
951868602,V1,right,0,component intact,ring V1/HVA 40/50 deg; weight 1,40,50,1,True,False,2.7214693,0.87424572,5.1093414,3.2880193,16.579278,0,0
951868602,V1,right,0,component intact,ring V1/HVA 40/50 deg; weight 4,40,50,4,True,False,2.721758,0.84411355,5.1105989,3.2886147,16.481358,0,0
951868602,V1,right,0,component intact,ring V1/HVA 40/50 deg; weight 16,40,50,16,True,False,2.7248266,0.75450989,5.1144086,3.2906352,16.17725,0,0
951868602,V1,right,0,component intact,ring V1/HVA 50/60 deg; weight 1,50,60,1,True,False,2.7214474,0.15432886,5.1089009,3.2878207,16.612857,0,0
951868602,V1,right,0,component intact,ring V1/HVA 50/60 deg; weight 4,50,60,4,True,False,2.7214482,0.15387813,5.1089583,3.2878527,16.607226,0,0
951868602,V1,right,0,component intact,ring V1/HVA 50/60 deg; weight 16,50,60,16,True,False,2.7214603,0.15213116,5.1091816,3.2879781,16.585297,0,0
951868602,V1,right,1,component intact,no ring,,,0,True,False,2.8174671,,5.110881,3.2963792,16.694466,0.0069055604,0.087993469
951868602,V1,right,1,component intact,ring V1/HVA 30/40 deg; weight 1,30,40,1,True,False,2.8195283,3.499869,5.1174218,3.2966466,16.413889,0.0050733949,0.084771138
951868602,V1,right,1,component intact,ring V1/HVA 30/40 deg; weight 4,30,40,4,True,False,2.8380989,3.0013151,5.1322269,3.2980176,15.806076,0.0025081813,0.11370654
951868602,V1,right,1,component intact,ring V1/HVA 30/40 deg; weight 16,30,40,16,True,False,2.9311443,2.1230508,5.1618064,3.3038244,14.58676,0.00050177895,0.25170577
951868602,V1,right,1,component intact,ring V1/HVA 40/50 deg; weight 1,40,50,1,True,False,2.8175032,0.96157523,5.1116987,3.2964077,16.653303,0.0064271609,0.087133773
951868602,V1,right,1,component intact,ring V1/HVA 40/50 deg; weight 4,40,50,4,True,False,2.8179621,0.9212044,5.1139276,3.2965048,16.541576,0.005261536,0.085635744
951868602,V1,right,1,component intact,ring V1/HVA 40/50 deg; weight 16,40,50,16,True,False,2.8224785,0.80783361,5.1206711,3.2969719,16.207959,0.0027360318,0.089091867
951868602,V1,right,1,component intact,ring V1/HVA 50/60 deg; weight 1,50,60,1,True,False,2.8174672,0.17604598,5.1109199,3.2963805,16.692128,0.0068676364,0.087946399
951868602,V1,right,1,component intact,ring V1/HVA 50/60 deg; weight 4,50,60,4,True,False,2.8174687,0.17537478,5.1110355,3.2963844,16.685178,0.0067558876,0.087808854
951868602,V1,right,1,component intact,ring V1/HVA 50/60 deg; weight 16,50,60,16,True,False,2.8174908,0.1727982,5.1114828,3.2964005,16.658308,0.0063370066,0.087310922
951868602,V1,right,2,component intact,no ring,,,0,True,False,2.8466161,,5.3652047,3.2899184,17.839211,0.10258744,2.5633171
951868602,V1,right,2,component intact,ring V1/HVA 30/40 deg; weight 1,30,40,1,True,False,2.8548657,4.1594479,5.2739391,3.2904591,16.613052,0.022473466,1.6094214
951868602,V1,right,2,component intact,ring V1/HVA 30/40 deg; weight 4,30,40,4,True,False,2.8965142,3.2264147,5.1967169,3.2883133,15.909626,0.011928874,0.75278846
951868602,V1,right,2,component intact,ring V1/HVA 30/40 deg; weight 16,30,40,16,True,False,3.0261689,2.1291377,5.1483648,3.2790975,14.662091,0.0079332297,0.29689277
951868602,V1,right,2,component intact,ring V1/HVA 40/50 deg; weight 1,40,50,1,True,False,2.8470931,1.4953053,5.3390031,3.2901727,17.469331,0.075443226,2.2967172
951868602,V1,right,2,component intact,ring V1/HVA 40/50 deg; weight 4,40,50,4,True,False,2.8507103,1.291761,5.2962346,3.29026,16.805085,0.028062692,1.85643
951868602,V1,right,2,component intact,ring V1/HVA 40/50 deg; weight 16,40,50,16,True,False,2.8675199,0.98131076,5.2376595,3.2888576,16.284967,0.0095743881,1.2326366
951868602,V1,right,2,component intact,ring V1/HVA 50/60 deg; weight 1,50,60,1,True,False,2.8466216,0.3802499,5.3622056,3.2899607,17.798111,0.099423928,2.533137
951868602,V1,right,2,component intact,ring V1/HVA 50/60 deg; weight 4,50,60,4,True,False,2.8466911,0.36660062,5.3543123,3.290064,17.688493,0.091000025,2.4536393
951868602,V1,right,2,component intact,ring V1/HVA 50/60 deg; weight 16,50,60,16,True,False,2.8473684,0.32929275,5.3324335,3.2902727,17.372638,0.066912038,2.2326374
951868602,V1,right,3,original peak removed,no ring,,,0,True,True,2.5986038,,7,3.412195,25.145161,0.59781639,18.952045
951868602,V1,right,3,original peak removed,ring V1/HVA 30/40 deg; weight 1,30,40,1,True,False,2.6888682,4.6326447,5.2686883,3.4238846,16.660607,0.026597295,2.0572098
951868602,V1,right,3,original peak removed,ring V1/HVA 30/40 deg; weight 4,30,40,4,True,False,2.775758,2.8876888,5.0001991,3.4367254,15.808002,0.0026839355,1.8750614
951868602,V1,right,3,original peak removed,ring V1/HVA 30/40 deg; weight 16,30,40,16,True,False,2.9141902,1.7041432,4.8574194,3.4574791,14.465945,0.011497075,3.1757408
951868602,V1,right,3,original peak removed,ring V1/HVA 40/50 deg; weight 1,40,50,1,True,False,2.6433053,2.8188701,5.6219192,3.4182828,18.504728,0.15851275,5.2887098
951868602,V1,right,3,original peak removed,ring V1/HVA 40/50 deg; weight 4,40,50,4,True,False,2.6779883,1.6556252,5.3331759,3.4231785,16.756718,0.023904477,2.6009219
951868602,V1,right,3,original peak removed,ring V1/HVA 40/50 deg; weight 16,40,50,16,True,False,2.7248396,0.97900845,5.1339752,3.4310651,16.218446,0.0036692203,1.417865
951868602,V1,right,3,original peak removed,ring V1/HVA 50/60 deg; weight 1,50,60,1,True,False,2.6205679,1.9190553,5.9929095,3.4154365,20.520203,0.30474481,8.9317239
951868602,V1,right,3,original peak removed,ring V1/HVA 50/60 deg; weight 4,50,60,4,True,False,2.6374677,1.0782238,5.6987074,3.4175415,18.884592,0.18539849,6.038403
951868602,V1,right,3,original peak removed,ring V1/HVA 50/60 deg; weight 16,50,60,16,True,False,2.6586776,0.60161294,5.4744593,3.4204118,17.482208,0.075982575,3.8854413
951868602,V1,right,4,original peak removed,no ring,,,0,True,False,2.2144013,,4.093243,3.2600827,13.706521,0.27760197,10.160171
951868602,V1,right,4,original peak removed,ring V1/HVA 30/40 deg; weight 1,30,40,1,True,False,2.2158688,1.192234,3.994139,3.2518527,13.519865,0.27476297,11.194916
951868602,V1,right,4,original peak removed,ring V1/HVA 30/40 deg; weight 4,30,40,4,True,False,2.2217366,0.93755206,3.9122307,3.2370781,13.18876,0.25866212,12.107444
951868602,V1,right,4,original peak removed,ring V1/HVA 30/40 deg; weight 16,30,40,16,True,False,2.2403581,0.65534205,3.8388988,3.2087059,12.551592,0.21628731,13.01546
951868602,V1,right,4,original peak removed,ring V1/HVA 40/50 deg; weight 1,40,50,1,True,False,2.2144114,0.24477409,4.0841427,3.2595048,13.692897,0.27595343,10.255952
951868602,V1,right,4,original peak removed,ring V1/HVA 40/50 deg; weight 4,40,50,4,True,False,2.2145087,0.22775421,4.0640707,3.2580035,13.657805,0.27110954,10.469758
951868602,V1,right,4,original peak removed,ring V1/HVA 40/50 deg; weight 16,40,50,16,True,False,2.2151559,0.19368706,4.0222901,3.2535972,13.555785,0.25505772,10.927464
951868602,V1,right,4,original peak removed,ring V1/HVA 50/60 deg; weight 1,50,60,1,True,False,2.2144013,0.025426249,4.093094,3.260073,13.706281,0.27746308,10.161859
951868602,V1,right,4,original peak removed,ring V1/HVA 50/60 deg; weight 4,50,60,4,True,False,2.2144014,0.025366611,4.0926508,3.260044,13.705564,0.27704951,10.166879
951868602,V1,right,4,original peak removed,ring V1/HVA 50/60 deg; weight 16,50,60,16,True,False,2.2144021,0.025136346,4.0909332,3.25993,13.702744,0.27544001,10.186346
951879810,HVA,top,0,component intact,no ring,,,0,True,False,1.2483152,,3.4102495,2.6162708,10.987494,0,0
951879810,HVA,top,0,component intact,ring V1/HVA 30/40 deg; weight 1,30,40,1,True,False,1.2483152,0.014654444,3.4102509,2.6162709,10.987455,0,0
951879810,HVA,top,0,component intact,ring V1/HVA 30/40 deg; weight 4,30,40,4,True,False,1.2483152,0.014652456,3.4102551,2.6162714,10.987339,0,0
951879810,HVA,top,0,component intact,ring V1/HVA 30/40 deg; weight 16,30,40,16,True,False,1.2483152,0.014644515,3.4102718,2.616273,10.986876,0,0
951879810,HVA,top,0,component intact,ring V1/HVA 40/50 deg; weight 1,40,50,1,True,False,1.2483152,0.00032883826,3.4102495,2.6162708,10.987494,0,0
951879810,HVA,top,0,component intact,ring V1/HVA 40/50 deg; weight 4,40,50,4,True,False,1.2483152,0.00032883822,3.4102495,2.6162708,10.987494,0,0
951879810,HVA,top,0,component intact,ring V1/HVA 40/50 deg; weight 16,40,50,16,True,False,1.2483152,0.00032883807,3.4102495,2.6162708,10.987494,0,0
951879810,HVA,top,0,component intact,ring V1/HVA 50/60 deg; weight 1,50,60,1,True,False,1.2483152,3.3446788e-06,3.4102495,2.6162708,10.987494,0,0
951879810,HVA,top,0,component intact,ring V1/HVA 50/60 deg; weight 4,50,60,4,True,False,1.2483152,3.3446787e-06,3.4102495,2.6162708,10.987494,0,0
951879810,HVA,top,0,component intact,ring V1/HVA 50/60 deg; weight 16,50,60,16,True,False,1.2483152,3.3446788e-06,3.4102495,2.6162708,10.987494,0,0
951879810,HVA,top,1,component intact,no ring,,,0,True,False,1.2969801,,3.408889,2.6167151,11.04038,0.0069273957,0.014312205
951879810,HVA,top,1,component intact,ring V1/HVA 30/40 deg; weight 1,30,40,1,True,False,1.2969801,0.015650607,3.4088906,2.6167153,11.040335,0.0069266533,0.014310383
951879810,HVA,top,1,component intact,ring V1/HVA 30/40 deg; weight 4,30,40,4,True,False,1.2969801,0.015648194,3.4088954,2.6167157,11.040201,0.0069244178,0.014304904
951879810,HVA,top,1,component intact,ring V1/HVA 30/40 deg; weight 16,30,40,16,True,False,1.2969801,0.01563856,3.4089144,2.6167175,11.039668,0.0069155126,0.014283045
951879810,HVA,top,1,component intact,ring V1/HVA 40/50 deg; weight 1,40,50,1,True,False,1.2969801,0.000364037,3.408889,2.6167151,11.04038,0.0069273988,0.014312211
951879810,HVA,top,1,component intact,ring V1/HVA 40/50 deg; weight 4,40,50,4,True,False,1.2969801,0.00036403692,3.408889,2.6167151,11.040379,0.0069273931,0.014312204
951879810,HVA,top,1,component intact,ring V1/HVA 40/50 deg; weight 16,40,50,16,True,False,1.2969801,0.00036403669,3.408889,2.6167151,11.040379,0.0069273795,0.014312163
951879810,HVA,top,1,component intact,ring V1/HVA 50/60 deg; weight 1,50,60,1,True,False,1.2969801,3.8678747e-06,3.408889,2.6167151,11.04038,0.0069273944,0.01431221
951879810,HVA,top,1,component intact,ring V1/HVA 50/60 deg; weight 4,50,60,4,True,False,1.2969801,3.8678746e-06,3.408889,2.6167151,11.04038,0.0069273945,0.01431222
951879810,HVA,top,1,component intact,ring V1/HVA 50/60 deg; weight 16,50,60,16,True,False,1.2969801,3.8678748e-06,3.408889,2.6167151,11.04038,0.0069273952,0.014312208
951879810,HVA,top,2,component intact,no ring,,,0,True,False,1.2555309,,3.4154034,2.6014691,11.008467,0.002751146,0.15673312
951879810,HVA,top,2,component intact,ring V1/HVA 30/40 deg; weight 1,30,40,1,True,False,1.2555309,0.015507902,3.4154048,2.6014694,11.008423,0.002750532,0.15673186
951879810,HVA,top,2,component intact,ring V1/HVA 30/40 deg; weight 4,30,40,4,True,False,1.2555309,0.015505566,3.4154093,2.6014703,11.008293,0.0027486868,0.15672805
951879810,HVA,top,2,component intact,ring V1/HVA 30/40 deg; weight 16,30,40,16,True,False,1.2555309,0.01549623,3.415427,2.6014739,11.007772,0.0027412992,0.15671289
951879810,HVA,top,2,component intact,ring V1/HVA 40/50 deg; weight 1,40,50,1,True,False,1.2555309,0.00035043996,3.4154034,2.6014691,11.008467,0.0027511479,0.15673313
951879810,HVA,top,2,component intact,ring V1/HVA 40/50 deg; weight 4,40,50,4,True,False,1.2555309,0.00035043992,3.4154034,2.6014691,11.008466,0.0027511482,0.15673311
951879810,HVA,top,2,component intact,ring V1/HVA 40/50 deg; weight 16,40,50,16,True,False,1.2555309,0.00035043979,3.4154033,2.6014691,11.008466,0.0027511515,0.15673308
951879810,HVA,top,2,component intact,ring V1/HVA 50/60 deg; weight 1,50,60,1,True,False,1.2555309,3.5832963e-06,3.4154034,2.6014691,11.008467,0.0027511478,0.15673313
951879810,HVA,top,2,component intact,ring V1/HVA 50/60 deg; weight 4,50,60,4,True,False,1.2555309,3.5832961e-06,3.4154034,2.6014691,11.008467,0.0027511452,0.15673313
951879810,HVA,top,2,component intact,ring V1/HVA 50/60 deg; weight 16,50,60,16,True,False,1.2555309,3.5832961e-06,3.4154034,2.6014691,11.008467,0.0027511438,0.15673312
951879810,HVA,top,3,component censored; peak retained,no ring,,,0,True,True,0.69987223,,3.5299311,3.3212769,9.5427876,0.20337971,7.1509251
951879810,HVA,top,3,component censored; peak retained,ring V1/HVA 30/40 deg; weight 1,30,40,1,True,True,0.69987223,0.0011710716,3.5299311,3.3212769,9.5427877,0.20337461,7.1509213
951879810,HVA,top,3,component censored; peak retained,ring V1/HVA 30/40 deg; weight 4,30,40,4,True,True,0.69987223,0.0011710685,3.5299311,3.3212769,9.5427862,0.20335961,7.1509102
951879810,HVA,top,3,component censored; peak retained,ring V1/HVA 30/40 deg; weight 16,30,40,16,True,True,0.69987223,0.0011710547,3.5299311,3.3212769,9.5427795,0.20329978,7.1508652
951879810,HVA,top,3,component censored; peak retained,ring V1/HVA 40/50 deg; weight 1,40,50,1,True,True,0.69987223,8.0156381e-06,3.5299311,3.3212769,9.5427875,0.20337971,7.150925
951879810,HVA,top,3,component censored; peak retained,ring V1/HVA 40/50 deg; weight 4,40,50,4,True,True,0.69987223,8.0156369e-06,3.5299311,3.3212769,9.5427875,0.20337971,7.150925
951879810,HVA,top,3,component censored; peak retained,ring V1/HVA 40/50 deg; weight 16,40,50,16,True,True,0.69987223,8.01563e-06,3.5299311,3.3212769,9.5427872,0.20337972,7.1509251
951879810,HVA,top,3,component censored; peak retained,ring V1/HVA 50/60 deg; weight 1,50,60,1,True,True,0.69987223,1.925455e-08,3.5299311,3.3212769,9.5427876,0.20337971,7.1509251
951879810,HVA,top,3,component censored; peak retained,ring V1/HVA 50/60 deg; weight 4,50,60,4,True,True,0.69987223,1.9254549e-08,3.5299311,3.3212769,9.5427876,0.20337971,7.150925
951879810,HVA,top,3,component censored; peak retained,ring V1/HVA 50/60 deg; weight 16,50,60,16,True,True,0.69987223,1.9254549e-08,3.5299311,3.3212769,9.5427876,0.20337971,7.1509251
951879810,HVA,top,4,original peak removed,no ring,,,0,True,True,0.57017413,,3.2782048,3.294662,15.263529,0.4742262,6.9112255
951879810,HVA,top,4,original peak removed,ring V1/HVA 30/40 deg; weight 1,30,40,1,True,True,0.5702289,0.067404467,3.2779138,3.5474613,15.251026,0.47304903,9.4054694
951879810,HVA,top,4,original peak removed,ring V1/HVA 30/40 deg; weight 4,30,40,4,True,True,0.57026791,0.05945473,3.2773237,3.6017445,15.222988,0.47040947,9.9439839
951879810,HVA,top,4,original peak removed,ring V1/HVA 30/40 deg; weight 16,30,40,16,True,True,0.57036795,0.054174071,3.2753295,3.6535061,15.124469,0.46110326,10.459741
951879810,HVA,top,4,original peak removed,ring V1/HVA 40/50 deg; weight 1,40,50,1,True,True,0.57017784,0.016396563,3.2781822,3.3419407,15.262311,0.47411111,7.3758976
951879810,HVA,top,4,original peak removed,ring V1/HVA 40/50 deg; weight 4,40,50,4,True,True,0.57018307,0.012244209,3.278153,3.3874325,15.260835,0.47397155,7.8239364
951879810,HVA,top,4,original peak removed,ring V1/HVA 40/50 deg; weight 16,40,50,16,True,True,0.57019029,0.010269333,3.2780607,3.4304267,15.255689,0.47348504,8.2481737
951879810,HVA,top,4,original peak removed,ring V1/HVA 50/60 deg; weight 1,50,60,1,True,True,0.57017412,0.0011027061,3.2782047,3.2944874,15.26352,0.47422535,6.9095122
951879810,HVA,top,4,original peak removed,ring V1/HVA 50/60 deg; weight 4,50,60,4,True,True,0.5701741,0.0011037592,3.2782044,3.2942378,15.263494,0.47422286,6.9070624
951879810,HVA,top,4,original peak removed,ring V1/HVA 50/60 deg; weight 16,50,60,16,True,True,0.57017393,0.0011156228,3.278203,3.2915542,15.263383,0.47421236,6.8807269
951879810,HVA,bottom,0,component intact,no ring,,,0,True,False,1.2483152,,3.4102495,2.6162708,10.987494,0,0
951879810,HVA,bottom,0,component intact,ring V1/HVA 30/40 deg; weight 1,30,40,1,True,False,1.2483152,0.014654444,3.4102509,2.6162709,10.987455,0,0
951879810,HVA,bottom,0,component intact,ring V1/HVA 30/40 deg; weight 4,30,40,4,True,False,1.2483152,0.014652456,3.4102551,2.6162714,10.987339,0,0
951879810,HVA,bottom,0,component intact,ring V1/HVA 30/40 deg; weight 16,30,40,16,True,False,1.2483152,0.014644515,3.4102718,2.616273,10.986876,0,0
951879810,HVA,bottom,0,component intact,ring V1/HVA 40/50 deg; weight 1,40,50,1,True,False,1.2483152,0.00032883826,3.4102495,2.6162708,10.987494,0,0
951879810,HVA,bottom,0,component intact,ring V1/HVA 40/50 deg; weight 4,40,50,4,True,False,1.2483152,0.00032883822,3.4102495,2.6162708,10.987494,0,0
951879810,HVA,bottom,0,component intact,ring V1/HVA 40/50 deg; weight 16,40,50,16,True,False,1.2483152,0.00032883807,3.4102495,2.6162708,10.987494,0,0
951879810,HVA,bottom,0,component intact,ring V1/HVA 50/60 deg; weight 1,50,60,1,True,False,1.2483152,3.3446788e-06,3.4102495,2.6162708,10.987494,0,0
951879810,HVA,bottom,0,component intact,ring V1/HVA 50/60 deg; weight 4,50,60,4,True,False,1.2483152,3.3446787e-06,3.4102495,2.6162708,10.987494,0,0
951879810,HVA,bottom,0,component intact,ring V1/HVA 50/60 deg; weight 16,50,60,16,True,False,1.2483152,3.3446788e-06,3.4102495,2.6162708,10.987494,0,0
951879810,HVA,bottom,1,component intact,no ring,,,0,True,False,1.3167514,,3.4112777,2.6159776,10.950509,0.00486449,0.010691284
951879810,HVA,bottom,1,component intact,ring V1/HVA 30/40 deg; weight 1,30,40,1,True,False,1.3167514,0.01398388,3.411279,2.6159778,10.950473,0.0048641591,0.010690416
951879810,HVA,bottom,1,component intact,ring V1/HVA 30/40 deg; weight 4,30,40,4,True,False,1.3167514,0.013982089,3.4112829,2.6159781,10.950364,0.0048631826,0.010687836
951879810,HVA,bottom,1,component intact,ring V1/HVA 30/40 deg; weight 16,30,40,16,True,False,1.3167514,0.013974937,3.4112985,2.6159796,10.949932,0.0048592676,0.010677547
951879810,HVA,bottom,1,component intact,ring V1/HVA 40/50 deg; weight 1,40,50,1,True,False,1.3167514,0.00030589977,3.4112777,2.6159776,10.950509,0.004864484,0.01069127
951879810,HVA,bottom,1,component intact,ring V1/HVA 40/50 deg; weight 4,40,50,4,True,False,1.3167514,0.00030589974,3.4112777,2.6159776,10.950509,0.004864481,0.01069128
951879810,HVA,bottom,1,component intact,ring V1/HVA 40/50 deg; weight 16,40,50,16,True,False,1.3167514,0.00030589961,3.4112777,2.6159776,10.950508,0.0048644776,0.010691279
951879810,HVA,bottom,1,component intact,ring V1/HVA 50/60 deg; weight 1,50,60,1,True,False,1.3167514,3.0167124e-06,3.4112777,2.6159776,10.950509,0.0048644892,0.010691266
951879810,HVA,bottom,1,component intact,ring V1/HVA 50/60 deg; weight 4,50,60,4,True,False,1.3167514,3.0167123e-06,3.4112777,2.6159776,10.950509,0.0048644892,0.010691264
951879810,HVA,bottom,1,component intact,ring V1/HVA 50/60 deg; weight 16,50,60,16,True,False,1.3167514,3.0167125e-06,3.4112777,2.6159776,10.950509,0.0048644881,0.010691282
951879810,HVA,bottom,2,component intact,no ring,,,0,True,False,1.3813991,,3.4101783,2.6162905,10.990048,0.0003353294,0.00073875438
951879810,HVA,bottom,2,component intact,ring V1/HVA 30/40 deg; weight 1,30,40,1,True,False,1.3813991,0.014701619,3.4101798,2.6162906,10.990007,0.00033505976,0.00073813945
951879810,HVA,bottom,2,component intact,ring V1/HVA 30/40 deg; weight 4,30,40,4,True,False,1.3813991,0.014699512,3.4101841,2.616291,10.989885,0.00033424624,0.00073629514
951879810,HVA,bottom,2,component intact,ring V1/HVA 30/40 deg; weight 16,30,40,16,True,False,1.3813991,0.014691095,3.4102016,2.6162925,10.989397,0.00033100484,0.00072894407
951879810,HVA,bottom,2,component intact,ring V1/HVA 40/50 deg; weight 1,40,50,1,True,False,1.3813991,0.00033047535,3.4101783,2.6162905,10.990048,0.00033532869,0.00073875726
951879810,HVA,bottom,2,component intact,ring V1/HVA 40/50 deg; weight 4,40,50,4,True,False,1.3813991,0.00033047533,3.4101783,2.6162905,10.990048,0.00033533148,0.00073875118
951879810,HVA,bottom,2,component intact,ring V1/HVA 40/50 deg; weight 16,40,50,16,True,False,1.3813991,0.00033047517,3.4101783,2.6162905,10.990048,0.00033533121,0.00073874451
951879810,HVA,bottom,2,component intact,ring V1/HVA 50/60 deg; weight 1,50,60,1,True,False,1.3813991,3.3684719e-06,3.4101783,2.6162905,10.990048,0.0003353278,0.00073875209
951879810,HVA,bottom,2,component intact,ring V1/HVA 50/60 deg; weight 4,50,60,4,True,False,1.3813991,3.3684719e-06,3.4101783,2.6162905,10.990048,0.00033532857,0.00073875469
951879810,HVA,bottom,2,component intact,ring V1/HVA 50/60 deg; weight 16,50,60,16,True,False,1.3813991,3.368472e-06,3.4101783,2.6162905,10.990048,0.00033532751,0.00073874978
951879810,HVA,bottom,3,component intact,no ring,,,0,True,False,1.4832638,,3.4117644,2.6158415,10.933018,0.0071706728,0.015745631
951879810,HVA,bottom,3,component intact,ring V1/HVA 30/40 deg; weight 1,30,40,1,True,False,1.4832638,0.013675279,3.4117657,2.6158416,10.932981,0.0071704669,0.015745037
951879810,HVA,bottom,3,component intact,ring V1/HVA 30/40 deg; weight 4,30,40,4,True,False,1.4832638,0.013673468,3.4117697,2.6158419,10.93287,0.0071698493,0.015743266
951879810,HVA,bottom,3,component intact,ring V1/HVA 30/40 deg; weight 16,30,40,16,True,False,1.4832638,0.013666238,3.4117855,2.615843,10.932428,0.0071673634,0.015736173
951879810,HVA,bottom,3,component intact,ring V1/HVA 40/50 deg; weight 1,40,50,1,True,False,1.4832638,0.0002955412,3.4117644,2.6158415,10.933018,0.0071706691,0.015745626
951879810,HVA,bottom,3,component intact,ring V1/HVA 40/50 deg; weight 4,40,50,4,True,False,1.4832638,0.00029554118,3.4117644,2.6158415,10.933018,0.0071706659,0.015745641
