preference,area,bandwidth_deg,azimuth_deg,elevation_deg,estimate_log2,estimate_preference,effective_sessions,local_units,supported,source_units,source_sessions
tf,Probe A,16,40,-18,0.974015,1.9643,7.49146,89,True,138,8
tf,Probe A,16,42,-18,0.967744,1.95578,7.39977,86,True,138,8
tf,Probe A,16,44,-18,0.961008,1.94667,7.30132,82,True,138,8
tf,Probe A,16,46,-18,0.953816,1.93699,7.1997,78,True,138,8
tf,Probe A,16,48,-18,0.946174,1.92676,7.09777,68,True,138,8
tf,Probe A,16,50,-18,0.938081,1.91598,6.99752,64,True,138,8
tf,Probe A,16,52,-18,0.929531,1.90466,6.90009,59,True,138,8
tf,Probe A,16,54,-18,0.920503,1.89277,6.80572,51,True,138,8
tf,Probe A,16,56,-18,0.910959,1.88029,6.71387,42,True,138,8
tf,Probe A,16,58,-18,0.900846,1.86716,6.62328,41,True,138,8
tf,Probe A,16,60,-18,0.890091,1.85329,6.53213,34,True,138,8
tf,Probe A,16,62,-18,0.878609,1.8386,6.43811,25,True,138,8
tf,Probe A,16,64,-18,0.866299,1.82298,6.33855,23,True,138,8
tf,Probe A,16,66,-18,,,6.2306,17,False,138,8
tf,Probe A,16,68,-18,,,6.1113,13,False,138,8
tf,Probe A,16,70,-18,,,5.9778,10,False,138,8
tf,Probe A,16,72,-18,,,5.82758,9,False,138,8
tf,Probe A,16,74,-18,,,5.65876,8,False,138,8
tf,Probe A,16,76,-18,,,5.47042,7,False,138,8
tf,Probe A,16,78,-18,,,5.26294,6,False,138,8
tf,Probe A,16,80,-18,,,5.03819,5,False,138,8
tf,Probe A,16,82,-18,,,4.79957,3,False,138,8
tf,Probe A,16,84,-18,,,4.55169,3,False,138,8
tf,Probe A,16,86,-18,,,4.29994,2,False,138,8
tf,Probe A,16,88,-18,,,4.04982,2,False,138,8
tf,Probe A,16,90,-18,,,3.80642,1,False,138,8
tf,Probe A,16,10,-16,1.0229,2.032,6.6141,76,True,138,8
tf,Probe A,16,12,-16,1.02088,2.02916,6.77864,82,True,138,8
tf,Probe A,16,14,-16,1.0189,2.02637,6.94191,92,True,138,8
tf,Probe A,16,16,-16,1.0169,2.02357,7.10042,97,True,138,8
tf,Probe A,16,18,-16,1.01485,2.02069,7.25026,100,True,138,8
tf,Probe A,16,20,-16,1.01268,2.01766,7.38726,101,True,138,8
tf,Probe A,16,22,-16,1.01034,2.01438,7.50722,108,True,138,8
tf,Probe A,16,24,-16,1.00777,2.0108,7.60627,111,True,138,8
tf,Probe A,16,26,-16,1.00491,2.00682,7.6812,110,True,138,8
tf,Probe A,16,28,-16,1.00171,2.00238,7.72978,113,True,138,8
tf,Probe A,16,30,-16,0.998125,1.9974,7.75102,115,True,138,8
tf,Probe A,16,32,-16,0.994097,1.99183,7.74528,115,True,138,8
tf,Probe A,16,34,-16,0.989593,1.98562,7.71423,111,True,138,8
tf,Probe A,16,36,-16,0.984581,1.97874,7.66069,107,True,138,8
tf,Probe A,16,38,-16,0.97904,1.97115,7.5883,100,True,138,8
tf,Probe A,16,40,-16,0.972955,1.96286,7.50114,96,True,138,8
tf,Probe A,16,42,-16,0.96632,1.95385,7.4034,91,True,138,8
tf,Probe A,16,44,-16,0.959134,1.94414,7.29898,84,True,138,8
tf,Probe A,16,46,-16,0.9514,1.93375,7.19125,80,True,138,8
tf,Probe A,16,48,-16,0.943123,1.92269,7.08285,72,True,138,8
tf,Probe A,16,50,-16,0.934302,1.91097,6.97558,65,True,138,8
tf,Probe A,16,52,-16,0.924933,1.8986,6.87037,59,True,138,8
tf,Probe A,16,54,-16,0.915,1.88557,6.76734,51,True,138,8
tf,Probe A,16,56,-16,0.904475,1.87186,6.6658,41,True,138,8
tf,Probe A,16,58,-16,0.893318,1.85744,6.56442,39,True,138,8
tf,Probe A,16,60,-16,0.881471,1.84225,6.46128,34,True,138,8
tf,Probe A,16,62,-16,0.868867,1.82623,6.35406,28,True,138,8
tf,Probe A,16,64,-16,0.855429,1.8093,6.24011,25,True,138,8
tf,Probe A,16,66,-16,,,6.11666,19,False,138,8
tf,Probe A,16,68,-16,,,5.98095,15,False,138,8
tf,Probe A,16,70,-16,,,5.83041,10,False,138,8
tf,Probe A,16,72,-16,,,5.66299,9,False,138,8
tf,Probe A,16,74,-16,,,5.47738,8,False,138,8
tf,Probe A,16,76,-16,,,5.27335,6,False,138,8
tf,Probe A,16,78,-16,,,5.05202,6,False,138,8
tf,Probe A,16,80,-16,,,4.81598,5,False,138,8
tf,Probe A,16,82,-16,,,4.56913,3,False,138,8
tf,Probe A,16,84,-16,,,4.31639,3,False,138,8
tf,Probe A,16,86,-16,,,4.06316,3,False,138,8
tf,Probe A,16,88,-16,,,3.81469,2,False,138,8
tf,Probe A,16,90,-16,,,3.57559,1,False,138,8
tf,Probe A,16,10,-14,1.02177,2.0304,6.73229,78,True,138,8
tf,Probe A,16,12,-14,1.0199,2.02778,6.89248,83,True,138,8
tf,Probe A,16,14,-14,1.01807,2.0252,7.05021,92,True,138,8
tf,Probe A,16,16,-14,1.01622,2.02262,7.20197,98,True,138,8
tf,Probe A,16,18,-14,1.01431,2.01994,7.3439,101,True,138,8
tf,Probe A,16,20,-14,1.01228,2.0171,7.4719,102,True,138,8
tf,Probe A,16,22,-14,1.01007,2.01401,7.58198,110,True,138,8
tf,Probe A,16,24,-14,1.00761,2.01057,7.67051,112,True,138,8
tf,Probe A,16,26,-14,1.00484,2.00672,7.73457,115,True,138,8
tf,Probe A,16,28,-14,1.0017,2.00236,7.77222,117,True,138,8
tf,Probe A,16,30,-14,0.998135,1.99742,7.78276,115,True,138,8
tf,Probe A,16,32,-14,0.994087,1.99182,7.76676,118,True,138,8
tf,Probe A,16,34,-14,0.989511,1.98551,7.72602,115,True,138,8
tf,Probe A,16,36,-14,0.984367,1.97845,7.6634,110,True,138,8
tf,Probe A,16,38,-14,0.978625,1.97059,7.58248,102,True,138,8
tf,Probe A,16,40,-14,0.972265,1.96192,7.4872,99,True,138,8
tf,Probe A,16,42,-14,0.965271,1.95243,7.38155,93,True,138,8
tf,Probe A,16,44,-14,0.957639,1.94213,7.2692,87,True,138,8
tf,Probe A,16,46,-14,0.949369,1.93103,7.15329,81,True,138,8
tf,Probe A,16,48,-14,0.940461,1.91914,7.03622,74,True,138,8
tf,Probe A,16,50,-14,0.930919,1.90649,6.91961,65,True,138,8
tf,Probe A,16,52,-14,0.92074,1.89309,6.80422,59,True,138,8
tf,Probe A,16,54,-14,0.909916,1.87894,6.69002,51,True,138,8
tf,Probe A,16,56,-14,0.898429,1.86404,6.57624,41,True,138,8
tf,Probe A,16,58,-14,0.886253,1.84837,6.46148,39,True,138,8
tf,Probe A,16,60,-14,0.873347,1.83191,6.34384,36,True,138,8
tf,Probe A,16,62,-14,0.859664,1.81462,6.22104,28,True,138,8
tf,Probe A,16,64,-14,0.845149,1.79645,6.09056,25,True,138,8
tf,Probe A,16,66,-14,0.829745,1.77737,5.94984,22,True,138,8
tf,Probe A,16,68,-14,,,5.79647,17,False,138,8
tf,Probe A,16,70,-14,,,5.62835,11,False,138,8
tf,Probe A,16,72,-14,,,5.44404,9,False,138,8
tf,Probe A,16,74,-14,,,5.24295,8,False,138,8
tf,Probe A,16,76,-14,,,5.02564,6,False,138,8
tf,Probe A,16,78,-14,,,4.79399,6,False,138,8
tf,Probe A,16,80,-14,,,4.55115,5,False,138,8
tf,Probe A,16,82,-14,,,4.30138,3,False,138,8
tf,Probe A,16,84,-14,,,4.04962,3,False,138,8
tf,Probe A,16,86,-14,,,3.80095,3,False,138,8
tf,Probe A,16,88,-14,,,3.56007,2,False,138,8
tf,Probe A,16,90,-14,,,3.33091,1,False,138,8
tf,Probe A,16,10,-12,1.02077,2.029,6.8485,78,True,138,8
tf,Probe A,16,12,-12,1.01908,2.02662,7.0031,83,True,138,8
tf,Probe A,16,14,-12,1.01743,2.02431,7.15397,90,True,138,8
tf,Probe A,16,16,-12,1.01576,2.02197,7.29757,97,True,138,8
tf,Probe A,16,18,-12,1.01403,2.01954,7.43009,100,True,138,8
tf,Probe A,16,20,-12,1.01216,2.01693,7.54756,104,True,138,8
tf,Probe A,16,22,-12,1.0101,2.01405,7.64619,110,True,138,8
tf,Probe A,16,24,-12,1.00778,2.01081,7.72261,112,True,138,8
tf,Probe A,16,26,-12,1.00512,2.00711,7.77419,115,True,138,8
tf,Probe A,16,28,-12,1.00206,2.00286,7.79932,116,True,138,8
tf,Probe A,16,30,-12,0.998536,1.99797,7.79756,119,True,138,8
tf,Probe A,16,32,-12,0.994484,1.99237,7.76967,118,True,138,8
tf,Probe A,16,34,-12,0.98985,1.98598,7.71761,119,True,138,8
tf,Probe A,16,36,-12,0.984586,1.97875,7.64422,113,True,138,8
tf,Probe A,16,38,-12,0.978655,1.97063,7.55302,104,True,138,8
tf,Probe A,16,40,-12,0.972027,1.9616,7.44781,103,True,138,8
tf,Probe A,16,42,-12,0.964685,1.95164,7.33237,94,True,138,8
tf,Probe A,16,44,-12,0.956618,1.94076,7.21015,92,True,138,8
tf,Probe A,16,46,-12,0.947823,1.92896,7.08406,86,True,138,8
tf,Probe A,16,48,-12,0.938301,1.91627,6.95629,77,True,138,8
tf,Probe A,16,50,-12,0.928056,1.90271,6.82829,67,True,138,8
tf,Probe A,16,52,-12,0.917093,1.88831,6.70069,58,True,138,8
tf,Probe A,16,54,-12,0.905412,1.87308,6.57336,50,True,138,8
tf,Probe A,16,56,-12,0.893008,1.85704,6.44552,40,True,138,8
tf,Probe A,16,58,-12,0.879867,1.84021,6.31579,38,True,138,8
tf,Probe A,16,60,-12,0.865969,1.82256,6.18234,35,True,138,8
tf,Probe A,16,62,-12,0.851287,1.80411,6.04306,27,True,138,8
tf,Probe A,16,64,-12,0.835789,1.78483,5.89568,26,True,138,8
tf,Probe A,16,66,-12,0.819443,1.76472,5.73799,23,True,138,8
tf,Probe A,16,68,-12,,,5.56802,16,False,138,8
tf,Probe A,16,70,-12,,,5.38428,12,False,138,8
tf,Probe A,16,72,-12,,,5.18598,10,False,138,8
tf,Probe A,16,74,-12,,,4.97326,9,False,138,8
tf,Probe A,16,76,-12,,,4.74739,6,False,138,8
tf,Probe A,16,78,-12,,,4.51082,6,False,138,8
tf,Probe A,16,80,-12,,,4.26703,4,False,138,8
tf,Probe A,16,82,-12,,,4.02032,3,False,138,8
tf,Probe A,16,84,-12,,,3.77532,3,False,138,8
tf,Probe A,16,86,-12,,,3.53656,2,False,138,8
tf,Probe A,16,88,-12,,,3.30799,2,False,138,8
tf,Probe A,16,90,-12,,,3.09273,1,False,138,8
tf,Probe A,16,10,-10,1.01999,2.0279,6.96087,78,True,138,8
tf,Probe A,16,12,-10,1.01851,2.02583,7.10863,82,True,138,8
tf,Probe A,16,14,-10,1.01707,2.02381,7.25128,88,True,138,8
tf,Probe A,16,16,-10,1.01562,2.02176,7.3853,95,True,138,8
tf,Probe A,16,18,-10,1.01408,2.01962,7.50694,99,True,138,8
tf,Probe A,16,20,-10,1.01241,2.01728,7.61238,106,True,138,8
tf,Probe A,16,22,-10,1.01053,2.01465,7.69804,110,True,138,8
tf,Probe A,16,24,-10,1.00836,2.01163,7.76082,112,True,138,8
tf,Probe A,16,26,-10,1.00584,2.00811,7.79841,115,True,138,8
tf,Probe A,16,28,-10,1.00288,2.00399,7.80949,116,True,138,8
tf,Probe A,16,30,-10,0.999414,1.99919,7.79388,119,True,138,8
tf,Probe A,16,32,-10,0.995373,1.9936,7.75257,120,True,138,8
tf,Probe A,16,34,-10,0.990695,1.98714,7.68759,120,True,138,8
tf,Probe A,16,36,-10,0.985325,1.97976,7.60181,110,True,138,8
tf,Probe A,16,38,-10,0.979217,1.9714,7.49866,106,True,138,8
tf,Probe A,16,40,-10,0.972338,1.96202,7.3818,103,True,138,8
tf,Probe A,16,42,-10,0.964662,1.95161,7.25483,96,True,138,8
tf,Probe A,16,44,-10,0.956177,1.94016,7.121,90,True,138,8
tf,Probe A,16,46,-10,0.946879,1.9277,6.98301,84,True,138,8
tf,Probe A,16,48,-10,0.936771,1.91424,6.8429,74,True,138,8
tf,Probe A,16,50,-10,0.925861,1.89982,6.70199,65,True,138,8
tf,Probe A,16,52,-10,0.914162,1.88447,6.56085,59,True,138,8
tf,Probe A,16,54,-10,0.901683,1.86824,6.41933,48,True,138,8
tf,Probe A,16,56,-10,0.888434,1.85117,6.27668,42,True,138,8
tf,Probe A,16,58,-10,0.874418,1.83327,6.13165,40,True,138,8
tf,Probe A,16,60,-10,0.859633,1.81458,5.9826,36,True,138,8
tf,Probe A,16,62,-10,0.844074,1.79511,5.82765,27,True,138,8
tf,Probe A,16,64,-10,0.827733,1.77489,5.6649,24,True,138,8
tf,Probe A,16,66,-10,0.810601,1.75394,5.49254,21,True,138,8
tf,Probe A,16,68,-10,,,5.30912,16,False,138,8
tf,Probe A,16,70,-10,,,5.11372,12,False,138,8
tf,Probe A,16,72,-10,,,4.90617,11,False,138,8
tf,Probe A,16,74,-10,,,4.68722,8,False,138,8
tf,Probe A,16,76,-10,,,4.45861,7,False,138,8
tf,Probe A,16,78,-10,,,4.22306,6,False,138,8
tf,Probe A,16,80,-10,,,3.98411,4,False,138,8
tf,Probe A,16,82,-10,,,3.74578,3,False,138,8
tf,Probe A,16,84,-10,,,3.51217,2,False,138,8
tf,Probe A,16,86,-10,,,3.28711,2,False,138,8
tf,Probe A,16,88,-10,,,3.07377,2,False,138,8
tf,Probe A,16,90,-10,,,2.87449,2,False,138,8
tf,Probe A,16,10,-8,1.01952,2.02724,7.06735,74,True,138,8
tf,Probe A,16,12,-8,1.01829,2.02552,7.20699,80,True,138,8
tf,Probe A,16,14,-8,1.01709,2.02384,7.3401,86,True,138,8
tf,Probe A,16,16,-8,1.01588,2.02213,7.46316,94,True,138,8
tf,Probe A,16,18,-8,1.01458,2.02031,7.5725,98,True,138,8
tf,Probe A,16,20,-8,1.01313,2.01828,7.66449,104,True,138,8
tf,Probe A,16,22,-8,1.01145,2.01593,7.73576,109,True,138,8
tf,Probe A,16,24,-8,1.00946,2.01316,7.78351,112,True,138,8
tf,Probe A,16,26,-8,1.00709,2.00986,7.80571,112,True,138,8
tf,Probe A,16,28,-8,1.00425,2.0059,7.80135,120,True,138,8
tf,Probe A,16,30,-8,1.00086,2.0012,7.77051,118,True,138,8
tf,Probe A,16,32,-8,0.996852,1.99564,7.71435,120,True,138,8
tf,Probe A,16,34,-8,0.992145,1.98914,7.63501,120,True,138,8
tf,Probe A,16,36,-8,0.986683,1.98162,7.53537,112,True,138,8
tf,Probe A,16,38,-8,0.980415,1.97303,7.41879,106,True,138,8
tf,Probe A,16,40,-8,0.973301,1.96333,7.28883,102,True,138,8
tf,Probe A,16,42,-8,0.965313,1.95249,7.1489,95,True,138,8
tf,Probe A,16,44,-8,0.956438,1.94051,7.0021,90,True,138,8
tf,Probe A,16,46,-8,0.946673,1.92742,6.85102,84,True,138,8
tf,Probe A,16,48,-8,0.936024,1.91325,6.69757,75,True,138,8
tf,Probe A,16,50,-8,0.924507,1.89804,6.54302,63,True,138,8
tf,Probe A,16,52,-8,0.912143,1.88184,6.38794,54,True,138,8
tf,Probe A,16,54,-8,0.898956,1.86472,6.23226,46,True,138,8
tf,Probe A,16,56,-8,0.884969,1.84672,6.07534,40,True,138,8
tf,Probe A,16,58,-8,0.870205,1.82792,5.91611,40,True,138,8
tf,Probe A,16,60,-8,0.854682,1.80836,5.75318,33,True,138,8
tf,Probe A,16,62,-8,0.838416,1.78809,5.585,27,True,138,8
tf,Probe A,16,64,-8,0.82142,1.76714,5.41002,22,True,138,8
tf,Probe A,16,66,-8,0.803708,1.74558,5.22687,20,True,138,8
tf,Probe A,16,68,-8,,,5.03456,16,False,138,8
tf,Probe A,16,70,-8,,,4.83266,12,False,138,8
tf,Probe A,16,72,-8,,,4.62145,11,False,138,8
tf,Probe A,16,74,-8,,,4.40204,9,False,138,8
tf,Probe A,16,76,-8,,,4.17638,7,False,138,8
tf,Probe A,16,78,-8,,,3.9472,6,False,138,8
tf,Probe A,16,80,-8,,,3.71781,2,False,138,8
tf,Probe A,16,82,-8,,,3.49177,2,False,138,8
tf,Probe A,16,84,-8,,,3.27255,2,False,138,8
tf,Probe A,16,86,-8,,,3.06325,2,False,138,8
tf,Probe A,16,88,-8,,,2.86632,2,False,138,8
tf,Probe A,16,90,-8,,,2.68348,2,False,138,8
tf,Probe A,16,10,-6,1.01948,2.02718,7.16574,73,True,138,8
tf,Probe A,16,12,-6,1.01853,2.02585,7.29602,77,True,138,8
tf,Probe A,16,14,-6,1.01761,2.02456,7.4183,84,True,138,8
tf,Probe A,16,16,-6,1.01666,2.02323,7.5291,89,True,138,8
tf,Probe A,16,18,-6,1.01562,2.02178,7.62486,95,True,138,8
tf,Probe A,16,20,-6,1.01442,2.02009,7.70211,101,True,138,8
tf,Probe A,16,22,-6,1.01297,2.01806,7.75775,106,True,138,8
tf,Probe A,16,24,-6,1.01119,2.01557,7.78922,110,True,138,8
tf,Probe A,16,26,-6,1.00899,2.0125,7.79483,114,True,138,8
tf,Probe A,16,28,-6,1.00628,2.00873,7.77385,116,True,138,8
tf,Probe A,16,30,-6,1.00299,2.00415,7.72658,118,True,138,8
tf,Probe A,16,32,-6,0.999022,1.99864,7.65439,118,True,138,8
tf,Probe A,16,34,-6,0.994304,1.99212,7.5595,118,True,138,8
tf,Probe A,16,36,-6,0.988768,1.98449,7.44482,109,True,138,8
tf,Probe A,16,38,-6,0.982359,1.97569,7.31368,104,True,138,8
tf,Probe A,16,40,-6,0.975035,1.96569,7.16953,100,True,138,8
tf,Probe A,16,42,-6,0.966767,1.95446,7.0157,92,True,138,8
tf,Probe A,16,44,-6,0.957542,1.942,6.8552,86,True,138,8
tf,Probe A,16,46,-6,0.947361,1.92834,6.69052,81,True,138,8
tf,Probe A,16,48,-6,0.936236,1.91353,6.52356,71,True,138,8
tf,Probe A,16,50,-6,0.924194,1.89762,6.3556,61,True,138,8
tf,Probe A,16,52,-6,0.911267,1.8807,6.18727,54,True,138,8
tf,Probe A,16,54,-6,0.897494,1.86283,6.01863,43,True,138,8
tf,Probe A,16,56,-6,0.882916,1.8441,5.84922,40,True,138,8
tf,Probe A,16,58,-6,0.867575,1.82459,5.6782,37,True,138,8
tf,Probe A,16,60,-6,0.851509,1.80439,5.50443,30,True,138,8
tf,Probe A,16,62,-6,0.834754,1.78355,5.32668,27,True,138,8
tf,Probe A,16,64,-6,0.817343,1.76216,5.14373,23,True,138,8
tf,Probe A,16,66,-6,,,4.95456,19,False,138,8
tf,Probe A,16,68,-6,,,4.75854,15,False,138,8
tf,Probe A,16,70,-6,,,4.55555,12,False,138,8
tf,Probe A,16,72,-6,,,4.3461,11,False,138,8
tf,Probe A,16,74,-6,,,4.13143,10,False,138,8
tf,Probe A,16,76,-6,,,3.91348,5,False,138,8
tf,Probe A,16,78,-6,,,3.69476,5,False,138,8
tf,Probe A,16,80,-6,,,3.47817,3,False,138,8
tf,Probe A,16,82,-6,,,3.26673,2,False,138,8
tf,Probe A,16,84,-6,,,3.06329,2,False,138,8
tf,Probe A,16,86,-6,,,2.8703,2,False,138,8
tf,Probe A,16,88,-6,,,2.68964,2,False,138,8
tf,Probe A,16,90,-6,,,2.52253,2,False,138,8
tf,Probe A,16,10,-4,1.01998,2.02789,7.25377,71,True,138,8
tf,Probe A,16,12,-4,1.01934,2.02699,7.37353,74,True,138,8
tf,Probe A,16,14,-4,1.01873,2.02613,7.48381,80,True,138,8
tf,Probe A,16,16,-4,1.01808,2.02523,7.58119,87,True,138,8
tf,Probe A,16,18,-4,1.01733,2.02417,7.66224,92,True,138,8
tf,Probe A,16,20,-4,1.0164,2.02286,7.72367,100,True,138,8
tf,Probe A,16,22,-4,1.0152,2.02118,7.76262,103,True,138,8
tf,Probe A,16,24,-4,1.01364,2.019,7.77683,106,True,138,8
tf,Probe A,16,26,-4,1.01164,2.0162,7.76489,109,True,138,8
tf,Probe A,16,28,-4,1.00909,2.01264,7.72635,111,True,138,8
tf,Probe A,16,30,-4,1.0059,2.0082,7.66176,109,True,138,8
tf,Probe A,16,32,-4,1.002,2.00277,7.57266,110,True,138,8
tf,Probe A,16,34,-4,0.997284,1.99624,7.46138,110,True,138,8
tf,Probe A,16,36,-4,0.991695,1.98852,7.33089,101,True,138,8
tf,Probe A,16,38,-4,0.985172,1.97955,7.1845,100,True,138,8
tf,Probe A,16,40,-4,0.977672,1.96928,7.02565,93,True,138,8
tf,Probe A,16,42,-4,0.969166,1.95771,6.85762,89,True,138,8
tf,Probe A,16,44,-4,0.959646,1.94483,6.68339,84,True,138,8
tf,Probe A,16,46,-4,0.949119,1.93069,6.50544,78,True,138,8
tf,Probe A,16,48,-4,0.937609,1.91535,6.32572,69,True,138,8
tf,Probe A,16,50,-4,0.925152,1.89888,6.14557,59,True,138,8
tf,Probe A,16,52,-4,0.911798,1.88139,5.96574,51,True,138,8
tf,Probe A,16,54,-4,0.897601,1.86297,5.78644,43,True,138,8
tf,Probe A,16,56,-4,0.882622,1.84372,5.60739,37,True,138,8
tf,Probe A,16,58,-4,0.866921,1.82377,5.42796,32,True,138,8
tf,Probe A,16,60,-4,0.850556,1.8032,5.24727,30,True,138,8
tf,Probe A,16,62,-4,0.833581,1.7821,5.0643,25,True,138,8
tf,Probe A,16,64,-4,0.816046,1.76057,4.8781,22,True,138,8
tf,Probe A,16,66,-4,,,4.68786,18,False,138,8
tf,Probe A,16,68,-4,,,4.49315,14,False,138,8
tf,Probe A,16,70,-4,,,4.29397,10,False,138,8
tf,Probe A,16,72,-4,,,4.0909,10,False,138,8
tf,Probe A,16,74,-4,,,3.8851,7,False,138,8
tf,Probe A,16,76,-4,,,3.67829,6,False,138,8
tf,Probe A,16,78,-4,,,3.47265,4,False,138,8
tf,Probe A,16,80,-4,,,3.27063,3,False,138,8
tf,Probe A,16,82,-4,,,3.07471,2,False,138,8
tf,Probe A,16,84,-4,,,2.88719,2,False,138,8
tf,Probe A,16,86,-4,,,2.71,2,False,138,8
tf,Probe A,16,88,-4,,,2.54457,2,False,138,8
tf,Probe A,16,90,-4,,,2.39179,2,False,138,8
tf,Probe A,16,10,-2,1.02115,2.02954,7.32924,67,True,138,8
tf,Probe A,16,12,-2,1.02086,2.02913,7.43744,73,True,138,8
tf,Probe A,16,14,-2,1.02059,2.02875,7.5347,77,True,138,8
tf,Probe A,16,16,-2,1.02027,2.0283,7.6177,84,True,138,8
tf,Probe A,16,18,-2,1.01983,2.02768,7.68311,89,True,138,8
tf,Probe A,16,20,-2,1.01919,2.02678,7.72788,93,True,138,8
tf,Probe A,16,22,-2,1.01826,2.02548,7.74936,103,True,138,8
tf,Probe A,16,24,-2,1.01695,2.02363,7.7456,106,True,138,8
tf,Probe A,16,26,-2,1.01515,2.02112,7.71546,103,True,138,8
tf,Probe A,16,28,-2,1.01277,2.01779,7.65876,104,True,138,8
tf,Probe A,16,30,-2,1.00972,2.01352,7.57631,104,True,138,8
tf,Probe A,16,32,-2,1.00589,2.00818,7.46981,103,True,138,8
tf,Probe A,16,34,-2,1.0012,2.00167,7.34175,101,True,138,8
tf,Probe A,16,36,-2,0.995588,1.99389,7.19517,95,True,138,8
tf,Probe A,16,38,-2,0.988985,1.98479,7.03344,92,True,138,8
tf,Probe A,16,40,-2,0.981352,1.97431,6.86001,85,True,138,8
tf,Probe A,16,42,-2,0.972666,1.96246,6.6782,82,True,138,8
tf,Probe A,16,44,-2,0.962926,1.94926,6.49102,78,True,138,8
tf,Probe A,16,46,-2,0.952148,1.93475,6.301,70,True,138,8
tf,Probe A,16,48,-2,0.94037,1.91902,6.11017,65,True,138,8
tf,Probe A,16,50,-2,0.927644,1.90217,5.91997,53,True,138,8
tf,Probe A,16,52,-2,0.914035,1.88431,5.73127,48,True,138,8
tf,Probe A,16,54,-2,0.899619,1.86557,5.54441,39,True,138,8
tf,Probe A,16,56,-2,0.884474,1.84609,5.35929,35,True,138,8
tf,Probe A,16,58,-2,0.868679,1.82599,5.17543,30,True,138,8
tf,Probe A,16,60,-2,0.85231,1.80539,4.99208,29,True,138,8
tf,Probe A,16,62,-2,0.835434,1.78439,4.80839,25,True,138,8
tf,Probe A,16,64,-2,0.818111,1.7631,4.62351,23,True,138,8
tf,Probe A,16,66,-2,,,4.43674,18,False,138,8
tf,Probe A,16,68,-2,,,4.24768,14,False,138,8
tf,Probe A,16,70,-2,,,4.05631,11,False,138,8
tf,Probe A,16,72,-2,,,3.86309,9,False,138,8
tf,Probe A,16,74,-2,,,3.669,7,False,138,8
tf,Probe A,16,76,-2,,,3.47545,7,False,138,8
tf,Probe A,16,78,-2,,,3.28424,3,False,138,8
tf,Probe A,16,80,-2,,,3.09737,3,False,138,8
tf,Probe A,16,82,-2,,,2.91685,3,False,138,8
tf,Probe A,16,84,-2,,,2.74453,2,False,138,8
tf,Probe A,16,86,-2,,,2.58194,2,False,138,8
tf,Probe A,16,88,-2,,,2.43021,2,False,138,8
tf,Probe A,16,90,-2,,,2.29003,2,False,138,8
tf,Probe A,16,10,0,1.02313,2.03233,7.39013,61,True,138,8
tf,Probe A,16,12,0,1.02322,2.03245,7.4859,66,True,138,8
tf,Probe A,16,14,0,1.02331,2.03258,7.56934,72,True,138,8
tf,Probe A,16,16,0,1.02335,2.03263,7.63721,79,True,138,8
tf,Probe A,16,18,0,1.02325,2.03249,7.68635,82,True,138,8
tf,Probe A,16,20,0,1.02292,2.03203,7.71388,84,True,138,8
tf,Probe A,16,22,0,1.02228,2.03113,7.71743,88,True,138,8
tf,Probe A,16,24,0,1.02122,2.02964,7.69531,96,True,138,8
tf,Probe A,16,26,0,1.01965,2.02743,7.64667,100,True,138,8
tf,Probe A,16,28,0,1.01746,2.02435,7.5716,98,True,138,8
tf,Probe A,16,30,0,1.01455,2.02027,7.47116,100,True,138,8
tf,Probe A,16,32,0,1.01082,2.01505,7.34725,96,True,138,8
tf,Probe A,16,34,0,1.00618,2.00859,7.20252,95,True,138,8
tf,Probe A,16,36,0,1.00058,2.0008,7.04014,89,True,138,8
tf,Probe A,16,38,0,0.993937,1.99161,6.86359,86,True,138,8
tf,Probe A,16,40,0,0.986229,1.981,6.6764,81,True,138,8
tf,Probe A,16,42,0,0.977439,1.96897,6.48197,74,True,138,8
tf,Probe A,16,44,0,0.967575,1.95555,6.28339,71,True,138,8
tf,Probe A,16,46,0,0.956669,1.94082,6.08327,62,True,138,8
tf,Probe A,16,48,0,0.944773,1.92489,5.88375,56,True,138,8
tf,Probe A,16,50,0,0.931959,1.90786,5.68633,49,True,138,8
tf,Probe A,16,52,0,0.918312,1.8899,5.49201,41,True,138,8
tf,Probe A,16,54,0,0.903925,1.87115,5.30121,37,True,138,8
tf,Probe A,16,56,0,0.888897,1.85176,5.11389,31,True,138,8
tf,Probe A,16,58,0,0.873323,1.83188,4.92966,31,True,138,8
tf,Probe A,16,60,0,0.857292,1.81163,4.74783,27,True,138,8
tf,Probe A,16,62,0,0.840879,1.79114,4.56757,23,True,138,8
tf,Probe A,16,64,0,0.824146,1.77049,4.38804,21,True,138,8
tf,Probe A,16,66,0,,,4.20852,18,False,138,8
tf,Probe A,16,68,0,,,4.0285,13,False,138,8
tf,Probe A,16,70,0,,,3.84784,11,False,138,8
tf,Probe A,16,72,0,,,3.66682,9,False,138,8
tf,Probe A,16,74,0,,,3.48612,8,False,138,8
tf,Probe A,16,76,0,,,3.30684,6,False,138,8
tf,Probe A,16,78,0,,,3.13041,3,False,138,8
tf,Probe A,16,80,0,,,2.95843,3,False,138,8
tf,Probe A,16,82,0,,,2.79251,3,False,138,8
tf,Probe A,16,84,0,,,2.63417,2,False,138,8
tf,Probe A,16,86,0,,,2.48467,2,False,138,8
tf,Probe A,16,88,0,,,2.34493,2,False,138,8
