azimuth_deg,elevation_deg,mousev2_estimate_log2,mousev2_supported,allen_estimate_log2,allen_supported,preference,shared_supported,mousev2_minus_allen_log2,mousev2_over_allen_ratio
64,12,0.983113,True,0.817983,True,tf,True,0.16513,1.121267
66,12,0.992856,True,0.810999,True,tf,True,0.181857,1.134343
68,12,0.999947,True,0.805195,True,tf,True,0.194752,1.144527
70,12,1.00378,True,0.800679,True,tf,True,0.203101,1.15117
72,12,1.0042,True,0.797525,True,tf,True,0.206675,1.154025
74,12,1.00143,True,0.795777,True,tf,True,0.205653,1.153208
76,12,0.995986,True,0.795439,True,tf,True,0.200547,1.149134
78,12,0.988515,True,0.796475,True,tf,True,0.19204,1.142378
80,12,0.979703,True,0.798807,True,tf,True,0.180896,1.133588
82,12,0.970191,True,0.802315,True,tf,True,0.167876,1.123403
84,12,0.960527,True,0.806843,True,tf,True,0.153684,1.112406
86,12,0.951148,True,0.812205,True,tf,True,0.138943,1.101098
88,12,0.94238,True,0.818195,True,tf,True,0.124185,1.089892
90,12,0.934449,True,0.824598,True,tf,True,0.109851,1.079117
10,14,1.07885,True,0.963154,True,tf,True,0.115696,1.083498
12,14,1.08166,True,0.962387,True,tf,True,0.119273,1.086187
14,14,1.08485,True,0.961723,True,tf,True,0.123127,1.089093
16,14,1.08825,True,0.961122,True,tf,True,0.127128,1.092117
18,14,1.09161,True,0.960537,True,tf,True,0.131073,1.095108
20,14,1.09463,True,0.959917,True,tf,True,0.134713,1.097874
22,14,1.09694,True,0.959205,True,tf,True,0.137735,1.100177
24,14,1.09809,True,0.958335,True,tf,True,0.139755,1.101718
26,14,1.09762,True,0.957227,True,tf,True,0.140393,1.102205
28,14,1.09504,True,0.955786,True,tf,True,0.139254,1.101335
30,14,1.08991,True,0.9539,True,tf,True,0.13601,1.098862
32,14,1.08187,True,0.951447,True,tf,True,0.130423,1.094615
34,14,1.07073,True,0.948298,True,tf,True,0.122432,1.088568
36,14,1.05653,True,0.944335,True,tf,True,0.112195,1.080871
38,14,1.03963,True,0.939463,True,tf,True,0.100167,1.071898
40,14,1.02069,True,0.933623,True,tf,True,0.087067,1.062209
42,14,1.00071,True,0.926798,True,tf,True,0.073912,1.052567
44,14,0.980922,True,0.919025,True,tf,True,0.061897,1.043837
46,14,0.962703,True,0.910387,True,tf,True,0.052316,1.036928
48,14,0.947397,True,0.901012,True,tf,True,0.046385,1.032674
50,14,0.936157,True,0.891064,True,tf,True,0.045093,1.03175
52,14,0.929794,True,0.880733,True,tf,True,0.049061,1.034591
54,14,0.928668,True,0.870228,True,tf,True,0.05844,1.041339
56,14,0.932639,True,0.859763,True,tf,True,0.072876,1.051811
58,14,0.941065,True,0.849559,True,tf,True,0.091506,1.065482
60,14,0.952872,True,0.839829,True,tf,True,0.113043,1.081507
62,14,0.966677,True,0.830781,True,tf,True,0.135896,1.098775
64,14,0.980968,True,0.822612,True,tf,True,0.158356,1.116015
66,14,0.994301,True,0.815505,True,tf,True,0.178796,1.131939
68,14,1.00549,True,0.809624,True,tf,True,0.195866,1.145412
70,14,1.01375,True,0.805111,True,tf,True,0.208639,1.155598
72,14,1.01871,True,0.802079,True,tf,True,0.216631,1.162017
74,14,1.02044,True,0.800607,True,tf,True,0.219833,1.164599
76,14,1.01927,True,0.800728,True,tf,True,0.218542,1.163557
78,14,1.01578,True,0.802425,True,tf,True,0.213355,1.159381
80,14,1.01057,True,0.805625,True,tf,True,0.204945,1.152642
82,14,1.00429,True,0.810194,True,tf,True,0.194096,1.144007
84,14,0.997473,True,0.815942,True,tf,True,0.181531,1.134087
86,14,0.990595,True,0.822633,True,tf,True,0.167962,1.12347
88,14,0.984015,True,0.829996,True,tf,True,0.154019,1.112665
90,14,0.978001,True,0.837745,True,tf,True,0.140256,1.102101
10,16,1.08383,True,0.96459,True,tf,True,0.11924,1.086163
12,16,1.08669,True,0.96292,True,tf,True,0.12377,1.089578
14,16,1.08997,True,0.961483,True,tf,True,0.128487,1.093147
16,16,1.09345,True,0.960269,True,tf,True,0.133181,1.096709
18,16,1.09687,True,0.959253,True,tf,True,0.137617,1.100087
20,16,1.09988,True,0.958397,True,tf,True,0.141483,1.103038
22,16,1.10206,True,0.957644,True,tf,True,0.144416,1.105283
24,16,1.10294,True,0.956918,True,tf,True,0.146022,1.106514
26,16,1.10202,True,0.95612,True,tf,True,0.1459,1.106421
28,16,1.09881,True,0.955128,True,tf,True,0.143682,1.104721
30,16,1.09286,True,0.953799,True,tf,True,0.139061,1.101188
32,16,1.08385,True,0.951975,True,tf,True,0.131875,1.095717
34,16,1.07162,True,0.949497,True,tf,True,0.122123,1.088335
36,16,1.05627,True,0.946217,True,tf,True,0.110053,1.079268
38,16,1.0382,True,0.942014,True,tf,True,0.096186,1.068944
40,16,1.01812,True,0.936807,True,tf,True,0.081313,1.05798
42,16,0.997045,True,0.930563,True,tf,True,0.066482,1.04716
44,16,0.97625,True,0.923306,True,tf,True,0.052944,1.03738
46,16,0.957115,True,0.91511,True,tf,True,0.042005,1.029544
48,16,0.941006,True,0.906098,True,tf,True,0.034908,1.024491
50,16,0.92911,True,0.896431,True,tf,True,0.032679,1.02291
52,16,0.922299,True,0.886299,True,tf,True,0.036,1.025267
54,16,0.92103,True,0.875914,True,tf,True,0.045116,1.031766
56,16,0.925279,True,0.865499,True,tf,True,0.05978,1.042307
58,16,0.934537,True,0.855282,True,tf,True,0.079255,1.056472
60,16,0.947849,True,0.845495,True,tf,True,0.102354,1.073524
62,16,0.963916,True,0.836364,True,tf,True,0.127552,1.092438
64,16,0.981244,True,0.82811,True,tf,True,0.153134,1.111982
66,16,0.998335,True,0.820947,True,tf,True,0.177388,1.130835
68,16,1.01387,True,0.815075,True,tf,True,0.198795,1.147739
70,16,1.02687,True,0.810673,True,tf,True,0.216197,1.161667
72,16,1.03677,True,0.807896,True,tf,True,0.228874,1.17192
74,16,1.04342,True,0.806857,True,tf,True,0.236563,1.178182
76,16,1.04699,True,0.807623,True,tf,True,0.239367,1.180475
78,16,1.04794,True,0.810194,True,tf,True,0.237746,1.179149
80,16,1.0468,True,0.8145,True,tf,True,0.2323,1.174706
82,16,1.04417,True,0.82039,True,tf,True,0.22378,1.167789
84,16,1.0406,True,0.827634,True,tf,True,0.212966,1.159069
86,16,1.03659,True,0.835938,True,tf,True,0.200652,1.149218
88,16,1.03253,True,0.844957,True,tf,True,0.187573,1.138846
90,16,1.02873,True,0.854323,True,tf,True,0.174407,1.1285
10,18,1.08755,True,0.965394,True,tf,True,0.122156,1.08836
12,18,1.09044,True,0.963044,True,tf,True,0.127396,1.09232
14,18,1.09379,True,0.961045,True,tf,True,0.132745,1.096378
16,18,1.09736,True,0.959414,True,tf,True,0.137946,1.100337
18,18,1.10084,True,0.958146,True,tf,True,0.142694,1.103965
20,18,1.10386,True,0.95721,True,tf,True,0.14665,1.106996
22,18,1.10595,True,0.956552,True,tf,True,0.149398,1.109107
24,18,1.10662,True,0.956085,True,tf,True,0.150535,1.109981
26,18,1.10536,True,0.955689,True,tf,True,0.149671,1.109316
28,18,1.10166,True,0.955217,True,tf,True,0.146443,1.106837
30,18,1.09509,True,0.954496,True,tf,True,0.140594,1.102359
32,18,1.08535,True,0.953338,True,tf,True,0.132012,1.095821
34,18,1.07234,True,0.951553,True,tf,True,0.120787,1.087328
36,18,1.05618,True,0.948965,True,tf,True,0.107215,1.077147
38,18,1.03732,True,0.94543,True,tf,True,0.09189,1.065765
40,18,1.01651,True,0.940848,True,tf,True,0.075662,1.053844
42,18,0.994784,True,0.935172,True,tf,True,0.059612,1.042185
44,18,0.973407,True,0.928414,True,tf,True,0.044993,1.031678
46,18,0.953762,True,0.920643,True,tf,True,0.033119,1.023222
48,18,0.937216,True,0.911978,True,tf,True,0.025238,1.017648
50,18,0.924975,True,0.902578,True,tf,True,0.022397,1.015646
52,18,0.917966,True,0.892638,True,tf,True,0.025328,1.017711
54,18,0.916729,True,0.882372,True,tf,True,0.034357,1.0241
56,18,0.92136,True,0.872014,True,tf,True,0.049346,1.034796
58,18,0.931486,True,0.861804,True,tf,True,0.069682,1.049485
60,18,0.946286,True,0.851989,True,tf,True,0.094297,1.067545
62,18,0.964565,True,0.842819,True,tf,True,0.121746,1.088051
64,18,0.984879,True,0.834542,True,tf,True,0.150337,1.109829
66,18,1.0057,True,0.827405,True,tf,True,0.178295,1.131546
68,18,1.02561,True,0.821644,True,tf,True,0.203966,1.15186
70,18,1.04345,True,0.817483,True,tf,True,0.225967,1.169561
72,18,1.05846,True,0.815115,True,tf,True,0.243345,1.183734
74,18,1.07026,True,0.814696,True,tf,True,0.255564,1.193802
76,18,1.07887,True,0.816323,True,tf,True,0.262547,1.199595
78,18,1.08458,True,0.820015,True,tf,True,0.264565,1.201274
80,18,1.08785,True,0.825701,True,tf,True,0.262149,1.199264
82,18,1.08922,True,0.833207,True,tf,True,0.256013,1.194174
84,18,1.08924,True,0.842257,True,tf,True,0.246983,1.186723
86,18,1.08842,True,0.852488,True,tf,True,0.235932,1.177667
88,18,1.08717,True,0.86347,True,tf,True,0.2237,1.167725
90,18,1.08584,True,0.874746,True,tf,True,0.211094,1.157566
10,20,1.09048,True,0.965495,True,tf,True,0.124985,1.090496
12,20,1.09337,True,0.962694,True,tf,True,0.130676,1.094807
14,20,1.09678,True,0.960352,True,tf,True,0.136428,1.09918
16,20,1.10042,True,0.958507,True,tf,True,0.141913,1.103367
18,20,1.10398,True,0.957169,True,tf,True,0.146811,1.10712
20,20,1.10702,True,0.956316,True,tf,True,0.150704,1.110111
22,20,1.10907,True,0.955891,True,tf,True,0.153179,1.112017
24,20,1.10962,True,0.955796,True,tf,True,0.153824,1.112514
26,20,1.10812,True,0.955896,True,tf,True,0.152224,1.111281
28,20,1.1041,True,0.956016,True,tf,True,0.148084,1.108097
30,20,1.09712,True,0.955957,True,tf,True,0.141163,1.102794
32,20,1.08693,True,0.955503,True,tf,True,0.131427,1.095377
34,20,1.07344,True,0.954434,True,tf,True,0.119006,1.085986
36,20,1.05683,True,0.952551,True,tf,True,0.104279,1.074957
38,20,1.03759,True,0.949688,True,tf,True,0.087902,1.062823
40,20,1.01648,True,0.945728,True,tf,True,0.070752,1.050264
42,20,0.994541,True,0.940612,True,tf,True,0.053929,1.038088
44,20,0.973031,True,0.934346,True,tf,True,0.038685,1.027177
46,20,0.953312,True,0.926991,True,tf,True,0.026321,1.018412
48,20,0.936734,True,0.918666,True,tf,True,0.018068,1.012603
50,20,0.924511,True,0.909531,True,tf,True,0.01498,1.010437
52,20,0.917605,True,0.899784,True,tf,True,0.017821,1.012429
54,20,0.916627,True,0.889648,True,tf,True,0.026979,1.018876
56,20,0.921781,True,0.879364,True,tf,True,0.042417,1.029838
58,20,0.932822,True,0.869189,True,tf,True,0.063633,1.045094
60,20,0.949067,True,0.859389,True,tf,True,0.089678,1.064133
62,20,0.969436,True,0.850237,True,tf,True,0.119199,1.086132
64,20,0.992558,True,0.842014,True,tf,True,0.150544,1.109988
66,20,1.01691,True,0.835001,True,tf,True,0.181909,1.134384
68,20,1.04101,True,0.829477,True,tf,True,0.211533,1.157918
70,20,1.06357,True,0.825709,True,tf,True,0.237861,1.179243
72,20,1.08362,True,0.823936,True,tf,True,0.259684,1.197216
74,20,1.10061,True,0.824357,True,tf,True,0.276253,1.211045
76,20,1.11436,True,0.827097,True,tf,True,0.287263,1.220323
78,20,1.12501,True,0.832195,True,tf,True,0.292815,1.225028
80,20,1.1329,True,0.839572,True,tf,True,0.293328,1.225464
82,20,1.13853,True,0.849026,True,tf,True,0.289504,1.22222
84,20,1.14241,True,0.860222,True,tf,True,0.282188,1.216038
86,20,1.14503,True,0.872718,True,tf,True,0.272312,1.207742
88,20,1.14685,True,0.885987,True,tf,True,0.260863,1.198195
90,20,1.14825,True,0.899469,True,tf,True,0.248781,1.188203
10,22,1.09314,True,0.96482,True,tf,True,0.12832,1.09302
12,22,1.096,True,0.961804,True,tf,True,0.134196,1.097481
14,22,1.09943,True,0.959342,True,tf,True,0.140088,1.101972
16,22,1.10313,True,0.957489,True,tf,True,0.145641,1.106222
18,22,1.10674,True,0.956269,True,tf,True,0.150471,1.109932
20,22,1.10983,True,0.955663,True,tf,True,0.154167,1.112779
22,22,1.11188,True,0.955613,True,tf,True,0.156267,1.1144
24,22,1.11237,True,0.956009,True,tf,True,0.156361,1.114472
26,22,1.11077,True,0.956698,True,tf,True,0.154072,1.112706
28,22,1.10658,True,0.957486,True,tf,True,0.149094,1.108873
30,22,1.0994,True,0.958146,True,tf,True,0.141254,1.102863
32,22,1.089,True,0.958436,True,tf,True,0.130564,1.094722
34,22,1.07534,True,0.958112,True,tf,True,0.117228,1.084649
36,22,1.05863,True,0.956953,True,tf,True,0.101677,1.07302
38,22,1.03939,True,0.954773,True,tf,True,0.084617,1.060406
40,22,1.01838,True,0.951442,True,tf,True,0.066938,1.047491
42,22,0.996661,True,0.946892,True,tf,True,0.049769,1.035099
44,22,0.97545,True,0.941119,True,tf,True,0.034331,1.024082
46,22,0.956082,True,0.934185,True,tf,True,0.021897,1.015294
48,22,0.939883,True,0.926206,True,tf,True,0.013677,1.009525
50,22,0.928056,True,0.917345,True,tf,True,0.010711,1.007452
52,22,0.921581,True,0.907807,True,tf,True,0.013774,1.009593
54,22,0.921125,True,0.897821,True,tf,True,0.023304,1.016284
56,22,0.926977,True,0.887643,True,tf,True,0.039334,1.027639
58,22,0.939006,True,0.877546,True,tf,True,0.06146,1.043521
60,22,0.956651,True,0.867817,True,tf,True,0.088834,1.06351
62,22,0.978952,True,0.858759,True,tf,True,0.120193,1.08688
64,22,1.00463,True,0.850685,True,tf,True,0.153945,1.112608
66,22,1.03219,True,0.843917,True,tf,True,0.188273,1.139399
68,22,1.06013,True,0.83878,True,tf,True,0.22135,1.165824
70,22,1.08707,True,0.835589,True,tf,True,0.251481,1.190429
72,22,1.1119,True,0.834632,True,tf,True,0.277268,1.211898
74,22,1.1339,True,0.836148,True,tf,True,0.297752,1.229228
76,22,1.1527,True,0.840296,True,tf,True,0.312404,1.241775
78,22,1.16828,True,0.847123,True,tf,True,0.321157,1.249332
80,22,1.18089,True,0.856541,True,tf,True,0.324349,1.252099
82,22,1.19092,True,0.868304,True,tf,True,0.322616,1.250596
84,22,1.19883,True,0.882009,True,tf,True,0.316821,1.245583
86,22,1.20512,True,0.897118,True,tf,True,0.308002,1.237992
88,22,1.21024,True,0.912997,True,tf,True,0.297243,1.228794
90,22,1.21457,True,0.928969,True,tf,True,0.285601,1.218918
10,24,1.09608,True,0.963298,True,tf,True,0.132782,1.096406
12,24,1.09884,True,0.960304,True,tf,True,0.138536,1.100788
14,24,1.10222,True,0.957946,True,tf,True,0.144274,1.105174
16,24,1.10593,True,0.956294,True,tf,True,0.149636,1.10929
18,24,1.10957,True,0.955379,True,tf,True,0.154191,1.112797
20,24,1.11268,True,0.955187,True,tf,True,0.157493,1.115347
22,24,1.11476,True,0.955654,True,tf,True,0.159106,1.116595
24,24,1.11526,True,0.956662,True,tf,True,0.158598,1.116202
26,24,1.11364,True,0.95804,True,tf,True,0.1556,1.113885
28,24,1.10942,True,0.959575,True,tf,True,0.149845,1.10945
30,24,1.10223,True,0.961016,True,tf,True,0.141214,1.102833
32,24,1.09185,True,0.962099,True,tf,True,0.129751,1.094105
34,24,1.07829,True,0.962558,True,tf,True,0.115732,1.083525
36,24,1.0618,True,0.962152,True,tf,True,0.099648,1.071512
38,24,1.04289,True,0.96068,True,tf,True,0.08221,1.058638
40,24,1.02236,True,0.958,True,tf,True,0.06436,1.045621
42,24,1.00123,True,0.954034,True,tf,True,0.047196,1.033255
44,24,0.980701,True,0.948775,True,tf,True,0.031926,1.022376
46,24,0.962071,True,0.942282,True,tf,True,0.019789,1.013811
48,24,0.946628,True,0.934671,True,tf,True,0.011957,1.008322
50,24,0.935557,True,0.926112,True,tf,True,0.009445,1.006568
52,24,0.929841,True,0.916814,True,tf,True,0.013027,1.009071
54,24,0.93018,True,0.907018,True,tf,True,0.023162,1.016184
56,24,0.936926,True,0.896994,True,tf,True,0.039932,1.028065
58,24,0.950036,True,0.887034,True,tf,True,0.063002,1.044637
60,24,0.969054,True,0.877452,True,tf,True,0.091602,1.065553
62,24,0.993127,True,0.868583,True,tf,True,0.124544,1.090163
64,24,1.02106,True,0.860778,True,tf,True,0.160282,1.117506
66,24,1.05144,True,0.854405,True,tf,True,0.197035,1.14634
68,24,1.08277,True,0.849837,True,tf,True,0.232933,1.175222
70,24,1.11361,True,0.847443,True,tf,True,0.266167,1.202608
72,24,1.14277,True,0.84756,True,tf,True,0.29521,1.227064
74,24,1.1694,True,0.85047,True,tf,True,0.31893,1.247405
76,24,1.19298,True,0.856359,True,tf,True,0.336621,1.262795
78,24,1.21334,True,0.865279,True,tf,True,0.348061,1.272849
80,24,1.2306,True,0.877117,True,tf,True,0.353483,1.277641
82,24,1.24506,True,0.891571,True,tf,True,0.353489,1.277647
84,24,1.25711,True,0.908152,True,tf,True,0.348958,1.27364
86,24,1.26722,True,0.926212,True,tf,True,0.341008,1.266641
88,24,1.2758,True,0.944993,True,tf,True,0.330807,1.257717
90,24,1.28326,True,0.963697,True,tf,True,0.319563,1.247952
10,26,1.0998,True,0.960854,True,tf,True,0.138946,1.1011
12,26,1.10235,True,0.958115,True,tf,True,0.144235,1.105144
14,26,1.10559,True,0.956083,True,tf,True,0.149507,1.10919
16,26,1.10921,True,0.954836,True,tf,True,0.154374,1.112939
18,26,1.11281,True,0.954413,True,tf,True,0.158397,1.116046
20,26,1.11592,True,0.954801,True,tf,True,0.161119,1.118154
22,26,1.11802,True,0.95593,True,tf,True,0.16209,1.118907
24,26,1.11855,True,0.957673,True,tf,True,0.160877,1.117967
26,26,1.11698,True,0.959844,True,tf,True,0.157136,1.115071
28,26,1.11285,True,0.962211,True,tf,True,0.150639,1.110061
30,26,1.1058,True,0.964505,True,tf,True,0.141295,1.102895
32,26,1.09565,True,0.96644,True,tf,True,0.12921,1.093695
34,26,1.08242,True,0.967734,True,tf,True,0.114686,1.082739
36,26,1.06639,True,0.968126,True,tf,True,0.098264,1.070485
38,26,1.04811,True,0.967405,True,tf,True,0.080705,1.057535
40,26,1.02835,True,0.965417,True,tf,True,0.062933,1.044587
42,26,1.00812,True,0.962077,True,tf,True,0.046043,1.032429
44,26,0.988594,True,0.957374,True,tf,True,0.03122,1.021876
46,26,0.971026,True,0.951365,True,tf,True,0.019661,1.013721
48,26,0.956664,True,0.94417,True,tf,True,0.012494,1.008698
50,26,0.946665,True,0.935962,True,tf,True,0.010703,1.007446
52,26,0.942005,True,0.926959,True,tf,True,0.015046,1.010484
54,26,0.943399,True,0.917413,True,tf,True,0.025986,1.018175
56,26,0.951237,True,0.907614,True,tf,True,0.043623,1.030699
58,26,0.965538,True,0.897875,True,tf,True,0.067663,1.048018
60,26,0.985924,True,0.888541,True,tf,True,0.097383,1.069831
62,26,1.01163,True,0.879983,True,tf,True,0.131647,1.095544
64,26,1.04154,True,0.872596,True,tf,True,0.168944,1.124235
66,26,1.07432,True,0.866799,True,tf,True,0.207521,1.154702
68,26,1.1085,True,0.86302,True,tf,True,0.24548,1.185487
70,26,1.14268,True,0.861682,True,tf,True,0.280998,1.215035
72,26,1.17561,True,0.863175,True,tf,True,0.312435,1.241802
74,26,1.20635,True,0.867819,True,tf,True,0.338531,1.264468
76,26,1.23427,True,0.875821,True,tf,True,0.358449,1.282047
78,26,1.2591,True,0.887225,True,tf,True,0.371875,1.294034
80,26,1.28082,True,0.901878,True,tf,True,0.378942,1.300388
82,26,1.29961,True,0.919401,True,tf,True,0.380209,1.30153
84,26,1.31581,True,0.939201,True,tf,True,0.376609,1.298287
86,26,1.32979,True,0.960501,True,tf,True,0.369289,1.291716
88,26,1.34195,True,0.982412,True,tf,True,0.359538,1.283015
90,26,1.35269,True,1.00401,True,tf,True,0.34868,1.273395
10,28,1.10474,True,0.95741,True,tf,True,0.14733,1.107518
12,28,1.10692,True,0.95515,True,tf,True,0.15177,1.110932
14,28,1.10988,True,0.953655,True,tf,True,0.156225,1.114367
16,28,1.11329,True,0.953011,True,tf,True,0.160279,1.117503
18,28,1.11675,True,0.95326,True,tf,True,0.16349,1.119993
20,28,1.11979,True,0.954389,True,tf,True,0.165401,1.121478
22,28,1.12186,True,0.956323,True,tf,True,0.165537,1.121583
24,28,1.12243,True,0.958924,True,tf,True,0.163506,1.120006
26,28,1.12096,True,0.961996,True,tf,True,0.158964,1.116485
28,28,1.11699,True,0.96529,True,tf,True,0.1517,1.110878
30,28,1.1102,True,0.968519,True,tf,True,0.141681,1.10319
32,28,1.10042,True,0.971382,True,tf,True,0.129038,1.093564
34,28,1.08771,True,0.973579,True,tf,True,0.114131,1.082323
36,28,1.07236,True,0.974839,True,tf,True,0.097521,1.069933
38,28,1.05491,True,0.974936,True,tf,True,0.079974,1.056999
40,28,1.03615,True,0.973709,True,tf,True,0.062441,1.044231
42,28,1.01707,True,0.971066,True,tf,True,0.046004,1.032401
44,28,0.998796,True,0.966993,True,tf,True,0.031803,1.022289
46,28,0.98254,True,0.961545,True,tf,True,0.020995,1.014659
48,28,0.969515,True,0.954844,True,tf,True,0.014671,1.010221
50,28,0.960846,True,0.947068,True,tf,True,0.013778,1.009596
52,28,0.957491,True,0.938444,True,tf,True,0.019047,1.01329
54,28,0.960167,True,0.929241,True,tf,True,0.030926,1.021668
56,28,0.969281,True,0.919767,True,tf,True,0.049514,1.034916
58,28,0.984886,True,0.910363,True,tf,True,0.074523,1.053013
60,28,1.00665,True,0.901409,True,tf,True,0.105241,1.075674
62,28,1.03386,True,0.893317,True,tf,True,0.140543,1.10232
64,28,1.0655,True,0.886534,True,tf,True,0.178966,1.132072
66,28,1.10027,True,0.881533,True,tf,True,0.218737,1.163714
68,28,1.1368,True,0.878802,True,tf,True,0.257998,1.195818
70,28,1.1737,True,0.878822,True,tf,True,0.294878,1.226781
72,28,1.20976,True,0.882032,True,tf,True,0.327728,1.255035
74,28,1.244,True,0.888786,True,tf,True,0.355214,1.279175
76,28,1.27573,True,0.899297,True,tf,True,0.376433,1.298128
78,28,1.30457,True,0.913586,True,tf,True,0.390984,1.311287
80,28,1.33039,True,0.931434,True,tf,True,0.398956,1.318553
82,28,1.3533,True,0.952365,True,tf,True,0.400935,1.320363
84,28,1.37351,True,0.975656,True,tf,True,0.397854,1.317547
86,28,1.39134,True,1.00039,True,tf,True,0.39095,1.311257
88,28,1.40712,True,1.02554,True,tf,True,0.38158,1.302768
90,28,1.42119,True,1.05006,True,tf,True,0.37113,1.293365
10,30,1.11127,True,0.952878,True,tf,True,0.158392,1.116043
12,30,1.11289,True,0.951303,True,tf,True,0.161587,1.118517
14,30,1.11539,True,0.950541,True,tf,True,0.164849,1.121049
16,30,1.11843,True,0.950682,True,tf,True,0.167748,1.123304
18,30,1.12162,True,0.95177,True,tf,True,0.16985,1.124942
20,30,1.12447,True,0.953793,True,tf,True,0.170677,1.125587
22,30,1.12646,True,0.95667,True,tf,True,0.16979,1.124895
24,30,1.12702,True,0.960254,True,tf,True,0.166766,1.122539
26,30,1.12565,True,0.964339,True,tf,True,0.161311,1.118303
28,30,1.12189,True,0.968662,True,tf,True,0.153228,1.112055
30,30,1.11544,True,0.972923,True,tf,True,0.142517,1.103829
32,30,1.10614,True,0.976808,True,tf,True,0.129332,1.093787
34,30,1.09408,True,0.980003,True,tf,True,0.114077,1.082282
36,30,1.07955,True,0.982226,True,tf,True,0.097324,1.069787
38,30,1.06311,True,0.983242,True,tf,True,0.079868,1.056921
40,30,1.04552,True,0.982881,True,tf,True,0.062639,1.044374
42,30,1.02775,True,0.981046,True,tf,True,0.046704,1.032902
44,30,1.01089,True,0.977717,True,tf,True,0.033173,1.02326
46,30,0.996127,True,0.972948,True,tf,True,0.023179,1.016196
48,30,0.984625,True,0.966862,True,tf,True,0.017763,1.012388
50,30,0.977478,True,0.95964,True,tf,True,0.017838,1.012441
52,30,0.975623,True,0.951522,True,tf,True,0.024101,1.016846
54,30,0.979766,True,0.942792,True,tf,True,0.036974,1.02596
56,30,0.990313,True,0.933782,True,tf,True,0.056531,1.039962
58,30,1.00732,True,0.924866,True,tf,True,0.082454,1.058818
60,30,1.03049,True,0.916462,True,tf,True,0.114028,1.082246
62,30,1.05913,True,0.909032,True,tf,True,0.150098,1.109645
64,30,1.09226,True,0.903079,True,tf,True,0.189181,1.140116
66,30,1.12867,True,0.899137,True,tf,True,0.229533,1.172455
68,30,1.16705,True,0.897757,True,tf,True,0.269293,1.205217
70,30,1.20609,True,0.899475,True,tf,True,0.306615,1.236802
72,30,1.24462,True,0.904776,True,tf,True,0.339844,1.26562
74,30,1.28168,True,0.914034,True,tf,True,0.367646,1.290246
76,30,1.31657,True,0.927451,True,tf,True,0.389119,1.309593
78,30,1.34885,True,0.944996,True,tf,True,0.403854,1.323038
80,30,1.37833,True,0.96636,True,tf,True,0.41197,1.330501
82,30,1.405,True,0.990939,True,tf,True,0.414061,1.332431
84,30,1.42898,True,1.01786,True,tf,True,0.41112,1.329718
86,30,1.45049,True,1.04606,True,tf,True,0.40443,1.323566
88,30,1.46981,True,1.07438,True,tf,True,0.39543,1.315335
90,30,1.48721,True,1.10166,True,tf,True,0.38555,1.306358
10,32,1.11968,True,0.947161,True,tf,True,0.172519,1.127025
12,32,1.12053,True,0.946451,True,tf,True,0.174079,1.128244
14,32,1.12235,True,0.946591,True,tf,True,0.175759,1.129559
16,32,1.12484,True,0.947676,True,tf,True,0.177164,1.130659
18,32,1.12758,True,0.949753,True,tf,True,0.177827,1.131179
20,32,1.13011,True,0.952807,True,tf,True,0.177303,1.130768
22,32,1.1319,True,0.956754,True,tf,True,0.175146,1.129079
24,32,1.13239,True,0.961443,True,tf,True,0.170947,1.125797
26,32,1.13109,True,0.966654,True,tf,True,0.164436,1.120728
28,32,1.12755,True,0.972118,True,tf,True,0.155432,1.113755
30,32,1.12148,True,0.977524,True,tf,True,0.143956,1.104931
32,32,1.11273,True,0.982545,True,tf,True,0.130185,1.094434
34,32,1.1014,True,0.98686,True,tf,True,0.11454,1.08263
36,32,1.08779,True,0.990178,True,tf,True,0.097612,1.070001
38,32,1.07245,True,0.992253,True,tf,True,0.080197,1.057162
40,32,1.05613,True,0.99291,True,tf,True,0.06322,1.044795
42,32,1.03978,True,0.992042,True,tf,True,0.047738,1.033643
44,32,1.02445,True,0.989623,True,tf,True,0.034827,1.024434
46,32,1.01129,True,0.985703,True,tf,True,0.025587,1.017894
48,32,1.00143,True,0.980405,True,tf,True,0.021025,1.01468
50,32,0.995934,True,0.973914,True,tf,True,0.02202,1.01538
52,32,0.995717,True,0.966479,True,tf,True,0.029238,1.020473
54,32,1.00146,True,0.958404,True,tf,True,0.043056,1.030294
56,32,1.01357,True,0.950046,True,tf,True,0.063524,1.045015
58,32,1.03207,True,0.941818,True,tf,True,0.090252,1.064556
60,32,1.05665,True,0.934183,True,tf,True,0.122467,1.088595
62,32,1.08665,True,0.927658,True,tf,True,0.158992,1.116507
64,32,1.1211,True,0.922808,True,tf,True,0.198292,1.147339
66,32,1.15884,True,0.920231,True,tf,True,0.238609,1.179855
68,32,1.19863,True,0.920541,True,tf,True,0.278089,1.212588
70,32,1.23925,True,0.924327,True,tf,True,0.314923,1.243945
72,32,1.27961,True,0.932105,True,tf,True,0.347505,1.272358
74,32,1.3188,True,0.944249,True,tf,True,0.374551,1.296436
76,32,1.35617,True,0.960923,True,tf,True,0.395247,1.315168
78,32,1.39126,True,0.982012,True,tf,True,0.409248,1.327993
80,32,1.42381,True,1.00708,True,tf,True,0.41673,1.334898
82,32,1.45376,True,1.03537,True,tf,True,0.41839,1.336435
84,32,1.48113,True,1.06586,True,tf,True,0.41527,1.333548
