ecephys_session_id,specimen_id,cohort,area,n_units,azimuth_median_deg,azimuth_q25_deg,azimuth_q75_deg,elevation_median_deg,elevation_q25_deg,elevation_q75_deg,median_radial_dispersion_deg,cov_azimuth_deg2,cov_elevation_deg2,cov_azimuth_elevation_deg2,rf_area_median_deg2,v1_n_units,v1_azimuth_median_deg,v1_elevation_median_deg,delta_azimuth_deg,delta_elevation_deg,distance_from_v1_deg,targeting_rule
773418906,757329624,Brain Observatory 1.1,RL,38.0,47.75,35.552749999999996,63.75,-21.389,-26.0,-14.0625,17.43328340579188,399.4543072517782,401.1190194288763,-35.513892975817924,700.0,99.0,52.857,14.0,-5.106999999999999,-35.388999999999996,35.75559774357016,RL geometric-center accommodation
791319847,769360779,Brain Observatory 1.1,AL,46.0,88.3335,80.3125,90.0,-5.0,-12.455250000000003,5.75,15.092290159217056,451.9198506106284,310.6622473628019,-51.321001661835766,400.0,127.0,56.667,5.0,31.6665,-10.0,33.2079391448792,shared retinotopic rule
791319847,769360779,Brain Observatory 1.1,AM,59.0,50.0,26.274500000000003,65.5,14.285999999999996,5.777999999999999,20.908999999999992,24.57823826070534,535.8503336142605,253.7225970818235,-152.23803814523674,1000.0,127.0,56.667,5.0,-6.667000000000002,9.285999999999996,11.431477813476258,shared retinotopic rule
791319847,769360779,Brain Observatory 1.1,LM,60.0,52.5825,16.60725,75.41675000000001,-6.944499999999998,-18.1875,14.012999999999996,34.37677379869916,800.1772374946328,551.5177805025425,-84.67976625508473,550.0,127.0,56.667,5.0,-4.0844999999999985,-11.944499999999998,12.623558155290446,shared retinotopic rule
791319847,769360779,Brain Observatory 1.1,PM,26.0,30.3125,25.27775,34.0,40.625,36.2785,45.0,6.6694046082523695,50.95755200615385,37.34157931846154,18.193004775384615,700.0,127.0,56.667,5.0,-26.3545,35.625,44.313658111805665,shared retinotopic rule
791319847,769360779,Brain Observatory 1.1,RL,65.0,35.0,27.273000000000003,42.0,-5.0,-11.25,4.0,13.170543268977179,238.31837353221155,189.05498278749994,94.85034129375003,700.0,127.0,56.667,5.0,-21.667,-10.0,23.863337758997588,RL geometric-center accommodation
797828357,776061251,Brain Observatory 1.1,AL,68.0,85.857,70.40625,87.5,-5.2780000000000005,-18.889,7.25,17.18440648125157,459.0716958478929,463.5262489997805,-169.55202800197543,500.0,117.0,63.33300000000001,15.0,22.523999999999987,-20.278,30.307224551251792,shared retinotopic rule
797828357,776061251,Brain Observatory 1.1,AM,69.0,80.0,65.0,87.5,30.0,15.0,40.0,18.027756377319946,416.2039304040921,371.6886066240411,48.06461448017901,600.0,117.0,63.33300000000001,15.0,16.666999999999987,15.0,22.422954510947026,shared retinotopic rule
797828357,776061251,Brain Observatory 1.1,LM,98.0,63.077,38.5,77.143,-23.484500000000004,-26.666999999999994,-16.923249999999996,19.08946487594663,615.7011047852934,253.67840638123272,-121.46622754723333,600.0,117.0,63.33300000000001,15.0,-0.25600000000001444,-38.484500000000004,38.48535145025962,shared retinotopic rule
797828357,776061251,Brain Observatory 1.1,PM,25.0,20.0,14.0,40.625,24.0,8.0,32.5,12.715628572744645,832.0018546266667,290.95422867666673,-178.41456965166668,500.0,117.0,63.33300000000001,15.0,-43.33300000000001,9.0,44.25775512833882,shared retinotopic rule
797828357,776061251,Brain Observatory 1.1,RL,19.0,35.0,23.75,48.125,12.308000000000009,-7.5,24.5,22.44764718183178,432.733638116959,418.2577057192982,-143.01661303801168,1000.0,117.0,63.33300000000001,15.0,-28.333000000000013,-2.6919999999999913,28.460600011243624,RL geometric-center accommodation
798911424,775876828,Brain Observatory 1.1,AL,108.0,80.0,70.0,85.7855,16.0,3.8332500000000014,22.8365,12.519153819426144,337.19805106014195,253.34697027725855,9.137481935098645,600.0,127.0,56.667,14.0,23.333,2.0,23.418558644801347,shared retinotopic rule
798911424,775876828,Brain Observatory 1.1,AM,141.0,50.0,32.143,73.63600000000001,32.5,21.25,46.25,26.100766272276374,556.3630821788246,295.42100018510666,-64.41514095668694,600.0,127.0,56.667,14.0,-6.667000000000002,18.5,19.664660917493595,shared retinotopic rule
798911424,775876828,Brain Observatory 1.1,LM,87.0,43.636,37.208,50.0,-5.0,-15.0,0.625,13.14578814677918,291.3380028299922,267.7185382822773,-81.86942698877301,600.0,127.0,56.667,14.0,-13.030999999999999,-19.0,23.039248273326976,shared retinotopic rule
798911424,775876828,Brain Observatory 1.1,RL,48.0,40.0,21.5,49.16675,-5.8569999999999975,-15.0,0.0,18.22626835744594,355.6801124640958,180.97332721232272,-22.773697033244684,600.0,127.0,56.667,14.0,-16.667,-19.857,25.924685880449932,RL geometric-center accommodation
799864342,772616823,Brain Observatory 1.1,AL,97.0,85.714,77.143,88.0,40.0,24.0,45.0,10.879788417060325,178.2813256252147,243.7286513172251,6.685151586662376,400.0,127.0,50.0,15.0,35.714,25.0,43.59460741880812,shared retinotopic rule
799864342,772616823,Brain Observatory 1.1,AM,54.0,70.4165,60.0,80.0,-25.0,-27.5,-17.142999999999994,14.354943750467225,336.26367915723273,149.6192381160029,-60.78623409853249,500.0,127.0,50.0,15.0,20.4165,-40.0,44.909169133374085,shared retinotopic rule
799864342,772616823,Brain Observatory 1.1,LM,50.0,54.722,32.1875,64.65575,-4.7219999999999995,-18.429750000000002,3.8332500000000014,23.377811154775763,417.92690717102045,452.46064422408153,-108.61263254734698,750.0,127.0,50.0,15.0,4.722000000000001,-19.722,20.279412417523346,shared retinotopic rule
799864342,772616823,Brain Observatory 1.1,RL,35.0,35.455,22.121,44.8335,4.667000000000002,-4.500000000000002,19.1665,18.754472346616424,335.2971621294118,345.66106483193283,-21.937286352941193,700.0,127.0,50.0,15.0,-14.545000000000002,-10.332999999999998,17.841746383131895,RL geometric-center accommodation
766640955,744912849,Functional Connectivity,AL,102.0,85.5,79.11000000000001,90.0,20.0,10.0,25.0,9.513185192955184,456.3976955212586,235.9701415718307,33.799058894001156,450.0,76.0,43.333,-3.6665000000000045,42.167,23.666500000000006,48.354514900368926,shared retinotopic rule
766640955,744912849,Functional Connectivity,AM,67.0,57.273,37.0,78.375,16.667,7.5,28.125,26.363903694255903,613.1369983627318,280.3653563785617,-67.93849157530526,800.0,76.0,43.333,-3.6665000000000045,13.940000000000005,20.333500000000008,24.65308950719971,shared retinotopic rule
766640955,744912849,Functional Connectivity,LM,66.0,47.619,40.0,60.0,-10.0,-22.96425,4.047750000000002,19.134823610197362,309.2648833167834,323.4050771620049,71.16206383566434,700.0,76.0,43.333,-3.6665000000000045,4.286000000000001,-6.3334999999999955,7.647419058087503,shared retinotopic rule
766640955,744912849,Functional Connectivity,RL,44.0,25.4165,18.0625,31.25,-20.0,-21.322000000000003,-15.0,10.809415906976659,177.03669309249474,114.3959088837209,-55.068416813953476,750.0,76.0,43.333,-3.6665000000000045,-17.9165,-16.333499999999994,24.24426106318771,RL geometric-center accommodation
767871931,753795610,Functional Connectivity,AL,77.0,55.0,46.667,66.667,-10.0,-20.0,-2.0,15.811388300841896,323.5437283462065,196.9231487887902,20.045245700273398,600.0,143.0,50.0,10.0,5.0,-20.0,20.615528128088304,shared retinotopic rule
767871931,753795610,Functional Connectivity,AM,54.0,56.548,33.73375,80.68175,0.0,-8.693249999999995,5.0,25.38896050426024,624.8348825269044,179.14823595248083,8.573195283717666,750.0,143.0,50.0,10.0,6.548000000000002,-10.0,11.953087634582122,shared retinotopic rule
767871931,753795610,Functional Connectivity,PM,77.0,23.75,18.0,32.222,41.5,34.0,46.0,10.262187875886896,159.58910916951464,96.31702003315108,65.62907455536569,700.0,143.0,50.0,10.0,-26.25,31.5,41.00381079850994,shared retinotopic rule
767871931,753795610,Functional Connectivity,RL,47.0,14.0,10.0,18.0,-18.0,-25.0,-12.111,8.06225774829855,347.0894603570768,237.64289692229414,158.03177803098978,400.0,143.0,50.0,10.0,-36.0,-28.0,45.60701700396552,RL geometric-center accommodation
768515987,754477358,Functional Connectivity,AL,91.0,76.667,60.3335,85.0,15.0,8.660499999999999,25.0,15.365835122114255,343.7254087619049,255.9848371391941,-2.689551058730157,700.0,103.0,60.0,0.0,16.667,15.0,22.422954510947037,shared retinotopic rule
768515987,754477358,Functional Connectivity,AM,62.0,53.666500000000006,40.5,71.51775,-8.0625,-16.843749999999996,5.0,19.017651586803183,442.17702992622947,375.74312776837655,-54.31819381967211,800.0,103.0,60.0,0.0,-6.333499999999994,-8.0625,10.252664458568802,shared retinotopic rule
768515987,754477358,Functional Connectivity,LM,85.0,50.0,43.333,68.333,-8.461999999999996,-17.0,2.0,17.27731009156229,366.1690174767507,320.78012599075635,16.023831420728275,600.0,103.0,60.0,0.0,-10.0,-8.461999999999996,13.099826105716058,shared retinotopic rule
768515987,754477358,Functional Connectivity,RL,62.0,31.0,24.25,40.0,-26.666999999999994,-30.0,-20.993499999999997,9.185733590997483,229.65414504389216,211.66238259360145,34.97570299418292,400.0,103.0,60.0,0.0,-29.0,-26.666999999999994,39.39706701012145,RL geometric-center accommodation
771160300,754488979,Functional Connectivity,AL,79.0,65.0,35.8335,85.0,-10.587999999999996,-23.7645,10.0,27.149691416294218,695.2953559483931,620.7464292927618,-114.38277880087634,600.0,139.0,35.0,-5.0,30.0,-5.587999999999996,30.51599161095703,shared retinotopic rule
771160300,754488979,Functional Connectivity,AM,108.0,35.54,21.8125,45.0,5.0,-2.625,18.35875,21.55960876923114,397.0530511398409,298.1163031398407,43.05518790619588,650.0,139.0,35.0,-5.0,0.5399999999999991,10.0,10.014569386648635,shared retinotopic rule
771160300,754488979,Functional Connectivity,PM,75.0,74.0,65.0,81.9375,11.111000000000004,5.0,18.75,12.583493990144392,308.0675378565767,186.91152350198195,-36.45293192126123,700.0,139.0,35.0,-5.0,39.0,16.111000000000004,42.196733534718064,shared retinotopic rule
771990200,756578435,Functional Connectivity,AL,35.0,81.429,70.7145,85.0,15.0,5.833499999999997,20.0,10.879788417060322,526.3461334336134,223.369460487395,120.2165292268908,700.0,97.0,40.0,15.0,41.429,0.0,41.429,shared retinotopic rule
771990200,756578435,Functional Connectivity,AM,58.0,66.18199999999999,45.0,79.77275,20.625,15.0,25.535500000000006,18.82552000596184,488.78398608983656,156.06392312431942,-41.5942666603146,800.0,97.0,40.0,15.0,26.181999999999988,5.625,26.779427719800125,shared retinotopic rule
771990200,756578435,Functional Connectivity,PM,50.0,29.444499999999998,20.5,41.96875,40.954499999999996,25.41675,46.59125,17.068632449099283,375.64276134693876,391.90826173102016,-64.21394818775505,800.0,97.0,40.0,15.0,-10.555500000000002,25.954499999999996,28.018826715264147,shared retinotopic rule
771990200,756578435,Functional Connectivity,RL,35.0,15.0,13.6665,18.264,-18.0,-20.625,-12.0,6.082762530298219,206.35227385714282,171.99059757478992,94.9958291134454,500.0,97.0,40.0,15.0,-25.0,-33.0,41.400483088968905,RL geometric-center accommodation
774875821,759711152,Functional Connectivity,AL,113.0,70.0,58.0,80.0,18.75,10.0,28.0,15.051993223490369,377.74228651611907,165.09506660651073,54.32943968884323,700.0,136.0,40.0,5.0,30.0,13.75,33.00094695611021,shared retinotopic rule
774875821,759711152,Functional Connectivity,AM,62.0,37.0835,25.41675,47.9165,13.094999999999999,5.0,20.0,16.72538763681709,281.3735176448969,182.81340464621886,-13.062363104177678,900.0,136.0,40.0,5.0,-2.916499999999999,8.094999999999999,8.604359200428581,shared retinotopic rule
774875821,759711152,Functional Connectivity,LM,82.0,45.0,37.377750000000006,51.25025,6.6669999999999945,4.464500000000001,11.634750000000002,10.649002808566085,269.4740858331828,109.29074924420361,11.207040853357425,600.0,136.0,40.0,5.0,5.0,1.6669999999999945,5.270568185689279,shared retinotopic rule
774875821,759711152,Functional Connectivity,RL,70.0,31.905,25.0,35.0,-21.381,-25.0,-18.33300000000001,8.867140801859412,139.20099069668743,96.58825079420286,-42.55835082608695,600.0,136.0,40.0,5.0,-8.094999999999999,-26.381,27.59503915561636,RL geometric-center accommodation
778240327,760938797,Functional Connectivity,AL,103.0,61.818000000000005,50.0,70.5,8.333000000000006,2.0834999999999972,12.762,13.456374437418132,285.0851652891682,144.00131851798983,25.832823339710657,600.0,130.0,35.0,0.0,26.818000000000005,8.333000000000006,28.0828063590518,shared retinotopic rule
778240327,760938797,Functional Connectivity,AM,75.0,27.5,21.909,44.8685,18.889,11.0,28.333,16.094219117434687,375.7353124133335,276.84511729117105,12.062507878018033,700.0,130.0,35.0,0.0,-7.5,18.889,20.323491850565443,shared retinotopic rule
778240327,760938797,Functional Connectivity,LM,93.0,42.0,30.714,53.077,-4.000000000000004,-15.0,5.0,18.19839567104749,344.7995898373074,344.9120019111734,-77.5735547086256,700.0,130.0,35.0,0.0,7.0,-4.000000000000004,8.062257748298553,shared retinotopic rule
778240327,760938797,Functional Connectivity,PM,58.0,28.571,20.0,37.6755,41.25,33.893750000000004,46.0,11.58915618153453,323.2726264189353,194.12171839443445,47.42147035269208,700.0,130.0,35.0,0.0,-6.4289999999999985,41.25,41.74798846651177,shared retinotopic rule
778240327,760938797,Functional Connectivity,RL,24.0,21.5,18.095000000000002,25.0,-15.856999999999996,-20.0,-14.75,6.158905164915333,118.44947747644929,58.6337145199275,40.54266295833332,850.0,130.0,35.0,0.0,-13.5,-15.856999999999996,20.825331906118564,RL geometric-center accommodation
778998620,759674770,Functional Connectivity,AL,32.0,82.143,64.6875,87.35725,-15.499999999999998,-26.16675,-8.213999999999999,15.47135402627584,371.2825479637096,398.7593344354837,-56.404059927419354,500.0,123.0,46.667,5.0,35.476,-20.5,40.97312016432237,shared retinotopic rule
778998620,759674770,Functional Connectivity,AM,62.0,65.4525,46.282250000000005,80.9375,-1.384500000000001,-12.642750000000003,5.2887499999999985,21.457651489833946,467.64997451533577,227.05065554653626,7.802716327075605,800.0,123.0,46.667,5.0,18.7855,-6.384500000000001,19.840787547373214,shared retinotopic rule
778998620,759674770,Functional Connectivity,LM,62.0,46.316,14.25,81.28,-9.6665,-21.884500000000003,0.0,36.08038356572723,932.5713571647277,378.5870262784242,-168.3880350520888,650.0,123.0,46.667,5.0,-0.3509999999999991,-14.6665,14.67069948059737,shared retinotopic rule
778998620,759674770,Functional Connectivity,PM,63.0,27.143,16.97,37.5715,30.0,21.0,37.875,14.687276806814802,204.45412149974402,167.3966364935997,-38.65060024782388,800.0,123.0,46.667,5.0,-19.524,25.0,31.720444133082374,shared retinotopic rule
778998620,759674770,Functional Connectivity,RL,40.0,45.0,30.232750000000003,57.69225,5.833499999999997,-10.0,20.0,28.20643540439423,559.099721176923,468.27739338205123,-103.21151848461535,700.0,123.0,46.667,5.0,-1.6670000000000016,0.8334999999999972,1.863762659246075,RL geometric-center accommodation
779839471,760960653,Functional Connectivity,AM,64.0,75.0,49.72225,82.0,42.25,35.0,46.667,12.651580928879994,508.36865130059493,248.42695028174583,-7.475227394841268,600.0,147.0,48.333,3.333000000000005,26.667,38.916999999999994,47.17691997152845,shared retinotopic rule
779839471,760960653,Functional Connectivity,PM,55.0,40.0,25.625,63.3335,45.714,38.75,50.0,17.400971122325327,607.9829483589226,450.88218409898957,-103.03694730538723,400.0,147.0,48.333,3.333000000000005,-8.332999999999998,42.38099999999999,43.192453623289325,shared retinotopic rule
779839471,760960653,Functional Connectivity,RL,29.0,28.0,22.857,40.0,-26.0,-30.0,-25.0,7.206252979184119,122.37176042118224,211.07102803448268,18.308527795566505,500.0,147.0,48.333,3.333000000000005,-20.333,-29.333000000000006,35.69111623359517,RL geometric-center accommodation
781842082,760946813,Functional Connectivity,AL,181.0,65.0,40.0,80.90899999999999,-5.625,-20.0,5.0,24.88253654674298,553.3837657115407,245.6517208662372,161.7635693192756,700.0,105.0,52.0,5.0,13.0,-10.625,16.789598714680466,shared retinotopic rule
781842082,760946813,Functional Connectivity,AM,74.0,42.9285,31.0415,56.961,3.5,-3.7142500000000043,10.0,18.531631940881383,329.9249269465012,137.5585452787857,-6.049183462791576,800.0,105.0,52.0,5.0,-9.0715,-1.5,9.194678474530798,shared retinotopic rule
781842082,760946813,Functional Connectivity,RL,57.0,26.667,20.0,31.667,-21.25,-25.0,-18.0,7.631736106548756,109.49021958145367,117.25068591979942,-44.43482746303258,600.0,105.0,52.0,5.0,-25.333,-26.25,36.48045214906197,RL geometric-center accommodation
786091066,763884103,Functional Connectivity,AL,223.0,77.143,53.846,86.3335,-2.857000000000003,-20.634999999999998,10.0,22.003974595513423,498.7732912764924,368.83755982285,32.544283445137964,600.0,133.0,45.0,6.0,32.143,-8.857000000000003,33.34094926663007,shared retinotopic rule
786091066,763884103,Functional Connectivity,AM,108.0,45.625,30.0,62.598000000000006,-1.2700000000000031,-8.14275,8.25,22.356986367653217,495.25459966658025,245.48800810894764,-33.650176621408775,700.0,133.0,45.0,6.0,0.625,-7.270000000000003,7.2968160864859435,shared retinotopic rule
786091066,763884103,Functional Connectivity,PM,87.0,35.238,18.0,58.5,25.0,17.75,36.4285,22.573804375868946,601.740641639401,315.4828296674685,-59.38670997407115,600.0,133.0,45.0,6.0,-9.762,19.0,21.36110118884324,shared retinotopic rule
786091066,763884103,Functional Connectivity,RL,66.0,25.8335,18.1875,35.0,-5.0,-17.075999999999993,0.0,15.36177832479584,223.40725797599083,240.72428049720284,-17.415782520979036,700.0,133.0,45.0,6.0,-19.1665,-11.0,22.098749336783744,RL geometric-center accommodation
787025148,763236014,Functional Connectivity,AL,46.0,83.2145,68.50325000000001,86.667,-10.0,-18.75,14.6875,16.9051548425325,571.4927762589374,590.7272669434781,-152.62219136521733,500.0,105.0,50.0,3.333000000000005,33.2145,-13.333000000000006,35.79066776758992,shared retinotopic rule
787025148,763236014,Functional Connectivity,AM,67.0,57.5,39.0,74.5835,13.332999999999998,5.0,22.4165,25.124689052802218,547.940748428313,250.25004564495705,-96.98423383129804,700.0,105.0,50.0,3.333000000000005,7.5,9.999999999999993,12.499999999999995,shared retinotopic rule
787025148,763236014,Functional Connectivity,RL,11.0,26.0,22.5,35.4285,-15.0,-22.5,-6.666500000000003,12.720386983107076,280.6536497636364,480.6983756909092,193.9632562181819,700.0,105.0,50.0,3.333000000000005,-24.0,-18.333000000000006,30.20097496770593,RL geometric-center accommodation
789848216,763808604,Functional Connectivity,AL,22.0,72.024,53.6875,79.79175000000001,10.0,5.0,14.58325,13.619358202168788,314.79566406060604,162.84677861688309,26.60237581818182,950.0,25.0,18.75,14.0,53.274,-4.0,53.423956012261016,shared retinotopic rule
789848216,763808604,Functional Connectivity,AM,46.0,58.82350000000001,31.12725,71.71875,31.6665,21.098499999999994,39.77275,22.614448839065737,598.824038410145,263.2483108874396,149.67034650579708,800.0,25.0,18.75,14.0,40.07350000000001,17.6665,43.794869842254364,shared retinotopic rule
789848216,763808604,Functional Connectivity,LM,64.0,50.0,33.71425,57.524,5.0,-10.227250000000002,14.25,22.15125827498023,389.5970388390376,295.8948020037203,100.12653637574408,600.0,25.0,18.75,14.0,31.25,-9.0,32.52018603882825,shared retinotopic rule
789848216,763808604,Functional Connectivity,RL,37.0,17.778,14.0,23.75,8.75,2.0,13.635999999999996,9.099962912012332,98.73120991591593,126.28239895345347,23.67232313513514,700.0,25.0,18.75,14.0,-0.9720000000000013,-5.25,5.33922129153681,RL geometric-center accommodation
793224716,769319624,Functional Connectivity,AL,107.0,60.0,39.0,86.0,5.0,-6.077,22.613500000000002,30.06681243497554,741.2225236459172,449.75204766690183,119.71087600114618,500.0,127.0,65.0,10.0,-5.0,-5.0,7.0710678118654755,shared retinotopic rule
793224716,769319624,Functional Connectivity,RL,43.0,29.0,20.0,42.5,-5.0,-13.428500000000003,1.25,14.0,268.5744737331119,290.9809769191585,47.35527260299005,800.0,127.0,65.0,10.0,-36.0,-15.0,39.0,RL geometric-center accommodation
794812542,774672366,Functional Connectivity,AL,47.0,85.0,77.3335,90.0,0.0,-5.0,4.559000000000001,7.0710678118654755,140.9870220721555,104.07793430249777,-4.870284343663275,500.0,113.0,60.0,5.0,25.0,-5.0,25.495097567963924,shared retinotopic rule
794812542,774672366,Functional Connectivity,AM,77.0,60.0,48.0,70.0,13.75,7.5,20.0,14.099566589083512,363.1562451742993,125.97343306322637,10.754657169343814,800.0,113.0,60.0,5.0,0.0,8.75,8.75,shared retinotopic rule
794812542,774672366,Functional Connectivity,LM,91.0,35.0,14.143,58.869,-13.333000000000006,-19.444499999999998,-5.0,25.00061859234688,589.5184125409033,397.3574668615388,41.80857982735042,500.0,113.0,60.0,5.0,-25.0,-18.333000000000006,31.00159494284125,shared retinotopic rule
794812542,774672366,Functional Connectivity,PM,55.0,33.333,22.1325,40.0,42.222,35.19250000000001,47.5,11.398954908236103,342.793088816835,256.03726115151534,-42.582120976431,400.0,113.0,60.0,5.0,-26.667,37.222,45.788712288073796,shared retinotopic rule
794812542,774672366,Functional Connectivity,RL,32.0,23.6665,20.0,27.50025,-18.0,-20.0,-14.431750000000001,6.508588799093145,73.7947226764113,97.72472982157258,-25.91560495866935,600.0,113.0,60.0,5.0,-36.3335,-23.0,43.00143279298958,RL geometric-center accommodation
816200189,791857608,Functional Connectivity,AM,73.0,60.0,54.444,70.0,-20.0,-26.0,-11.25,15.811388300841896,298.7459105658295,171.2198145585996,-56.30560560464234,600.0,93.0,55.0,15.0,5.0,-35.0,35.35533905932738,shared retinotopic rule
816200189,791857608,Functional Connectivity,LM,84.0,60.0,36.522000000000006,70.0,5.0,-10.0,12.875,23.790721259441774,539.00035497074,314.6747091995124,4.105448851979359,550.0,93.0,55.0,15.0,5.0,-10.0,11.180339887498949,shared retinotopic rule
816200189,791857608,Functional Connectivity,PM,91.0,80.0,68.393,86.0,-15.0,-23.666500000000006,-5.0,13.437551041763522,299.5337554969477,173.58348877924294,-78.7181375514041,500.0,93.0,55.0,15.0,25.0,-30.0,39.05124837953327,shared retinotopic rule
821695405,800250057,Functional Connectivity,AL,49.0,60.0,45.0,73.684,25.0,17.0,29.091000000000008,17.33619848755776,371.05323401445577,101.59337640306117,54.77702244727892,800.0,40.0,80.0,5.0,-20.0,20.0,28.284271247461902,shared retinotopic rule
821695405,800250057,Functional Connectivity,AM,62.0,65.0,41.4375,79.853,11.7425,0.71425,23.78125,22.790010751018155,562.9633343915918,292.1821420362242,-9.62736754706502,800.0,40.0,80.0,5.0,-15.0,6.7425,16.44570783669709,shared retinotopic rule
821695405,800250057,Functional Connectivity,LM,104.0,55.0,45.0,70.0,30.0,22.857,37.301750000000006,15.0,369.73952609251336,182.43675100373426,6.579242291635571,600.0,40.0,80.0,5.0,-25.0,25.0,35.35533905932738,shared retinotopic rule
821695405,800250057,Functional Connectivity,PM,79.0,60.0,41.8335,74.40950000000001,-5.0,-14.286000000000003,2.25,19.50763383908976,378.0764278315483,210.97092437455373,-20.75828473628693,600.0,40.0,80.0,5.0,-20.0,-10.0,22.360679774997898,shared retinotopic rule
829720705,811322619,Functional Connectivity,AL,80.0,50.0,32.8245,61.5625,-13.666500000000005,-20.0,-5.421749999999999,18.024509757370822,409.12768429367094,422.3179445808544,-45.22947711012658,800.0,66.0,75.0,10.0,-25.0,-23.666500000000006,34.425328208311974,shared retinotopic rule
829720705,811322619,Functional Connectivity,AM,81.0,63.33300000000001,45.556,74.0,26.429,17.5,40.90899999999999,21.721094125296716,455.4121910234568,242.20678362777787,-47.18443010601851,800.0,66.0,75.0,10.0,-11.666999999999987,16.429,20.150209180055665,shared retinotopic rule
829720705,811322619,Functional Connectivity,LM,109.0,70.0,55.0,82.5,23.333,10.0,31.111000000000004,20.275820303997566,385.264781712878,250.00218689568467,1.1369563848963686,600.0,66.0,75.0,10.0,-5.0,13.332999999999998,14.23969413295103,shared retinotopic rule
829720705,811322619,Functional Connectivity,RL,92.0,16.5,12.5,32.0835,-5.0,-10.0,5.0,11.926860441876563,240.56406738592898,210.94527176624456,20.502096384734816,400.0,66.0,75.0,10.0,-58.5,-15.0,60.39246641759219,RL geometric-center accommodation
831882777,803390291,Functional Connectivity,AL,91.0,72.5,55.682,82.0,21.25,13.0,26.905,15.484391786570114,397.7550049567766,206.67830597509152,102.13826681599517,700.0,77.0,70.0,15.0,2.5,6.25,6.73145600891813,shared retinotopic rule
831882777,803390291,Functional Connectivity,AM,86.0,48.1665,23.39275,71.25025,26.0,11.750250000000001,35.0,28.169469357817576,631.2180287759234,296.64997349658006,67.56574329548565,750.0,77.0,70.0,15.0,-21.8335,11.0,24.44793901845307,shared retinotopic rule
831882777,803390291,Functional Connectivity,LM,114.0,20.0,14.0,29.6875,35.0,26.786,40.0,10.671821681418782,167.24788691259113,180.48390723117546,-64.47490369430209,500.0,77.0,70.0,15.0,-50.0,20.0,53.85164807134504,shared retinotopic rule
831882777,803390291,Functional Connectivity,PM,87.0,38.0,18.571,64.65350000000001,42.0,21.0,46.667,28.071337695236398,581.553220421278,458.50704196578454,20.288864966452813,600.0,77.0,70.0,15.0,-32.0,27.0,41.86884283091664,shared retinotopic rule
835479236,813701562,Functional Connectivity,AL,60.0,65.5835,27.636499999999998,81.57175000000001,-22.857000000000006,-26.666999999999994,-3.181500000000005,25.232341828997733,845.8066895014123,597.9186453039548,-285.18675524858753,500.0,74.0,87.5,25.0,-21.9165,-47.857000000000006,52.63673072342165,shared retinotopic rule
835479236,813701562,Functional Connectivity,LM,100.0,76.905,63.441250000000004,85.0,25.227500000000003,15.0,38.0,16.47529807951232,354.51068086868673,417.8229316140404,102.93698957373735,700.0,74.0,87.5,25.0,-10.594999999999999,0.2275000000000027,10.597442203192239,shared retinotopic rule
835479236,813701562,Functional Connectivity,RL,71.0,61.429,44.375,71.082,6.6669999999999945,1.0100000000000051,15.0,21.050149500656747,376.2868658104627,271.17197608370225,6.745160377464795,800.0,74.0,87.5,25.0,-26.070999999999998,-18.333000000000006,31.871553617607034,RL geometric-center accommodation
839068429,817060751,Functional Connectivity,AM,57.0,15.0,10.0,31.429,35.0,25.0,42.0,14.767118134558281,232.575515241228,235.08977149498753,-9.568608158521306,400.0,112.0,46.667,16.667,-31.667,18.333,36.59095213300687,shared retinotopic rule
839068429,817060751,Functional Connectivity,LM,78.0,15.0,10.0,20.0,44.1665,37.00025,46.0,6.508434700448334,268.81783768764586,132.3886503136863,-55.088267705294676,400.0,112.0,46.667,16.667,-31.667,27.499499999999998,41.940688945819666,shared retinotopic rule
839068429,817060751,Functional Connectivity,PM,68.0,59.166500000000006,41.8125,71.75025,35.0,23.214,42.03575,20.186707140139056,474.4744108841089,316.46893305618954,-55.439845717295874,600.0,112.0,46.667,16.667,12.499500000000005,18.333,22.188654516441506,shared retinotopic rule
839068429,817060751,Functional Connectivity,RL,54.0,13.333,10.0,19.64275,-9.643,-15.0,4.46425,6.638341994621797,228.34569890006972,157.6810618057302,61.3288876848358,300.0,112.0,46.667,16.667,-33.334,-26.310000000000002,42.46612362813447,RL geometric-center accommodation
840012044,820866121,Functional Connectivity,AM,50.0,55.556,46.111000000000004,71.45825000000002,17.823499999999996,13.461249999999998,23.822,17.854201881660128,378.0411255514286,133.0051726485714,-45.62372452367348,800.0,80.0,42.0,9.375,13.555999999999997,8.448499999999996,15.973174019273685,shared retinotopic rule
840012044,820866121,Functional Connectivity,LM,58.0,23.817999999999998,16.5,32.88425,18.920500000000004,15.0,24.086750000000002,10.000154184709444,203.08687538324259,85.76656933605567,-12.501973326981242,550.0,80.0,42.0,9.375,-18.182000000000002,9.545500000000004,20.535376652255497,shared retinotopic rule
840012044,820866121,Functional Connectivity,PM,80.0,24.8335,20.0,39.0625,19.091000000000008,9.772749999999998,26.11775,14.175631069117827,347.7549325037975,181.62476869857596,-53.60148109177218,800.0,80.0,42.0,9.375,-17.1665,9.716000000000008,19.725348621760787,shared retinotopic rule
