ecephys_unit_id,ecephys_session_id,ecephys_probe_id,specimen_id,cohort,area,azimuth_rf,elevation_rf,area_rf,p_value_rf,v1_azimuth_median_deg,v1_elevation_median_deg,relative_azimuth_deg,relative_elevation_deg,inside_v1_convex_hull,inside_v1_robust_box
951087899,794812542,810758781,774672366,Functional Connectivity,V1,62.0,4.0,500.0,0.0,60.0,5.0,2.0,-1.0,True,True
951087906,794812542,810758781,774672366,Functional Connectivity,V1,58.0,6.0,500.0,0.0,60.0,5.0,-2.0,1.0,True,True
951087924,794812542,810758781,774672366,Functional Connectivity,V1,85.714,2.857,700.0,0.0,60.0,5.0,25.714,-2.143,True,False
951087947,794812542,810758781,774672366,Functional Connectivity,V1,65.0,10.0,600.0,0.0,60.0,5.0,5.0,5.0,True,True
951087975,794812542,810758781,774672366,Functional Connectivity,V1,72.857,0.0,700.0,0.009,60.0,5.0,12.857,-5.0,True,True
951089266,794812542,810758781,774672366,Functional Connectivity,V1,13.333,-26.666999999999994,300.0,0.004,60.0,5.0,-46.667,-31.666999999999994,True,False
951087984,794812542,810758781,774672366,Functional Connectivity,V1,65.0,5.0,400.0,0.0,60.0,5.0,5.0,0.0,True,True
951088000,794812542,810758781,774672366,Functional Connectivity,V1,56.667,3.333000000000005,300.0,0.0,60.0,5.0,-3.3329999999999984,-1.666999999999995,True,True
951089279,794812542,810758781,774672366,Functional Connectivity,V1,54.0,2.0,500.0,0.0,60.0,5.0,-6.0,-3.0,True,True
951088040,794812542,810758781,774672366,Functional Connectivity,V1,65.0,5.0,400.0,0.0,60.0,5.0,5.0,0.0,True,True
951088064,794812542,810758781,774672366,Functional Connectivity,V1,60.0,5.0,200.0,0.0,60.0,5.0,0.0,0.0,True,True
951088085,794812542,810758781,774672366,Functional Connectivity,V1,45.0,5.0,600.0,0.0,60.0,5.0,-15.0,0.0,True,True
951088108,794812542,810758781,774672366,Functional Connectivity,V1,54.0,2.0,500.0,0.0,60.0,5.0,-6.0,-3.0,True,True
951088119,794812542,810758781,774672366,Functional Connectivity,V1,55.0,0.0,600.0,0.0,60.0,5.0,-5.0,-5.0,True,True
951088130,794812542,810758781,774672366,Functional Connectivity,V1,55.0,5.0,400.0,0.0,60.0,5.0,-5.0,0.0,True,True
951088148,794812542,810758781,774672366,Functional Connectivity,V1,57.5,10.0,400.0,0.0,60.0,5.0,-2.5,5.0,True,True
951088160,794812542,810758781,774672366,Functional Connectivity,V1,66.0,2.0,500.0,0.0,60.0,5.0,6.0,-3.0,True,True
951088172,794812542,810758781,774672366,Functional Connectivity,V1,55.0,5.0,400.0,0.0,60.0,5.0,-5.0,0.0,True,True
951088183,794812542,810758781,774672366,Functional Connectivity,V1,55.0,5.0,400.0,0.0,60.0,5.0,-5.0,0.0,True,True
951088192,794812542,810758781,774672366,Functional Connectivity,V1,66.0,2.0,500.0,0.0,60.0,5.0,6.0,-3.0,True,True
951088212,794812542,810758781,774672366,Functional Connectivity,V1,65.0,5.0,400.0,0.0,60.0,5.0,5.0,0.0,True,True
951088223,794812542,810758781,774672366,Functional Connectivity,V1,45.0,0.0,600.0,0.0,60.0,5.0,-15.0,-5.0,True,True
951088234,794812542,810758781,774672366,Functional Connectivity,V1,55.0,5.0,400.0,0.0,60.0,5.0,-5.0,0.0,True,True
951088267,794812542,810758781,774672366,Functional Connectivity,V1,78.0,6.0,500.0,0.002,60.0,5.0,18.0,1.0,True,True
951089288,794812542,810758781,774672366,Functional Connectivity,V1,56.0,8.0,500.0,0.0,60.0,5.0,-4.0,3.0,True,True
951089310,794812542,810758781,774672366,Functional Connectivity,V1,40.0,10.0,100.0,0.0,60.0,5.0,-20.0,5.0,True,True
951089597,794812542,810758781,774672366,Functional Connectivity,V1,55.0,5.0,400.0,0.0,60.0,5.0,-5.0,0.0,True,True
951088279,794812542,810758781,774672366,Functional Connectivity,V1,56.667,3.333000000000005,300.0,0.0,60.0,5.0,-3.3329999999999984,-1.666999999999995,True,True
951088289,794812542,810758781,774672366,Functional Connectivity,V1,55.0,0.0,600.0,0.0,60.0,5.0,-5.0,-5.0,True,True
951089606,794812542,810758781,774672366,Functional Connectivity,V1,63.33300000000001,3.333000000000005,300.0,0.0,60.0,5.0,3.3330000000000126,-1.666999999999995,True,True
951088337,794812542,810758781,774672366,Functional Connectivity,V1,63.33300000000001,6.6669999999999945,300.0,0.0,60.0,5.0,3.3330000000000126,1.6669999999999945,True,True
951088378,794812542,810758781,774672366,Functional Connectivity,V1,56.667,-3.333000000000005,300.0,0.0,60.0,5.0,-3.3329999999999984,-8.333000000000006,True,True
951088422,794812542,810758781,774672366,Functional Connectivity,V1,55.0,5.0,400.0,0.0,60.0,5.0,-5.0,0.0,True,True
951088434,794812542,810758781,774672366,Functional Connectivity,V1,60.0,5.0,600.0,0.0,60.0,5.0,0.0,0.0,True,True
951088445,794812542,810758781,774672366,Functional Connectivity,V1,62.0,6.0,500.0,0.0,60.0,5.0,2.0,1.0,True,True
951088523,794812542,810758781,774672366,Functional Connectivity,V1,60.0,12.5,400.0,0.0,60.0,5.0,0.0,7.5,True,True
951089356,794812542,810758781,774672366,Functional Connectivity,V1,65.0,10.0,200.0,0.001,60.0,5.0,5.0,5.0,True,True
951089368,794812542,810758781,774672366,Functional Connectivity,V1,50.0,5.0,400.0,0.0,60.0,5.0,-10.0,0.0,True,True
951089388,794812542,810758781,774672366,Functional Connectivity,V1,60.0,7.5,400.0,0.0,60.0,5.0,0.0,2.5,True,True
951089638,794812542,810758781,774672366,Functional Connectivity,V1,60.0,5.0,600.0,0.0,60.0,5.0,0.0,0.0,True,True
951088479,794812542,810758781,774672366,Functional Connectivity,V1,61.667,1.6669999999999945,600.0,0.0,60.0,5.0,1.6670000000000016,-3.3330000000000055,True,True
951088489,794812542,810758781,774672366,Functional Connectivity,V1,65.0,5.0,400.0,0.0,60.0,5.0,5.0,0.0,True,True
951088499,794812542,810758781,774672366,Functional Connectivity,V1,53.33300000000001,3.333000000000005,300.0,0.0,60.0,5.0,-6.666999999999987,-1.666999999999995,True,True
951088530,794812542,810758781,774672366,Functional Connectivity,V1,58.0,6.0,500.0,0.0,60.0,5.0,-2.0,1.0,True,True
951088554,794812542,810758781,774672366,Functional Connectivity,V1,56.0,8.0,500.0,0.0,60.0,5.0,-4.0,3.0,True,True
951088573,794812542,810758781,774672366,Functional Connectivity,V1,60.0,0.0,300.0,0.0,60.0,5.0,0.0,-5.0,True,True
951088583,794812542,810758781,774672366,Functional Connectivity,V1,66.667,3.333000000000005,300.0,0.0,60.0,5.0,6.667000000000002,-1.666999999999995,True,True
951088595,794812542,810758781,774672366,Functional Connectivity,V1,58.0,-4.000000000000004,500.0,0.0,60.0,5.0,-2.0,-9.000000000000004,True,True
951088605,794812542,810758781,774672366,Functional Connectivity,V1,60.0,0.0,100.0,0.0,60.0,5.0,0.0,-5.0,True,True
951088639,794812542,810758781,774672366,Functional Connectivity,V1,65.0,5.0,400.0,0.0,60.0,5.0,5.0,0.0,True,True
951088649,794812542,810758781,774672366,Functional Connectivity,V1,68.0,6.0,500.0,0.0,60.0,5.0,8.0,1.0,True,True
951088673,794812542,810758781,774672366,Functional Connectivity,V1,65.0,5.0,400.0,0.0,60.0,5.0,5.0,0.0,True,True
951089424,794812542,810758781,774672366,Functional Connectivity,V1,65.0,20.0,200.0,0.0,60.0,5.0,5.0,15.0,True,True
951088698,794812542,810758781,774672366,Functional Connectivity,V1,70.0,5.0,200.0,0.008,60.0,5.0,10.0,0.0,True,True
951088712,794812542,810758781,774672366,Functional Connectivity,V1,60.0,7.143000000000002,700.0,0.0,60.0,5.0,0.0,2.1430000000000016,True,True
951088726,794812542,810758781,774672366,Functional Connectivity,V1,71.25,-1.25,800.0,0.0,60.0,5.0,11.25,-6.25,True,True
951088776,794812542,810758781,774672366,Functional Connectivity,V1,65.0,5.0,400.0,0.0,60.0,5.0,5.0,0.0,True,True
951089452,794812542,810758781,774672366,Functional Connectivity,V1,71.875,-1.875,1600.0,0.0,60.0,5.0,11.875,-6.875,True,True
951088740,794812542,810758781,774672366,Functional Connectivity,V1,62.5,10.0,400.0,0.0,60.0,5.0,2.5,5.0,True,True
951088752,794812542,810758781,774672366,Functional Connectivity,V1,60.0,5.0,600.0,0.0,60.0,5.0,0.0,0.0,True,True
951089472,794812542,810758781,774672366,Functional Connectivity,V1,78.889,18.889,900.0,0.0,60.0,5.0,18.888999999999996,13.889,True,True
951089496,794812542,810758781,774672366,Functional Connectivity,V1,63.33300000000001,3.333000000000005,300.0,0.0,60.0,5.0,3.3330000000000126,-1.666999999999995,True,True
951098363,821695405,822645897,800250057,Functional Connectivity,V1,65.0,5.0,400.0,0.0,80.0,5.0,-15.0,0.0,True,True
951098373,821695405,822645897,800250057,Functional Connectivity,V1,90.0,-5.0,200.0,0.001,80.0,5.0,10.0,-10.0,True,True
951097811,821695405,822645897,800250057,Functional Connectivity,V1,85.0,-25.0,400.0,0.0,80.0,5.0,5.0,-30.0,True,False
951097850,821695405,822645897,800250057,Functional Connectivity,V1,75.0,5.0,400.0,0.0,80.0,5.0,-5.0,0.0,True,True
951098576,821695405,822645897,800250057,Functional Connectivity,V1,65.0,5.0,400.0,0.0,80.0,5.0,-15.0,0.0,True,True
951096104,831882777,832810578,803390291,Functional Connectivity,V1,90.0,20.0,100.0,0.0,70.0,15.0,20.0,5.0,True,True
951096119,831882777,832810578,803390291,Functional Connectivity,V1,35.0,50.0,200.0,0.0069999999999999,70.0,15.0,-35.0,35.0,True,False
951096626,831882777,832810578,803390291,Functional Connectivity,V1,66.0,18.0,500.0,0.0,70.0,15.0,-4.0,3.0,True,True
951096199,831882777,832810578,803390291,Functional Connectivity,V1,82.85700000000001,20.0,700.0,0.0,70.0,15.0,12.857000000000014,5.0,True,True
951096211,831882777,832810578,803390291,Functional Connectivity,V1,60.0,25.0,800.0,0.0,70.0,15.0,-10.0,10.0,True,True
951096224,831882777,832810578,803390291,Functional Connectivity,V1,90.0,20.0,300.0,0.0,70.0,15.0,20.0,5.0,True,True
951096277,831882777,832810578,803390291,Functional Connectivity,V1,65.0,10.0,200.0,0.0,70.0,15.0,-5.0,-5.0,True,True
951096289,831882777,832810578,803390291,Functional Connectivity,V1,65.0,15.0,400.0,0.0,70.0,15.0,-5.0,0.0,True,True
951096315,831882777,832810578,803390291,Functional Connectivity,V1,65.0,15.0,400.0,0.0,70.0,15.0,-5.0,0.0,True,True
951096326,831882777,832810578,803390291,Functional Connectivity,V1,75.0,15.0,400.0,0.005,70.0,15.0,5.0,0.0,True,True
951096356,831882777,832810578,803390291,Functional Connectivity,V1,87.5,30.0,400.0,0.0,70.0,15.0,17.5,15.0,True,True
951096382,831882777,832810578,803390291,Functional Connectivity,V1,72.0,14.0,500.0,0.0,70.0,15.0,2.0,-1.0,True,True
951098473,831882777,832810578,803390291,Functional Connectivity,V1,20.0,-3.333000000000005,900.0,0.005,70.0,15.0,-50.0,-18.333000000000006,True,False
951096462,831882777,832810578,803390291,Functional Connectivity,V1,73.333,16.667,300.0,0.0,70.0,15.0,3.3329999999999984,1.6670000000000016,True,True
951096478,831882777,832810578,803390291,Functional Connectivity,V1,58.0,32.0,500.0,0.0,70.0,15.0,-12.0,17.0,True,True
951096493,831882777,832810578,803390291,Functional Connectivity,V1,78.0,14.0,500.0,0.0,70.0,15.0,8.0,-1.0,True,True
951096503,831882777,832810578,803390291,Functional Connectivity,V1,65.0,15.0,400.0,0.0,70.0,15.0,-5.0,0.0,True,True
951096517,831882777,832810578,803390291,Functional Connectivity,V1,85.0,15.0,400.0,0.0,70.0,15.0,15.0,0.0,True,True
951096595,831882777,832810578,803390291,Functional Connectivity,V1,80.0,15.0,600.0,0.0,70.0,15.0,10.0,0.0,True,True
951096607,831882777,832810578,803390291,Functional Connectivity,V1,44.0,-7.0,1000.0,0.0,70.0,15.0,-26.0,-22.0,True,False
951096617,831882777,832810578,803390291,Functional Connectivity,V1,70.0,15.0,600.0,0.0,70.0,15.0,0.0,0.0,True,True
951096637,831882777,832810578,803390291,Functional Connectivity,V1,65.0,20.0,600.0,0.0,70.0,15.0,-5.0,5.0,True,True
951096659,831882777,832810578,803390291,Functional Connectivity,V1,55.385,3.076999999999998,1300.0,0.0,70.0,15.0,-14.615000000000002,-11.923000000000002,True,True
951096695,831882777,832810578,803390291,Functional Connectivity,V1,48.333,1.6669999999999945,600.0,0.0,70.0,15.0,-21.667,-13.333000000000006,True,True
951096709,831882777,832810578,803390291,Functional Connectivity,V1,81.429,42.857,700.0,0.0,70.0,15.0,11.429000000000002,27.857,True,False
951096804,831882777,832810578,803390291,Functional Connectivity,V1,53.33300000000001,3.333000000000005,300.0,0.0,70.0,15.0,-16.666999999999987,-11.666999999999994,True,True
951096762,831882777,832810578,803390291,Functional Connectivity,V1,53.33300000000001,-3.333000000000005,300.0,0.0,70.0,15.0,-16.666999999999987,-18.333000000000006,True,False
951096791,831882777,832810578,803390291,Functional Connectivity,V1,75.0,19.285999999999994,1400.0,0.005,70.0,15.0,5.0,4.285999999999994,True,True
951096872,831882777,832810578,803390291,Functional Connectivity,V1,63.33300000000001,-8.333000000000006,1200.0,0.0,70.0,15.0,-6.666999999999987,-23.333000000000006,True,False
951096820,831882777,832810578,803390291,Functional Connectivity,V1,56.667,16.667,300.0,0.0,70.0,15.0,-13.332999999999998,1.6670000000000016,True,True
951096855,831882777,832810578,803390291,Functional Connectivity,V1,73.0,17.0,1000.0,0.0,70.0,15.0,3.0,2.0,True,True
951096890,831882777,832810578,803390291,Functional Connectivity,V1,77.143,4.286000000000001,700.0,0.0,70.0,15.0,7.143000000000001,-10.713999999999999,True,True
951096904,831882777,832810578,803390291,Functional Connectivity,V1,71.667,18.333,600.0,0.0,70.0,15.0,1.6670000000000016,3.3329999999999984,True,True
951096931,831882777,832810578,803390291,Functional Connectivity,V1,75.0,5.0,400.0,0.0,70.0,15.0,5.0,-10.0,True,True
951097062,831882777,832810578,803390291,Functional Connectivity,V1,75.0,15.0,400.0,0.0,70.0,15.0,5.0,0.0,True,True
951098562,831882777,832810578,803390291,Functional Connectivity,V1,75.0,5.0,400.0,0.0,70.0,15.0,5.0,-10.0,True,True
951097074,831882777,832810578,803390291,Functional Connectivity,V1,56.667,13.332999999999998,300.0,0.0,70.0,15.0,-13.332999999999998,-1.6670000000000016,True,True
951097088,831882777,832810578,803390291,Functional Connectivity,V1,70.0,15.0,200.0,0.0,70.0,15.0,0.0,0.0,True,True
951097100,831882777,832810578,803390291,Functional Connectivity,V1,65.0,15.0,400.0,0.0,70.0,15.0,-5.0,0.0,True,True
951097110,831882777,832810578,803390291,Functional Connectivity,V1,75.0,15.0,400.0,0.0,70.0,15.0,5.0,0.0,True,True
951097146,831882777,832810578,803390291,Functional Connectivity,V1,65.0,15.0,400.0,0.0,70.0,15.0,-5.0,0.0,True,True
951097160,831882777,832810578,803390291,Functional Connectivity,V1,60.0,15.0,200.0,0.002,70.0,15.0,-10.0,0.0,True,True
951097184,831882777,832810578,803390291,Functional Connectivity,V1,55.714,23.571,1400.0,0.0,70.0,15.0,-14.286000000000001,8.571000000000002,True,True
951097210,831882777,832810578,803390291,Functional Connectivity,V1,65.0,15.0,400.0,0.0,70.0,15.0,-5.0,0.0,True,True
951097237,831882777,832810578,803390291,Functional Connectivity,V1,66.667,13.332999999999998,300.0,0.0,70.0,15.0,-3.3329999999999984,-1.6670000000000016,True,True
951098575,831882777,832810578,803390291,Functional Connectivity,V1,65.0,15.0,400.0,0.0,70.0,15.0,-5.0,0.0,True,True
951097250,831882777,832810578,803390291,Functional Connectivity,V1,66.667,16.667,300.0,0.0,70.0,15.0,-3.3329999999999984,1.6670000000000016,True,True
951097404,831882777,832810578,803390291,Functional Connectivity,V1,65.0,5.0,400.0,0.0,70.0,15.0,-5.0,-10.0,True,True
951097269,821695405,822645897,800250057,Functional Connectivity,V1,84.0,20.0,500.0,0.0,80.0,5.0,4.0,15.0,True,True
951097290,821695405,822645897,800250057,Functional Connectivity,V1,62.0,-26.0,500.0,0.006,80.0,5.0,-18.0,-31.0,True,False
951097292,831882777,832810578,803390291,Functional Connectivity,V1,70.0,15.0,200.0,0.0,70.0,15.0,0.0,0.0,True,True
951097304,831882777,832810578,803390291,Functional Connectivity,V1,70.0,0.0,300.0,0.0,70.0,15.0,0.0,-15.0,True,True
951097316,831882777,832810578,803390291,Functional Connectivity,V1,60.0,12.0,500.0,0.0,70.0,15.0,-10.0,-3.0,True,True
951097330,831882777,832810578,803390291,Functional Connectivity,V1,78.0,16.0,500.0,0.0,70.0,15.0,8.0,1.0,True,True
951097357,831882777,832810578,803390291,Functional Connectivity,V1,66.667,13.332999999999998,300.0,0.0,70.0,15.0,-3.3329999999999984,-1.6670000000000016,True,True
951097390,831882777,832810578,803390291,Functional Connectivity,V1,86.667,-26.666999999999994,300.0,0.0,70.0,15.0,16.667,-41.666999999999994,True,False
951097419,831882777,832810578,803390291,Functional Connectivity,V1,73.333,13.332999999999998,300.0,0.0,70.0,15.0,3.3329999999999984,-1.6670000000000016,True,True
951098617,831882777,832810578,803390291,Functional Connectivity,V1,75.0,10.0,200.0,0.0,70.0,15.0,5.0,-5.0,True,True
951097461,831882777,832810578,803390291,Functional Connectivity,V1,78.0,24.0,500.0,0.0,70.0,15.0,8.0,9.0,True,True
951097477,831882777,832810578,803390291,Functional Connectivity,V1,86.667,6.6669999999999945,300.0,0.0,70.0,15.0,16.667,-8.333000000000006,True,True
951097483,821695405,822645897,800250057,Functional Connectivity,V1,85.714,7.143000000000002,700.0,0.0,80.0,5.0,5.713999999999999,2.1430000000000016,True,True
951097519,821695405,822645897,800250057,Functional Connectivity,V1,85.0,5.0,400.0,0.0,80.0,5.0,5.0,0.0,True,True
951097554,831882777,832810578,803390291,Functional Connectivity,V1,65.0,5.0,400.0,0.0,70.0,15.0,-5.0,-10.0,True,True
951097569,831882777,832810578,803390291,Functional Connectivity,V1,65.0,15.0,400.0,0.0,70.0,15.0,-5.0,0.0,True,True
951097597,831882777,832810578,803390291,Functional Connectivity,V1,70.0,12.5,400.0,0.0,70.0,15.0,0.0,-2.5,True,True
951097623,831882777,832810578,803390291,Functional Connectivity,V1,72.0,16.0,500.0,0.0,70.0,15.0,2.0,1.0,True,True
951097639,831882777,832810578,803390291,Functional Connectivity,V1,55.0,15.0,400.0,0.006,70.0,15.0,-15.0,0.0,True,True
951097649,821695405,822645897,800250057,Functional Connectivity,V1,82.0,4.0,500.0,0.0,80.0,5.0,2.0,-1.0,True,True
951097681,831882777,832810578,803390291,Functional Connectivity,V1,73.333,16.667,300.0,0.0,70.0,15.0,3.3329999999999984,1.6670000000000016,True,True
951097696,831882777,832810578,803390291,Functional Connectivity,V1,75.0,15.0,400.0,0.0,70.0,15.0,5.0,0.0,True,True
951097732,821695405,822645897,800250057,Functional Connectivity,V1,80.0,5.0,600.0,0.0,80.0,5.0,0.0,0.0,True,True
951097750,831882777,832810578,803390291,Functional Connectivity,V1,70.0,15.0,600.0,0.0,70.0,15.0,0.0,0.0,True,True
951097787,831882777,832810578,803390291,Functional Connectivity,V1,66.667,13.332999999999998,300.0,0.0,70.0,15.0,-3.3329999999999984,-1.6670000000000016,True,True
951098927,831882777,832810578,803390291,Functional Connectivity,V1,75.0,10.0,200.0,0.0,70.0,15.0,5.0,-5.0,True,True
951097815,831882777,832810578,803390291,Functional Connectivity,V1,80.0,12.5,400.0,0.0,70.0,15.0,10.0,-2.5,True,True
951098668,831882777,832810578,803390291,Functional Connectivity,V1,73.333,13.332999999999998,300.0,0.0,70.0,15.0,3.3329999999999984,-1.6670000000000016,True,True
951097855,831882777,832810578,803390291,Functional Connectivity,V1,63.33300000000001,8.888999999999996,900.0,0.0,70.0,15.0,-6.666999999999987,-6.111000000000004,True,True
951098683,831882777,832810578,803390291,Functional Connectivity,V1,66.667,13.332999999999998,300.0,0.0,70.0,15.0,-3.3329999999999984,-1.6670000000000016,True,True
951097864,821695405,822645897,800250057,Functional Connectivity,V1,63.33300000000001,-3.333000000000005,300.0,0.0,80.0,5.0,-16.666999999999987,-8.333000000000006,True,True
951097867,831882777,832810578,803390291,Functional Connectivity,V1,75.0,0.0,200.0,0.0,70.0,15.0,5.0,-15.0,True,True
951097879,831882777,832810578,803390291,Functional Connectivity,V1,66.667,13.332999999999998,300.0,0.0,70.0,15.0,-3.3329999999999984,-1.6670000000000016,True,True
951097933,821695405,822645897,800250057,Functional Connectivity,V1,86.667,26.667,300.0,0.001,80.0,5.0,6.667000000000002,21.667,True,True
951097957,831882777,832810578,803390291,Functional Connectivity,V1,65.0,10.0,200.0,0.0,70.0,15.0,-5.0,-5.0,True,True
951097970,831882777,832810578,803390291,Functional Connectivity,V1,73.333,6.6669999999999945,300.0,0.0,70.0,15.0,3.3329999999999984,-8.333000000000006,True,True
951097996,831882777,832810578,803390291,Functional Connectivity,V1,80.0,7.143000000000002,700.0,0.0,70.0,15.0,10.0,-7.856999999999998,True,True
951097987,821695405,822645897,800250057,Functional Connectivity,V1,81.429,7.143000000000002,700.0,0.0,80.0,5.0,1.429000000000002,2.1430000000000016,True,True
951097999,821695405,822645897,800250057,Functional Connectivity,V1,72.0,4.0,500.0,0.0,80.0,5.0,-8.0,-1.0,True,True
951099768,821695405,822645897,800250057,Functional Connectivity,V1,77.143,0.0,700.0,0.0,80.0,5.0,-2.8569999999999993,-5.0,True,True
951098009,821695405,822645897,800250057,Functional Connectivity,V1,78.333,11.667000000000002,600.0,0.0,80.0,5.0,-1.6670000000000016,6.667000000000002,True,True
951098023,821695405,822645897,800250057,Functional Connectivity,V1,80.0,7.143000000000002,700.0,0.0,80.0,5.0,0.0,2.1430000000000016,True,True
951098034,821695405,822645897,800250057,Functional Connectivity,V1,70.0,10.0,900.0,0.0,80.0,5.0,-10.0,5.0,True,True
951098046,821695405,822645897,800250057,Functional Connectivity,V1,85.0,0.0,200.0,0.0,80.0,5.0,5.0,-5.0,True,True
951098097,821695405,822645897,800250057,Functional Connectivity,V1,81.429,7.143000000000002,700.0,0.0,80.0,5.0,1.429000000000002,2.1430000000000016,True,True
951098129,821695405,822645897,800250057,Functional Connectivity,V1,80.0,5.0,600.0,0.0,80.0,5.0,0.0,0.0,True,True
951098154,821695405,822645897,800250057,Functional Connectivity,V1,78.333,0.0,600.0,0.008,80.0,5.0,-1.6670000000000016,-5.0,True,True
951098224,821695405,822645897,800250057,Functional Connectivity,V1,82.0,6.0,500.0,0.0,80.0,5.0,2.0,1.0,True,True
951098236,821695405,822645897,800250057,Functional Connectivity,V1,86.667,3.333000000000005,300.0,0.0,80.0,5.0,6.667000000000002,-1.666999999999995,True,True
951098277,821695405,822645897,800250057,Functional Connectivity,V1,86.667,3.333000000000005,300.0,0.0,80.0,5.0,6.667000000000002,-1.666999999999995,True,True
951098247,821695405,822645897,800250057,Functional Connectivity,V1,78.333,8.333000000000006,600.0,0.0,80.0,5.0,-1.6670000000000016,3.3330000000000055,True,True
951098327,821695405,822645897,800250057,Functional Connectivity,V1,52.0,-4.000000000000004,500.0,0.0,80.0,5.0,-28.0,-9.000000000000004,True,True
951098419,821695405,822645897,800250057,Functional Connectivity,V1,90.0,15.0,200.0,0.004,80.0,5.0,10.0,10.0,True,True
951099780,821695405,822645897,800250057,Functional Connectivity,V1,70.0,-12.5,400.0,0.0,80.0,5.0,-10.0,-17.5,True,False
951099791,821695405,822645897,800250057,Functional Connectivity,V1,73.333,6.6669999999999945,300.0,0.0,80.0,5.0,-6.667000000000002,1.6669999999999945,True,True
951098605,821695405,822645897,800250057,Functional Connectivity,V1,67.5,0.0,400.0,0.0,80.0,5.0,-12.5,-5.0,True,True
951098619,821695405,822645897,800250057,Functional Connectivity,V1,80.0,5.0,600.0,0.0,80.0,5.0,0.0,0.0,True,True
951098659,821695405,822645897,800250057,Functional Connectivity,V1,82.0,16.0,500.0,0.0,80.0,5.0,2.0,11.0,True,True
951098703,821695405,822645897,800250057,Functional Connectivity,V1,86.667,6.6669999999999945,300.0,0.0,80.0,5.0,6.667000000000002,1.6669999999999945,True,True
951098740,821695405,822645897,800250057,Functional Connectivity,V1,66.0,-2.0,500.0,0.0,80.0,5.0,-14.0,-7.0,True,True
951099816,821695405,822645897,800250057,Functional Connectivity,V1,87.5,20.0,400.0,0.0,80.0,5.0,7.5,15.0,True,True
951098917,821695405,822645897,800250057,Functional Connectivity,V1,80.0,5.0,600.0,0.0,80.0,5.0,0.0,0.0,True,True
951098931,821695405,822645897,800250057,Functional Connectivity,V1,74.0,-2.0,500.0,0.0,80.0,5.0,-6.0,-7.0,True,True
951098954,821695405,822645897,800250057,Functional Connectivity,V1,70.0,-5.0,200.0,0.0,80.0,5.0,-10.0,-10.0,True,True
951132070,829720705,832129154,811322619,Functional Connectivity,V1,80.0,-30.0,300.0,0.005,75.0,10.0,5.0,-40.0,True,False
951132381,829720705,832129154,811322619,Functional Connectivity,V1,25.0,10.0,1000.0,0.0,75.0,10.0,-50.0,0.0,True,False
951132090,829720705,832129154,811322619,Functional Connectivity,V1,90.0,25.0,200.0,0.0,75.0,10.0,15.0,15.0,True,True
951132092,829720705,832129154,811322619,Functional Connectivity,V1,70.0,20.0,700.0,0.0,75.0,10.0,-5.0,10.0,True,True
951132112,829720705,832129154,811322619,Functional Connectivity,V1,87.5,20.0,400.0,0.0,75.0,10.0,12.5,10.0,True,True
951132114,829720705,832129154,811322619,Functional Connectivity,V1,75.0,10.0,800.0,0.0,75.0,10.0,0.0,0.0,True,True
951132116,829720705,832129154,811322619,Functional Connectivity,V1,85.0,15.0,400.0,0.0,75.0,10.0,10.0,5.0,True,True
951132126,829720705,832129154,811322619,Functional Connectivity,V1,90.0,10.0,100.0,0.0,75.0,10.0,15.0,0.0,True,True
951132136,829720705,832129154,811322619,Functional Connectivity,V1,85.0,35.0,400.0,0.0,75.0,10.0,10.0,25.0,True,True
951132138,829720705,832129154,811322619,Functional Connectivity,V1,78.0,14.0,500.0,0.0,75.0,10.0,3.0,4.0,True,True
951132140,829720705,832129154,811322619,Functional Connectivity,V1,73.333,13.332999999999998,300.0,0.0,75.0,10.0,-1.6670000000000016,3.3329999999999984,True,True
951132149,829720705,832129154,811322619,Functional Connectivity,V1,77.143,20.0,700.0,0.0,75.0,10.0,2.1430000000000007,10.0,True,True
951132151,829720705,832129154,811322619,Functional Connectivity,V1,73.333,-3.333000000000005,300.0,0.0,75.0,10.0,-1.6670000000000016,-13.333000000000006,True,True
951132155,829720705,832129154,811322619,Functional Connectivity,V1,81.429,12.857,700.0,0.0,75.0,10.0,6.429000000000002,2.8569999999999993,True,True
951132397,829720705,832129154,811322619,Functional Connectivity,V1,82.0,14.0,500.0,0.001,75.0,10.0,7.0,4.0,True,True
951132161,829720705,832129154,811322619,Functional Connectivity,V1,70.0,10.0,700.0,0.0,75.0,10.0,-5.0,0.0,True,True
951132169,829720705,832129154,811322619,Functional Connectivity,V1,81.25,8.75,800.0,0.0,75.0,10.0,6.25,-1.25,True,True
951132171,829720705,832129154,811322619,Functional Connectivity,V1,80.90899999999999,6.364000000000003,1100.0,0.0,75.0,10.0,5.908999999999992,-3.6359999999999966,True,True
951132173,829720705,832129154,811322619,Functional Connectivity,V1,73.333,11.111000000000004,900.0,0.0,75.0,10.0,-1.6670000000000016,1.1110000000000042,True,True
951132175,829720705,832129154,811322619,Functional Connectivity,V1,80.0,10.0,300.0,0.0,75.0,10.0,5.0,0.0,True,True
951132177,829720705,832129154,811322619,Functional Connectivity,V1,76.36399999999999,9.090999999999994,1100.0,0.0,75.0,10.0,1.36399999999999,-0.909000000000006,True,True
951132184,829720705,832129154,811322619,Functional Connectivity,V1,73.333,6.6669999999999945,300.0,0.0,75.0,10.0,-1.6670000000000016,-3.3330000000000055,True,True
