ecephys_session_id,specimen_id,cohort,area,ecephys_probe_id,n_units,azimuth_median_deg,azimuth_q25_deg,azimuth_q75_deg,elevation_median_deg,elevation_q25_deg,elevation_q75_deg,median_radial_dispersion_deg,cov_azimuth_deg2,cov_elevation_deg2,cov_azimuth_elevation_deg2,rf_area_median_deg2
766640955,744912849,Functional Connectivity,V1,773592320,76.0,43.333,35.75,46.667,-3.6665000000000045,-5.0,0.0,8.439023121783704,184.70884245263153,114.00045128912289,22.620316536842108,400.0
767871931,753795610,Functional Connectivity,AL,773462997,77.0,55.0,46.667,66.667,-10.0,-20.0,-2.0,15.811388300841896,323.5437283462065,196.9231487887902,20.045245700273398,600.0
767871931,753795610,Functional Connectivity,AM,773462985,54.0,56.548,33.73375,80.68175,0.0,-8.693249999999995,5.0,25.38896050426024,624.8348825269044,179.14823595248083,8.573195283717666,750.0
767871931,753795610,Functional Connectivity,PM,773462990,77.0,23.75,18.0,32.222,41.5,34.0,46.0,10.262187875886896,159.58910916951464,96.31702003315108,65.62907455536569,700.0
767871931,753795610,Functional Connectivity,RL,773462999,47.0,14.0,10.0,18.0,-18.0,-25.0,-12.111,8.06225774829855,347.0894603570768,237.64289692229414,158.03177803098978,400.0
767871931,753795610,Functional Connectivity,V1,773462993,143.0,50.0,45.0,55.0,10.0,5.5844999999999985,13.6665,7.0710678118654755,99.90135441800447,57.344659428346326,-19.795677719344038,400.0
768515987,754477358,Functional Connectivity,AL,773549852,91.0,76.667,60.3335,85.0,15.0,8.660499999999999,25.0,15.365835122114255,343.7254087619049,255.9848371391941,-2.689551058730157,700.0
768515987,754477358,Functional Connectivity,AM,773549842,62.0,53.666500000000006,40.5,71.51775,-8.0625,-16.843749999999996,5.0,19.017651586803183,442.17702992622947,375.74312776837655,-54.31819381967211,800.0
768515987,754477358,Functional Connectivity,LM,773549850,85.0,50.0,43.333,68.333,-8.461999999999996,-17.0,2.0,17.27731009156229,366.1690174767507,320.78012599075635,16.023831420728275,600.0
768515987,754477358,Functional Connectivity,RL,773549856,62.0,31.0,24.25,40.0,-26.666999999999994,-30.0,-20.993499999999997,9.185733590997483,229.65414504389216,211.66238259360145,34.97570299418292,400.0
768515987,754477358,Functional Connectivity,V1,773549848,103.0,60.0,52.0,65.0,0.0,-4.500000000000002,3.4845000000000006,8.944271909999161,172.1027719379402,140.3655669213784,7.117717416047978,500.0
771160300,754488979,Functional Connectivity,AL,773621948,79.0,65.0,35.8335,85.0,-10.587999999999996,-23.7645,10.0,27.149691416294218,695.2953559483931,620.7464292927618,-114.38277880087634,600.0
771160300,754488979,Functional Connectivity,AM,773621937,108.0,35.54,21.8125,45.0,5.0,-2.625,18.35875,21.55960876923114,397.0530511398409,298.1163031398407,43.05518790619588,650.0
771160300,754488979,Functional Connectivity,PM,773621939,75.0,74.0,65.0,81.9375,11.111000000000004,5.0,18.75,12.583493990144392,308.0675378565767,186.91152350198195,-36.45293192126123,700.0
771160300,754488979,Functional Connectivity,V1,773621942,139.0,35.0,25.278,36.667,-5.0,-9.375,-3.333000000000005,8.498104376859589,131.10120574757588,56.265169925972366,-27.1780580803357,400.0
771990200,756578435,Functional Connectivity,AL,773654732,35.0,81.429,70.7145,85.0,15.0,5.833499999999997,20.0,10.879788417060322,526.3461334336134,223.369460487395,120.2165292268908,700.0
771990200,756578435,Functional Connectivity,AM,773654723,58.0,66.18199999999999,45.0,79.77275,20.625,15.0,25.535500000000006,18.82552000596184,488.78398608983656,156.06392312431942,-41.5942666603146,800.0
771990200,756578435,Functional Connectivity,PM,773654726,50.0,29.444499999999998,20.5,41.96875,40.954499999999996,25.41675,46.59125,17.068632449099283,375.64276134693876,391.90826173102016,-64.21394818775505,800.0
771990200,756578435,Functional Connectivity,RL,773654734,35.0,15.0,13.6665,18.264,-18.0,-20.625,-12.0,6.082762530298219,206.35227385714282,171.99059757478992,94.9958291134454,500.0
771990200,756578435,Functional Connectivity,V1,773654728,97.0,40.0,31.111,45.0,15.0,12.0,16.0,8.406735989669235,130.88519976417527,57.44645165592779,9.816789316151198,400.0
773418906,757329624,Brain Observatory 1.1,AL,792676160,106.0,45.0,35.0,60.0,-17.571499999999997,-25.0,-2.916500000000001,18.097217962857734,458.6755838055702,440.7632267860733,-46.22923141958665,600.0
773418906,757329624,Brain Observatory 1.1,AL,792676162,92.0,86.97,60.115750000000006,90.0,10.0,-5.0962499999999995,25.0,16.195310661664003,693.6600118914231,421.0680387017441,-211.65138539381257,400.0
773418906,757329624,Brain Observatory 1.1,AM,792676154,24.0,41.5,31.5,58.749750000000006,9.5,1.7082500000000014,14.25,18.719987212779053,346.28974960688413,121.85192171014495,-37.16911614492754,750.0
773418906,757329624,Brain Observatory 1.1,RL,792676164,38.0,47.75,35.552749999999996,63.75,-21.389,-26.0,-14.0625,17.43328340579188,399.4543072517782,401.1190194288763,-35.513892975817924,700.0
773418906,757329624,Brain Observatory 1.1,V1,792676158,99.0,52.857,48.452,55.0,14.0,10.0,15.0,4.537890368882881,107.05754257328391,86.93074600185523,6.725150369202221,400.0
774875821,759711152,Functional Connectivity,AL,792602658,113.0,70.0,58.0,80.0,18.75,10.0,28.0,15.051993223490369,377.74228651611907,165.09506660651073,54.32943968884323,700.0
774875821,759711152,Functional Connectivity,AM,792602650,62.0,37.0835,25.41675,47.9165,13.094999999999999,5.0,20.0,16.72538763681709,281.3735176448969,182.81340464621886,-13.062363104177678,900.0
774875821,759711152,Functional Connectivity,LM,792602656,82.0,45.0,37.377750000000006,51.25025,6.6669999999999945,4.464500000000001,11.634750000000002,10.649002808566085,269.4740858331828,109.29074924420361,11.207040853357425,600.0
774875821,759711152,Functional Connectivity,RL,792602660,70.0,31.905,25.0,35.0,-21.381,-25.0,-18.33300000000001,8.867140801859412,139.20099069668743,96.58825079420286,-42.55835082608695,600.0
774875821,759711152,Functional Connectivity,V1,792602654,136.0,40.0,30.0,45.0,5.0,5.0,8.888999999999996,6.872246939684284,119.7615447387799,56.21174489188465,-27.20446847331153,400.0
778240327,760938797,Functional Connectivity,AL,792607557,103.0,61.818000000000005,50.0,70.5,8.333000000000006,2.0834999999999972,12.762,13.456374437418132,285.0851652891682,144.00131851798983,25.832823339710657,600.0
778240327,760938797,Functional Connectivity,AM,792607545,75.0,27.5,21.909,44.8685,18.889,11.0,28.333,16.094219117434687,375.7353124133335,276.84511729117105,12.062507878018033,700.0
778240327,760938797,Functional Connectivity,LM,792607553,93.0,42.0,30.714,53.077,-4.000000000000004,-15.0,5.0,18.19839567104749,344.7995898373074,344.9120019111734,-77.5735547086256,700.0
778240327,760938797,Functional Connectivity,PM,792607547,58.0,28.571,20.0,37.6755,41.25,33.893750000000004,46.0,11.58915618153453,323.2726264189353,194.12171839443445,47.42147035269208,700.0
778240327,760938797,Functional Connectivity,RL,792607559,24.0,21.5,18.095000000000002,25.0,-15.856999999999996,-20.0,-14.75,6.158905164915333,118.44947747644929,58.6337145199275,40.54266295833332,850.0
778240327,760938797,Functional Connectivity,V1,792607549,130.0,35.0,28.03125,40.0,0.0,-3.333000000000005,5.0,7.269576889081165,126.70756139540836,80.30053467912941,12.862772261955865,500.0
778998620,759674770,Functional Connectivity,AL,792626853,32.0,82.143,64.6875,87.35725,-15.499999999999998,-26.16675,-8.213999999999999,15.47135402627584,371.2825479637096,398.7593344354837,-56.404059927419354,500.0
778998620,759674770,Functional Connectivity,AM,792626841,62.0,65.4525,46.282250000000005,80.9375,-1.384500000000001,-12.642750000000003,5.2887499999999985,21.457651489833946,467.64997451533577,227.05065554653626,7.802716327075605,800.0
778998620,759674770,Functional Connectivity,LM,792626851,62.0,46.316,14.25,81.28,-9.6665,-21.884500000000003,0.0,36.08038356572723,932.5713571647277,378.5870262784242,-168.3880350520888,650.0
778998620,759674770,Functional Connectivity,PM,792626844,63.0,27.143,16.97,37.5715,30.0,21.0,37.875,14.687276806814802,204.45412149974402,167.3966364935997,-38.65060024782388,800.0
778998620,759674770,Functional Connectivity,RL,792626855,40.0,45.0,30.232750000000003,57.69225,5.833499999999997,-10.0,20.0,28.20643540439423,559.099721176923,468.27739338205123,-103.21151848461535,700.0
778998620,759674770,Functional Connectivity,V1,792626847,123.0,46.667,45.0,51.25,5.0,3.333000000000005,6.6669999999999945,5.270568185689282,144.27935411888564,59.04163863907763,-8.042231060842324,400.0
779839471,760960653,Functional Connectivity,AM,792645490,64.0,75.0,49.72225,82.0,42.25,35.0,46.667,12.651580928879994,508.36865130059493,248.42695028174583,-7.475227394841268,600.0
779839471,760960653,Functional Connectivity,PM,792645493,55.0,40.0,25.625,63.3335,45.714,38.75,50.0,17.400971122325327,607.9829483589226,450.88218409898957,-103.03694730538723,400.0
779839471,760960653,Functional Connectivity,RL,792645504,29.0,28.0,22.857,40.0,-26.0,-30.0,-25.0,7.206252979184119,122.37176042118224,211.07102803448268,18.308527795566505,500.0
779839471,760960653,Functional Connectivity,V1,792645497,147.0,48.333,40.0,55.0,3.333000000000005,0.0,6.6669999999999945,10.671821681418788,225.61147355474773,153.99325771354006,-39.5258914434349,400.0
781842082,760946813,Functional Connectivity,AL,792586883,83.0,40.0,30.0,52.3335,-20.0,-25.714,-13.928500000000003,14.252192813739224,321.55655063238333,189.94896700910957,-20.150908099471067,700.0
781842082,760946813,Functional Connectivity,AL,792586887,98.0,79.5455,68.0,86.667,5.0,-2.2322500000000005,10.0,11.588639706626482,218.88503209383575,99.53974394329909,-6.743104310751091,650.0
781842082,760946813,Functional Connectivity,AM,792586876,74.0,42.9285,31.0415,56.961,3.5,-3.7142500000000043,10.0,18.531631940881383,329.9249269465012,137.5585452787857,-6.049183462791576,800.0
781842082,760946813,Functional Connectivity,RL,792586891,57.0,26.667,20.0,31.667,-21.25,-25.0,-18.0,7.631736106548756,109.49021958145367,117.25068591979942,-44.43482746303258,600.0
781842082,760946813,Functional Connectivity,V1,792586881,105.0,52.0,45.0,55.0,5.0,0.0,5.0,6.708203932499369,135.41990795183165,51.79049963424907,9.998324747893774,400.0
786091066,763884103,Functional Connectivity,AL,792623925,95.0,63.33300000000001,40.0,80.0,-20.714,-25.0,-10.0,21.978141072438326,533.933715018365,324.04502517178037,-151.24032936214996,700.0
786091066,763884103,Functional Connectivity,AL,792623928,128.0,84.1665,71.07175000000001,90.0,7.666499999999998,-2.8785000000000043,15.0,12.808045976443683,355.6205160863679,234.3591965472441,25.148502502952763,500.0
786091066,763884103,Functional Connectivity,AM,792623916,108.0,45.625,30.0,62.598000000000006,-1.2700000000000031,-8.14275,8.25,22.356986367653217,495.25459966658025,245.48800810894764,-33.650176621408775,700.0
786091066,763884103,Functional Connectivity,PM,792623919,87.0,35.238,18.0,58.5,25.0,17.75,36.4285,22.573804375868946,601.740641639401,315.4828296674685,-59.38670997407115,600.0
786091066,763884103,Functional Connectivity,RL,792623931,66.0,25.8335,18.1875,35.0,-5.0,-17.075999999999993,0.0,15.36177832479584,223.40725797599083,240.72428049720284,-17.415782520979036,700.0
786091066,763884103,Functional Connectivity,V1,792623921,133.0,45.0,38.824,53.33300000000001,6.0,5.0,10.0,9.480705564460912,157.17079273877886,71.03375926623382,-45.927958641774886,500.0
787025148,763236014,Functional Connectivity,AL,792586848,46.0,83.2145,68.50325000000001,86.667,-10.0,-18.75,14.6875,16.9051548425325,571.4927762589374,590.7272669434781,-152.62219136521733,500.0
787025148,763236014,Functional Connectivity,AM,792586836,67.0,57.5,39.0,74.5835,13.332999999999998,5.0,22.4165,25.124689052802218,547.940748428313,250.25004564495705,-96.98423383129804,700.0
787025148,763236014,Functional Connectivity,RL,792586852,11.0,26.0,22.5,35.4285,-15.0,-22.5,-6.666500000000003,12.720386983107076,280.6536497636364,480.6983756909092,193.9632562181819,700.0
787025148,763236014,Functional Connectivity,V1,792586842,105.0,50.0,45.556,55.0,3.333000000000005,0.0,5.0,7.206292944364669,115.92330366391955,110.39990818260077,-41.530965319597065,400.0
789848216,763808604,Functional Connectivity,AL,805002035,22.0,72.024,53.6875,79.79175000000001,10.0,5.0,14.58325,13.619358202168788,314.79566406060604,162.84677861688309,26.60237581818182,950.0
789848216,763808604,Functional Connectivity,AM,805002027,46.0,58.82350000000001,31.12725,71.71875,31.6665,21.098499999999994,39.77275,22.614448839065737,598.824038410145,263.2483108874396,149.67034650579708,800.0
789848216,763808604,Functional Connectivity,LM,805002033,64.0,50.0,33.71425,57.524,5.0,-10.227250000000002,14.25,22.15125827498023,389.5970388390376,295.8948020037203,100.12653637574408,600.0
789848216,763808604,Functional Connectivity,RL,805002037,37.0,17.778,14.0,23.75,8.75,2.0,13.635999999999996,9.099962912012332,98.73120991591593,126.28239895345347,23.67232313513514,700.0
789848216,763808604,Functional Connectivity,V1,805002031,25.0,18.75,15.0,22.0,14.0,12.5,15.0,3.881043674065006,28.861204823333328,5.902594223333332,0.5289185650000005,500.0
791319847,769360779,Brain Observatory 1.1,AL,805008608,46.0,88.3335,80.3125,90.0,-5.0,-12.455250000000003,5.75,15.092290159217056,451.9198506106284,310.6622473628019,-51.321001661835766,400.0
791319847,769360779,Brain Observatory 1.1,AM,805008600,59.0,50.0,26.274500000000003,65.5,14.285999999999996,5.777999999999999,20.908999999999992,24.57823826070534,535.8503336142605,253.7225970818235,-152.23803814523674,1000.0
791319847,769360779,Brain Observatory 1.1,LM,805008606,60.0,52.5825,16.60725,75.41675000000001,-6.944499999999998,-18.1875,14.012999999999996,34.37677379869916,800.1772374946328,551.5177805025425,-84.67976625508473,550.0
791319847,769360779,Brain Observatory 1.1,PM,805008602,26.0,30.3125,25.27775,34.0,40.625,36.2785,45.0,6.6694046082523695,50.95755200615385,37.34157931846154,18.193004775384615,700.0
791319847,769360779,Brain Observatory 1.1,RL,805008610,65.0,35.0,27.273000000000003,42.0,-5.0,-11.25,4.0,13.170543268977179,238.31837353221155,189.05498278749994,94.85034129375003,700.0
791319847,769360779,Brain Observatory 1.1,V1,805008604,127.0,56.667,52.4285,62.0,5.0,4.0,10.0,8.333600002399924,180.40161071228596,71.81210875728023,-1.6332915101237344,400.0
793224716,769319624,Functional Connectivity,AL,805124809,48.0,55.5,43.03575,71.875,-5.0,-12.333250000000001,3.6085000000000007,22.811095147645872,558.5610536099294,271.85890148758875,64.76357191134751,500.0
793224716,769319624,Functional Connectivity,AL,805124812,59.0,80.0,39.0,87.5,15.0,5.833499999999997,36.5,26.92582403567252,854.106978821741,370.9490990362363,61.16148131706607,500.0
793224716,769319624,Functional Connectivity,RL,805124815,43.0,29.0,20.0,42.5,-5.0,-13.428500000000003,1.25,14.0,268.5744737331119,290.9809769191585,47.35527260299005,800.0
793224716,769319624,Functional Connectivity,V1,805124806,127.0,65.0,60.0,70.0,10.0,5.0,15.0,7.0710678118654755,171.45916803899516,75.17120244731899,24.308453419635054,400.0
794812542,774672366,Functional Connectivity,AL,810758785,47.0,85.0,77.3335,90.0,0.0,-5.0,4.559000000000001,7.0710678118654755,140.9870220721555,104.07793430249777,-4.870284343663275,500.0
794812542,774672366,Functional Connectivity,AM,810758777,77.0,60.0,48.0,70.0,13.75,7.5,20.0,14.099566589083512,363.1562451742993,125.97343306322637,10.754657169343814,800.0
794812542,774672366,Functional Connectivity,LM,810758783,91.0,35.0,14.143,58.869,-13.333000000000006,-19.444499999999998,-5.0,25.00061859234688,589.5184125409033,397.3574668615388,41.80857982735042,500.0
794812542,774672366,Functional Connectivity,PM,810758779,55.0,33.333,22.1325,40.0,42.222,35.19250000000001,47.5,11.398954908236103,342.793088816835,256.03726115151534,-42.582120976431,400.0
794812542,774672366,Functional Connectivity,RL,810758787,32.0,23.6665,20.0,27.50025,-18.0,-20.0,-14.431750000000001,6.508588799093145,73.7947226764113,97.72472982157258,-25.91560495866935,600.0
794812542,774672366,Functional Connectivity,V1,810758781,113.0,60.0,55.0,65.0,5.0,3.333000000000005,7.5,5.0,168.65103180467767,83.0234697757587,13.550872639064488,500.0
797828357,776061251,Brain Observatory 1.1,AL,805579749,68.0,85.857,70.40625,87.5,-5.2780000000000005,-18.889,7.25,17.18440648125157,459.0716958478929,463.5262489997805,-169.55202800197543,500.0
797828357,776061251,Brain Observatory 1.1,AM,805579734,69.0,80.0,65.0,87.5,30.0,15.0,40.0,18.027756377319946,416.2039304040921,371.6886066240411,48.06461448017901,600.0
797828357,776061251,Brain Observatory 1.1,LM,805579745,98.0,63.077,38.5,77.143,-23.484500000000004,-26.666999999999994,-16.923249999999996,19.08946487594663,615.7011047852934,253.67840638123272,-121.46622754723333,600.0
797828357,776061251,Brain Observatory 1.1,PM,805579738,25.0,20.0,14.0,40.625,24.0,8.0,32.5,12.715628572744645,832.0018546266667,290.95422867666673,-178.41456965166668,500.0
797828357,776061251,Brain Observatory 1.1,RL,805579753,19.0,35.0,23.75,48.125,12.308000000000009,-7.5,24.5,22.44764718183178,432.733638116959,418.2577057192982,-143.01661303801168,1000.0
797828357,776061251,Brain Observatory 1.1,V1,805579741,117.0,63.33300000000001,55.0,71.875,15.0,10.0,16.0,9.717967328613542,223.85557004509286,61.78244842042439,-11.467474007294426,500.0
798911424,775876828,Brain Observatory 1.1,AL,800036204,108.0,80.0,70.0,85.7855,16.0,3.8332500000000014,22.8365,12.519153819426144,337.19805106014195,253.34697027725855,9.137481935098645,600.0
798911424,775876828,Brain Observatory 1.1,AM,800036196,76.0,65.625,37.81725,81.25,23.451999999999998,15.535500000000003,31.4375,21.845590509161404,580.4993264771936,219.25590292561407,43.25486535017543,800.0
798911424,775876828,Brain Observatory 1.1,AM,800036198,65.0,40.0,29.231,55.0,46.25,42.222,50.0,15.461646096066227,404.2552668211538,192.82052903461522,-30.241286648317317,500.0
798911424,775876828,Brain Observatory 1.1,LM,800036202,87.0,43.636,37.208,50.0,-5.0,-15.0,0.625,13.14578814677918,291.3380028299922,267.7185382822773,-81.86942698877301,600.0
798911424,775876828,Brain Observatory 1.1,RL,800036206,48.0,40.0,21.5,49.16675,-5.8569999999999975,-15.0,0.0,18.22626835744594,355.6801124640958,180.97332721232272,-22.773697033244684,600.0
798911424,775876828,Brain Observatory 1.1,V1,800036200,127.0,56.667,53.0385,60.0,14.0,10.0,15.192499999999999,7.7748883593270985,122.78292772965864,92.28553030196217,-13.620543037870268,500.0
799864342,772616823,Brain Observatory 1.1,AL,805579710,97.0,85.714,77.143,88.0,40.0,24.0,45.0,10.879788417060325,178.2813256252147,243.7286513172251,6.685151586662376,400.0
799864342,772616823,Brain Observatory 1.1,AM,805579698,54.0,70.4165,60.0,80.0,-25.0,-27.5,-17.142999999999994,14.354943750467225,336.26367915723273,149.6192381160029,-60.78623409853249,500.0
799864342,772616823,Brain Observatory 1.1,LM,805579706,50.0,54.722,32.1875,64.65575,-4.7219999999999995,-18.429750000000002,3.8332500000000014,23.377811154775763,417.92690717102045,452.46064422408153,-108.61263254734698,750.0
799864342,772616823,Brain Observatory 1.1,RL,805579713,35.0,35.455,22.121,44.8335,4.667000000000002,-4.500000000000002,19.1665,18.754472346616424,335.2971621294118,345.66106483193283,-21.937286352941193,700.0
799864342,772616823,Brain Observatory 1.1,V1,805579703,127.0,50.0,45.0,55.0,15.0,10.0,15.0,7.0710678118654755,146.96630260317463,87.37121586376705,-25.69291638888887,400.0
816200189,791857608,Functional Connectivity,AM,836943713,73.0,60.0,54.444,70.0,-20.0,-26.0,-11.25,15.811388300841896,298.7459105658295,171.2198145585996,-56.30560560464234,600.0
816200189,791857608,Functional Connectivity,LM,836943719,84.0,60.0,36.522000000000006,70.0,5.0,-10.0,12.875,23.790721259441774,539.00035497074,314.6747091995124,4.105448851979359,550.0
816200189,791857608,Functional Connectivity,PM,836943715,91.0,80.0,68.393,86.0,-15.0,-23.666500000000006,-5.0,13.437551041763522,299.5337554969477,173.58348877924294,-78.7181375514041,500.0
816200189,791857608,Functional Connectivity,V1,836943717,93.0,55.0,53.33300000000001,60.0,15.0,13.0,15.0,5.439894208530163,121.66126152477779,76.44593548316978,20.25030767636744,400.0
819186360,800249587,Functional Connectivity,AM,820311754,65.0,27.778,18.571,42.222,40.0,32.5,45.0,12.777999999999999,350.10252297115403,83.03642266346155,5.916895802884608,800.0
819186360,800249587,Functional Connectivity,LM,820311760,109.0,57.143,52.5,66.0,10.0,4.0,15.384999999999998,12.054312464840125,280.9329400438325,189.56274306455984,8.328073769707787,500.0
819186360,800249587,Functional Connectivity,PM,820311756,25.0,47.143,38.333,55.0,3.333000000000005,-8.888999999999996,11.667000000000002,16.804205961603774,263.2378007933333,289.62978940666665,-109.75787535500001,600.0
819186360,800249587,Functional Connectivity,RL,820311762,70.0,26.932000000000002,17.00025,36.60725,47.75,44.0625,50.0,12.142286605083907,259.6447034749483,266.2108496730852,-64.50385340414084,400.0
819186360,800249587,Functional Connectivity,RL,820311764,87.0,20.0,15.0,28.0,-5.293999999999997,-15.2275,-0.916500000000001,10.791960757897519,101.33218251483555,164.13111049104526,-51.85555502766639,700.0
819701982,795770036,Functional Connectivity,AM,836962814,91.0,34.444,15.0,52.916500000000006,42.0,30.0,46.0,23.89320271541678,505.5426004444444,402.14146451916986,17.26657527777779,500.0
819701982,795770036,Functional Connectivity,AM,836962816,20.0,61.875,50.9375,73.16675000000001,-23.654000000000003,-27.000249999999994,-16.666999999999994,13.768116635769022,465.9048222526316,256.7185852921054,20.22972448421055,500.0
819701982,795770036,Functional Connectivity,LM,836962820,109.0,40.0,32.0,45.0,15.0,10.0,21.25,11.180339887498949,188.22349631345563,128.6055084415561,-23.689487284233774,500.0
819701982,795770036,Functional Connectivity,RL,836962822,63.0,15.0,13.333,23.4285,42.0,35.5,46.667,8.0,286.68575052995396,134.63367487096772,-45.44749750000002,400.0
819701982,795770036,Functional Connectivity,RL,836962824,96.0,35.192499999999995,21.384249999999998,44.7795,14.142999999999997,4.791749999999999,23.727,17.173694056435817,288.4097374183113,252.44422174462724,11.21768470778511,700.0
821695405,800250057,Functional Connectivity,AL,822645901,49.0,60.0,45.0,73.684,25.0,17.0,29.091000000000008,17.33619848755776,371.05323401445577,101.59337640306117,54.77702244727892,800.0
821695405,800250057,Functional Connectivity,AM,822645893,62.0,65.0,41.4375,79.853,11.7425,0.71425,23.78125,22.790010751018155,562.9633343915918,292.1821420362242,-9.62736754706502,800.0
821695405,800250057,Functional Connectivity,LM,822645899,104.0,55.0,45.0,70.0,30.0,22.857,37.301750000000006,15.0,369.73952609251336,182.43675100373426,6.579242291635571,600.0
821695405,800250057,Functional Connectivity,PM,822645895,79.0,60.0,41.8335,74.40950000000001,-5.0,-14.286000000000003,2.25,19.50763383908976,378.0764278315483,210.97092437455373,-20.75828473628693,600.0
821695405,800250057,Functional Connectivity,V1,822645897,40.0,80.0,71.5,85.0,5.0,0.0,7.143000000000002,6.97165737577488,77.49664795897432,99.8635458230769,36.43171232820514,500.0
829720705,811322619,Functional Connectivity,AL,832129159,80.0,50.0,32.8245,61.5625,-13.666500000000005,-20.0,-5.421749999999999,18.024509757370822,409.12768429367094,422.3179445808544,-45.22947711012658,800.0
829720705,811322619,Functional Connectivity,AM,832129149,81.0,63.33300000000001,45.556,74.0,26.429,17.5,40.90899999999999,21.721094125296716,455.4121910234568,242.20678362777787,-47.18443010601851,800.0
829720705,811322619,Functional Connectivity,LM,832129157,109.0,70.0,55.0,82.5,23.333,10.0,31.111000000000004,20.275820303997566,385.264781712878,250.00218689568467,1.1369563848963686,600.0
829720705,811322619,Functional Connectivity,RL,832129161,92.0,16.5,12.5,32.0835,-5.0,-10.0,5.0,11.926860441876563,240.56406738592898,210.94527176624456,20.502096384734816,400.0
829720705,811322619,Functional Connectivity,V1,832129154,66.0,75.0,71.14575,78.571,10.0,6.0,14.0,5.981972167870228,162.16325827319346,84.88938935291368,-27.569962326340324,400.0
831882777,803390291,Functional Connectivity,AL,832810582,91.0,72.5,55.682,82.0,21.25,13.0,26.905,15.484391786570114,397.7550049567766,206.67830597509152,102.13826681599517,700.0
831882777,803390291,Functional Connectivity,AM,832810573,86.0,48.1665,23.39275,71.25025,26.0,11.750250000000001,35.0,28.169469357817576,631.2180287759234,296.64997349658006,67.56574329548565,750.0
831882777,803390291,Functional Connectivity,LM,832810580,114.0,20.0,14.0,29.6875,35.0,26.786,40.0,10.671821681418782,167.24788691259113,180.48390723117546,-64.47490369430209,500.0
831882777,803390291,Functional Connectivity,PM,832810576,87.0,38.0,18.571,64.65350000000001,42.0,21.0,46.667,28.071337695236398,581.553220421278,458.50704196578454,20.288864966452813,600.0
831882777,803390291,Functional Connectivity,V1,832810578,77.0,70.0,65.0,75.0,15.0,10.0,16.0,8.06225774829855,134.81879056869448,103.52692110150385,8.168722584586469,400.0
835479236,813701562,Functional Connectivity,AL,837761714,60.0,65.5835,27.636499999999998,81.57175000000001,-22.857000000000006,-26.666999999999994,-3.181500000000005,25.232341828997733,845.8066895014123,597.9186453039548,-285.18675524858753,500.0
835479236,813701562,Functional Connectivity,LM,837761712,100.0,76.905,63.441250000000004,85.0,25.227500000000003,15.0,38.0,16.47529807951232,354.51068086868673,417.8229316140404,102.93698957373735,700.0
835479236,813701562,Functional Connectivity,RL,837761716,71.0,61.429,44.375,71.082,6.6669999999999945,1.0100000000000051,15.0,21.050149500656747,376.2868658104627,271.17197608370225,6.745160377464795,800.0
835479236,813701562,Functional Connectivity,V1,837761710,74.0,87.5,85.0,90.0,25.0,21.35425,30.0,5.5901699437494745,256.03432356330944,111.68171927378754,62.02539480470189,300.0
839068429,817060751,Functional Connectivity,AM,841435557,57.0,15.0,10.0,31.429,35.0,25.0,42.0,14.767118134558281,232.575515241228,235.08977149498753,-9.568608158521306,400.0
839068429,817060751,Functional Connectivity,LM,841435559,78.0,15.0,10.0,20.0,44.1665,37.00025,46.0,6.508434700448334,268.81783768764586,132.3886503136863,-55.088267705294676,400.0
839068429,817060751,Functional Connectivity,PM,868929135,68.0,59.166500000000006,41.8125,71.75025,35.0,23.214,42.03575,20.186707140139056,474.4744108841089,316.46893305618954,-55.439845717295874,600.0
839068429,817060751,Functional Connectivity,RL,868929142,54.0,13.333,10.0,19.64275,-9.643,-15.0,4.46425,6.638341994621797,228.34569890006972,157.6810618057302,61.3288876848358,300.0
839068429,817060751,Functional Connectivity,V1,868929138,112.0,46.667,42.857,53.499750000000006,16.667,15.0,20.0,7.4534406771636466,196.51488789414432,103.16676881048906,-33.07366327702701,500.0
839557629,821469666,Functional Connectivity,AL,846401841,46.0,65.68199999999999,49.0625,74.2945,-5.0,-11.096500000000002,3.333000000000005,16.949279805838863,330.97833860724654,371.4181986942029,18.03006829903381,900.0
839557629,821469666,Functional Connectivity,AM,846401828,66.0,36.6665,28.74975,55.987,-3.055500000000002,-9.195999999999998,6.250249999999996,18.31765380234736,399.6350857839161,269.39942100815847,124.88541698811188,800.0
839557629,821469666,Functional Connectivity,LM,846401838,84.0,23.229,19.72225,32.976,25.0,20.0,25.0,9.832180100156513,139.96883438898456,51.28410923235797,0.6513394784853688,600.0
839557629,821469666,Functional Connectivity,PM,846401830,75.0,37.143,26.4285,51.9885,5.0,0.0,10.0,14.742975615526195,338.4843267971171,137.5381283992792,-38.5925740500901,700.0
840012044,820866121,Functional Connectivity,AM,841431754,50.0,55.556,46.111000000000004,71.45825000000002,17.823499999999996,13.461249999999998,23.822,17.854201881660128,378.0411255514286,133.0051726485714,-45.62372452367348,800.0
840012044,820866121,Functional Connectivity,LM,841431758,58.0,23.817999999999998,16.5,32.88425,18.920500000000004,15.0,24.086750000000002,10.000154184709444,203.08687538324259,85.76656933605567,-12.501973326981242,550.0
840012044,820866121,Functional Connectivity,PM,868297127,80.0,24.8335,20.0,39.0625,19.091000000000008,9.772749999999998,26.11775,14.175631069117827,347.7549325037975,181.62476869857596,-53.60148109177218,800.0
