ecephys_unit_id,ecephys_session_id,ecephys_probe_id,specimen_id,cohort,area,azimuth_rf,elevation_rf,area_rf,p_value_rf,v1_azimuth_median_deg,v1_elevation_median_deg,relative_azimuth_deg,relative_elevation_deg,inside_v1_convex_hull,inside_v1_robust_box,height_rf,on_screen_rf,width_rf,azimuth_edge_distance_deg,elevation_edge_distance_deg,nearest_edge_distance_deg,width_sigma_magnitude_deg,height_sigma_magnitude_deg,maximum_sigma_magnitude_deg,geometric_mean_sigma_deg,log2_maximum_sigma,log2_geometric_mean_sigma,larger_than_mapped_span,edge_band_deg
951069357,791319847,805008608,769360779,Brain Observatory 1.1,AL,90,20,300,0.001,56.667,5,33.333,15,True,False,-42.63299,False,-13.01353,0,30,0,13.01353,42.63299,42.63299,23.55431,5.413898,4.557919,False,0–5
951070312,791319847,805008608,769360779,Brain Observatory 1.1,AL,90,15,200,0,56.667,5,33.333,10,True,False,-32.44994,False,-12.57517,0,35,0,12.57517,32.44994,32.44994,20.20058,5.020144,4.336325,False,0–5
951069415,791319847,805008608,769360779,Brain Observatory 1.1,AL,90,10,300,0,56.667,5,33.333,5,True,False,151.3549,False,39.34774,0,40,0,39.34774,151.3549,151.3549,77.17171,7.241792,6.27,True,0–5
951069425,791319847,805008608,769360779,Brain Observatory 1.1,AL,81.25,-21.25,800,0,56.667,5,24.583,-26.25,True,False,11.61866,True,11.15775,8.75,8.75,8.75,11.15775,11.61866,11.61866,11.38587,3.538372,3.509173,False,>5–10
951069449,791319847,805008608,769360779,Brain Observatory 1.1,AL,83.75,-2.5,800,0,56.667,5,27.083,-7.5,True,False,94.10525,False,27.17726,6.25,27.5,6.25,27.17726,94.10525,94.10525,50.57196,6.556203,5.660266,True,>5–10
951069469,791319847,805008608,769360779,Brain Observatory 1.1,AL,80,-25,600,0,56.667,5,23.333,-30,True,False,14.49964,True,13.09621,10,5,5,13.09621,14.49964,14.49964,13.78007,3.857945,3.784511,False,0–5
951069533,791319847,805008608,769360779,Brain Observatory 1.1,AL,90,-30,100,0.001,56.667,5,33.333,-35,True,False,57.09684,False,53.25673,0,0,0,53.25673,57.09684,57.09684,55.14337,5.835339,5.785115,False,0–5
951099109,797828357,805579749,776061251,Brain Observatory 1.1,AL,75,-20,1200,0,63.333,15,11.667,-35,True,False,87.73093,False,473.7365,15,10,10,473.7365,87.73093,473.7365,203.866,8.887941,7.671477,True,>5–10
951099214,797828357,805579749,776061251,Brain Observatory 1.1,AL,87.778,-5.556,900,0,63.333,15,24.445,-20.556,True,False,1020.689,False,4291.846,2.222,24.444,2.222,4291.846,1020.689,4291.846,2092.998,12.06738,11.03136,True,0–5
951099290,797828357,805579749,776061251,Brain Observatory 1.1,AL,90,5,200,0,63.333,15,26.667,-10,True,False,285.8467,False,29.42386,0,35,0,29.42386,285.8467,285.8467,91.70993,8.159098,6.519006,True,0–5
951099307,797828357,805579749,776061251,Brain Observatory 1.1,AL,43.333,-18.889,900,0,63.333,15,-20,-33.889,True,False,58.04717,False,975.1384,33.333,11.111,11.111,975.1384,58.04717,975.1384,237.916,9.929463,7.894309,True,>10–20
951099324,797828357,805579749,776061251,Brain Observatory 1.1,AL,60,43.077,1300,0.004,63.333,15,-3.333,28.077,True,False,144.997,False,1331.387,30,6.923,6.923,1331.387,144.997,1331.387,439.3713,10.37871,8.779297,True,>5–10
951099336,797828357,805579749,776061251,Brain Observatory 1.1,AL,82.222,-18.889,900,0,63.333,15,18.889,-33.889,True,False,495.0049,False,89.82433,7.778,11.111,7.778,89.82433,495.0049,495.0049,210.8637,8.951299,7.720167,True,>5–10
951099364,797828357,805579749,776061251,Brain Observatory 1.1,AL,86,-22,500,0,63.333,15,22.667,-37,True,False,1230.822,False,946.1034,4,8,4,946.1034,1230.822,1230.822,1079.113,10.26541,10.07563,True,0–5
951099344,797828357,805579749,776061251,Brain Observatory 1.1,AL,85,-30,200,0,63.333,15,21.667,-45,False,False,2540.652,False,3575.211,5,0,0,3575.211,2540.652,3575.211,3013.862,11.80381,11.5574,True,0–5
951099355,797828357,805579749,776061251,Brain Observatory 1.1,AL,90,-20,300,0,63.333,15,26.667,-35,True,False,275.0229,False,396.9617,0,10,0,396.9617,275.0229,396.9617,330.4142,8.632856,8.368132,True,0–5
951099373,797828357,805579749,776061251,Brain Observatory 1.1,AL,10,45,200,0,63.333,15,-53.333,30,True,False,740.9884,False,1287.778,0,5,0,1287.778,740.9884,1287.778,976.8462,10.33067,9.931988,True,0–5
951099392,797828357,805579749,776061251,Brain Observatory 1.1,AL,31.25,10,1600,0,63.333,15,-32.083,-5,True,True,43.77696,True,74.19998,21.25,40,21.25,74.19998,43.77696,74.19998,56.99342,6.213347,5.832723,False,>20–40
951099401,797828357,805579749,776061251,Brain Observatory 1.1,AL,71.875,-18.125,1600,0,63.333,15,8.542,-33.125,True,False,118.6066,False,419.4437,18.125,11.875,11.875,419.4437,118.6066,419.4437,223.0444,8.712333,7.801187,True,>10–20
951099411,797828357,805579749,776061251,Brain Observatory 1.1,AL,86,8,500,0,63.333,15,22.667,-7,True,True,1039.806,False,61.36319,4,38,4,61.36319,1039.806,1039.806,252.5981,10.0221,7.9807,True,0–5
951099428,797828357,805579749,776061251,Brain Observatory 1.1,AL,86.667,-5,600,0,63.333,15,23.334,-20,True,False,614.5985,False,61.58714,3.333,25,3.333,61.58714,614.5985,614.5985,194.5543,9.2635,7.604029,True,0–5
951099532,797828357,805579749,776061251,Brain Observatory 1.1,AL,87.5,-22.5,400,0,63.333,15,24.167,-37.5,True,False,174.1743,False,346.3179,2.5,7.5,2.5,346.3179,174.1743,346.3179,245.6006,8.435953,7.94017,True,0–5
951099541,797828357,805579749,776061251,Brain Observatory 1.1,AL,85.714,-17.143,700,0,63.333,15,22.381,-32.143,True,False,403.0658,False,111.2337,4.286,12.857,4.286,111.2337,403.0658,403.0658,211.7415,8.654871,7.726161,True,0–5
951099437,797828357,805579749,776061251,Brain Observatory 1.1,AL,59.375,3.75,1600,0,63.333,15,-3.958,-11.25,True,True,61.79342,True,46.92046,30.625,33.75,30.625,46.92046,61.79342,61.79342,53.84585,5.949381,5.750763,False,>20–40
951099447,797828357,805579749,776061251,Brain Observatory 1.1,AL,90,-15,400,0,63.333,15,26.667,-30,True,False,605.217,False,513.5157,0,15,0,513.5157,605.217,605.217,557.4841,9.241309,9.122787,True,0–5
951099456,797828357,805579749,776061251,Brain Observatory 1.1,AL,82,-26,500,0,63.333,15,18.667,-41,True,False,1169.892,False,1152.715,8,4,4,1152.715,1169.892,1169.892,1161.272,10.19216,10.18149,True,0–5
951099466,797828357,805579749,776061251,Brain Observatory 1.1,AL,86.667,-26.667,300,0,63.333,15,23.334,-41.667,True,False,884.0885,False,749.5995,3.333,3.333,3.333,749.5995,884.0885,884.0885,814.0714,9.788047,9.669012,True,0–5
951099486,797828357,805579749,776061251,Brain Observatory 1.1,AL,60,50,300,0,63.333,15,-3.333,35,True,False,122.5715,False,5556.871,30,0,0,5556.871,122.5715,5556.871,825.2962,12.44006,9.688768,True,0–5
951099495,797828357,805579749,776061251,Brain Observatory 1.1,AL,16.25,-2.5,800,0,63.333,15,-47.083,-17.5,True,False,79.00552,False,151.4572,6.25,27.5,6.25,151.4572,79.00552,151.4572,109.389,7.242766,6.773324,True,>5–10
951099523,797828357,805579749,776061251,Brain Observatory 1.1,AL,85,-20,600,0,63.333,15,21.667,-35,True,False,637.6142,False,607.4594,5,10,5,607.4594,637.6142,637.6142,622.3542,9.31654,9.281592,True,0–5
951099601,797828357,805579749,776061251,Brain Observatory 1.1,AL,74,7,1000,0,63.333,15,10.667,-8,True,True,1982.845,False,88.20737,16,37,16,88.20737,1982.845,1982.845,418.2123,10.95336,8.708092,True,>10–20
951100365,797828357,805579749,776061251,Brain Observatory 1.1,AL,86,-12,500,0,63.333,15,22.667,-27,True,False,543.2007,False,71.10928,4,18,4,71.10928,543.2007,543.2007,196.5365,9.085341,7.618654,True,0–5
951099504,797828357,805579749,776061251,Brain Observatory 1.1,AL,62.5,-10,400,0.001,63.333,15,-0.833,-25,True,False,71.94449,False,1716.541,27.5,20,20,1716.541,71.94449,1716.541,351.4195,10.74529,8.457051,True,>10–20
951099584,797828357,805579749,776061251,Brain Observatory 1.1,AL,86,2,500,0,63.333,15,22.667,-13,True,True,736.3866,False,103.7489,4,32,4,103.7489,736.3866,736.3866,276.4042,9.524319,8.110636,True,0–5
951099593,797828357,805579749,776061251,Brain Observatory 1.1,AL,77.143,-13.571,1400,0,63.333,15,13.81,-28.571,True,False,106.8956,False,51.57879,12.857,16.429,12.857,51.57879,106.8956,106.8956,74.25326,6.740059,6.214382,True,>10–20
951099515,797828357,805579749,776061251,Brain Observatory 1.1,AL,64,26.667,1500,0,63.333,15,0.667,11.667,True,True,63.3374,False,1287.558,26,23.333,23.333,1287.558,63.3374,1287.558,285.5706,10.33042,8.157704,True,>20–40
951099550,797828357,805579749,776061251,Brain Observatory 1.1,AL,66,-28,500,0,63.333,15,2.667,-43,True,False,1932.274,False,2048.751,24,2,2,2048.751,1932.274,2048.751,1989.661,11.00053,10.95831,True,0–5
951099557,797828357,805579749,776061251,Brain Observatory 1.1,AL,86,42,500,0,63.333,15,22.667,27,True,False,955.9989,False,96.15628,4,8,4,96.15628,955.9989,955.9989,303.1919,9.900865,8.244087,True,0–5
951099566,797828357,805579749,776061251,Brain Observatory 1.1,AL,48,-26,500,0,63.333,15,-15.333,-41,True,False,91.1856,False,140.7473,38,4,4,140.7473,91.1856,140.7473,113.2878,7.136963,6.823849,True,0–5
951099576,797828357,805579749,776061251,Brain Observatory 1.1,AL,88.571,25.714,700,0.002,63.333,15,25.238,10.714,True,True,3129.317,False,88.96961,1.429,24.286,1.429,88.96961,3129.317,3129.317,527.6496,11.61163,9.043436,True,0–5
951099614,797828357,805579749,776061251,Brain Observatory 1.1,AL,33.333,35.417,2400,0,63.333,15,-30,20.417,True,True,635.5125,False,510.6547,23.333,14.583,14.583,510.6547,635.5125,635.5125,569.6731,9.311777,9.153991,True,>10–20
951099621,797828357,805579749,776061251,Brain Observatory 1.1,AL,80,-20,900,0,63.333,15,16.667,-35,True,False,51.84763,False,78.47508,10,10,10,78.47508,51.84763,78.47508,63.78673,6.294163,5.995184,False,>5–10
951099630,797828357,805579749,776061251,Brain Observatory 1.1,AL,30,-30,300,0,63.333,15,-33.333,-45,True,False,229.2887,False,2024.934,20,0,0,2024.934,229.2887,2024.934,681.3915,10.98366,9.41234,True,0–5
951099638,797828357,805579749,776061251,Brain Observatory 1.1,AL,86.667,-26.667,300,0,63.333,15,23.334,-41.667,True,False,472.87,False,338.5317,3.333,3.333,3.333,338.5317,472.87,472.87,400.1019,8.8853,8.644224,True,0–5
951099645,797828357,805579749,776061251,Brain Observatory 1.1,AL,90,-5,400,0,63.333,15,26.667,-20,True,False,1681.023,False,305.0733,0,25,0,305.0733,1681.023,1681.023,716.1252,10.71512,9.484068,True,0–5
951099668,797828357,805579749,776061251,Brain Observatory 1.1,AL,12.5,42.5,400,0,63.333,15,-50.833,27.5,True,False,1269.256,False,1095.451,2.5,7.5,2.5,1095.451,1269.256,1269.256,1179.155,10.30977,10.20354,True,0–5
951099678,797828357,805579749,776061251,Brain Observatory 1.1,AL,87.5,0,400,0,63.333,15,24.167,-15,True,True,316.8156,False,35.23119,2.5,30,2.5,35.23119,316.8156,316.8156,105.6494,8.3075,6.723141,True,0–5
951099702,797828357,805579749,776061251,Brain Observatory 1.1,AL,71.875,-18.125,1600,0,63.333,15,8.542,-33.125,True,False,32.58812,True,41.43886,18.125,11.875,11.875,41.43886,32.58812,41.43886,36.74798,5.372912,5.199593,False,>10–20
951099718,797828357,805579749,776061251,Brain Observatory 1.1,AL,86.25,26.25,800,0,63.333,15,22.917,11.25,True,True,16037.97,False,164.518,3.75,23.75,3.75,164.518,16037.97,16037.97,1624.357,13.9692,10.66565,True,0–5
951100372,797828357,805579749,776061251,Brain Observatory 1.1,AL,90,5,200,0,63.333,15,26.667,-10,True,False,500.3617,False,55.13612,0,35,0,55.13612,500.3617,500.3617,166.0964,8.966827,7.375877,True,0–5
951099726,797828357,805579749,776061251,Brain Observatory 1.1,AL,90,25,200,0,63.333,15,26.667,10,True,False,1913.612,False,50.61618,0,25,0,50.61618,1913.612,1913.612,311.223,10.90208,8.281805,True,0–5
951099752,797828357,805579749,776061251,Brain Observatory 1.1,AL,85,-25,400,0,63.333,15,21.667,-40,True,False,236.6795,False,246.7471,5,5,5,246.7471,236.6795,246.7471,241.6609,7.946889,7.91684,True,0–5
951099770,797828357,805579749,776061251,Brain Observatory 1.1,AL,83.333,-23.333,600,0,63.333,15,20,-38.333,True,False,252.9026,False,281.8055,6.667,6.667,6.667,281.8055,252.9026,281.8055,266.9632,8.138556,8.060497,True,>5–10
951099734,797828357,805579749,776061251,Brain Observatory 1.1,AL,90,25,200,0,63.333,15,26.667,10,True,False,4863.092,False,110.6205,0,25,0,110.6205,4863.092,4863.092,733.456,12.24766,9.518567,True,0–5
951099761,797828357,805579749,776061251,Brain Observatory 1.1,AL,21.25,28.75,800,0.005,63.333,15,-42.083,13.75,True,False,81.87246,False,75.39784,11.25,21.25,11.25,75.39784,81.87246,81.87246,78.56849,6.355306,6.295879,True,>10–20
951099778,797828357,805579749,776061251,Brain Observatory 1.1,AL,87.143,-8.571,700,0,63.333,15,23.81,-23.571,True,False,244.1871,False,36.34654,2.857,21.429,2.857,36.34654,244.1871,244.1871,94.2091,7.931843,6.557794,True,0–5
951099817,797828357,805579749,776061251,Brain Observatory 1.1,AL,86.667,6.667,300,0,63.333,15,23.334,-8.333,True,True,817.9399,False,40.17544,3.333,36.667,3.333,40.17544,817.9399,817.9399,181.2763,9.675851,7.502046,True,0–5
951099827,797828357,805579749,776061251,Brain Observatory 1.1,AL,83,-16,1000,0,63.333,15,19.667,-31,True,False,344.9353,False,218.724,7,14,7,218.724,344.9353,344.9353,274.6737,8.430182,8.101575,True,>5–10
951099895,797828357,805579749,776061251,Brain Observatory 1.1,AL,88.75,1.25,800,0,63.333,15,25.417,-13.75,True,True,592.9021,False,109.7,1.25,31.25,1.25,109.7,592.9021,592.9021,255.0321,9.21165,7.994535,True,0–5
951099905,797828357,805579749,776061251,Brain Observatory 1.1,AL,86.667,5,600,0,63.333,15,23.334,-10,True,True,402.5994,False,48.46645,3.333,35,3.333,48.46645,402.5994,402.5994,139.6874,8.653201,7.126058,True,0–5
951099837,797828357,805579749,776061251,Brain Observatory 1.1,AL,87.5,-10,400,0,63.333,15,24.167,-25,True,False,127.663,False,21.77878,2.5,20,2.5,21.77878,127.663,127.663,52.72896,6.996196,5.720524,True,0–5
951099885,797828357,805579749,776061251,Brain Observatory 1.1,AL,86.25,-10,800,0,63.333,15,22.917,-25,True,False,431.7498,False,80.60285,3.75,20,3.75,80.60285,431.7498,431.7498,186.5483,8.754052,7.543405,True,0–5
951099847,797828357,805579749,776061251,Brain Observatory 1.1,AL,90,-10,500,0,63.333,15,26.667,-25,True,False,456.9038,False,76.69038,0,20,0,76.69038,456.9038,456.9038,187.1901,8.835747,7.54836,True,0–5
951099866,797828357,805579749,776061251,Brain Observatory 1.1,AL,90,-15,400,0,63.333,15,26.667,-30,True,False,420.8175,False,53.87619,0,15,0,53.87619,420.8175,420.8175,150.5724,8.717051,7.234313,True,0–5
951100388,797828357,805579749,776061251,Brain Observatory 1.1,AL,85.714,-17.143,700,0,63.333,15,22.381,-32.143,True,False,242.837,False,37.02832,4.286,12.857,4.286,37.02832,242.837,242.837,94.82534,7.923844,6.567201,True,0–5
951099973,797828357,805579749,776061251,Brain Observatory 1.1,AL,86.25,0,800,0,63.333,15,22.917,-15,True,True,357.2508,False,53.16719,3.75,30,3.75,53.16719,357.2508,357.2508,137.8188,8.480793,7.106629,True,0–5
951100413,797828357,805579749,776061251,Brain Observatory 1.1,AL,50,35,200,0,63.333,15,-13.333,20,True,True,24.43771,False,57.52487,40,15,15,57.52487,24.43771,57.52487,37.49368,5.846114,5.228576,False,>10–20
951099945,797828357,805579749,776061251,Brain Observatory 1.1,AL,52.857,15.714,700,0,63.333,15,-10.476,0.714,True,True,31.41087,True,33.83263,37.143,34.286,34.286,33.83263,31.41087,33.83263,32.59927,5.080343,5.026768,False,>20–40
951100000,797828357,805579749,776061251,Brain Observatory 1.1,AL,90,15,200,0,63.333,15,26.667,0,True,False,499.8059,False,38.39631,0,35,0,38.39631,499.8059,499.8059,138.5305,8.965224,7.11406,True,0–5
951100060,797828357,805579749,776061251,Brain Observatory 1.1,AL,86,2,500,0,63.333,15,22.667,-13,True,True,583.8159,False,87.76362,4,32,4,87.76362,583.8159,583.8159,226.3577,9.18937,7.82246,True,0–5
951100037,797828357,805579749,776061251,Brain Observatory 1.1,AL,87.5,-2.5,800,0,63.333,15,24.167,-17.5,True,True,391.3474,False,65.95041,2.5,27.5,2.5,65.95041,391.3474,391.3474,160.6534,8.612306,7.327808,True,0–5
951100047,797828357,805579749,776061251,Brain Observatory 1.1,AL,90,5,200,0,63.333,15,26.667,-10,True,False,252.8817,False,23.10613,0,35,0,23.10613,252.8817,252.8817,76.44028,7.982319,6.256261,True,0–5
951100070,797828357,805579749,776061251,Brain Observatory 1.1,AL,90,-30,100,0,63.333,15,26.667,-45,False,False,707.9082,False,337.8858,0,0,0,337.8858,707.9082,707.9082,489.0727,9.467418,8.933905,True,0–5
951100097,797828357,805579749,776061251,Brain Observatory 1.1,AL,77.692,-16.154,1300,0,63.333,15,14.359,-31.154,True,False,131.4766,False,76.78754,12.308,13.846,12.308,76.78754,131.4766,131.4766,100.4777,7.038663,6.650731,True,>10–20
951100105,797828357,805579749,776061251,Brain Observatory 1.1,AL,85,-5,800,0,63.333,15,21.667,-20,True,False,27.70192,True,22.17684,5,25,5,22.17684,27.70192,27.70192,24.7859,4.791914,4.631448,False,0–5
951103887,799864342,805579710,772616823,Brain Observatory 1.1,AL,86.667,16.667,300,0,50,15,36.667,1.667,True,False,151.3513,False,14.54301,3.333,33.333,3.333,14.54301,151.3513,151.3513,46.91592,7.241757,5.552006,True,0–5
951103836,799864342,805579710,772616823,Brain Observatory 1.1,AL,90,15,200,0,50,15,40,0,True,False,183.3319,False,21.99743,0,35,0,21.99743,183.3319,183.3319,63.50457,7.518314,5.988788,True,0–5
951103845,799864342,805579710,772616823,Brain Observatory 1.1,AL,88,4,500,0,50,15,38,-11,True,False,879.1197,False,86.79714,2,34,2,86.79714,879.1197,879.1197,276.2337,9.779916,8.109746,True,0–5
951103853,799864342,805579710,772616823,Brain Observatory 1.1,AL,87.5,20,400,0,50,15,37.5,5,True,False,265.8619,False,53.46054,2.5,30,2.5,53.46054,265.8619,265.8619,119.2188,8.054533,6.897468,True,0–5
951103863,799864342,805579710,772616823,Brain Observatory 1.1,AL,46.667,8.889,900,0.001,50,15,-3.333,-6.111,True,True,57.00405,True,41.58144,36.667,38.889,36.667,41.58144,57.00405,57.00405,48.68583,5.832993,5.60543,False,>20–40
951103871,799864342,805579710,772616823,Brain Observatory 1.1,AL,85.714,17.143,700,0,50,15,35.714,2.143,True,False,498.8607,False,55.658,4.286,32.857,4.286,55.658,498.8607,498.8607,166.6301,8.962493,7.380505,True,0–5
951103878,799864342,805579710,772616823,Brain Observatory 1.1,AL,90,15,200,0,50,15,40,0,True,False,10.45839,True,8.015791,0,35,0,8.015791,10.45839,10.45839,9.155995,3.386589,3.194717,False,0–5
951103915,799864342,805579710,772616823,Brain Observatory 1.1,AL,90,45,200,0,50,15,40,30,True,False,-11.90854,False,128.8787,0,5,0,128.8787,11.90854,128.8787,39.17598,7.009871,5.291898,True,0–5
951103895,799864342,805579710,772616823,Brain Observatory 1.1,AL,90,5,200,0,50,15,40,-10,True,False,839.166,False,58.73077,0,35,0,58.73077,839.166,839.166,222.002,9.712812,7.794429,True,0–5
951103920,799864342,805579710,772616823,Brain Observatory 1.1,AL,66.667,26.667,300,0,50,15,16.667,11.667,True,True,2.952045,False,2.963697,23.333,23.333,23.333,2.963697,2.952045,2.963697,2.957865,1.567398,1.564556,False,>20–40
951103936,799864342,805579710,772616823,Brain Observatory 1.1,AL,90,10,300,0,50,15,40,-5,True,False,630.4259,False,31.90986,0,40,0,31.90986,630.4259,630.4259,141.8337,9.300183,7.148057,True,0–5
951103953,799864342,805579710,772616823,Brain Observatory 1.1,AL,90,15,200,0,50,15,40,0,True,False,11.66684,True,-10.50168,0,35,0,10.50168,11.66684,11.66684,11.06894,3.544341,3.468445,False,0–5
951103979,799864342,805579710,772616823,Brain Observatory 1.1,AL,85,45,400,0,50,15,35,30,True,False,13.08748,True,10.18389,5,5,5,10.18389,13.08748,13.08748,11.54476,3.710115,3.529166,False,0–5
951103995,799864342,805579710,772616823,Brain Observatory 1.1,AL,85.714,37.143,700,0,50,15,35.714,22.143,True,False,213.1841,False,177.6708,4.286,12.857,4.286,177.6708,213.1841,213.1841,194.6191,7.735956,7.60451,True,0–5
951104005,799864342,805579710,772616823,Brain Observatory 1.1,AL,68,24,500,0,50,15,18,9,True,True,75.03871,True,36.2417,22,26,22,36.2417,75.03871,75.03871,52.14912,6.229563,5.704571,False,>20–40
951104019,799864342,805579710,772616823,Brain Observatory 1.1,AL,87.143,34.286,700,0,50,15,37.143,19.286,True,False,533.866,False,223.4548,2.857,15.714,2.857,223.4548,533.866,533.866,345.391,9.060334,8.432087,True,0–5
951104070,799864342,805579710,772616823,Brain Observatory 1.1,AL,90,5,200,0,50,15,40,-10,True,False,147.4404,False,24.05292,0,35,0,24.05292,147.4404,147.4404,59.55141,7.203988,5.896064,True,0–5
951104079,799864342,805579710,772616823,Brain Observatory 1.1,AL,90,40,300,0,50,15,40,25,True,False,317.5775,False,190.8496,0,10,0,190.8496,317.5775,317.5775,246.1901,8.310965,7.943629,True,0–5
951104027,799864342,805579710,772616823,Brain Observatory 1.1,AL,90,40,300,0,50,15,40,25,True,False,152.4972,False,17.88778,0,10,0,17.88778,152.4972,152.4972,52.22868,7.252639,5.70677,True,0–5
951104034,799864342,805579710,772616823,Brain Observatory 1.1,AL,90,25,200,0,50,15,40,10,True,False,89.75045,False,14.57379,0,25,0,14.57379,89.75045,89.75045,36.16634,6.487847,5.176576,True,0–5
951104045,799864342,805579710,772616823,Brain Observatory 1.1,AL,90,15,200,0,50,15,40,0,True,False,138.2633,False,15.43102,0,35,0,15.43102,138.2633,138.2633,46.1903,7.111274,5.529518,True,0–5
951104060,799864342,805579710,772616823,Brain Observatory 1.1,AL,87.5,20,400,0,50,15,37.5,5,True,False,442.8267,False,38.81576,2.5,30,2.5,38.81576,442.8267,442.8267,131.1055,8.790598,7.034585,True,0–5
951104102,799864342,805579710,772616823,Brain Observatory 1.1,AL,90,30,100,0,50,15,40,15,True,False,-7.954482,True,-5.191719,0,20,0,5.191719,7.954482,7.954482,6.426308,2.991768,2.68399,False,0–5
951104120,799864342,805579710,772616823,Brain Observatory 1.1,AL,80,5.714,700,0,50,15,30,-9.286,True,False,70.44696,False,28.0914,10,35.714,10,28.0914,70.44696,70.44696,44.48543,6.138466,5.475261,False,>5–10
951104129,799864342,805579710,772616823,Brain Observatory 1.1,AL,90,20,300,0,50,15,40,5,True,False,594.521,False,69.97085,0,30,0,69.97085,594.521,594.521,203.9587,9.215584,7.672133,True,0–5
951104135,799864342,805579710,772616823,Brain Observatory 1.1,AL,41.667,28.333,600,0,50,15,-8.333,13.333,True,True,50.04255,True,70.39752,31.667,21.667,21.667,70.39752,50.04255,70.39752,59.35378,6.137453,5.891268,False,>20–40
951104141,799864342,805579710,772616823,Brain Observatory 1.1,AL,86.25,33.75,800,0,50,15,36.25,18.75,True,False,207.6216,False,45.47224,3.75,16.25,3.75,45.47224,207.6216,207.6216,97.1649,7.697813,6.602363,True,0–5
951104148,799864342,805579710,772616823,Brain Observatory 1.1,AL,80,14.286,700,0,50,15,30,-0.714,True,False,55.83567,False,24.69935,10,35.714,10,24.69935,55.83567,55.83567,37.1363,5.803115,5.214758,False,>5–10
951104156,799864342,805579710,772616823,Brain Observatory 1.1,AL,87.5,20,400,0,50,15,37.5,5,True,False,168.5282,False,22.92937,2.5,30,2.5,22.92937,168.5282,168.5282,62.16306,7.396846,5.957986,True,0–5
951104162,799864342,805579710,772616823,Brain Observatory 1.1,AL,86,42,500,0,50,15,36,27,True,False,150.3595,False,58.49169,4,8,4,58.49169,150.3595,150.3595,93.7805,7.232272,6.551216,True,0–5
951104174,799864342,805579710,772616823,Brain Observatory 1.1,AL,90,10,100,0.001,50,15,40,-5,True,False,881.5754,False,49.45744,0,40,0,49.45744,881.5754,881.5754,208.8072,9.78394,7.706028,True,0–5
951104185,799864342,805579710,772616823,Brain Observatory 1.1,AL,14,14,1500,0,50,15,-36,-1,True,False,430.8271,False,88.27492,4,36,4,88.27492,430.8271,430.8271,195.016,8.750965,7.607448,True,0–5
951104193,799864342,805579710,772616823,Brain Observatory 1.1,AL,90,25,200,0,50,15,40,10,True,False,544.8533,False,57.74158,0,25,0,57.74158,544.8533,544.8533,177.3716,9.089724,7.470631,True,0–5
951104202,799864342,805579710,772616823,Brain Observatory 1.1,AL,86.667,26.667,300,0,50,15,36.667,11.667,True,False,4194.875,False,66.38692,3.333,23.333,3.333,66.38692,4194.875,4194.875,527.7167,12.03441,9.04362,True,0–5
951104221,799864342,805579710,772616823,Brain Observatory 1.1,AL,60.588,-3.529,1700,0,50,15,10.588,-18.529,True,True,95.8972,True,148.4616,29.412,26.471,26.471,148.4616,95.8972,148.4616,119.3191,7.213946,6.898681,True,>20–40
951104231,799864342,805579710,772616823,Brain Observatory 1.1,AL,74.091,30,2200,0,50,15,24.091,15,True,True,53.25249,True,36.78436,15.909,20,15.909,36.78436,53.25249,53.25249,44.259,5.734777,5.467899,False,>10–20
951104252,799864342,805579710,772616823,Brain Observatory 1.1,AL,85,45,400,0,50,15,35,30,True,False,178.0902,False,151.0394,5,5,5,151.0394,178.0902,178.0902,164.0081,7.476465,7.357623,True,0–5
951104260,799864342,805579710,772616823,Brain Observatory 1.1,AL,62.941,28.235,1700,0,50,15,12.941,13.235,True,True,68.82689,True,77.96789,27.059,21.765,21.765,77.96789,68.82689,77.96789,73.25495,6.284808,6.194854,False,>20–40
951104269,799864342,805579710,772616823,Brain Observatory 1.1,AL,87.5,30,400,0,50,15,37.5,15,True,False,669.2167,False,505.2422,2.5,20,2.5,505.2422,669.2167,669.2167,581.4779,9.38633,9.183581,True,0–5
951104280,799864342,805579710,772616823,Brain Observatory 1.1,AL,80.714,31.429,1400,0,50,15,30.714,16.429,True,False,738.6967,False,151.4156,9.286,18.571,9.286,151.4156,738.6967,738.6967,334.4401,9.528838,8.385604,True,>5–10
951104292,799864342,805579710,772616823,Brain Observatory 1.1,AL,80,40,900,0,50,15,30,25,True,False,63.75214,False,101.5698,10,10,10,101.5698,63.75214,101.5698,80.4692,6.666328,6.330365,True,>5–10
951104304,799864342,805579710,772616823,Brain Observatory 1.1,AL,86.667,35,600,0,50,15,36.667,20,True,False,1693.739,False,60.08892,3.333,15,3.333,60.08892,1693.739,1693.739,319.0218,10.726,8.317511,True,0–5
951104313,799864342,805579710,772616823,Brain Observatory 1.1,AL,50.714,-25.714,1400,0,50,15,0.714,-40.714,True,False,325.8941,False,430.9427,39.286,4.286,4.286,430.9427,325.8941,430.9427,374.7555,8.751352,8.549806,True,0–5
951104322,799864342,805579710,772616823,Brain Observatory 1.1,AL,55.714,32.857,700,0,50,15,5.714,17.857,True,True,16.85555,True,18.68427,34.286,17.143,17.143,18.68427,16.85555,18.68427,17.74637,4.223752,4.149452,False,>10–20
951104333,799864342,805579710,772616823,Brain Observatory 1.1,AL,90,35,200,0,50,15,40,20,True,False,363.3805,False,17.32262,0,15,0,17.32262,363.3805,363.3805,79.33916,8.505337,6.309961,True,0–5
