stimulus_presentation_id,stimulus_block,start_time,stop_time,size,contrast,phase,orientation,stimulus_name,x_position,y_position,temporal_frequency,color,frame,spatial_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2559,0.0,724.96095,725.21117,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,20.0,40.0,4.0,null,null,0.08,0.25021826,189,,,0,,False,10,train,2
2560,0.0,725.21117,725.46139,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,10.0,20.0,4.0,null,null,0.08,0.25021826,187,,,0,,False,9,train,1
2561,0.0,725.46139,725.71159,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,30.0,30.0,4.0,null,null,0.08,0.25019924,59,,,0,,False,10,train,1
2562,0.0,725.71159,725.96179,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-40.0,10.0,4.0,null,null,0.08,0.25019924,5,,,0,,False,10,train,1
2563,0.0,725.96179,726.21198,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-10.0,20.0,4.0,null,null,0.08,0.25019924,167,,,0,,False,11,test,1
2564,0.0,726.21198,726.46218,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,20.0,-10.0,4.0,null,null,0.08,0.25019924,28,,,0,,False,10,train,0
2565,0.0,726.46218,726.71238,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-40.0,-20.0,4.0,null,null,0.08,0.25020076,45,,,0,,False,10,train,1
2566,0.0,726.71238,726.96259,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,30.0,-20.0,4.0,null,null,0.08,0.25020076,232,,,0,,False,9,train,1
2567,0.0,726.96259,727.21279,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-10.0,-30.0,4.0,null,null,0.08,0.25020076,41,,,0,,False,10,train,1
2568,0.0,727.21279,727.46299,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,10.0,-10.0,4.0,null,null,0.08,0.25020076,89,,,0,,False,11,test,2
2569,0.0,727.46299,727.7132,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,20.0,40.0,4.0,null,null,0.08,0.25021674,14,,,0,,False,8,test,0
2570,0.0,727.7132,727.96342,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-40.0,-30.0,4.0,null,null,0.08,0.25021674,91,,,0,,False,10,train,1
2571,0.0,727.96342,728.21364,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,0.0,10.0,4.0,null,null,0.08,0.25021674,17,,,0,,False,9,train,2
2572,0.0,728.21364,728.46385,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,10.0,0.0,4.0,null,null,0.08,0.25021674,58,,,0,,False,9,train,0
2573,0.0,728.46385,728.71407,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-40.0,40.0,4.0,null,null,0.08,0.25021576,21,,,0,,False,10,train,2
2574,0.0,728.71407,728.96429,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,40.0,-10.0,4.0,null,null,0.08,0.25021576,29,,,0,,False,10,train,2
2575,0.0,728.96429,729.2145,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-10.0,0.0,4.0,null,null,0.08,0.25021576,160,,,0,,False,10,train,0
2576,0.0,729.2145,729.46472,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,20.0,10.0,4.0,null,null,0.08,0.25021576,102,,,0,,False,8,test,1
