stimulus_presentation_id,stimulus_block,start_time,stop_time,phase,stimulus_name,frame,coherence,x_position,contrast,color,size,Dir,spatial_frequency,orientation,temporal_frequency,Speed,y_position,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2780,0.0,770.71564,770.96585,"[3644.93333333, 3644.93333333]",gabors,null,null,-10.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,30.0,0.2502038,215,,,0,,False,14,test,2
2781,0.0,770.96585,771.21607,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-30.0,0.2502187,25,,,0,,False,11,test,1
2782,0.0,771.21607,771.46629,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,20.0,0.2502187,181,,,0,,False,10,train,1
2783,0.0,771.46629,771.7165,"[3644.93333333, 3644.93333333]",gabors,null,null,-30.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,10.0,0.2502187,126,,,0,,False,12,train,1
2784,0.0,771.7165,771.96672,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-10.0,0.2502187,71,,,0,,False,10,train,0
2785,0.0,771.96672,772.21692,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-10.0,0.2502013,143,,,0,,False,11,test,2
2786,0.0,772.21692,772.46713,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,40.0,0.2502013,118,,,0,,False,10,train,2
2787,0.0,772.46713,772.71733,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,0.0,0.2502013,63,,,0,,False,11,test,2
2788,0.0,772.71733,772.96753,"[3644.93333333, 3644.93333333]",gabors,null,null,30.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,0.0,0.2502013,93,,,0,,False,11,test,2
2789,0.0,772.96753,773.21775,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-30.0,0.2502187,17,,,0,,False,12,train,2
2790,0.0,773.21775,773.46797,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,40.0,0.2502187,137,,,0,,False,10,train,2
2791,0.0,773.46797,773.71818,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,30.0,0.2502187,209,,,0,,False,11,test,1
2792,0.0,773.71818,773.9684,"[3644.93333333, 3644.93333333]",gabors,null,null,30.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,10.0,0.2502187,20,,,0,,False,14,test,0
2793,0.0,773.9684,774.2186,"[3644.93333333, 3644.93333333]",gabors,null,null,-10.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-30.0,0.2501988,115,,,0,,False,10,train,0
2794,0.0,774.2186,774.4688,"[3644.93333333, 3644.93333333]",gabors,null,null,-30.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,10.0,0.2501988,112,,,0,,False,8,test,0
2795,0.0,774.4688,774.719,"[3644.93333333, 3644.93333333]",gabors,null,null,-10.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,0.0,0.2501988,220,,,0,,False,12,train,1
2796,0.0,774.719,774.9692,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,40.0,0.2501988,131,,,0,,False,10,train,0
2797,0.0,774.9692,775.2194,"[3644.93333333, 3644.93333333]",gabors,null,null,-10.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,0.0,0.2502062,219,,,0,,False,11,test,0
2798,0.0,775.2194,775.46961,"[3644.93333333, 3644.93333333]",gabors,null,null,-30.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,10.0,0.2502062,126,,,0,,False,13,train,1
2799,0.0,775.46961,775.71982,"[3644.93333333, 3644.93333333]",gabors,null,null,-40.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-10.0,0.2502062,202,,,0,,False,11,test,2
2800,0.0,775.71982,775.97002,"[3644.93333333, 3644.93333333]",gabors,null,null,-10.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,10.0,0.2502062,154,,,0,,False,11,test,2
2801,0.0,775.97002,776.22024,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-40.0,0.2502138,205,,,0,,False,12,train,1
2802,0.0,776.22024,776.47045,"[3644.93333333, 3644.93333333]",gabors,null,null,-10.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-10.0,0.2502138,101,,,0,,False,8,test,1
2803,0.0,776.47045,776.72066,"[3644.93333333, 3644.93333333]",gabors,null,null,-30.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,20.0,0.2502138,8,,,0,,False,11,test,0
2804,0.0,776.72066,776.97088,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,30.0,0.2502138,70,,,0,,False,11,test,1
2805,0.0,776.97088,777.22109,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,40.0,0.2502087,146,,,0,,False,11,test,1
2806,0.0,777.22109,777.4713,"[3644.93333333, 3644.93333333]",gabors,null,null,-30.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-20.0,0.2502087,113,,,0,,False,10,train,2
2807,0.0,777.4713,777.7215,"[3644.93333333, 3644.93333333]",gabors,null,null,-40.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-10.0,0.2502087,202,,,0,,False,12,train,2
2808,0.0,777.7215,777.97171,"[3644.93333333, 3644.93333333]",gabors,null,null,30.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,0.0,0.2502087,93,,,0,,False,12,train,2
2809,0.0,777.97171,778.22192,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,0.0,0.2502113,11,,,0,,False,6,train,1
2810,0.0,778.22192,778.47214,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,20.0,0.2502113,58,,,0,,False,7,train,2
2811,0.0,778.47214,778.72235,"[3644.93333333, 3644.93333333]",gabors,null,null,-10.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,40.0,0.2502113,104,,,0,,False,11,test,1
2812,0.0,778.72235,778.97256,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-30.0,0.2502113,179,,,0,,False,10,train,2
2813,0.0,778.97256,779.22276,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,30.0,0.2502037,207,,,0,,False,8,test,0
2814,0.0,779.22276,779.47297,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-40.0,0.2502037,205,,,0,,False,13,train,1
2815,0.0,779.47297,779.72317,"[3644.93333333, 3644.93333333]",gabors,null,null,30.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,30.0,0.2502037,185,,,0,,False,9,train,0
2816,0.0,779.72317,779.97337,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,0.0,0.2502037,232,,,0,,False,13,train,1
2817,0.0,779.97337,780.22358,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-20.0,0.2502113,72,,,0,,False,10,train,1
2818,0.0,780.22358,780.4738,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,40.0,0.2502113,137,,,0,,False,11,test,2
2819,0.0,780.4738,780.72401,"[3644.93333333, 3644.93333333]",gabors,null,null,-40.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,20.0,0.2502113,223,,,0,,False,11,test,2
2820,0.0,780.72401,780.97422,"[3644.93333333, 3644.93333333]",gabors,null,null,-40.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-10.0,0.2502113,202,,,0,,False,13,train,2
2821,0.0,780.97422,781.22443,"[3644.93333333, 3644.93333333]",gabors,null,null,-30.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,40.0,0.2502112,28,,,0,,False,12,train,1
2822,0.0,781.22443,781.47464,"[3644.93333333, 3644.93333333]",gabors,null,null,-40.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,10.0,0.2502112,224,,,0,,False,10,train,1
2823,0.0,781.47464,781.72485,"[3644.93333333, 3644.93333333]",gabors,null,null,-40.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-10.0,0.2502112,12,,,0,,False,12,train,0
2824,0.0,781.72485,781.97506,"[3644.93333333, 3644.93333333]",gabors,null,null,30.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,20.0,0.2502112,106,,,0,,False,11,test,1
2825,0.0,781.97506,782.22527,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-30.0,0.2502063,19,,,0,,False,11,test,0
2826,0.0,782.22527,782.47548,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-20.0,0.2502063,13,,,0,,False,10,train,0
2827,0.0,782.47548,782.72568,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,10.0,0.2502063,82,,,0,,False,13,train,1
2828,0.0,782.72568,782.97589,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-10.0,0.2502063,230,,,0,,False,12,train,1
2829,0.0,782.97589,783.2261,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,10.0,0.2502087,168,,,0,,False,9,train,0
2830,0.0,783.2261,783.47631,"[3644.93333333, 3644.93333333]",gabors,null,null,-40.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-20.0,0.2502087,157,,,0,,False,11,test,0
2831,0.0,783.47631,783.72651,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-10.0,0.2502087,24,,,0,,False,12,train,1
2832,0.0,783.72651,783.97672,"[3644.93333333, 3644.93333333]",gabors,null,null,-10.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,40.0,0.2502087,104,,,0,,False,12,train,1
2833,0.0,783.97672,784.22693,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-40.0,0.2502088,212,,,0,,False,12,train,0
2834,0.0,784.22693,784.47714,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-10.0,0.2502088,43,,,0,,False,13,train,1
2835,0.0,784.47714,784.72735,"[3644.93333333, 3644.93333333]",gabors,null,null,-40.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,0.0,0.2502088,75,,,0,,False,11,test,0
2836,0.0,784.72735,784.97756,"[3644.93333333, 3644.93333333]",gabors,null,null,30.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,40.0,0.2502088,139,,,0,,False,13,train,1
2837,0.0,784.97756,785.22777,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,10.0,0.2502137,180,,,0,,False,10,train,2
2838,0.0,785.22777,785.47799,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,40.0,0.2502137,216,,,0,,False,12,train,2
2839,0.0,785.47799,785.7282,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,30.0,0.2502137,242,,,0,,False,11,test,2
2840,0.0,785.7282,785.97841,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-20.0,0.2502137,136,,,0,,False,11,test,0
2841,0.0,785.97841,786.22862,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-30.0,0.2502088,92,,,0,,False,9,train,1
2842,0.0,786.22862,786.47883,"[3644.93333333, 3644.93333333]",gabors,null,null,-40.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,40.0,0.2502088,160,,,0,,False,8,test,1
2843,0.0,786.47883,786.72904,"[3644.93333333, 3644.93333333]",gabors,null,null,30.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,20.0,0.2502088,106,,,0,,False,12,train,1
2844,0.0,786.72904,786.97925,"[3644.93333333, 3644.93333333]",gabors,null,null,-40.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,20.0,0.2502088,67,,,0,,False,12,train,0
2845,0.0,786.97925,787.22946,"[3644.93333333, 3644.93333333]",gabors,null,null,-10.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-20.0,0.2502112,2,,,0,,False,9,train,0
2846,0.0,787.22946,787.47967,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,40.0,0.2502112,186,,,0,,False,12,train,0
2847,0.0,787.47967,787.72988,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-40.0,0.2502112,42,,,0,,False,10,train,2
2848,0.0,787.72988,787.98009,"[3644.93333333, 3644.93333333]",gabors,null,null,-40.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-10.0,0.2502112,12,,,0,,False,13,train,0
2849,0.0,787.98009,788.2303,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-40.0,0.2502038,144,,,0,,False,10,train,1
2850,0.0,788.2303,788.4805,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,20.0,0.2502038,142,,,0,,False,11,test,0
2851,0.0,788.4805,788.7307,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-30.0,0.2502038,99,,,0,,False,11,test,2
2852,0.0,788.7307,788.98091,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-40.0,0.2502038,111,,,0,,False,10,train,2
2853,0.0,788.98091,789.23113,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,20.0,0.2502187,127,,,0,,False,10,train,1
2854,0.0,789.23113,789.48135,"[3644.93333333, 3644.93333333]",gabors,null,null,-30.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,40.0,0.2502187,222,,,0,,False,10,train,0
2855,0.0,789.48135,789.73156,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,20.0,0.2502187,142,,,0,,False,12,train,0
2856,0.0,789.73156,789.98178,"[3644.93333333, 3644.93333333]",gabors,null,null,-40.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,40.0,0.2502187,160,,,0,,False,9,train,1
2857,0.0,789.98178,790.23198,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,30.0,0.2502013,46,,,0,,False,9,train,0
2858,0.0,790.23198,790.48219,"[3644.93333333, 3644.93333333]",gabors,null,null,-10.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-40.0,0.2502013,41,,,0,,False,11,test,1
2859,0.0,790.48219,790.73239,"[3644.93333333, 3644.93333333]",gabors,null,null,30.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-40.0,0.2502013,94,,,0,,False,10,train,2
2860,0.0,790.73239,790.98259,"[3644.93333333, 3644.93333333]",gabors,null,null,-10.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,20.0,0.2502013,49,,,0,,False,11,test,0
2861,0.0,790.98259,791.2328,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-20.0,0.2502087,80,,,0,,False,10,train,2
2862,0.0,791.2328,791.48301,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-10.0,0.2502087,71,,,0,,False,11,test,0
2863,0.0,791.48301,791.73321,"[3644.93333333, 3644.93333333]",gabors,null,null,-30.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,10.0,0.2502087,45,,,0,,False,14,test,2
2864,0.0,791.73321,791.98342,"[3644.93333333, 3644.93333333]",gabors,null,null,-10.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-10.0,0.2502087,69,,,0,,False,9,train,0
2865,0.0,791.98342,792.23363,"[3644.93333333, 3644.93333333]",gabors,null,null,-10.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-10.0,0.2502088,101,,,0,,False,9,train,1
2866,0.0,792.23363,792.48384,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-10.0,0.2502088,71,,,0,,False,12,train,0
2867,0.0,792.48384,792.73405,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-30.0,0.2502088,206,,,0,,False,12,train,0
2868,0.0,792.73405,792.98426,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,40.0,0.2502088,239,,,0,,False,11,test,1
2869,0.0,792.98426,793.23447,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,10.0,0.2502112,47,,,0,,False,13,train,1
2870,0.0,793.23447,793.48468,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,20.0,0.2502112,240,,,0,,False,10,train,2
2871,0.0,793.48468,793.73489,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,30.0,0.2502112,18,,,0,,False,11,test,2
2872,0.0,793.73489,793.9851,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,10.0,0.2502112,59,,,0,,False,9,train,0
2873,0.0,793.9851,794.23531,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-40.0,0.2502063,227,,,0,,False,9,train,1
2874,0.0,794.23531,794.48552,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-30.0,0.2502063,92,,,0,,False,10,train,1
2875,0.0,794.48552,794.73572,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-10.0,0.2502063,183,,,0,,False,12,train,0
2876,0.0,794.73572,794.98593,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-40.0,0.2502063,38,,,0,,False,9,train,0
2877,0.0,794.98593,795.23613,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,0.0,0.2502012,63,,,0,,False,12,train,2
2878,0.0,795.23613,795.48633,"[3644.93333333, 3644.93333333]",gabors,null,null,-10.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,40.0,0.2502012,135,,,0,,False,13,train,0
2879,0.0,795.48633,795.73653,"[3644.93333333, 3644.93333333]",gabors,null,null,-40.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,20.0,0.2502012,223,,,0,,False,12,train,2
2880,0.0,795.73653,795.98673,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-20.0,0.2502012,72,,,0,,False,11,test,1
2881,0.0,795.98673,796.23695,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,10.0,0.2502163,184,,,0,,False,11,test,0
2882,0.0,796.23695,796.48717,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-40.0,0.2502163,38,,,0,,False,10,train,0
2883,0.0,796.48717,796.73738,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,40.0,0.2502163,225,,,0,,False,11,test,2
2884,0.0,796.73738,796.9876,"[3644.93333333, 3644.93333333]",gabors,null,null,-30.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-30.0,0.2502163,40,,,0,,False,10,train,2
2885,0.0,796.9876,797.23781,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,10.0,0.2502137,47,,,0,,False,14,test,1
2886,0.0,797.23781,797.48803,"[3644.93333333, 3644.93333333]",gabors,null,null,-40.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-20.0,0.2502137,157,,,0,,False,12,train,0
2887,0.0,797.48803,797.73824,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,30.0,0.2502137,155,,,0,,False,13,train,0
2888,0.0,797.73824,797.98845,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,10.0,0.2502137,180,,,0,,False,11,test,2
2889,0.0,797.98845,798.23866,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,40.0,0.2502063,234,,,0,,False,10,train,1
2890,0.0,798.23866,798.48887,"[3644.93333333, 3644.93333333]",gabors,null,null,30.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,0.0,0.2502063,156,,,0,,False,11,test,0
2891,0.0,798.48887,798.73907,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,10.0,0.2502063,214,,,0,,False,10,train,2
2892,0.0,798.73907,798.98928,"[3644.93333333, 3644.93333333]",gabors,null,null,30.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,0.0,0.2502063,178,,,0,,False,12,train,1
2893,0.0,798.98928,799.23949,"[3644.93333333, 3644.93333333]",gabors,null,null,-40.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,40.0,0.2502112,160,,,0,,False,10,train,1
2894,0.0,799.23949,799.4897,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-20.0,0.2502112,56,,,0,,False,11,test,0
2895,0.0,799.4897,799.73991,"[3644.93333333, 3644.93333333]",gabors,null,null,30.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,40.0,0.2502112,73,,,0,,False,12,train,2
2896,0.0,799.73991,799.99012,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-40.0,0.2502112,38,,,0,,False,11,test,0
2897,0.0,799.99012,800.24033,"[3644.93333333, 3644.93333333]",gabors,null,null,30.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-40.0,0.2502038,94,,,0,,False,11,test,2
2898,0.0,800.24033,800.49053,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,20.0,0.2502038,58,,,0,,False,8,test,2
2899,0.0,800.49053,800.74073,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-10.0,0.2502038,76,,,0,,False,10,train,0
2900,0.0,800.74073,800.99094,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,20.0,0.2502038,68,,,0,,False,10,train,0
2901,0.0,800.99094,801.24114,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,40.0,0.2502062,53,,,0,,False,10,train,2
2902,0.0,801.24114,801.49135,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,20.0,0.2502062,68,,,0,,False,11,test,0
2903,0.0,801.49135,801.74156,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-30.0,0.2502062,81,,,0,,False,11,test,1
2904,0.0,801.74156,801.99176,"[3644.93333333, 3644.93333333]",gabors,null,null,-40.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-40.0,0.2502062,120,,,0,,False,11,test,1
2905,0.0,801.99176,802.24198,"[3644.93333333, 3644.93333333]",gabors,null,null,30.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,0.0,0.2502138,93,,,0,,False,13,train,2
2906,0.0,802.24198,802.49219,"[3644.93333333, 3644.93333333]",gabors,null,null,-30.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-20.0,0.2502138,113,,,0,,False,11,test,2
2907,0.0,802.49219,802.7424,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,40.0,0.2502138,118,,,0,,False,11,test,2
2908,0.0,802.7424,802.99262,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,30.0,0.2502138,235,,,0,,False,12,train,1
