stimulus_presentation_id,stimulus_block,start_time,stop_time,frame,Dir,contrast,Speed,orientation,temporal_frequency,color,phase,coherence,spatial_frequency,x_position,size,stimulus_name,y_position,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
747,0.0,261.94944,262.19964,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,20.0,"[20.0, 20.0]",gabors,40.0,0.25019827,79,,,0,,False,3,train,1
748,0.0,262.19964,262.44984,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,"[20.0, 20.0]",gabors,10.0,0.25019827,60,,,0,,False,1,train,2
749,0.0,262.44984,262.70005,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,"[20.0, 20.0]",gabors,20.0,0.25021173,220,,,0,,False,4,train,2
750,0.0,262.70005,262.95026,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,40.0,"[20.0, 20.0]",gabors,10.0,0.25021173,134,,,0,,False,2,test,2
751,0.0,262.95026,263.20047,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,"[20.0, 20.0]",gabors,-10.0,0.25021173,55,,,0,,False,6,train,1
752,0.0,263.20047,263.45068,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,0.0,"[20.0, 20.0]",gabors,20.0,0.25021173,21,,,0,,False,4,train,2
753,0.0,263.45068,263.70089,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,0.0,"[20.0, 20.0]",gabors,40.0,0.25020827,29,,,0,,False,3,train,2
754,0.0,263.70089,263.9511,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,"[20.0, 20.0]",gabors,-40.0,0.25020827,228,,,0,,False,2,test,1
755,0.0,263.9511,264.20131,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,40.0,"[20.0, 20.0]",gabors,20.0,0.25020827,86,,,0,,False,4,train,2
756,0.0,264.20131,264.45152,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,30.0,"[20.0, 20.0]",gabors,-30.0,0.25020827,141,,,0,,False,2,test,1
757,0.0,264.45152,264.70173,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,20.0,"[20.0, 20.0]",gabors,30.0,0.25021423,26,,,0,,False,2,test,1
758,0.0,264.70173,264.95194,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,40.0,"[20.0, 20.0]",gabors,10.0,0.25021423,126,,,0,,False,2,test,0
759,0.0,264.95194,265.20216,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,"[20.0, 20.0]",gabors,-30.0,0.25021423,191,,,0,,False,2,test,1
760,0.0,265.20216,265.45237,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,"[20.0, 20.0]",gabors,-30.0,0.25021423,138,,,0,,False,5,test,0
761,0.0,265.45237,265.70258,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,0.0,"[20.0, 20.0]",gabors,-30.0,0.25020327,8,,,0,,False,7,train,0
762,0.0,265.70258,265.95278,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,20.0,"[20.0, 20.0]",gabors,-20.0,0.25020327,148,,,0,,False,3,train,2
763,0.0,265.95278,266.20298,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,40.0,"[20.0, 20.0]",gabors,10.0,0.25020327,126,,,0,,False,3,train,0
764,0.0,266.20298,266.45319,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,0.0,"[20.0, 20.0]",gabors,10.0,0.25020327,165,,,0,,False,3,train,2
765,0.0,266.45319,266.7034,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,"[20.0, 20.0]",gabors,30.0,0.25021173,98,,,0,,False,2,test,1
766,0.0,266.7034,266.95361,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,"[20.0, 20.0]",gabors,-10.0,0.25021173,82,,,0,,False,5,test,1
767,0.0,266.95361,267.20382,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,20.0,"[20.0, 20.0]",gabors,0.0,0.25021173,162,,,0,,False,2,test,2
768,0.0,267.20382,267.45403,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,40.0,"[20.0, 20.0]",gabors,-40.0,0.25021173,2,,,0,,False,4,train,1
769,0.0,267.45403,267.70424,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,20.0,"[20.0, 20.0]",gabors,-10.0,0.25020577,84,,,0,,False,5,test,1
770,0.0,267.70424,267.95444,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,"[20.0, 20.0]",gabors,-40.0,0.25020577,94,,,0,,False,5,test,2
771,0.0,267.95444,268.20465,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,20.0,"[20.0, 20.0]",gabors,-40.0,0.25020577,204,,,0,,False,2,test,0
772,0.0,268.20465,268.45486,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,10.0,"[20.0, 20.0]",gabors,-20.0,0.25020577,152,,,0,,False,3,train,2
773,0.0,268.45486,268.70507,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,30.0,"[20.0, 20.0]",gabors,0.0,0.25021173,33,,,0,,False,1,train,0
774,0.0,268.70507,268.95528,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,"[20.0, 20.0]",gabors,-10.0,0.25021173,114,,,0,,False,4,train,1
775,0.0,268.95528,269.20549,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,40.0,"[20.0, 20.0]",gabors,30.0,0.25021173,110,,,0,,False,3,train,0
776,0.0,269.20549,269.4557,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,"[20.0, 20.0]",gabors,-10.0,0.25021173,115,,,0,,False,3,train,0
777,0.0,269.4557,269.70591,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,"[20.0, 20.0]",gabors,40.0,0.25021077,117,,,0,,False,4,train,2
778,0.0,269.70591,269.95612,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,"[20.0, 20.0]",gabors,-30.0,0.25021077,57,,,0,,False,4,train,0
779,0.0,269.95612,270.20634,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,40.0,"[20.0, 20.0]",gabors,-20.0,0.25021077,40,,,0,,False,2,test,0
780,0.0,270.20634,270.45655,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,"[20.0, 20.0]",gabors,30.0,0.25021077,52,,,0,,False,3,train,1
781,0.0,270.45655,270.70675,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,"[20.0, 20.0]",gabors,20.0,0.25020673,164,,,0,,False,3,train,2
782,0.0,270.70675,270.95696,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,"[20.0, 20.0]",gabors,10.0,0.25020673,161,,,0,,False,2,test,0
783,0.0,270.95696,271.20717,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,"[20.0, 20.0]",gabors,30.0,0.25020673,24,,,0,,False,6,train,2
784,0.0,271.20717,271.45737,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,30.0,"[20.0, 20.0]",gabors,-20.0,0.25020673,15,,,0,,False,2,test,2
785,0.0,271.45737,271.70758,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,40.0,"[20.0, 20.0]",gabors,-10.0,0.25020827,173,,,0,,False,2,test,1
786,0.0,271.70758,271.95779,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,30.0,"[20.0, 20.0]",gabors,20.0,0.25020827,143,,,0,,False,4,train,1
787,0.0,271.95779,272.208,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,40.0,"[20.0, 20.0]",gabors,-30.0,0.25020827,120,,,0,,False,2,test,0
788,0.0,272.208,272.45821,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,20.0,"[20.0, 20.0]",gabors,-40.0,0.25020827,49,,,0,,False,4,train,1
789,0.0,272.45821,272.70842,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,30.0,"[20.0, 20.0]",gabors,-40.0,0.25021423,136,,,0,,False,4,train,0
790,0.0,272.70842,272.95863,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,20.0,"[20.0, 20.0]",gabors,-40.0,0.25021423,204,,,0,,False,3,train,0
791,0.0,272.95863,273.20885,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,30.0,"[20.0, 20.0]",gabors,-40.0,0.25021423,210,,,0,,False,4,train,2
792,0.0,273.20885,273.45906,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,0.0,"[20.0, 20.0]",gabors,-10.0,0.25021423,80,,,0,,False,2,test,2
793,0.0,273.45906,273.70927,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,"[20.0, 20.0]",gabors,-10.0,0.25020327,115,,,0,,False,4,train,0
794,0.0,273.70927,273.95947,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,10.0,"[20.0, 20.0]",gabors,40.0,0.25020327,197,,,0,,False,2,test,0
795,0.0,273.95947,274.20967,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,"[20.0, 20.0]",gabors,30.0,0.25020327,128,,,0,,False,5,test,2
796,0.0,274.20967,274.45988,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,10.0,"[20.0, 20.0]",gabors,-30.0,0.25020327,214,,,0,,False,1,train,0
797,0.0,274.45988,274.71009,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,30.0,"[20.0, 20.0]",gabors,-20.0,0.25021173,15,,,0,,False,3,train,2
798,0.0,274.71009,274.9603,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,"[20.0, 20.0]",gabors,-30.0,0.25021173,118,,,0,,False,1,train,1
799,0.0,274.9603,275.21051,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,"[20.0, 20.0]",gabors,30.0,0.25021173,128,,,0,,False,6,train,2
800,0.0,275.21051,275.46072,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,40.0,"[20.0, 20.0]",gabors,30.0,0.25021173,221,,,0,,False,2,test,2
801,0.0,275.46072,275.71093,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,"[20.0, 20.0]",gabors,40.0,0.25020827,104,,,0,,False,3,train,1
802,0.0,275.71093,275.96114,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,"[20.0, 20.0]",gabors,10.0,0.25020827,9,,,0,,False,3,train,0
803,0.0,275.96114,276.21135,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,20.0,"[20.0, 20.0]",gabors,0.0,0.25020827,28,,,0,,False,3,train,1
804,0.0,276.21135,276.46156,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,"[20.0, 20.0]",gabors,-10.0,0.25020827,55,,,0,,False,7,train,1
805,0.0,276.46156,276.71177,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,40.0,"[20.0, 20.0]",gabors,20.0,0.25021173,229,,,0,,False,2,test,1
806,0.0,276.71177,276.96198,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,10.0,"[20.0, 20.0]",gabors,-10.0,0.25021173,109,,,0,,False,5,test,0
807,0.0,276.96198,277.21219,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,0.0,"[20.0, 20.0]",gabors,-10.0,0.25021173,139,,,0,,False,3,train,1
808,0.0,277.21219,277.4624,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,"[20.0, 20.0]",gabors,-40.0,0.25021173,94,,,0,,False,6,train,2
809,0.0,277.4624,277.71261,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,10.0,"[20.0, 20.0]",gabors,-20.0,0.25020577,46,,,0,,False,4,train,0
810,0.0,277.71261,277.96281,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,"[20.0, 20.0]",gabors,10.0,0.25020577,145,,,0,,False,5,test,2
811,0.0,277.96281,278.21302,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,"[20.0, 20.0]",gabors,-40.0,0.25020577,228,,,0,,False,3,train,1
812,0.0,278.21302,278.46323,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,30.0,"[20.0, 20.0]",gabors,-20.0,0.25020577,170,,,0,,False,5,test,1
813,0.0,278.46323,278.71344,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,"[20.0, 20.0]",gabors,-10.0,0.25020923,17,,,0,,False,3,train,2
814,0.0,278.71344,278.96364,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,40.0,"[20.0, 20.0]",gabors,-10.0,0.25020923,173,,,0,,False,3,train,1
815,0.0,278.96364,279.21385,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,30.0,"[20.0, 20.0]",gabors,-30.0,0.25020923,141,,,0,,False,3,train,1
816,0.0,279.21385,279.46406,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,"[20.0, 20.0]",gabors,-40.0,0.25020923,129,,,0,,False,1,train,0
817,0.0,279.46406,279.71427,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,"[20.0, 20.0]",gabors,10.0,0.25020827,161,,,0,,False,3,train,0
818,0.0,279.71427,279.96448,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,"[20.0, 20.0]",gabors,0.0,0.25020827,78,,,0,,False,4,train,0
819,0.0,279.96448,280.21469,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,"[20.0, 20.0]",gabors,-20.0,0.25020827,208,,,0,,False,2,test,1
820,0.0,280.21469,280.4649,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,"[20.0, 20.0]",gabors,-30.0,0.25020827,140,,,0,,False,2,test,2
821,0.0,280.4649,280.71512,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,0.0,"[20.0, 20.0]",gabors,-20.0,0.25021923,22,,,0,,False,3,train,0
822,0.0,280.71512,280.96533,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,20.0,"[20.0, 20.0]",gabors,30.0,0.25021923,43,,,0,,False,2,test,0
823,0.0,280.96533,281.21555,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,0.0,"[20.0, 20.0]",gabors,30.0,0.25021923,234,,,0,,False,1,train,0
824,0.0,281.21555,281.46577,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,"[20.0, 20.0]",gabors,30.0,0.25021923,98,,,0,,False,3,train,1
825,0.0,281.46577,281.71597,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,"[20.0, 20.0]",gabors,-20.0,0.25020077,92,,,0,,False,4,train,0
826,0.0,281.71597,281.96617,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,20.0,"[20.0, 20.0]",gabors,0.0,0.25020077,14,,,0,,False,2,test,0
827,0.0,281.96617,282.21638,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,"[20.0, 20.0]",gabors,10.0,0.25020077,38,,,0,,False,2,test,0
828,0.0,282.21638,282.46658,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,"[20.0, 20.0]",gabors,0.0,0.25020077,87,,,0,,False,3,train,1
829,0.0,282.46658,282.71679,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,"[20.0, 20.0]",gabors,10.0,0.25021673,38,,,0,,False,3,train,0
830,0.0,282.71679,282.96701,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,10.0,"[20.0, 20.0]",gabors,20.0,0.25021673,222,,,0,,False,2,test,2
831,0.0,282.96701,283.21723,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,"[20.0, 20.0]",gabors,10.0,0.25021673,9,,,0,,False,4,train,0
832,0.0,283.21723,283.46744,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,"[20.0, 20.0]",gabors,30.0,0.25021673,176,,,0,,False,5,test,1
833,0.0,283.46744,283.71764,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,"[20.0, 20.0]",gabors,0.0,0.25019827,44,,,0,,False,5,test,1
834,0.0,283.71764,283.96784,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,"[20.0, 20.0]",gabors,-40.0,0.25019827,23,,,0,,False,4,train,1
835,0.0,283.96784,284.21804,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,40.0,"[20.0, 20.0]",gabors,20.0,0.25019827,99,,,0,,False,4,train,0
836,0.0,284.21804,284.46824,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,"[20.0, 20.0]",gabors,20.0,0.25019827,122,,,0,,False,3,train,0
837,0.0,284.46824,284.71845,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,"[20.0, 20.0]",gabors,-20.0,0.25021423,160,,,0,,False,3,train,2
838,0.0,284.71845,284.96866,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,10.0,"[20.0, 20.0]",gabors,10.0,0.25021423,1,,,0,,False,4,train,2
839,0.0,284.96866,285.21888,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,"[20.0, 20.0]",gabors,10.0,0.25021423,142,,,0,,False,2,test,1
840,0.0,285.21888,285.46909,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,30.0,"[20.0, 20.0]",gabors,40.0,0.25021423,219,,,0,,False,1,train,1
841,0.0,285.46909,285.7193,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,0.0,"[20.0, 20.0]",gabors,20.0,0.25020577,212,,,0,,False,2,test,0
842,0.0,285.7193,285.9695,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,"[20.0, 20.0]",gabors,40.0,0.25020577,102,,,0,,False,4,train,1
843,0.0,285.9695,286.21971,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,20.0,"[20.0, 20.0]",gabors,10.0,0.25020577,184,,,0,,False,3,train,0
844,0.0,286.21971,286.46992,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,0.0,"[20.0, 20.0]",gabors,-40.0,0.25020577,72,,,0,,False,2,test,0
845,0.0,286.46992,286.72013,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,40.0,"[20.0, 20.0]",gabors,30.0,0.25020923,110,,,0,,False,4,train,0
846,0.0,286.72013,286.97033,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,40.0,"[20.0, 20.0]",gabors,-40.0,0.25020923,65,,,0,,False,2,test,2
847,0.0,286.97033,287.22054,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,"[20.0, 20.0]",gabors,-10.0,0.25020923,235,,,0,,False,1,train,2
848,0.0,287.22054,287.47075,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,"[20.0, 20.0]",gabors,20.0,0.25020923,192,,,0,,False,1,train,1
849,0.0,287.47075,287.72096,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,"[20.0, 20.0]",gabors,-10.0,0.25020827,235,,,0,,False,2,test,2
850,0.0,287.72096,287.97117,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,"[20.0, 20.0]",gabors,-20.0,0.25020827,20,,,0,,False,8,test,2
851,0.0,287.97117,288.22138,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,0.0,"[20.0, 20.0]",gabors,-20.0,0.25020827,22,,,0,,False,4,train,0
852,0.0,288.22138,288.47159,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,40.0,"[20.0, 20.0]",gabors,-30.0,0.25020827,120,,,0,,False,3,train,0
853,0.0,288.47159,288.7218,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,10.0,"[20.0, 20.0]",gabors,10.0,0.25021423,1,,,0,,False,5,test,2
854,0.0,288.7218,288.97201,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,"[20.0, 20.0]",gabors,20.0,0.25021423,192,,,0,,False,2,test,1
855,0.0,288.97201,289.22223,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,"[20.0, 20.0]",gabors,20.0,0.25021423,164,,,0,,False,4,train,2
856,0.0,289.22223,289.47244,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,40.0,"[20.0, 20.0]",gabors,10.0,0.25021423,236,,,0,,False,0,train,1
857,0.0,289.47244,289.72265,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,20.0,"[20.0, 20.0]",gabors,-10.0,0.25020327,18,,,0,,False,7,train,0
858,0.0,289.72265,289.97285,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,"[20.0, 20.0]",gabors,-40.0,0.25020327,16,,,0,,False,7,train,2
859,0.0,289.97285,290.22305,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,"[20.0, 20.0]",gabors,-40.0,0.25020327,16,,,0,,False,8,test,2
860,0.0,290.22305,290.47326,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,40.0,"[20.0, 20.0]",gabors,30.0,0.25020327,221,,,0,,False,3,train,2
861,0.0,290.47326,290.72347,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,30.0,"[20.0, 20.0]",gabors,10.0,0.25021173,42,,,0,,False,2,test,0
862,0.0,290.72347,290.97368,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,40.0,"[20.0, 20.0]",gabors,-40.0,0.25021173,194,,,0,,False,2,test,0
863,0.0,290.97368,291.22389,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,0.0,"[20.0, 20.0]",gabors,-30.0,0.25021173,127,,,0,,False,2,test,2
864,0.0,291.22389,291.4741,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,10.0,"[20.0, 20.0]",gabors,20.0,0.25021173,222,,,0,,False,3,train,2
865,0.0,291.4741,291.72431,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,30.0,"[20.0, 20.0]",gabors,10.0,0.25020577,42,,,0,,False,3,train,0
866,0.0,291.72431,291.97451,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,"[20.0, 20.0]",gabors,40.0,0.25020577,146,,,0,,False,4,train,0
867,0.0,291.97451,292.22472,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,"[20.0, 20.0]",gabors,10.0,0.25020577,145,,,0,,False,6,train,2
868,0.0,292.22472,292.47493,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,"[20.0, 20.0]",gabors,0.0,0.25020577,209,,,0,,False,3,train,1
869,0.0,292.47493,292.72514,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,"[20.0, 20.0]",gabors,-30.0,0.25021673,205,,,0,,False,2,test,1
870,0.0,292.72514,292.97536,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,20.0,"[20.0, 20.0]",gabors,20.0,0.25021673,190,,,0,,False,2,test,2
871,0.0,292.97536,293.22558,null,null,0.8,null,90.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,40.0,"[20.0, 20.0]",gabors,-20.0,0.25021673,81,,,0,,False,5,test,2
872,0.0,293.22558,293.47579,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,"[20.0, 20.0]",gabors,-30.0,0.25021673,191,,,0,,False,3,train,1
873,0.0,293.47579,293.726,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,"[20.0, 20.0]",gabors,-40.0,0.25020327,168,,,0,,False,3,train,1
874,0.0,293.726,293.9762,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,10.0,"[20.0, 20.0]",gabors,10.0,0.25020327,215,,,0,,False,3,train,1
875,0.0,293.9762,294.2264,null,null,0.8,null,0.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,"[20.0, 20.0]",gabors,-40.0,0.25020327,112,,,0,,False,2,test,0
876,0.0,294.2264,294.47661,null,null,0.8,null,45.0,4.0,null,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,"[20.0, 20.0]",gabors,20.0,0.25020327,192,,,0,,False,3,train,1
