stimulus_presentation_id,stimulus_block,start_time,stop_time,color,orientation,contrast,spatial_frequency,frame,stimulus_name,size,temporal_frequency,x_position,y_position,phase,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
111,0.0,106.34262,106.59283,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,-20.0,"[3644.93333333, 3644.93333333]",0.25021956,89,0.40795114,-0.72212731,8,0.15449941,True,0,train,1
112,0.0,106.59283,106.84305,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,-30.0,"[3644.93333333, 3644.93333333]",0.25021956,18,0.22015442,-0.60103899,7,0.15289488,True,1,train,1
113,0.0,106.84305,107.09325,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,40.0,"[3644.93333333, 3644.93333333]",0.25020044,60,0.0035533586,-0.58407835,8,0.22115091,True,2,test,1
114,0.0,107.09325,107.34346,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,-30.0,"[3644.93333333, 3644.93333333]",0.25020044,2,0.10390942,-0.58505287,7,0.10783454,True,1,train,0
115,0.0,107.34346,107.59366,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,10.0,"[3644.93333333, 3644.93333333]",0.25020044,77,0.075457634,-0.52178083,8,0.15119463,True,1,train,1
116,0.0,107.59366,107.84386,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,30.0,"[3644.93333333, 3644.93333333]",0.25020044,90,0.23417308,-0.5133581,7,0.13433521,True,0,train,0
117,0.0,107.84386,108.09407,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,20.0,-30.0,"[3644.93333333, 3644.93333333]",0.25021206,91,0.065770437,-0.657077,8,0.24923966,True,0,train,1
118,0.0,108.09407,108.34428,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,-30.0,"[3644.93333333, 3644.93333333]",0.25021206,92,-0.2947267,-0.61515832,5,0.13355028,True,0,train,1
119,0.0,108.34428,108.59449,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,30.0,"[3644.93333333, 3644.93333333]",0.25021206,93,-0.21193787,-0.62037268,7,0.13145983,True,0,train,0
120,0.0,108.59449,108.8447,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,30.0,"[3644.93333333, 3644.93333333]",0.25021206,90,-0.014451585,-0.5894836,7,0.15702195,True,1,train,0
121,0.0,108.8447,109.09491,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,0.0,"[3644.93333333, 3644.93333333]",0.25020294,66,-0.060534096,-0.4943562,8,0.11721703,True,1,train,0
122,0.0,109.09491,109.34511,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,20.0,"[3644.93333333, 3644.93333333]",0.25020294,94,-0.075458696,-0.32948462,7,0.075970827,True,0,train,0
123,0.0,109.34511,109.59531,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,-30.0,"[3644.93333333, 3644.93333333]",0.25020294,95,-0.0040826416,-0.47983593,8,0.16111434,True,0,train,0
124,0.0,109.59531,109.84552,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,20.0,"[3644.93333333, 3644.93333333]",0.25020294,70,0.10041178,-0.32763869,7,0.17961767,True,1,train,1
125,0.0,109.84552,110.09574,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,-30.0,"[3644.93333333, 3644.93333333]",0.25021956,81,-0.017817082,-0.4571707,8,0.090103262,True,1,train,0
126,0.0,110.09574,110.34596,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,20.0,40.0,"[3644.93333333, 3644.93333333]",0.25021956,58,-0.12329447,-0.47552387,7,0.16996139,True,1,train,2
127,0.0,110.34596,110.59617,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,20.0,"[3644.93333333, 3644.93333333]",0.25021956,96,0.13304131,-0.66099776,7,0.10197185,True,0,train,0
128,0.0,110.59617,110.84639,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,20.0,0.0,"[3644.93333333, 3644.93333333]",0.25021956,97,0.032402965,-0.65457661,7,0.22477227,True,0,train,1
129,0.0,110.84639,111.09659,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,10.0,"[3644.93333333, 3644.93333333]",0.25020044,72,-0.25263233,-0.66388276,8,0.13076935,True,1,train,0
130,0.0,111.09659,111.3468,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,30.0,"[3644.93333333, 3644.93333333]",0.25020044,98,0.00808251,-0.70778281,8,0.15178907,True,0,train,1
131,0.0,111.3468,111.597,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,30.0,"[3644.93333333, 3644.93333333]",0.25020044,50,-0.0025631001,-0.51721589,7,0.15041026,True,1,train,2
132,0.0,111.597,111.8472,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,-30.0,"[3644.93333333, 3644.93333333]",0.25020044,95,-0.1241855,-0.55030997,7,0.16430034,True,1,train,0
133,0.0,111.8472,112.09741,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,20.0,-10.0,"[3644.93333333, 3644.93333333]",0.25020956,75,0.0026359242,-0.48258242,8,0.28355814,True,1,train,2
134,0.0,112.09741,112.34762,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,-10.0,"[3644.93333333, 3644.93333333]",0.25020956,99,0.018835895,-0.28957475,8,0.19613125,True,0,train,1
135,0.0,112.34762,112.59782,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,10.0,"[3644.93333333, 3644.93333333]",0.25020956,100,0.086067209,-0.3638584,7,0.18193488,True,0,train,0
136,0.0,112.59782,112.84803,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,-30.0,"[3644.93333333, 3644.93333333]",0.25020956,18,-0.044653181,-0.36990035,7,0.16000249,True,2,test,1
137,0.0,112.84803,113.09824,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,-20.0,"[3644.93333333, 3644.93333333]",0.25020794,101,-0.022383752,-0.34319928,5,0.19489512,True,0,train,2
138,0.0,113.09824,113.34845,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,-30.0,"[3644.93333333, 3644.93333333]",0.25020794,102,-0.035256473,-0.39156877,8,0.22477918,True,0,train,1
139,0.0,113.34845,113.59866,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,30.0,"[3644.93333333, 3644.93333333]",0.25020794,103,-0.0024839434,-0.54527322,7,0.18316758,True,0,train,0
140,0.0,113.59866,113.84887,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,30.0,"[3644.93333333, 3644.93333333]",0.25020794,104,-0.14744568,-0.48899743,7,0.17859578,True,0,train,2
141,0.0,113.84887,114.09908,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,-40.0,"[3644.93333333, 3644.93333333]",0.25021206,105,-0.13631407,-0.51611329,8,0.19227981,True,0,train,2
142,0.0,114.09908,114.34929,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,-40.0,"[3644.93333333, 3644.93333333]",0.25021206,3,-0.11376321,-0.50556786,3,0.78141638,True,1,train,1
143,0.0,114.34929,114.5995,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,-20.0,"[3644.93333333, 3644.93333333]",0.25021206,106,-0.81794851,-1.4783661,6,0.14117661,True,0,train,0
144,0.0,114.5995,114.84971,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,30.0,"[3644.93333333, 3644.93333333]",0.25021206,59,-1.0022995,-1.7744089,5,0.22743041,True,1,train,0
145,0.0,114.84971,115.09992,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,-20.0,"[3644.93333333, 3644.93333333]",0.25020294,107,-0.61158534,-1.4931673,4,1.4766856,True,0,train,2
146,0.0,115.09992,115.35012,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,10.0,"[3644.93333333, 3644.93333333]",0.25020294,108,-0.21726684,0.3044172,7,0.32229746,True,0,train,2
147,0.0,115.35012,115.60032,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,-40.0,"[3644.93333333, 3644.93333333]",0.25020294,109,,,2,,False,0,train,1
148,0.0,115.60032,115.85053,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,30.0,"[3644.93333333, 3644.93333333]",0.25020294,110,0.14302132,-0.12975982,4,0.44045007,True,0,train,1
149,0.0,115.85053,116.10074,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,20.0,-20.0,"[3644.93333333, 3644.93333333]",0.25021706,20,0.047703611,-0.098494057,7,0.17544545,True,1,train,0
150,0.0,116.10074,116.35096,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,0.0,"[3644.93333333, 3644.93333333]",0.25021706,111,-0.043782309,-0.46213103,8,0.21513772,True,0,train,2
151,0.0,116.35096,116.60118,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,0.0,"[3644.93333333, 3644.93333333]",0.25021706,47,,,1,,False,1,train,2
152,0.0,116.60118,116.85139,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,-20.0,"[3644.93333333, 3644.93333333]",0.25021706,112,-0.17250044,-0.43291304,3,0.25268028,True,0,train,1
153,0.0,116.85139,117.10159,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,40.0,"[3644.93333333, 3644.93333333]",0.25020044,113,-0.29737701,-0.53847472,6,0.19039042,True,0,train,0
154,0.0,117.10159,117.3518,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,0.0,"[3644.93333333, 3644.93333333]",0.25020044,114,-0.29204897,-0.46412793,6,0.11829078,True,0,train,2
155,0.0,117.3518,117.602,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,-10.0,"[3644.93333333, 3644.93333333]",0.25020044,4,-0.16534491,-0.22742623,7,0.22848944,True,1,train,1
156,0.0,117.602,117.8522,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,-30.0,"[3644.93333333, 3644.93333333]",0.25020044,42,-0.25887301,-0.71335886,8,0.18466252,True,2,test,2
157,0.0,117.8522,118.10241,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,-20.0,"[3644.93333333, 3644.93333333]",0.25021706,115,-0.033302212,-0.63023404,7,0.17178115,True,0,train,2
158,0.0,118.10241,118.35263,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,20.0,40.0,"[3644.93333333, 3644.93333333]",0.25021706,58,-0.046026346,-0.62390969,8,0.43620932,True,2,test,2
159,0.0,118.35263,118.60285,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,20.0,"[3644.93333333, 3644.93333333]",0.25021706,116,-0.52166082,-2.1530625,7,0.12483861,True,0,train,1
160,0.0,118.60285,118.85306,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,0.0,"[3644.93333333, 3644.93333333]",0.25021706,28,-0.7761075,-2.2572654,7,0.12058486,True,2,test,2
161,0.0,118.85306,119.10327,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,-20.0,"[3644.93333333, 3644.93333333]",0.25020294,117,-0.67285181,-2.0689874,5,0.23616965,True,0,train,0
162,0.0,119.10327,119.35347,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,10.0,"[3644.93333333, 3644.93333333]",0.25020294,72,0.17659527,0.93386404,8,0.51994936,True,2,test,0
163,0.0,119.35347,119.60367,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,20.0,"[3644.93333333, 3644.93333333]",0.25020294,118,0.063345981,0.71913809,3,0.23694482,True,0,train,2
164,0.0,119.60367,119.85388,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,20.0,"[3644.93333333, 3644.93333333]",0.25020294,119,-0.02223735,0.47730134,8,0.14170243,True,0,train,0
165,0.0,119.85388,120.10409,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,20.0,"[3644.93333333, 3644.93333333]",0.25021456,70,-0.0067570274,0.83202871,3,0.079956805,True,2,test,1
166,0.0,120.10409,120.35431,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,10.0,"[3644.93333333, 3644.93333333]",0.25021456,83,0.068999201,0.90335779,3,0.21397492,True,1,train,1
167,0.0,120.35431,120.60452,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,40.0,"[3644.93333333, 3644.93333333]",0.25021456,120,,,1,,False,0,train,2
168,0.0,120.60452,120.85473,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,10.0,"[3644.93333333, 3644.93333333]",0.25021456,121,0.062378831,0.7069648,8,0.11179893,True,0,train,0
169,0.0,120.85473,121.10493,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,-30.0,"[3644.93333333, 3644.93333333]",0.25020044,41,0.055805808,0.49853711,7,0.15981909,True,2,test,1
170,0.0,121.10493,121.35514,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,-30.0,"[3644.93333333, 3644.93333333]",0.25020044,122,0.10560405,0.58391527,8,0.29660381,True,0,train,1
171,0.0,121.35514,121.60534,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,-40.0,"[3644.93333333, 3644.93333333]",0.25020044,3,-0.09479131,0.55246056,7,0.22378078,True,2,test,1
172,0.0,121.60534,121.85554,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,-10.0,"[3644.93333333, 3644.93333333]",0.25020044,123,-0.49794466,0.54055318,5,0.18974818,True,0,train,0
173,0.0,121.85554,122.10576,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,-30.0,"[3644.93333333, 3644.93333333]",0.25021956,95,-0.24457806,0.59343202,7,0.22590282,True,2,test,0
174,0.0,122.10576,122.35598,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,-20.0,"[3644.93333333, 3644.93333333]",0.25021956,112,-0.36427351,0.61905761,8,0.18682873,True,1,train,1
175,0.0,122.35598,122.60619,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,-40.0,"[3644.93333333, 3644.93333333]",0.25021956,124,-0.5609371,0.43361931,7,0.25910441,True,0,train,2
176,0.0,122.60619,122.85641,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,0.0,"[3644.93333333, 3644.93333333]",0.25021956,125,-0.77208495,0.12878846,5,0.18364478,True,0,train,1
177,0.0,122.85641,123.10662,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,0.0,"[3644.93333333, 3644.93333333]",0.25020294,125,-0.19758061,0.029203165,7,0.25258561,True,1,train,1
178,0.0,123.10662,123.35682,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,-20.0,"[3644.93333333, 3644.93333333]",0.25020294,101,-0.37063988,0.11217816,6,0.15178489,True,1,train,2
179,0.0,123.35682,123.60702,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,30.0,"[3644.93333333, 3644.93333333]",0.25020294,126,-0.28596594,0.18635977,6,0.16456494,True,0,train,0
180,0.0,123.60702,123.85723,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,20.0,20.0,"[3644.93333333, 3644.93333333]",0.25020294,88,,,0,,False,1,train,0
181,0.0,123.85723,124.10744,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,20.0,-40.0,"[3644.93333333, 3644.93333333]",0.25021456,127,-0.297425,-0.005519922,7,0.17580129,True,0,train,1
182,0.0,124.10744,124.35766,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,20.0,"[3644.93333333, 3644.93333333]",0.25021456,128,-0.14388862,0.10928149,8,0.21998867,True,0,train,2
183,0.0,124.35766,124.60787,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,10.0,"[3644.93333333, 3644.93333333]",0.25021456,83,-0.36421731,0.28640096,5,0.15260033,True,2,test,1
184,0.0,124.60787,124.85808,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,40.0,"[3644.93333333, 3644.93333333]",0.25021456,51,,,1,,False,1,train,2
185,0.0,124.85808,125.10829,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,-30.0,"[3644.93333333, 3644.93333333]",0.25020294,122,,,1,,False,1,train,1
186,0.0,125.10829,125.35849,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,-20.0,"[3644.93333333, 3644.93333333]",0.25020294,106,,,0,,False,1,train,0
187,0.0,125.35849,125.60869,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,-40.0,"[3644.93333333, 3644.93333333]",0.25020294,129,,,2,,False,0,train,0
188,0.0,125.60869,125.8589,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,20.0,-40.0,"[3644.93333333, 3644.93333333]",0.25020294,130,-0.4415753,-0.32052691,3,0.087799292,True,0,train,2
189,0.0,125.8589,126.10911,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,20.0,"[3644.93333333, 3644.93333333]",0.25021706,131,-0.53153845,0.035445556,5,0.21565121,True,0,train,2
190,0.0,126.10911,126.35933,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,30.0,"[3644.93333333, 3644.93333333]",0.25021706,110,-0.42174618,0.10238988,8,0.18766637,True,1,train,1
191,0.0,126.35933,126.60955,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,40.0,"[3644.93333333, 3644.93333333]",0.25021706,51,-0.30669645,-0.0074335338,4,0.1678552,True,2,test,2
192,0.0,126.60955,126.85976,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,0.0,"[3644.93333333, 3644.93333333]",0.25021706,132,-0.323295,-0.081721122,4,0.1202726,True,0,train,2
193,0.0,126.85976,127.10996,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,-20.0,"[3644.93333333, 3644.93333333]",0.25020044,101,-0.11208954,-0.12955199,7,0.2175072,True,2,test,2
194,0.0,127.10996,127.36017,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,-10.0,"[3644.93333333, 3644.93333333]",0.25020044,133,-0.42704933,-0.054381889,8,0.17292009,True,0,train,1
195,0.0,127.36017,127.61037,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,30.0,"[3644.93333333, 3644.93333333]",0.25020044,134,-0.47965188,0.0058428614,7,0.18855199,True,0,train,2
196,0.0,127.61037,127.86057,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,0.0,"[3644.93333333, 3644.93333333]",0.25020044,135,,,2,,False,0,train,0
197,0.0,127.86057,128.11078,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,20.0,-20.0,"[3644.93333333, 3644.93333333]",0.25021206,20,-0.34007264,0.044965856,7,0.18671948,True,2,test,0
198,0.0,128.11078,128.36099,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,-10.0,"[3644.93333333, 3644.93333333]",0.25021206,133,-0.36244276,-0.50773693,5,0.39923108,True,1,train,1
199,0.0,128.36099,128.6112,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,-20.0,"[3644.93333333, 3644.93333333]",0.25021206,106,-0.49459291,-0.029579413,7,0.32613892,True,2,test,0
200,0.0,128.6112,128.86141,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,20.0,"[3644.93333333, 3644.93333333]",0.25021206,131,-0.25545644,0.22511723,8,0.20023516,True,1,train,2
201,0.0,128.86141,129.11162,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,-40.0,"[3644.93333333, 3644.93333333]",0.25020294,136,-0.30419635,0.31843376,5,0.19985994,True,0,train,0
202,0.0,129.11162,129.36182,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,-40.0,"[3644.93333333, 3644.93333333]",0.25020294,137,-0.43354154,-0.054080929,5,0.16818291,True,0,train,1
203,0.0,129.36182,129.61202,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,20.0,-40.0,"[3644.93333333, 3644.93333333]",0.25020294,138,-0.44130766,0.068619834,7,0.2444278,True,0,train,0
204,0.0,129.61202,129.86223,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,-20.0,"[3644.93333333, 3644.93333333]",0.25020294,101,-0.35200583,0.018787681,6,0.22422069,True,3,train,2
205,0.0,129.86223,130.11245,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,-30.0,"[3644.93333333, 3644.93333333]",0.25021956,46,-0.35449768,0.11055416,3,0.17989085,True,1,train,2
206,0.0,130.11245,130.36267,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,30.0,"[3644.93333333, 3644.93333333]",0.25021956,90,-0.42476056,-0.055820988,7,0.15521808,True,2,test,0
207,0.0,130.36267,130.61288,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,0.0,"[3644.93333333, 3644.93333333]",0.25021956,139,-0.20781497,0.012138488,7,0.22067271,True,0,train,1
208,0.0,130.61288,130.8631,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,-40.0,"[3644.93333333, 3644.93333333]",0.25021956,19,,,1,,False,1,train,1
209,0.0,130.8631,131.1133,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,30.0,"[3644.93333333, 3644.93333333]",0.25020044,140,,,0,,False,0,train,1
210,0.0,131.1133,131.36351,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,0.0,"[3644.93333333, 3644.93333333]",0.25020044,135,,,2,,False,1,train,0
211,0.0,131.36351,131.61371,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,-20.0,"[3644.93333333, 3644.93333333]",0.25020044,141,,,1,,False,0,train,1
212,0.0,131.61371,131.86391,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,-30.0,"[3644.93333333, 3644.93333333]",0.25020044,142,-0.45358902,-0.17485747,6,0.24037223,True,0,train,2
213,0.0,131.86391,132.11413,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,40.0,"[3644.93333333, 3644.93333333]",0.25022706,68,,,0,,False,1,train,2
214,0.0,132.11413,132.36436,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,20.0,-10.0,"[3644.93333333, 3644.93333333]",0.25022706,32,,,0,,False,1,train,0
215,0.0,132.36436,132.61459,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,20.0,0.0,"[3644.93333333, 3644.93333333]",0.25022706,17,-0.43843422,-0.028415534,3,0.44903742,True,2,test,2
216,0.0,132.61459,132.86481,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,40.0,"[3644.93333333, 3644.93333333]",0.25022706,56,,,2,,False,1,train,0
217,0.0,132.86481,133.115,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,30.0,"[3644.93333333, 3644.93333333]",0.25019044,29,-0.43579601,0.24818062,8,0.34443394,True,1,train,0
218,0.0,133.115,133.3652,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,30.0,"[3644.93333333, 3644.93333333]",0.25019044,29,,,1,,False,2,test,0
219,0.0,133.3652,133.61539,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,20.0,30.0,"[3644.93333333, 3644.93333333]",0.25019044,84,-0.59545282,0.087145187,5,0.14168147,True,1,train,2
220,0.0,133.61539,133.86558,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,20.0,-10.0,"[3644.93333333, 3644.93333333]",0.25019044,143,-0.41134631,0.13535553,6,0.2406803,True,0,train,1
221,0.0,133.86558,134.1158,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,30.0,"[3644.93333333, 3644.93333333]",0.25021956,87,-0.53962137,0.022848006,4,0.18434558,True,1,train,2
222,0.0,134.1158,134.36602,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,0.0,"[3644.93333333, 3644.93333333]",0.25021956,37,-0.31754968,0.27556808,7,0.30091956,True,2,test,1
223,0.0,134.36602,134.61623,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,40.0,"[3644.93333333, 3644.93333333]",0.25021956,6,,,2,,False,1,train,0
224,0.0,134.61623,134.86645,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,0.0,"[3644.93333333, 3644.93333333]",0.25021956,23,-0.38772777,-0.12427795,5,0.10588047,True,1,train,1
225,0.0,134.86645,135.11665,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,-40.0,"[3644.93333333, 3644.93333333]",0.25019794,78,-0.52196949,0.048488308,8,0.12757154,True,1,train,0
226,0.0,135.11665,135.36685,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,10.0,"[3644.93333333, 3644.93333333]",0.25019794,144,-0.46252163,0.086596446,7,0.16691909,True,0,train,1
227,0.0,135.36685,135.61705,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,-20.0,"[3644.93333333, 3644.93333333]",0.25019794,106,-0.27358296,-0.092720521,8,0.25538349,True,3,train,0
228,0.0,135.61705,135.86725,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,10.0,"[3644.93333333, 3644.93333333]",0.25019794,145,-0.2618218,0.25092577,7,0.17407922,True,0,train,2
229,0.0,135.86725,136.11746,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,0.0,"[3644.93333333, 3644.93333333]",0.25020956,146,-0.36737874,-0.10499264,8,0.26724478,True,0,train,1
230,0.0,136.11746,136.36767,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,0.0,"[3644.93333333, 3644.93333333]",0.25020956,147,-0.34500286,-0.11334646,7,0.41058478,True,0,train,0
231,0.0,136.36767,136.61787,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,20.0,10.0,"[3644.93333333, 3644.93333333]",0.25020956,148,,,1,,False,0,train,1
