stimulus_presentation_id,stimulus_block,start_time,stop_time,contrast,orientation,frame,stimulus_name,y_position,color,spatial_frequency,temporal_frequency,size,x_position,phase,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2789,0.0,782.22021,782.47043,0.8,90.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25021601,8,,,0,,False,9,train,2
2790,0.0,782.47043,782.72065,0.8,90.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25021601,153,,,0,,False,9,train,2
2791,0.0,782.72065,782.97086,0.8,45.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25021601,165,,,0,,False,10,train,1
2792,0.0,782.97086,783.22108,0.8,0.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25021601,73,,,0,,False,10,train,0
2793,0.0,783.22108,783.47128,0.8,90.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25020149,206,,,0,,False,8,test,2
2794,0.0,783.47128,783.72148,0.8,90.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25020149,88,,,0,,False,13,train,2
2795,0.0,783.72148,783.97168,0.8,90.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25020149,187,,,0,,False,8,test,2
2796,0.0,783.97168,784.22188,0.8,90.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25020149,147,,,0,,False,10,train,2
2797,0.0,784.22188,784.47209,0.8,90.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25020601,141,,,0,,False,9,train,2
2798,0.0,784.47209,784.7223,0.8,45.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25020601,32,,,0,,False,10,train,1
2799,0.0,784.7223,784.9725,0.8,45.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25020601,69,,,0,,False,10,train,1
2800,0.0,784.9725,785.22271,0.8,90.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25020601,103,,,0,,False,12,train,2
2801,0.0,785.22271,785.47292,0.8,0.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25021149,166,,,0,,False,12,train,0
2802,0.0,785.47292,785.72313,0.8,45.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25021149,132,,,0,,False,11,test,1
2803,0.0,785.72313,785.97334,0.8,90.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25021149,228,,,0,,False,12,train,2
2804,0.0,785.97334,786.22355,0.8,45.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25021149,203,,,0,,False,11,test,1
2805,0.0,786.22355,786.47377,0.8,90.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25021351,213,,,0,,False,11,test,2
2806,0.0,786.47377,786.72398,0.8,45.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25021351,50,,,0,,False,11,test,1
2807,0.0,786.72398,786.97419,0.8,45.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25021351,10,,,0,,False,11,test,1
2808,0.0,786.97419,787.22441,0.8,0.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25021351,80,,,0,,False,8,test,0
2809,0.0,787.22441,787.47461,0.8,45.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25020649,43,,,0,,False,9,train,1
2810,0.0,787.47461,787.72482,0.8,0.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25020649,124,,,0,,False,10,train,0
2811,0.0,787.72482,787.97503,0.8,45.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25020649,241,,,0,,False,12,train,1
2812,0.0,787.97503,788.22523,0.8,0.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25020649,155,,,0,,False,9,train,0
2813,0.0,788.22523,788.47544,0.8,90.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25020601,229,,,0,,False,10,train,2
2814,0.0,788.47544,788.72565,0.8,90.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25020601,159,,,0,,False,10,train,2
2815,0.0,788.72565,788.97585,0.8,90.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25020601,151,,,0,,False,14,test,2
2816,0.0,788.97585,789.22606,0.8,45.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25020601,55,,,0,,False,9,train,1
2817,0.0,789.22606,789.47627,0.8,90.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25021149,128,,,0,,False,9,train,2
2818,0.0,789.47627,789.72648,0.8,90.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25021149,200,,,0,,False,11,test,2
2819,0.0,789.72648,789.97669,0.8,45.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25021149,163,,,0,,False,9,train,1
2820,0.0,789.97669,790.2269,0.8,0.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25021149,146,,,0,,False,12,train,0
2821,0.0,790.2269,790.4771,0.8,90.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25020101,187,,,0,,False,9,train,2
2822,0.0,790.4771,790.72731,0.8,90.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25020101,118,,,0,,False,12,train,2
2823,0.0,790.72731,790.97751,0.8,90.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25020101,67,,,0,,False,11,test,2
2824,0.0,790.97751,791.22771,0.8,0.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25020101,126,,,0,,False,10,train,0
2825,0.0,791.22771,791.47793,0.8,0.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25021899,242,,,0,,False,9,train,0
2826,0.0,791.47793,791.72815,0.8,90.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25021899,213,,,0,,False,12,train,2
2827,0.0,791.72815,791.97836,0.8,45.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25021899,113,,,0,,False,13,train,1
2828,0.0,791.97836,792.22858,0.8,90.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25021899,147,,,0,,False,11,test,2
2829,0.0,792.22858,792.47879,0.8,45.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25021101,50,,,0,,False,12,train,1
2830,0.0,792.47879,792.72901,0.8,45.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25021101,89,,,0,,False,10,train,1
2831,0.0,792.72901,792.97922,0.8,90.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25021101,103,,,0,,False,13,train,2
2832,0.0,792.97922,793.22943,0.8,90.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25021101,13,,,0,,False,11,test,2
2833,0.0,793.22943,793.47963,0.8,90.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25020399,97,,,0,,False,11,test,2
2834,0.0,793.47963,793.72984,0.8,90.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25020399,193,,,0,,False,11,test,2
2835,0.0,793.72984,793.98004,0.8,0.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25020399,81,,,0,,False,10,train,0
2836,0.0,793.98004,794.23024,0.8,45.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25020399,50,,,0,,False,13,train,1
2837,0.0,794.23024,794.48045,0.8,0.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25021101,172,,,0,,False,13,train,0
2838,0.0,794.48045,794.73067,0.8,0.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25021101,27,,,0,,False,12,train,0
2839,0.0,794.73067,794.98088,0.8,45.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25021101,15,,,0,,False,11,test,1
2840,0.0,794.98088,795.23109,0.8,45.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25021101,191,,,0,,False,12,train,1
2841,0.0,795.23109,795.4813,0.8,90.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25020899,33,,,0,,False,10,train,2
2842,0.0,795.4813,795.73151,0.8,90.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25020899,233,,,0,,False,13,train,2
2843,0.0,795.73151,795.98171,0.8,45.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25020899,201,,,0,,False,11,test,1
2844,0.0,795.98171,796.23192,0.8,90.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25020899,7,,,0,,False,12,train,2
2845,0.0,796.23192,796.48213,0.8,45.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25021101,184,,,0,,False,10,train,1
2846,0.0,796.48213,796.73235,0.8,45.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25021101,112,,,0,,False,13,train,1
2847,0.0,796.73235,796.98256,0.8,0.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25021101,179,,,0,,False,10,train,0
2848,0.0,796.98256,797.23277,0.8,0.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25021101,73,,,0,,False,11,test,0
2849,0.0,797.23277,797.48297,0.8,45.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25020149,63,,,0,,False,9,train,1
2850,0.0,797.48297,797.73317,0.8,0.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25020149,66,,,0,,False,9,train,0
2851,0.0,797.73317,797.98337,0.8,0.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25020149,42,,,0,,False,9,train,0
2852,0.0,797.98337,798.23357,0.8,45.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25020149,165,,,0,,False,11,test,1
2853,0.0,798.23357,798.48379,0.8,0.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25021851,107,,,0,,False,13,train,0
2854,0.0,798.48379,798.73401,0.8,90.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25021851,171,,,0,,False,8,test,2
2855,0.0,798.73401,798.98423,0.8,45.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25021851,89,,,0,,False,11,test,1
2856,0.0,798.98423,799.23445,0.8,90.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25021851,31,,,0,,False,10,train,2
2857,0.0,799.23445,799.48465,0.8,0.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25020649,222,,,0,,False,9,train,0
2858,0.0,799.48465,799.73486,0.8,0.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25020649,123,,,0,,False,10,train,0
2859,0.0,799.73486,799.98507,0.8,45.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25020649,202,,,0,,False,10,train,1
2860,0.0,799.98507,800.23527,0.8,45.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25020649,129,,,0,,False,11,test,1
2861,0.0,800.23527,800.48548,0.8,90.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25020601,31,,,0,,False,11,test,2
2862,0.0,800.48548,800.73569,0.8,45.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25020601,2,,,0,,False,11,test,1
2863,0.0,800.73569,800.98589,0.8,0.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25020601,189,,,0,,False,10,train,0
2864,0.0,800.98589,801.2361,0.8,45.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25020601,62,,,0,,False,11,test,1
2865,0.0,801.2361,801.48631,0.8,45.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25021149,237,,,0,,False,14,test,1
2866,0.0,801.48631,801.73652,0.8,90.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25021149,12,,,0,,False,9,train,2
2867,0.0,801.73652,801.98673,0.8,0.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25021149,36,,,0,,False,12,train,0
2868,0.0,801.98673,802.23694,0.8,0.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25021149,28,,,0,,False,8,test,0
2869,0.0,802.23694,802.48715,0.8,90.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25020851,224,,,0,,False,13,train,2
2870,0.0,802.48715,802.73736,0.8,0.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25020851,28,,,0,,False,9,train,0
2871,0.0,802.73736,802.98757,0.8,45.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25020851,203,,,0,,False,12,train,1
2872,0.0,802.98757,803.23778,0.8,0.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25020851,127,,,0,,False,10,train,0
2873,0.0,803.23778,803.48798,0.8,90.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25020649,116,,,0,,False,11,test,2
2874,0.0,803.48798,803.73819,0.8,90.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25020649,139,,,0,,False,10,train,2
2875,0.0,803.73819,803.9884,0.8,0.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25020649,5,,,0,,False,9,train,0
2876,0.0,803.9884,804.2386,0.8,0.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25020649,110,,,0,,False,9,train,0
2877,0.0,804.2386,804.48881,0.8,90.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25020851,212,,,0,,False,9,train,2
2878,0.0,804.48881,804.73902,0.8,90.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25020851,171,,,0,,False,9,train,2
2879,0.0,804.73902,804.98923,0.8,45.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25020851,50,,,0,,False,14,test,1
2880,0.0,804.98923,805.23944,0.8,90.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25020851,8,,,0,,False,10,train,2
2881,0.0,805.23944,805.48965,0.8,90.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25021149,23,,,0,,False,12,train,2
2882,0.0,805.48965,805.73986,0.8,0.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25021149,189,,,0,,False,11,test,0
2883,0.0,805.73986,805.99007,0.8,0.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25021149,177,,,0,,False,12,train,0
2884,0.0,805.99007,806.24028,0.8,0.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25021149,204,,,0,,False,8,test,0
2885,0.0,806.24028,806.49049,0.8,90.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25020851,171,,,0,,False,10,train,2
2886,0.0,806.49049,806.7407,0.8,0.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25020851,95,,,0,,False,14,test,0
2887,0.0,806.7407,806.99091,0.8,90.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25020851,147,,,0,,False,12,train,2
2888,0.0,806.99091,807.24112,0.8,90.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25020851,157,,,0,,False,11,test,2
2889,0.0,807.24112,807.49133,0.8,0.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25021149,175,,,0,,False,11,test,0
2890,0.0,807.49133,807.74154,0.8,0.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25021149,124,,,0,,False,11,test,0
2891,0.0,807.74154,807.99175,0.8,45.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25021149,85,,,0,,False,12,train,1
2892,0.0,807.99175,808.24196,0.8,90.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25021149,134,,,0,,False,10,train,2
2893,0.0,808.24196,808.49217,0.8,90.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25021101,96,,,0,,False,9,train,2
