ecephys_unit_id,L_ratio,age_in_days,amplitude_cutoff,anterior_posterior_ccf_coordinate,area_rf,azimuth_rf,c50_dg,cumulative_drift,d_prime,date_of_acquisition,dorsal_ventral_ccf_coordinate,ecephys_channel_id,ecephys_probe_id,ecephys_session_id,ecephys_structure_acronym,ecephys_structure_id,elevation_rf,f1_f0_dg,fano_dg,fano_dm,fano_fl,fano_ns,fano_rf,fano_sg,firing_rate,firing_rate_dg,firing_rate_dm,firing_rate_fl,firing_rate_ns,firing_rate_rf,firing_rate_sg,g_dsi_dg,g_osi_dg,g_osi_sg,genotype,has_lfp_data,height_rf,image_selectivity_ns,isi_violations,isolation_distance,left_right_ccf_coordinate,lfp_sampling_rate,lifetime_sparseness_dg,lifetime_sparseness_dm,lifetime_sparseness_fl,lifetime_sparseness_ns,lifetime_sparseness_rf,lifetime_sparseness_sg,local_index,max_drift,mod_idx_dg,name,nn_hit_rate,nn_miss_rate,on_off_ratio_fl,on_screen_rf,p_value_rf,phase,pref_dir_dm,pref_dir_multi_dm,pref_image_ns,pref_images_multi_ns,pref_ori_dg,pref_ori_multi_dg,pref_ori_multi_sg,pref_ori_sg,pref_phase_multi_sg,pref_phase_sg,pref_sf_multi_sg,pref_sf_sg,pref_speed_dm,pref_speed_multi_dm,pref_tf_dg,pref_tf_multi_dg,presence_ratio,probe_horizontal_position,probe_vertical_position,published_at,quality,run_mod_dg,run_mod_dm,run_mod_fl,run_mod_ns,run_mod_rf,run_mod_sg,run_pval_dg,run_pval_dm,run_pval_fl,run_pval_ns,run_pval_rf,run_pval_sg,sampling_rate,session_type,sex,silhouette_score,snr,specimen_id,sustained_idx_fl,time_to_peak_dm,time_to_peak_fl,time_to_peak_ns,time_to_peak_rf,time_to_peak_sg,waveform_PT_ratio,waveform_amplitude,waveform_duration,waveform_halfwidth,waveform_recovery_slope,waveform_repolarization_slope,waveform_spread,waveform_velocity_above,waveform_velocity_below,width_rf,time_to_first_spike_fl,cortical_depth,cortical_layer,area,session,timescale_ac,err_ac,spike_count_ac,timescale_it,err_it,spike_count_it,distance_to_nearest_grid_edge_deg,equivalent_circle_diameter_deg,width_sigma_magnitude_deg,height_sigma_magnitude_deg,major_sigma_magnitude_deg,minor_sigma_magnitude_deg,major_fwhm_deg,minor_fwhm_deg,gaussian_fwhm_area_deg2,pooled_group
951062591,0.008517391,116,0.1477228,8763,500,58,,520.05,2.321619,2019-01-08T21:55:01Z,767,849907094,805008604,791319847,VISp,385,4,1.67977,1.866667,,0.9733333,1.089677,1.066667,1.248235,0.4173425,0.1503777,,0.07993379,0.9370309,0.2127204,0.469607,0.03333904,0.1298527,0.2129483,Vip-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,True,17.8056,0.239,1.240746,35.59029,8039,1250,0.4558046,,0.2,0.2362303,0.754099,0.2647565,245,43.83,0.6702648,probeC,0.1190476,0.001036235,,True,0,3a,,,5025,False,270,False,False,60,False,0,False,0.08,,,1,False,0.99,11,2460,2019-10-03T00:00:00Z,good,0.8181818,,1,0.3684211,0.6923077,0.5446429,0.1200885,,0.161179,0.2370431,0.6141599,0.3061797,29999.99,brain_observatory_1.1,M,0.002788619,1.323611,769360779,0.008032129,,0.1335,0.1125,0.0525,0.0905,0.5091065,64.39095,0.7005025,0.3159129,-0.02609559,0.1493128,130,0.6867672,0.8470128,8.290514,0.134,0.2257894,2,V1,7.913198e+08,391.8909,5.420115e+10,4,,,8,32,25.23133,8.290514,17.8056,17.8056,8.290514,41.92899,19.52267,642.9,V1
951062600,0.01875004,116,0.005956203,8763,300,56.667,0.1801373,179.74,3.793979,2019-01-08T21:55:01Z,767,849907094,805008604,791319847,VISp,385,3.333,1.563988,0.7151515,,0.9466667,2.534194,0.9449275,0.8883553,0.3396974,0.238804,,0.1065784,0.3835446,0.3673264,0.2124889,0.3860896,0.254951,0.3848276,Vip-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,True,12.04444,0.8456949,0.3121279,29.70929,8039,1250,0.4965722,,1,0.7110478,0.7856962,0.6441292,245,23.79,0.3122513,probeC,0.5277778,0.0005346164,,True,0,3a,,,4924,False,135,False,False,150,False,0.75,False,0.02,,,1,False,0.98,11,2460,2019-10-03T00:00:00Z,good,0.03030303,,-1,0.5636856,-0.3809524,0.3958333,0.9425147,,0.04426097,0.05201714,0.1199362,0.3179184,29999.99,brain_observatory_1.1,M,,3.875446,769360779,0.01606426,,0.0235,0.1355,0.0875,0.0065,0.446514,193.5205,0.6592965,0.1922948,-0.1084459,0.5540417,70,0.4120603,0.6180905,7.999697,0.198,0.2257894,2,V1,7.913198e+08,12.36367,10.97597,4,,,10,33.333,19.5441,7.999697,12.04444,12.04444,7.999697,28.36249,18.83785,419.629,V1
951062605,0.01819036,116,0.007659756,8763,800,55,0.9973176,184.4,3.601209,2019-01-08T21:55:01Z,767,849907094,805008604,791319847,VISp,385,5,0.5128319,14.66182,,1.445674,1.967612,0.8185185,2.596583,20.95226,9.564866,,10.55126,33.2112,10.00005,22.04089,0.1676099,0.1092652,0.08370191,Vip-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,True,42.38297,-0.02571186,0.0100916,72.24087,8039,1250,0.2932791,,0.3112279,0.05213964,0.1699595,0.0397443,245,46.12,2.45337,probeC,0.9826667,0.003635937,,True,0,3a,,,4956,False,90,False,False,60,False,0,False,0.08,,,1,False,0.99,11,2460,2019-10-03T00:00:00Z,good,0.7309524,,0.1950431,0.4285714,0.2307692,0.4248665,1.634763e-07,,0.1508954,1.494622e-08,0.2201181,0.0005669969,29999.99,brain_observatory_1.1,M,0.05410806,1.966322,769360779,0.1405622,,0.1645,0.1035,0.0885,0.2395,0.6083664,87.84106,0.2472362,0.1922948,-0.07240034,0.4014155,80,-0.961474,-0.2747069,31.28473,0.148,0.2257894,2,V1,7.913198e+08,1000,1250.108,428,176.9103,70.32375,1724,35,31.91538,31.28473,42.38297,42.38297,31.28473,99.80428,73.6699,5774.696,V1
951062679,0.06096811,116,0.0009994078,8770,1000,33,0.1330745,247.85,2.161236,2019-01-08T21:55:01Z,743,849907100,805008604,791319847,VISp,385,-1,0.4591281,7.912215,,1.613107,1.272423,1.224242,1.724873,4.832063,2.902712,,5.728588,9.985593,2.316898,6.188155,0.147188,0.1716309,0.2279543,Vip-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,True,4346.437,0.6115254,0.05399081,41.71486,8049,1250,0.4329743,,0.01890027,0.2106981,0.2107777,0.2238895,248,54.53,1.050572,probeC,0.95,0.007686564,,False,0,3a,,,4964,False,45,False,False,60,False,0,False,0.04,,,1,False,0.99,43,2500,2019-10-03T00:00:00Z,good,0.627907,,0.6193853,0.08707483,0.5294118,0.1982857,0.002734906,,8.705501e-05,0.4001562,0.1721444,0.1825716,29999.99,brain_observatory_1.1,M,0.02869107,1.071537,769360779,0.1174699,,0.0255,0.1115,0.1295,0.1195,1.033584,44.63336,1.346064,0.879062,,0.01752433,100,2.815745,-0.735822,46.27193,0.131,0.2025491,2,V1,7.913198e+08,214.4877,71.91026,220,1.000004,0.001395538,1130,23,35.68248,46.27193,4346.437,4346.437,46.27193,10235.08,108.9621,875903.7,V1
951062647,0.02323886,116,0.01522768,8775,1100,57.273,0.1330745,139.74,3.232518,2019-01-08T21:55:01Z,727,849907102,805008604,791319847,VISp,385,4.545,0.5953795,18.92851,,0.8819244,1.005393,1.626667,1.632653,10.50986,6.779703,,4.742738,14.88838,7.578985,8.394975,0.07302427,0.06043371,0.1091513,Vip-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,True,44.3302,0.4400678,0.09945412,56.56978,8056,1250,0.04766737,,0.01603006,0.1401193,0.2205375,0.1038313,249,51.89,0.3084994,probeC,0.974,0.01766704,,True,0,3a,,,4956,False,90,False,False,90,False,0.75,False,0.04,,,8,False,0.99,11,2500,2019-10-03T00:00:00Z,good,0.7288136,,0.2936047,0.2662338,-0.5357143,0.332913,0.009250677,,0.09269307,0.0002148064,0.2574693,0.01966163,29999.99,brain_observatory_1.1,M,0.06497618,2.249095,769360779,0.1298527,,0.0015,0.0845,0.0975,0.0805,0.6023191,89.57695,0.3433836,0.1922948,-0.07535344,0.3795943,70,-0.3433836,0.2747069,24.81648,0.12,0.1811665,2,V1,7.913198e+08,577.1229,500.0637,158,1,0,989,32.727,37.4241,24.81648,44.3302,44.3302,24.81648,104.3896,58.43834,4791.21,V1
951062652,0.008472065,116,0.4064121,8775,300,66.667,0.6250941,374.4,3.43856,2019-01-08T21:55:01Z,727,849907102,805008604,791319847,VISp,385,6.667,0.8147318,2.451515,,0.8,0.9316588,1.364103,0.9207407,1.961212,0.7836582,,0.399669,3.987923,0.2587732,4.261767,0.2186299,0.06449806,0.4184927,Vip-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,True,30.60275,0.6068814,0.6273975,49.8855,8056,1250,0.3455559,,1,0.4285498,0.7135404,0.4529021,249,25.62,4.038348,probeC,0.9259259,0.00105324,,True,0,3a,,,4937,False,90,False,False,90,False,0.25,False,0.08,,,4,False,0.99,11,2500,2019-10-03T00:00:00Z,good,-0.6867089,,0.71875,-0.1899963,-0.4,0.289149,0.01117886,,0.01519692,0.177291,0.4913073,0.006442501,29999.99,brain_observatory_1.1,M,0.04879854,1.978169,769360779,0.03012048,,0.1455,0.1185,0.0365,0.0975,0.3279693,82.44249,0.7279732,0.2747069,-0.02249227,0.2204565,70,1.716918,0.3433836,13.6585,0.152,0.1811665,2,V1,7.913198e+08,999.9997,15486.78,17,,,7,23.333,19.5441,13.6585,30.60275,30.60275,13.6585,72.06397,32.1633,1820.408,V1
951062854,0.001123748,116,0.001118556,8768,200,65,1.048659,108.24,3.588702,2019-01-08T21:55:01Z,751,849907098,805008604,791319847,VISp,385,10,1.666007,1.889855,,0.96,6.271429,1.066667,3.003092,0.9370266,0.4003011,,0.1065784,1.948621,0.0679828,1.502076,0.2492816,0.08396947,0.7163182,Vip-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,True,16.15447,0.6599153,0,58.0136,8046,1250,0.7361723,,0.4,0.608458,0.9048554,0.686486,247,46,6.977361,probeC,0.9529915,0.0004031445,,True,0,3a,,,4963,False,90,False,False,0,False,0,False,0.08,,,1,False,0.99,27,2480,2019-10-03T00:00:00Z,good,0.4832536,,-0.1111111,0.8024691,-1,0.3863636,0.2961155,,0.9220997,0.002601723,0.05093325,0.1294761,29999.99,brain_observatory_1.1,M,0.1520007,3.721652,769360779,0.01204819,,0.1695,0.0945,0.0525,0.1025,0.4059481,172.9527,0.6867672,0.2060302,-0.06288989,0.4949028,60,0.6180905,-1.373534,6.638404,0.169,0.213311,2,V1,7.913198e+08,1,1998.007,6,,,11,25,15.95769,6.638404,16.15447,16.15447,6.638404,38.04087,15.63225,467.0482,V1
951064511,0.03151475,116,0.06898107,8397,1400,49.286,,289.3,2.423194,2019-01-08T21:55:01Z,2120,849905686,805008606,791319847,VISl,409,17.143,0.3940931,4.330522,,1.975238,3.38,1.098246,1.262411,4.044097,5.628043,,4.156557,2.545769,4.592128,5.526709,0.06317696,0.1730279,0.2473386,Vip-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,True,65.28147,0.124678,0.1277332,46.43167,9560,1249.996,0.1030439,,0.01176471,0.06439733,0.1131211,0.1057105,198,57.31,0.4394682,probeD,0.884,0.007097676,,True,0.004,3a,,,5005,False,315,False,False,120,False,0,False,0.08,,,15,False,0.99,59,2000,2019-10-03T00:00:00Z,good,0.3492063,,-0.01819407,-0.4030809,,-0.1081703,0.09713431,,0.949235,0.3121422,,0.5553227,29999.92,brain_observatory_1.1,M,0.09932208,1.80244,769360779,0.1111111,,0.1035,0.0025,0.1005,0.1245,0.4484148,52.23172,0.8103853,0.2335008,-0.01497807,0.1274787,90,-0.06867672,-1.304858,68.18448,0.108,0.6253774,5,LM,7.913198e+08,1000,5204.806,160,1.000004,1754.504,563,32.857,42.22008,68.18448,65.28147,68.18448,65.28147,160.5622,153.7261,19385.67,HVA pooled
951064757,0.01337611,116,0.0002430748,8503,900,56.667,0.1416314,112.09,4.269716,2019-01-08T21:55:01Z,1882,849905742,805008606,791319847,VISl,409,11.111,0.1813005,1.977219,,0.5858333,0.5235694,0.2448087,0.6790457,15.78374,14.25146,,8.526271,18.0501,8.936448,17.77912,0.02365384,0.1334989,0.06487493,Vip-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,True,51.5475,0.02298305,0.004337307,62.6981,9674,1249.996,0.05589728,,0.07692308,0.04528382,0.04598371,0.06863852,226,71.68,0.7786427,probeD,0.938,0.007371484,,True,0,3a,,,5002,False,0,False,False,0,False,0.5,False,0.16,,,8,False,0.99,59,2280,2019-10-03T00:00:00Z,good,0.1102196,,-0.05836237,0.1816472,0.1607143,0.2871849,0.3753335,,0.6236519,0.008900771,0.150378,0.0001390512,29999.92,brain_observatory_1.1,M,-0.02534438,3.638148,769360779,0.1917671,,0.1455,0.0945,0.0755,0.2435,0.3767604,202.9991,0.6455611,0.2335008,-0.05769831,0.5271417,80,0.2060302,0.2747069,72.93211,0.122,0.328417,4,LM,7.913198e+08,1000,2187.25,293,1,0,1750,33.333,33.85138,72.93211,51.5475,72.93211,51.5475,171.742,121.3851,16373.13,HVA pooled
951064722,0.005948396,116,0.09573884,8496,600,31.667,0.02183529,229.8,3.405522,2019-01-08T21:55:01Z,1898,849905738,805008606,791319847,VISl,409,21.667,0.3171241,3.124638,,0.442178,4.034894,1.063768,6.55102,5.202916,9.389602,,10.12495,0.9565104,6.031828,0.5881745,0.07227518,0.06276845,0.119195,Vip-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,True,7175.734,0.7625254,0.01862744,59.08663,9666,1249.996,0.02951058,,0.1924695,0.5519437,0.08767902,0.2368373,224,45.74,0.9524358,probeD,0.9797713,0.00204414,,False,0.003,3a,,,4935,False,135,False,False,150,False,0.5,False,0.32,,,1,False,0.99,43,2260,2019-10-03T00:00:00Z,good,0.007371007,,0.3240132,0.5265306,-0.1357143,0.739819,0.9630728,,4.171223e-06,0.07454533,0.8086979,0.3086213,29999.92,brain_observatory_1.1,M,0.06901553,1.153316,769360779,0.1428571,,0.0785,0.0815,0.0025,0.1175,0.4483254,70.93866,0.8103853,0.3021776,-0.0192656,0.1098722,70,1.373534,0.8044987,82.35511,0.058,0.3453357,4,LM,7.913198e+08,115.8167,34.12623,401,1,0,1167,21.667,27.63953,82.35511,7175.734,7175.734,82.35511,16897.56,193.9315,2573725,HVA pooled
951064734,0.05805219,116,0.02215127,8496,600,51.667,,222.69,2.107528,2019-01-08T21:55:01Z,1898,849905738,805008606,791319847,VISl,409,11.667,0.8165266,8.239357,,0.9581735,2.078148,0.5088435,2.922299,3.678548,3.272832,,2.850972,6.646538,3.188612,2.421973,0.03301798,0.2344675,0.2784528,Vip-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,True,25.83432,0.4832034,0.1756749,33.34796,9666,1249.996,0.2368262,,0.2345412,0.1394886,0.2938004,0.1424945,224,50.2,0.2427157,probeD,0.3543544,0.01012477,,True,0,3a,,,4971,False,180,False,False,90,False,0,False,0.02,,,15,False,0.99,43,2260,2019-10-03T00:00:00Z,good,0.6093418,,0.04255319,0.2792023,0.4333333,0.7480403,0.01338956,,0.8562801,0.09369525,3.227388e-05,0.0001856603,29999.92,brain_observatory_1.1,M,0.05319562,2.462335,769360779,0.09772423,,0.2035,0.0625,0.0695,0.0725,0.3527778,136.5741,0.7829146,0.2609715,-0.03241523,0.341198,80,0.480737,0.2747069,31.60581,0.144,0.3453357,4,LM,7.913198e+08,1000,4501.296,94,1,0,608,38.333,27.63953,31.60581,25.83432,31.60581,25.83432,74.426,60.83519,3556.063,HVA pooled
951064783,0.03726088,116,0.3482313,8510,700,60,,226.39,2.482193,2019-01-08T21:55:01Z,1866,849905746,805008606,791319847,VISl,409,10,0.4343011,1.317216,,0.6290508,1.001818,0.4392157,1.019322,6.873542,3.774797,,7.567066,11.15571,3.617343,8.941851,0.1206026,0.02237444,0.05028805,Vip-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,True,93.66263,0.2152203,0.287408,42.60463,9683,1249.996,0.05508018,,0.008001976,0.02551581,0.1211193,0.03372008,228,65.78,0.7686747,probeD,0.7263427,0.01359836,,True,0,3a,,,4919,False,315,False,False,120,False,0.75,False,0.02,,,1,False,0.99,43,2300,2019-10-03T00:00:00Z,good,0.3333333,,-0.09220117,0.1367521,,0.2647059,0.03203386,,0.5226807,0.2997392,,0.04564803,29999.92,brain_observatory_1.1,M,0.04692677,1.370387,769360779,0.101071,,0.0455,0.0505,0.0245,0.1145,0.7439821,68.45183,0.7829146,0.2335008,-0.01729097,0.1506851,130,0.4169658,0.858459,74.91653,0.051,0.3042139,4,LM,7.913198e+08,30.32838,3.132334,292,1,0,769,30,29.85411,74.91653,93.66263,93.66263,74.91653,220.5586,176.415,30559.72,HVA pooled
951064907,0.06785767,116,0.5,8550,1600,54.375,0.2100863,279.9,1.835086,2019-01-08T21:55:01Z,1783,849905766,805008606,791319847,VISl,409,2.5,0.5297648,2.478049,,0.8658333,1.938865,0.6190476,2.35932,4.01152,3.969123,,4.502937,4.268696,7.211659,4.091243,0.07351882,0.07273866,0.1886367,Vip-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,True,38.80002,0.4456271,0.09176659,39.8509,9730,1249.996,0.07408319,,0.03636989,0.1304541,0.1373467,0.1573116,238,65.92,1.215529,probeD,0.6493333,0.03078245,,True,0,3a,,,4997,False,0,False,False,30,False,0.5,False,0.02,,,1,False,0.99,59,2400,2019-10-03T00:00:00Z,good,0.3966282,,0.306686,0.1401475,-0.2777778,-0.2073171,0.01181245,,0.06092177,0.5323285,0.5283773,0.3716017,29999.92,brain_observatory_1.1,M,0.02738805,1.381049,769360779,0.1271754,,0.0845,0.2085,0.0435,0.1185,1.217073,52.08216,1.401005,0.8927973,-0.005328862,0.02606953,120,-0.0981096,-2.256521,41.03615,0.089,0.2020423,2,LM,7.913198e+08,54.23213,9.627766,175,1,0,447,32.5,45.13517,41.03615,38.80002,41.03615,38.80002,96.63274,91.36705,6934.319,HVA pooled
951064955,0.08427763,116,0.4178637,8575,600,63.333,0.05178431,241.12,2.630691,2019-01-08T21:55:01Z,1731,849905780,805008606,791319847,VISl,409,-1.667,0.5703862,4.249057,,1.191795,1.426775,1.466667,1.584444,6.830107,3.288188,,1.199007,14.80979,0.2971506,8.759337,0.1757653,0.1507598,0.08559447,Vip-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,True,30.89205,0.1052203,0.6809768,49.56864,9760,1249.996,0.1410938,,0.04725169,0.05491209,0.6483582,0.1045597,245,42.38,1.369514,probeD,0.72,0.06564845,,True,0,3a,,,4970,False,45,False,False,60,False,0.25,False,0.02,,,1,False,0.96,11,2460,2019-10-03T00:00:00Z,good,-0.5815217,,0.2329545,0.1832766,-1,0.3771552,0.0329525,,0.572852,0.1607041,0.0367875,0.008120501,29999.92,brain_observatory_1.1,M,0.04168778,1.930356,769360779,0.05220884,,0.0375,0.0865,0.0315,0.0705,0.2633836,75.55587,0.3571189,0.2747069,-0.06837201,0.2786336,80,1.236181,0.06867672,17.99713,0.096,0.1419496,2,LM,7.913198e+08,38.32284,10.11973,51,26.12971,20.82093,87,26.667,27.63953,17.99713,30.89205,30.89205,17.99713,72.74523,42.38,2421.337,HVA pooled
951064961,0.06604278,116,0.05737863,8590,300,63.333,,224.58,3.241015,2019-01-08T21:55:01Z,1702,849905788,805008606,791319847,VISl,409,3.333,0.3765198,9.0375,,0.6133333,1.558491,0.9939394,1.692349,6.943884,8.607003,,5.062473,10.55587,0.7412318,10.29272,0.07980133,0.07947277,0.1633277,Vip-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,True,39.74927,0.6337458,0.2681688,59.78523,9778,1249.996,0.05268854,,0.5020747,0.2585768,0.3520844,0.1508908,249,30.89,1.575393,probeD,0.9033333,0.06530214,,True,0,3a,,,5016,False,270,False,False,120,False,0.75,False,0.02,,,15,False,0.99,11,2500,2019-10-03T00:00:00Z,good,0.2415966,,-0.02863688,0.1272883,0.8153846,0.1903553,0.3676819,,0.8266152,0.2186683,0.1301818,0.1795433,29999.92,brain_observatory_1.1,M,0.07565178,1.981053,769360779,0.1495984,,0.0815,0.1505,0.0825,0.1855,0.1238182,70.03757,0.6592965,0.3021776,-0.02204941,0.1751261,60,0.6867672,-1.167504,33.61017,0.09,0.1107932,2,LM,7.913198e+08,37.87608,4.171343,188,1.000003,0.001465817,262,26.667,19.5441,33.61017,39.74927,39.74927,33.61017,93.60239,79.14589,5818.422,HVA pooled
951068630,0.000212146,116,0.0005942048,8072,500,32,0.0902902,155.97,5.064803,2019-01-08T21:55:01Z,2204,849908452,805008608,791319847,VISal,402,6,0.4637149,5.868323,,1.64058,1.542564,1.483333,1.956667,5.101998,7.242485,,5.222341,4.218318,5.046078,4.690075,0.09124245,0.206731,0.1760926,Vip-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,True,51.04435,-0.03320339,0.002767366,93.1953,9416,1250,0.1669464,,0.05842515,0.03999421,0.1877849,0.1029308,255,67.68,1.594172,probeE,0.9953333,0.0001238237,,True,0,3a,,,4945,True,135,False,False,150,False,0.75,False,0.04,,,8,False,0.99,27,2560,2019-10-03T00:00:00Z,good,-0.5728643,,-0.9359359,-0.8198758,,-0.8571429,0.0153145,,2.051345e-13,9.859673e-07,,1.204454e-08,30000,brain_observatory_1.1,M,0.07585555,2.670174,769360779,0.1539491,,0.0365,0.1735,0.0905,0.1335,0.266121,97.31826,0.7142379,0.2060302,-0.01015868,0.2753636,90,1.167504,0.2550849,46.59339,0.071,0.8420451,6,AL,7.913198e+08,330.3163,268.9229,175,1,0,736,22,25.23133,46.59339,51.04435,51.04435,46.59339,120.2003,109.7191,10358.03,HVA pooled
951068975,0.022209,116,0.5,8121,600,41.667,0.3598314,271.77,2.201404,2019-01-08T21:55:01Z,1925,849908516,805008608,791319847,VISal,402,3.333,0.6475915,1.357265,,0.9333333,1.003871,0.8028369,0.5952381,7.414824,5.660342,,5.169052,7.071057,8.417805,6.982823,0.06976316,0.08615813,0.06070653,Vip-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,True,110.8092,0.1294576,0.129057,44.9824,9612,1250,0.04649368,,0.01351209,0.01565957,0.03571494,0.015298,287,65.84,0.8008679,probeE,0.8200692,0.006727766,,True,0,3a,,,4973,False,45,False,False,90,False,0,False,0.08,,,15,False,0.99,27,2880,2019-10-03T00:00:00Z,good,0.3355263,,0.3571429,0.2857143,-0.4146341,-0.2285714,0.0039156,,0.02420882,0.06673833,0.1153023,0.08888536,30000,brain_observatory_1.1,M,0.02021061,1.935054,769360779,0.1044177,,0.2145,0.2155,0.0725,0.0695,0.3745507,75.93378,0.6730318,0.2884422,-0.04046207,0.191293,120,0.2550849,0.3924384,83.42106,0.093,0.4361908,5,AL,7.913198e+08,681.3406,970.7335,193,1,0,890,31.667,27.63953,83.42106,110.8092,110.8092,83.42106,260.9358,196.4416,40258.45,HVA pooled
951069127,0.001039281,116,0.0006310914,8132,400,65,0.08173333,174.02,3.255109,2019-01-08T21:55:01Z,1866,849908528,805008608,791319847,VISal,402,-5,0.3827181,18.89022,,1.315556,1.374943,1.966667,1.671108,2.251037,3.373966,,0.6394703,1.890855,0.2280713,2.146204,0.0706835,0.2472391,0.5136281,Vip-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,True,57.63728,0.5418136,0,66.726,9654,1250,0.3452396,,0.4,0.310184,0.6316804,0.4281541,293,71,0.9021709,probeE,0.995935,0.0002372238,,True,0,3a,,,4935,False,0,False,False,0,False,0.5,False,0.08,,,2,False,0.99,11,2940,2019-10-03T00:00:00Z,good,0.535284,,0.5234043,-0.2590217,-0.6071429,-0.145,0.08250058,,0.2432862,0.2243245,0.3978807,0.5150551,30000,brain_observatory_1.1,M,0.1050542,4.128138,769360779,0.06827309,,0.0185,0.2095,0.0325,0.1295,0.3766754,308.4664,0.7142379,0.1785595,-0.09452769,0.9133947,70,0.6867672,0,23.87445,0.104,0.3598546,4,AL,7.913198e+08,16.19896,12.8274,22,1,0,172,25,22.56758,23.87445,57.63728,57.63728,23.87445,135.7254,56.22004,5992.972,HVA pooled
951074117,0.004525727,116,0.02189878,7215,1000,35,0.2485922,207.01,4.757145,2019-01-08T21:55:01Z,1569,849904572,805008610,791319847,VISrl,417,0,0.3170405,1.223676,,2.066667,1.443853,2.656911,1.091837,3.65422,3.384556,,1.918411,3.172471,3.130498,4.478919,0.07280248,0.5856033,0.4253135,Vip-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,True,43.67848,0.5549153,0.01078915,54.95622,8421,1250.001,0.5541805,,0.02439024,0.08918947,0.2685424,0.3009116,265,16.6,0.8921117,probeF,0.8964218,0.0007126133,,True,0,3a,,,4957,False,45,False,False,60,False,0,False,0.08,,,1,False,0.99,11,2660,2019-10-03T00:00:00Z,good,0.09181141,,-0.6439394,-0.6072917,-0.5882353,0.2667877,0.3651068,,0.05384354,7.806228e-05,0.2045604,0.03786983,30000.04,brain_observatory_1.1,M,0.05935556,1.852423,769360779,0.08032129,,0.0245,0.1205,0.0755,0.1015,0.2721127,88.30828,0.7005025,0.3433836,-0.01944538,0.2302709,40,0.6867672,-1.030151,35.44695,0.051,0.7942302,6,RL,7.913198e+08,18.91341,3.886899,53,10.63911,4.779861,722,25,35.68248,35.44695,43.67848,43.67848,35.44695,102.855,83.47119,6742.977,HVA pooled
951073325,0.0168477,116,0.03109872,7187,1100,41.818,,202.94,3.00906,2019-01-08T21:55:01Z,1475,849904598,805008610,791319847,VISrl,417,-0.909,0.5056428,9.245333,,0.9012429,2.75,1.756322,3.153333,3.798555,4.492268,,6.26148,3.682968,2.317994,3.104735,0.03179767,0.02136324,0.1595179,Vip-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,True,30.9326,0.09259322,0.1273063,46.62963,8521,1250.001,0.05404126,,3.621483e-05,0.04686881,0.2588971,0.09132987,278,52.25,0.8147527,probeF,0.8934325,0.002569109,,True,0,3a,,,4951,False,270,False,False,90,False,0,False,0.02,,,15,False,0.99,59,2800,2019-10-03T00:00:00Z,good,0.15625,,0.4241135,0.6498674,0.5524476,0.75,0.6991762,,0.004332833,0.008365161,0.1847464,0.002860236,30000.04,brain_observatory_1.1,M,0.05081037,2.238252,769360779,0.0939759,,0.0725,0.0295,0.0325,0.0355,0.5349947,94.87101,0.3708543,0.2472362,-0.08186503,0.3437851,90,0.5297918,-0.3433836,37.85779,0.079,0.6503067,5,RL,7.913198e+08,32.16488,5.035425,223,81.32083,74.16975,813,29.091,37.4241,37.85779,30.9326,37.85779,30.9326,89.14829,72.8407,5100.08,HVA pooled
