ecephys_unit_id,ecephys_session_id,ecephys_probe_id,specimen_id,cohort,area,azimuth_rf,elevation_rf,area_rf,p_value_rf,v1_azimuth_median_deg,v1_elevation_median_deg,relative_azimuth_deg,relative_elevation_deg,inside_v1_convex_hull,inside_v1_robust_box,width_rf,height_rf,on_screen_rf,distance_to_nearest_grid_edge_deg,equivalent_circle_diameter_deg,width_sigma_magnitude_deg,height_sigma_magnitude_deg,major_sigma_magnitude_deg,minor_sigma_magnitude_deg,major_fwhm_deg,minor_fwhm_deg,gaussian_fwhm_area_deg2,pooled_group
951870668,762120172,768908152,745276236,Brain Observatory 1.1,V1,40,10,500,0,46.667,5,-6.667,5,True,True,35.80152,43.73652,True,30,25.23133,35.80152,43.73652,43.73652,35.80152,102.9916,84.30613,6819.475,V1
951870716,762120172,768908152,745276236,Brain Observatory 1.1,V1,30,25,1000,0,46.667,5,-16.667,20,True,True,35.86129,74.08602,True,20,35.68248,35.86129,74.08602,74.08602,35.86129,174.4592,84.44689,11570.91,V1
951870730,762120172,768908152,745276236,Brain Observatory 1.1,V1,55.714,7.143,700,0,46.667,5,9.047,2.143,True,True,48.18076,57.51039,True,34.286,29.85411,48.18076,57.51039,57.51039,48.18076,135.4266,113.457,12067.72,V1
951870743,762120172,768908152,745276236,Brain Observatory 1.1,V1,47.143,0,700,0.001,46.667,5,0.476,-5,True,True,121.2536,75.5907,True,30,29.85411,121.2536,75.5907,121.2536,75.5907,285.5303,178.0025,39917.95,V1
951870785,762120172,768908152,745276236,Brain Observatory 1.1,V1,48.75,8.75,800,0,46.667,5,2.083,3.75,True,True,41.24526,39.4569,True,38.75,31.91538,41.24526,39.4569,41.24526,39.4569,97.12517,92.9139,7087.652,V1
951870937,762120172,768908152,745276236,Brain Observatory 1.1,V1,36,2,500,0,46.667,5,-10.667,-3,True,True,72.81339,52.84653,True,26,25.23133,72.81339,52.84653,72.81339,52.84653,171.4624,124.4441,16758.42,V1
951870812,762120172,768908152,745276236,Brain Observatory 1.1,V1,65,5,400,0,46.667,5,18.333,0,True,True,31.13769,59.13444,True,25,22.56758,31.13769,59.13444,59.13444,31.13769,139.251,73.32366,8019.221,V1
951870827,762120172,768908152,745276236,Brain Observatory 1.1,V1,56.667,-6.667,300,0,46.667,5,10,-11.667,True,True,37.20393,45.42425,True,23.333,19.5441,37.20393,45.42425,45.42425,37.20393,106.9659,87.60856,7360.07,V1
951870842,762120172,768908152,745276236,Brain Observatory 1.1,V1,35,-5,400,0,46.667,5,-11.667,-10,True,True,59.08382,92.80878,True,25,22.56758,59.08382,92.80878,92.80878,59.08382,218.548,139.1318,23881.57,V1
951870896,762120172,768908152,745276236,Brain Observatory 1.1,V1,40,5,600,0,46.667,5,-6.667,0,True,True,23.77969,27.52512,True,30,27.63953,23.77969,27.52512,27.52512,23.77969,64.81672,55.99688,2850.629,V1
951870996,762120172,768908152,745276236,Brain Observatory 1.1,V1,60,2.5,400,0,46.667,5,13.333,-2.5,True,True,64.83882,77.70641,True,30,22.56758,64.83882,77.70641,77.70641,64.83882,182.9846,152.6838,21943.07,V1
951870952,762120172,768908152,745276236,Brain Observatory 1.1,V1,45,5,400,0,46.667,5,-1.667,0,True,True,29.9349,29.86677,True,35,22.56758,29.9349,29.86677,29.9349,29.86677,70.49131,70.33087,3893.781,V1
951871011,762120172,768908152,745276236,Brain Observatory 1.1,V1,45,5,400,0,46.667,5,-1.667,0,True,True,11.69134,15.21942,True,35,22.56758,11.69134,15.21942,15.21942,11.69134,35.83899,27.531,774.9392,V1
951871053,762120172,768908152,745276236,Brain Observatory 1.1,V1,56.667,-3.333,300,0,46.667,5,10,-8.333,True,True,31.24109,21.12226,True,26.667,19.5441,31.24109,21.12226,31.24109,21.12226,73.56715,49.73912,2873.902,V1
951871076,762120172,768908152,745276236,Brain Observatory 1.1,V1,46.667,6.667,300,0.003,46.667,5,0,1.667,True,True,33.14562,40.27986,True,36.667,19.5441,33.14562,40.27986,40.27986,33.14562,94.85182,78.05198,5814.595,V1
951871104,762120172,768908152,745276236,Brain Observatory 1.1,V1,43.333,16.667,300,0,46.667,5,-3.334,11.667,True,True,13.75464,16.94391,True,33.333,19.5441,13.75464,16.94391,16.94391,13.75464,39.89985,32.38971,1015.005,V1
951871123,762120172,768908152,745276236,Brain Observatory 1.1,V1,56.667,3.333,300,0,46.667,5,10,-1.667,True,True,22.91359,28.31083,True,33.333,19.5441,22.91359,28.31083,28.31083,22.91359,66.66692,53.95738,2825.212,V1
951871136,762120172,768908152,745276236,Brain Observatory 1.1,V1,40,5,1000,0.003,46.667,5,-6.667,0,True,True,88.0333,72.72282,True,30,35.68248,88.0333,72.72282,88.0333,72.72282,207.3026,171.2491,27881.94,V1
951871148,762120172,768908152,745276236,Brain Observatory 1.1,V1,45,5,400,0,46.667,5,-1.667,0,True,True,27.75871,33.10401,True,35,22.56758,27.75871,33.10401,33.10401,27.75871,77.95399,65.36678,4002.075,V1
951871463,762120172,768908152,745276236,Brain Observatory 1.1,V1,60,0,500,0,46.667,5,13.333,-5,True,True,32.33674,37.54382,True,30,25.23133,32.33674,37.54382,37.54382,32.33674,88.40894,76.1472,5287.374,V1
951871481,762120172,768908152,745276236,Brain Observatory 1.1,V1,45,5,400,0,46.667,5,-1.667,0,True,True,7.843523,12.0294,True,35,22.56758,7.843523,12.0294,12.0294,7.843523,28.32707,18.47009,410.9229,V1
951871498,762120172,768908152,745276236,Brain Observatory 1.1,V1,42,4,500,0,46.667,5,-4.667,-1,True,True,44.67963,52.05375,True,32,25.23133,44.67963,52.05375,52.05375,44.67963,122.5772,105.2125,10129.01,V1
951871217,762120172,768908152,745276236,Brain Observatory 1.1,V1,35,10,200,0,46.667,5,-11.667,5,True,True,6.832839,16.66957,True,25,15.95769,6.832839,16.66957,16.66957,6.832839,39.25383,16.09011,496.0562,V1
951871250,762120172,768908152,745276236,Brain Observatory 1.1,V1,42.727,6.818,2200,0.002,46.667,5,-3.94,1.818,True,True,37.00897,96.74455,True,32.727,52.92567,37.00897,96.74455,96.74455,37.00897,227.816,87.14947,15593.33,V1
951871273,762120172,768908152,745276236,Brain Observatory 1.1,V1,40,5,600,0,46.667,5,-6.667,0,True,True,23.62782,29.1755,True,30,27.63953,23.62782,29.1755,29.1755,23.62782,68.70306,55.63926,3002.253,V1
951871290,762120172,768908152,745276236,Brain Observatory 1.1,V1,45,5,400,0,46.667,5,-1.667,0,True,True,7.923692,9.421203,True,35,22.56758,7.923692,9.421203,9.421203,7.923692,22.18524,18.65887,325.1167,V1
951871448,762120172,768908152,745276236,Brain Observatory 1.1,V1,65,5,400,0,46.667,5,18.333,0,True,True,26.31608,50.90506,True,25,22.56758,26.31608,50.90506,50.90506,26.31608,119.8723,61.96963,5834.283,V1
951871320,762120172,768908152,745276236,Brain Observatory 1.1,V1,40,16.364,1100,0,46.667,5,-6.667,11.364,True,True,38.05729,47.7558,True,30,37.4241,38.05729,47.7558,47.7558,38.05729,112.4563,89.61807,7915.335,V1
951871337,762120172,768908152,745276236,Brain Observatory 1.1,V1,60,2.5,400,0,46.667,5,13.333,-2.5,True,True,18.85334,22.92036,True,30,22.56758,18.85334,22.92036,22.92036,18.85334,53.97331,44.39623,1881.98,V1
951871353,762120172,768908152,745276236,Brain Observatory 1.1,V1,45,5,400,0,46.667,5,-1.667,0,True,True,33.99452,38.01163,True,35,22.56758,33.99452,38.01163,38.01163,33.99452,89.51054,80.05097,5627.696,V1
951871369,762120172,768908152,745276236,Brain Observatory 1.1,V1,53.333,-6.667,300,0,46.667,5,6.666,-11.667,True,True,40.80908,54.99933,True,23.333,19.5441,40.80908,54.99933,54.99933,40.80908,129.5135,96.09804,9775.062,V1
951871517,762120172,768908152,745276236,Brain Observatory 1.1,V1,55,10,200,0,46.667,5,8.333,5,True,True,51.92341,77.72336,True,35,15.95769,51.92341,77.72336,77.72336,51.92341,183.0245,122.2703,17576,V1
951871551,762120172,768908152,745276236,Brain Observatory 1.1,V1,53.75,6.25,800,0.001,46.667,5,7.083,1.25,True,True,38.2932,53.71194,True,36.25,31.91538,38.2932,53.71194,53.71194,38.2932,126.4819,90.1736,8957.727,V1
951871571,762120172,768908152,745276236,Brain Observatory 1.1,V1,45,5,400,0,46.667,5,-1.667,0,True,True,51.82304,58.69504,True,35,22.56758,51.82304,58.69504,58.69504,51.82304,138.2162,122.0339,13247.37,V1
951871604,762120172,768908152,745276236,Brain Observatory 1.1,V1,45,5,400,0,46.667,5,-1.667,0,True,True,9.278631,14.32245,True,35,22.56758,9.278631,14.32245,14.32245,9.278631,33.72678,21.84951,578.7706,V1
951871644,762120172,768908152,745276236,Brain Observatory 1.1,V1,46.667,3.333,300,0,46.667,5,0,-1.667,True,True,46.762,42.80543,True,33.333,19.5441,46.762,42.80543,46.762,42.80543,110.1161,100.7991,8717.606,V1
951871684,762120172,768908152,745276236,Brain Observatory 1.1,V1,40,0,100,0.001,46.667,5,-6.667,-5,True,True,4.261361,6.066219,True,30,11.28379,4.261361,6.066219,6.066219,4.261361,14.28485,10.03474,112.5827,V1
951871701,762120172,768908152,745276236,Brain Observatory 1.1,V1,55,0,200,0,46.667,5,8.333,-5,True,True,43.7333,30.79468,True,30,15.95769,43.7333,30.79468,43.7333,30.79468,102.9841,72.51593,5865.342,V1
951871744,762120172,768908152,745276236,Brain Observatory 1.1,V1,45,5,400,0,46.667,5,-1.667,0,True,True,5.395241,7.007894,True,35,22.56758,5.395241,7.007894,7.007894,5.395241,16.50233,12.70482,164.6659,V1
951874122,762120172,768908152,745276236,Brain Observatory 1.1,V1,46.667,3.333,300,0,46.667,5,0,-1.667,True,True,5.726132,6.722573,True,33.333,19.5441,5.726132,6.722573,6.722573,5.726132,15.83045,13.48401,167.6495,V1
951871762,762120172,768908152,745276236,Brain Observatory 1.1,V1,55,5,400,0,46.667,5,8.333,0,True,True,9.785269,13.248,True,35,22.56758,9.785269,13.248,13.248,9.785269,31.19667,23.04255,564.584,V1
951871859,762120172,768908152,745276236,Brain Observatory 1.1,V1,53.333,3.333,300,0,46.667,5,6.666,-1.667,True,True,8.939128,6.995172,True,33.333,19.5441,8.939128,6.995172,8.939128,6.995172,21.05004,16.47237,272.3321,V1
951871875,762120172,768908152,745276236,Brain Observatory 1.1,V1,43.333,13.333,300,0,46.667,5,-3.334,8.333,True,True,41.39581,57.35895,True,33.333,19.5441,41.39581,57.35895,57.35895,41.39581,135.07,97.47968,10341.01,V1
951871892,762120172,768908152,745276236,Brain Observatory 1.1,V1,46.667,-3.333,300,0,46.667,5,0,-8.333,True,True,86.15179,53.00367,True,26.667,19.5441,86.15179,53.00367,86.15179,53.00367,202.872,124.8141,19887.29,V1
951871907,762120172,768908152,745276236,Brain Observatory 1.1,V1,55,5,400,0,46.667,5,8.333,0,True,True,9.533754,11.36998,True,35,22.56758,9.533754,11.36998,11.36998,9.533754,26.77425,22.45027,472.0943,V1
951871924,762120172,768908152,745276236,Brain Observatory 1.1,V1,45,5,400,0,46.667,5,-1.667,0,True,True,7.094732,7.178025,True,35,22.56758,7.094732,7.178025,7.178025,7.094732,16.90296,16.70682,221.7922,V1
951871953,762120172,768908152,745276236,Brain Observatory 1.1,V1,45,5,400,0,46.667,5,-1.667,0,True,True,11.00892,16.23735,True,35,22.56758,11.00892,16.23735,16.23735,11.00892,38.23605,25.92403,778.5122,V1
951874133,762120172,768908152,745276236,Brain Observatory 1.1,V1,46.667,3.333,300,0,46.667,5,0,-1.667,True,True,39.30815,34.01184,True,33.333,19.5441,39.30815,34.01184,39.30815,34.01184,92.56361,80.09177,5822.615,V1
951872055,762120172,768908152,745276236,Brain Observatory 1.1,V1,66.667,6.667,300,0,46.667,5,20,1.667,True,True,27.28814,38.42287,True,23.333,19.5441,27.28814,38.42287,38.42287,27.28814,90.47893,64.25865,4566.347,V1
951872107,762120172,768908152,745276236,Brain Observatory 1.1,V1,43.333,3.333,300,0,46.667,5,-3.334,-1.667,True,True,12.26139,13.77854,True,33.333,19.5441,12.26139,13.77854,13.77854,12.26139,32.44599,28.87337,735.7809,V1
951872243,762120172,768908152,745276236,Brain Observatory 1.1,V1,46,2,500,0,46.667,5,-0.667,-3,True,True,13.74339,12.61933,True,32,25.23133,13.74339,12.61933,13.74339,12.61933,32.36321,29.71626,755.3282,V1
951872154,762120172,768908152,745276236,Brain Observatory 1.1,V1,55,-5,400,0,46.667,5,8.333,-10,True,True,36.30397,31.69789,True,25,22.56758,36.30397,31.69789,36.30397,31.69789,85.48932,74.64282,5011.754,V1
951872186,762120172,768908152,745276236,Brain Observatory 1.1,V1,45,5,400,0,46.667,5,-1.667,0,True,True,6.26502,10.77209,True,35,22.56758,6.26502,10.77209,10.77209,6.26502,25.36632,14.753,293.919,V1
951872210,762120172,768908152,745276236,Brain Observatory 1.1,V1,50,5,600,0,46.667,5,3.333,0,True,True,20.83857,27.85678,True,35,27.63953,20.83857,27.85678,27.85678,20.83857,65.5977,49.07107,2528.157,V1
951872277,762120172,768908152,745276236,Brain Observatory 1.1,V1,46.667,3.333,300,0,46.667,5,0,-1.667,True,True,8.574873,11.49939,True,33.333,19.5441,8.574873,11.49939,11.49939,8.574873,27.07899,20.19228,429.4452,V1
951872170,762120172,768908152,745276236,Brain Observatory 1.1,V1,46.667,3.333,300,0,46.667,5,0,-1.667,True,True,8.913062,11.06197,True,33.333,19.5441,8.913062,11.06197,11.06197,8.913062,26.04894,20.98866,429.4025,V1
951872294,762120172,768908152,745276236,Brain Observatory 1.1,V1,55.714,-1.429,700,0,46.667,5,9.047,-6.429,True,True,33.2875,48.40529,True,28.571,29.85411,33.2875,48.40529,48.40529,33.2875,113.9857,78.38608,7017.45,V1
951872546,762120172,768908152,745276236,Brain Observatory 1.1,V1,50,5,600,0,46.667,5,3.333,0,True,True,8.758355,12.49368,True,35,27.63953,8.758355,12.49368,12.49368,8.758355,29.42037,20.62435,476.5607,V1
951874527,762120172,768908152,745276236,Brain Observatory 1.1,V1,65,5,400,0,46.667,5,18.333,0,True,True,9.78649,6.934577,True,25,22.56758,9.78649,6.934577,9.78649,6.934577,23.04542,16.32968,295.5645,V1
951872362,762120172,768908152,745276236,Brain Observatory 1.1,V1,50,2.5,400,0,46.667,5,3.333,-2.5,True,True,29.64305,39.87435,True,32.5,22.56758,29.64305,39.87435,39.87435,29.64305,93.89693,69.80405,5147.802,V1
951872381,762120172,768908152,745276236,Brain Observatory 1.1,V1,45,5,400,0,46.667,5,-1.667,0,True,True,39.41219,39.69903,True,35,22.56758,39.41219,39.69903,39.69903,39.41219,93.48406,92.80861,6814.213,V1
951872409,762120172,768908152,745276236,Brain Observatory 1.1,V1,57.143,-4.286,700,0,46.667,5,10.476,-9.286,True,True,12.17467,22.47736,True,25.714,29.85411,12.17467,22.47736,22.47736,12.17467,52.93013,28.66916,1191.812,V1
951874163,762120172,768908152,745276236,Brain Observatory 1.1,V1,55,-5,400,0,46.667,5,8.333,-10,True,True,4.270472,7.541224,True,25,22.56758,4.270472,7.541224,7.541224,4.270472,17.75823,10.05619,140.2565,V1
951872441,762120172,768908152,745276236,Brain Observatory 1.1,V1,60,0,100,0,46.667,5,13.333,-5,True,True,39.6336,24.63585,True,30,11.28379,39.6336,24.63585,39.6336,24.63585,93.33,58.01299,4252.422,V1
951872468,762120172,768908152,745276236,Brain Observatory 1.1,V1,55,5,400,0,46.667,5,8.333,0,True,True,9.568587,11.5183,True,35,22.56758,9.568587,11.5183,11.5183,9.568587,27.12352,22.5323,480.0002,V1
951872482,762120172,768908152,745276236,Brain Observatory 1.1,V1,53.333,-3.333,300,0,46.667,5,6.666,-8.333,True,True,8.623444,10.03682,True,26.667,19.5441,8.623444,10.03682,10.03682,8.623444,23.6349,20.30666,376.9486,V1
951872497,762120172,768908152,745276236,Brain Observatory 1.1,V1,58,6,500,0,46.667,5,11.333,1,True,True,13.01189,16.01743,True,32,25.23133,13.01189,16.01743,16.01743,13.01189,37.71817,30.64065,907.692,V1
951872531,762120172,768908152,745276236,Brain Observatory 1.1,V1,43.333,3.333,300,0,46.667,5,-3.334,-1.667,True,True,8.369782,9.669952,True,33.333,19.5441,8.369782,9.669952,9.669952,8.369782,22.771,19.70933,352.4876,V1
951872560,762120172,768908152,745276236,Brain Observatory 1.1,V1,55,5,400,0,46.667,5,8.333,0,True,True,6.29776,7.803829,True,35,22.56758,6.29776,7.803829,7.803829,6.29776,18.37661,14.83009,214.0421,V1
951872579,762120172,768908152,745276236,Brain Observatory 1.1,V1,45,0,200,0,46.667,5,-1.667,-5,True,True,6.180288,6.869125,True,30,15.95769,6.180288,6.869125,6.869125,6.180288,16.17555,14.55347,184.8909,V1
951872593,762120172,768908152,745276236,Brain Observatory 1.1,V1,55,5,400,0,46.667,5,8.333,0,True,True,38.45905,32.83193,True,35,22.56758,38.45905,32.83193,38.45905,32.83193,90.56413,77.31329,5499.209,V1
951872640,762120172,768908152,745276236,Brain Observatory 1.1,V1,53.333,3.333,300,0,46.667,5,6.666,-1.667,True,True,9.086887,8.437179,True,33.333,19.5441,9.086887,8.437179,9.086887,8.437179,21.39798,19.86804,333.901,V1
951872672,762120172,768908152,745276236,Brain Observatory 1.1,V1,50,5,600,0,46.667,5,3.333,0,True,True,12.84962,14.79019,True,35,27.63953,12.84962,14.79019,14.79019,12.84962,34.82824,30.25854,827.6933,V1
951872687,762120172,768908152,745276236,Brain Observatory 1.1,V1,55,0,200,0,46.667,5,8.333,-5,True,True,10.2249,18.176,True,30,15.95769,10.2249,18.176,18.176,10.2249,42.8012,24.07779,809.3988,V1
951872703,762120172,768908152,745276236,Brain Observatory 1.1,V1,56.667,3.333,300,0,46.667,5,10,-1.667,True,True,8.621608,9.796172,True,33.333,19.5441,8.621608,9.796172,9.796172,8.621608,23.06822,20.30234,367.8324,V1
951872718,762120172,768908152,745276236,Brain Observatory 1.1,V1,53.333,3.333,300,0,46.667,5,6.666,-1.667,True,True,11.15749,13.85041,True,33.333,19.5441,11.15749,13.85041,13.85041,11.15749,32.61522,26.27387,673.0298,V1
951872824,762120172,768908152,745276236,Brain Observatory 1.1,V1,55,0,200,0,46.667,5,8.333,-5,True,True,10.73454,17.58692,True,30,15.95769,10.73454,17.58692,17.58692,10.73454,41.41403,25.2779,822.2017,V1
951872846,762120172,768908152,745276236,Brain Observatory 1.1,V1,56.842,13.684,1900,0,46.667,5,10.175,8.684,True,True,30.87037,52.52428,True,33.158,49.18491,30.87037,52.52428,52.52428,30.87037,123.6852,72.69416,7061.667,V1
951872791,762120172,768908152,745276236,Brain Observatory 1.1,V1,55.833,5.833,1200,0,46.667,5,9.166,0.833,True,True,27.59084,32.28598,True,34.167,39.0882,27.59084,32.28598,32.28598,27.59084,76.02768,64.97146,3879.576,V1
951872885,762120172,768908152,745276236,Brain Observatory 1.1,V1,50,5,200,0,46.667,5,3.333,0,True,True,25.59068,31.31229,True,35,15.95769,25.59068,31.31229,31.31229,25.59068,73.73481,60.26145,3489.812,V1
951872902,762120172,768908152,745276236,Brain Observatory 1.1,V1,55,5,400,0,46.667,5,8.333,0,True,True,12.16669,16.31745,True,35,22.56758,12.16669,16.31745,16.31745,12.16669,38.42465,28.65036,864.6291,V1
951872960,762120172,768908152,745276236,Brain Observatory 1.1,V1,55,5,400,0,46.667,5,8.333,0,True,True,9.353559,14.94252,True,35,22.56758,9.353559,14.94252,14.94252,9.353559,35.18695,22.02595,608.704,V1
951873010,762120172,768908152,745276236,Brain Observatory 1.1,V1,55,2.222,1800,0,46.667,5,8.333,-2.778,True,True,33.56459,47.32315,True,32.222,47.87307,33.56459,47.32315,47.32315,33.56459,111.4375,79.03857,6917.677,V1
951873114,762120172,768908152,745276236,Brain Observatory 1.1,V1,60,5,600,0,46.667,5,13.333,0,True,True,28.90869,35.20354,True,30,27.63953,28.90869,35.20354,35.20354,28.90869,82.89799,68.07477,4432.208,V1
951873171,762120172,768908152,745276236,Brain Observatory 1.1,V1,57.143,5.714,700,0,46.667,5,10.476,0.714,True,True,25.34262,23.28356,True,32.857,29.85411,25.34262,23.28356,25.34262,23.28356,59.6773,54.8286,2569.841,V1
951874066,762120172,768908152,745276236,Brain Observatory 1.1,V1,45,5,400,0,46.667,5,-1.667,0,True,True,8.366149,12.90456,True,35,22.56758,8.366149,12.90456,12.90456,8.366149,30.38793,19.70078,470.191,V1
951877325,750749662,769322806,726162197,Brain Observatory 1.1,V1,36.667,5.556,900,0.002,53.333,15,-16.666,-9.444,True,True,39.68463,82.48824,True,26.667,33.85138,39.68463,82.48824,82.48824,39.68463,194.245,93.45015,14256.72,V1
951877480,750749662,769322806,726162197,Brain Observatory 1.1,V1,46.667,13.333,300,0,53.333,15,-6.666,-1.667,True,True,7.053381,6.942057,True,36.667,19.5441,7.053381,6.942057,7.053381,6.942057,16.60944,16.3473,213.2509,V1
951877505,750749662,769322806,726162197,Brain Observatory 1.1,V1,33.333,16.667,300,0,53.333,15,-20,1.667,True,True,10.76275,10.17824,True,23.333,19.5441,10.76275,10.17824,10.76275,10.17824,25.34435,23.96792,477.0912,V1
951877532,750749662,769322806,726162197,Brain Observatory 1.1,V1,65,10,200,0,53.333,15,11.667,-5,True,True,6.608092,8.64467,True,25,15.95769,6.608092,8.64467,8.64467,6.608092,20.35664,15.56087,248.7882,V1
951877575,750749662,769322806,726162197,Brain Observatory 1.1,V1,70,17.143,700,0,53.333,15,16.667,2.143,True,True,54.88049,68.35647,True,20,29.85411,54.88049,68.35647,68.35647,54.88049,160.9672,129.2337,16338.15,V1
951877602,750749662,769322806,726162197,Brain Observatory 1.1,V1,41.429,7.143,700,0,53.333,15,-11.904,-7.857,True,True,23.7832,27.85281,True,31.429,29.85411,23.7832,27.85281,27.85281,23.7832,65.58836,56.00516,2884.993,V1
951877616,750749662,769322806,726162197,Brain Observatory 1.1,V1,53.333,13.333,300,0,53.333,15,0,-1.667,True,True,6.874284,7.762071,True,36.667,19.5441,6.874284,7.762071,7.762071,6.874284,18.27828,16.1877,232.3862,V1
951877640,750749662,769322806,726162197,Brain Observatory 1.1,V1,60,15,200,0,53.333,15,6.667,0,True,True,8.235359,10.51118,True,30,15.95769,8.235359,10.51118,10.51118,8.235359,24.75194,19.39279,376.9984,V1
951877688,750749662,769322806,726162197,Brain Observatory 1.1,V1,60,20,100,0.003,53.333,15,6.667,5,True,True,11.91613,11.44324,True,30,11.28379,11.91613,11.44324,11.91613,11.44324,28.06034,26.94677,593.8674,V1
951877700,750749662,769322806,726162197,Brain Observatory 1.1,V1,44.167,1.667,1200,0.001,53.333,15,-9.166,-13.333,True,True,59.45013,51.2054,True,31.667,39.0882,59.45013,51.2054,59.45013,51.2054,139.9943,120.5795,13257.87,V1
951877714,750749662,769322806,726162197,Brain Observatory 1.1,V1,50,15,600,0,53.333,15,-3.333,0,True,True,13.28036,17.93201,True,35,27.63953,13.28036,17.93201,17.93201,13.28036,42.22666,31.27286,1037.156,V1
951877727,750749662,769322806,726162197,Brain Observatory 1.1,V1,52,14,500,0,53.333,15,-1.333,-1,True,True,11.01093,14.41361,True,36,25.23133,11.01093,14.41361,14.41361,11.01093,33.94147,25.92877,691.1978,V1
951877739,750749662,769322806,726162197,Brain Observatory 1.1,V1,50,20,100,0,53.333,15,-3.333,5,True,True,5.181401,6.966084,True,30,11.28379,5.181401,6.966084,6.966084,5.181401,16.40388,12.20127,157.1959,V1
951877765,750749662,769322806,726162197,Brain Observatory 1.1,V1,65,10,200,0,53.333,15,11.667,-5,True,True,7.418087,10.01175,True,25,15.95769,7.418087,10.01175,10.01175,7.418087,23.57588,17.46826,323.4502,V1
951877777,750749662,769322806,726162197,Brain Observatory 1.1,V1,57,12,1000,0.008,53.333,15,3.667,-3,True,True,49.52765,51.05602,True,33,35.68248,49.52765,51.05602,51.05602,49.52765,120.2277,116.6287,11012.86,V1
951877805,750749662,769322806,726162197,Brain Observatory 1.1,V1,46.667,16.667,300,0,53.333,15,-6.666,1.667,True,True,8.882459,13.27228,True,33.333,19.5441,8.882459,13.27228,13.27228,8.882459,31.25383,20.91659,513.4334,V1
951877817,750749662,769322806,726162197,Brain Observatory 1.1,V1,50,17.5,400,0,53.333,15,-3.333,2.5,True,True,12.59388,14.73109,True,32.5,22.56758,12.59388,14.73109,14.73109,12.59388,34.68905,29.65632,807.9781,V1
951877832,750749662,769322806,726162197,Brain Observatory 1.1,V1,48,16,500,0,53.333,15,-5.333,1,True,True,35.1894,29.65209,True,34,25.23133,35.1894,29.65209,35.1894,29.65209,82.86471,69.82533,4544.357,V1
951877847,750749662,769322806,726162197,Brain Observatory 1.1,V1,50,17.143,700,0,53.333,15,-3.333,2.143,True,True,21.25228,24.53513,True,32.857,29.85411,21.25228,24.53513,24.53513,21.25228,57.7758,50.04529,2270.905,V1
951877919,750749662,769322806,726162197,Brain Observatory 1.1,V1,55,15,400,0,53.333,15,1.667,0,True,True,7.322607,9.184347,True,35,22.56758,7.322607,9.184347,9.184347,7.322607,21.62748,17.24342,292.9,V1
951877932,750749662,769322806,726162197,Brain Observatory 1.1,V1,50,17.143,700,0,53.333,15,-3.333,2.143,True,True,21.52744,23.91174,True,32.857,29.85411,21.52744,23.91174,23.91174,21.52744,56.30784,50.69326,2241.862,V1
951877960,750749662,769322806,726162197,Brain Observatory 1.1,V1,58,16,500,0,53.333,15,4.667,1,True,True,20.08502,21.32619,True,32,25.23133,20.08502,21.32619,21.32619,20.08502,50.21934,47.29661,1865.482,V1
951877989,750749662,769322806,726162197,Brain Observatory 1.1,V1,55,15,400,0,53.333,15,1.667,0,True,True,12.90613,14.63561,True,35,22.56758,12.90613,14.63561,14.63561,12.90613,34.46423,30.39162,822.6447,V1
951878000,750749662,769322806,726162197,Brain Observatory 1.1,V1,47.143,20,700,0,53.333,15,-6.19,5,True,True,34.74633,34.88142,True,30,29.85411,34.74633,34.88142,34.88142,34.74633,82.13947,81.82135,5278.475,V1
951878022,750749662,769322806,726162197,Brain Observatory 1.1,V1,47.857,13.571,1400,0,53.333,15,-5.476,-1.429,True,True,39.49334,47.32137,True,36.429,42.22008,39.49334,47.32137,47.32137,39.49334,111.4333,92.9997,8139.29,V1
951878032,750749662,769322806,726162197,Brain Observatory 1.1,V1,50,15,600,0,53.333,15,-3.333,0,True,True,14.56827,20.71172,True,35,27.63953,14.56827,20.71172,20.71172,14.56827,48.77237,34.30565,1314.103,V1
951878011,750749662,769322806,726162197,Brain Observatory 1.1,V1,50,15,600,0,53.333,15,-3.333,0,True,True,33.86719,36.24216,True,35,27.63953,33.86719,36.24216,36.24216,33.86719,85.34377,79.75114,5345.626,V1
951878056,750749662,769322806,726162197,Brain Observatory 1.1,V1,50,17.143,700,0,53.333,15,-3.333,2.143,True,True,21.03598,24.86399,True,32.857,29.85411,21.03598,24.86399,24.86399,21.03598,58.55023,49.53596,2277.923,V1
951878069,750749662,769322806,726162197,Brain Observatory 1.1,V1,56.667,17.5,1200,0,53.333,15,3.334,2.5,True,True,40.42042,47.02853,True,32.5,39.0882,40.42042,47.02853,47.02853,40.42042,110.7437,95.18282,8278.805,V1
951878092,750749662,769322806,726162197,Brain Observatory 1.1,V1,55,10,800,0,53.333,15,1.667,-5,True,True,34.39452,36.99547,True,35,31.91538,34.39452,36.99547,36.99547,34.39452,87.11768,80.9929,5541.701,V1
951878103,750749662,769322806,726162197,Brain Observatory 1.1,V1,48.75,18.75,800,0,53.333,15,-4.583,3.75,True,True,25.36883,29.24081,True,31.25,31.91538,25.36883,29.24081,29.24081,25.36883,68.85685,59.73904,3230.69,V1
951878122,750749662,769322806,726162197,Brain Observatory 1.1,V1,54,12,500,0,53.333,15,0.667,-3,True,True,19.25705,24.41153,True,36,25.23133,19.25705,24.41153,24.41153,19.25705,57.48475,45.34689,2047.34,V1
