stimulus_presentation_id,stimulus_block,start_time,stop_time,orientation,spatial_frequency,x_position,y_position,frame,phase,temporal_frequency,stimulus_name,size,color,contrast,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2909,0.0,812.08765,812.33786,90.0,0.08,10.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020426,220,,,0,,False,10,train,2
2910,0.0,812.33786,812.58806,45.0,0.08,-30.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020426,154,,,0,,False,13,train,1
2911,0.0,812.58806,812.83826,0.0,0.08,10.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020426,148,,,0,,False,12,train,0
2912,0.0,812.83826,813.08847,45.0,0.08,-20.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020426,235,,,0,,False,10,train,1
2913,0.0,813.08847,813.33868,90.0,0.08,40.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021324,140,,,0,,False,13,train,2
2914,0.0,813.33868,813.58889,0.0,0.08,10.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021324,109,,,0,,False,9,train,0
2915,0.0,813.58889,813.83911,45.0,0.08,-10.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021324,63,,,0,,False,10,train,1
2916,0.0,813.83911,814.08932,90.0,0.08,40.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021324,141,,,0,,False,12,train,2
2917,0.0,814.08932,814.33952,0.0,0.08,-30.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25019676,98,,,0,,False,10,train,0
2918,0.0,814.33952,814.58971,0.0,0.08,30.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25019676,81,,,0,,False,10,train,0
2919,0.0,814.58971,814.83991,45.0,0.08,-30.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25019676,212,,,0,,False,9,train,1
2920,0.0,814.83991,815.09011,45.0,0.08,-40.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25019676,208,,,0,,False,10,train,1
2921,0.0,815.09011,815.34033,90.0,0.08,-40.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25022074,196,,,0,,False,12,train,2
2922,0.0,815.34033,815.59055,45.0,0.08,20.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25022074,24,,,0,,False,12,train,1
2923,0.0,815.59055,815.84077,45.0,0.08,-10.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25022074,40,,,0,,False,9,train,1
2924,0.0,815.84077,816.09099,0.0,0.08,10.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25022074,132,,,0,,False,10,train,0
2925,0.0,816.09099,816.3412,0.0,0.08,40.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,100,,,0,,False,13,train,0
2926,0.0,816.3412,816.59141,90.0,0.08,-20.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,162,,,0,,False,11,test,2
2927,0.0,816.59141,816.84162,0.0,0.08,0.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,28,,,0,,False,11,test,0
2928,0.0,816.84162,817.09183,0.0,0.08,-20.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,84,,,0,,False,10,train,0
2929,0.0,817.09183,817.34203,0.0,0.08,-20.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,239,,,0,,False,12,train,0
2930,0.0,817.34203,817.59224,0.0,0.08,40.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,134,,,0,,False,10,train,0
2931,0.0,817.59224,817.84245,90.0,0.08,20.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,160,,,0,,False,12,train,2
2932,0.0,817.84245,818.09265,45.0,0.08,-30.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,2,,,0,,False,11,test,1
2933,0.0,818.09265,818.34287,45.0,0.08,20.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021676,159,,,0,,False,12,train,1
2934,0.0,818.34287,818.59308,0.0,0.08,40.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021676,185,,,0,,False,11,test,0
2935,0.0,818.59308,818.8433,0.0,0.08,0.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021676,172,,,0,,False,12,train,0
2936,0.0,818.8433,819.09352,0.0,0.08,0.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021676,28,,,0,,False,12,train,0
2937,0.0,819.09352,819.34372,90.0,0.08,30.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,21,,,0,,False,11,test,2
2938,0.0,819.34372,819.59392,45.0,0.08,-30.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,2,,,0,,False,12,train,1
2939,0.0,819.59392,819.84413,0.0,0.08,20.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,69,,,0,,False,12,train,0
2940,0.0,819.84413,820.09433,45.0,0.08,30.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,224,,,0,,False,9,train,1
2941,0.0,820.09433,820.34454,90.0,0.08,-30.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,61,,,0,,False,11,test,2
2942,0.0,820.34454,820.59475,90.0,0.08,-10.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,142,,,0,,False,12,train,2
2943,0.0,820.59475,820.84497,45.0,0.08,20.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,183,,,0,,False,9,train,1
2944,0.0,820.84497,821.09518,45.0,0.08,30.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,47,,,0,,False,8,test,1
2945,0.0,821.09518,821.34538,0.0,0.08,20.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,44,,,0,,False,10,train,0
2946,0.0,821.34538,821.59559,0.0,0.08,20.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,44,,,0,,False,11,test,0
2947,0.0,821.59559,821.8458,0.0,0.08,-30.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,214,,,0,,False,14,test,0
2948,0.0,821.8458,822.096,45.0,0.08,40.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,117,,,0,,False,12,train,1
2949,0.0,822.096,822.34622,45.0,0.08,-30.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,2,,,0,,False,13,train,1
2950,0.0,822.34622,822.59643,0.0,0.08,-40.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,216,,,0,,False,7,train,0
2951,0.0,822.59643,822.84664,90.0,0.08,10.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,19,,,0,,False,8,test,2
2952,0.0,822.84664,823.09686,0.0,0.08,40.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,26,,,0,,False,14,test,0
2953,0.0,823.09686,823.34706,45.0,0.08,20.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,146,,,0,,False,14,test,1
2954,0.0,823.34706,823.59726,90.0,0.08,10.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,135,,,0,,False,13,train,2
2955,0.0,823.59726,823.84747,90.0,0.08,10.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,77,,,0,,False,11,test,2
2956,0.0,823.84747,824.09767,0.0,0.08,0.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,203,,,0,,False,12,train,0
2957,0.0,824.09767,824.34789,0.0,0.08,-30.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021926,98,,,0,,False,11,test,0
2958,0.0,824.34789,824.59811,0.0,0.08,10.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021926,109,,,0,,False,10,train,0
2959,0.0,824.59811,824.84833,0.0,0.08,-40.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021926,216,,,0,,False,8,test,0
2960,0.0,824.84833,825.09855,0.0,0.08,0.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021926,240,,,0,,False,11,test,0
2961,0.0,825.09855,825.34875,90.0,0.08,-40.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,190,,,0,,False,12,train,2
2962,0.0,825.34875,825.59895,45.0,0.08,10.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,72,,,0,,False,10,train,1
2963,0.0,825.59895,825.84916,0.0,0.08,-30.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,218,,,0,,False,11,test,0
2964,0.0,825.84916,826.09936,0.0,0.08,10.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,109,,,0,,False,11,test,0
2965,0.0,826.09936,826.34957,45.0,0.08,-20.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020676,118,,,0,,False,14,test,1
2966,0.0,826.34957,826.59977,90.0,0.08,-30.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020676,71,,,0,,False,10,train,2
2967,0.0,826.59977,826.84998,90.0,0.08,-30.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020676,31,,,0,,False,12,train,2
2968,0.0,826.84998,827.10019,45.0,0.08,-20.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020676,59,,,0,,False,12,train,1
2969,0.0,827.10019,827.3504,45.0,0.08,-30.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,147,,,0,,False,11,test,1
2970,0.0,827.3504,827.6006,45.0,0.08,-30.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,233,,,0,,False,11,test,1
2971,0.0,827.6006,827.85081,0.0,0.08,30.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,81,,,0,,False,11,test,0
2972,0.0,827.85081,828.10102,90.0,0.08,0.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,230,,,0,,False,13,train,2
2973,0.0,828.10102,828.35123,90.0,0.08,0.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,85,,,0,,False,13,train,2
2974,0.0,828.35123,828.60144,45.0,0.08,10.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,73,,,0,,False,13,train,1
2975,0.0,828.60144,828.85165,0.0,0.08,10.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,211,,,0,,False,11,test,0
2976,0.0,828.85165,829.10186,45.0,0.08,-10.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,201,,,0,,False,13,train,1
2977,0.0,829.10186,829.35207,0.0,0.08,0.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021074,172,,,0,,False,13,train,0
2978,0.0,829.35207,829.60228,0.0,0.08,40.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021074,164,,,0,,False,11,test,0
2979,0.0,829.60228,829.85249,90.0,0.08,10.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021074,19,,,0,,False,9,train,2
2980,0.0,829.85249,830.1027,90.0,0.08,10.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021074,219,,,0,,False,9,train,2
2981,0.0,830.1027,830.35291,45.0,0.08,40.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,105,,,0,,False,10,train,1
2982,0.0,830.35291,830.60312,0.0,0.08,-40.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,222,,,0,,False,12,train,0
2983,0.0,830.60312,830.85334,90.0,0.08,30.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,243,,,0,,False,9,train,2
2984,0.0,830.85334,831.10355,45.0,0.08,-30.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,82,,,0,,False,11,test,1
2985,0.0,831.10355,831.35375,0.0,0.08,10.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,79,,,0,,False,10,train,0
2986,0.0,831.35375,831.60396,0.0,0.08,-20.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,84,,,0,,False,11,test,0
2987,0.0,831.60396,831.85417,45.0,0.08,-40.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,177,,,0,,False,12,train,1
2988,0.0,831.85417,832.10437,45.0,0.08,20.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,143,,,0,,False,11,test,1
2989,0.0,832.10437,832.35458,45.0,0.08,-30.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020676,147,,,0,,False,12,train,1
2990,0.0,832.35458,832.60478,90.0,0.08,-40.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020676,189,,,0,,False,13,train,2
2991,0.0,832.60478,832.85499,0.0,0.08,-40.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020676,14,,,0,,False,12,train,0
2992,0.0,832.85499,833.1052,45.0,0.08,40.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020676,105,,,0,,False,11,test,1
2993,0.0,833.1052,833.35541,0.0,0.08,10.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021074,136,,,0,,False,11,test,0
2994,0.0,833.35541,833.60562,0.0,0.08,40.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021074,134,,,0,,False,11,test,0
2995,0.0,833.60562,833.85583,45.0,0.08,-20.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021074,213,,,0,,False,10,train,1
2996,0.0,833.85583,834.10604,90.0,0.08,-30.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021074,71,,,0,,False,11,test,2
2997,0.0,834.10604,834.35625,45.0,0.08,30.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,102,,,0,,False,13,train,1
2998,0.0,834.35625,834.60646,0.0,0.08,-40.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,52,,,0,,False,11,test,0
2999,0.0,834.60646,834.85667,90.0,0.08,-40.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,45,,,0,,False,11,test,2
3000,0.0,834.85667,835.10688,0.0,0.08,10.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,79,,,0,,False,11,test,0
3001,0.0,835.10688,835.35709,90.0,0.08,-10.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021324,137,,,0,,False,13,train,2
3002,0.0,835.35709,835.6073,90.0,0.08,-40.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021324,163,,,0,,False,12,train,2
3003,0.0,835.6073,835.85752,0.0,0.08,-40.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021324,222,,,0,,False,13,train,0
3004,0.0,835.85752,836.10773,45.0,0.08,30.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021324,125,,,0,,False,11,test,1
3005,0.0,836.10773,836.35794,0.0,0.08,-20.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,54,,,0,,False,12,train,0
3006,0.0,836.35794,836.60815,45.0,0.08,10.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,53,,,0,,False,12,train,1
3007,0.0,836.60815,836.85837,0.0,0.08,-30.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,98,,,0,,False,12,train,0
3008,0.0,836.85837,837.10858,0.0,0.08,-10.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,187,,,0,,False,14,test,0
3009,0.0,837.10858,837.35878,90.0,0.08,-30.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020074,86,,,0,,False,13,train,2
3010,0.0,837.35878,837.60898,90.0,0.08,-40.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020074,190,,,0,,False,13,train,2
3011,0.0,837.60898,837.85918,0.0,0.08,-40.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020074,216,,,0,,False,9,train,0
3012,0.0,837.85918,838.10938,0.0,0.08,0.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020074,240,,,0,,False,12,train,0
3013,0.0,838.10938,838.35959,45.0,0.08,10.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,126,,,0,,False,10,train,1
3014,0.0,838.35959,838.6098,90.0,0.08,40.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,127,,,0,,False,10,train,2
3015,0.0,838.6098,838.86001,0.0,0.08,10.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,211,,,0,,False,12,train,0
3016,0.0,838.86001,839.11022,0.0,0.08,0.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,6,,,0,,False,14,test,0
3017,0.0,839.11022,839.36043,90.0,0.08,40.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021074,75,,,0,,False,14,test,2
3018,0.0,839.36043,839.61064,0.0,0.08,0.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021074,123,,,0,,False,10,train,0
3019,0.0,839.61064,839.86085,45.0,0.08,-10.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021074,186,,,0,,False,11,test,1
3020,0.0,839.86085,840.11106,45.0,0.08,30.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021074,39,,,0,,False,13,train,1
3021,0.0,840.11106,840.36127,90.0,0.08,30.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,113,,,0,,False,12,train,2
3022,0.0,840.36127,840.61148,90.0,0.08,-40.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,189,,,0,,False,14,test,2
3023,0.0,840.61148,840.8617,90.0,0.08,-40.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,45,,,0,,False,12,train,2
3024,0.0,840.8617,841.11191,0.0,0.08,-20.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,122,,,0,,False,14,test,0
3025,0.0,841.11191,841.36212,45.0,0.08,-10.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021074,201,,,0,,False,14,test,1
3026,0.0,841.36212,841.61233,45.0,0.08,40.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021074,1,,,0,,False,14,test,1
3027,0.0,841.61233,841.86254,0.0,0.08,-30.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021074,218,,,0,,False,12,train,0
3028,0.0,841.86254,842.11275,0.0,0.08,0.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021074,12,,,0,,False,12,train,0
3029,0.0,842.11275,842.36295,0.0,0.08,0.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020176,123,,,0,,False,11,test,0
3030,0.0,842.36295,842.61315,45.0,0.08,30.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020176,103,,,0,,False,12,train,1
3031,0.0,842.61315,842.86336,45.0,0.08,20.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020176,183,,,0,,False,10,train,1
3032,0.0,842.86336,843.11356,0.0,0.08,40.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020176,95,,,0,,False,14,test,0
3033,0.0,843.11356,843.36377,90.0,0.08,30.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021324,243,,,0,,False,10,train,2
3034,0.0,843.36377,843.61398,45.0,0.08,-30.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021324,212,,,0,,False,10,train,1
3035,0.0,843.61398,843.8642,0.0,0.08,10.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021324,136,,,0,,False,12,train,0
3036,0.0,843.8642,844.11441,45.0,0.08,-40.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021324,210,,,0,,False,13,train,1
3037,0.0,844.11441,844.36462,90.0,0.08,20.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,180,,,0,,False,10,train,2
3038,0.0,844.36462,844.61483,90.0,0.08,10.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,219,,,0,,False,10,train,2
3039,0.0,844.61483,844.86505,0.0,0.08,-40.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,106,,,0,,False,12,train,0
3040,0.0,844.86505,845.11526,0.0,0.08,-10.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,29,,,0,,False,14,test,0
3041,0.0,845.11526,845.36546,45.0,0.08,-20.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,174,,,0,,False,11,test,1
3042,0.0,845.36546,845.61567,45.0,0.08,-30.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,101,,,0,,False,11,test,1
3043,0.0,845.61567,845.86588,90.0,0.08,20.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,33,,,0,,False,13,train,2
3044,0.0,845.86588,846.11608,90.0,0.08,-10.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,156,,,0,,False,14,test,2
3045,0.0,846.11608,846.36629,45.0,0.08,0.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020676,191,,,0,,False,11,test,1
