session_id,held_out_probe_id,held_out_area,offset_scale,visual_offset_azimuth_deg,visual_offset_elevation_deg,observed_azimuth_deg,observed_elevation_deg,predicted_azimuth_deg,predicted_elevation_deg,vector_error_deg,mean_training_area_distance_px
781842082,792586883,VISal,0.25,0.279310399168609,0.822325936150738,40.02571088,-17.3067146,35.72005038736766,-1.6786476553403058,16.210342029228745,9.193899880797462e-08
781842082,792586887,VISal,0.25,-0.07472077272622801,-0.42487938737045816,80.92349055,6.23468123,46.392365807597635,-2.9248793873704937,35.72528693626738,0.01532288728084552
781842082,792586891,VISrl,0.25,0.6959108997358676,0.25351407974577067,27.31953,-19.071742649999997,25.695910899735868,-21.560508550006986,2.9715475240655516,0.0
781842082,792586876,VISam,0.5,4.169695195915049,-0.8155631089527291,35.854909899999996,4.3004224650000005,45.26229791200932,-10.815563108952729,17.804268282646266,0.0
781842082,792586881,VISp,0.5,2.1229405349864328,1.698567778935411,51.13510262,2.72769025,53.42397895539655,7.822616094304912,5.585447541397597,0.0
781842082,792586883,VISal,0.5,2.1980528020947716,1.9324406876967946,40.02571088,-17.3067146,38.550167629717635,0.6056842633008517,17.973070436668173,0.0
781842082,792586887,VISal,0.5,-0.34993505876169095,-1.3891739704395087,80.92349055,6.23468123,44.65006494123831,-3.8891739704395443,37.65971122451465,0.008554306481173057
781842082,792586891,VISrl,0.5,2.174255439828329,0.5070281787500002,27.31953,-19.071742649999997,25.217591314324686,-21.878263203263042,3.50638044915642,0.0
781842082,792586876,VISam,0.75,9.032031984232756,-0.3334474722359808,35.854909899999996,4.3004224650000005,50.1954854213696,-10.299723703856866,20.46500365101582,0.0
781842082,792586881,VISp,0.75,4.005436688906497,2.973679412377318,51.13510262,2.72769025,53.697531556833354,8.616637067427352,6.422284381340385,0.0
781842082,792586883,VISal,0.75,6.426567755993628,3.363660531405296,40.02571088,-17.3067146,44.1301027669435,-1.1791018460869038,16.641692398965557,0.0
781842082,792586887,VISal,0.75,-1.248984671245851,-2.737165371461133,80.92349055,6.23468123,43.71311606763348,-5.237165371461145,38.938608521176114,0.009216242417551257
781842082,792586891,VISrl,0.75,3.6597524852205536,0.7605422681250003,27.31953,-19.071742649999997,27.046795337667373,-22.519752560096222,3.4587796310490018,0.0
781842082,792586876,VISam,1.0,10.964619469315974,-0.5359594808001296,35.854909899999996,4.3004224650000005,51.48769527705977,-9.522289729555446,20.8674711227481,0.0
781842082,792586881,VISp,1.0,4.972627214404861,3.7349280526795603,51.13510262,2.72769025,53.89734784972535,8.73492805267956,6.611876036881122,0.0
781842082,792586883,VISal,1.0,8.744110161881988,4.3358755594705585,40.02571088,-17.3067146,46.807100695203516,-0.4713337554184811,18.149856638768483,0.0
781842082,792586887,VISal,1.0,-5.202151558874348,-4.290108913240247,80.92349055,6.23468123,40.10262339897494,-6.165108913240247,42.662606466999115,0.0
781842082,792586891,VISrl,1.0,4.785172121132469,1.0140563772269893,27.31953,-19.071742649999997,26.28296331680337,-22.03695750237132,3.141173285483744,0.0
786091066,792623916,VISam,0.0,0.0,0.0,42.25736816,0.4478127599999997,43.47698787076513,-4.525823272817573,5.120988930453584,0.31234448370108714
786091066,792623921,VISp,0.0,0.0,-0.0,45.95656149,6.543057825,44.31651411377054,-10.940348778001441,17.56016121344424,0.0023819491760228573
786091066,792623925,VISal,0.0,0.0,0.0,60.8720362,-17.811632,41.80601086272996,-4.999999999999999,22.97066034455359,0.10201894448448101
786091066,792623928,VISal,0.0,0.0,0.0,84.5077293,7.30509262,44.09365360459132,4.7078723328361995,40.49744519762052,0.4062376004181891
786091066,792623931,VISrl,0.0,0.0,0.0,26.9343889,-7.7929146,36.25000000000007,-10.06993006993007,9.58985972873146,1.1871792636399179
786091066,792623916,VISam,0.25,2.838928833214891,-0.10700023504738532,42.25736816,0.4478127599999997,56.87484657741902,-10.254407955388112,18.11651742263378,0.2783686937458292
786091066,792623921,VISp,0.25,2.601668005836788,0.3449743141477834,45.95656149,6.543057825,38.39146671573417,-2.6592807608559106,11.912753434548904,0.16178674634960188
786091066,792623925,VISal,0.25,1.7058405414203603,1.2410756094384847,60.8720362,-17.811632,44.80245214246209,-3.758924390561515,21.34736805647588,0.5389626441498745
786091066,792623928,VISal,0.25,1.3031948749501776,0.31058638209914036,84.5077293,7.30509262,45.18855586678214,5.190890908250702,39.375972982891845,0.1555453793741975
786091066,792623931,VISrl,0.25,2.3535258456853807,0.47003364096162586,26.9343889,-7.7929146,37.35352584568538,-9.64251876600306,10.582034315945211,1.390318331149301
786091066,792623916,VISam,0.5,7.067081593007018,-2.1554852178406128,42.25736816,0.4478127599999997,43.073814428325115,-23.07555755774351,23.53753461207776,0.43141953293170765
786091066,792623921,VISp,0.5,5.796190465562178,-0.06927698407496836,45.95656149,6.543057825,44.80887444685247,-7.177856987160739,13.768830336364113,0.12177708181568647
786091066,792623925,VISal,0.5,3.6071011358017415,2.378824279159288,60.8720362,-17.811632,46.68683326117489,-2.621175720840712,20.783886652517673,0.324225259721281
786091066,792623928,VISal,0.5,2.8115559263457612,0.7612626854381475,84.5077293,7.30509262,47.17822202130479,5.273074045586297,37.38477247699818,0.4334077541861591
786091066,792623931,VISrl,0.5,5.913894051230665,1.114787981752307,26.9343889,-7.7929146,32.42486063924865,-7.7934364291032034,5.490471764046667,0.25520814952461635
786091066,792623916,VISam,0.75,13.479087674149339,-0.4686962906249995,42.25736816,0.4478127599999997,67.7971172877934,-18.067950967672328,31.545400487703592,0.0
786091066,792623921,VISp,0.75,10.351691446885052,-0.5929148953916031,45.95656149,6.543057825,49.79195575521733,-11.000599897197521,17.958011455706416,0.0227571537509057
786091066,792623925,VISal,0.75,4.792693425263622,3.6587509123538204,60.8720362,-17.811632,47.901438108979576,-1.3412490876461796,20.96449207871107,0.4719715095458967
786091066,792623928,VISal,0.75,4.458847556247787,1.1466771325963452,84.5077293,7.30509262,48.91029752763279,5.5852317646962595,35.63895439192828,0.2507681860892232
786091066,792623931,VISrl,0.75,8.85854075991303,1.6697634364217275,26.9343889,-7.7929146,35.688799743894904,-7.5131977468607,8.758878395184789,0.48194843370876583
786091066,792623916,VISam,1.0,21.68330164623992,1.8750716125000002,42.25736816,0.4478127599999997,82.7623697382416,-13.124928387499999,42.71854930952588,0.41231910532456695
786091066,792623921,VISp,1.0,13.980731437064055,-0.4852536114907561,45.95656149,6.543057825,53.65618197204789,-10.30409425955438,18.52324725656051,0.12755727672846362
786091066,792623925,VISal,1.0,9.046680237489088,3.926621395879838,60.8720362,-17.811632,51.91942000076129,-1.073378604120161,18.98205635740117,0.03993337615565906
786091066,792623928,VISal,1.0,6.927592433896873,1.3877737057916812,84.5077293,7.30509262,51.113715317281574,5.933901146616561,33.42215337070119,0.010454764193838173
786091066,792623931,VISrl,1.0,16.9314098104091,1.125210167318396,26.9343889,-7.7929146,49.076224608880736,-11.13210581210788,22.392210398039865,0.5433019182522756
794812542,810758777,VISam,0.0,-0.0,0.0,58.21926864,12.54546175,57.74146012176326,-2.797641320525206,15.350541124431398,0.29724475662041056
794812542,810758781,VISp,0.0,0.0,0.0,57.93607129,6.2820349,60.000008820578515,4.3333361563019075,2.8385321776969623,0.29724070002954767
794812542,810758783,VISl,0.0,0.0,0.0,35.0479402,-10.2576471,32.74235666736223,-5.0,5.740955360748668,2.645649582768747e-09
794812542,810758785,VISal,0.0,-0.0,0.0,85.5113113,1.6034999499999998,39.615770622839335,-1.3500412511198614,45.99047792397489,0.131935209539364
794812542,810758787,VISrl,0.0,0.0,0.0,27.6342132,-15.3113652,39.283899882382784,-14.95727877147461,11.655066580528514,0.2972437809196925
794812542,810758777,VISam,0.25,-0.22759342799624704,0.1993326587052816,58.21926864,12.54546175,57.51379619538724,-2.598317155296891,15.160202205202376,0.2972586790193651
794812542,810758781,VISp,0.25,0.09012115038547908,0.34134974907023874,57.93607129,6.2820349,60.09012115038548,4.674666549067507,2.687668844297254,0.29724457676886784
794812542,810758783,VISl,0.25,0.8657640404451525,0.3883028760221893,35.0479402,-10.2576471,34.86502468244522,-4.611697123977811,5.64891221548957,0.10067508211580645
794812542,810758785,VISal,0.25,-0.30195872849518146,0.20292221183944859,85.5113113,1.6034999499999998,39.200436181156725,-1.2908453623905478,46.401232624365214,0.1597261134336776
794812542,810758787,VISrl,0.25,0.0901213038904789,0.6291944133910441,27.6342132,-15.3113652,39.37402620310228,-14.328090016387259,11.78091844613645,0.2972464587084658
794812542,810758777,VISam,0.5,-0.45518586605638944,0.39868130635786825,58.21926864,12.54546175,57.28617906046728,-2.3989760286729562,14.973539217034162,0.29724780128622236
794812542,810758781,VISp,0.5,0.18024176514724388,0.6827021781861997,57.93607129,6.2820349,60.18029032995079,5.015971056593136,2.5767104522743365,0.29723895641348197
794812542,810758783,VISl,0.5,10.99579462904728,5.404400523130324,35.0479402,-10.2576471,51.68303260223935,0.4044005231303238,19.758683122843493,0.0
794812542,810758785,VISal,0.5,-0.9568558092312713,0.6169118272450707,85.5113113,1.6034999499999998,37.45198704655534,-3.703752273118667,48.35147954155625,0.2718687601987071
794812542,810758787,VISrl,0.5,0.18024036261886245,1.2584065163677742,27.6342132,-15.3113652,39.46412313919976,-13.698876158363477,11.9393002340579,0.29723946123196043
794812542,810758777,VISam,0.75,-0.6827806239916523,0.5980641845647648,58.21926864,12.54546175,57.05830996442171,-2.199674453890986,14.790769645887167,0.297246202835688
794812542,810758781,VISp,0.75,0.28098502425925886,1.0409571280967593,57.93607129,6.2820349,60.31392226960116,5.405038143292161,2.5344227335758824,0.2972479009791478
794812542,810758783,VISl,0.75,17.017972501840564,8.583418181386918,35.0479402,-10.2576471,57.03350327116374,3.583418181386918,25.979608766872012,0.478311828923202
794812542,810758785,VISal,0.75,-2.299305482766151,1.3686847160064923,85.5113113,1.6034999499999998,35.58642460354311,-3.5227336300131764,50.18737473081167,0.07439568925696516
794812542,810758787,VISrl,0.75,3.723818564267831,3.266043274039822,27.6342132,-15.3113652,41.27102001284392,-14.006685829845532,13.699076184536422,0.6525488337112686
794812542,810758777,VISam,1.0,-0.9103741330750985,0.7973054041299985,58.21926864,12.54546175,56.83111402991452,-2.000333159183283,14.611882930051276,0.29723996077409254
794812542,810758781,VISp,1.0,0.37466136936253136,1.3879362958680574,57.93607129,6.2820349,60.40766611060393,5.75207834020215,2.5277727177317435,0.29724536329142026
794812542,810758783,VISl,1.0,21.94368242950142,11.092427055981421,35.0479402,-10.2576471,59.42262431534364,6.092427055981421,29.350471046115718,0.16868293017552816
794812542,810758785,VISal,1.0,-2.8314369888705535,2.612965587127879,85.5113113,1.6034999499999998,36.62310191058111,-1.186401541843054,48.967750281566474,0.24998780952110958
794812542,810758787,VISrl,1.0,5.35165137301702,3.5095496841586975,27.6342132,-15.3113652,43.53998316066107,-13.922574271606761,15.966285049574164,0.7203578370081356
798911424,800036196,VISam,0.0,0.0,0.0,57.3469213,24.7348086,47.61992046969611,0.0,26.578662525254476,1.2708514856668547
798911424,800036198,VISam,0.0,0.0,0.0,40.76896649,47.353531849999996,34.99999999999999,0.0,47.70364716697988,0.667849950980555
798911424,800036200,VISp,0.0,0.0,0.0,57.04790227,13.376311405,36.35747040399572,13.068817651599439,20.692716670610114,1.127052689596988
798911424,800036202,VISl,0.0,0.0,0.0,44.36174278,-3.691985,32.36595297127624,-5.0,12.066891744575559,1.0694636422338082
798911424,800036204,VISal,0.0,0.0,0.0,79.8394313,17.561158300000002,33.64250032806316,-3.9847821379454125,50.97434629871568,1.2890041101218739
798911424,800036206,VISrl,0.0,0.0,0.0,41.13292261,-1.0305298500000006,41.66666666666668,-10.174825174825175,9.159859153155498,0.7288139702966955
798911424,800036196,VISam,0.25,3.1252820841229223,3.2993207537817635,57.3469213,24.7348086,50.090979339698244,3.2993207537817635,22.6302636515052,1.0963606762903206
798911424,800036198,VISam,0.25,2.837712866536336,3.2533846674846534,40.76896649,47.353531849999996,37.837712866536336,3.2533846674846534,44.19745727216199,1.112672395990614
798911424,800036200,VISp,0.25,2.278738290084423,4.448201119588627,57.04790227,13.376311405,36.53812916976824,19.07298953933741,21.286214656186015,1.1281663862734017
798911424,800036202,VISl,0.25,2.4975219982925925,3.58670571002886,44.36174278,-3.691985,34.58223780798808,-1.3493874008316737,10.056166317699558,0.948066585508004
798911424,800036204,VISal,0.25,2.5732848309293423,3.2560160760128825,79.8394313,17.561158300000002,41.74120220037665,-1.7439839239871175,42.71022801175098,0.8921223870993231
798911424,800036206,VISrl,0.25,1.7602654128028874,4.622253925112055,41.13292261,-1.0305298500000006,40.51026541280289,-5.6749488720907415,4.685971621550826,0.5340690503120461
798911424,800036196,VISam,0.5,6.468212048706921,6.3242538736456355,57.3469213,24.7348086,51.55221234324209,5.2717842533389145,20.307337802189938,0.8956415013742219
798911424,800036198,VISam,0.5,5.942395413500041,6.681645242052343,40.76896649,47.353531849999996,40.94239541350004,6.681645242052343,40.67225636525786,0.586063004534291
798911424,800036200,VISp,0.5,5.405455462365868,10.546287442018736,57.04790227,13.376311405,46.38848622748597,15.689287457204768,10.90747489501939,0.8178329949139108
798911424,800036202,VISl,0.5,7.44919855053449,10.419453607855104,44.36174278,-3.691985,42.44919855053449,5.419453607855103,9.310002090997314,0.8636338929623285
798911424,800036204,VISal,0.5,6.162458824226171,6.303555370220993,79.8394313,17.561158300000002,46.72628697416762,5.280067015308757,35.317212946187084,0.8821540928212425
798911424,800036206,VISrl,0.5,5.196956874065716,9.882959793011457,41.13292261,-1.0305298500000006,42.087225257100016,-0.5715856615339963,1.0589255452527409,0.6469822910383086
798911424,800036196,VISam,0.75,10.01764831723376,9.998768660133745,57.3469213,24.7348086,59.34882400753634,8.191806005533461,16.663689546164978,0.5389084527702555
798911424,800036198,VISam,0.75,9.828717786217165,10.199547340305006,40.76896649,47.353531849999996,44.82871778621717,10.199547340305006,37.37512736478355,0.37863848321341464
798911424,800036200,VISp,0.75,8.349691957500001,16.920868725000002,57.04790227,13.376311405,50.535458438933595,19.538979941462134,8.966069827025398,0.7364492014328305
798911424,800036202,VISl,0.75,13.009721573255,15.983377541583565,44.36174278,-3.691985,48.009721573255,10.983377541583565,15.121971267098486,0.626387779213964
798911424,800036204,VISal,0.75,8.17342045127721,7.987995922790576,79.8394313,17.561158300000002,49.172604251162895,4.321339249557889,33.40280062706924,1.0355399895923425
798911424,800036206,VISrl,0.75,8.811222735614303,15.92771982478547,41.13292261,-1.0305298500000006,40.06628917522899,4.139220402448899,5.2786385135626475,0.5290651232373497
798911424,800036196,VISam,1.0,17.148183183033513,16.16473350175069,57.3469213,24.7348086,61.54117693850277,15.142642885043742,10.469069847139938,0.5299378475397603
798911424,800036198,VISam,1.0,21.13292261,14.743472489436193,40.76896649,47.353531849999996,56.13292261,14.743472489436193,36.04812226949942,0.30917255395691606
798911424,800036200,VISp,1.0,13.3733300993268,21.411592729415528,57.04790227,13.376311405,43.843678496815095,22.198621505909735,15.880323704791266,0.3898779747800073
798911424,800036202,VISl,1.0,20.54369610822915,21.649181709737192,44.36174278,-3.691985,61.92451489484286,16.649181709737192,26.874040028831214,0.448508902618255
798911424,800036204,VISal,1.0,10.573839523019611,13.32550073117114,79.8394313,17.561158300000002,50.846763486696446,9.427671894930409,30.11193099145287,0.5167427139230012
798911424,800036206,VISrl,1.0,13.584579473508157,20.800969776666047,41.13292261,-1.0305298500000006,43.95960410046331,8.242470064128817,9.694258901842932,0.875473850217665
829720705,832129149,VISam,0.0,0.0,-0.0,62.2883992,24.0643568,38.171068711092204,-4.839194428776426,37.643869401878774,0.0
829720705,832129154,VISp,0.0,0.0,0.0,73.5039633,9.138638917,54.78668412653484,24.35941143613083,24.12485141377167,0.07376441998082861
829720705,832129157,VISl,0.0,0.0,-0.0,71.20270575,19.413757134999997,31.04220728415931,5.443079076219895,42.52111807616155,0.032024504528208764
829720705,832129159,VISal,0.0,0.0,-0.0,44.72660068,-13.5409924,34.81336391995465,-5.0,13.085137150124648,0.24012486836376254
829720705,832129161,VISrl,0.0,0.0,-0.0,14.3802941,-6.507021000000002,11.865566652726564,1.3811100508711327,8.279279292896678,0.36138007854275284
829720705,832129149,VISam,0.25,1.653820497499999,-0.2973687598623219,62.2883992,24.0643568,41.13251496712829,-5.596030186298861,36.432265834719594,0.027120698435959135
829720705,832129154,VISp,0.25,2.1854260609751845,-0.44090585640459246,73.5039633,9.138638917,71.33351452177241,19.082550354026587,10.178026457341215,0.23825786179303193
829720705,832129157,VISl,0.25,1.5183523451481635,-1.3858897729497004,71.20270575,19.413757134999997,39.83316953200154,13.555826036279935,31.91180282105148,0.1914042776558145
829720705,832129159,VISal,0.25,1.439775639127789,-0.21507979782477626,44.72660068,-13.5409924,36.277213299713964,-5.215079797824776,11.862249692246285,0.24165902524108163
829720705,832129161,VISrl,0.25,2.210086391502978,-0.15628901014111407,14.3802941,-6.507021000000002,13.986539095878214,1.161196777402983,7.678320577115162,0.484227464156162
829720705,832129149,VISam,0.5,4.7140304354537275,-1.5144101616210468,62.2883992,24.0643568,45.0132144789714,-7.453201675089424,35.94145933843451,0.10882280671310349
829720705,832129154,VISp,0.5,5.476632424513275,0.8909965478590092,73.5039633,9.138638917,58.68034714936713,26.792622416628888,23.052174066375443,0.010034942746630842
829720705,832129157,VISl,0.5,3.785247965048514,-2.229364417782811,71.20270575,19.413757134999997,41.569870530034436,12.71445288181807,30.380678080818626,3.0784690352447797e-09
829720705,832129159,VISal,0.5,4.81024121778654,1.6408330751878102,44.72660068,-13.5409924,39.81024121778654,-3.3591669248121896,11.306642311883722,0.016056187955825862
829720705,832129161,VISrl,0.5,4.801273446230338,-0.26830384439570887,14.3802941,-6.507021000000002,15.845039863716796,0.2942433203345671,6.9572032101543755,0.20538156932940727
829720705,832129149,VISam,0.75,8.480044435705395,-2.7631432733606935,62.2883992,24.0643568,48.779228479223065,-8.715196646222063,35.45415092336616,0.19970098180657125
829720705,832129154,VISp,0.75,10.77474904364635,2.5307527865740735,73.5039633,9.138638917,62.052140841180204,28.434727009641033,22.438432505576063,0.0
829720705,832129157,VISl,0.75,8.679741510533233,-0.8905490874504762,71.20270575,19.413757134999997,43.34772935833888,14.08596677534889,28.359919955747227,0.06871006278339334
829720705,832129159,VISal,0.75,14.5081751877484,3.0418285661332476,44.72660068,-13.5409924,49.5081751877484,-0.06572734838148087,14.298469253193534,0.0
829720705,832129161,VISrl,0.75,12.790090677659506,4.590692589973523,14.3802941,-6.507021000000002,22.63395107545485,4.590692589973523,13.830477229421895,0.42784684769175585
829720705,832129149,VISam,1.0,12.819927490926663,-2.240774262432695,62.2883992,24.0643568,65.4775705882688,-2.678524895051449,26.932369659932824,0.2977156574597485
829720705,832129154,VISp,1.0,14.943171432475015,3.665760238183978,73.5039633,9.138638917,64.26598647770469,29.44314594459436,22.307245939445195,0.030410246721154503
829720705,832129157,VISl,1.0,13.05278200661957,0.20719057218467896,71.20270575,19.413757134999997,44.71891665918561,13.797388563304551,27.072766399831917,0.04900545576177251
829720705,832129159,VISal,1.0,22.002200504200196,6.5217925312952,44.72660068,-13.5409924,57.0022005042002,1.5217925312952003,19.43136230248301,0.1623174249356083
829720705,832129161,VISrl,1.0,16.97475645772508,3.2089008498390985,14.3802941,-6.507021000000002,24.6419983272217,0.14574906855859648,12.229551227747029,0.304117710937423
831882777,832810573,VISam,0.0,0.0,0.0,41.082098625,20.810501950000003,41.10918280108346,0.0,20.810519574569685,0.0
831882777,832810578,VISp,0.0,0.0,0.0,70.57687250000001,13.36854569,70.56357122257634,13.385780974506732,0.021771059072293625,0.00669869650616306
831882777,832810582,VISal,0.0,-0.0,0.0,70.96743185,18.967866524999998,32.14330624228477,2.189188772116988,42.29464217059579,0.0
831882777,832810573,VISam,0.25,2.88971451960904,2.530820625009152,41.082098625,20.810501950000003,38.346315133184106,2.530820625009152,18.48326975016357,0.0
831882777,832810578,VISp,0.25,3.3241177789989784,4.763963270758204,70.57687250000001,13.36854569,71.75070338695531,15.187127316980519,2.1645133598944084,0.26503588290512997
831882777,832810582,VISal,0.25,-0.005618237199150222,3.1435495201700476,70.96743185,18.967866524999998,33.19669862673077,2.886442363123686,41.05168073657342,0.0010884877908097224
831882777,832810573,VISam,0.5,7.15156764123955,6.7534510127584415,41.082098625,20.810501950000003,42.15156764123955,6.7534510127584415,14.097675163972967,0.0
831882777,832810578,VISp,0.5,6.762383486035873,9.527926400995838,70.57687250000001,13.36854569,71.76238348603587,12.915246523464017,1.26921882762349,0.0
831882777,832810582,VISal,0.5,-0.006793027805262142,7.738226585752128,70.96743185,18.967866524999998,34.55178698040626,5.863226585752128,38.70181881004689,0.0
831882777,832810573,VISam,0.75,14.555577804431238,12.25250127763177,41.082098625,20.810501950000003,49.629062065359875,12.25250127763177,12.095038634047574,0.0
831882777,832810578,VISp,0.75,10.143573928124999,14.527746340862041,70.57687250000001,13.36854569,61.71193054885718,34.52624250094533,22.939819749531996,0.0033903926560867603
831882777,832810582,VISal,0.75,-0.2931317100550661,14.37459272327872,70.96743185,18.967866524999998,35.65162415821517,11.145426056612056,36.17176865740189,0.0027788275523050743
831882777,832810573,VISam,1.0,20.844485795145992,19.033741548450188,41.082098625,20.810501950000003,64.10377863286132,11.655649675658669,24.775170444406115,0.0
831882777,832810578,VISp,1.0,13.524765475088184,20.24632723821042,70.57687250000001,13.36854569,70.66439674971964,15.349519795829185,1.9829066801679611,0.0
831882777,832810582,VISal,1.0,-4.130034113702553,20.52299926338264,70.96743185,18.967866524999998,29.22819333147164,20.046808787192166,41.753181298096855,0.0
847657808,848037568,VISam,0.0,0.0,0.0,24.03661625,29.441574000000003,35.0,0.0,31.416588975368416,0.05223416129935288
847657808,848037572,VISp,0.0,0.0,0.0,46.89790791,15.42456793,46.350185937812626,15.364524040859962,0.5510032916779073,0.3853298442205908
847657808,848037574,VISl,0.0,0.0,0.0,73.50888739999999,13.58962058,40.0,6.976863300073809,34.15514739580398,0.37681348308039375
847657808,848037576,VISal,0.0,0.0,0.0,91.0762568,21.287651500000003,45.68321257619,-2.488037120010567,51.24267589871229,0.055777309330680765
847657808,848037578,VISrl,0.0,0.0,0.0,37.1112295,2.59697966,36.98161873253733,-12.039350193584568,14.636903720868466,4.2178971656409576e-08
847657808,848037568,VISam,0.25,5.050849413749999,2.806585299403802,24.03661625,29.441574000000003,40.05084941375,1.8343200473409023,31.915766239110756,0.1515478052432353
847657808,848037572,VISp,0.25,4.452514612499999,4.548993988160783,46.89790791,15.42456793,49.57685974386281,19.790100347660356,5.121977764282113,0.4539881595316899
847657808,848037574,VISl,0.25,0.5011421762500001,4.53824895308062,73.50888739999999,13.58962058,40.50114217625,11.820598549329974,33.05511584764129,0.5122914816758671
847657808,848037576,VISal,0.25,0.4500865441458046,2.5795055728266423,91.0762568,21.287651500000003,49.41630935567298,3.9605665929331684,45.11960873545772,0.05422723151080788
847657808,848037578,VISrl,0.25,4.425849413749999,3.156613298927108,37.1112295,2.59697966,39.42584941375,-11.059150651892736,13.850897459750529,0.06396414734105349
847657808,848037568,VISam,0.5,14.541393629601838,9.039829937145274,24.03661625,29.441574000000003,62.73896682275439,4.655522901296327,45.95889760344489,0.27957465626595995
847657808,848037572,VISp,0.5,9.409660334786373,9.196457460306256,46.89790791,15.42456793,47.30146879492442,20.446584150651603,5.0382048696265604,0.054821982892924837
847657808,848037574,VISl,0.5,2.4359597836637956,8.889671416754755,73.50888739999999,13.58962058,40.853462182987705,13.662913600898914,32.65550746766607,3.247780109648815e-08
847657808,848037576,VISal,0.5,2.7613813047542592,5.7258988269999875,91.0762568,21.287651500000003,51.61503507443468,4.504828549723811,42.881827925760646,0.018838067236984557
847657808,848037578,VISrl,0.5,11.580437799366342,7.96519797771839,37.1112295,2.59697966,44.56639291973229,-4.994272961314341,10.639857986623989,0.15871692101990703
847657808,848037568,VISam,0.75,22.708741956232217,14.084863514399467,24.03661625,29.441574000000003,61.12863614982945,9.084863514399467,42.31091587337602,0.4186281267386958
847657808,848037572,VISp,0.75,22.387619180535463,15.040257588477099,46.89790791,15.42456793,54.54761545705371,10.785225357857268,8.946592930112915,0.4590001658247065
847657808,848037574,VISl,0.75,12.391054812224855,14.8988481823593,73.50888739999999,13.58962058,47.39105481222485,9.8988481823593,26.377319423592603,0.10058547579185984
847657808,848037576,VISal,0.75,11.3655996621178,13.021545279731907,91.0762568,21.287651500000003,57.99057271945169,13.535242317240307,33.981794231835146,0.0
847657808,848037578,VISrl,0.75,21.68038990530928,14.740124626245652,37.1112295,2.59697966,46.68038990530928,1.7134049733113663,9.609866548995143,0.3879090869309394
847657808,848037568,VISam,1.0,32.86392461182752,19.15895459247181,24.03661625,29.441574000000003,79.2450637409125,9.481196617615652,58.70595659389295,0.2567018076102971
847657808,848037572,VISp,1.0,30.328013172680347,21.701732159720784,46.89790791,15.42456793,54.46704578954445,18.633065502974674,8.221089034631545,0.37482505488581047
847657808,848037574,VISl,1.0,23.091776220659412,20.446729817858817,73.50888739999999,13.58962058,57.32638537137666,15.446729817858817,16.28871470152691,0.26274735019393625
847657808,848037576,VISal,1.0,21.691777563568667,21.09240139015303,91.0762568,21.287651500000003,65.86987960375876,22.199978451051454,25.222882306049105,0.2876874931156605
847657808,848037578,VISrl,1.0,32.71653882321128,20.021173999669326,37.1112295,2.59697966,51.37604123230598,1.376338074250775,14.31694169992302,0.4756836977874388
