stimulus_presentation_id,stimulus_block,start_time,stop_time,Dir,phase,stimulus_name,color,size,contrast,y_position,x_position,frame,Speed,coherence,spatial_frequency,orientation,temporal_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
129,0.0,100.55361,100.80382,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,10.0,null,null,null,0.08,90.0,4.0,0.25020806,104,,,0,,False,0,train,2
130,0.0,100.80382,101.05403,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,-30.0,null,null,null,0.08,0.0,4.0,0.25020806,105,,,0,,False,0,train,0
131,0.0,101.05403,101.30424,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,-40.0,null,null,null,0.08,90.0,4.0,0.25020806,106,,,0,,False,0,train,2
132,0.0,101.30424,101.55445,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,10.0,null,null,null,0.08,0.0,4.0,0.25020806,31,,,0,,False,1,train,0
133,0.0,101.55445,101.80467,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,-40.0,null,null,null,0.08,0.0,4.0,0.25021944,51,,,0,,False,1,train,0
134,0.0,101.80467,102.05488,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,-20.0,null,null,null,0.08,45.0,4.0,0.25021944,73,,,0,,False,1,train,1
135,0.0,102.05488,102.3051,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,40.0,null,null,null,0.08,45.0,4.0,0.25021944,30,,,0,,False,2,test,1
136,0.0,102.3051,102.55532,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,0.0,null,null,null,0.08,90.0,4.0,0.25021944,10,,,0,,False,1,train,2
137,0.0,102.55532,102.80552,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,40.0,null,null,null,0.08,0.0,4.0,0.25019556,107,,,0,,False,0,train,0
138,0.0,102.80552,103.05571,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,0.0,null,null,null,0.08,90.0,4.0,0.25019556,89,,,0,,False,1,train,2
139,0.0,103.05571,103.30591,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,-10.0,null,null,null,0.08,90.0,4.0,0.25019556,108,,,0,,False,0,train,2
140,0.0,103.30591,103.55611,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,-40.0,null,null,null,0.08,0.0,4.0,0.25019556,51,,,0,,False,2,test,0
141,0.0,103.55611,103.80633,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,-20.0,null,null,null,0.08,45.0,4.0,0.25022444,109,,,0,,False,0,train,1
142,0.0,103.80633,104.05655,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,30.0,null,null,null,0.08,45.0,4.0,0.25022444,110,,,0,,False,0,train,1
143,0.0,104.05655,104.30678,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,10.0,null,null,null,0.08,45.0,4.0,0.25022444,111,,,0,,False,0,train,1
144,0.0,104.30678,104.557,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,20.0,null,null,null,0.08,90.0,4.0,0.25022444,112,,,0,,False,0,train,2
145,0.0,104.557,104.8072,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,0.0,null,null,null,0.08,0.0,4.0,0.25019806,113,,,0,,False,0,train,0
146,0.0,104.8072,105.0574,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,-30.0,null,null,null,0.08,0.0,4.0,0.25019806,114,,,0,,False,0,train,0
147,0.0,105.0574,105.3076,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,10.0,null,null,null,0.08,0.0,4.0,0.25019806,68,,,0,,False,1,train,0
148,0.0,105.3076,105.5578,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,-40.0,null,null,null,0.08,45.0,4.0,0.25019806,2,,,0,,False,2,test,1
149,0.0,105.5578,105.80801,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,-40.0,null,null,null,0.08,0.0,4.0,0.25021194,51,,,0,,False,3,train,0
150,0.0,105.80801,106.05822,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,40.0,null,null,null,0.08,45.0,4.0,0.25021194,30,,,0,,False,3,train,1
151,0.0,106.05822,106.30843,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,10.0,null,null,null,0.08,45.0,4.0,0.25021194,115,,,0,,False,0,train,1
152,0.0,106.30843,106.55864,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,40.0,null,null,null,0.08,0.0,4.0,0.25021194,116,,,0,,False,0,train,0
153,0.0,106.55864,106.80885,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,-20.0,null,null,null,0.08,0.0,4.0,0.25020556,61,,,0,,False,1,train,0
154,0.0,106.80885,107.05905,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,40.0,null,null,null,0.08,90.0,4.0,0.25020556,79,,,0,,False,1,train,2
155,0.0,107.05905,107.30926,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,-40.0,null,null,null,0.08,45.0,4.0,0.25020556,8,,,0,,False,1,train,1
156,0.0,107.30926,107.55947,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,-10.0,null,null,null,0.08,90.0,4.0,0.25020556,65,,,0,,False,1,train,2
157,0.0,107.55947,107.80968,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,30.0,null,null,null,0.08,0.0,4.0,0.25021694,49,,,0,,False,1,train,0
158,0.0,107.80968,108.0599,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,0.0,null,null,null,0.08,0.0,4.0,0.25021694,117,,,0,,False,0,train,0
159,0.0,108.0599,108.31012,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,-10.0,null,null,null,0.08,0.0,4.0,0.25021694,118,,,0,,False,0,train,0
160,0.0,108.31012,108.56033,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,-40.0,null,null,null,0.08,90.0,4.0,0.25021694,21,,,0,,False,1,train,2
161,0.0,108.56033,108.81053,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,30.0,null,null,null,0.08,90.0,4.0,0.25020056,119,,,0,,False,0,train,2
162,0.0,108.81053,109.06073,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,0.0,null,null,null,0.08,45.0,4.0,0.25020056,32,,,0,,False,1,train,1
163,0.0,109.06073,109.31094,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,40.0,null,null,null,0.08,0.0,4.0,0.25020056,120,,,0,,False,0,train,0
164,0.0,109.31094,109.56114,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,-30.0,null,null,null,0.08,0.0,4.0,0.25020056,121,,,0,,False,0,train,0
165,0.0,109.56114,109.81133,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,-20.0,null,null,null,0.08,90.0,4.0,0.25019694,122,,,0,,False,0,train,2
166,0.0,109.81133,110.06153,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,-40.0,null,null,null,0.08,45.0,4.0,0.25019694,26,,,0,,False,1,train,1
167,0.0,110.06153,110.31173,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,10.0,null,null,null,0.08,45.0,4.0,0.25019694,85,,,0,,False,1,train,1
168,0.0,110.31173,110.56192,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,10.0,null,null,null,0.08,90.0,4.0,0.25019694,14,,,0,,False,2,test,2
169,0.0,110.56192,110.81215,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,-30.0,null,null,null,0.08,0.0,4.0,0.25022306,123,,,0,,False,0,train,0
170,0.0,110.81215,111.06237,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,-10.0,null,null,null,0.08,0.0,4.0,0.25022306,23,,,0,,False,1,train,0
171,0.0,111.06237,111.31259,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,10.0,null,null,null,0.08,45.0,4.0,0.25022306,97,,,0,,False,1,train,1
172,0.0,111.31259,111.56282,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,0.0,null,null,null,0.08,90.0,4.0,0.25022306,124,,,0,,False,0,train,2
173,0.0,111.56282,111.81302,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,40.0,null,null,null,0.08,90.0,4.0,0.25020694,48,,,0,,False,2,test,2
174,0.0,111.81302,112.06323,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,20.0,null,null,null,0.08,45.0,4.0,0.25020694,125,,,0,,False,0,train,1
175,0.0,112.06323,112.31344,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,20.0,null,null,null,0.08,0.0,4.0,0.25020694,126,,,0,,False,0,train,0
176,0.0,112.31344,112.56364,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,10.0,null,null,null,0.08,45.0,4.0,0.25020694,97,,,0,,False,2,test,1
177,0.0,112.56364,112.81385,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,0.0,null,null,null,0.08,90.0,4.0,0.25021056,13,,,0,,False,2,test,2
178,0.0,112.81385,113.06406,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,-10.0,null,null,null,0.08,0.0,4.0,0.25021056,118,,,0,,False,1,train,0
179,0.0,113.06406,113.31428,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,20.0,null,null,null,0.08,0.0,4.0,0.25021056,93,,,0,,False,2,test,0
180,0.0,113.31428,113.56449,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,-20.0,null,null,null,0.08,0.0,4.0,0.25021056,127,,,0,,False,0,train,0
181,0.0,113.56449,113.81471,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,40.0,null,null,null,0.08,45.0,4.0,0.25021944,35,,,0,,False,1,train,1
182,0.0,113.81471,114.06492,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,20.0,null,null,null,0.08,90.0,4.0,0.25021944,128,,,0,,False,0,train,2
183,0.0,114.06492,114.31514,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,-20.0,null,null,null,0.08,0.0,4.0,0.25021944,129,,,0,,False,0,train,0
184,0.0,114.31514,114.56536,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,10.0,null,null,null,0.08,45.0,4.0,0.25021944,130,,,0,,False,0,train,1
185,0.0,114.56536,114.81556,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,-40.0,null,null,null,0.08,90.0,4.0,0.25019806,67,,,0,,False,1,train,2
186,0.0,114.81556,115.06576,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,-10.0,null,null,null,0.08,90.0,4.0,0.25019806,108,,,0,,False,1,train,2
187,0.0,115.06576,115.31596,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,0.0,null,null,null,0.08,45.0,4.0,0.25019806,131,,,0,,False,0,train,1
188,0.0,115.31596,115.56616,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,-30.0,null,null,null,0.08,90.0,4.0,0.25019806,78,,,0,,False,1,train,2
189,0.0,115.56616,115.81637,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,40.0,null,null,null,0.08,90.0,4.0,0.25021694,79,,,0,,False,2,test,2
190,0.0,115.81637,116.06659,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,20.0,null,null,null,0.08,0.0,4.0,0.25021694,132,,,0,,False,0,train,0
191,0.0,116.06659,116.31681,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,10.0,null,null,null,0.08,90.0,4.0,0.25021694,12,,,0,,False,1,train,2
192,0.0,116.31681,116.56702,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,-40.0,null,null,null,0.08,45.0,4.0,0.25021694,42,,,0,,False,2,test,1
193,0.0,116.56702,116.81723,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,30.0,null,null,null,0.08,0.0,4.0,0.25020306,52,,,0,,False,1,train,0
194,0.0,116.81723,117.06743,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,10.0,null,null,null,0.08,45.0,4.0,0.25020306,84,,,0,,False,1,train,1
195,0.0,117.06743,117.31763,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,0.0,null,null,null,0.08,45.0,4.0,0.25020306,99,,,0,,False,1,train,1
196,0.0,117.31763,117.56784,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,0.0,null,null,null,0.08,45.0,4.0,0.25020306,131,,,0,,False,1,train,1
197,0.0,117.56784,117.81804,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,10.0,null,null,null,0.08,90.0,4.0,0.25020694,18,,,0,,False,1,train,2
198,0.0,117.81804,118.06825,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,-10.0,null,null,null,0.08,0.0,4.0,0.25020694,133,,,0,,False,0,train,0
199,0.0,118.06825,118.31846,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,-30.0,null,null,null,0.08,0.0,4.0,0.25020694,105,,,0,,False,1,train,0
200,0.0,118.31846,118.56866,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,-30.0,null,null,null,0.08,90.0,4.0,0.25020694,62,,,0,,False,1,train,2
201,0.0,118.56866,118.81887,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,30.0,null,null,null,0.08,90.0,4.0,0.25020806,119,,,0,,False,1,train,2
202,0.0,118.81887,119.06908,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,-10.0,null,null,null,0.08,0.0,4.0,0.25020806,95,,,0,,False,2,test,0
203,0.0,119.06908,119.31929,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,-40.0,null,null,null,0.08,90.0,4.0,0.25020806,63,,,0,,False,1,train,2
204,0.0,119.31929,119.5695,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,0.0,null,null,null,0.08,45.0,4.0,0.25020806,134,,,0,,False,0,train,1
205,0.0,119.5695,119.81972,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,-30.0,null,null,null,0.08,0.0,4.0,0.25022194,114,,,0,,False,1,train,0
206,0.0,119.81972,120.06994,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,30.0,null,null,null,0.08,0.0,4.0,0.25022194,135,,,0,,False,0,train,0
207,0.0,120.06994,120.32016,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,-30.0,null,null,null,0.08,45.0,4.0,0.25022194,136,,,0,,False,0,train,1
208,0.0,120.32016,120.57038,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,0.0,null,null,null,0.08,0.0,4.0,0.25022194,44,,,0,,False,1,train,0
209,0.0,120.57038,120.82058,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,30.0,null,null,null,0.08,45.0,4.0,0.25019806,75,,,0,,False,1,train,1
210,0.0,120.82058,121.07078,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,30.0,null,null,null,0.08,0.0,4.0,0.25019806,137,,,0,,False,0,train,0
211,0.0,121.07078,121.32098,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,-10.0,null,null,null,0.08,0.0,4.0,0.25019806,23,,,0,,False,2,test,0
212,0.0,121.32098,121.57118,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,40.0,null,null,null,0.08,0.0,4.0,0.25019806,138,,,0,,False,0,train,0
213,0.0,121.57118,121.82138,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,-10.0,null,null,null,0.08,0.0,4.0,0.25020444,23,,,0,,False,3,train,0
214,0.0,121.82138,122.07158,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,0.0,null,null,null,0.08,45.0,4.0,0.25020444,139,,,0,,False,0,train,1
215,0.0,122.07158,122.32179,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,30.0,null,null,null,0.08,90.0,4.0,0.25020444,70,,,0,,False,1,train,2
216,0.0,122.32179,122.57199,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,10.0,null,null,null,0.08,0.0,4.0,0.25020444,140,,,0,,False,0,train,0
217,0.0,122.57199,122.82221,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,-40.0,null,null,null,0.08,90.0,4.0,0.25021306,21,,,0,,False,2,test,2
218,0.0,122.82221,123.07242,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,-30.0,null,null,null,0.08,90.0,4.0,0.25021306,141,,,0,,False,0,train,2
219,0.0,123.07242,123.32263,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,-20.0,null,null,null,0.08,45.0,4.0,0.25021306,109,,,0,,False,1,train,1
220,0.0,123.32263,123.57285,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,-10.0,null,null,null,0.08,45.0,4.0,0.25021306,142,,,0,,False,0,train,1
221,0.0,123.57285,123.82306,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,10.0,null,null,null,0.08,90.0,4.0,0.25021444,104,,,0,,False,1,train,2
222,0.0,123.82306,124.07327,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,10.0,null,null,null,0.08,45.0,4.0,0.25021444,143,,,0,,False,0,train,1
223,0.0,124.07327,124.32349,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,-30.0,null,null,null,0.08,0.0,4.0,0.25021444,144,,,0,,False,0,train,0
224,0.0,124.32349,124.5737,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,40.0,null,null,null,0.08,90.0,4.0,0.25021444,34,,,0,,False,2,test,2
225,0.0,124.5737,124.82391,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,-40.0,null,null,null,0.08,90.0,4.0,0.25020306,145,,,0,,False,0,train,2
226,0.0,124.82391,125.07411,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,-20.0,null,null,null,0.08,90.0,4.0,0.25020306,9,,,0,,False,1,train,2
227,0.0,125.07411,125.32431,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,-30.0,null,null,null,0.08,90.0,4.0,0.25020306,146,,,0,,False,0,train,2
228,0.0,125.32431,125.57452,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,40.0,null,null,null,0.08,0.0,4.0,0.25020306,116,,,0,,False,1,train,0
229,0.0,125.57452,125.82473,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,-30.0,null,null,null,0.08,45.0,4.0,0.25021694,33,,,0,,False,1,train,1
230,0.0,125.82473,126.07495,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,-10.0,null,null,null,0.08,45.0,4.0,0.25021694,147,,,0,,False,0,train,1
231,0.0,126.07495,126.32517,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,10.0,null,null,null,0.08,45.0,4.0,0.25021694,97,,,0,,False,3,train,1
232,0.0,126.32517,126.57538,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,-30.0,null,null,null,0.08,0.0,4.0,0.25021694,114,,,0,,False,2,test,0
233,0.0,126.57538,126.82558,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,-20.0,null,null,null,0.08,0.0,4.0,0.25020056,148,,,0,,False,0,train,0
234,0.0,126.82558,127.07578,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,10.0,null,null,null,0.08,0.0,4.0,0.25020056,140,,,0,,False,1,train,0
235,0.0,127.07578,127.32599,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,-10.0,null,null,null,0.08,45.0,4.0,0.25020056,66,,,0,,False,1,train,1
236,0.0,127.32599,127.57619,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,40.0,null,null,null,0.08,0.0,4.0,0.25020056,138,,,0,,False,1,train,0
237,0.0,127.57619,127.8264,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,10.0,null,null,null,0.08,45.0,4.0,0.25021444,85,,,0,,False,2,test,1
238,0.0,127.8264,128.07661,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,0.0,null,null,null,0.08,45.0,4.0,0.25021444,131,,,0,,False,2,test,1
239,0.0,128.07661,128.32683,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,-30.0,null,null,null,0.08,0.0,4.0,0.25021444,87,,,0,,False,1,train,0
240,0.0,128.32683,128.57704,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,-20.0,null,null,null,0.08,90.0,4.0,0.25021444,15,,,0,,False,2,test,2
241,0.0,128.57704,128.82725,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,40.0,null,null,null,0.08,0.0,4.0,0.25020556,149,,,0,,False,0,train,0
242,0.0,128.82725,129.07745,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,-10.0,null,null,null,0.08,90.0,4.0,0.25020556,108,,,0,,False,2,test,2
243,0.0,129.07745,129.32766,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,-10.0,null,null,null,0.08,90.0,4.0,0.25020556,40,,,0,,False,2,test,2
244,0.0,129.32766,129.57787,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,40.0,null,null,null,0.08,0.0,4.0,0.25020556,116,,,0,,False,2,test,0
245,0.0,129.57787,129.82808,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,-40.0,null,null,null,0.08,45.0,4.0,0.25021694,42,,,0,,False,3,train,1
246,0.0,129.82808,130.0783,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,40.0,null,null,null,0.08,45.0,4.0,0.25021694,150,,,0,,False,0,train,1
247,0.0,130.0783,130.32852,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,10.0,null,null,null,0.08,45.0,4.0,0.25021694,143,,,0,,False,1,train,1
248,0.0,130.32852,130.57873,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,10.0,null,null,null,0.08,0.0,4.0,0.25021694,77,,,0,,False,1,train,0
249,0.0,130.57873,130.82893,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,30.0,null,null,null,0.08,0.0,4.0,0.25019806,41,,,0,,False,1,train,0
250,0.0,130.82893,131.07913,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,-40.0,null,null,null,0.08,45.0,4.0,0.25019806,98,,,0,,False,1,train,1
251,0.0,131.07913,131.32933,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,-20.0,null,null,null,0.08,45.0,4.0,0.25019806,54,,,0,,False,1,train,1
252,0.0,131.32933,131.57953,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,30.0,null,null,null,0.08,45.0,4.0,0.25019806,75,,,0,,False,2,test,1
253,0.0,131.57953,131.82974,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,0.0,null,null,null,0.08,90.0,4.0,0.25021194,13,,,0,,False,3,train,2
254,0.0,131.82974,132.07995,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,20.0,null,null,null,0.08,0.0,4.0,0.25021194,132,,,0,,False,1,train,0
255,0.0,132.07995,132.33016,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,40.0,null,null,null,0.08,45.0,4.0,0.25021194,35,,,0,,False,2,test,1
256,0.0,132.33016,132.58037,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,10.0,null,null,null,0.08,90.0,4.0,0.25021194,12,,,0,,False,2,test,2
257,0.0,132.58037,132.83058,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,40.0,null,null,null,0.08,90.0,4.0,0.25020806,34,,,0,,False,3,train,2
258,0.0,132.83058,133.08079,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,-30.0,null,null,null,0.08,0.0,4.0,0.25020806,60,,,0,,False,2,test,0
