stimulus_presentation_id,stimulus_block,start_time,stop_time,temporal_frequency,phase,x_position,contrast,stimulus_name,Dir,frame,orientation,spatial_frequency,Speed,color,coherence,size,y_position,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2254,0.0,639.04958,639.29979,4.0,"[3644.93333333, 3644.93333333]",10.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25020941,185,,,0,,False,8,test,1
2255,0.0,639.29979,639.55,4.0,"[3644.93333333, 3644.93333333]",10.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-40.0,0.25020941,85,,,0,,False,9,train,1
2256,0.0,639.55,639.80021,4.0,"[3644.93333333, 3644.93333333]",20.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25020941,87,,,0,,False,8,test,1
2257,0.0,639.80021,640.05042,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",30.0,0.25020809,122,,,0,,False,8,test,0
2258,0.0,640.05042,640.30062,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",0.0,0.25020809,39,,,0,,False,8,test,1
2259,0.0,640.30062,640.55083,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",40.0,0.25020809,242,,,0,,False,3,train,0
2260,0.0,640.55083,640.80104,4.0,"[3644.93333333, 3644.93333333]",10.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",40.0,0.25020809,166,,,0,,False,11,test,2
2261,0.0,640.80104,641.05125,4.0,"[3644.93333333, 3644.93333333]",20.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25021191,179,,,0,,False,7,train,0
2262,0.0,641.05125,641.30146,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",40.0,0.25021191,60,,,0,,False,12,train,1
2263,0.0,641.30146,641.55168,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25021191,172,,,0,,False,9,train,2
2264,0.0,641.55168,641.80189,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25021191,208,,,0,,False,9,train,1
2265,0.0,641.80189,642.05209,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25020559,75,,,0,,False,9,train,2
2266,0.0,642.05209,642.3023,4.0,"[3644.93333333, 3644.93333333]",20.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",10.0,0.25020559,53,,,0,,False,7,train,1
2267,0.0,642.3023,642.55251,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25020559,174,,,0,,False,9,train,2
2268,0.0,642.55251,642.80271,4.0,"[3644.93333333, 3644.93333333]",10.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25020559,163,,,0,,False,11,test,0
2269,0.0,642.80271,643.05292,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",30.0,0.25020691,42,,,0,,False,10,train,1
2270,0.0,643.05292,643.30312,4.0,"[3644.93333333, 3644.93333333]",-40.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",30.0,0.25020691,23,,,0,,False,9,train,0
2271,0.0,643.30312,643.55333,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",10.0,0.25020691,82,,,0,,False,11,test,1
2272,0.0,643.55333,643.80354,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25020691,205,,,0,,False,8,test,0
2273,0.0,643.80354,644.05375,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25021309,222,,,0,,False,10,train,0
2274,0.0,644.05375,644.30396,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25021309,138,,,0,,False,11,test,2
2275,0.0,644.30396,644.55418,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",10.0,0.25021309,214,,,0,,False,5,test,1
2276,0.0,644.55418,644.80439,4.0,"[3644.93333333, 3644.93333333]",20.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-40.0,0.25021309,30,,,0,,False,7,train,1
2277,0.0,644.80439,645.0546,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",40.0,0.25020941,9,,,0,,False,11,test,1
2278,0.0,645.0546,645.30481,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25020941,230,,,0,,False,13,train,1
2279,0.0,645.30481,645.55502,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",0.0,0.25020941,36,,,0,,False,8,test,0
2280,0.0,645.55502,645.80523,4.0,"[3644.93333333, 3644.93333333]",10.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",0.0,0.25020941,121,,,0,,False,9,train,0
2281,0.0,645.80523,646.05544,4.0,"[3644.93333333, 3644.93333333]",20.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25020809,128,,,0,,False,10,train,1
2282,0.0,646.05544,646.30564,4.0,"[3644.93333333, 3644.93333333]",10.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",30.0,0.25020809,217,,,0,,False,9,train,1
2283,0.0,646.30564,646.55585,4.0,"[3644.93333333, 3644.93333333]",10.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",40.0,0.25020809,89,,,0,,False,9,train,0
2284,0.0,646.55585,646.80606,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-40.0,0.25020809,173,,,0,,False,7,train,1
2285,0.0,646.80606,647.05627,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-40.0,0.25020691,224,,,0,,False,8,test,0
2286,0.0,647.05627,647.30647,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25020691,148,,,0,,False,8,test,2
2287,0.0,647.30647,647.55668,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",30.0,0.25020691,211,,,0,,False,10,train,1
2288,0.0,647.55668,647.80689,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",30.0,0.25020691,79,,,0,,False,9,train,2
2289,0.0,647.80689,648.0571,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",0.0,0.25020809,194,,,0,,False,10,train,1
2290,0.0,648.0571,648.3073,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25020809,144,,,0,,False,8,test,1
2291,0.0,648.3073,648.55751,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25020809,140,,,0,,False,10,train,2
2292,0.0,648.55751,648.80772,4.0,"[3644.93333333, 3644.93333333]",-40.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-40.0,0.25020809,56,,,0,,False,9,train,1
2293,0.0,648.80772,649.05794,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",40.0,0.25021441,242,,,0,,False,4,train,0
2294,0.0,649.05794,649.30815,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25021441,129,,,0,,False,6,train,1
2295,0.0,649.30815,649.55836,4.0,"[3644.93333333, 3644.93333333]",20.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",30.0,0.25021441,95,,,0,,False,8,test,1
2296,0.0,649.55836,649.80858,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25021441,220,,,0,,False,8,test,0
2297,0.0,649.80858,650.05879,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",40.0,0.25020809,117,,,0,,False,7,train,1
2298,0.0,650.05879,650.30899,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",30.0,0.25020809,64,,,0,,False,9,train,1
2299,0.0,650.30899,650.5592,4.0,"[3644.93333333, 3644.93333333]",10.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25020809,2,,,0,,False,8,test,0
2300,0.0,650.5592,650.80941,4.0,"[3644.93333333, 3644.93333333]",-40.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",40.0,0.25020809,99,,,0,,False,10,train,1
2301,0.0,650.80941,651.05962,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25020941,111,,,0,,False,8,test,2
2302,0.0,651.05962,651.30983,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",0.0,0.25020941,192,,,0,,False,8,test,0
2303,0.0,651.30983,651.56004,4.0,"[3644.93333333, 3644.93333333]",-40.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",40.0,0.25020941,212,,,0,,False,7,train,2
2304,0.0,651.56004,651.81025,4.0,"[3644.93333333, 3644.93333333]",-40.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25020941,225,,,0,,False,10,train,0
2305,0.0,651.81025,652.06045,4.0,"[3644.93333333, 3644.93333333]",20.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25020309,213,,,0,,False,9,train,0
2306,0.0,652.06045,652.31065,4.0,"[3644.93333333, 3644.93333333]",20.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25020309,179,,,0,,False,8,test,0
2307,0.0,652.31065,652.56086,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",30.0,0.25020309,10,,,0,,False,11,test,0
2308,0.0,652.56086,652.81106,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",40.0,0.25020309,146,,,0,,False,9,train,2
2309,0.0,652.81106,653.06127,4.0,"[3644.93333333, 3644.93333333]",20.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25020941,128,,,0,,False,11,test,1
2310,0.0,653.06127,653.31148,4.0,"[3644.93333333, 3644.93333333]",20.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",0.0,0.25020941,132,,,0,,False,9,train,2
2311,0.0,653.31148,653.56169,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25020941,80,,,0,,False,10,train,1
2312,0.0,653.56169,653.8119,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25020941,153,,,0,,False,6,train,2
2313,0.0,653.8119,654.06211,4.0,"[3644.93333333, 3644.93333333]",10.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-40.0,0.25021059,85,,,0,,False,10,train,1
2314,0.0,654.06211,654.31232,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",30.0,0.25021059,211,,,0,,False,11,test,1
2315,0.0,654.31232,654.56253,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",40.0,0.25021059,221,,,0,,False,6,train,0
2316,0.0,654.56253,654.81274,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",0.0,0.25021059,88,,,0,,False,9,train,2
2317,0.0,654.81274,655.06296,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25021691,66,,,0,,False,8,test,2
2318,0.0,655.06296,655.31317,4.0,"[3644.93333333, 3644.93333333]",10.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",40.0,0.25021691,89,,,0,,False,10,train,0
2319,0.0,655.31317,655.56339,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25021691,62,,,0,,False,7,train,1
2320,0.0,655.56339,655.81361,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",0.0,0.25021691,192,,,0,,False,9,train,0
2321,0.0,655.81361,656.06381,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",10.0,0.25020559,74,,,0,,False,11,test,0
2322,0.0,656.06381,656.31402,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25020559,119,,,0,,False,8,test,1
2323,0.0,656.31402,656.56423,4.0,"[3644.93333333, 3644.93333333]",10.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25020559,185,,,0,,False,9,train,1
2324,0.0,656.56423,656.81443,4.0,"[3644.93333333, 3644.93333333]",20.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25020559,32,,,0,,False,13,train,2
2325,0.0,656.81443,657.06464,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25020941,145,,,0,,False,6,train,0
2326,0.0,657.06464,657.31485,4.0,"[3644.93333333, 3644.93333333]",20.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",30.0,0.25020941,4,,,0,,False,11,test,2
2327,0.0,657.31485,657.56506,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",10.0,0.25020941,187,,,0,,False,12,train,0
2328,0.0,657.56506,657.81527,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25020941,44,,,0,,False,7,train,1
2329,0.0,657.81527,658.06547,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",40.0,0.25020559,242,,,0,,False,5,test,0
2330,0.0,658.06547,658.31568,4.0,"[3644.93333333, 3644.93333333]",-40.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25020559,127,,,0,,False,8,test,2
2331,0.0,658.31568,658.56589,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25020559,15,,,0,,False,7,train,2
2332,0.0,658.56589,658.81609,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",30.0,0.25020559,97,,,0,,False,8,test,0
2333,0.0,658.81609,659.0663,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",10.0,0.25020941,229,,,0,,False,8,test,2
2334,0.0,659.0663,659.31651,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25020941,136,,,0,,False,7,train,0
2335,0.0,659.31651,659.56672,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25020941,216,,,0,,False,8,test,1
2336,0.0,659.56672,659.81693,4.0,"[3644.93333333, 3644.93333333]",-40.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",0.0,0.25020941,55,,,0,,False,8,test,1
2337,0.0,659.81693,660.06714,4.0,"[3644.93333333, 3644.93333333]",10.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",0.0,0.25020809,198,,,0,,False,12,train,2
2338,0.0,660.06714,660.31734,4.0,"[3644.93333333, 3644.93333333]",-40.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",0.0,0.25020809,55,,,0,,False,9,train,1
2339,0.0,660.31734,660.56755,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25020809,171,,,0,,False,7,train,0
2340,0.0,660.56755,660.81776,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25020809,28,,,0,,False,10,train,0
2341,0.0,660.81776,661.06798,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25021441,5,,,0,,False,8,test,0
2342,0.0,661.06798,661.31819,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25021441,157,,,0,,False,7,train,1
2343,0.0,661.31819,661.5684,4.0,"[3644.93333333, 3644.93333333]",10.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",30.0,0.25021441,217,,,0,,False,10,train,1
2344,0.0,661.5684,661.81862,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25021441,222,,,0,,False,11,test,0
2345,0.0,661.81862,662.06882,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25020559,175,,,0,,False,9,train,1
2346,0.0,662.06882,662.31903,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25020559,195,,,0,,False,9,train,1
2347,0.0,662.31903,662.56924,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25020559,137,,,0,,False,10,train,2
2348,0.0,662.56924,662.81944,4.0,"[3644.93333333, 3644.93333333]",10.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",10.0,0.25020559,49,,,0,,False,9,train,1
2349,0.0,662.81944,663.06966,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",40.0,0.25021941,108,,,0,,False,10,train,0
2350,0.0,663.06966,663.31988,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25021941,70,,,0,,False,10,train,0
2351,0.0,663.31988,663.5701,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-40.0,0.25021941,177,,,0,,False,9,train,2
2352,0.0,663.5701,663.82032,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",40.0,0.25021941,242,,,0,,False,6,train,0
2353,0.0,663.82032,664.07052,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",40.0,0.25019809,84,,,0,,False,9,train,2
2354,0.0,664.07052,664.32071,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25019809,202,,,0,,False,9,train,2
2355,0.0,664.32071,664.57091,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25019809,68,,,0,,False,10,train,1
2356,0.0,664.57091,664.82111,4.0,"[3644.93333333, 3644.93333333]",20.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",0.0,0.25019809,41,,,0,,False,11,test,1
2357,0.0,664.82111,665.07132,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-40.0,0.25020941,238,,,0,,False,8,test,2
2358,0.0,665.07132,665.32153,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",30.0,0.25020941,83,,,0,,False,9,train,1
2359,0.0,665.32153,665.57174,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25020941,162,,,0,,False,8,test,2
2360,0.0,665.57174,665.82195,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",30.0,0.25020941,42,,,0,,False,11,test,1
2361,0.0,665.82195,666.07216,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25020809,110,,,0,,False,7,train,0
2362,0.0,666.07216,666.32236,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",40.0,0.25020809,8,,,0,,False,9,train,0
2363,0.0,666.32236,666.57257,4.0,"[3644.93333333, 3644.93333333]",-40.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-40.0,0.25020809,91,,,0,,False,8,test,2
2364,0.0,666.57257,666.82278,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25020809,123,,,0,,False,8,test,0
2365,0.0,666.82278,667.073,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",0.0,0.25021441,158,,,0,,False,6,train,1
2366,0.0,667.073,667.32321,4.0,"[3644.93333333, 3644.93333333]",20.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25021441,206,,,0,,False,8,test,2
2367,0.0,667.32321,667.57342,4.0,"[3644.93333333, 3644.93333333]",10.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25021441,190,,,0,,False,9,train,2
2368,0.0,667.57342,667.82364,4.0,"[3644.93333333, 3644.93333333]",-40.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25021441,243,,,0,,False,6,train,1
2369,0.0,667.82364,668.07384,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25020559,171,,,0,,False,8,test,0
2370,0.0,668.07384,668.32405,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25020559,62,,,0,,False,8,test,1
2371,0.0,668.32405,668.57426,4.0,"[3644.93333333, 3644.93333333]",20.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25020559,141,,,0,,False,10,train,1
2372,0.0,668.57426,668.82446,4.0,"[3644.93333333, 3644.93333333]",20.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25020559,151,,,0,,False,8,test,1
2373,0.0,668.82446,669.07467,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25021191,216,,,0,,False,9,train,1
2374,0.0,669.07467,669.32488,4.0,"[3644.93333333, 3644.93333333]",10.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",10.0,0.25021191,6,,,0,,False,10,train,2
2375,0.0,669.32488,669.5751,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",30.0,0.25021191,234,,,0,,False,9,train,2
2376,0.0,669.5751,669.82531,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25021191,15,,,0,,False,8,test,2
2377,0.0,669.82531,670.07551,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25020309,14,,,0,,False,8,test,0
2378,0.0,670.07551,670.32571,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25020309,75,,,0,,False,10,train,2
2379,0.0,670.32571,670.57592,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",10.0,0.25020309,124,,,0,,False,9,train,2
2380,0.0,670.57592,670.82612,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",40.0,0.25020309,146,,,0,,False,10,train,2
2381,0.0,670.82612,671.07633,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25020941,197,,,0,,False,11,test,1
2382,0.0,671.07633,671.32654,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25020941,156,,,0,,False,11,test,0
