stimulus_presentation_id,stimulus_block,start_time,stop_time,orientation,size,spatial_frequency,x_position,temporal_frequency,y_position,phase,stimulus_name,contrast,color,frame,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2804,0.0,782.96508,783.21528,90.0,"[20.0, 20.0]",0.08,-10.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25019781,174,,,0,,False,10,train,2
2805,0.0,783.21528,783.46549,45.0,"[20.0, 20.0]",0.08,-10.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,136,,,0,,False,11,test,1
2806,0.0,783.46549,783.7157,45.0,"[20.0, 20.0]",0.08,-20.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,213,,,0,,False,9,train,1
2807,0.0,783.7157,783.96591,0.0,"[20.0, 20.0]",0.08,-20.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,192,,,0,,False,10,train,0
2808,0.0,783.96591,784.21612,0.0,"[20.0, 20.0]",0.08,30.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,80,,,0,,False,12,train,0
2809,0.0,784.21612,784.46633,45.0,"[20.0, 20.0]",0.08,30.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,92,,,0,,False,11,test,1
2810,0.0,784.46633,784.71654,0.0,"[20.0, 20.0]",0.08,-20.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,192,,,0,,False,11,test,0
2811,0.0,784.71654,784.96675,90.0,"[20.0, 20.0]",0.08,10.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,29,,,0,,False,13,train,2
2812,0.0,784.96675,785.21696,45.0,"[20.0, 20.0]",0.08,-30.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,195,,,0,,False,10,train,1
2813,0.0,785.21696,785.46716,45.0,"[20.0, 20.0]",0.08,-20.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020469,159,,,0,,False,9,train,1
2814,0.0,785.46716,785.71736,90.0,"[20.0, 20.0]",0.08,20.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020469,22,,,0,,False,10,train,2
2815,0.0,785.71736,785.96757,90.0,"[20.0, 20.0]",0.08,10.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020469,82,,,0,,False,11,test,2
2816,0.0,785.96757,786.21777,45.0,"[20.0, 20.0]",0.08,0.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020469,11,,,0,,False,12,train,1
2817,0.0,786.21777,786.46799,0.0,"[20.0, 20.0]",0.08,-40.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,7,,,0,,False,12,train,0
2818,0.0,786.46799,786.7182,0.0,"[20.0, 20.0]",0.08,0.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,133,,,0,,False,12,train,0
2819,0.0,786.7182,786.96841,45.0,"[20.0, 20.0]",0.08,-10.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,240,,,0,,False,9,train,1
2820,0.0,786.96841,787.21863,45.0,"[20.0, 20.0]",0.08,0.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,15,,,0,,False,9,train,1
2821,0.0,787.21863,787.46884,45.0,"[20.0, 20.0]",0.08,20.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020969,150,,,0,,False,14,test,1
2822,0.0,787.46884,787.71904,45.0,"[20.0, 20.0]",0.08,-40.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020969,117,,,0,,False,11,test,1
2823,0.0,787.71904,787.96925,45.0,"[20.0, 20.0]",0.08,-30.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020969,119,,,0,,False,12,train,1
2824,0.0,787.96925,788.21946,0.0,"[20.0, 20.0]",0.08,20.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020969,164,,,0,,False,12,train,0
2825,0.0,788.21946,788.46967,45.0,"[20.0, 20.0]",0.08,40.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,21,,,0,,False,10,train,1
2826,0.0,788.46967,788.71988,90.0,"[20.0, 20.0]",0.08,30.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,209,,,0,,False,12,train,2
2827,0.0,788.71988,788.97009,0.0,"[20.0, 20.0]",0.08,-40.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,91,,,0,,False,11,test,0
2828,0.0,788.97009,789.2203,45.0,"[20.0, 20.0]",0.08,0.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,227,,,0,,False,12,train,1
2829,0.0,789.2203,789.47051,90.0,"[20.0, 20.0]",0.08,-10.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,206,,,0,,False,11,test,2
2830,0.0,789.47051,789.72072,90.0,"[20.0, 20.0]",0.08,-30.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,181,,,0,,False,9,train,2
2831,0.0,789.72072,789.97093,0.0,"[20.0, 20.0]",0.08,-20.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,211,,,0,,False,9,train,0
2832,0.0,789.97093,790.22114,45.0,"[20.0, 20.0]",0.08,-30.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,20,,,0,,False,7,train,1
2833,0.0,790.22114,790.47135,90.0,"[20.0, 20.0]",0.08,-20.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,31,,,0,,False,12,train,2
2834,0.0,790.47135,790.72156,0.0,"[20.0, 20.0]",0.08,10.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,44,,,0,,False,10,train,0
2835,0.0,790.72156,790.97177,0.0,"[20.0, 20.0]",0.08,-40.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,37,,,0,,False,9,train,0
2836,0.0,790.97177,791.22198,0.0,"[20.0, 20.0]",0.08,10.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,44,,,0,,False,11,test,0
2837,0.0,791.22198,791.47218,90.0,"[20.0, 20.0]",0.08,-20.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,45,,,0,,False,13,train,2
2838,0.0,791.47218,791.72239,0.0,"[20.0, 20.0]",0.08,0.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,145,,,0,,False,11,test,0
2839,0.0,791.72239,791.9726,90.0,"[20.0, 20.0]",0.08,30.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,214,,,0,,False,10,train,2
2840,0.0,791.9726,792.2228,0.0,"[20.0, 20.0]",0.08,-30.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,122,,,0,,False,13,train,0
2841,0.0,792.2228,792.47301,45.0,"[20.0, 20.0]",0.08,10.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,171,,,0,,False,11,test,1
2842,0.0,792.47301,792.72322,45.0,"[20.0, 20.0]",0.08,-10.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,61,,,0,,False,13,train,1
2843,0.0,792.72322,792.97343,90.0,"[20.0, 20.0]",0.08,-30.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,237,,,0,,False,10,train,2
2844,0.0,792.97343,793.22364,0.0,"[20.0, 20.0]",0.08,-30.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,52,,,0,,False,11,test,0
2845,0.0,793.22364,793.47385,90.0,"[20.0, 20.0]",0.08,-20.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,74,,,0,,False,12,train,2
2846,0.0,793.47385,793.72406,45.0,"[20.0, 20.0]",0.08,-10.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,138,,,0,,False,8,test,1
2847,0.0,793.72406,793.97427,90.0,"[20.0, 20.0]",0.08,10.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,114,,,0,,False,11,test,2
2848,0.0,793.97427,794.22448,90.0,"[20.0, 20.0]",0.08,20.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,71,,,0,,False,11,test,2
2849,0.0,794.22448,794.47469,0.0,"[20.0, 20.0]",0.08,-40.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020531,120,,,0,,False,11,test,0
2850,0.0,794.47469,794.72489,90.0,"[20.0, 20.0]",0.08,10.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020531,114,,,0,,False,12,train,2
2851,0.0,794.72489,794.9751,0.0,"[20.0, 20.0]",0.08,40.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020531,156,,,0,,False,12,train,0
2852,0.0,794.9751,795.22531,90.0,"[20.0, 20.0]",0.08,20.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020531,13,,,0,,False,11,test,2
2853,0.0,795.22531,795.47551,0.0,"[20.0, 20.0]",0.08,-30.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,173,,,0,,False,11,test,0
2854,0.0,795.47551,795.72572,90.0,"[20.0, 20.0]",0.08,-40.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,109,,,0,,False,11,test,2
2855,0.0,795.72572,795.97593,45.0,"[20.0, 20.0]",0.08,0.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,205,,,0,,False,12,train,1
2856,0.0,795.97593,796.22613,0.0,"[20.0, 20.0]",0.08,-10.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,221,,,0,,False,11,test,0
2857,0.0,796.22613,796.47634,45.0,"[20.0, 20.0]",0.08,10.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021031,86,,,0,,False,11,test,1
2858,0.0,796.47634,796.72655,0.0,"[20.0, 20.0]",0.08,-10.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021031,221,,,0,,False,12,train,0
2859,0.0,796.72655,796.97677,0.0,"[20.0, 20.0]",0.08,-30.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021031,134,,,0,,False,12,train,0
2860,0.0,796.97677,797.22698,0.0,"[20.0, 20.0]",0.08,-30.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021031,52,,,0,,False,12,train,0
2861,0.0,797.22698,797.47719,45.0,"[20.0, 20.0]",0.08,-10.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,26,,,0,,False,11,test,1
2862,0.0,797.47719,797.7274,45.0,"[20.0, 20.0]",0.08,40.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,224,,,0,,False,12,train,1
2863,0.0,797.7274,797.97761,45.0,"[20.0, 20.0]",0.08,-10.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,136,,,0,,False,12,train,1
2864,0.0,797.97761,798.22782,0.0,"[20.0, 20.0]",0.08,-10.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,128,,,0,,False,8,test,0
2865,0.0,798.22782,798.47803,45.0,"[20.0, 20.0]",0.08,10.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020531,73,,,0,,False,12,train,1
2866,0.0,798.47803,798.72823,90.0,"[20.0, 20.0]",0.08,-20.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020531,45,,,0,,False,14,test,2
2867,0.0,798.72823,798.97844,90.0,"[20.0, 20.0]",0.08,30.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020531,214,,,0,,False,11,test,2
2868,0.0,798.97844,799.22865,90.0,"[20.0, 20.0]",0.08,40.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020531,163,,,0,,False,10,train,2
2869,0.0,799.22865,799.47886,0.0,"[20.0, 20.0]",0.08,30.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,212,,,0,,False,12,train,0
2870,0.0,799.47886,799.72907,45.0,"[20.0, 20.0]",0.08,20.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,167,,,0,,False,12,train,1
2871,0.0,799.72907,799.97928,0.0,"[20.0, 20.0]",0.08,30.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,166,,,0,,False,11,test,0
2872,0.0,799.97928,800.22949,0.0,"[20.0, 20.0]",0.08,10.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,215,,,0,,False,12,train,0
2873,0.0,800.22949,800.4797,45.0,"[20.0, 20.0]",0.08,40.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021031,202,,,0,,False,10,train,1
2874,0.0,800.4797,800.72991,45.0,"[20.0, 20.0]",0.08,30.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021031,161,,,0,,False,12,train,1
2875,0.0,800.72991,800.98013,45.0,"[20.0, 20.0]",0.08,-20.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021031,81,,,0,,False,14,test,1
2876,0.0,800.98013,801.23034,0.0,"[20.0, 20.0]",0.08,0.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021031,165,,,0,,False,12,train,0
2877,0.0,801.23034,801.48055,90.0,"[20.0, 20.0]",0.08,40.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,55,,,0,,False,12,train,2
2878,0.0,801.48055,801.73076,0.0,"[20.0, 20.0]",0.08,-10.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,8,,,0,,False,12,train,0
2879,0.0,801.73076,801.98097,0.0,"[20.0, 20.0]",0.08,20.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,103,,,0,,False,13,train,0
2880,0.0,801.98097,802.23118,0.0,"[20.0, 20.0]",0.08,0.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,232,,,0,,False,6,train,0
2881,0.0,802.23118,802.48139,90.0,"[20.0, 20.0]",0.08,10.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020531,114,,,0,,False,13,train,2
2882,0.0,802.48139,802.73159,45.0,"[20.0, 20.0]",0.08,0.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020531,151,,,0,,False,9,train,1
2883,0.0,802.73159,802.9818,0.0,"[20.0, 20.0]",0.08,-10.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020531,137,,,0,,False,10,train,0
2884,0.0,802.9818,803.23201,0.0,"[20.0, 20.0]",0.08,-40.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020531,53,,,0,,False,13,train,0
2885,0.0,803.23201,803.48221,45.0,"[20.0, 20.0]",0.08,-10.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020469,200,,,0,,False,11,test,1
2886,0.0,803.48221,803.73241,45.0,"[20.0, 20.0]",0.08,30.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020469,38,,,0,,False,10,train,1
2887,0.0,803.73241,803.98262,0.0,"[20.0, 20.0]",0.08,40.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020469,222,,,0,,False,11,test,0
2888,0.0,803.98262,804.23282,45.0,"[20.0, 20.0]",0.08,-20.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020469,159,,,0,,False,10,train,1
2889,0.0,804.23282,804.48304,90.0,"[20.0, 20.0]",0.08,40.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,183,,,0,,False,9,train,2
2890,0.0,804.48304,804.73325,90.0,"[20.0, 20.0]",0.08,10.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,79,,,0,,False,12,train,2
2891,0.0,804.73325,804.98346,90.0,"[20.0, 20.0]",0.08,40.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,58,,,0,,False,12,train,2
2892,0.0,804.98346,805.23368,0.0,"[20.0, 20.0]",0.08,-20.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,211,,,0,,False,10,train,0
2893,0.0,805.23368,805.48389,90.0,"[20.0, 20.0]",0.08,0.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,101,,,0,,False,11,test,2
2894,0.0,805.48389,805.7341,45.0,"[20.0, 20.0]",0.08,10.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,177,,,0,,False,10,train,1
2895,0.0,805.7341,805.98431,90.0,"[20.0, 20.0]",0.08,-20.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,65,,,0,,False,14,test,2
2896,0.0,805.98431,806.23452,45.0,"[20.0, 20.0]",0.08,10.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,171,,,0,,False,12,train,1
2897,0.0,806.23452,806.48473,0.0,"[20.0, 20.0]",0.08,-20.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020531,192,,,0,,False,12,train,0
2898,0.0,806.48473,806.73493,0.0,"[20.0, 20.0]",0.08,-40.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020531,69,,,0,,False,9,train,0
2899,0.0,806.73493,806.98514,0.0,"[20.0, 20.0]",0.08,40.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020531,156,,,0,,False,13,train,0
2900,0.0,806.98514,807.23535,0.0,"[20.0, 20.0]",0.08,30.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020531,129,,,0,,False,12,train,0
2901,0.0,807.23535,807.48555,90.0,"[20.0, 20.0]",0.08,10.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020469,82,,,0,,False,12,train,2
2902,0.0,807.48555,807.73575,0.0,"[20.0, 20.0]",0.08,40.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020469,182,,,0,,False,11,test,0
2903,0.0,807.73575,807.98596,90.0,"[20.0, 20.0]",0.08,-20.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020469,31,,,0,,False,13,train,2
2904,0.0,807.98596,808.23616,45.0,"[20.0, 20.0]",0.08,-30.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020469,5,,,0,,False,13,train,1
2905,0.0,808.23616,808.48638,90.0,"[20.0, 20.0]",0.08,-20.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,188,,,0,,False,12,train,2
2906,0.0,808.48638,808.73659,90.0,"[20.0, 20.0]",0.08,-10.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,66,,,0,,False,11,test,2
2907,0.0,808.73659,808.9868,90.0,"[20.0, 20.0]",0.08,30.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,210,,,0,,False,12,train,2
2908,0.0,808.9868,809.23702,45.0,"[20.0, 20.0]",0.08,-10.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,26,,,0,,False,12,train,1
2909,0.0,809.23702,809.48723,0.0,"[20.0, 20.0]",0.08,-10.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021469,135,,,0,,False,13,train,0
2910,0.0,809.48723,809.73744,45.0,"[20.0, 20.0]",0.08,-10.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021469,136,,,0,,False,13,train,1
2911,0.0,809.73744,809.98766,0.0,"[20.0, 20.0]",0.08,-10.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021469,135,,,0,,False,14,test,0
2912,0.0,809.98766,810.23787,0.0,"[20.0, 20.0]",0.08,10.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021469,44,,,0,,False,12,train,0
2913,0.0,810.23787,810.48808,0.0,"[20.0, 20.0]",0.08,-20.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020531,14,,,0,,False,11,test,0
2914,0.0,810.48808,810.73828,45.0,"[20.0, 20.0]",0.08,-20.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020531,139,,,0,,False,11,test,1
2915,0.0,810.73828,810.98849,45.0,"[20.0, 20.0]",0.08,-30.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020531,152,,,0,,False,10,train,1
2916,0.0,810.98849,811.2387,0.0,"[20.0, 20.0]",0.08,0.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020531,18,,,0,,False,12,train,0
2917,0.0,811.2387,811.48891,45.0,"[20.0, 20.0]",0.08,-20.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,213,,,0,,False,10,train,1
2918,0.0,811.48891,811.73912,0.0,"[20.0, 20.0]",0.08,20.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,175,,,0,,False,13,train,0
2919,0.0,811.73912,811.98933,45.0,"[20.0, 20.0]",0.08,-30.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,20,,,0,,False,8,test,1
2920,0.0,811.98933,812.23954,45.0,"[20.0, 20.0]",0.08,30.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,92,,,0,,False,12,train,1
2921,0.0,812.23954,812.48975,45.0,"[20.0, 20.0]",0.08,-20.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020531,146,,,0,,False,11,test,1
2922,0.0,812.48975,812.73995,45.0,"[20.0, 20.0]",0.08,30.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020531,92,,,0,,False,13,train,1
2923,0.0,812.73995,812.99016,90.0,"[20.0, 20.0]",0.08,20.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020531,107,,,0,,False,11,test,2
2924,0.0,812.99016,813.24037,45.0,"[20.0, 20.0]",0.08,30.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020531,154,,,0,,False,9,train,1
2925,0.0,813.24037,813.49058,0.0,"[20.0, 20.0]",0.08,-40.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020969,91,,,0,,False,12,train,0
2926,0.0,813.49058,813.74078,0.0,"[20.0, 20.0]",0.08,0.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020969,60,,,0,,False,8,test,0
2927,0.0,813.74078,813.99099,0.0,"[20.0, 20.0]",0.08,-30.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020969,199,,,0,,False,10,train,0
2928,0.0,813.99099,814.2412,45.0,"[20.0, 20.0]",0.08,10.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020969,86,,,0,,False,12,train,1
2929,0.0,814.2412,814.49141,0.0,"[20.0, 20.0]",0.08,0.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,60,,,0,,False,9,train,0
2930,0.0,814.49141,814.74162,0.0,"[20.0, 20.0]",0.08,-30.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,42,,,0,,False,11,test,0
2931,0.0,814.74162,814.99183,45.0,"[20.0, 20.0]",0.08,10.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,208,,,0,,False,13,train,1
2932,0.0,814.99183,815.24204,45.0,"[20.0, 20.0]",0.08,40.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,19,,,0,,False,9,train,1
2933,0.0,815.24204,815.49225,0.0,"[20.0, 20.0]",0.08,20.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021719,142,,,0,,False,14,test,0
2934,0.0,815.49225,815.74247,45.0,"[20.0, 20.0]",0.08,40.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021719,19,,,0,,False,10,train,1
2935,0.0,815.74247,815.99269,90.0,"[20.0, 20.0]",0.08,-40.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021719,12,,,0,,False,11,test,2
2936,0.0,815.99269,816.2429,90.0,"[20.0, 20.0]",0.08,-20.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021719,184,,,0,,False,10,train,2
2937,0.0,816.2429,816.4931,45.0,"[20.0, 20.0]",0.08,0.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020031,15,,,0,,False,10,train,1
2938,0.0,816.4931,816.7433,90.0,"[20.0, 20.0]",0.08,-20.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020031,188,,,0,,False,13,train,2
2939,0.0,816.7433,816.99351,90.0,"[20.0, 20.0]",0.08,40.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020031,33,,,0,,False,13,train,2
2940,0.0,816.99351,817.24371,90.0,"[20.0, 20.0]",0.08,30.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020031,210,,,0,,False,13,train,2
