session_id,held_out_probe_id,held_out_area,offset_scale,raw_visual_offset_azimuth_deg,raw_visual_offset_elevation_deg,visual_offset_azimuth_deg,visual_offset_elevation_deg,observed_azimuth_deg,observed_elevation_deg,predicted_azimuth_deg,predicted_elevation_deg,vector_error_deg,training_pair_rmse_deg,mean_training_area_distance_px,optimizer_success,selected_offset_scale
778240327,792607553,VISl,0.75,0.11248543129932109,9.309185334133435,0.08436407347449082,6.981889000600076,43.00186763,-4.902477899999999,39.61329647555683,1.9818890006000762,7.673129875793984,10.865795594286295,0.033716324649493146,True,0.75
778240327,792607557,VISal,0.75,-1.4674384472413866,2.942346253746297,-1.10057883543104,2.2067596903097226,65.34669009999999,8.099932899999999,33.89942116456896,-2.7932403096902774,33.280503993684334,11.185734837205137,0.3535608217478634,True,0.75
778240327,792607559,VISrl,0.75,2.997446509746922,3.7343585605575877,2.2480848823101915,2.8007689204181907,21.14091075,-16.0063823,41.52868231371609,-15.799139072999592,20.38882485798061,14.65130515195918,0.9678924610356799,True,0.75
781842082,792586876,VISam,0.75,8.537690998780146,-0.5658570932341758,6.40326824908511,-0.4243928199256318,35.854909899999996,4.3004224650000005,45.628209445564046,-5.4243928199256315,13.787291841882716,14.538068083804031,0.0,True,0.75
781842082,792586881,VISp,0.75,4.831562562720896,4.160021079556542,3.6236719220406717,3.1200158096674064,51.13510262,2.72769025,51.95913308897865,10.107380228102906,7.425553877436864,16.315373493619063,0.0,True,0.75
781842082,792586883,VISal,0.75,3.187259559899145,3.637349265720564,2.3904446699243587,2.728011949290423,40.02571088,-17.3067146,38.66411193806952,1.1797349791809442,18.536525287180048,14.46001972704409,0.058566034035919756,True,0.75
781842082,792586887,VISal,0.75,-3.8267939512009335,-4.21296529025706,-2.8700954634007,-3.159723967692795,80.92349055,6.23468123,42.326192579198775,-5.326771346075941,40.29166906837776,6.782700524048608,0.0008028129557260399,True,0.75
781842082,792586891,VISrl,0.75,4.863942742405296,1.598229822439325,3.647957056803972,1.1986723668294936,27.31953,-19.071742649999997,26.49207962044471,-22.521536512908604,3.5476403181816614,16.18422375735985,0.0,True,0.75
786091066,792623916,VISam,0.75,18.94547398488151,-2.271256422179352,14.209105488661132,-1.703442316634514,42.25736816,0.4478127599999997,69.5092379991417,-17.09538103833207,32.41030790312487,12.996004803280137,0.7348262727271511,True,0.75
786091066,792623921,VISp,0.75,11.68131228973683,-1.6102338802221752,8.760984217302623,-1.2076754101666314,45.95656149,6.543057825,75.39675052839524,-8.787649317123678,33.19269968071307,15.926643190332882,0.618682537332322,True,0.75
786091066,792623925,VISal,0.75,6.020987992250319,4.979778579319725,4.515740994187739,3.734833934489794,60.8720362,-17.811632,44.78909872696672,-1.265166065510206,23.074800382294303,15.296863261939237,0.10023323923019141,True,0.75
786091066,792623928,VISal,0.75,6.001265524192945,1.9503925485403197,4.500949143144709,1.4627944114052398,84.5077293,7.30509262,48.854106449254274,5.98560310938206,35.67803070450845,10.5870141424037,0.5716180467769164,True,0.75
786091066,792623931,VISrl,0.75,9.927835304700785,2.430560096968337,7.445876478525589,1.822920072726253,26.9343889,-7.7929146,40.04359709376798,-10.374773087203126,13.361037860716374,17.111289774179475,2.0248374898339128,True,0.75
794812542,810758777,VISam,0.75,12.934837804000699,-0.4809089758400136,9.701128353000524,-0.3606817318800102,58.21926864,12.54546175,51.675315591679436,-25.36068173188001,38.46685632031162,21.22509152201635,0.5099052963764952,True,0.75
794812542,810758781,VISp,0.75,2.2558851534765196,2.040528483498312,1.6919138651073897,1.5303963626237342,57.93607129,6.2820349,86.56638071255323,2.1809076920121457,28.92254936908637,24.139362985512822,0.6007349221648516,True,0.75
794812542,810758783,VISl,0.75,20.94843899987496,11.379894157462173,15.71132924990622,8.53492061809663,35.0479402,-10.2576471,57.49604247168547,3.5349206180966295,26.34676867963758,11.617957683177265,7.59692838414594e-07,True,0.75
794812542,810758785,VISal,0.75,-0.5380198860912273,2.981374786661358,-0.4035149145684205,2.2360310899960183,85.5113113,1.6034999499999998,35.520761430008676,-2.7639689100039817,50.180971100081294,9.720163237917115,0.24999921410152126,True,0.75
794812542,810758787,VISrl,0.75,4.677598070603008,3.4673898796736715,3.5081985529522557,2.6005424097552536,27.6342132,-15.3113652,43.20343771138533,-14.880735269373762,15.575178779810933,22.702895337131924,1.2302836406398852,True,0.75
798911424,800036196,VISam,0.5,12.72806462042945,13.225740580561883,6.364032310214725,6.6128702902809415,57.3469213,24.7348086,46.36740357878595,6.536065430180347,21.254271625993464,22.060051811701214,1.0698926696663935,True,0.5
798911424,800036198,VISam,0.5,19.721984312820766,13.972009720112318,9.860992156410383,6.986004860056159,40.76896649,47.353531849999996,44.86099215641038,6.986004860056159,40.574399679334824,14.18336741280759,0.5945320139234428,True,0.5
798911424,800036200,VISp,0.5,10.57565927285798,22.56115799634822,5.28782963642899,11.28057899817411,57.04790227,13.376311405,34.85017546300144,15.0690209499519,22.26217287242451,21.820215809223182,0.3192610002789037,True,0.5
798911424,800036202,VISl,0.5,20.42601118208723,20.660205449580367,10.213005591043615,10.330102724790184,44.36174278,-3.691985,52.709803751301166,5.3301027247901835,12.291793558890072,16.856410977273704,0.8693936628753907,True,0.5
798911424,800036204,VISal,0.5,10.458762514600242,10.219474309982703,5.229381257300121,5.109737154991351,79.8394313,17.561158300000002,44.539809935187634,0.10973715499135217,39.3778537820381,18.556623827104776,0.8445703002161906,True,0.5
798911424,800036206,VISrl,0.5,11.647622940148764,22.223890234193824,5.823811470074382,11.111945117096912,41.13292261,-1.0305298500000006,35.39750759078574,0.9925382342496647,6.081758784770907,21.250593804715876,0.984704803970027,True,0.5
829720705,832129149,VISam,1.0,10.493508802847614,-2.6915950549329923,10.493508802847614,-2.6915950549329923,62.2883992,24.0643568,50.792692846365284,-8.520046262098816,34.552779735967874,12.445981607667097,0.5088862710243919,True,1.0
829720705,832129154,VISp,1.0,12.9150012186815,-0.2539216972208962,12.9150012186815,-0.2539216972208962,73.5039633,9.138638917,71.46210982052315,24.746078302779104,15.74043613793533,17.83640538818273,0.2444253116361247,True,1.0
829720705,832129157,VISl,1.0,7.1542161148609225,-2.1578834746231825,7.1542161148609225,-2.1578834746231825,71.20270575,19.413757134999997,35.999537283623155,7.969199964818995,37.01676591618521,14.599851104808256,0.002399377644337619,True,1.0
829720705,832129159,VISal,1.0,16.9542393960322,4.492752965522255,16.9542393960322,4.492752965522255,44.72660068,-13.5409924,52.71379569395,3.8940566247468222,19.177492502571678,15.235723881815993,0.3986771189133511,True,1.0
829720705,832129161,VISrl,1.0,14.559842142487202,9.030294626004466,14.559842142487202,9.030294626004466,14.3802941,-6.507021000000002,27.056453871694885,12.864102809943724,23.15006402189213,16.625657634939532,0.8056271982531018,True,1.0
831882777,832810573,VISam,0.75,21.53793746766822,18.26513894502751,16.153453100751165,13.698854208770632,41.082098625,20.810501950000003,61.55236515877474,5.7416978007443875,25.418510390115337,0.22044549164981542,0.0,True,0.75
831882777,832810578,VISp,0.75,13.524765237499999,20.127192531052145,10.143573928124999,15.095394398289109,70.57687250000001,13.36854569,60.05573041804911,40.107050856812684,28.733988398136916,10.56978694835852,0.22591550024179696,True,0.75
831882777,832810582,VISal,0.75,5.974533878055691,20.720317651593103,4.4809004085417685,15.540238238694826,70.96743185,18.967866524999998,40.90681097955804,11.89440490536149,30.881625384700037,0.19851137229055357,0.04191887109328718,True,0.75
847657808,848037568,VISam,0.75,35.21315857525419,15.593300120000002,26.40986893144064,11.694975090000002,24.03661625,29.441574000000003,73.38207337534139,-8.305024909999998,62.12712666928448,8.745946694241235,0.5608107859967543,True,0.75
847657808,848037572,VISp,0.75,19.878019979842527,18.22397864723615,14.908514984881895,13.667983985427114,46.89790791,15.42456793,50.31911344204358,23.667983985427114,8.925164175260816,25.997162422663752,0.5585606400075458,True,0.75
847657808,848037574,VISl,0.75,21.412543082717598,20.277509863451275,16.059407312038196,15.208132397588457,73.50888739999999,13.58962058,51.059407312038196,10.208132397588457,22.702722712211898,22.13966907575278,0.2881848849521518,True,0.75
847657808,848037576,VISal,0.75,21.266000994449385,16.38041563657606,15.949500745837039,12.285311727432045,91.0762568,21.287651500000003,56.36986598702612,7.285311727432045,37.42457858639581,21.00595610264574,0.49999995501535466,True,0.75
847657808,848037578,VISrl,0.75,29.81984806389732,19.660858488762358,22.36488604792299,14.745643866571768,37.1112295,2.59697966,45.95881553016265,0.8146780477851738,9.025318697865073,24.55869798575309,0.7511871354186391,True,0.75
