stimulus_presentation_id,stimulus_block,start_time,stop_time,temporal_frequency,spatial_frequency,x_position,y_position,phase,size,contrast,color,frame,orientation,stimulus_name,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
3110,0.0,872.73629,872.98651,4.0,0.08,30.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021426,10,,,0,,False,14,test,0
3111,0.0,872.98651,873.23672,4.0,0.08,0.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021426,175,,,0,,False,12,train,0
3112,0.0,873.23672,873.48693,4.0,0.08,-30.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021426,164,,,0,,False,13,train,0
3113,0.0,873.48693,873.73714,4.0,0.08,-20.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020324,151,,,0,,False,10,train,1
3114,0.0,873.73714,873.98734,4.0,0.08,-20.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020324,177,,,0,,False,14,test,0
3115,0.0,873.98734,874.23754,4.0,0.08,-20.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020324,161,,,0,,False,10,train,1
3116,0.0,874.23754,874.48775,4.0,0.08,-10.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020324,81,,,0,,False,12,train,0
3117,0.0,874.48775,874.73796,4.0,0.08,-20.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020926,48,,,0,,False,10,train,1
3118,0.0,874.73796,874.98817,4.0,0.08,0.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020926,5,,,0,,False,13,train,0
3119,0.0,874.98817,875.23837,4.0,0.08,10.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020926,122,,,0,,False,11,test,2
3120,0.0,875.23837,875.48858,4.0,0.08,-20.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020926,151,,,0,,False,11,test,1
3121,0.0,875.48858,875.73879,4.0,0.08,-20.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021074,161,,,0,,False,11,test,1
3122,0.0,875.73879,875.98901,4.0,0.08,10.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021074,122,,,0,,False,12,train,2
3123,0.0,875.98901,876.23922,4.0,0.08,-10.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021074,162,,,0,,False,12,train,2
3124,0.0,876.23922,876.48943,4.0,0.08,30.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021074,95,,,0,,False,14,test,1
3125,0.0,876.48943,876.73964,4.0,0.08,0.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021176,7,,,0,,False,11,test,0
3126,0.0,876.73964,876.98985,4.0,0.08,40.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021176,126,,,0,,False,14,test,1
3127,0.0,876.98985,877.24006,4.0,0.08,40.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021176,144,,,0,,False,12,train,2
3128,0.0,877.24006,877.49027,4.0,0.08,30.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021176,56,,,0,,False,13,train,1
3129,0.0,877.49027,877.74048,4.0,0.08,0.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020574,5,,,0,,False,14,test,0
3130,0.0,877.74048,877.99069,4.0,0.08,20.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020574,135,,,0,,False,13,train,0
3131,0.0,877.99069,878.24089,4.0,0.08,30.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020574,20,,,0,,False,13,train,2
3132,0.0,878.24089,878.4911,4.0,0.08,0.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020574,214,,,0,,False,12,train,2
3133,0.0,878.4911,878.74131,4.0,0.08,10.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020926,133,,,0,,False,13,train,0
3134,0.0,878.74131,878.99152,4.0,0.08,20.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020926,85,,,0,,False,11,test,2
3135,0.0,878.99152,879.24172,4.0,0.08,-20.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020926,67,,,0,,False,10,train,0
3136,0.0,879.24172,879.49193,4.0,0.08,10.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020926,155,,,0,,False,11,test,2
3137,0.0,879.49193,879.74214,4.0,0.08,-30.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020574,62,,,0,,False,13,train,0
3138,0.0,879.74214,879.99235,4.0,0.08,10.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020574,122,,,0,,False,13,train,2
3139,0.0,879.99235,880.24255,4.0,0.08,-40.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020574,173,,,0,,False,12,train,0
3140,0.0,880.24255,880.49276,4.0,0.08,-20.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020574,184,,,0,,False,14,test,2
3141,0.0,880.49276,880.74297,4.0,0.08,-20.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021676,215,,,0,,False,10,train,2
3142,0.0,880.74297,880.99319,4.0,0.08,30.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021676,28,,,0,,False,13,train,0
3143,0.0,880.99319,881.24341,4.0,0.08,-40.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021676,165,,,0,,False,13,train,1
3144,0.0,881.24341,881.49362,4.0,0.08,10.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021676,231,,,0,,False,12,train,1
3145,0.0,881.49362,881.74383,4.0,0.08,-30.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020324,145,,,0,,False,11,test,2
3146,0.0,881.74383,881.99403,4.0,0.08,-40.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020324,66,,,0,,False,13,train,2
3147,0.0,881.99403,882.24423,4.0,0.08,10.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020324,141,,,0,,False,12,train,0
3148,0.0,882.24423,882.49444,4.0,0.08,20.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020324,137,,,0,,False,12,train,2
3149,0.0,882.49444,882.74465,4.0,0.08,-40.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021426,66,,,0,,False,14,test,2
3150,0.0,882.74465,882.99487,4.0,0.08,10.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021426,9,,,0,,False,12,train,1
3151,0.0,882.99487,883.24508,4.0,0.08,-10.0,-30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021426,202,,,0,,False,10,train,1
3152,0.0,883.24508,883.49529,4.0,0.08,-30.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021426,149,,,0,,False,12,train,1
3153,0.0,883.49529,883.7455,4.0,0.08,20.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020574,137,,,0,,False,13,train,2
3154,0.0,883.7455,883.99571,4.0,0.08,30.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020574,185,,,0,,False,12,train,1
3155,0.0,883.99571,884.24591,4.0,0.08,-20.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020574,215,,,0,,False,11,test,2
3156,0.0,884.24591,884.49612,4.0,0.08,40.0,-30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020574,217,,,0,,False,14,test,0
3157,0.0,884.49612,884.74633,4.0,0.08,-40.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020926,105,,,0,,False,13,train,1
3158,0.0,884.74633,884.99654,4.0,0.08,20.0,-30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020926,182,,,0,,False,11,test,2
3159,0.0,884.99654,885.24674,4.0,0.08,-10.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020926,118,,,0,,False,13,train,2
3160,0.0,885.24674,885.49695,4.0,0.08,40.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020926,216,,,0,,False,13,train,0
3161,0.0,885.49695,885.74716,4.0,0.08,0.0,-30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020824,237,,,0,,False,13,train,2
3162,0.0,885.74716,885.99737,4.0,0.08,-10.0,-30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020824,202,,,0,,False,11,test,1
3163,0.0,885.99737,886.24758,4.0,0.08,-20.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020824,48,,,0,,False,11,test,1
3164,0.0,886.24758,886.49779,4.0,0.08,-20.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020824,35,,,0,,False,14,test,1
3165,0.0,886.49779,886.748,4.0,0.08,-10.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020926,243,,,0,,False,9,train,0
3166,0.0,886.748,886.99821,4.0,0.08,40.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020926,114,,,0,,False,10,train,2
3167,0.0,886.99821,887.24841,4.0,0.08,-10.0,-30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020926,200,,,0,,False,11,test,2
3168,0.0,887.24841,887.49862,4.0,0.08,-40.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020926,53,,,0,,False,12,train,0
3169,0.0,887.49862,887.74883,4.0,0.08,20.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020824,74,,,0,,False,12,train,2
3170,0.0,887.74883,887.99904,4.0,0.08,-40.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020824,94,,,0,,False,12,train,2
3171,0.0,887.99904,888.24925,4.0,0.08,-30.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020824,164,,,0,,False,14,test,0
3172,0.0,888.24925,888.49946,4.0,0.08,-10.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020824,59,,,0,,False,13,train,2
3173,0.0,888.49946,888.74967,4.0,0.08,0.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021676,116,,,0,,False,11,test,1
3174,0.0,888.74967,888.99989,4.0,0.08,-30.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021676,210,,,0,,False,13,train,2
3175,0.0,888.99989,889.25011,4.0,0.08,-20.0,-30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021676,115,,,0,,False,12,train,2
3176,0.0,889.25011,889.50032,4.0,0.08,0.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021676,223,,,0,,False,14,test,2
3177,0.0,889.50032,889.75052,4.0,0.08,0.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020074,239,,,0,,False,6,train,2
3178,0.0,889.75052,890.00073,4.0,0.08,-30.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020074,222,,,0,,False,10,train,1
3179,0.0,890.00073,890.25093,4.0,0.08,10.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020074,79,,,0,,False,14,test,1
3180,0.0,890.25093,890.50113,4.0,0.08,10.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020074,141,,,0,,False,13,train,0
3181,0.0,890.50113,890.75135,4.0,0.08,10.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25022176,9,,,0,,False,13,train,1
3182,0.0,890.75135,891.00157,4.0,0.08,-40.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25022176,96,,,0,,False,12,train,2
3183,0.0,891.00157,891.25179,4.0,0.08,10.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25022176,242,,,0,,False,12,train,0
3184,0.0,891.25179,891.50201,4.0,0.08,40.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25022176,144,,,0,,False,13,train,2
3185,0.0,891.50201,891.75221,4.0,0.08,40.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25019574,55,,,0,,False,12,train,2
3186,0.0,891.75221,892.00241,4.0,0.08,10.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25019574,138,,,0,,False,12,train,1
3187,0.0,892.00241,892.2526,4.0,0.08,0.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25019574,175,,,0,,False,13,train,0
3188,0.0,892.2526,892.5028,4.0,0.08,-10.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25019574,224,,,0,,False,10,train,1
3189,0.0,892.5028,892.75301,4.0,0.08,30.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021426,64,,,0,,False,12,train,1
3190,0.0,892.75301,893.00323,4.0,0.08,-40.0,-30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021426,8,,,0,,False,11,test,2
3191,0.0,893.00323,893.25344,4.0,0.08,-40.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021426,19,,,0,,False,11,test,0
3192,0.0,893.25344,893.50365,4.0,0.08,20.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021426,86,,,0,,False,12,train,2
3193,0.0,893.50365,893.75386,4.0,0.08,-40.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020574,53,,,0,,False,13,train,0
3194,0.0,893.75386,894.00407,4.0,0.08,20.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020574,4,,,0,,False,12,train,1
3195,0.0,894.00407,894.25427,4.0,0.08,10.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020574,231,,,0,,False,13,train,1
3196,0.0,894.25427,894.50448,4.0,0.08,-20.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020574,18,,,0,,False,11,test,2
3197,0.0,894.50448,894.75469,4.0,0.08,0.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021176,87,,,0,,False,10,train,1
3198,0.0,894.75469,895.0049,4.0,0.08,40.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021176,170,,,0,,False,13,train,0
3199,0.0,895.0049,895.25511,4.0,0.08,-30.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021176,222,,,0,,False,11,test,1
3200,0.0,895.25511,895.50532,4.0,0.08,-30.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021176,236,,,0,,False,11,test,2
3201,0.0,895.50532,895.75553,4.0,0.08,30.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020324,140,,,0,,False,13,train,2
3202,0.0,895.75553,896.00573,4.0,0.08,-30.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020324,171,,,0,,False,12,train,2
3203,0.0,896.00573,896.25593,4.0,0.08,-30.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020324,149,,,0,,False,13,train,1
3204,0.0,896.25593,896.50614,4.0,0.08,10.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020324,231,,,0,,False,14,test,1
3205,0.0,896.50614,896.75635,4.0,0.08,-40.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021676,16,,,0,,False,13,train,1
3206,0.0,896.75635,897.00657,4.0,0.08,-20.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021676,153,,,0,,False,12,train,1
3207,0.0,897.00657,897.25679,4.0,0.08,40.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021676,49,,,0,,False,13,train,0
3208,0.0,897.25679,897.507,4.0,0.08,40.0,-30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021676,75,,,0,,False,14,test,1
3209,0.0,897.507,897.75721,4.0,0.08,10.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020324,3,,,0,,False,13,train,0
3210,0.0,897.75721,898.00741,4.0,0.08,-20.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020324,183,,,0,,False,12,train,2
3211,0.0,898.00741,898.25761,4.0,0.08,30.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020324,189,,,0,,False,11,test,2
3212,0.0,898.25761,898.50782,4.0,0.08,30.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020324,185,,,0,,False,13,train,1
3213,0.0,898.50782,898.75803,4.0,0.08,-10.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021426,39,,,0,,False,11,test,2
3214,0.0,898.75803,899.00825,4.0,0.08,-30.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021426,171,,,0,,False,13,train,2
3215,0.0,899.00825,899.25846,4.0,0.08,-40.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021426,19,,,0,,False,12,train,0
3216,0.0,899.25846,899.50867,4.0,0.08,20.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021426,174,,,0,,False,12,train,2
3217,0.0,899.50867,899.75888,4.0,0.08,-20.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020324,215,,,0,,False,12,train,2
3218,0.0,899.75888,900.00908,4.0,0.08,-20.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020324,161,,,0,,False,12,train,1
3219,0.0,900.00908,900.25928,4.0,0.08,-30.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020324,32,,,0,,False,13,train,1
3220,0.0,900.25928,900.50949,4.0,0.08,40.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020324,55,,,0,,False,13,train,2
3221,0.0,900.50949,900.7597,4.0,0.08,20.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020926,68,,,0,,False,10,train,0
3222,0.0,900.7597,901.00991,4.0,0.08,10.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020926,80,,,0,,False,12,train,1
3223,0.0,901.00991,901.26011,4.0,0.08,0.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020926,2,,,0,,False,13,train,1
3224,0.0,901.26011,901.51032,4.0,0.08,-10.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020926,187,,,0,,False,13,train,0
3225,0.0,901.51032,901.76053,4.0,0.08,-20.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021074,67,,,0,,False,11,test,0
3226,0.0,901.76053,902.01075,4.0,0.08,40.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021074,121,,,0,,False,13,train,2
3227,0.0,902.01075,902.26096,4.0,0.08,10.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021074,211,,,0,,False,12,train,2
3228,0.0,902.26096,902.51117,4.0,0.08,-40.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021074,100,,,0,,False,13,train,2
3229,0.0,902.51117,902.76138,4.0,0.08,40.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021176,114,,,0,,False,11,test,2
3230,0.0,902.76138,903.01159,4.0,0.08,-10.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021176,26,,,0,,False,12,train,2
3231,0.0,903.01159,903.2618,4.0,0.08,0.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021176,87,,,0,,False,11,test,1
3232,0.0,903.2618,903.51201,4.0,0.08,30.0,-30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021176,206,,,0,,False,14,test,2
3233,0.0,903.51201,903.76222,4.0,0.08,20.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020574,192,,,0,,False,14,test,1
3234,0.0,903.76222,904.01243,4.0,0.08,-10.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020574,43,,,0,,False,12,train,2
3235,0.0,904.01243,904.26263,4.0,0.08,10.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020574,72,,,0,,False,14,test,2
3236,0.0,904.26263,904.51284,4.0,0.08,-40.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020574,166,,,0,,False,11,test,1
3237,0.0,904.51284,904.76305,4.0,0.08,40.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021426,49,,,0,,False,14,test,0
3238,0.0,904.76305,905.01327,4.0,0.08,-20.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021426,151,,,0,,False,12,train,1
3239,0.0,905.01327,905.26348,4.0,0.08,40.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021426,89,,,0,,False,12,train,0
3240,0.0,905.26348,905.51369,4.0,0.08,30.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021426,178,,,0,,False,13,train,1
3241,0.0,905.51369,905.7639,4.0,0.08,-10.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020324,224,,,0,,False,11,test,1
3242,0.0,905.7639,906.0141,4.0,0.08,20.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020324,82,,,0,,False,12,train,1
3243,0.0,906.0141,906.2643,4.0,0.08,10.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020324,155,,,0,,False,12,train,2
3244,0.0,906.2643,906.51451,4.0,0.08,20.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020324,14,,,0,,False,12,train,0
3245,0.0,906.51451,906.76472,4.0,0.08,30.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020926,189,,,0,,False,12,train,2
3246,0.0,906.76472,907.01493,4.0,0.08,20.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020926,77,,,0,,False,12,train,2
3247,0.0,907.01493,907.26513,4.0,0.08,-30.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020926,236,,,0,,False,12,train,2
