outer_session_id,cortical_group,estimand,system,bandwidth_iqr_units,inner_animals,inner_median_spearman_rho
831882777,HVA,within_area_location,ccf_anatomy,0.55,13,-0.016540311567985154
831882777,HVA,within_area_location,ccf_anatomy,0.8,13,-0.023639366644222153
831882777,HVA,within_area_location,ccf_anatomy,1.15,13,-0.02763238619461032
831882777,HVA,within_area_location,registered_map,0.2,13,-0.05572214634440412
831882777,HVA,within_area_location,registered_map,0.35,13,-0.01755964709071125
831882777,HVA,within_area_location,registered_map,0.55,13,-0.01670384261612588
831882777,HVA,within_area_location,registered_map,0.8,13,-0.0014254770200622738
831882777,HVA,within_area_location,registered_map,1.15,13,-0.026051966755424295
831882777,HVA,within_area_location,observed_rf,0.2,13,0.03601609657947685
831882777,HVA,within_area_location,observed_rf,0.35,13,0.062412913763451996
831882777,HVA,within_area_location,observed_rf,0.55,13,0.07499601847427934
831882777,HVA,within_area_location,observed_rf,0.8,13,0.08222646918299092
831882777,HVA,within_area_location,observed_rf,1.15,13,0.0798853320592451
831882777,HVA,total_group_map,ccf_anatomy,0.2,13,0.1962857965949437
831882777,HVA,total_group_map,ccf_anatomy,0.35,13,0.2020721756755668
831882777,HVA,total_group_map,ccf_anatomy,0.55,13,0.2169487028937795
831882777,HVA,total_group_map,ccf_anatomy,0.8,13,0.20694129699244757
831882777,HVA,total_group_map,ccf_anatomy,1.15,13,0.20703322456411327
831882777,HVA,total_group_map,registered_map,0.2,13,0.1547956499466284
831882777,HVA,total_group_map,registered_map,0.35,13,0.24663324248267793
831882777,HVA,total_group_map,registered_map,0.55,13,0.2169487028937795
831882777,HVA,total_group_map,registered_map,0.8,13,0.2169487028937795
831882777,HVA,total_group_map,registered_map,1.15,13,0.2169487028937795
831882777,HVA,total_group_map,observed_rf,0.2,13,0.0313590692755156
831882777,HVA,total_group_map,observed_rf,0.35,13,0.09046639519751479
831882777,HVA,total_group_map,observed_rf,0.55,13,0.05242873068960026
831882777,HVA,total_group_map,observed_rf,0.8,13,0.063258480649785
831882777,HVA,total_group_map,observed_rf,1.15,13,0.06686226394964259
847657808,HVA,within_area_location,ccf_anatomy,0.2,13,-0.0481661003950939
847657808,HVA,within_area_location,ccf_anatomy,0.35,13,0.007795301779938298
847657808,HVA,within_area_location,ccf_anatomy,0.55,13,-0.01926384866776894
847657808,HVA,within_area_location,ccf_anatomy,0.8,13,-0.021302519713221134
847657808,HVA,within_area_location,ccf_anatomy,1.15,13,-0.028389323926009936
847657808,HVA,within_area_location,registered_map,0.2,13,-0.05124388496487356
847657808,HVA,within_area_location,registered_map,0.35,13,-0.012443723584327824
847657808,HVA,within_area_location,registered_map,0.55,13,-0.017441763374267984
847657808,HVA,within_area_location,registered_map,0.8,13,-0.014995381166353416
847657808,HVA,within_area_location,registered_map,1.15,13,-0.043557936716951615
847657808,HVA,within_area_location,observed_rf,0.2,13,0.013043478260869565
847657808,HVA,within_area_location,observed_rf,0.35,13,0.07448021462105968
847657808,HVA,within_area_location,observed_rf,0.55,13,0.07107819716515369
847657808,HVA,within_area_location,observed_rf,0.8,13,0.06358706814027777
847657808,HVA,within_area_location,observed_rf,1.15,13,0.06341103011606392
847657808,HVA,total_group_map,ccf_anatomy,0.2,13,0.09569024027065172
847657808,HVA,total_group_map,ccf_anatomy,0.35,13,0.11157639532272418
847657808,HVA,total_group_map,ccf_anatomy,0.55,13,0.20712429102491808
847657808,HVA,total_group_map,ccf_anatomy,0.8,13,0.15921905994109012
847657808,HVA,total_group_map,ccf_anatomy,1.15,13,0.15921905994109012
847657808,HVA,total_group_map,registered_map,0.2,13,0.12467506627337328
847657808,HVA,total_group_map,registered_map,0.35,13,0.09447361477246212
847657808,HVA,total_group_map,registered_map,0.55,13,0.20690013771827054
847657808,HVA,total_group_map,registered_map,0.8,13,0.20690013771827054
847657808,HVA,total_group_map,registered_map,1.15,13,0.2068082104233781
847657808,HVA,total_group_map,observed_rf,0.2,13,0.07815970386039132
847657808,HVA,total_group_map,observed_rf,0.35,13,0.10519480519480523
847657808,HVA,total_group_map,observed_rf,0.55,13,0.08878900052882072
847657808,HVA,total_group_map,observed_rf,0.8,13,0.07470950102529049
847657808,HVA,total_group_map,observed_rf,1.15,13,0.09815447710184554
