ecephys_session_id,specimen_id,model,target_units,target_blocks,maximum_consecutive_tangential_ccf_step_um,tangential_ccf_span_um,training_animals,training_blocks,training_centered_rmse_deg,heldout_gradient_rmse_deg,heldout_constant_rmse_deg,heldout_gradient_r2_vs_constant,heldout_azimuth_rho,heldout_elevation_rho,median_raw_trace_deg2,median_sampling_trace_deg2,median_sampling_fraction,p90_sampling_fraction,median_residual_trace_deg2,raw_vs_sampling_trace_rho,sampling_vs_physical_spread_rho
762602078,744915204,quadratic,108,6,69.02897942168927,257.93894626442125,44,264,3.105140195952595,1.9241249704494319,3.0461114613155615,0.6009980942527011,1.0,0.3142857142857143,93.00335544252425,3.1311256089012565,0.03348181169870489,0.036236143830983926,84.89418631365118,-0.5677689178503721,0.9898349004925358
763673393,742602892,affine,104,6,59.90826320300064,267.09174453734056,44,264,3.129846440786611,1.7308651883150639,2.2359129509385185,0.40073804921109835,0.8285714285714287,0.8285714285714287,82.39866947313047,2.2106995029608236,0.026856316420003065,0.0286705590307858,78.80085609571867,-0.22578306901550763,0.9875785265562537
763673393,742602892,quadratic,104,6,59.90826320300064,267.09174453734056,44,264,3.1020881838902734,1.7598688731354315,2.2359129509385185,0.3804864111148685,0.8285714285714287,0.8285714285714287,82.39866947313047,1.7983325876358816,0.02184118932268331,0.023365602547706973,79.04710180511586,-0.27927997188419806,0.9838004656679701
766640955,744912849,affine,76,6,71.81399585039117,224.52449754982194,44,264,3.125675336576815,2.2633422431615364,3.1131804439932074,0.47144294863883573,0.7714285714285715,0.08571428571428573,75.48847764414998,1.533413039145254,0.019946386942352116,0.023248743580079674,74.49385993801505,0.8190020505809981,0.9964183185235816
766640955,744912849,quadratic,76,6,71.81399585039117,224.52449754982194,44,264,3.0947853342990714,2.3376396803044663,3.1131804439932074,0.43617211107325415,0.7714285714285715,0.08571428571428573,75.48847764414998,1.3144062473685538,0.017118815705152196,0.01993058281190507,74.43585067534399,0.8194121667805878,0.9975939849624059
767871931,753795610,affine,143,6,63.93160407810835,228.3993213650163,44,264,3.118311129784668,2.6756546942882027,3.4174895508475047,0.3870207982646243,0.942857142857143,0.028571428571428574,65.97702950586185,0.907141809812392,0.013689008650955063,0.014376578319491183,62.47604867602201,0.2917427193723269,0.9989480103354843
767871931,753795610,quadratic,143,6,63.93160407810835,228.3993213650163,44,264,3.088375741447423,2.655454019739511,3.4174895508475047,0.3962416071345465,0.942857142857143,0.028571428571428574,65.97702950586185,0.9535985201873808,0.014401986236951457,0.015122214512916392,62.39848317701666,0.247043636615108,0.9952974804637976
768515987,754477358,affine,104,6,61.26989472816156,230.3584163862914,44,264,3.129654106926454,1.4665022139407882,1.6879180767483688,0.2451464230124284,0.7714285714285715,0.2571428571428572,78.39568253387047,2.891291699019443,0.0372779340274916,0.03931735214070644,76.70077399399639,-0.32601048340128125,0.998905066977286
768515987,754477358,quadratic,104,6,61.26989472816156,230.3584163862914,44,264,3.0987077211757628,1.4543975822035193,1.6879180767483688,0.2575562438380662,0.7714285714285715,0.2571428571428572,78.39568253387047,2.886394896491471,0.03725891481843597,0.03928195174436825,76.60792207078052,-0.3341525917297612,0.9987186953989516
771160300,754488979,affine,141,6,52.32590180780452,193.04144632694815,44,264,3.132239079008864,1.5246520107332486,1.8488516549901097,0.3199555055786729,0.7142857142857143,0.48571428571428577,80.28840000976933,1.3014813119251667,0.016124339893924793,0.016544433378120147,78.886161078149,0.6842630249582601,0.9996874866218587
771160300,754488979,quadratic,141,6,52.32590180780452,193.04144632694815,44,264,3.1040696746063428,1.5560842287460523,1.8488516549901097,0.2916268859820236,0.7142857142857143,0.48571428571428577,80.28840000976933,0.9386092197275236,0.01163559114021058,0.01193359910376837,78.96641073695037,0.682927351342095,0.9993878162592575
771990200,756578435,affine,97,6,59.20304046246274,245.2835094334717,44,264,3.1161811720020283,2.819814826711994,3.8974735161976333,0.47655044622674636,0.7714285714285715,0.3714285714285715,84.14823636822655,2.419894467676853,0.029026908691697446,0.030618519086235026,80.65668967723275,0.1494187881338102,0.9994477172312223
771990200,756578435,quadratic,97,6,59.20304046246274,245.2835094334717,44,264,3.0892014764536047,2.738456270024634,3.8974735161976333,0.5063202940756928,0.7714285714285715,0.3714285714285715,84.14823636822655,2.8207512689206284,0.03381762465376863,0.03565119920221205,80.69020906277566,0.14306753629286764,0.9990532295392383
773418906,757329624,affine,99,6,50.35871324805669,193.25695330310887,44,264,3.1188821174979355,2.170915723116268,1.7732158059653769,-0.4988657661845004,0.14285714285714288,-0.3714285714285715,56.718628147157006,2.43626119076433,0.04240611416460265,0.04555062135090818,58.14358942550713,-0.35381162774388103,0.9935479346377726
773418906,757329624,quadratic,99,6,50.35871324805669,193.25695330310887,44,264,3.0838918685860484,2.245178842725912,1.7732158059653769,-0.603166740658053,0.14285714285714288,-0.3714285714285715,56.718628147157006,3.1122550145473378,0.05417572988107565,0.05822673514868372,58.66144317823115,-0.36669025623370244,0.9955881134084373
774875821,759711152,affine,136,6,43.278170016764804,192.60841103129428,44,264,3.1049712677859316,3.2204185805931744,3.8269688743571706,0.29186707541286006,0.8285714285714287,0.3142857142857143,74.98732290678053,0.8524482950339851,0.01146167307948075,0.01267022799602157,69.4152058968036,0.24529364057058342,0.9977338867420447
774875821,759711152,quadratic,136,6,43.278170016764804,192.60841103129428,44,264,3.0792979792691924,3.210269662841378,3.8269688743571706,0.29632330264829365,0.8285714285714287,0.3142857142857143,74.98732290678053,0.8779345016741293,0.011814336992133136,0.013097190837913275,69.31269147745564,0.12015171031916415,0.971432660655503
778240327,760938797,affine,130,6,67.4166151627327,263.46346995361614,44,264,3.1298047793629262,1.9753981271207546,3.1858683435489774,0.6155378181711462,0.8857142857142858,0.8857142857142858,73.48623209760764,3.0149450544632304,0.04103306836015723,0.042322474200483524,67.0331493704368,0.5013137298747765,0.998266994633274
778240327,760938797,quadratic,130,6,67.4166151627327,263.46346995361614,44,264,3.100522468527373,2.0179176291684793,3.1858683435489774,0.5988089648830076,0.8857142857142858,0.8857142857142858,73.48623209760764,2.8767713971472997,0.03901363806195857,0.04041745388643625,67.19257647206686,0.477107558139535,0.993436940966011
778998620,759674770,affine,123,6,39.11521443121589,141.50971698084905,44,264,3.1256065064872107,1.9590860118131996,2.0202735742018314,0.05965625282025866,0.3714285714285715,-0.2571428571428572,53.11901819681963,0.8494255063441514,0.016062387997949113,0.01708597032261088,51.97212700200535,-0.5746282132308368,0.9978331248145904
778998620,759674770,quadratic,123,6,39.11521443121589,141.50971698084905,44,264,3.0954462317295275,1.9530661584343822,2.0202735742018314,0.06542632553734273,0.3714285714285715,-0.2571428571428572,53.11901819681963,0.8842483085173622,0.016707498270016115,0.017774289524234026,51.94055191459906,-0.5838503308354078,0.9964078884575203
779839471,760960653,affine,147,6,55.563027275338406,244.9346851713738,44,264,3.114769846708802,2.8830813304201652,3.820670031788431,0.43057736881371933,1.0,0.6,101.96614877921374,1.6841822815963885,0.016247636116157996,0.017562254406226767,97.28726778710188,0.37010594507051764,0.9976940799938303
779839471,760960653,quadratic,147,6,55.563027275338406,244.9346851713738,44,264,3.084375378606573,2.9075832743908707,3.820670031788431,0.42085773529791093,1.0,0.6,101.96614877921374,1.6020315950274384,0.015486043706372262,0.016734568923427708,97.26250106350335,0.31674973248628696,0.9955655384496738
781842082,760946813,affine,105,6,98.97979591815695,290.02758489495443,44,264,3.132300397723532,1.5706177424079553,2.42019387697846,0.578846239811708,0.8285714285714287,0.2571428571428572,64.4127797729238,2.6493686125894773,0.04078725205320209,0.04400950471861837,59.52352037073294,-0.0990255027990877,0.9971076093717602
781842082,760946813,quadratic,105,6,98.97979591815695,290.02758489495443,44,264,3.106476312765436,1.2897834965114072,2.42019387697846,0.7159902068730423,0.8285714285714287,0.2571428571428572,64.4127797729238,4.526309935488611,0.06970443843811566,0.07530226940003687,58.2458585393687,-0.15036284470246736,0.9897574123989218
786091066,763884103,affine,135,6,41.71930009000631,183.22800004366144,44,264,3.1182667347425945,2.526497595923046,3.0415664008768677,0.3100093994767962,0.8857142857142858,0.7142857142857143,85.30607350074938,0.5818983995458865,0.006852190985474653,0.007089100374975594,82.212404857245,0.6062384157643157,0.9985220954053265
786091066,763884103,quadratic,135,6,41.71930009000631,183.22800004366144,44,264,3.0925269776375055,2.4729355312704713,3.0415664008768677,0.3389550603008842,0.8857142857142858,0.7142857142857143,85.30607350074938,0.715447709790551,0.008419876669027866,0.008724736519734273,81.94588886716731,0.6050287776802263,0.998170910155107
787025148,763236014,affine,106,6,24.41823089414956,107.78682665335315,44,264,3.129168038990622,1.788924113641305,2.2393592173148114,0.3618301138535205,0.7714285714285715,0.7142857142857143,61.78194612130703,0.6181168792862882,0.00995218677579824,0.01039498230688711,59.13098625965769,0.07315985900891563,0.9882541986315571
787025148,763236014,quadratic,106,6,24.41823089414956,107.78682665335315,44,264,3.0987874851697232,1.7757658755104193,2.2393592173148114,0.37118356708171973,0.7714285714285715,0.7142857142857143,61.78194612130703,0.7273088795867981,0.011708671170948598,0.01223476872635254,59.013416663215914,0.059060750570184534,0.9845739166493883
789848216,763808604,affine,25,6,94.36630754670864,258.0934908129223,44,264,3.1313762482142287,1.7778117223488208,2.8199176900536433,0.6025352055035664,0.7142857142857143,0.6571428571428573,33.09312064547922,4.125786282229209,0.12407393184910914,0.13953152476277123,21.81538479545994,0.37615384615384617,0.9846153846153846
789848216,763808604,quadratic,25,6,94.36630754670864,258.0934908129223,44,264,3.100322174719717,1.7902013484481565,2.8199176900536433,0.5969760122335135,0.7142857142857143,0.6571428571428573,33.09312064547922,4.039266499148395,0.12146421656244447,0.13692979933700444,21.936110977776867,0.3661538461538461,0.9946153846153847
791319847,769360779,affine,127,6,65.10376333208396,272.48486196484384,44,264,3.128156942453012,1.643694304881007,1.896924618820802,0.24916941564888906,0.4285714285714286,0.3142857142857143,69.28683885098356,2.1288343580285485,0.030876250987254817,0.031673792849557715,68.93278866149197,0.5129183070866141,0.9973811867266591
791319847,769360779,quadratic,127,6,65.10376333208396,272.48486196484384,44,264,3.099317823116211,1.6089161776631367,1.896924618820802,0.2806061990765617,0.4285714285714286,0.3142857142857143,69.28683885098356,1.773670521727364,0.02573610837257684,0.026399523213504233,68.65939331550398,0.4862556242969629,0.9926356861642294
793224716,769319624,affine,127,6,42.573465914816005,182.22239159883728,44,264,3.133807516202484,1.2326934189812642,1.4381797619877073,0.2653443742253454,0.3714285714285715,-0.14285714285714288,71.24324650164381,0.8882994371795071,0.012523069248440065,0.01288475243799451,71.19763630565363,0.34407808398950124,0.987638263967004
793224716,769319624,quadratic,127,6,42.573465914816005,182.22239159883728,44,264,3.10060819345267,1.2184942956235043,1.4381797619877073,0.2821715703797175,0.3714285714285715,-0.14285714285714288,71.24324650164381,1.2334032019715135,0.017388371071950258,0.017890441840127332,71.53249028424173,0.34453505811773527,0.9875093738282713
794812542,774672366,affine,113,6,39.824615503479755,179.77764043395385,44,264,3.1136936701197824,2.740421836724656,3.303303433105432,0.31176318269935765,0.48571428571428577,0.7714285714285715,53.48801437080282,1.4746445480362151,0.02742241663760956,0.029229180494866273,51.81339995449242,-0.75847465480493,0.9774256324715042
794812542,774672366,quadratic,113,6,39.824615503479755,179.77764043395385,44,264,3.0840991777506077,2.71835061749783,3.303303433105432,0.322804588672868,0.48571428571428577,0.7714285714285715,53.48801437080282,1.862480069546555,0.03463449906702425,0.03697070209210213,51.90832580090599,-0.7733944954128442,0.9652024835511074
797828357,776061251,affine,117,6,44.01136216933077,193.0932417253385,44,264,3.1076765861611713,3.0096870255617927,3.6230910042315916,0.3099442377983087,0.48571428571428577,0.2571428571428572,97.99730253351942,2.3387402573144676,0.023693591716438984,0.02497517517343148,94.45807856109988,0.10317103508219815,0.9988385859221629
797828357,776061251,quadratic,117,6,44.01136216933077,193.0932417253385,44,264,3.07738593882944,2.9787691671525547,3.6230910042315916,0.3240490008723016,0.48571428571428577,0.2571428571428572,97.99730253351942,2.697233096240967,0.027333733768449168,0.028805587441335042,94.18627637519376,0.10590597791065352,0.9985688381363425
798911424,775876828,affine,127,6,65.76473218982953,250.05249448865732,44,264,3.129994103834965,1.9717071203824277,3.244588362619264,0.6307116583654182,1.0,0.7714285714285715,83.79034658125371,2.4642452855774932,0.029370239892924768,0.030262690992912164,79.98107280090821,0.07355980502437195,0.9972583427071617
798911424,775876828,quadratic,127,6,65.76473218982953,250.05249448865732,44,264,3.1019498955629,1.9105710761008712,3.244588362619264,0.6532574129573003,1.0,0.7714285714285715,83.79034658125371,3.0268424603639335,0.03603880612398909,0.03711957303267534,80.16040997961643,0.0802249718785152,0.9951406074240722
799864342,772616823,affine,127,6,63.655321851358195,274.37201023428025,44,264,3.1334312629512353,1.446874336552493,1.903582897460827,0.4222791539657077,0.6,0.8857142857142858,80.84114766602796,1.4667923550819326,0.01825010964183522,0.019886599493782714,77.58970407610622,-0.685915260592426,0.9972583427071617
799864342,772616823,quadratic,127,6,63.655321851358195,274.37201023428025,44,264,3.1005802729554723,1.5523418381952085,1.903582897460827,0.33498546649313,0.6,0.8857142857142858,80.84114766602796,2.0341742724706835,0.02531558892982196,0.02757773242363979,78.12837557739289,-0.6856152980877391,0.9954045744281965
816200189,791857608,affine,93,6,36.89173349139343,153.93829932800998,44,264,3.1335839748167333,1.587144636969201,2.22175347501175,0.4896815434098092,0.8857142857142858,0.7142857142857143,48.61651168229848,1.0355036843989247,0.021243897296030725,0.02207010930871832,46.455592731802625,-0.3800692309987765,0.9884067917997074
816200189,791857608,quadratic,93,6,36.89173349139343,153.93829932800998,44,264,3.103976598259858,1.5394213262292853,2.22175347501175,0.5199093353383211,0.8857142857142858,0.7142857142857143,48.61651168229848,1.2387543898821018,0.02541376705565415,0.02638929848945757,46.41880902074118,-0.37114678762197484,0.9842589000626658
829720705,811322619,affine,66,6,84.59905436823747,308.441647641819,44,264,3.069653984409299,4.179520107998489,3.3210722810144735,-0.5837848426563201,-0.7714285714285715,0.4285714285714286,50.920851941692234,2.352111033722993,0.045630551937584446,0.04946407141296559,54.92966644188395,0.7458302891138714,0.9978707859304876
829720705,811322619,quadratic,66,6,84.59905436823747,308.441647641819,44,264,3.034088037585241,4.17187620406511,3.3210722810144735,-0.5779969874480144,-0.7714285714285715,0.4285714285714286,50.920851941692234,2.4417650644700233,0.04739541887144412,0.05138661578041111,54.84667274815848,0.7466235257280035,0.9974950422711618
831882777,803390291,affine,77,6,73.67665844757076,261.27810853571333,44,264,3.100968797052624,3.211624741014437,3.1610408791559803,-0.032260633362952484,-0.14285714285714288,0.6571428571428573,74.02988786457277,1.6430900636569894,0.022213765493137316,0.023761400054720428,76.67034708476048,-0.29102476470897526,0.9961354435038644
831882777,803390291,quadratic,77,6,73.67665844757076,261.27810853571333,44,264,3.0707306145783577,3.197059270935932,3.1610408791559803,-0.02291877798675368,-0.14285714285714288,0.6571428571428573,74.02988786457277,1.6232973405029658,0.021936482107138916,0.023457652143423057,76.4633066206213,-0.3002786686997213,0.9981071560018928
835479236,813701562,affine,74,6,87.69264507357501,230.58620947489467,44,264,2.3631343902776965,13.753662451230001,14.277380500380355,0.07201778013037685,-0.08571428571428573,0.08571428571428573,143.54291154718675,0.9911648348742,0.007040587766241332,0.008741613740987045,149.3800469479755,0.1891012743125419,0.9984238765928907
835479236,813701562,quadratic,74,6,87.69264507357501,230.58620947489467,44,264,2.3168477396215903,13.857904264078103,14.277380500380355,0.05789773978881618,-0.08571428571428573,0.08571428571428573,143.54291154718675,0.7314990876808414,0.0051893323457673345,0.006424307571593527,148.13953441853985,0.18708920187793426,0.9977196512407779
839068429,817060751,affine,112,6,41.512046444375635,167.7691866821795,44,264,3.078565670815717,4.179406817446873,4.892712152219782,0.27032416904533574,0.7142857142857143,0.7142857142857143,91.44890134356106,1.186617412441644,0.012763853117754543,0.013865509028005797,89.43555739623844,0.5456914706914706,0.9993681993681992
839068429,817060751,quadratic,112,6,41.512046444375635,167.7691866821795,44,264,3.050594579557678,4.130754392280292,4.892712152219782,0.2872135841516351,0.7142857142857143,0.7142857142857143,91.44890134356106,1.4026720947158429,0.015084635228262575,0.01639929596983124,89.45621776719047,0.5458143208143208,0.9991839241839241
840012044,820866121,affine,80,6,59.53990258641679,193.63109254456012,44,264,3.0836205298436763,3.8714514663096766,3.8193438666956343,-0.027472286037919957,-0.028571428571428574,0.4285714285714286,67.3727003427166,0.8799054329856482,0.013004657453856152,0.014311384422239209,64.84161220315877,0.5703469292076888,0.9855368026254102
840012044,820866121,quadratic,80,6,59.53990258641679,193.63109254456012,44,264,3.054346966013411,3.846560403788687,3.8193438666956343,-0.014302723287408003,-0.028571428571428574,0.4285714285714286,67.3727003427166,0.6754622817805549,0.00996339836074307,0.011004608911570617,65.15725670110594,0.5349742147210502,0.970393811533052
847657808,827809884,affine,82,6,61.53251173160413,219.95283585350748,44,264,3.1327104039359766,1.5381328028410184,2.1046993340545064,0.46591849217591985,0.7142857142857143,-0.08571428571428573,60.96668268798876,2.2083209092084406,0.03625632673176332,0.03844609643401624,57.70749239399193,-0.24060469520357858,0.9985415918416213
847657808,827809884,quadratic,82,6,61.53251173160413,219.95283585350748,44,264,3.1014352115691435,1.4966246048885634,2.1046993340545064,0.4943550963033606,0.7142857142857143,-0.08571428571428573,60.96668268798876,2.8199583769062775,0.04628944396938511,0.04914287954609541,57.58241295734291,-0.2603693908425028,0.998258617124324
