stimulus_presentation_id,stimulus_block,start_time,stop_time,color,contrast,frame,y_position,size,phase,spatial_frequency,orientation,stimulus_name,x_position,temporal_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2793,0.0,786.69063,786.94082,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-30.0,4.0,0.25019494,61,,,0,,False,12,train,0
2794,0.0,786.94082,787.19102,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-20.0,4.0,0.25019494,182,,,0,,False,11,test,1
2795,0.0,787.19102,787.44121,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-30.0,4.0,0.25019494,145,,,0,,False,12,train,2
2796,0.0,787.44121,787.69141,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,0.0,4.0,0.25019494,205,,,0,,False,9,train,0
2797,0.0,787.69141,787.94162,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,40.0,4.0,0.25021256,34,,,0,,False,9,train,2
2798,0.0,787.94162,788.19183,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,10.0,4.0,0.25021256,217,,,0,,False,13,train,1
2799,0.0,788.19183,788.44204,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-20.0,4.0,0.25021256,95,,,0,,False,11,test,2
2800,0.0,788.44204,788.69226,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,40.0,4.0,0.25021256,97,,,0,,False,13,train,0
2801,0.0,788.69226,788.94246,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,40.0,4.0,0.25020744,36,,,0,,False,12,train,0
2802,0.0,788.94246,789.19267,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-30.0,4.0,0.25020744,142,,,0,,False,11,test,0
2803,0.0,789.19267,789.44288,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,40.0,4.0,0.25020744,200,,,0,,False,13,train,2
2804,0.0,789.44288,789.69309,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,40.0,4.0,0.25020744,88,,,0,,False,9,train,2
2805,0.0,789.69309,789.9433,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-30.0,4.0,0.25021006,178,,,0,,False,10,train,0
2806,0.0,789.9433,790.19351,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,20.0,4.0,0.25021006,225,,,0,,False,12,train,2
2807,0.0,790.19351,790.44372,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,30.0,4.0,0.25021006,53,,,0,,False,11,test,2
2808,0.0,790.44372,790.69393,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,20.0,4.0,0.25021006,27,,,0,,False,10,train,2
2809,0.0,790.69393,790.94413,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-10.0,4.0,0.25020744,220,,,0,,False,11,test,2
2810,0.0,790.94413,791.19434,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-20.0,4.0,0.25020744,184,,,0,,False,11,test,1
2811,0.0,791.19434,791.44455,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,20.0,4.0,0.25020744,28,,,0,,False,11,test,0
2812,0.0,791.44455,791.69476,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,40.0,4.0,0.25020744,131,,,0,,False,13,train,1
2813,0.0,791.69476,791.94497,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,30.0,4.0,0.25021506,43,,,0,,False,11,test,0
2814,0.0,791.94497,792.19519,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-40.0,4.0,0.25021506,77,,,0,,False,10,train,1
2815,0.0,792.19519,792.4454,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,30.0,4.0,0.25021506,227,,,0,,False,8,test,0
2816,0.0,792.4454,792.69562,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-20.0,4.0,0.25021506,66,,,0,,False,10,train,2
2817,0.0,792.69562,792.94582,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,40.0,4.0,0.25020244,157,,,0,,False,11,test,2
2818,0.0,792.94582,793.19602,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-30.0,4.0,0.25020244,242,,,0,,False,10,train,0
2819,0.0,793.19602,793.44622,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,30.0,4.0,0.25020244,43,,,0,,False,12,train,0
2820,0.0,793.44622,793.69643,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,0.0,4.0,0.25020244,1,,,0,,False,11,test,1
2821,0.0,793.69643,793.94664,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,30.0,4.0,0.25021256,138,,,0,,False,11,test,2
2822,0.0,793.94664,794.19685,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,20.0,4.0,0.25021256,28,,,0,,False,12,train,0
2823,0.0,794.19685,794.44706,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,0.0,4.0,0.25021256,187,,,0,,False,9,train,0
2824,0.0,794.44706,794.69728,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,10.0,4.0,0.25021256,13,,,0,,False,11,test,2
2825,0.0,794.69728,794.94748,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-30.0,4.0,0.25020744,76,,,0,,False,12,train,1
2826,0.0,794.94748,795.19769,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,30.0,4.0,0.25020744,62,,,0,,False,9,train,1
2827,0.0,795.19769,795.4479,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-10.0,4.0,0.25020744,56,,,0,,False,12,train,1
2828,0.0,795.4479,795.69811,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,20.0,4.0,0.25020744,172,,,0,,False,12,train,0
2829,0.0,795.69811,795.94832,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,10.0,4.0,0.25021006,114,,,0,,False,11,test,2
2830,0.0,795.94832,796.19853,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,10.0,4.0,0.25021006,237,,,0,,False,8,test,0
2831,0.0,796.19853,796.44874,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-10.0,4.0,0.25021006,141,,,0,,False,11,test,0
2832,0.0,796.44874,796.69895,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,20.0,4.0,0.25021006,42,,,0,,False,11,test,2
2833,0.0,796.69895,796.94915,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,10.0,4.0,0.25020244,203,,,0,,False,12,train,0
2834,0.0,796.94915,797.19935,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,0.0,4.0,0.25020244,128,,,0,,False,11,test,2
2835,0.0,797.19935,797.44955,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,40.0,4.0,0.25020244,63,,,0,,False,8,test,0
2836,0.0,797.44955,797.69976,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-40.0,4.0,0.25020244,82,,,0,,False,12,train,1
2837,0.0,797.69976,797.94998,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-20.0,4.0,0.25022006,182,,,0,,False,12,train,1
2838,0.0,797.94998,798.2002,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,0.0,4.0,0.25022006,104,,,0,,False,11,test,2
2839,0.0,798.2002,798.45042,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-30.0,4.0,0.25022006,65,,,0,,False,13,train,1
2840,0.0,798.45042,798.70064,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,40.0,4.0,0.25022006,215,,,0,,False,12,train,1
2841,0.0,798.70064,798.95084,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-20.0,4.0,0.25020244,194,,,0,,False,10,train,0
2842,0.0,798.95084,799.20104,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,10.0,4.0,0.25020244,9,,,0,,False,10,train,1
2843,0.0,799.20104,799.45124,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,30.0,4.0,0.25020244,53,,,0,,False,12,train,2
2844,0.0,799.45124,799.70145,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-30.0,4.0,0.25020244,112,,,0,,False,10,train,2
2845,0.0,799.70145,799.95166,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-30.0,4.0,0.25021006,188,,,0,,False,9,train,0
2846,0.0,799.95166,800.20187,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,10.0,4.0,0.25021006,237,,,0,,False,9,train,0
2847,0.0,800.20187,800.45208,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-20.0,4.0,0.25021006,29,,,0,,False,13,train,1
2848,0.0,800.45208,800.70229,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-30.0,4.0,0.25021006,127,,,0,,False,10,train,2
2849,0.0,800.70229,800.9525,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-10.0,4.0,0.25021244,149,,,0,,False,13,train,1
2850,0.0,800.9525,801.20271,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,30.0,4.0,0.25021244,218,,,0,,False,9,train,0
2851,0.0,801.20271,801.45292,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,0.0,4.0,0.25021244,208,,,0,,False,12,train,1
2852,0.0,801.45292,801.70314,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-20.0,4.0,0.25021244,116,,,0,,False,13,train,2
2853,0.0,801.70314,801.95334,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,10.0,4.0,0.25020756,224,,,0,,False,14,test,0
2854,0.0,801.95334,802.20355,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-20.0,4.0,0.25020756,135,,,0,,False,11,test,2
2855,0.0,802.20355,802.45376,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-40.0,4.0,0.25020756,77,,,0,,False,11,test,1
2856,0.0,802.45376,802.70397,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-20.0,4.0,0.25020756,194,,,0,,False,11,test,0
2857,0.0,802.70397,802.95417,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-30.0,4.0,0.25020744,129,,,0,,False,12,train,1
2858,0.0,802.95417,803.20438,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-20.0,4.0,0.25020744,148,,,0,,False,10,train,0
2859,0.0,803.20438,803.45459,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-10.0,4.0,0.25020744,120,,,0,,False,11,test,1
2860,0.0,803.45459,803.7048,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,40.0,4.0,0.25020744,57,,,0,,False,12,train,1
2861,0.0,803.7048,803.955,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-30.0,4.0,0.25020756,64,,,0,,False,10,train,2
2862,0.0,803.955,804.20521,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,20.0,4.0,0.25020756,172,,,0,,False,13,train,0
2863,0.0,804.20521,804.45542,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,0.0,4.0,0.25020756,73,,,0,,False,10,train,1
2864,0.0,804.45542,804.70563,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-10.0,4.0,0.25020756,141,,,0,,False,12,train,0
2865,0.0,804.70563,804.95583,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-30.0,4.0,0.25020744,127,,,0,,False,11,test,2
2866,0.0,804.95583,805.20604,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-40.0,4.0,0.25020744,37,,,0,,False,12,train,0
2867,0.0,805.20604,805.45625,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-40.0,4.0,0.25020744,201,,,0,,False,8,test,1
2868,0.0,805.45625,805.70646,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-30.0,4.0,0.25020744,188,,,0,,False,10,train,0
2869,0.0,805.70646,805.95667,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-10.0,4.0,0.25021256,23,,,0,,False,11,test,1
2870,0.0,805.95667,806.20688,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,40.0,4.0,0.25021256,130,,,0,,False,11,test,0
2871,0.0,806.20688,806.45709,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-20.0,4.0,0.25021256,153,,,0,,False,9,train,0
2872,0.0,806.45709,806.70731,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,40.0,4.0,0.25021256,190,,,0,,False,12,train,2
2873,0.0,806.70731,806.95752,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-10.0,4.0,0.25020994,102,,,0,,False,13,train,2
2874,0.0,806.95752,807.20773,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-20.0,4.0,0.25020994,148,,,0,,False,11,test,0
2875,0.0,807.20773,807.45794,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,0.0,4.0,0.25020994,198,,,0,,False,11,test,2
2876,0.0,807.45794,807.70815,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-30.0,4.0,0.25020994,145,,,0,,False,13,train,2
2877,0.0,807.70815,807.95836,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,30.0,4.0,0.25021006,191,,,0,,False,9,train,1
2878,0.0,807.95836,808.20857,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,10.0,4.0,0.25021006,107,,,0,,False,8,test,2
2879,0.0,808.20857,808.45878,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,0.0,4.0,0.25021006,205,,,0,,False,10,train,0
2880,0.0,808.45878,808.70899,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-20.0,4.0,0.25021006,72,,,0,,False,13,train,2
2881,0.0,808.70899,808.95919,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-40.0,4.0,0.25020744,39,,,0,,False,13,train,2
2882,0.0,808.95919,809.2094,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,30.0,4.0,0.25020744,218,,,0,,False,10,train,0
2883,0.0,809.2094,809.45961,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,0.0,4.0,0.25020744,132,,,0,,False,11,test,0
2884,0.0,809.45961,809.70982,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,40.0,4.0,0.25020744,88,,,0,,False,10,train,2
2885,0.0,809.70982,809.96003,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,0.0,4.0,0.25021256,187,,,0,,False,10,train,0
2886,0.0,809.96003,810.21024,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,0.0,4.0,0.25021256,132,,,0,,False,12,train,0
2887,0.0,810.21024,810.46045,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-40.0,4.0,0.25021256,117,,,0,,False,11,test,0
2888,0.0,810.46045,810.71067,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,10.0,4.0,0.25021256,234,,,0,,False,11,test,0
2889,0.0,810.71067,810.96087,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,20.0,4.0,0.25020244,27,,,0,,False,11,test,2
2890,0.0,810.96087,811.21107,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,20.0,4.0,0.25020244,233,,,0,,False,14,test,1
2891,0.0,811.21107,811.46127,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-30.0,4.0,0.25020244,188,,,0,,False,11,test,0
2892,0.0,811.46127,811.71148,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-20.0,4.0,0.25020244,45,,,0,,False,12,train,2
2893,0.0,811.71148,811.96168,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-30.0,4.0,0.25020006,171,,,0,,False,11,test,0
2894,0.0,811.96168,812.21188,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-30.0,4.0,0.25020006,171,,,0,,False,12,train,0
2895,0.0,812.21188,812.46208,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,30.0,4.0,0.25020006,6,,,0,,False,6,train,2
2896,0.0,812.46208,812.71228,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,10.0,4.0,0.25020006,237,,,0,,False,10,train,0
2897,0.0,812.71228,812.9625,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-20.0,4.0,0.25021994,176,,,0,,False,12,train,0
2898,0.0,812.9625,813.21272,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,10.0,4.0,0.25021994,90,,,0,,False,11,test,1
2899,0.0,813.21272,813.46294,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-30.0,4.0,0.25021994,91,,,0,,False,11,test,1
2900,0.0,813.46294,813.71316,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,10.0,4.0,0.25021994,237,,,0,,False,11,test,0
2901,0.0,813.71316,813.96337,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,40.0,4.0,0.25021006,57,,,0,,False,13,train,1
2902,0.0,813.96337,814.21358,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-10.0,4.0,0.25021006,143,,,0,,False,9,train,1
2903,0.0,814.21358,814.46379,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-30.0,4.0,0.25021006,112,,,0,,False,11,test,2
2904,0.0,814.46379,814.714,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-20.0,4.0,0.25021006,194,,,0,,False,12,train,0
2905,0.0,814.714,814.9642,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-20.0,4.0,0.25020494,182,,,0,,False,13,train,1
2906,0.0,814.9642,815.21441,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-30.0,4.0,0.25020494,188,,,0,,False,12,train,0
2907,0.0,815.21441,815.46461,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,10.0,4.0,0.25020494,100,,,0,,False,11,test,0
2908,0.0,815.46461,815.71482,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-40.0,4.0,0.25020494,243,,,0,,False,12,train,0
2909,0.0,815.71482,815.96503,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,20.0,4.0,0.25021006,165,,,0,,False,10,train,0
2910,0.0,815.96503,816.21524,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,30.0,4.0,0.25021006,167,,,0,,False,12,train,1
2911,0.0,816.21524,816.46545,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,10.0,4.0,0.25021006,4,,,0,,False,11,test,1
2912,0.0,816.46545,816.71566,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-40.0,4.0,0.25021006,180,,,0,,False,10,train,2
2913,0.0,816.71566,816.96587,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-30.0,4.0,0.25021244,64,,,0,,False,11,test,2
2914,0.0,816.96587,817.21608,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,30.0,4.0,0.25021244,218,,,0,,False,11,test,0
2915,0.0,817.21608,817.46629,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,30.0,4.0,0.25021244,58,,,0,,False,9,train,0
2916,0.0,817.46629,817.71651,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,40.0,4.0,0.25021244,88,,,0,,False,11,test,2
2917,0.0,817.71651,817.96672,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-10.0,4.0,0.25021256,170,,,0,,False,13,train,0
2918,0.0,817.96672,818.21693,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-30.0,4.0,0.25021256,48,,,0,,False,12,train,1
2919,0.0,818.21693,818.46714,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,0.0,4.0,0.25021256,7,,,0,,False,12,train,0
2920,0.0,818.46714,818.71736,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,30.0,4.0,0.25021256,191,,,0,,False,10,train,1
2921,0.0,818.71736,818.96756,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,10.0,4.0,0.25020244,107,,,0,,False,9,train,2
2922,0.0,818.96756,819.21776,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-40.0,4.0,0.25020244,232,,,0,,False,9,train,1
2923,0.0,819.21776,819.46796,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-10.0,4.0,0.25020244,221,,,0,,False,10,train,0
2924,0.0,819.46796,819.71817,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-40.0,4.0,0.25020244,183,,,0,,False,11,test,2
2925,0.0,819.71817,819.96839,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,30.0,4.0,0.25022006,231,,,0,,False,12,train,0
2926,0.0,819.96839,820.21861,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,40.0,4.0,0.25022006,36,,,0,,False,13,train,0
2927,0.0,820.21861,820.46883,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-20.0,4.0,0.25022006,25,,,0,,False,11,test,2
2928,0.0,820.46883,820.71905,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-30.0,4.0,0.25022006,64,,,0,,False,12,train,2
2929,0.0,820.71905,820.96924,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,20.0,4.0,0.25019744,105,,,0,,False,11,test,1
2930,0.0,820.96924,821.21944,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,20.0,4.0,0.25019744,195,,,0,,False,10,train,0
