ecephys_unit_id,ecephys_session_id,specimen_id,area,group,map,lifetime_sparseness,stimulus_firing_rate_hz,fano_factor,tuning_strength,response_evidence,stability_proxy,raw_tuning_quality_weight,normalized_unit_weight
951796585,754312389,719828690,V1,V1,sf,0.582251,0.303066,2.11854,0.535834,0.232579,0.320663,0.341888,1.15672
951797742,754312389,719828690,V1,V1,sf,0.323864,0.941171,3.02502,0.248737,0.484847,0.248446,0.310594,1.05084
951796648,754312389,719828690,V1,V1,sf,0.133294,2.86614,2.24915,0.0369936,0.741344,0.307773,0.225116,0.761643
951796711,754312389,719828690,V1,V1,sf,0.419909,1.95095,2.83977,0.355455,0.661126,0.260433,0.394083,1.33331
951796629,754312389,719828690,V1,V1,sf,0.101994,6.06333,2.5028,0.00221502,0.858424,0.285486,0.230543,0.780004
951796639,754312389,719828690,V1,V1,sf,0.382258,1.83838,5.43989,0.31362,0.647687,0.155282,0.315958,1.06899
951796696,754312389,719828690,V1,V1,sf,0.477591,2.63568,3.90833,0.419546,0.724948,0.203735,0.395716,1.33884
951796724,754312389,719828690,V1,V1,sf,0.340789,0.259771,1.6,0.267544,0.206205,0.384615,0.276847,0.936667
951797754,754312389,719828690,V1,V1,sf,0.185115,1.18496,1.92421,0.0945721,0.542325,0.341973,0.259819,0.879055
951796760,754312389,719828690,V1,V1,sf,0.120549,2.80287,2.00526,0.0228326,0.73704,0.33275,0.2306,0.780197
951797811,754312389,719828690,V1,V1,sf,0.268022,0.394319,2.29388,0.186691,0.282804,0.303594,0.252135,0.853058
951796791,754312389,719828690,V1,V1,sf,0.442247,0.427623,2,0.380275,0.299535,0.333333,0.336105,1.13715
951797788,754312389,719828690,V1,V1,sf,0.401861,0.398982,1.93667,0.335401,0.285195,0.340522,0.319362,1.08051
951796881,754312389,719828690,V1,V1,sf,0.588898,0.141875,1.53457,0.54322,0.124247,0.394544,0.29862,1.01033
951796889,754312389,719828690,V1,V1,sf,0.513228,0.189833,2.56548,0.459143,0.159546,0.280467,0.273887,0.926652
951797823,754312389,719828690,V1,V1,sf,0.127787,2.42986,1.41189,0.0308741,0.708443,0.414612,0.244891,0.828547
951796906,754312389,719828690,V1,V1,sf,0.375967,0.770655,1.89796,0.30663,0.435237,0.34507,0.35844,1.21272
951796928,754312389,719828690,V1,V1,sf,0.442986,0.335038,3.13048,0.381095,0.250958,0.242102,0.285022,0.964323
951796949,754312389,719828690,V1,V1,sf,0.3299,1.96627,2.60214,0.255444,0.662876,0.277613,0.360902,1.22105
951797835,754312389,719828690,V1,V1,sf,0.235914,0.34836,0.921769,0.151016,0.258358,0.520354,0.272802,0.92298
951797849,754312389,719828690,V1,V1,sf,0.180103,0.786641,1.29504,0.0890038,0.44029,0.435723,0.257505,0.871226
951798053,754312389,719828690,V1,V1,sf,0.123327,2.86481,2.09335,0.0259187,0.741255,0.323274,0.228825,0.77419
951795075,754312389,719828690,V1,V1,tf,0.188101,9.29059,4.0911,0.0978901,0.902824,0.196421,0.258927,0.757702
951795086,754312389,719828690,V1,V1,tf,0.273162,3.42003,1.48249,0.192402,0.773757,0.402822,0.39142,1.14542
951795125,754312389,719828690,V1,V1,tf,0.499255,5.81761,0.798347,0.443617,0.853321,0.556066,0.594861,1.74075
951795194,754312389,719828690,V1,V1,tf,0.467932,2.3012,3.06498,0.408813,0.69708,0.246004,0.412335,1.20662
951795212,754312389,719828690,V1,V1,tf,0.183689,7.07675,16.9469,0.0929876,0.876188,0.0557201,0.165581,0.484544
951795222,754312389,719828690,V1,V1,tf,0.373836,8.30943,1.46597,0.304262,0.892582,0.40552,0.479332,1.40268
951795238,754312389,719828690,V1,V1,tf,0.208944,0.649695,9.17778,0.121049,0.393827,0.0982533,0.167316,0.489621
951795256,754312389,719828690,V1,V1,tf,0.80585,0.712176,3.53725,0.784277,0.415948,0.220398,0.41582,1.21682
951795269,754312389,719828690,V1,V1,tf,0.223569,2.84659,2.85833,0.137299,0.740029,0.259179,0.297513,0.870617
951795337,754312389,719828690,V1,V1,tf,0.571948,7.48817,1.77327,0.524386,0.882189,0.360586,0.550479,1.61088
951795403,754312389,719828690,V1,V1,tf,0.877714,0.680936,6.08485,0.864126,0.405093,0.141146,0.366945,1.0738
951797419,754312389,719828690,V1,V1,tf,0.453424,2.43834,2.96738,0.392693,0.709162,0.252056,0.412508,1.20713
951795377,754312389,719828690,V1,V1,tf,0.118577,6.66639,3.39218,0.0206412,0.869561,0.227677,0.214715,0.628326
951795385,754312389,719828690,V1,V1,tf,0.241234,2.01051,10.861,0.156927,0.66783,0.0843098,0.206735,0.604972
951795458,754312389,719828690,V1,V1,tf,0.321565,0.787895,4.69333,0.246183,0.440683,0.175644,0.267099,0.781618
951795465,754312389,719828690,V1,V1,tf,0.380209,0.848787,2.49583,0.311343,0.459105,0.286055,0.344509,1.00814
951795487,754312389,719828690,V1,V1,tf,0.283214,4.17722,4.9305,0.203571,0.806846,0.16862,0.302556,0.885375
951795500,754312389,719828690,V1,V1,tf,0.128459,4.87298,1.84809,0.0316211,0.829729,0.351113,0.244222,0.714671
951795506,754312389,719828690,V1,V1,tf,0.27204,1.36399,2.32857,0.191155,0.576986,0.300429,0.321192,0.939911
951795516,754312389,719828690,V1,V1,tf,0.495348,7.2552,1.99892,0.439276,0.878864,0.333453,0.50493,1.47759
951795545,754312389,719828690,V1,V1,tf,0.150649,5.73077,8.01554,0.0562765,0.851429,0.11092,0.174513,0.510681
951795680,754312389,719828690,V1,V1,tf,0.346837,8.41374,1.9513,0.274264,0.893772,0.338834,0.436309,1.27678
951795563,754312389,719828690,V1,V1,tf,0.776381,0.509908,0.895538,0.751535,0.337708,0.527555,0.511587,1.49707
951795583,754312389,719828690,V1,V1,tf,0.117882,4.40702,1.38704,0.0198686,0.815055,0.418929,0.257493,0.753508
951795594,754312389,719828690,V1,V1,tf,0.211595,1.38782,4.0585,0.123995,0.581207,0.197687,0.242421,0.709403
951795611,754312389,719828690,V1,V1,tf,0.164745,13.7103,1.24281,0.0719385,0.932021,0.445869,0.310359,0.90821
951795663,754312389,719828690,V1,V1,tf,0.154808,2.55007,2.8113,0.0608981,0.718315,0.262378,0.22557,0.660091
951795747,754312389,719828690,V1,V1,tf,0.132652,3.70808,2.38156,0.0362796,0.787599,0.295721,0.226666,0.663297
951795873,754312389,719828690,V1,V1,tf,0.120388,6.08606,1.57363,0.0226538,0.858878,0.388556,0.255536,0.74778
951795688,754312389,719828690,V1,V1,tf,0.148537,3.74726,2.4582,0.0539297,0.789352,0.289168,0.230896,0.675676
951795692,754312389,719828690,V1,V1,tf,0.193833,2.41187,1.74056,0.104259,0.706905,0.364889,0.299602,0.876731
951795721,754312389,719828690,V1,V1,tf,0.252623,9.657,3.02,0.169581,0.906165,0.248756,0.336863,0.985768
951797465,754312389,719828690,V1,V1,tf,0.141996,2.70256,2.35556,0.0466626,0.729917,0.298013,0.221561,0.648358
951795753,754312389,719828690,V1,V1,tf,0.185014,8.84316,4.38443,0.0944601,0.898407,0.185721,0.250723,0.733695
951795760,754312389,719828690,V1,V1,tf,0.44391,0.713235,2.35152,0.382122,0.416309,0.298373,0.36207,1.05953
951795768,754312389,719828690,V1,V1,tf,0.317052,1.83948,1.74792,0.241169,0.647823,0.363912,0.384525,1.12524
951795800,754312389,719828690,V1,V1,tf,0.268597,5.83455,2.25601,0.18733,0.853685,0.307124,0.366218,1.07167
951795807,754312389,719828690,V1,V1,tf,0.127559,7.36851,3.45237,0.0306211,0.880504,0.2246,0.214636,0.628095
951795816,754312389,719828690,V1,V1,tf,0.283733,1.27133,1.05641,0.204148,0.559729,0.486284,0.381597,1.11667
951795824,754312389,719828690,V1,V1,tf,0.449462,1.92261,3.91863,0.388292,0.65784,0.203309,0.373088,1.09178
951795832,754312389,719828690,V1,V1,tf,0.56217,0.949392,0.75,0.513522,0.487019,0.571429,0.522824,1.52995
951795839,754312389,719828690,V1,V1,tf,0.187822,5.30611,1.3395,0.0975797,0.841424,0.427441,0.327404,0.958088
951795848,754312389,719828690,V1,V1,tf,0.137901,6.79718,3.58062,0.0421119,0.871748,0.218311,0.211907,0.620108
951795858,754312389,719828690,V1,V1,tf,0.126365,8.75844,2.30364,0.0292941,0.897525,0.302696,0.238602,0.698227
951795866,754312389,719828690,V1,V1,tf,0.164839,2.84765,7.52202,0.0720433,0.740101,0.117343,0.184267,0.539224
951795880,754312389,719828690,V1,V1,tf,0.521307,1.82412,1.85207,0.468119,0.645908,0.350623,0.473284,1.38498
951795886,754312389,719828690,V1,V1,tf,0.41191,1.15219,3.82029,0.346566,0.535357,0.207456,0.337639,0.988039
951795995,754312389,719828690,V1,V1,tf,0.230717,9.32395,7.39986,0.145241,0.903138,0.11905,0.249952,0.731441
951797489,754312389,719828690,V1,V1,tf,0.13448,3.97336,0.996721,0.0383107,0.798929,0.500821,0.271469,0.794405
951795912,754312389,719828690,V1,V1,tf,0.485571,0.723825,1.68743,0.428413,0.419895,0.372102,0.406027,1.18817
951795918,754312389,719828690,V1,V1,tf,0.318302,3.35279,2.24394,0.242558,0.770262,0.308267,0.386184,1.1301
951795927,754312389,719828690,V1,V1,tf,0.205594,21.7942,8.54481,0.117327,0.956129,0.104769,0.227361,0.665331
951797520,754312389,719828690,V1,V1,tf,0.1351,1.56573,7.76667,0.0389999,0.610247,0.114068,0.151547,0.443475
951797539,754312389,719828690,V1,V1,tf,0.240633,1.91996,4.34715,0.156259,0.65753,0.187015,0.267842,0.783793
951797553,754312389,719828690,V1,V1,tf,0.556667,1.53978,0.569547,0.507408,0.606266,0.637126,0.580874,1.69982
951795943,754312389,719828690,V1,V1,tf,0.219116,10.0192,2.2599,0.132351,0.909249,0.306757,0.332967,0.974369
951795956,754312389,719828690,V1,V1,tf,0.405917,1.86225,4.82529,0.339908,0.650624,0.171665,0.336092,0.983512
951795967,754312389,719828690,V1,V1,tf,0.390971,2.11111,2.4648,0.323301,0.678572,0.288617,0.398573,1.16635
951797567,754312389,719828690,V1,V1,tf,0.411755,2.64008,2.27532,0.346394,0.725281,0.305313,0.424888,1.24336
951797580,754312389,719828690,V1,V1,tf,0.799185,1.03994,2.49697,0.776872,0.509789,0.285962,0.483819,1.41581
951796025,754312389,719828690,V1,V1,tf,0.376064,2.22337,5.17576,0.306737,0.689765,0.161923,0.324783,0.950418
951796033,754312389,719828690,V1,V1,tf,0.197553,1.90037,0.813333,0.108392,0.655217,0.551471,0.339601,0.993781
951796050,754312389,719828690,V1,V1,tf,0.685253,0.836608,5.25926,0.650281,0.455518,0.159763,0.361711,1.05848
951796066,754312389,719828690,V1,V1,tf,0.351512,0.754536,0.929167,0.279458,0.430049,0.518359,0.396419,1.16005
951796073,754312389,719828690,V1,V1,tf,0.79907,2.24772,2.3705,0.776744,0.692092,0.296692,0.542312,1.58698
951796110,754312389,719828690,V1,V1,tf,0.345476,3.91406,1.24892,0.272751,0.796502,0.444657,0.458838,1.34271
951796117,754312389,719828690,V1,V1,tf,0.423972,0.794778,2.82194,0.359969,0.442828,0.261647,0.346794,1.01483
951796132,754312389,719828690,V1,V1,tf,0.670078,0.181089,5.71515,0.63342,0.153324,0.148917,0.24364,0.712968
951796142,754312389,719828690,V1,V1,tf,0.178386,1.68698,1.68627,0.0870956,0.627835,0.372263,0.273043,0.799011
951797595,754312389,719828690,V1,V1,tf,0.404008,0.502495,2.25455,0.337787,0.33444,0.307263,0.326205,0.95458
951797613,754312389,719828690,V1,V1,tf,0.351456,0.660285,2.15238,0.279396,0.397694,0.317221,0.327876,0.959471
951796282,754312389,719828690,V1,V1,tf,0.207871,12.3596,9.05945,0.119857,0.925147,0.099409,0.222553,0.651261
951796292,754312389,719828690,V1,V1,tf,0.712678,2.05128,3.66161,0.680753,0.672269,0.214518,0.461316,1.34996
951797633,754312389,719828690,V1,V1,tf,0.793017,0.997047,3.70933,0.770019,0.499261,0.212344,0.4338,1.26944
951796156,754312389,719828690,V1,V1,tf,0.160094,3.97124,3.48889,0.0667709,0.798843,0.222772,0.228193,0.667767
951796165,754312389,719828690,V1,V1,tf,0.508113,3.74621,1.79364,0.453459,0.789305,0.357955,0.504124,1.47523
951796240,754312389,719828690,V1,V1,tf,0.17917,5.99075,4.37748,0.0879666,0.856954,0.185961,0.241119,0.705593
951796266,754312389,719828690,V1,V1,tf,0.175498,2.53418,3.66472,0.0838862,0.717049,0.214375,0.234497,0.686214
951796274,754312389,719828690,V1,V1,tf,0.516542,0.875262,1.61878,0.462824,0.466741,0.381857,0.435309,1.27385
951796352,754312389,719828690,V1,V1,tf,0.530944,0.976926,5.91676,0.478827,0.494164,0.144576,0.324625,0.949958
951796364,754312389,719828690,V1,V1,tf,0.334756,4.71413,7.59807,0.26084,0.824995,0.116305,0.292511,0.85598
951796376,754312389,719828690,V1,V1,tf,0.170893,2.51406,1.80351,0.0787695,0.715429,0.356696,0.271899,0.795664
951796409,754312389,719828690,V1,V1,tf,0.453013,1.47201,1.38246,0.392237,0.59547,0.419735,0.461099,1.34932
951796473,754312389,719828690,V1,V1,tf,0.377767,5.65081,10.8562,0.30863,0.849642,0.0843442,0.2807,0.82142
951797692,754312389,719828690,V1,V1,tf,0.42425,0.889558,0.639583,0.360278,0.470776,0.609911,0.469432,1.37371
951796308,754312389,719828690,V1,V1,tf,0.567083,1.05582,1.33604,0.518981,0.513576,0.428076,0.485019,1.41932
951797647,754312389,719828690,V1,V1,tf,0.471069,3.04568,3.00333,0.412299,0.752823,0.249792,0.42641,1.24781
951796423,754312389,719828690,V1,V1,tf,0.526273,1.30522,1.37982,0.473637,0.566201,0.420199,0.483011,1.41345
951796432,754312389,719828690,V1,V1,tf,0.201847,8.74044,6.73769,0.113163,0.897335,0.129237,0.235875,0.690247
951796446,754312389,719828690,V1,V1,tf,0.84491,0.604688,2.13333,0.827678,0.376826,0.319149,0.463445,1.35619
951796494,754312389,719828690,V1,V1,tf,0.827283,0.130786,4.35238,0.808092,0.11566,0.186833,0.259437,0.759196
951796507,754312389,719828690,V1,V1,tf,0.342688,2.15453,3.84724,0.269654,0.682996,0.206303,0.336184,0.983781
951796519,754312389,719828690,V1,V1,tf,0.68257,1.75688,3.6549,0.6473,0.637271,0.214827,0.445834,1.30465
951796530,754312389,719828690,V1,V1,tf,0.28761,1.17602,2.33333,0.208456,0.540445,0.3,0.323317,0.94613
951796542,754312389,719828690,V1,V1,tf,0.695522,1.55461,2.86237,0.661691,0.608551,0.258909,0.470652,1.37728
951797730,754312389,719828690,V1,V1,tf,0.553313,0.176853,9.49524,0.503681,0.150276,0.0952813,0.193205,0.565379
951796572,754312389,719828690,V1,V1,tf,0.32137,1.19932,0.594093,0.245967,0.545313,0.627316,0.438197,1.28231
951796585,754312389,719828690,V1,V1,tf,0.42008,0.188502,1.86667,0.355645,0.158604,0.348837,0.269972,0.790024
951797742,754312389,719828690,V1,V1,tf,0.391562,1.1363,1.9195,0.323958,0.531902,0.342525,0.389347,1.13936
951796648,754312389,719828690,V1,V1,tf,0.222514,1.48683,2.40586,0.136127,0.597882,0.293612,0.288034,0.84288
951796711,754312389,719828690,V1,V1,tf,0.507169,1.26444,3.37407,0.452411,0.55839,0.22862,0.38654,1.13114
951796617,754312389,719828690,V1,V1,tf,0.162011,1.72246,2.71667,0.0689011,0.632685,0.269058,0.227206,0.664878
951796629,754312389,719828690,V1,V1,tf,0.353041,4.64371,2.94035,0.281157,0.822811,0.253785,0.388661,1.13735
951796639,754312389,719828690,V1,V1,tf,0.822561,1.38782,2.26224,0.802846,0.581207,0.306538,0.522977,1.5304
951796684,754312389,719828690,V1,V1,tf,0.367929,7.20225,3.19124,0.297699,0.878082,0.238593,0.396573,1.1605
951796671,754312389,719828690,V1,V1,tf,0.118976,1.66474,1.09804,0.0210849,0.62473,0.476636,0.246008,0.719899
951796696,754312389,719828690,V1,V1,tf,0.556755,0.65552,2.22016,0.507505,0.39596,0.310544,0.396648,1.16072
951796724,754312389,719828690,V1,V1,tf,0.561886,0.237745,3.11282,0.513206,0.192079,0.243142,0.288322,0.843722
951797754,754312389,719828690,V1,V1,tf,0.399463,0.84508,3.61878,0.332737,0.458018,0.216507,0.320739,0.938586
951797764,754312389,719828690,V1,V1,tf,0.338781,1.16913,3.47879,0.265312,0.538986,0.223275,0.317243,0.928354
951796760,754312389,719828690,V1,V1,tf,0.511469,1.75688,1.04558,0.457188,0.637271,0.488859,0.522237,1.52823
951797811,754312389,719828690,V1,V1,tf,0.561484,0.241981,1.67179,0.51276,0.194835,0.37428,0.334394,0.978545
951796791,754312389,719828690,V1,V1,tf,0.745903,0.608924,4.84,0.71767,0.378467,0.171233,0.359622,1.05237
951797788,754312389,719828690,V1,V1,tf,0.362025,0.302873,1.20702,0.291138,0.232466,0.4531,0.313005,0.915952
951796889,754312389,719828690,V1,V1,tf,0.541241,0.122844,3.20952,0.490267,0.109404,0.237557,0.233567,0.683492
951797823,754312389,719828690,V1,V1,tf,0.515019,1.11248,1.25641,0.461133,0.526622,0.443182,0.475666,1.39195
951796906,754312389,719828690,V1,V1,tf,0.423276,0.265279,2.13333,0.359196,0.20966,0.319149,0.288589,0.844505
951796917,754312389,719828690,V1,V1,tf,0.192832,1.18025,1.46667,0.103147,0.541338,0.405405,0.282882,0.827802
951796928,754312389,719828690,V1,V1,tf,0.465415,0.310286,3.21111,0.406016,0.236808,0.237467,0.283692,0.830175
951796939,754312389,719828690,V1,V1,tf,0.118828,7.02327,2.65842,0.0209202,0.875363,0.273342,0.228712,0.669284
951796949,754312389,719828690,V1,V1,tf,0.604159,0.991752,1.01789,0.560177,0.497929,0.495568,0.517049,1.51305
951797835,754312389,719828690,V1,V1,tf,0.498384,0.191149,1.57037,0.442649,0.160475,0.389049,0.302336,0.884733
951797849,754312389,719828690,V1,V1,tf,0.487588,0.426776,0.952083,0.430653,0.299119,0.512273,0.404102,1.18253
951796971,754312389,719828690,V1,V1,tf,0.379822,1.57685,3.98788,0.310914,0.611929,0.200486,0.336621,0.985062
951798053,754312389,719828690,V1,V1,tf,0.192473,0.875262,2.59007,0.102748,0.466741,0.278546,0.237273,0.694337
951791412,754312389,719828690,LM,HVA pooled,sf,0.105525,7.58665,1.33527,0.006139,0.88354,0.428216,0.266452,0.992226
951792163,754312389,719828690,LM,HVA pooled,sf,0.29679,0.308395,0.957328,0.218655,0.235705,0.5109,0.297501,1.10785
951780853,754312389,719828690,RL,HVA pooled,sf,0.14761,13.9051,3.90715,0.0529001,0.932909,0.203784,0.215852,0.803797
951780940,754312389,719828690,RL,HVA pooled,sf,0.206837,5.77158,3.88996,0.118708,0.852324,0.204501,0.274532,1.02231
951780995,754312389,719828690,RL,HVA pooled,sf,0.195702,9.7261,3.97783,0.106336,0.906769,0.200891,0.268563,1.00008
951781116,754312389,719828690,RL,HVA pooled,sf,0.10523,2.01356,1.89959,0.00581067,0.668167,0.344876,0.22586,0.841066
951782249,754312389,719828690,RL,HVA pooled,sf,0.182208,1.22359,2.08511,0.0913423,0.550277,0.324138,0.25351,0.944029
951781473,754312389,719828690,RL,HVA pooled,sf,0.133987,1.131,0.975,0.037763,0.530738,0.506329,0.237736,0.885289
951782369,754312389,719828690,RL,HVA pooled,sf,0.156755,2.90344,1.23316,0.0630606,0.743816,0.447797,0.27591,1.02745
951781570,754312389,719828690,RL,HVA pooled,sf,0.104634,6.31244,2.57483,0.00514839,0.863247,0.279734,0.229412,0.854294
951781583,754312389,719828690,RL,HVA pooled,sf,0.131191,4.73183,2.97222,0.0346566,0.825536,0.251748,0.218218,0.812609
951781591,754312389,719828690,RL,HVA pooled,sf,0.117976,1.7811,1.57102,0.0199738,0.64043,0.388951,0.231799,0.863183
951781603,754312389,719828690,RL,HVA pooled,sf,0.127429,1.53998,1.61077,0.0304763,0.606296,0.383029,0.226445,0.843243
951782309,754312389,719828690,RL,HVA pooled,sf,0.408686,1.23092,1.52361,0.342985,0.551754,0.396257,0.421696,1.57033
951781620,754312389,719828690,RL,HVA pooled,sf,0.123792,1.12168,2.1152,0.0264352,0.528675,0.321007,0.203966,0.759537
951781806,754312389,719828690,RL,HVA pooled,sf,0.20666,1.02843,4.87754,0.118511,0.507007,0.170139,0.217033,0.808197
951781934,754312389,719828690,RL,HVA pooled,sf,0.121004,1.96827,3.40774,0.0233376,0.663103,0.226874,0.195935,0.72963
951781964,754312389,719828690,RL,HVA pooled,sf,0.598233,0.278422,7.33259,0.553592,0.217785,0.120011,0.243676,0.907411
951800193,754312389,719828690,AL,HVA pooled,sf,0.105944,8.8249,3.25333,0.00660419,0.898218,0.23511,0.219385,0.816955
951800231,754312389,719828690,AL,HVA pooled,sf,0.201275,3.69941,2.14888,0.112528,0.787207,0.317574,0.304133,1.13254
951800263,754312389,719828690,AL,HVA pooled,sf,0.411797,0.935177,1.88063,0.346441,0.483251,0.347146,0.387351,1.44243
951800519,754312389,719828690,AL,HVA pooled,sf,0.115778,4.7345,8.01097,0.0175312,0.825617,0.110976,0.166083,0.618467
951800693,754312389,719828690,AL,HVA pooled,sf,0.800616,0.335038,3.70424,0.778462,0.250958,0.212574,0.346298,1.28956
951800762,754312389,719828690,AL,HVA pooled,sf,0.11657,3.1086,2.27971,0.0184116,0.756608,0.304905,0.225945,0.841381
951800775,754312389,719828690,AL,HVA pooled,sf,0.222021,1.61857,2.77103,0.135579,0.618113,0.265179,0.281147,1.04694
951800852,754312389,719828690,AL,HVA pooled,sf,0.442554,1.50734,5.27703,0.380616,0.601171,0.159311,0.331571,1.23472
951800866,754312389,719828690,AL,HVA pooled,sf,0.128735,3.32174,2.51326,0.0319275,0.768612,0.284636,0.221984,0.826634
951800880,754312389,719828690,AL,HVA pooled,sf,0.244031,0.440945,1.805,0.160034,0.306011,0.356506,0.259421,0.966043
951800891,754312389,719828690,AL,HVA pooled,sf,0.187583,1.76178,1.48937,0.0973141,0.637915,0.401708,0.292157,1.08795
951800931,754312389,719828690,AL,HVA pooled,sf,0.109968,2.45184,1.98461,0.0110752,0.7103,0.335052,0.228301,0.850156
951800945,754312389,719828690,AL,HVA pooled,sf,0.269163,6.52292,2.97729,0.187959,0.867073,0.251428,0.344755,1.28381
951801006,754312389,719828690,AL,HVA pooled,sf,0.117368,2.90811,2.00709,0.0192981,0.744122,0.332547,0.231289,0.861284
951801576,754312389,719828690,AL,HVA pooled,sf,0.213266,0.836597,1.53444,0.125851,0.455515,0.394565,0.282808,1.05313
951801018,754312389,719828690,AL,HVA pooled,sf,0.196635,2.40588,3.06719,0.107372,0.70639,0.24587,0.265184,0.987501
951801045,754312389,719828690,AL,HVA pooled,sf,0.144345,2.05153,1.71623,0.0492717,0.672295,0.368157,0.231306,0.861348
951801059,754312389,719828690,AL,HVA pooled,sf,0.158871,3.23915,1.57358,0.0654124,0.764104,0.388564,0.268797,1.00096
951801181,754312389,719828690,AL,HVA pooled,sf,0.168702,2.45517,1.24655,0.0763359,0.710579,0.445126,0.289029,1.0763
951801193,754312389,719828690,AL,HVA pooled,sf,0.133696,2.25601,3.21809,0.0374405,0.692876,0.237074,0.201761,0.751324
951801671,754312389,719828690,AL,HVA pooled,sf,0.191363,1.34015,1.78263,0.101514,0.572678,0.359373,0.275419,1.02562
951786279,754312389,719828690,PM,HVA pooled,sf,0.118375,1.57661,1.51667,0.0204169,0.611893,0.397351,0.229936,0.856244
951786321,754312389,719828690,PM,HVA pooled,sf,0.104541,6.23917,4.91466,0.0050455,0.861863,0.169072,0.193862,0.721911
951786463,754312389,719828690,PM,HVA pooled,sf,0.343579,0.41297,3.48085,0.270643,0.292271,0.223172,0.26038,0.969613
951786482,754312389,719828690,PM,HVA pooled,sf,0.117939,2.56041,2.43333,0.0199322,0.719134,0.291262,0.218787,0.814727
951786502,754312389,719828690,PM,HVA pooled,sf,0.186186,2.20073,1.5,0.0957619,0.687571,0.4,0.297525,1.10794
951786723,754312389,719828690,PM,HVA pooled,sf,0.125649,1.26022,0.721939,0.0284986,0.557566,0.580741,0.252978,0.942049
951786742,754312389,719828690,PM,HVA pooled,sf,0.135204,1.60592,2.01692,0.0391159,0.616258,0.331463,0.216965,0.807942
951803448,754312389,719828690,AM,HVA pooled,sf,0.104111,14.6837,3.75544,0.00456751,0.93624,0.210286,0.214316,0.79808
951804781,754312389,719828690,AM,HVA pooled,sf,0.330183,4.2809,1.13043,0.255759,0.810638,0.469388,0.45997,1.71285
951803563,754312389,719828690,AM,HVA pooled,sf,0.209919,9.07135,4.71256,0.122132,0.900708,0.175053,0.268037,0.998126
951803569,754312389,719828690,AM,HVA pooled,sf,0.27383,0.48091,3.97333,0.193144,0.324739,0.201072,0.232768,0.86679
951803584,754312389,719828690,AM,HVA pooled,sf,0.374523,6.15858,2.72841,0.305026,0.860307,0.268211,0.412878,1.53749
951803792,754312389,719828690,AM,HVA pooled,sf,0.161172,1.08438,1.47083,0.0679687,0.520241,0.404722,0.242786,0.904095
951803771,754312389,719828690,AM,HVA pooled,sf,0.120243,1.96094,1.04034,0.0224924,0.662269,0.490115,0.253183,0.942812
951803885,754312389,719828690,AM,HVA pooled,sf,0.496516,4.77513,4.52892,0.440574,0.826844,0.180867,0.403894,1.50404
951803912,754312389,719828690,AM,HVA pooled,sf,0.270188,1.72182,1.83624,0.189098,0.632598,0.352579,0.348089,1.29623
951803922,754312389,719828690,AM,HVA pooled,sf,0.144008,4.03978,1.09142,0.0488973,0.801578,0.478144,0.267603,0.996511
951803952,754312389,719828690,AM,HVA pooled,sf,0.152569,3.84795,1.74286,0.0584104,0.793727,0.364583,0.256637,0.955675
951803965,754312389,719828690,AM,HVA pooled,sf,0.191702,2.16076,1.9701,0.101891,0.683621,0.336689,0.286238,1.0659
951803975,754312389,719828690,AM,HVA pooled,sf,0.161317,4.03445,1.48029,0.0681296,0.801368,0.403178,0.280256,1.04363
951803987,754312389,719828690,AM,HVA pooled,sf,0.193986,9.5769,2.48841,0.104429,0.905454,0.286664,0.300391,1.11861
951804061,754312389,719828690,AM,HVA pooled,sf,0.119595,5.78957,1.98573,0.0217718,0.852715,0.334926,0.24261,0.903439
951804047,754312389,719828690,AM,HVA pooled,sf,0.147481,6.06799,1.02041,0.0527569,0.858517,0.494949,0.281966,1.04999
951804079,754312389,719828690,AM,HVA pooled,sf,0.128617,3.64546,1.33283,0.0317964,0.784736,0.428664,0.256214,0.954101
951804111,754312389,719828690,AM,HVA pooled,sf,0.115448,1.6319,1.28571,0.0171645,0.620046,0.4375,0.238483,0.888072
951804120,754312389,719828690,AM,HVA pooled,sf,0.200208,5.35195,1.65382,0.111342,0.842568,0.376815,0.328194,1.22214
951804132,754312389,719828690,AM,HVA pooled,sf,0.335499,0.209815,1.32609,0.261666,0.173428,0.429907,0.269203,1.00247
951804859,754312389,719828690,AM,HVA pooled,sf,0.235098,0.560173,1.13856,0.150109,0.359046,0.467604,0.293187,1.09178
951804872,754312389,719828690,AM,HVA pooled,sf,0.257235,1.19095,1.78723,0.174705,0.543577,0.358779,0.324189,1.20723
951804884,754312389,719828690,AM,HVA pooled,sf,0.153341,1.50601,1.18984,0.059268,0.600959,0.456655,0.253368,0.9435
951804236,754312389,719828690,AM,HVA pooled,sf,0.182384,1.14899,1.50681,0.0915374,0.534665,0.398914,0.269269,1.00271
951804247,754312389,719828690,AM,HVA pooled,sf,0.117524,5.67101,3.22238,0.019471,0.850098,0.236833,0.21592,0.804053
951804297,754312389,719828690,AM,HVA pooled,sf,0.124938,1.8164,2.08163,0.0277092,0.644937,0.324503,0.218727,0.814503
951804897,754312389,719828690,AM,HVA pooled,sf,0.499402,0.141875,1.71131,0.44378,0.124247,0.368825,0.272956,1.01644
951804156,754312389,719828690,AM,HVA pooled,sf,0.168705,2.40055,1.14766,0.0763387,0.70593,0.465623,0.292761,1.0902
