unit_id,time_to_first_spike
7001729,0.067
7001730,0.041
7001731,0.0385
7001732,0.082
7001733,0.0475
7001734,0.061
7001735,0.051
7001736,0.105
7001737,0.036
7001738,0.042
7001739,0.173
7001740,0.037
7001741,0.066
7001742,0.0435
7001743,0.041
7001744,0.0415
7001745,0.0745
7001746,0.036
7001747,0.0395
7001748,0.035
7001749,0.039
7001750,0.043
7001751,0.036
7001752,0.036
7001753,0.042
7001754,0.078
7001755,0.04
7001756,
7001757,0.031
7001758,0.032
7001759,0.038
7001760,0.039
7001761,0.05
7001762,0.037
7001763,0.053
7001764,0.04
7001765,0.038
7001766,0.0335
7001767,0.038
7001768,0.039
7001769,0.044
7001770,0.037
7001771,0.039
7001772,0.039
7001773,0.066
7001774,0.053
7001775,0.034
7001776,0.179
7001777,0.04
7001778,0.0395
7001779,0.036
7001780,0.041
7001781,0.038
7001782,0.042
7001783,0.039
7001784,0.04
7001785,0.041
7001786,0.0365
7001787,0.034
7001788,0.039
7001789,0.034
7001790,0.038
7001791,0.04
7001792,0.039
7001793,0.042
7001794,0.041
7001795,0.043
7001796,0.0375
7001797,0.046
7001798,0.039
7001799,0.044
7001800,0.038
7001801,0.038
7001802,0.037
7001803,0.059
7001804,0.036
7001805,0.038
7001806,0.038
7001807,0.06
7001808,0.041
7001809,
7001810,0.0355
7001811,
7001812,0.042
7001813,0.038
7001814,0.0535
7001815,0.179
7001816,0.04
7001817,0.04
7001818,
7001819,0.043
7001820,0.043
7001821,0.055
7001822,0.044
7001823,0.038
7001824,
7001825,
7001826,0.041
7001827,0.038
7001828,0.041
7001829,
7001830,0.041
7001831,0.036
7001832,0.047
7001833,0.042
7001834,0.0315
7001835,0.04
7001836,0.042
7001837,0.039
7001838,0.0395
7001839,0.038
7001840,0.0355
7001841,0.044
7001842,0.052
7001843,
7001844,0.042
7001845,0.0385
7001846,0.105
7001847,0.04
7001848,0.041
7001849,0.047
7001850,0.0395
7001851,0.042
7001852,0.046
7001853,
7001854,0.037
7001855,0.048
7001856,0.035
7001857,0.045
7001858,0.045
7001859,0.042
7001860,0.041
7001861,0.0355
7001862,0.04
7001863,0.042
7001864,
7001865,0.141
7001866,0.108
7001867,0.041
7001868,0.043
7001869,0.039
7001870,0.0385
7001871,0.041
7001872,0.043
7001873,0.041
7001874,0.0375
7001875,0.0415
7001876,0.044
7001877,0.0455
7001878,0.042
7001879,
7001880,0.047
7001881,0.06
7001882,
7001883,0.04
7001884,
7001885,0.04
7001886,0.0345
7001887,0.04
7001888,0.043
7001889,
7001890,0.0305
7001891,
7001892,
7001893,
7001894,0.044
7001895,0.0535
7001896,0.038
7001897,0.0435
7001898,
7001899,0.044
7001900,0.044
7001901,0.052
7001902,0.19
7001903,
7001904,0.0565
7001905,0.034
7001906,0.041
7001907,0.056
7001908,0.044
7001909,0.044
7001910,
7001911,0.078
7001912,0.033
7001913,0.044
7001914,0.045
7001915,0.044
7001916,0.056
7001917,0.047
7001918,0.099
7001919,0.083
7001920,0.097
7001921,0.066
7001922,0.084
7001923,0.1125
7001924,0.117
7001925,0.1055
7001926,0.106
7001927,0.108
7001928,0.1125
7001929,0.1215
7001930,0.102
7001931,0.0795
7001932,0.147
7001933,
7001934,0.081
7001935,0.105
7001936,0.134
7001937,0.103
7001938,0.0895
7001939,0.1215
7001940,0.0905
7001941,0.116
7001942,0.115
7001943,0.109
7001944,0.118
7001945,0.0635
7001946,0.086
7001947,0.107
7001948,0.086
7001949,0.1125
7001950,0.079
7001951,0.1295
7001952,0.11
7001953,0.113
7001954,0.1
7001955,0.117
7001956,0.1105
7001957,0.107
7001958,0.092
7001959,0.062
7001960,0.061
7001961,0.049
7001962,0.094
7001963,0.0895
7001964,0.111
7001965,0.085
7001966,0.097
7001967,0.1065
7001968,0.128
7001969,0.1035
7001970,0.12
7001971,0.113
7001972,0.097
7001973,
7001974,0.1185
7001975,0.083
7001976,0.107
7001977,0.1285
7001978,0.107
7001979,0.111
7001980,0.096
7001981,0.039
7001982,0.118
7001983,0.132
7001984,0.101
7001985,0.039
7001986,0.095
7001987,0.161
7001988,0.096
7001989,0.079
7001990,0.096
7001991,0.125
7001992,0.094
7001993,0.089
7001994,0.102
7001995,0.1015
7001996,0.068
7001997,0.097
7001998,0.095
7001999,0.1025
7002000,0.119
7002001,0.051
7002002,0.092
7002003,0.092
7002004,0.122
7002005,0.104
7002006,0.1055
7002007,0.098
7002008,0.084
7002009,0.116
7002010,0.091
7002011,0.079
7002012,0.111
7002013,0.1
7002014,0.13
7002015,0.117
7002016,0.085
7002017,0.092
7002018,0.082
7002019,0.122
7002020,0.11
7002021,0.103
7002022,0.104
7002023,0.115
7002024,0.098
7002025,0.13
7002026,0.1055
7002027,0.108
7002028,0.1255
7002029,0.096
7002030,0.098
7002031,0.106
7002032,0.1155
7002033,0.094
7002034,0.097
7002035,0.077
7002036,0.097
7002037,0.093
7002038,0.125
7002039,0.066
7002040,0.082
7002041,0.105
7002042,0.046
7002043,0.084
7002044,0.113
7002045,0.098
7002046,0.041
7002047,0.103
7002048,0.066
7002049,0.1065
7002050,0.052
7002051,0.086
7002052,0.061
7002053,0.087
7002054,0.077
7002055,0.0855
7002056,0.066
7002057,0.088
7002058,0.089
7002059,0.0985
7002060,0.057
7002061,0.117
7002062,0.0585
7002063,0.106
7002064,0.111
7002065,0.083
7002066,0.135
7002067,0.07
7002068,0.139
7002069,0.09
7002070,0.085
7002071,0.101
7002072,0.093
7002073,0.0975
7002074,0.094
7002075,0.111
7002076,0.107
7002077,0.0915
7002078,0.101
7002079,0.104
7002080,0.094
7002081,0.107
7002082,0.11
7002083,0.094
7002084,0.102
7002085,0.102
7002086,0.09
7002087,0.073
7002088,0.1085
7002089,0.071
7002090,0.0985
7002091,0.114
7002092,0.098
7002093,0.1065
7002094,0.13
7002095,0.0895
7002096,0.098
7002097,0.117
7002098,0.1515
7002099,0.09
7002100,0.114
7002101,0.043
7002102,0.09
7002103,0.103
7002104,0.091
7002105,0.098
7002106,0.0815
7002107,0.0865
7002108,0.109
7002109,0.101
7002110,
7002111,0.095
7002112,
7002113,0.171
7002114,0.105
7002115,0.1075
7002116,0.109
7002117,0.11
7002118,0.085
7002119,0.107
7002120,0.133
7002121,0.129
7002122,0.101
7002123,0.075
7002124,0.092
7002125,0.092
7002126,0.059
7002127,0.094
7002128,0.147
7002129,0.094
7002130,0.121
7002131,0.087
7002132,0.066
7002133,0.04
7002134,0.115
7002135,0.091
7002136,0.111
7002137,
7002138,0.103
7002139,0.096
7002140,0.095
7002141,0.102
7002142,0.079
7002143,0.085
7002144,0.075
7002145,0.135
7002146,0.106
7002147,
7002148,0.102
7002149,0.093
7002150,0.122
7002151,0.1065
7002152,0.1305
7002153,0.074
7002154,0.094
7002155,0.117
7002156,0.096
7002157,0.101
7002158,0.062
7002159,0.0935
7002160,0.06
7002161,0.087
7002162,0.097
7002163,0.103
7002164,0.112
7002165,0.097
7002166,0.07
7002167,0.1015
7002168,0.0885
7002169,0.091
7002170,0.059
7002171,0.096
7002172,0.093
7002173,0.071
7002174,0.069
7002175,0.0795
7002176,0.0915
7002177,0.054
7002178,0.097
7002179,0.0595
7002180,0.084
7002181,0.122
7002182,0.129
7002183,0.124
7002184,0.118
7002185,0.104
7002186,0.091
7002187,0.0805
7002188,0.103
7002189,0.075
7002190,0.066
7002191,0.04
7002192,0.087
7002193,0.122
7002194,0.095
7002195,0.102
7002196,0.083
7002197,0.0995
7002198,0.098
7002199,0.082
7002200,0.104
7002201,0.12
7002202,0.1005
7002203,0.121
7002204,0.116
7002205,0.0825
7002206,0.085
7002207,0.093
7002208,0.095
7002209,0.0825
7002210,0.071
7002211,0.071
7002212,0.051
7002213,0.0895
7002214,0.0935
7002215,0.102
7002216,0.096
7002217,0.096
7002218,0.096
7002219,0.082
7002220,0.089
7002221,0.0945
7002222,0.079
7002223,0.078
7002224,0.1
7002225,0.095
7002226,0.087
7002227,0.098
7002228,0.084
7002229,0.1155
7002230,0.081
7002231,0.097
7002232,0.11
7002233,
7002234,0.098
7002235,0.108
7002236,0.1
7002237,0.078
7002238,0.087
7002239,0.099
7002240,0.085
7002241,0.069
7002242,0.089
7002243,0.105
7002244,0.079
7002245,0.092
7002246,0.081
7002247,0.06
7002248,0.083
7002249,0.095
7002250,0.088
7002251,0.0435
7002252,0.066
7002253,0.111
7002254,0.0895
7002255,0.06
7002256,0.0695
7002257,0.097
7002258,0.062
7002259,0.05
7002260,0.045
7002261,0.039
7002262,0.093
7002263,0.0775
7002264,0.0765
7002265,0.062
7002266,0.0695
7002267,0.091
7002268,0.111
7002269,0.11
7002270,0.067
7002271,0.108
7002272,0.071
7002273,0.0775
7002274,0.106
7002275,0.067
7002276,0.077
7002277,0.0955
7002278,0.047
7002279,0.0505
7002280,0.115
7002281,0.08
7002282,0.103
7002283,0.072
7002284,
7002285,0.067
7002286,0.175
7002287,0.095
7002288,0.075
7002289,0.061
7002290,0.079
7002291,0.15
7002292,0.071
7002293,0.092
7002294,0.076
7002295,0.067
7002296,0.074
7002297,0.0755
7002298,0.0755
7002299,0.067
7002300,0.09
7002301,0.059
7002302,0.076
7002303,0.0415
7002304,
7002305,0.0735
7002306,0.1575
7002307,0.062
7002308,0.068
7002309,0.1495
7002310,0.036
7002311,0.067
7002312,0.05
7002313,0.087
7002314,0.078
7002315,0.054
7002316,0.055
7002317,0.048
7002318,0.062
7002319,0.0725
7002320,
7002321,0.0555
7002322,0.061
7002323,0.055
7002324,0.081
7002325,0.103
7002326,0.054
7002327,0.072
7002328,0.055
7002329,0.045
7002330,0.043
7002331,0.056
7002332,0.058
7002333,0.114
7002334,0.056
7002335,0.0575
7002336,0.053
7002337,0.075
7002338,0.0385
7002339,0.058
7002340,0.0765
7002341,0.059
7002342,0.046
7002343,0.059
7002344,0.049
7002345,0.058
7002346,0.059
7002347,0.041
7002348,0.051
7002349,0.073
7002350,0.046
7002351,0.081
7002352,0.052
7002353,0.051
7002354,0.062
7002355,0.047
7002356,0.054
7002357,0.054
7002358,0.052
7002359,0.059
7002360,0.073
7002361,0.071
7002362,0.055
7002363,0.079
7002364,0.0805
7002365,0.094
7002366,0.055
7002367,0.054
7002368,0.038
7002369,0.041
7002370,0.057
7002371,0.062
7002372,0.066
7002373,0.062
7002374,0.067
7002375,0.068
7002376,0.0555
7002377,0.059
7002378,0.088
7002379,0.134
7002380,0.069
7002381,0.064
7002382,0.0545
7002383,0.074
7002384,0.07
7002385,0.079
7002386,0.053
7002387,0.0595
7002388,0.136
7002389,0.051
7002390,0.063
7002391,0.048
7002392,0.049
7002393,0.048
7002394,0.046
7002395,0.057
7002396,0.074
7002397,0.068
7002398,0.043
7002399,0.052
7002400,0.146
7002401,0.0415
7002402,0.069
7002403,0.053
7002404,0.075
7002405,0.056
7002406,0.163
7002407,0.1095
7002408,0.052
7002409,0.0585
7002410,0.056
7002411,
7002412,0.081
7002413,0.0525
7002414,0.114
7002415,0.045
7002416,0.041
7002417,0.046
7002418,0.0645
7002419,0.17
7002420,0.0735
7002421,0.144
7002422,
7002423,0.045
7002424,0.05
7002425,0.063
7002426,0.0405
7002427,
7002428,0.079
7002429,0.075
7002430,
7002431,
7002432,
7002433,0.104
7002434,0.066
7002435,0.056
7002436,0.058
7002437,0.0425
7002438,0.1015
7002439,
7002440,0.058
7002441,0.0545
7002442,0.107
7002443,0.073
7002444,0.081
7002445,0.039
7002446,0.058
7002447,
7002448,
7002449,0.055
7002450,0.105
7002451,0.057
7002452,0.108
7002453,0.114
7002454,0.094
7002455,0.102
7002456,0.108
7002457,0.0865
7002458,0.0595
7002459,0.068
7002460,0.06
7002461,0.071
7002462,0.089
7002463,0.035
7002464,0.104
7002465,0.076
7002466,0.057
7002467,0.1415
7002468,0.071
7002469,0.145
7002470,0.058
7002471,0.082
7002472,0.069
7002473,0.081
7002474,0.059
7002475,0.069
7002476,
7002477,0.084
7002478,0.057
7002479,0.067
7002480,0.085
7002481,0.119
7002482,0.093
7002483,0.051
7002484,0.1255
7002485,0.0865
7002486,0.0925
7002487,0.1295
7002488,0.088
7002489,0.088
7002490,0.1235
7002491,0.074
7002492,0.1
7002493,0.077
7002494,0.0925
7002495,0.073
7002496,0.056
7002497,0.106
7002498,0.078
7002499,0.111
7002500,
7002501,0.097
7002502,0.112
7002503,0.131
7002504,0.149
7002505,0.0675
7002506,0.069
7002507,0.092
7002508,0.055
7002509,0.044
7002510,0.091
7002511,
