stimulus_presentation_id,stimulus_block,start_time,stop_time,contrast,y_position,stimulus_name,phase,temporal_frequency,frame,orientation,size,color,x_position,spatial_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1064,0.0,350.24389,350.49411,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,30.0,0.08,0.25021259,116,,,0,,False,7,train,1
1065,0.0,350.49411,350.74431,0.8,20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-10.0,0.08,0.25020491,35,,,0,,False,7,train,1
1066,0.0,350.74431,350.99452,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,10.0,0.08,0.25020491,57,,,0,,False,5,test,1
1067,0.0,350.99452,351.24472,0.8,30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-10.0,0.08,0.25020491,141,,,0,,False,6,train,1
1068,0.0,351.24472,351.49493,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-10.0,0.08,0.25020491,103,,,0,,False,6,train,0
1069,0.0,351.49493,351.74515,0.8,-10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-30.0,0.08,0.25022259,63,,,0,,False,3,train,0
1070,0.0,351.74515,351.99537,0.8,30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,0.0,0.08,0.25022259,30,,,0,,False,6,train,1
1071,0.0,351.99537,352.24559,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,20.0,0.08,0.25022259,235,,,0,,False,4,train,0
1072,0.0,352.24559,352.49582,0.8,20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,0.0,0.08,0.25022259,88,,,0,,False,4,train,1
1073,0.0,352.49582,352.74601,0.8,20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-10.0,0.08,0.25019491,36,,,0,,False,4,train,0
1074,0.0,352.74601,352.99621,0.8,30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-30.0,0.08,0.25019491,146,,,0,,False,2,test,1
1075,0.0,352.99621,353.2464,0.8,20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,30.0,0.08,0.25019491,94,,,0,,False,4,train,1
1076,0.0,353.2464,353.4966,0.8,0.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-40.0,0.08,0.25019491,7,,,0,,False,5,test,1
1077,0.0,353.4966,353.74681,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,40.0,0.08,0.25021759,181,,,0,,False,3,train,2
1078,0.0,353.74681,353.99703,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,20.0,0.08,0.25021759,232,,,0,,False,5,test,0
1079,0.0,353.99703,354.24725,0.8,20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,30.0,0.08,0.25021759,51,,,0,,False,4,train,2
1080,0.0,354.24725,354.49747,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-20.0,0.08,0.25021759,164,,,0,,False,2,test,2
1081,0.0,354.49747,354.74767,0.8,20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-40.0,0.08,0.25019991,192,,,0,,False,5,test,2
1082,0.0,354.74767,354.99787,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,0.0,0.08,0.25019991,47,,,0,,False,6,train,0
1083,0.0,354.99787,355.24807,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-20.0,0.08,0.25019991,140,,,0,,False,4,train,0
1084,0.0,355.24807,355.49827,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,20.0,0.08,0.25019991,235,,,0,,False,5,test,0
1085,0.0,355.49827,355.74849,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-40.0,0.08,0.25022509,56,,,0,,False,3,train,0
1086,0.0,355.74849,355.99872,0.8,30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,10.0,0.08,0.25022509,115,,,0,,False,3,train,0
1087,0.0,355.99872,356.24894,0.8,0.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,0.0,0.08,0.25022509,19,,,0,,False,6,train,1
1088,0.0,356.24894,356.49917,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,0.0,0.08,0.25022509,127,,,0,,False,5,test,0
1089,0.0,356.49917,356.74936,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-20.0,0.08,0.25019241,122,,,0,,False,6,train,2
1090,0.0,356.74936,356.99955,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,40.0,0.08,0.25019241,117,,,0,,False,4,train,0
1091,0.0,356.99955,357.24974,0.8,30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,30.0,0.08,0.25019241,124,,,0,,False,2,test,2
1092,0.0,357.24974,357.49994,0.8,-10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,10.0,0.08,0.25019241,159,,,0,,False,5,test,1
1093,0.0,357.49994,357.75015,0.8,30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-20.0,0.08,0.25021009,201,,,0,,False,6,train,0
1094,0.0,357.75015,358.00036,0.8,30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-40.0,0.08,0.25021009,14,,,0,,False,7,train,2
1095,0.0,358.00036,358.25057,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-20.0,0.08,0.25021009,145,,,0,,False,2,test,2
1096,0.0,358.25057,358.50078,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-30.0,0.08,0.25021009,167,,,0,,False,5,test,0
1097,0.0,358.50078,358.75099,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-30.0,0.08,0.25020991,40,,,0,,False,6,train,2
1098,0.0,358.75099,359.0012,0.8,20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,20.0,0.08,0.25020991,209,,,0,,False,1,train,1
1099,0.0,359.0012,359.25141,0.8,20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,40.0,0.08,0.25020991,25,,,0,,False,5,test,1
1100,0.0,359.25141,359.50162,0.8,20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-40.0,0.08,0.25020991,217,,,0,,False,3,train,1
1101,0.0,359.50162,359.75183,0.8,20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,0.0,0.08,0.25021509,224,,,0,,False,5,test,0
1102,0.0,359.75183,360.00205,0.8,30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,30.0,0.08,0.25021509,195,,,0,,False,2,test,1
1103,0.0,360.00205,360.25226,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-30.0,0.08,0.25021509,105,,,0,,False,5,test,2
1104,0.0,360.25226,360.50248,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,20.0,0.08,0.25021509,3,,,0,,False,3,train,2
1105,0.0,360.50248,360.75268,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,10.0,0.08,0.25020241,193,,,0,,False,6,train,0
1106,0.0,360.75268,361.00288,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,40.0,0.08,0.25020241,84,,,0,,False,8,test,0
1107,0.0,361.00288,361.25308,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,20.0,0.08,0.25020241,207,,,0,,False,3,train,2
1108,0.0,361.25308,361.50329,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,20.0,0.08,0.25020241,23,,,0,,False,6,train,0
1109,0.0,361.50329,361.7535,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-10.0,0.08,0.25021759,92,,,0,,False,3,train,0
1110,0.0,361.7535,362.00372,0.8,20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,40.0,0.08,0.25021759,160,,,0,,False,2,test,2
1111,0.0,362.00372,362.25394,0.8,30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-40.0,0.08,0.25021759,14,,,0,,False,8,test,2
1112,0.0,362.25394,362.50416,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,10.0,0.08,0.25021759,82,,,0,,False,5,test,0
1113,0.0,362.50416,362.75436,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-10.0,0.08,0.25019991,61,,,0,,False,5,test,1
1114,0.0,362.75436,363.00456,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,20.0,0.08,0.25019991,228,,,0,,False,2,test,1
1115,0.0,363.00456,363.25476,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,0.0,0.08,0.25019991,47,,,0,,False,7,train,0
1116,0.0,363.25476,363.50496,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-20.0,0.08,0.25019991,121,,,0,,False,3,train,1
1117,0.0,363.50496,363.75517,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-10.0,0.08,0.25021509,241,,,0,,False,1,train,0
1118,0.0,363.75517,364.00539,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-20.0,0.08,0.25021509,168,,,0,,False,4,train,0
1119,0.0,364.00539,364.2556,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-40.0,0.08,0.25021509,173,,,0,,False,4,train,0
1120,0.0,364.2556,364.50582,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-20.0,0.08,0.25021509,8,,,0,,False,6,train,1
1121,0.0,364.50582,364.75602,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-30.0,0.08,0.25020491,79,,,0,,False,4,train,2
1122,0.0,364.75602,365.00623,0.8,-10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-20.0,0.08,0.25020491,240,,,0,,False,2,test,0
1123,0.0,365.00623,365.25643,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-30.0,0.08,0.25020491,86,,,0,,False,4,train,1
1124,0.0,365.25643,365.50664,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,40.0,0.08,0.25020491,223,,,0,,False,2,test,2
1125,0.0,365.50664,365.75684,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,40.0,0.08,0.25020759,157,,,0,,False,4,train,0
1126,0.0,365.75684,366.00705,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-10.0,0.08,0.25020759,92,,,0,,False,4,train,0
1127,0.0,366.00705,366.25726,0.8,0.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-30.0,0.08,0.25020759,238,,,0,,False,2,test,1
1128,0.0,366.25726,366.50747,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,20.0,0.08,0.25020759,220,,,0,,False,2,test,0
1129,0.0,366.50747,366.75768,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-40.0,0.08,0.25020991,16,,,0,,False,5,test,2
1130,0.0,366.75768,367.00789,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,40.0,0.08,0.25020991,104,,,0,,False,6,train,1
1131,0.0,367.00789,367.2581,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-30.0,0.08,0.25020991,59,,,0,,False,2,test,1
1132,0.0,367.2581,367.50831,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,10.0,0.08,0.25020991,169,,,0,,False,4,train,2
1133,0.0,367.50831,367.75852,0.8,-10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-10.0,0.08,0.25021509,39,,,0,,False,7,train,1
1134,0.0,367.75852,368.00874,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,30.0,0.08,0.25021509,215,,,0,,False,1,train,1
1135,0.0,368.00874,368.25895,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,0.0,0.08,0.25021509,70,,,0,,False,4,train,0
1136,0.0,368.25895,368.50917,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-20.0,0.08,0.25021509,112,,,0,,False,4,train,0
1137,0.0,368.50917,368.75937,0.8,0.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,20.0,0.08,0.25020241,143,,,0,,False,4,train,2
1138,0.0,368.75937,369.00957,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-10.0,0.08,0.25020241,118,,,0,,False,4,train,2
1139,0.0,369.00957,369.25977,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-40.0,0.08,0.25020241,60,,,0,,False,6,train,2
1140,0.0,369.25977,369.50998,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,10.0,0.08,0.25020241,237,,,0,,False,2,test,2
1141,0.0,369.50998,369.76019,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,40.0,0.08,0.25021509,114,,,0,,False,5,test,2
1142,0.0,369.76019,370.01041,0.8,30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-30.0,0.08,0.25021509,41,,,0,,False,2,test,0
1143,0.0,370.01041,370.26062,0.8,0.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-20.0,0.08,0.25021509,93,,,0,,False,5,test,2
1144,0.0,370.26062,370.51084,0.8,-10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-40.0,0.08,0.25021509,138,,,0,,False,6,train,0
1145,0.0,370.51084,370.76104,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-20.0,0.08,0.25019991,202,,,0,,False,5,test,2
1146,0.0,370.76104,371.01124,0.8,0.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,0.0,0.08,0.25019991,65,,,0,,False,5,test,0
1147,0.0,371.01124,371.26144,0.8,-10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-30.0,0.08,0.25019991,63,,,0,,False,4,train,0
1148,0.0,371.26144,371.51164,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,0.0,0.08,0.25019991,189,,,0,,False,5,test,0
1149,0.0,371.51164,371.76186,0.8,20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,40.0,0.08,0.25022009,38,,,0,,False,6,train,0
1150,0.0,371.76186,372.01208,0.8,0.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-10.0,0.08,0.25022009,50,,,0,,False,4,train,1
1151,0.0,372.01208,372.2623,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,20.0,0.08,0.25022009,190,,,0,,False,4,train,2
1152,0.0,372.2623,372.51252,0.8,20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,40.0,0.08,0.25022009,38,,,0,,False,7,train,0
1153,0.0,372.51252,372.76272,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,0.0,0.08,0.25019991,21,,,0,,False,4,train,1
1154,0.0,372.76272,373.01292,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,10.0,0.08,0.25019991,236,,,0,,False,1,train,1
1155,0.0,373.01292,373.26312,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,30.0,0.08,0.25019991,227,,,0,,False,1,train,2
1156,0.0,373.26312,373.51332,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,40.0,0.08,0.25019991,226,,,0,,False,3,train,1
1157,0.0,373.51332,373.76353,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-20.0,0.08,0.25021509,174,,,0,,False,4,train,0
1158,0.0,373.76353,374.01375,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-30.0,0.08,0.25021509,86,,,0,,False,5,test,1
1159,0.0,374.01375,374.26396,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,0.0,0.08,0.25021509,133,,,0,,False,6,train,1
1160,0.0,374.26396,374.51418,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,40.0,0.08,0.25021509,136,,,0,,False,5,test,0
1161,0.0,374.51418,374.76438,0.8,30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,10.0,0.08,0.25020241,78,,,0,,False,2,test,2
1162,0.0,374.76438,375.01458,0.8,20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-20.0,0.08,0.25020241,205,,,0,,False,3,train,0
1163,0.0,375.01458,375.26478,0.8,-10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,30.0,0.08,0.25020241,27,,,0,,False,4,train,1
1164,0.0,375.26478,375.51499,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-40.0,0.08,0.25020241,60,,,0,,False,7,train,2
1165,0.0,375.51499,375.76521,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,40.0,0.08,0.25022009,181,,,0,,False,4,train,2
1166,0.0,375.76521,376.01543,0.8,-10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,40.0,0.08,0.25022009,178,,,0,,False,5,test,1
1167,0.0,376.01543,376.26565,0.8,30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,30.0,0.08,0.25022009,172,,,0,,False,3,train,0
1168,0.0,376.26565,376.51587,0.8,20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-30.0,0.08,0.25022009,76,,,0,,False,6,train,0
1169,0.0,376.51587,376.76607,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,10.0,0.08,0.25019991,212,,,0,,False,6,train,2
1170,0.0,376.76607,377.01627,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-40.0,0.08,0.25019991,24,,,0,,False,6,train,1
1171,0.0,377.01627,377.26647,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-30.0,0.08,0.25019991,40,,,0,,False,7,train,2
1172,0.0,377.26647,377.51667,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,10.0,0.08,0.25019991,236,,,0,,False,2,test,1
1173,0.0,377.51667,377.76688,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-40.0,0.08,0.25021759,5,,,0,,False,2,test,2
1174,0.0,377.76688,378.0171,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-10.0,0.08,0.25021759,71,,,0,,False,4,train,1
1175,0.0,378.0171,378.26732,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,40.0,0.08,0.25021759,77,,,0,,False,3,train,2
1176,0.0,378.26732,378.51754,0.8,0.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,10.0,0.08,0.25021759,90,,,0,,False,7,train,0
1177,0.0,378.51754,378.76774,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,0.0,0.08,0.25019991,47,,,0,,False,8,test,0
1178,0.0,378.76774,379.01794,0.8,0.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,0.0,0.08,0.25019991,65,,,0,,False,6,train,0
1179,0.0,379.01794,379.26814,0.8,0.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,0.0,0.08,0.25019991,19,,,0,,False,7,train,1
1180,0.0,379.26814,379.51834,0.8,0.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,0.0,0.08,0.25019991,65,,,0,,False,7,train,0
1181,0.0,379.51834,379.76855,0.8,20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-20.0,0.08,0.25021259,205,,,0,,False,4,train,0
1182,0.0,379.76855,380.01876,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,30.0,0.08,0.25021259,170,,,0,,False,2,test,0
1183,0.0,380.01876,380.26897,0.8,30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,10.0,0.08,0.25021259,115,,,0,,False,4,train,0
1184,0.0,380.26897,380.51919,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-30.0,0.08,0.25021259,134,,,0,,False,4,train,1
1185,0.0,380.51919,380.76939,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-20.0,0.08,0.25020241,145,,,0,,False,3,train,2
1186,0.0,380.76939,381.01959,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-10.0,0.08,0.25020241,171,,,0,,False,3,train,1
1187,0.0,381.01959,381.26979,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-30.0,0.08,0.25020241,167,,,0,,False,6,train,0
1188,0.0,381.26979,381.52,0.8,-10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,30.0,0.08,0.25020241,179,,,0,,False,4,train,2
1189,0.0,381.52,381.77022,0.8,30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-10.0,0.08,0.25022259,239,,,0,,False,1,train,0
1190,0.0,381.77022,382.02044,0.8,0.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,40.0,0.08,0.25022259,58,,,0,,False,3,train,1
1191,0.0,382.02044,382.27066,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,20.0,0.08,0.25022259,207,,,0,,False,4,train,2
1192,0.0,382.27066,382.52089,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,10.0,0.08,0.25022259,151,,,0,,False,4,train,1
1193,0.0,382.52089,382.77108,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,40.0,0.08,0.25019741,128,,,0,,False,4,train,1
1194,0.0,382.77108,383.02128,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-30.0,0.08,0.25019741,177,,,0,,False,4,train,0
1195,0.0,383.02128,383.27148,0.8,20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,40.0,0.08,0.25019741,160,,,0,,False,3,train,2
1196,0.0,383.27148,383.52168,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,0.0,0.08,0.25019741,29,,,0,,False,4,train,1
1197,0.0,383.52168,383.77189,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,20.0,0.08,0.25021509,235,,,0,,False,6,train,0
1198,0.0,383.77189,384.02211,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,30.0,0.08,0.25021509,215,,,0,,False,2,test,1
1199,0.0,384.02211,384.27232,0.8,0.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,30.0,0.08,0.25021509,130,,,0,,False,6,train,2
1200,0.0,384.27232,384.52254,0.8,30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-30.0,0.08,0.25021509,153,,,0,,False,4,train,2
