stimulus_presentation_id,stimulus_block,start_time,stop_time,temporal_frequency,stimulus_name,frame,phase,spatial_frequency,orientation,x_position,contrast,color,size,y_position,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2726,0.0,773.51431,773.76452,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,40.0,0.8,null,"[20.0, 20.0]",40.0,0.25020936,16,,,0,,False,10,train,0
2727,0.0,773.76452,774.01472,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,10.0,0.8,null,"[20.0, 20.0]",-10.0,0.25020936,106,,,0,,False,11,test,1
2728,0.0,774.01472,774.26493,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,30.0,0.8,null,"[20.0, 20.0]",0.0,0.25020936,181,,,0,,False,10,train,2
2729,0.0,774.26493,774.51514,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-30.0,0.8,null,"[20.0, 20.0]",0.0,0.25021064,61,,,0,,False,10,train,0
2730,0.0,774.51514,774.76536,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-40.0,0.8,null,"[20.0, 20.0]",-10.0,0.25021064,237,,,0,,False,10,train,0
2731,0.0,774.76536,775.01557,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-30.0,0.8,null,"[20.0, 20.0]",40.0,0.25021064,186,,,0,,False,9,train,0
2732,0.0,775.01557,775.26578,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-20.0,0.8,null,"[20.0, 20.0]",-20.0,0.25021064,54,,,0,,False,3,train,1
2733,0.0,775.26578,775.51598,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,0.0,0.8,null,"[20.0, 20.0]",10.0,0.25020436,164,,,0,,False,11,test,2
2734,0.0,775.51598,775.76619,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,40.0,0.8,null,"[20.0, 20.0]",-30.0,0.25020436,205,,,0,,False,12,train,2
2735,0.0,775.76619,776.01639,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-40.0,0.8,null,"[20.0, 20.0]",30.0,0.25020436,69,,,0,,False,10,train,0
2736,0.0,776.01639,776.26659,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,30.0,0.8,null,"[20.0, 20.0]",0.0,0.25020436,181,,,0,,False,11,test,2
2737,0.0,776.26659,776.5168,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-40.0,0.8,null,"[20.0, 20.0]",20.0,0.25021064,243,,,0,,False,9,train,2
2738,0.0,776.5168,776.76702,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-20.0,0.8,null,"[20.0, 20.0]",20.0,0.25021064,157,,,0,,False,8,test,1
2739,0.0,776.76702,777.01723,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-20.0,0.8,null,"[20.0, 20.0]",40.0,0.25021064,82,,,0,,False,12,train,0
2740,0.0,777.01723,777.26744,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,30.0,0.8,null,"[20.0, 20.0]",0.0,0.25021064,146,,,0,,False,13,train,0
2741,0.0,777.26744,777.51765,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-40.0,0.8,null,"[20.0, 20.0]",10.0,0.25021186,170,,,0,,False,8,test,1
2742,0.0,777.51765,777.76786,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,20.0,0.8,null,"[20.0, 20.0]",-10.0,0.25021186,236,,,0,,False,11,test,0
2743,0.0,777.76786,778.01807,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-30.0,0.8,null,"[20.0, 20.0]",-30.0,0.25021186,62,,,0,,False,10,train,1
2744,0.0,778.01807,778.26828,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,30.0,0.8,null,"[20.0, 20.0]",0.0,0.25021186,146,,,0,,False,14,test,0
2745,0.0,778.26828,778.51849,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,0.0,0.8,null,"[20.0, 20.0]",20.0,0.25020564,202,,,0,,False,9,train,0
2746,0.0,778.51849,778.7687,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-20.0,0.8,null,"[20.0, 20.0]",20.0,0.25020564,157,,,0,,False,9,train,1
2747,0.0,778.7687,779.0189,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,10.0,0.8,null,"[20.0, 20.0]",20.0,0.25020564,142,,,0,,False,9,train,0
2748,0.0,779.0189,779.26911,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,30.0,0.8,null,"[20.0, 20.0]",30.0,0.25020564,20,,,0,,False,10,train,2
2749,0.0,779.26911,779.51932,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-10.0,0.8,null,"[20.0, 20.0]",-20.0,0.25020936,101,,,0,,False,11,test,2
2750,0.0,779.51932,779.76953,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-30.0,0.8,null,"[20.0, 20.0]",-30.0,0.25020936,235,,,0,,False,11,test,0
2751,0.0,779.76953,780.01973,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,0.0,0.8,null,"[20.0, 20.0]",-20.0,0.25020936,192,,,0,,False,11,test,1
2752,0.0,780.01973,780.26994,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,40.0,0.8,null,"[20.0, 20.0]",-10.0,0.25020936,136,,,0,,False,13,train,2
2753,0.0,780.26994,780.52015,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-10.0,0.8,null,"[20.0, 20.0]",-20.0,0.25021064,101,,,0,,False,12,train,2
2754,0.0,780.52015,780.77037,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-10.0,0.8,null,"[20.0, 20.0]",-10.0,0.25021064,90,,,0,,False,13,train,2
2755,0.0,780.77037,781.02058,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,30.0,0.8,null,"[20.0, 20.0]",-40.0,0.25021064,147,,,0,,False,11,test,0
2756,0.0,781.02058,781.27079,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-40.0,0.8,null,"[20.0, 20.0]",-40.0,0.25021064,22,,,0,,False,11,test,1
2757,0.0,781.27079,781.521,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-30.0,0.8,null,"[20.0, 20.0]",-40.0,0.25021436,118,,,0,,False,9,train,1
2758,0.0,781.521,781.77122,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-30.0,0.8,null,"[20.0, 20.0]",0.0,0.25021436,189,,,0,,False,11,test,1
2759,0.0,781.77122,782.02143,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,20.0,0.8,null,"[20.0, 20.0]",-30.0,0.25021436,70,,,0,,False,13,train,2
2760,0.0,782.02143,782.27164,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,0.0,0.8,null,"[20.0, 20.0]",20.0,0.25021436,202,,,0,,False,10,train,0
2761,0.0,782.27164,782.52184,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-10.0,0.8,null,"[20.0, 20.0]",-10.0,0.25020064,130,,,0,,False,10,train,0
2762,0.0,782.52184,782.77205,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,40.0,0.8,null,"[20.0, 20.0]",-30.0,0.25020064,205,,,0,,False,13,train,2
2763,0.0,782.77205,783.02225,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,0.0,0.8,null,"[20.0, 20.0]",20.0,0.25020064,91,,,0,,False,10,train,1
2764,0.0,783.02225,783.27245,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-10.0,0.8,null,"[20.0, 20.0]",0.0,0.25020064,5,,,0,,False,10,train,2
2765,0.0,783.27245,783.52266,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-10.0,0.8,null,"[20.0, 20.0]",-40.0,0.25021436,128,,,0,,False,11,test,2
2766,0.0,783.52266,783.77288,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,0.0,0.8,null,"[20.0, 20.0]",-20.0,0.25021436,156,,,0,,False,11,test,0
2767,0.0,783.77288,784.02309,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,10.0,0.8,null,"[20.0, 20.0]",0.0,0.25021436,172,,,0,,False,11,test,1
2768,0.0,784.02309,784.2733,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,20.0,0.8,null,"[20.0, 20.0]",30.0,0.25021436,217,,,0,,False,10,train,1
2769,0.0,784.2733,784.52351,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-30.0,0.8,null,"[20.0, 20.0]",0.0,0.25020564,93,,,0,,False,8,test,2
2770,0.0,784.52351,784.77372,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-10.0,0.8,null,"[20.0, 20.0]",-20.0,0.25020564,227,,,0,,False,9,train,0
2771,0.0,784.77372,785.02392,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,30.0,0.8,null,"[20.0, 20.0]",-20.0,0.25020564,143,,,0,,False,9,train,2
2772,0.0,785.02392,785.27413,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,40.0,0.8,null,"[20.0, 20.0]",-40.0,0.25020564,53,,,0,,False,13,train,0
2773,0.0,785.27413,785.52434,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,30.0,0.8,null,"[20.0, 20.0]",20.0,0.25021186,100,,,0,,False,12,train,1
2774,0.0,785.52434,785.77455,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-10.0,0.8,null,"[20.0, 20.0]",-10.0,0.25021186,130,,,0,,False,11,test,0
2775,0.0,785.77455,786.02476,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-20.0,0.8,null,"[20.0, 20.0]",-20.0,0.25021186,191,,,0,,False,10,train,2
2776,0.0,786.02476,786.27497,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,0.0,0.8,null,"[20.0, 20.0]",-30.0,0.25021186,127,,,0,,False,10,train,0
2777,0.0,786.27497,786.52518,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-10.0,0.8,null,"[20.0, 20.0]",0.0,0.25020814,5,,,0,,False,11,test,2
2778,0.0,786.52518,786.77539,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-40.0,0.8,null,"[20.0, 20.0]",20.0,0.25020814,57,,,0,,False,10,train,1
2779,0.0,786.77539,787.0256,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-20.0,0.8,null,"[20.0, 20.0]",-30.0,0.25020814,196,,,0,,False,13,train,0
2780,0.0,787.0256,787.27581,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,20.0,0.8,null,"[20.0, 20.0]",30.0,0.25020814,217,,,0,,False,11,test,1
2781,0.0,787.27581,787.52602,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,10.0,0.8,null,"[20.0, 20.0]",-20.0,0.25020936,121,,,0,,False,10,train,0
2782,0.0,787.52602,787.77623,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-10.0,0.8,null,"[20.0, 20.0]",0.0,0.25020936,187,,,0,,False,12,train,0
2783,0.0,787.77623,788.02643,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-30.0,0.8,null,"[20.0, 20.0]",-40.0,0.25020936,118,,,0,,False,10,train,1
2784,0.0,788.02643,788.27664,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,20.0,0.8,null,"[20.0, 20.0]",0.0,0.25020936,214,,,0,,False,10,train,0
2785,0.0,788.27664,788.52685,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,20.0,0.8,null,"[20.0, 20.0]",20.0,0.25020564,28,,,0,,False,11,test,1
2786,0.0,788.52685,788.77706,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,20.0,0.8,null,"[20.0, 20.0]",-40.0,0.25020564,151,,,0,,False,12,train,2
2787,0.0,788.77706,789.02726,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,0.0,0.8,null,"[20.0, 20.0]",40.0,0.25020564,10,,,0,,False,12,train,2
2788,0.0,789.02726,789.27747,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,0.0,0.8,null,"[20.0, 20.0]",40.0,0.25020564,10,,,0,,False,13,train,2
2789,0.0,789.27747,789.52768,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,0.0,0.8,null,"[20.0, 20.0]",-30.0,0.25021436,127,,,0,,False,11,test,0
2790,0.0,789.52768,789.7779,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-40.0,0.8,null,"[20.0, 20.0]",40.0,0.25021436,137,,,0,,False,7,train,2
2791,0.0,789.7779,790.02811,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-30.0,0.8,null,"[20.0, 20.0]",-40.0,0.25021436,84,,,0,,False,12,train,0
2792,0.0,790.02811,790.27832,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,30.0,0.8,null,"[20.0, 20.0]",10.0,0.25021436,78,,,0,,False,13,train,1
2793,0.0,790.27832,790.52853,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,0.0,0.8,null,"[20.0, 20.0]",-40.0,0.25020814,225,,,0,,False,14,test,2
2794,0.0,790.52853,790.77874,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,40.0,0.8,null,"[20.0, 20.0]",-30.0,0.25020814,4,,,0,,False,11,test,1
2795,0.0,790.77874,791.02895,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-40.0,0.8,null,"[20.0, 20.0]",10.0,0.25020814,190,,,0,,False,13,train,2
2796,0.0,791.02895,791.27916,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-10.0,0.8,null,"[20.0, 20.0]",-30.0,0.25020814,140,,,0,,False,12,train,1
2797,0.0,791.27916,791.52937,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-20.0,0.8,null,"[20.0, 20.0]",-20.0,0.25021436,162,,,0,,False,11,test,0
2798,0.0,791.52937,791.77959,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-30.0,0.8,null,"[20.0, 20.0]",-30.0,0.25021436,235,,,0,,False,12,train,0
2799,0.0,791.77959,792.0298,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,30.0,0.8,null,"[20.0, 20.0]",-40.0,0.25021436,30,,,0,,False,13,train,2
2800,0.0,792.0298,792.28001,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,30.0,0.8,null,"[20.0, 20.0]",-20.0,0.25021436,218,,,0,,False,9,train,0
2801,0.0,792.28001,792.53021,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,20.0,0.8,null,"[20.0, 20.0]",40.0,0.25020064,242,,,0,,False,10,train,2
2802,0.0,792.53021,792.78042,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,10.0,0.8,null,"[20.0, 20.0]",-10.0,0.25020064,210,,,0,,False,12,train,0
2803,0.0,792.78042,793.03062,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-30.0,0.8,null,"[20.0, 20.0]",-30.0,0.25020064,131,,,0,,False,12,train,2
2804,0.0,793.03062,793.28082,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,0.0,0.8,null,"[20.0, 20.0]",0.0,0.25020064,63,,,0,,False,9,train,1
2805,0.0,793.28082,793.53103,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-20.0,0.8,null,"[20.0, 20.0]",-40.0,0.25021186,42,,,0,,False,8,test,1
2806,0.0,793.53103,793.78124,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,30.0,0.8,null,"[20.0, 20.0]",30.0,0.25021186,20,,,0,,False,11,test,2
2807,0.0,793.78124,794.03145,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,10.0,0.8,null,"[20.0, 20.0]",-40.0,0.25021186,201,,,0,,False,13,train,0
2808,0.0,794.03145,794.28166,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,40.0,0.8,null,"[20.0, 20.0]",20.0,0.25021186,3,,,0,,False,11,test,0
2809,0.0,794.28166,794.53187,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,30.0,0.8,null,"[20.0, 20.0]",-30.0,0.25020814,109,,,0,,False,12,train,1
2810,0.0,794.53187,794.78208,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,20.0,0.8,null,"[20.0, 20.0]",30.0,0.25020814,217,,,0,,False,12,train,1
2811,0.0,794.78208,795.03229,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-10.0,0.8,null,"[20.0, 20.0]",30.0,0.25020814,220,,,0,,False,9,train,0
2812,0.0,795.03229,795.2825,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,10.0,0.8,null,"[20.0, 20.0]",-40.0,0.25020814,37,,,0,,False,8,test,1
2813,0.0,795.2825,795.53271,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-30.0,0.8,null,"[20.0, 20.0]",40.0,0.25021186,186,,,0,,False,10,train,0
2814,0.0,795.53271,795.78292,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,0.0,0.8,null,"[20.0, 20.0]",10.0,0.25021186,164,,,0,,False,12,train,2
2815,0.0,795.78292,796.03313,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,40.0,0.8,null,"[20.0, 20.0]",10.0,0.25021186,17,,,0,,False,9,train,1
2816,0.0,796.03313,796.28334,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-40.0,0.8,null,"[20.0, 20.0]",20.0,0.25021186,134,,,0,,False,8,test,0
2817,0.0,796.28334,796.53355,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-40.0,0.8,null,"[20.0, 20.0]",-10.0,0.25020564,125,,,0,,False,10,train,1
2818,0.0,796.53355,796.78376,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-40.0,0.8,null,"[20.0, 20.0]",0.0,0.25020564,71,,,0,,False,10,train,1
2819,0.0,796.78376,797.03396,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-30.0,0.8,null,"[20.0, 20.0]",30.0,0.25020564,75,,,0,,False,13,train,0
2820,0.0,797.03396,797.28417,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-20.0,0.8,null,"[20.0, 20.0]",-10.0,0.25020564,163,,,0,,False,9,train,0
2821,0.0,797.28417,797.53438,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-20.0,0.8,null,"[20.0, 20.0]",20.0,0.25021186,157,,,0,,False,10,train,1
2822,0.0,797.53438,797.78459,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,30.0,0.8,null,"[20.0, 20.0]",40.0,0.25021186,112,,,0,,False,9,train,1
2823,0.0,797.78459,798.0348,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,0.0,0.8,null,"[20.0, 20.0]",40.0,0.25021186,206,,,0,,False,11,test,1
2824,0.0,798.0348,798.28501,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,40.0,0.8,null,"[20.0, 20.0]",-40.0,0.25021186,53,,,0,,False,14,test,0
2825,0.0,798.28501,798.53522,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,40.0,0.8,null,"[20.0, 20.0]",40.0,0.25020564,16,,,0,,False,11,test,0
2826,0.0,798.53522,798.78543,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,20.0,0.8,null,"[20.0, 20.0]",-10.0,0.25020564,113,,,0,,False,10,train,2
2827,0.0,798.78543,799.03563,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-40.0,0.8,null,"[20.0, 20.0]",40.0,0.25020564,137,,,0,,False,8,test,2
2828,0.0,799.03563,799.28584,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,30.0,0.8,null,"[20.0, 20.0]",40.0,0.25020564,112,,,0,,False,10,train,1
2829,0.0,799.28584,799.53604,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-40.0,0.8,null,"[20.0, 20.0]",40.0,0.25020686,137,,,0,,False,9,train,2
2830,0.0,799.53604,799.78625,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,20.0,0.8,null,"[20.0, 20.0]",20.0,0.25020686,28,,,0,,False,12,train,1
2831,0.0,799.78625,800.03646,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-30.0,0.8,null,"[20.0, 20.0]",-40.0,0.25020686,84,,,0,,False,13,train,0
2832,0.0,800.03646,800.28666,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-40.0,0.8,null,"[20.0, 20.0]",-30.0,0.25020686,150,,,0,,False,10,train,1
2833,0.0,800.28666,800.53688,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-40.0,0.8,null,"[20.0, 20.0]",20.0,0.25021314,134,,,0,,False,9,train,0
2834,0.0,800.53688,800.78709,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-30.0,0.8,null,"[20.0, 20.0]",-30.0,0.25021314,62,,,0,,False,11,test,1
2835,0.0,800.78709,801.0373,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-20.0,0.8,null,"[20.0, 20.0]",10.0,0.25021314,138,,,0,,False,11,test,2
2836,0.0,801.0373,801.28752,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-10.0,0.8,null,"[20.0, 20.0]",30.0,0.25021314,135,,,0,,False,13,train,1
2837,0.0,801.28752,801.53773,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-20.0,0.8,null,"[20.0, 20.0]",0.0,0.25021186,49,,,0,,False,12,train,1
2838,0.0,801.53773,801.78794,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,30.0,0.8,null,"[20.0, 20.0]",-10.0,0.25021186,36,,,0,,False,11,test,0
2839,0.0,801.78794,802.03815,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,0.0,0.8,null,"[20.0, 20.0]",30.0,0.25021186,47,,,0,,False,12,train,2
2840,0.0,802.03815,802.28836,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,20.0,0.8,null,"[20.0, 20.0]",-10.0,0.25021186,236,,,0,,False,12,train,0
2841,0.0,802.28836,802.53857,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,20.0,0.8,null,"[20.0, 20.0]",-20.0,0.25020564,208,,,0,,False,12,train,2
2842,0.0,802.53857,802.78878,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-20.0,0.8,null,"[20.0, 20.0]",-20.0,0.25020564,54,,,0,,False,4,train,1
2843,0.0,802.78878,803.03898,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,40.0,0.8,null,"[20.0, 20.0]",-40.0,0.25020564,222,,,0,,False,12,train,2
2844,0.0,803.03898,803.28919,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,20.0,0.8,null,"[20.0, 20.0]",-10.0,0.25020564,59,,,0,,False,9,train,1
2845,0.0,803.28919,803.5394,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-20.0,0.8,null,"[20.0, 20.0]",0.0,0.25021436,153,,,0,,False,10,train,0
2846,0.0,803.5394,803.78962,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-40.0,0.8,null,"[20.0, 20.0]",30.0,0.25021436,185,,,0,,False,12,train,2
2847,0.0,803.78962,804.03983,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,10.0,0.8,null,"[20.0, 20.0]",40.0,0.25021436,200,,,0,,False,13,train,2
2848,0.0,804.03983,804.29004,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-20.0,0.8,null,"[20.0, 20.0]",-10.0,0.25021436,23,,,0,,False,13,train,2
2849,0.0,804.29004,804.54025,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-20.0,0.8,null,"[20.0, 20.0]",-30.0,0.25020314,154,,,0,,False,13,train,1
2850,0.0,804.54025,804.79045,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-20.0,0.8,null,"[20.0, 20.0]",20.0,0.25020314,161,,,0,,False,13,train,0
2851,0.0,804.79045,805.04065,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,40.0,0.8,null,"[20.0, 20.0]",0.0,0.25020314,139,,,0,,False,8,test,0
2852,0.0,805.04065,805.29086,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,10.0,0.8,null,"[20.0, 20.0]",30.0,0.25020314,89,,,0,,False,11,test,1
2853,0.0,805.29086,805.54107,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-10.0,0.8,null,"[20.0, 20.0]",40.0,0.25021436,48,,,0,,False,8,test,0
2854,0.0,805.54107,805.79129,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,0.0,0.8,null,"[20.0, 20.0]",-40.0,0.25021436,226,,,0,,False,7,train,1
2855,0.0,805.79129,806.0415,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-10.0,0.8,null,"[20.0, 20.0]",40.0,0.25021436,83,,,0,,False,11,test,2
2856,0.0,806.0415,806.29171,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-20.0,0.8,null,"[20.0, 20.0]",10.0,0.25021436,221,,,0,,False,11,test,1
2857,0.0,806.29171,806.54192,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-30.0,0.8,null,"[20.0, 20.0]",20.0,0.25020314,15,,,0,,False,8,test,2
2858,0.0,806.54192,806.79212,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-10.0,0.8,null,"[20.0, 20.0]",30.0,0.25020314,220,,,0,,False,10,train,0
2859,0.0,806.79212,807.04232,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,30.0,0.8,null,"[20.0, 20.0]",-40.0,0.25020314,30,,,0,,False,14,test,2
2860,0.0,807.04232,807.29253,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-30.0,0.8,null,"[20.0, 20.0]",40.0,0.25020314,186,,,0,,False,11,test,0
2861,0.0,807.29253,807.54274,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-30.0,0.8,null,"[20.0, 20.0]",40.0,0.25020936,124,,,0,,False,8,test,2
2862,0.0,807.54274,807.79295,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,40.0,0.8,null,"[20.0, 20.0]",30.0,0.25020936,11,,,0,,False,12,train,0
