stimulus_presentation_id,stimulus_block,start_time,stop_time,phase,stimulus_name,size,spatial_frequency,color,y_position,orientation,x_position,temporal_frequency,frame,contrast,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2573,0.0,728.13515,728.38537,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,45.0,-30.0,4.0,null,0.8,0.25022238,240,,,0,,False,6,train,1
2574,0.0,728.38537,728.6356,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,45.0,40.0,4.0,null,0.8,0.25022238,241,,,0,,False,8,test,1
2575,0.0,728.6356,728.88582,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,90.0,30.0,4.0,null,0.8,0.25022238,155,,,0,,False,9,train,2
2576,0.0,728.88582,729.13604,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,45.0,30.0,4.0,null,0.8,0.25022238,208,,,0,,False,10,train,1
2577,0.0,729.13604,729.38624,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,45.0,0.0,4.0,null,0.8,0.25019762,99,,,0,,False,6,train,1
2578,0.0,729.38624,729.63644,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,0.0,20.0,4.0,null,0.8,0.25019762,80,,,0,,False,9,train,0
2579,0.0,729.63644,729.88663,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,0.0,-10.0,4.0,null,0.8,0.25019762,31,,,0,,False,12,train,0
2580,0.0,729.88663,730.13683,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,0.0,-20.0,4.0,null,0.8,0.25019762,222,,,0,,False,10,train,0
2581,0.0,730.13683,730.38705,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,0.0,-30.0,4.0,null,0.8,0.25022238,29,,,0,,False,8,test,0
2582,0.0,730.38705,730.63728,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,90.0,20.0,4.0,null,0.8,0.25022238,79,,,0,,False,8,test,2
2583,0.0,730.63728,730.8875,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,45.0,-30.0,4.0,null,0.8,0.25022238,93,,,0,,False,13,train,1
2584,0.0,730.8875,731.13772,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,45.0,10.0,4.0,null,0.8,0.25022238,74,,,0,,False,10,train,1
2585,0.0,731.13772,731.38792,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,0.0,-30.0,4.0,null,0.8,0.25019512,72,,,0,,False,10,train,0
2586,0.0,731.38792,731.63811,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,45.0,20.0,4.0,null,0.8,0.25019512,213,,,0,,False,8,test,1
2587,0.0,731.63811,731.88831,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,0.0,40.0,4.0,null,0.8,0.25019512,152,,,0,,False,8,test,0
2588,0.0,731.88831,732.1385,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,0.0,-30.0,4.0,null,0.8,0.25019512,34,,,0,,False,10,train,0
2589,0.0,732.1385,732.38872,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,45.0,30.0,4.0,null,0.8,0.25021738,91,,,0,,False,9,train,1
2590,0.0,732.38872,732.63894,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,45.0,-40.0,4.0,null,0.8,0.25021738,85,,,0,,False,12,train,1
2591,0.0,732.63894,732.88915,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,0.0,30.0,4.0,null,0.8,0.25021738,231,,,0,,False,9,train,0
2592,0.0,732.88915,733.13937,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,90.0,20.0,4.0,null,0.8,0.25021738,193,,,0,,False,9,train,2
2593,0.0,733.13937,733.38957,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,0.0,0.0,4.0,null,0.8,0.25020262,131,,,0,,False,12,train,0
2594,0.0,733.38957,733.63978,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,90.0,30.0,4.0,null,0.8,0.25020262,76,,,0,,False,11,test,2
2595,0.0,733.63978,733.88998,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,0.0,-40.0,4.0,null,0.8,0.25020262,138,,,0,,False,13,train,0
2596,0.0,733.88998,734.14018,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,0.0,40.0,4.0,null,0.8,0.25020262,16,,,0,,False,9,train,0
2597,0.0,734.14018,734.3904,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,90.0,-20.0,4.0,null,0.8,0.25021488,174,,,0,,False,11,test,2
2598,0.0,734.3904,734.64061,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,90.0,-30.0,4.0,null,0.8,0.25021488,230,,,0,,False,9,train,2
2599,0.0,734.64061,734.89083,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,90.0,0.0,4.0,null,0.8,0.25021488,148,,,0,,False,8,test,2
2600,0.0,734.89083,735.14104,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,0.0,20.0,4.0,null,0.8,0.25021488,38,,,0,,False,11,test,0
2601,0.0,735.14104,735.39125,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,90.0,10.0,4.0,null,0.8,0.25020512,182,,,0,,False,8,test,2
2602,0.0,735.39125,735.64145,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,0.0,20.0,4.0,null,0.8,0.25020512,24,,,0,,False,12,train,0
2603,0.0,735.64145,735.89166,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,0.0,40.0,4.0,null,0.8,0.25020512,154,,,0,,False,11,test,0
2604,0.0,735.89166,736.14186,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,90.0,-20.0,4.0,null,0.8,0.25020512,40,,,0,,False,10,train,2
2605,0.0,736.14186,736.39207,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,0.0,-30.0,4.0,null,0.8,0.25020738,181,,,0,,False,12,train,0
2606,0.0,736.39207,736.64228,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,45.0,20.0,4.0,null,0.8,0.25020738,118,,,0,,False,12,train,1
2607,0.0,736.64228,736.89248,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,45.0,-10.0,4.0,null,0.8,0.25020738,6,,,0,,False,9,train,1
2608,0.0,736.89248,737.14269,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,0.0,30.0,4.0,null,0.8,0.25020738,50,,,0,,False,7,train,0
2609,0.0,737.14269,737.3929,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,45.0,40.0,4.0,null,0.8,0.25021262,186,,,0,,False,9,train,1
2610,0.0,737.3929,737.64312,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,90.0,10.0,4.0,null,0.8,0.25021262,117,,,0,,False,9,train,2
2611,0.0,737.64312,737.89333,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,0.0,0.0,4.0,null,0.8,0.25021262,107,,,0,,False,11,test,0
2612,0.0,737.89333,738.14354,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,45.0,-20.0,4.0,null,0.8,0.25021262,4,,,0,,False,9,train,1
2613,0.0,738.14354,738.39375,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,45.0,-20.0,4.0,null,0.8,0.25020738,113,,,0,,False,9,train,1
2614,0.0,738.39375,738.64396,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,45.0,-30.0,4.0,null,0.8,0.25020738,32,,,0,,False,11,test,1
2615,0.0,738.64396,738.89416,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,45.0,-20.0,4.0,null,0.8,0.25020738,4,,,0,,False,10,train,1
2616,0.0,738.89416,739.14437,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,45.0,-10.0,4.0,null,0.8,0.25020738,237,,,0,,False,9,train,1
2617,0.0,739.14437,739.39458,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,0.0,-20.0,4.0,null,0.8,0.25020512,84,,,0,,False,11,test,0
2618,0.0,739.39458,739.64478,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,0.0,-10.0,4.0,null,0.8,0.25020512,173,,,0,,False,10,train,0
2619,0.0,739.64478,739.89499,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,0.0,0.0,4.0,null,0.8,0.25020512,131,,,0,,False,13,train,0
2620,0.0,739.89499,740.14519,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,90.0,-20.0,4.0,null,0.8,0.25020512,95,,,0,,False,8,test,2
2621,0.0,740.14519,740.39541,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,45.0,20.0,4.0,null,0.8,0.25021488,242,,,0,,False,7,train,1
2622,0.0,740.39541,740.64562,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,90.0,30.0,4.0,null,0.8,0.25021488,122,,,0,,False,12,train,2
2623,0.0,740.64562,740.89584,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,45.0,20.0,4.0,null,0.8,0.25021488,103,,,0,,False,12,train,1
2624,0.0,740.89584,741.14605,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,0.0,40.0,4.0,null,0.8,0.25021488,53,,,0,,False,10,train,0
2625,0.0,741.14605,741.39626,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,90.0,10.0,4.0,null,0.8,0.25020512,92,,,0,,False,9,train,2
2626,0.0,741.39626,741.64646,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,0.0,0.0,4.0,null,0.8,0.25020512,87,,,0,,False,12,train,0
2627,0.0,741.64646,741.89667,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,0.0,-20.0,4.0,null,0.8,0.25020512,222,,,0,,False,11,test,0
2628,0.0,741.89667,742.14687,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,0.0,-20.0,4.0,null,0.8,0.25020512,135,,,0,,False,13,train,0
2629,0.0,742.14687,742.39708,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,45.0,-20.0,4.0,null,0.8,0.25021238,22,,,0,,False,12,train,1
2630,0.0,742.39708,742.6473,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,90.0,30.0,4.0,null,0.8,0.25021238,155,,,0,,False,10,train,2
2631,0.0,742.6473,742.89751,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,90.0,-30.0,4.0,null,0.8,0.25021238,223,,,0,,False,11,test,2
2632,0.0,742.89751,743.14772,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,90.0,-30.0,4.0,null,0.8,0.25021238,230,,,0,,False,10,train,2
2633,0.0,743.14772,743.39792,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,45.0,-30.0,4.0,null,0.8,0.25020262,73,,,0,,False,12,train,1
2634,0.0,743.39792,743.64813,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,90.0,10.0,4.0,null,0.8,0.25020262,117,,,0,,False,10,train,2
2635,0.0,743.64813,743.89833,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,45.0,40.0,4.0,null,0.8,0.25020262,70,,,0,,False,11,test,1
2636,0.0,743.89833,744.14853,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,45.0,-20.0,4.0,null,0.8,0.25020262,41,,,0,,False,10,train,1
2637,0.0,744.14853,744.39875,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,45.0,10.0,4.0,null,0.8,0.25021988,235,,,0,,False,6,train,1
2638,0.0,744.39875,744.64897,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,90.0,40.0,4.0,null,0.8,0.25021988,137,,,0,,False,10,train,2
2639,0.0,744.64897,744.89919,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,90.0,-20.0,4.0,null,0.8,0.25021988,95,,,0,,False,9,train,2
2640,0.0,744.89919,745.14941,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,0.0,10.0,4.0,null,0.8,0.25021988,60,,,0,,False,12,train,0
2641,0.0,745.14941,745.39961,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,90.0,-20.0,4.0,null,0.8,0.25020012,86,,,0,,False,12,train,2
2642,0.0,745.39961,745.64981,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,45.0,-40.0,4.0,null,0.8,0.25020012,197,,,0,,False,10,train,1
2643,0.0,745.64981,745.90001,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,45.0,-10.0,4.0,null,0.8,0.25020012,176,,,0,,False,11,test,1
2644,0.0,745.90001,746.15021,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,45.0,-40.0,4.0,null,0.8,0.25020012,243,,,0,,False,8,test,1
2645,0.0,746.15021,746.40043,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,45.0,20.0,4.0,null,0.8,0.25021738,66,,,0,,False,11,test,1
2646,0.0,746.40043,746.65065,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,45.0,30.0,4.0,null,0.8,0.25021738,177,,,0,,False,8,test,1
2647,0.0,746.65065,746.90086,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,0.0,20.0,4.0,null,0.8,0.25021738,38,,,0,,False,12,train,0
2648,0.0,746.90086,747.15108,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,90.0,0.0,4.0,null,0.8,0.25021738,205,,,0,,False,11,test,2
2649,0.0,747.15108,747.40128,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,90.0,-20.0,4.0,null,0.8,0.25020012,126,,,0,,False,10,train,2
2650,0.0,747.40128,747.65148,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,45.0,-30.0,4.0,null,0.8,0.25020012,240,,,0,,False,7,train,1
2651,0.0,747.65148,747.90168,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,90.0,10.0,4.0,null,0.8,0.25020012,117,,,0,,False,11,test,2
2652,0.0,747.90168,748.15188,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,90.0,-10.0,4.0,null,0.8,0.25020012,189,,,0,,False,12,train,2
2653,0.0,748.15188,748.4021,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,0.0,-40.0,4.0,null,0.8,0.25021988,138,,,0,,False,14,test,0
2654,0.0,748.4021,748.65232,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,0.0,40.0,4.0,null,0.8,0.25021988,43,,,0,,False,12,train,0
2655,0.0,748.65232,748.90254,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,90.0,-30.0,4.0,null,0.8,0.25021988,64,,,0,,False,11,test,2
2656,0.0,748.90254,749.15276,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,90.0,-30.0,4.0,null,0.8,0.25021988,61,,,0,,False,9,train,2
2657,0.0,749.15276,749.40296,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,45.0,0.0,4.0,null,0.8,0.25019512,134,,,0,,False,11,test,1
2658,0.0,749.40296,749.65315,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,45.0,20.0,4.0,null,0.8,0.25019512,66,,,0,,False,12,train,1
2659,0.0,749.65315,749.90335,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,90.0,-30.0,4.0,null,0.8,0.25019512,61,,,0,,False,10,train,2
2660,0.0,749.90335,750.15354,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,90.0,0.0,4.0,null,0.8,0.25019512,206,,,0,,False,11,test,2
2661,0.0,750.15354,750.40376,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,0.0,20.0,4.0,null,0.8,0.25021988,80,,,0,,False,10,train,0
2662,0.0,750.40376,750.65398,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,45.0,0.0,4.0,null,0.8,0.25021988,112,,,0,,False,11,test,1
2663,0.0,750.65398,750.9042,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,45.0,30.0,4.0,null,0.8,0.25021988,57,,,0,,False,11,test,1
2664,0.0,750.9042,751.15442,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,90.0,-40.0,4.0,null,0.8,0.25021988,228,,,0,,False,8,test,2
2665,0.0,751.15442,751.40462,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,90.0,-40.0,4.0,null,0.8,0.25020012,77,,,0,,False,10,train,2
2666,0.0,751.40462,751.65482,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,90.0,-40.0,4.0,null,0.8,0.25020012,77,,,0,,False,11,test,2
2667,0.0,751.65482,751.90502,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,45.0,-10.0,4.0,null,0.8,0.25020012,6,,,0,,False,10,train,1
2668,0.0,751.90502,752.15522,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,0.0,-40.0,4.0,null,0.8,0.25020012,8,,,0,,False,10,train,0
2669,0.0,752.15522,752.40544,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,45.0,40.0,4.0,null,0.8,0.25022238,186,,,0,,False,10,train,1
2670,0.0,752.40544,752.65567,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,0.0,40.0,4.0,null,0.8,0.25022238,53,,,0,,False,11,test,0
2671,0.0,752.65567,752.90589,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,0.0,40.0,4.0,null,0.8,0.25022238,201,,,0,,False,8,test,0
2672,0.0,752.90589,753.15611,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,0.0,-30.0,4.0,null,0.8,0.25022238,183,,,0,,False,10,train,0
2673,0.0,753.15611,753.40631,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,0.0,-40.0,4.0,null,0.8,0.25020012,19,,,0,,False,8,test,0
2674,0.0,753.40631,753.65651,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,45.0,20.0,4.0,null,0.8,0.25020012,224,,,0,,False,9,train,1
2675,0.0,753.65651,753.90671,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,0.0,30.0,4.0,null,0.8,0.25020012,143,,,0,,False,11,test,0
2676,0.0,753.90671,754.15691,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,0.0,40.0,4.0,null,0.8,0.25020012,212,,,0,,False,11,test,0
2677,0.0,754.15691,754.40713,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,90.0,30.0,4.0,null,0.8,0.25021488,46,,,0,,False,12,train,2
2678,0.0,754.40713,754.65734,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,0.0,-10.0,4.0,null,0.8,0.25021488,173,,,0,,False,11,test,0
2679,0.0,754.65734,754.90756,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,0.0,30.0,4.0,null,0.8,0.25021488,187,,,0,,False,11,test,0
2680,0.0,754.90756,755.15777,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,0.0,40.0,4.0,null,0.8,0.25021488,201,,,0,,False,9,train,0
2681,0.0,755.15777,755.40797,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,90.0,10.0,4.0,null,0.8,0.25019762,182,,,0,,False,9,train,2
2682,0.0,755.40797,755.65817,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,90.0,20.0,4.0,null,0.8,0.25019762,225,,,0,,False,8,test,2
2683,0.0,755.65817,755.90836,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,90.0,0.0,4.0,null,0.8,0.25019762,105,,,0,,False,12,train,2
2684,0.0,755.90836,756.15856,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,45.0,40.0,4.0,null,0.8,0.25019762,39,,,0,,False,10,train,1
2685,0.0,756.15856,756.40878,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,45.0,-30.0,4.0,null,0.8,0.25021738,240,,,0,,False,8,test,1
2686,0.0,756.40878,756.659,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,0.0,20.0,4.0,null,0.8,0.25021738,161,,,0,,False,9,train,0
2687,0.0,756.659,756.90921,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,90.0,40.0,4.0,null,0.8,0.25021738,142,,,0,,False,13,train,2
2688,0.0,756.90921,757.15943,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,0.0,30.0,4.0,null,0.8,0.25021738,50,,,0,,False,8,test,0
2689,0.0,757.15943,757.40963,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,0.0,30.0,4.0,null,0.8,0.25020262,190,,,0,,False,8,test,0
2690,0.0,757.40963,757.65984,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,0.0,-20.0,4.0,null,0.8,0.25020262,199,,,0,,False,10,train,0
2691,0.0,757.65984,757.91004,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,45.0,-40.0,4.0,null,0.8,0.25020262,243,,,0,,False,9,train,1
2692,0.0,757.91004,758.16024,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,0.0,20.0,4.0,null,0.8,0.25020262,211,,,0,,False,10,train,0
2693,0.0,758.16024,758.41045,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,45.0,0.0,4.0,null,0.8,0.25021238,216,,,0,,False,10,train,1
2694,0.0,758.41045,758.66067,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,0.0,-30.0,4.0,null,0.8,0.25021238,34,,,0,,False,11,test,0
2695,0.0,758.66067,758.91088,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,45.0,-20.0,4.0,null,0.8,0.25021238,37,,,0,,False,11,test,1
2696,0.0,758.91088,759.16109,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,45.0,-10.0,4.0,null,0.8,0.25021238,42,,,0,,False,11,test,1
2697,0.0,759.16109,759.4113,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,45.0,-30.0,4.0,null,0.8,0.25020762,102,,,0,,False,12,train,1
2698,0.0,759.4113,759.66151,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,45.0,0.0,4.0,null,0.8,0.25020762,48,,,0,,False,13,train,1
2699,0.0,759.66151,759.91171,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,90.0,-40.0,4.0,null,0.8,0.25020762,25,,,0,,False,9,train,2
2700,0.0,759.91171,760.16192,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,90.0,10.0,4.0,null,0.8,0.25020762,92,,,0,,False,10,train,2
2701,0.0,760.16192,760.41214,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,0.0,30.0,4.0,null,0.8,0.25021488,50,,,0,,False,9,train,0
2702,0.0,760.41214,760.66235,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,45.0,20.0,4.0,null,0.8,0.25021488,171,,,0,,False,12,train,1
2703,0.0,760.66235,760.91257,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,0.0,-20.0,4.0,null,0.8,0.25021488,199,,,0,,False,11,test,0
2704,0.0,760.91257,761.16278,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,0.0,-40.0,4.0,null,0.8,0.25021488,26,,,0,,False,9,train,0
2705,0.0,761.16278,761.41298,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,45.0,40.0,4.0,null,0.8,0.25020262,106,,,0,,False,11,test,1
2706,0.0,761.41298,761.66319,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,90.0,-20.0,4.0,null,0.8,0.25020262,169,,,0,,False,10,train,2
2707,0.0,761.66319,761.91339,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,45.0,30.0,4.0,null,0.8,0.25020262,91,,,0,,False,10,train,1
2708,0.0,761.91339,762.16359,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,90.0,30.0,4.0,null,0.8,0.25020262,46,,,0,,False,13,train,2
2709,0.0,762.16359,762.41381,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,0.0,0.0,4.0,null,0.8,0.25022238,83,,,0,,False,10,train,0
