unit_id,autocorr_tau,err_ac,spike_count_ac
9000231,999.9999940967232,11280.626589465743,77.0
9000232,61.76445625699221,316.60214630025,7.0
9000233,999.9999999999999,913.5817915658248,640.0
9000234,999.9999999999999,2513.3128730949147,413.0
9000235,999.9999999999998,3062.6044789481093,233.0
9000236,20.809755676744455,40.5056121955354,10.0
9000237,999.9999999651419,3927.531117696847,144.0
9000238,609.328021848625,2522.0624115472447,103.0
9000239,392.2588173317763,488.1779847378736,192.0
9000240,999.9999999999999,2499.5482130415758,328.0
9000241,999.9999999999999,3546.9921760879856,126.0
9000242,123.39073889391217,14.183762423055253,500.0
9000243,800.6277826769933,738.4860729888,638.0
9000244,999.9999999999999,1534.7272257298052,1136.0
9000245,237.3512249678986,451.6784360291432,113.0
9000246,56.24225436760124,45.71567515066527,13.0
9000247,999.9999999999367,51759.52671817577,12.0
9000248,545.1632091935471,905.0722216852577,195.0
9000249,999.9999999999999,61555.19198933988,10.0
9000250,999.9999999999992,16243.091031341954,57.0
9000251,999.9999999999999,1892.3609722982555,985.0
9000252,165.80940398463954,58.64709413670681,341.0
9000253,999.9999999999999,990.4723255547063,1720.0
9000254,999.9999996113689,1102.5193035276277,1648.0
9000255,94.39913463780411,54.66058960860511,58.0
9000256,999.9999999999999,1660.9842962528624,197.0
9000257,877.9066480570085,4886.235390873108,84.0
9000258,999.9999999999999,3823.2999108269696,231.0
9000259,999.9999999999999,359.7001392100639,4053.0
9000260,999.9999999999999,7833.9147486752745,112.0
9000261,999.9999999999999,1669.9770395172047,335.0
9000262,999.9999999999999,1885.090536951159,506.0
9000263,999.9991127341958,1899.627527878036,183.0
9000264,999.9999999999999,735.826696755379,2929.0
9000265,999.9999999999999,5923.254676689562,143.0
9000266,35.65273742005088,13.959537048884865,46.0
9000267,545.6239586818464,408.30608458478054,877.0
9000268,999.9649257017361,14178.979233544333,55.0
9000269,1.0000000000709979,1909.2359397042214,11.0
9000270,192.43478171655104,78.1255837130338,241.0
9000271,999.9999999999999,763.5986833339256,3799.0
9000272,844.1226569564865,0.0,19.0
9000273,999.9999999986555,100364.20544038528,20.0
9000274,999.9999999999999,1712.3365280140406,414.0
9000275,1.0000003134121127,0.0,20.0
9000276,999.9999999999999,898.7224295998562,1482.0
