stimulus_presentation_id,stimulus_block,start_time,stop_time,coherence,Speed,y_position,x_position,orientation,Dir,size,spatial_frequency,contrast,frame,stimulus_name,color,temporal_frequency,phase,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2756,0.0,758.30788,758.55808,null,null,-30.0,30.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020087,135,,,0,,False,10,train,1
2757,0.0,758.55808,758.80831,null,null,-20.0,10.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25022913,24,,,0,,False,12,train,0
2758,0.0,758.80831,759.05854,null,null,0.0,30.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25022913,189,,,0,,False,11,test,1
2759,0.0,759.05854,759.30877,null,null,-40.0,-20.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25022913,144,,,0,,False,10,train,1
2760,0.0,759.30877,759.559,null,null,-20.0,10.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25022913,168,,,0,,False,12,train,1
2761,0.0,759.559,759.80919,null,null,-10.0,-30.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25019337,209,,,0,,False,11,test,2
2762,0.0,759.80919,760.05938,null,null,-10.0,40.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25019337,220,,,0,,False,9,train,0
2763,0.0,760.05938,760.30958,null,null,20.0,0.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25019337,213,,,0,,False,8,test,0
2764,0.0,760.30958,760.55977,null,null,0.0,-30.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25019337,161,,,0,,False,13,train,0
2765,0.0,760.55977,760.80997,null,null,0.0,10.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020163,20,,,0,,False,11,test,2
2766,0.0,760.80997,761.06017,null,null,-40.0,-40.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020163,177,,,0,,False,11,test,2
2767,0.0,761.06017,761.31038,null,null,0.0,30.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020163,225,,,0,,False,10,train,0
2768,0.0,761.31038,761.56058,null,null,-20.0,-30.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020163,60,,,0,,False,13,train,0
2769,0.0,761.56058,761.81079,null,null,-20.0,10.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021587,235,,,0,,False,10,train,2
2770,0.0,761.81079,762.06101,null,null,20.0,30.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021587,232,,,0,,False,11,test,0
2771,0.0,762.06101,762.31123,null,null,20.0,-30.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021587,14,,,0,,False,11,test,1
2772,0.0,762.31123,762.56144,null,null,40.0,-30.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021587,151,,,0,,False,8,test,0
2773,0.0,762.56144,762.81166,null,null,30.0,40.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021913,79,,,0,,False,8,test,2
2774,0.0,762.81166,763.06188,null,null,-10.0,-40.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021913,67,,,0,,False,10,train,0
2775,0.0,763.06188,763.3121,null,null,-30.0,20.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021913,40,,,0,,False,11,test,2
2776,0.0,763.3121,763.56232,null,null,-10.0,-20.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021913,23,,,0,,False,11,test,1
2777,0.0,763.56232,763.81252,null,null,10.0,0.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25019837,243,,,0,,False,10,train,2
2778,0.0,763.81252,764.06271,null,null,0.0,20.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25019837,166,,,0,,False,12,train,2
2779,0.0,764.06271,764.31291,null,null,-10.0,-40.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25019837,67,,,0,,False,11,test,0
2780,0.0,764.31291,764.56311,null,null,-20.0,20.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25019837,62,,,0,,False,11,test,2
2781,0.0,764.56311,764.81332,null,null,20.0,40.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020913,47,,,0,,False,10,train,1
2782,0.0,764.81332,765.06353,null,null,-30.0,10.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020913,165,,,0,,False,11,test,2
2783,0.0,765.06353,765.31374,null,null,30.0,10.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020913,128,,,0,,False,10,train,0
2784,0.0,765.31374,765.56395,null,null,40.0,40.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020913,139,,,0,,False,11,test,2
2785,0.0,765.56395,765.81416,null,null,-40.0,40.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020837,64,,,0,,False,11,test,1
2786,0.0,765.81416,766.06436,null,null,0.0,30.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020837,189,,,0,,False,12,train,1
2787,0.0,766.06436,766.31457,null,null,-20.0,40.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020837,129,,,0,,False,7,train,0
2788,0.0,766.31457,766.56478,null,null,-30.0,0.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020837,210,,,0,,False,12,train,1
2789,0.0,766.56478,766.81499,null,null,10.0,40.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021163,158,,,0,,False,12,train,1
2790,0.0,766.81499,767.0652,null,null,20.0,-30.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021163,8,,,0,,False,8,test,0
2791,0.0,767.0652,767.31542,null,null,-20.0,30.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021163,11,,,0,,False,13,train,1
2792,0.0,767.31542,767.56563,null,null,30.0,20.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021163,236,,,0,,False,11,test,0
2793,0.0,767.56563,767.81584,null,null,-10.0,-40.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020837,67,,,0,,False,12,train,0
2794,0.0,767.81584,768.06604,null,null,0.0,-40.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020837,88,,,0,,False,10,train,2
2795,0.0,768.06604,768.31625,null,null,-10.0,10.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020837,198,,,0,,False,11,test,0
2796,0.0,768.31625,768.56646,null,null,-10.0,20.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020837,94,,,0,,False,11,test,1
2797,0.0,768.56646,768.81667,null,null,20.0,-30.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021163,160,,,0,,False,10,train,2
2798,0.0,768.81667,769.06688,null,null,40.0,-30.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021163,151,,,0,,False,9,train,0
2799,0.0,769.06688,769.3171,null,null,20.0,10.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021163,112,,,0,,False,11,test,1
2800,0.0,769.3171,769.56731,null,null,-20.0,-10.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021163,208,,,0,,False,11,test,0
2801,0.0,769.56731,769.81751,null,null,-40.0,20.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020587,95,,,0,,False,12,train,2
2802,0.0,769.81751,770.06772,null,null,20.0,0.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020587,213,,,0,,False,9,train,0
2803,0.0,770.06772,770.31793,null,null,-30.0,-10.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020587,223,,,0,,False,12,train,0
2804,0.0,770.31793,770.56813,null,null,40.0,-20.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020587,101,,,0,,False,12,train,0
2805,0.0,770.56813,770.81834,null,null,20.0,20.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020663,70,,,0,,False,12,train,2
2806,0.0,770.81834,771.06854,null,null,10.0,-30.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020663,174,,,0,,False,11,test,1
2807,0.0,771.06854,771.31875,null,null,-40.0,30.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020663,61,,,0,,False,9,train,2
2808,0.0,771.31875,771.56896,null,null,-40.0,30.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020663,61,,,0,,False,10,train,2
2809,0.0,771.56896,771.81917,null,null,10.0,-20.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021587,48,,,0,,False,13,train,1
2810,0.0,771.81917,772.06939,null,null,20.0,-20.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021587,242,,,0,,False,12,train,2
2811,0.0,772.06939,772.31961,null,null,10.0,30.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021587,199,,,0,,False,11,test,2
2812,0.0,772.31961,772.56982,null,null,20.0,-30.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021587,8,,,0,,False,9,train,0
2813,0.0,772.56982,772.82003,null,null,30.0,30.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020663,77,,,0,,False,10,train,0
2814,0.0,772.82003,773.07023,null,null,30.0,20.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020663,240,,,0,,False,11,test,1
2815,0.0,773.07023,773.32044,null,null,10.0,-40.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020663,192,,,0,,False,11,test,0
2816,0.0,773.32044,773.57065,null,null,-40.0,-20.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020663,163,,,0,,False,12,train,0
2817,0.0,773.57065,773.82086,null,null,40.0,40.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020837,90,,,0,,False,9,train,0
2818,0.0,773.82086,774.07106,null,null,10.0,-40.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020837,92,,,0,,False,13,train,2
2819,0.0,774.07106,774.32127,null,null,30.0,-40.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020837,106,,,0,,False,12,train,0
2820,0.0,774.32127,774.57148,null,null,-20.0,40.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020837,65,,,0,,False,13,train,2
2821,0.0,774.57148,774.8217,null,null,30.0,0.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021413,89,,,0,,False,13,train,2
2822,0.0,774.8217,775.07191,null,null,40.0,-10.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021413,125,,,0,,False,9,train,0
2823,0.0,775.07191,775.32212,null,null,-10.0,-20.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021413,23,,,0,,False,12,train,1
2824,0.0,775.32212,775.57234,null,null,-10.0,10.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021413,198,,,0,,False,12,train,0
2825,0.0,775.57234,775.82254,null,null,-20.0,-10.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020337,233,,,0,,False,14,test,1
2826,0.0,775.82254,776.07274,null,null,-10.0,30.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020337,3,,,0,,False,10,train,2
2827,0.0,776.07274,776.32295,null,null,-10.0,20.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020337,184,,,0,,False,9,train,2
2828,0.0,776.32295,776.57315,null,null,-10.0,40.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020337,150,,,0,,False,7,train,1
2829,0.0,776.57315,776.82337,null,null,0.0,0.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021663,212,,,0,,False,13,train,2
2830,0.0,776.82337,777.07358,null,null,-10.0,-40.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021663,190,,,0,,False,12,train,1
2831,0.0,777.07358,777.3238,null,null,-10.0,-40.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021663,67,,,0,,False,13,train,0
2832,0.0,777.3238,777.57402,null,null,10.0,0.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021663,63,,,0,,False,12,train,0
2833,0.0,777.57402,777.82422,null,null,-10.0,-30.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020337,176,,,0,,False,12,train,1
2834,0.0,777.82422,778.07442,null,null,20.0,20.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020337,45,,,0,,False,13,train,0
2835,0.0,778.07442,778.32463,null,null,-10.0,30.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020337,85,,,0,,False,10,train,1
2836,0.0,778.32463,778.57483,null,null,-30.0,30.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020337,121,,,0,,False,13,train,2
2837,0.0,778.57483,778.82505,null,null,40.0,-30.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021913,205,,,0,,False,12,train,2
2838,0.0,778.82505,779.07527,null,null,0.0,-10.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021913,204,,,0,,False,8,test,0
2839,0.0,779.07527,779.32549,null,null,10.0,40.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021913,158,,,0,,False,13,train,1
2840,0.0,779.32549,779.57571,null,null,-10.0,40.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021913,150,,,0,,False,8,test,1
2841,0.0,779.57571,779.82591,null,null,10.0,40.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020087,103,,,0,,False,11,test,0
2842,0.0,779.82591,780.07611,null,null,40.0,40.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020087,44,,,0,,False,13,train,1
2843,0.0,780.07611,780.32631,null,null,0.0,30.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020087,225,,,0,,False,11,test,0
2844,0.0,780.32631,780.57651,null,null,-40.0,10.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020087,138,,,0,,False,11,test,1
2845,0.0,780.57651,780.82672,null,null,40.0,-10.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020913,56,,,0,,False,11,test,2
2846,0.0,780.82672,781.07693,null,null,20.0,0.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020913,213,,,0,,False,10,train,0
2847,0.0,781.07693,781.32714,null,null,-40.0,-10.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020913,215,,,0,,False,12,train,2
2848,0.0,781.32714,781.57735,null,null,40.0,-10.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020913,153,,,0,,False,10,train,1
2849,0.0,781.57735,781.82756,null,null,0.0,20.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021087,102,,,0,,False,11,test,1
2850,0.0,781.82756,782.07777,null,null,-10.0,-30.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021087,176,,,0,,False,13,train,1
2851,0.0,782.07777,782.32798,null,null,-30.0,-20.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021087,58,,,0,,False,9,train,1
2852,0.0,782.32798,782.57819,null,null,10.0,-30.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021087,96,,,0,,False,13,train,0
2853,0.0,782.57819,782.82839,null,null,20.0,-20.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25019913,51,,,0,,False,11,test,1
2854,0.0,782.82839,783.07859,null,null,0.0,40.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25019913,78,,,0,,False,12,train,1
2855,0.0,783.07859,783.32879,null,null,0.0,40.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25019913,33,,,0,,False,12,train,0
2856,0.0,783.32879,783.57899,null,null,20.0,30.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25019913,124,,,0,,False,11,test,2
2857,0.0,783.57899,783.8292,null,null,40.0,-30.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021587,151,,,0,,False,10,train,0
2858,0.0,783.8292,784.07942,null,null,0.0,-20.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021587,105,,,0,,False,12,train,0
2859,0.0,784.07942,784.32964,null,null,10.0,-20.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021587,113,,,0,,False,9,train,0
2860,0.0,784.32964,784.57985,null,null,10.0,30.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021587,199,,,0,,False,12,train,2
2861,0.0,784.57985,784.83007,null,null,-40.0,40.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021413,64,,,0,,False,12,train,1
2862,0.0,784.83007,785.08028,null,null,30.0,-40.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021413,130,,,0,,False,9,train,1
2863,0.0,785.08028,785.33049,null,null,-10.0,10.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021413,22,,,0,,False,9,train,2
2864,0.0,785.33049,785.58071,null,null,30.0,20.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021413,240,,,0,,False,12,train,1
2865,0.0,785.58071,785.83091,null,null,20.0,-40.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020587,55,,,0,,False,11,test,0
2866,0.0,785.83091,786.08112,null,null,0.0,10.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020587,142,,,0,,False,11,test,0
2867,0.0,786.08112,786.33133,null,null,20.0,-30.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020587,160,,,0,,False,11,test,2
2868,0.0,786.33133,786.58153,null,null,20.0,-30.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020587,160,,,0,,False,12,train,2
2869,0.0,786.58153,786.83174,null,null,-30.0,-40.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020413,59,,,0,,False,10,train,2
2870,0.0,786.83174,787.08194,null,null,20.0,20.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020413,185,,,0,,False,11,test,1
2871,0.0,787.08194,787.33214,null,null,20.0,-40.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020413,18,,,0,,False,10,train,2
2872,0.0,787.33214,787.58235,null,null,-30.0,-40.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020413,217,,,0,,False,12,train,0
2873,0.0,787.58235,787.83256,null,null,-30.0,20.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021087,39,,,0,,False,12,train,0
2874,0.0,787.83256,788.08277,null,null,-40.0,10.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021087,183,,,0,,False,12,train,2
2875,0.0,788.08277,788.33298,null,null,-30.0,0.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021087,167,,,0,,False,12,train,0
2876,0.0,788.33298,788.58319,null,null,30.0,40.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021087,170,,,0,,False,13,train,1
2877,0.0,788.58319,788.83341,null,null,-40.0,30.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021913,61,,,0,,False,11,test,2
2878,0.0,788.83341,789.08363,null,null,-10.0,10.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021913,22,,,0,,False,10,train,2
2879,0.0,789.08363,789.33385,null,null,-10.0,30.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021913,85,,,0,,False,11,test,1
2880,0.0,789.33385,789.58407,null,null,40.0,0.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021913,76,,,0,,False,11,test,2
2881,0.0,789.58407,789.83427,null,null,0.0,40.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020087,28,,,0,,False,13,train,2
2882,0.0,789.83427,790.08447,null,null,10.0,30.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020087,199,,,0,,False,13,train,2
2883,0.0,790.08447,790.33467,null,null,10.0,-30.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020087,16,,,0,,False,11,test,2
2884,0.0,790.33467,790.58487,null,null,-10.0,-10.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020087,171,,,0,,False,11,test,0
