unit_id,time_to_first_spike
6001766,
6001767,0.069
6001768,0.068
6001769,0.118
6001770,0.163
6001771,
6001772,0.048
6001773,0.151
6001774,
6001775,
6001776,0.072
6001777,0.155
6001778,0.161
6001779,0.0755
6001780,0.1355
6001781,0.149
6001782,
6001783,0.143
6001784,0.119
6001785,0.116
6001786,0.07
6001787,0.109
6001788,0.1625
6001789,0.098
6001790,0.076
6001791,0.0525
6001792,0.054
6001793,0.043
6001794,0.072
6001795,0.091
6001796,0.041
6001797,0.068
6001798,0.089
6001799,0.073
6001800,0.058
6001801,0.057
6001802,
6001803,0.0455
6001804,0.075
6001805,
6001806,0.082
6001807,0.147
6001808,0.099
6001809,0.09
6001810,0.078
6001811,0.07
6001812,0.069
6001813,0.081
6001814,0.0875
6001815,0.15
6001816,0.091
6001817,0.148
6001818,
6001819,
6001820,0.121
6001821,
6001822,0.095
6001823,
6001824,
6001825,0.143
6001826,
6001827,0.141
6001828,
6001829,
6001830,0.133
6001831,
6001832,0.0845
6001833,0.093
6001834,0.065
6001835,
6001836,0.133
6001837,0.111
6001838,0.0415
6001839,0.098
6001840,
6001841,
6001842,0.091
6001843,
6001844,0.0985
6001845,0.098
6001846,0.117
6001847,
6001848,0.09
6001849,0.114
6001850,0.114
6001851,0.101
6001852,0.0995
6001853,0.105
6001854,0.0985
6001855,0.107
6001856,0.099
6001857,0.104
6001858,0.065
6001859,0.091
6001860,0.041
6001861,0.155
6001862,0.094
6001863,0.102
6001864,0.1165
6001865,0.1145
6001866,0.079
6001867,0.0885
6001868,0.0825
6001869,0.078
6001870,0.14
6001871,0.043
6001872,0.105
6001873,0.062
6001874,0.1135
6001875,0.0975
6001876,0.102
6001877,0.1305
6001878,0.148
6001879,0.105
6001880,0.096
6001881,0.1325
6001882,0.099
6001883,0.087
6001884,0.047
6001885,0.12
6001886,0.117
6001887,0.123
6001888,0.103
6001889,0.092
6001890,0.108
6001891,0.1275
6001892,0.042
6001893,0.1145
6001894,0.085
6001895,0.101
6001896,0.1135
6001897,0.0965
6001898,0.1025
6001899,0.086
6001900,0.107
6001901,0.097
6001902,0.138
6001903,0.073
6001904,0.101
6001905,0.0755
6001906,0.0625
6001907,0.063
6001908,0.085
6001909,0.103
6001910,0.1005
6001911,0.099
6001912,0.082
6001913,0.047
6001914,0.0915
6001915,0.048
6001916,0.0895
6001917,0.105
6001918,0.055
6001919,0.0855
6001920,0.093
6001921,0.071
6001922,0.107
6001923,
6001924,0.14
6001925,0.126
6001926,0.112
6001927,0.108
6001928,0.118
6001929,0.122
6001930,0.112
6001931,0.109
6001932,0.12
6001933,0.121
6001934,0.104
6001935,0.109
6001936,0.108
6001937,0.1435
6001938,0.052
6001939,0.064
6001940,0.111
6001941,0.121
6001942,
6001943,0.114
6001944,0.122
6001945,0.096
6001946,0.124
6001947,0.076
6001948,0.0985
6001949,0.112
6001950,0.062
6001951,0.122
6001952,0.073
6001953,0.129
6001954,0.114
6001955,0.137
6001956,0.093
6001957,0.123
6001958,0.102
6001959,0.106
6001960,
6001961,0.105
6001962,0.082
6001963,0.066
6001964,0.0985
6001965,0.137
6001966,0.1195
6001967,0.11
6001968,0.0985
6001969,0.1045
6001970,0.101
6001971,0.063
6001972,0.15
6001973,
6001974,0.075
6001975,0.0845
6001976,0.1375
6001977,0.112
6001978,0.1175
6001979,0.108
6001980,0.12
6001981,0.122
6001982,0.086
6001983,0.104
6001984,0.076
6001985,0.062
6001986,0.131
6001987,0.072
6001988,0.1
6001989,0.1355
6001990,0.106
6001991,0.102
6001992,0.101
6001993,0.074
6001994,0.099
6001995,0.106
6001996,0.1045
6001997,0.093
6001998,0.104
6001999,0.11
6002000,0.099
6002001,0.116
6002002,0.113
6002003,0.107
6002004,0.0995
6002005,
6002006,0.048
6002007,0.123
6002008,0.1
6002009,0.0885
6002010,0.1225
6002011,0.103
6002012,0.104
6002013,0.115
6002014,0.086
6002015,0.094
6002016,0.111
6002017,0.0775
6002018,0.099
6002019,0.0815
6002020,0.086
6002021,0.069
6002022,0.0915
6002023,0.072
6002024,0.134
6002025,0.055
6002026,0.112
6002027,0.135
6002028,0.1065
6002029,
6002030,
6002031,0.124
6002032,0.1215
6002033,0.104
6002034,0.114
6002035,0.098
6002036,0.104
6002037,0.121
6002038,0.0975
6002039,0.0695
6002040,0.148
6002041,0.1265
6002042,0.0795
6002043,0.132
6002044,
6002045,
6002046,0.08
6002047,0.107
6002048,0.169
6002049,0.12
6002050,0.085
6002051,0.1115
6002052,0.099
6002053,0.0905
6002054,0.0925
6002055,0.14
6002056,0.085
6002057,
6002058,0.129
6002059,
6002060,0.125
6002061,0.105
6002062,0.122
6002063,0.103
6002064,0.0885
6002065,0.118
6002066,0.138
6002067,0.076
6002068,0.1135
6002069,0.0975
6002070,0.1125
6002071,0.131
6002072,0.052
6002073,0.12
6002074,0.134
6002075,0.143
6002076,0.126
6002077,0.115
6002078,0.134
6002079,0.1355
6002080,0.051
6002081,0.119
6002082,0.1
6002083,0.0855
6002084,0.1065
6002085,0.083
6002086,0.09
6002087,0.105
6002088,0.058
6002089,0.098
6002090,0.094
6002091,0.08
6002092,0.099
6002093,
6002094,0.0955
6002095,
6002096,0.098
6002097,0.109
6002098,0.121
6002099,0.094
6002100,0.108
6002101,0.073
6002102,0.107
6002103,0.0795
6002104,0.08
6002105,0.093
6002106,0.092
6002107,0.093
6002108,0.089
6002109,0.118
6002110,0.0875
6002111,0.086
6002112,0.114
6002113,0.1085
6002114,0.125
6002115,0.114
6002116,0.0785
6002117,0.129
6002118,0.111
6002119,0.096
6002120,0.09
6002121,0.07
6002122,0.0935
6002123,0.0965
6002124,
6002125,0.11
6002126,
6002127,0.1045
6002128,0.1205
6002129,0.087
6002130,0.076
6002131,0.041
6002132,0.147
6002133,0.1035
6002134,0.102
6002135,0.126
6002136,0.1125
6002137,0.102
6002138,0.108
6002139,0.092
6002140,0.126
6002141,0.063
6002142,0.131
6002143,0.1125
6002144,0.092
6002145,0.0905
6002146,0.078
6002147,0.096
6002148,0.093
6002149,0.0765
6002150,0.052
6002151,0.0845
6002152,0.0665
6002153,0.082
6002154,0.063
6002155,0.057
6002156,0.132
6002157,0.118
6002158,0.107
6002159,0.1215
6002160,0.1075
6002161,0.116
6002162,0.103
6002163,0.0965
6002164,0.108
6002165,0.081
6002166,0.044
6002167,0.095
6002168,0.051
6002169,0.093
6002170,
6002171,0.12
6002172,0.067
6002173,0.071
6002174,0.109
6002175,0.089
6002176,0.093
6002177,0.074
6002178,0.061
6002179,0.1555
6002180,0.082
6002181,0.07
6002182,0.135
6002183,0.069
6002184,0.086
6002185,0.075
6002186,0.078
6002187,0.109
6002188,0.068
6002189,0.0635
6002190,0.143
6002191,0.071
6002192,0.1015
6002193,0.064
6002194,0.078
6002195,0.0785
6002196,0.0615
6002197,0.0925
6002198,0.055
6002199,0.052
6002200,0.06
6002201,0.062
6002202,0.062
6002203,0.062
6002204,0.057
6002205,0.095
6002206,0.065
6002207,0.0505
6002208,0.057
6002209,0.063
6002210,0.05
6002211,0.054
6002212,0.055
6002213,0.0845
6002214,0.0595
6002215,0.081
6002216,0.059
6002217,0.07
6002218,0.052
6002219,0.099
6002220,0.063
6002221,0.055
6002222,0.102
6002223,0.098
6002224,0.053
6002225,0.0895
6002226,0.047
6002227,0.077
6002228,0.107
6002229,0.069
6002230,0.104
6002231,0.072
6002232,0.052
6002233,0.061
6002234,0.141
6002235,0.0845
6002236,0.099
6002237,0.048
6002238,0.099
6002239,0.071
6002240,0.0735
6002241,0.045
6002242,0.089
6002243,0.086
6002244,0.104
6002245,0.102
6002246,
6002247,0.087
6002248,0.087
6002249,0.09
6002250,0.073
6002251,0.063
6002252,0.065
6002253,0.102
6002254,0.066
6002255,0.121
6002256,0.052
6002257,0.053
6002258,0.1025
6002259,0.117
6002260,0.139
6002261,0.083
6002262,0.0575
6002263,0.06
6002264,0.079
6002265,0.066
6002266,0.07
6002267,0.071
6002268,0.071
6002269,0.05
6002270,0.043
6002271,0.036
6002272,0.058
6002273,0.086
6002274,0.152
6002275,0.0635
6002276,0.1165
6002277,0.078
6002278,0.068
6002279,0.047
6002280,0.0925
6002281,0.138
6002282,0.053
6002283,0.078
6002284,0.051
6002285,0.051
6002286,
6002287,0.103
6002288,0.035
6002289,0.0565
6002290,0.063
6002291,0.074
6002292,0.053
6002293,
6002294,0.063
6002295,0.051
6002296,0.086
6002297,0.056
6002298,0.047
6002299,0.055
6002300,0.0955
6002301,
6002302,0.112
6002303,
6002304,0.08
6002305,0.0695
6002306,0.057
6002307,0.059
6002308,0.0425
6002309,0.127
6002310,0.08
6002311,0.146
6002312,0.062
6002313,0.089
6002314,0.058
6002315,0.115
6002316,0.066
6002317,0.043
6002318,0.065
6002319,0.147
6002320,0.0675
6002321,0.066
6002322,0.058
6002323,0.084
6002324,0.06
6002325,0.08
6002326,0.078
6002327,0.0915
6002328,0.091
6002329,
6002330,
6002331,0.097
6002332,
6002333,
6002334,0.055
6002335,
6002336,0.1405
6002337,
6002338,
6002339,0.074
6002340,
6002341,
6002342,0.03
6002343,
6002344,0.1185
6002345,
6002346,
6002347,0.03
6002348,
6002349,
6002350,0.192
6002351,0.18
6002352,0.1285
