unit_id,cortical_depth,cortical_layer,ecephys_structure_acronym
6000791,1386.98,,V1_site6_B
6000792,1351.44,,V1_site6_B
6000793,1388.86,,V1_site6_B
6000794,1425.21,,V1_site6_B
6000795,1404.61,,V1_site6_B
6000796,1431.22,,V1_site6_B
6000797,1426.03,,V1_site6_B
6000798,1406.31,,V1_site6_B
6000799,1403.04,,V1_site6_B
6000800,1439.53,,V1_site6_B
6000801,1459.34,,V1_site6_B
6000802,1469.1,,V1_site6_B
6000803,1439.95,,V1_site6_B
6000804,1439.55,,V1_site6_B
6000805,1454.29,,V1_site6_B
6000806,1462.6,,V1_site6_B
6000807,1440.91,,V1_site6_B
6000808,1450.63,,V1_site6_B
6000809,1466.12,,V1_site6_B
6000810,1480.57,,V1_site6_B
6000811,1501.86,,V1_site6_B
6000812,1469.95,,V1_site6_B
6000813,1520.88,,V1_site6_B
6000814,1477.86,,V1_site6_B
6000815,1496.28,,V1_site6_B
6000816,1475.06,,V1_site6_B
6000817,1533.61,,V1_site6_B
6000818,1541.36,,V1_site6_B
6000819,1528.16,,V1_site6_B
6000820,1542.41,,V1_site6_B
6000821,1539.24,,V1_site6_B
6000822,1521.89,,V1_site6_B
6000823,1539.83,,V1_site6_B
6000824,1540.34,,V1_site6_B
6000825,1556.03,,V1_site6_B
6000826,1574.66,,V1_site6_B
6000827,1571.98,,V1_site6_B
6000828,1554.95,,V1_site6_B
6000829,1575.35,,V1_site6_B
6000830,1593.77,,V1_site6_B
6000831,1623.3,,V1_site6_B
6000832,1612.1,,V1_site6_B
6000833,1615.26,,V1_site6_B
6000834,1605.64,,V1_site6_B
6000835,1618.24,,V1_site6_B
6000836,1609.13,,V1_site6_B
6000837,1655.37,,V1_site6_B
6000838,1668.24,,V1_site6_B
6000839,1639.53,,V1_site6_B
6000840,1633.87,,V1_site6_B
6000841,1649.65,,V1_site6_B
6000842,1646.24,,V1_site6_B
6000843,1640.32,,V1_site6_B
6000844,1664.67,,V1_site6_B
6000845,1647.52,,V1_site6_B
6000846,1661.22,,V1_site6_B
6000847,1660.43,,V1_site6_B
6000848,1665.53,,V1_site6_B
6000849,1677.95,,V1_site6_B
6000850,1672.57,,V1_site6_B
6000851,1664.4,,V1_site6_B
6000852,1695.26,,V1_site6_B
6000853,1698.59,,V1_site6_B
6000854,1699.09,,V1_site6_B
6000855,1693.52,,V1_site6_B
6000856,1704.46,,V1_site6_B
6000857,1701.01,,V1_site6_B
6000858,1712.29,,V1_site6_B
6000859,1741.39,,V1_site6_B
6000860,1742.15,,V1_site6_B
6000861,1731.36,,V1_site6_B
6000862,1731.37,,V1_site6_B
6000863,1744.94,,V1_site6_B
6000864,1726.37,,V1_site6_B
6000865,1741.09,,V1_site6_B
6000866,1746.02,,V1_site6_B
6000867,1757.39,,V1_site6_B
6000868,1745.75,,V1_site6_B
6000869,1712.94,,V1_site6_B
6000870,1742.89,,V1_site6_B
6000871,1735.95,,V1_site6_B
6000872,1724.82,,V1_site6_B
6000873,1731.65,,V1_site6_B
6000874,1714.26,,V1_site6_B
6000875,1713.03,,V1_site6_B
6000876,1773.67,,V1_site6_B
6000877,1785.46,,V1_site6_B
6000878,1792.2,,V1_site6_B
6000879,1754.53,,V1_site6_B
6000880,1781.01,,V1_site6_B
6000881,1780.83,,V1_site6_B
6000882,1745.68,,V1_site6_B
6000883,1797.07,,V1_site6_B
6000884,1782.77,,V1_site6_B
6000885,1781.93,,V1_site6_B
6000886,1775.48,,V1_site6_B
6000887,1785.48,,V1_site6_B
6000888,1785.32,,V1_site6_B
6000889,1787.68,,V1_site6_B
6000890,1790.76,,V1_site6_B
6000891,1801.08,,V1_site6_B
6000892,1805.75,,V1_site6_B
6000893,1809.25,,V1_site6_B
6000894,1825.93,,V1_site6_B
6000895,1824.98,,V1_site6_B
6000896,1800.26,,V1_site6_B
6000897,1832.6,,V1_site6_B
6000898,1814.57,,V1_site6_B
6000899,1811.69,,V1_site6_B
6000900,1800.68,,V1_site6_B
6000901,1792.58,,V1_site6_B
6000902,1810.25,,V1_site6_B
6000903,1792.85,,V1_site6_B
6000904,1821.31,,V1_site6_B
6000905,1801.3,,V1_site6_B
6000906,1830.62,,V1_site6_B
6000907,1791.92,,V1_site6_B
6000908,1804.41,,V1_site6_B
6000909,1809.51,,V1_site6_B
6000910,1831.26,,V1_site6_B
6000911,1871.27,,V1_site6_B
6000912,1882.23,,V1_site6_B
6000913,1875.44,,V1_site6_B
6000914,1836.48,,V1_site6_B
6000915,1872.2,,V1_site6_B
6000916,1859.93,,V1_site6_B
6000917,1870.81,,V1_site6_B
6000918,1879.19,,V1_site6_B
6000919,1854.91,,V1_site6_B
6000920,1835.49,,V1_site6_B
6000921,1870.79,,V1_site6_B
6000922,1850.99,,V1_site6_B
6000923,1858.21,,V1_site6_B
6000924,1852.81,,V1_site6_B
6000925,1835.85,,V1_site6_B
6000926,1848.35,,V1_site6_B
6000927,1835.36,,V1_site6_B
6000928,1842.03,,V1_site6_B
6000929,1894.8,,V1_site6_B
6000930,1879.25,,V1_site6_B
6000931,1871.14,,V1_site6_B
6000932,1878.7,,V1_site6_B
6000933,1875.49,,V1_site6_B
6000934,1896.18,,V1_site6_B
6000935,1880.8,,V1_site6_B
6000936,1873.35,,V1_site6_B
6000937,1902.42,,V1_site6_B
6000938,1887.61,,V1_site6_B
6000939,1906.23,,V1_site6_B
6000940,1877.64,,V1_site6_B
6000941,1892.96,,V1_site6_B
6000942,1896.94,,V1_site6_B
6000943,1899.02,,V1_site6_B
6000944,1952.46,,V1_site6_B
6000945,1936.6,,V1_site6_B
6000946,1937.88,,V1_site6_B
6000947,1920.75,,V1_site6_B
6000948,1943.79,,V1_site6_B
6000949,1916.79,,V1_site6_B
6000950,1964.76,,V1_site6_B
6000951,1945.75,,V1_site6_B
6000952,1926.08,,V1_site6_B
6000953,1932.13,,V1_site6_B
6000954,1947.19,,V1_site6_B
6000955,1918.43,,V1_site6_B
6000956,1924.76,,V1_site6_B
6000957,1928.89,,V1_site6_B
6000958,1951.14,,V1_site6_B
6000959,1915.92,,V1_site6_B
6000960,1979.72,,V1_site6_B
6000961,2001.55,,V1_site6_B
6000962,1985.48,,V1_site6_B
6000963,1979.93,,V1_site6_B
6000964,1958.56,,V1_site6_B
6000965,1974.23,,V1_site6_B
6000966,1983.83,,V1_site6_B
6000967,1960.7,,V1_site6_B
6000968,1985.14,,V1_site6_B
6000969,1955.4,,V1_site6_B
6000970,1961.46,,V1_site6_B
6000971,1956.67,,V1_site6_B
6000972,1952.86,,V1_site6_B
6000973,1986.5,,V1_site6_B
6000974,1968.78,,V1_site6_B
6000975,1973.38,,V1_site6_B
6000976,1978.35,,V1_site6_B
6000977,1985.29,,V1_site6_B
6000978,1999.31,,V1_site6_B
6000979,2025.03,,V1_site6_B
6000980,1994.2,,V1_site6_B
6000981,2024.67,,V1_site6_B
6000982,2017.35,,V1_site6_B
6000983,2032.38,,V1_site6_B
6000984,2379.25,,V1_site6_B
6000985,2049.5,,V1_site6_B
6000986,2076.03,,V1_site6_B
6000987,2039.76,,V1_site6_B
6000988,2055.61,,V1_site6_B
6000989,2055.79,,V1_site6_B
6000990,2051.76,,V1_site6_B
6000991,2072.66,,V1_site6_B
6000992,2048.64,,V1_site6_B
6000993,2057.47,,V1_site6_B
6000994,2064.13,,V1_site6_B
6000995,2122.42,,V1_site6_B
6000996,2112.57,,V1_site6_B
6000997,2091.47,,V1_site6_B
6000998,2079.48,,V1_site6_B
6000999,2338.08,,V1_site6_B
6001000,2115.06,,V1_site6_B
6001001,2098.8,,V1_site6_B
6001002,2114.14,,V1_site6_B
6001003,2100.22,,V1_site6_B
6001004,2099.33,,V1_site6_B
6001005,2092.9,,V1_site6_B
6001006,2092.5,,V1_site6_B
6001007,2142.29,,V1_site6_B
6001008,2125.46,,V1_site6_B
6001009,2123.55,,V1_site6_B
6001010,2132.28,,V1_site6_B
6001011,2157.64,,V1_site6_B
6001012,2122.36,,V1_site6_B
6001013,2138.72,,V1_site6_B
6001014,2123.87,,V1_site6_B
6001015,2127.36,,V1_site6_B
6001016,2127.7,,V1_site6_B
6001017,2149.13,,V1_site6_B
6001018,2132.05,,V1_site6_B
6001019,2153.15,,V1_site6_B
6001020,2131.79,,V1_site6_B
6001021,2122.41,,V1_site6_B
6001022,2127.91,,V1_site6_B
6001023,2170.16,,V1_site6_B
6001024,2177.41,,V1_site6_B
6001025,2172.21,,V1_site6_B
6001026,2177.31,,V1_site6_B
6001027,2165.41,,V1_site6_B
6001028,2160.53,,V1_site6_B
6001029,2158.62,,V1_site6_B
6001030,2173.19,,V1_site6_B
6001031,2186.72,,V1_site6_B
6001032,2174.18,,V1_site6_B
6001033,2191.96,,V1_site6_B
6001034,2173.39,,V1_site6_B
6001035,2197.36,,V1_site6_B
6001036,2176.86,,V1_site6_B
6001037,2168.53,,V1_site6_B
6001038,2187.43,,V1_site6_B
6001039,2191.49,,V1_site6_B
6001040,2228.43,,V1_site6_B
6001041,2203.47,,V1_site6_B
6001042,2223.86,,V1_site6_B
6001043,2204.67,,V1_site6_B
6001044,2197.13,,V1_site6_B
6001045,2216.62,,V1_site6_B
6001046,2227.49,,V1_site6_B
6001047,2218.48,,V1_site6_B
6001048,2281.49,,V1_site6_B
6001049,2259.16,,V1_site6_B
6001050,2274.08,,V1_site6_B
6001051,2255.56,,V1_site6_B
6001052,2252.07,,V1_site6_B
6001053,2242.12,,V1_site6_B
6001054,2287.28,,V1_site6_B
6001055,2303.15,,V1_site6_B
6001056,2309.58,,V1_site6_B
6001057,2302.5,,V1_site6_B
6001058,2320.41,,V1_site6_B
6001059,2269.99,,V1_site6_B
6001060,2281.39,,V1_site6_B
6001061,2304.38,,V1_site6_B
6001062,2276.79,,V1_site6_B
6001063,2275.72,,V1_site6_B
6001064,2322.77,,V1_site6_B
6001065,2310.61,,V1_site6_B
6001066,2304.84,,V1_site6_B
6001067,2311.28,,V1_site6_B
6001068,2350.72,,V1_site6_B
6001069,2363.96,,V1_site6_B
6001070,2331.98,,V1_site6_B
6001071,2363.89,,V1_site6_B
6001072,2311.92,,V1_site6_B
6001073,2356.48,,V1_site6_B
6001074,2336.66,,V1_site6_B
6001075,2335.76,,V1_site6_B
6001076,2350.12,,V1_site6_B
6001077,2338.69,,V1_site6_B
6001078,2352.77,,V1_site6_B
6001079,2342.86,,V1_site6_B
6001080,2348.39,,V1_site6_B
6001081,2344.45,,V1_site6_B
6001082,2329.67,,V1_site6_B
6001083,2344.8,,V1_site6_B
6001084,2389.64,,V1_site6_B
6001085,2363.67,,V1_site6_B
6001086,2380.36,,V1_site6_B
6001087,2378.9,,V1_site6_B
6001088,2352.35,,V1_site6_B
6001089,2395.24,,V1_site6_B
6001090,2365.52,,V1_site6_B
6001091,2371.57,,V1_site6_B
6001092,2374.11,,V1_site6_B
6001093,2375.39,,V1_site6_B
6001094,2345.8,,V1_site6_B
6001095,2366.4,,V1_site6_B
6001096,2400.01,,V1_site6_B
6001097,2363.6,,V1_site6_B
6001098,2374.28,,V1_site6_B
6001099,2359.11,,V1_site6_B
6001100,2398.31,,V1_site6_B
6001101,2356.6,,V1_site6_B
6001102,2392.39,,V1_site6_B
6001103,2405.03,,V1_site6_B
6001104,2401.5,,V1_site6_B
6001105,2403.65,,V1_site6_B
6001106,2404.24,,V1_site6_B
6001107,2403.02,,V1_site6_B
6001108,2409.39,,V1_site6_B
6001109,2381.63,,V1_site6_B
6001110,2412.04,,V1_site6_B
6001111,2431.33,,V1_site6_B
6001112,2350.3,,V1_site6_B
6001113,2423.18,,V1_site6_B
6001114,2399.65,,V1_site6_B
6001115,2411.55,,V1_site6_B
6001116,2420.05,,V1_site6_B
6001117,2431.8,,V1_site6_B
6001118,2406.1,,V1_site6_B
6001119,2412.76,,V1_site6_B
6001120,2388.54,,V1_site6_B
6001121,2408.7,,V1_site6_B
6001122,2408.61,,V1_site6_B
6001123,2404.87,,V1_site6_B
6001124,2451.2,,V1_site6_B
6001125,2473.18,,V1_site6_B
6001126,2460.3,,V1_site6_B
6001127,2469.56,,V1_site6_B
6001128,2467.83,,V1_site6_B
6001129,2453.86,,V1_site6_B
6001130,2462.7,,V1_site6_B
6001131,2470.66,,V1_site6_B
6001132,2463.71,,V1_site6_B
6001133,2446.69,,V1_site6_B
6001134,2457.71,,V1_site6_B
6001135,2456.29,,V1_site6_B
6001136,2444.77,,V1_site6_B
6001137,2447.32,,V1_site6_B
6001138,2452.37,,V1_site6_B
6001139,2469.72,,V1_site6_B
6001140,2439.99,,V1_site6_B
6001141,2441.19,,V1_site6_B
6001142,2495.42,,V1_site6_B
6001143,2467.98,,V1_site6_B
6001144,2502.24,,V1_site6_B
6001145,2495.84,,V1_site6_B
6001146,2504.96,,V1_site6_B
6001147,2488.25,,V1_site6_B
6001148,2505.87,,V1_site6_B
6001149,2486.7,,V1_site6_B
6001150,2478.32,,V1_site6_B
6001151,2510.52,,V1_site6_B
6001152,2514.95,,V1_site6_B
6001153,2503.73,,V1_site6_B
6001154,2505.27,,V1_site6_B
6001155,2519.28,,V1_site6_B
6001156,2470.64,,V1_site6_B
6001157,2509.64,,V1_site6_B
6001158,2503.78,,V1_site6_B
6001159,2495.79,,V1_site6_B
6001160,2467.13,,V1_site6_B
6001161,2490.09,,V1_site6_B
6001162,2544.08,,V1_site6_B
6001163,2527.3,,V1_site6_B
6001164,1917.37,,V1_site6_B
6001165,2533.08,,V1_site6_B
6001166,2532.16,,V1_site6_B
6001167,2530.58,,V1_site6_B
6001168,2538.46,,V1_site6_B
6001169,2547.76,,V1_site6_B
6001170,2567.99,,V1_site6_B
6001171,2567.62,,V1_site6_B
6001172,2566.81,,V1_site6_B
6001173,2569.74,,V1_site6_B
6001174,2576.02,,V1_site6_B
6001175,2590.79,,V1_site6_B
6001176,2568.25,,V1_site6_B
6001177,2571.81,,V1_site6_B
6001178,2568.32,,V1_site6_B
6001179,2570.3,,V1_site6_B
6001180,2559.53,,V1_site6_B
6001181,2576.36,,V1_site6_B
6001182,2580.87,,V1_site6_B
6001183,2604.29,,V1_site6_B
6001184,2615.9,,V1_site6_B
6001185,2627.49,,V1_site6_B
6001186,2607.86,,V1_site6_B
6001187,2631.85,,V1_site6_B
6001188,2608.3,,V1_site6_B
6001189,2614.78,,V1_site6_B
6001190,2620.9,,V1_site6_B
6001191,2649.21,,V1_site6_B
6001192,2682.62,,V1_site6_B
6001193,2655.02,,V1_site6_B
6001194,2655.25,,V1_site6_B
6001195,2666.51,,V1_site6_B
6001196,2664.93,,V1_site6_B
6001197,2636.48,,V1_site6_B
6001198,2658.48,,V1_site6_B
6001199,2686.23,,V1_site6_B
6001200,2700.71,,V1_site6_B
6001201,2693.79,,V1_site6_B
6001202,2696.47,,V1_site6_B
6001203,1470.49,,V1_site6_B
6001204,2720.75,,V1_site6_B
6001205,2730.15,,V1_site6_B
6001206,2781.51,,V1_site6_B
6001207,3477.63,,V1_site6_B
6001208,3771.12,,V1_site6_B
6001209,3586.52,,V1_site6_B
6001210,3785.26,,V1_site6_B
6001211,4565.58,,V1_site6_B
6001212,4199.49,,V1_site6_B
6001213,3668.88,,V1_site6_B
6001214,3699.75,,V1_site6_B
6001215,2330.57,,V1_site6_B
6001216,3560.1,,V1_site6_B
6001217,3320.76,,V1_site6_B
6001218,3385.61,,V1_site6_B
6001219,2329.63,,V1_site6_B
6001220,3744.54,,V1_site6_B
6001221,3522.78,,V1_site6_B
6001222,3408.34,,V1_site6_B
6001223,3570.89,,V1_site6_B
6001224,3386.19,,V1_site6_B
6001225,3688.69,,V1_site6_B
6001226,2392.45,,V1_site6_B
6001227,226.23,,V1_site6_C
6001228,40.18,,V1_site6_C
6001229,59.33,,V1_site6_C
6001230,45.57,,V1_site6_C
6001231,126.53,,V1_site6_C
6001232,83.87,,V1_site6_C
6001233,74.67,,V1_site6_C
6001234,111.57,,V1_site6_C
6001235,86.74,,V1_site6_C
6001236,108.08,,V1_site6_C
6001237,110.44,,V1_site6_C
6001238,98.64,,V1_site6_C
6001239,82.6,,V1_site6_C
6001240,102.31,,V1_site6_C
6001241,95.09,,V1_site6_C
6001242,160.43,,V1_site6_C
6001243,163.05,,V1_site6_C
6001244,139.69,,V1_site6_C
6001245,141.31,,V1_site6_C
6001246,177.17,,V1_site6_C
6001247,197.97,,V1_site6_C
6001248,185.18,,V1_site6_C
6001249,177.9,,V1_site6_C
6001250,193.12,,V1_site6_C
6001251,185.66,,V1_site6_C
6001252,227.5,,V1_site6_C
6001253,231.73,,V1_site6_C
6001254,193.61,,V1_site6_C
6001255,231.95,,V1_site6_C
6001256,249.7,,V1_site6_C
6001257,230.69,,V1_site6_C
6001258,269.4,,V1_site6_C
6001259,247.27,,V1_site6_C
6001260,134.47,,V1_site6_C
6001261,304.47,,V1_site6_C
6001262,306.9,,V1_site6_C
6001263,308.35,,V1_site6_C
6001264,254.45,,V1_site6_C
6001265,354.54,,V1_site6_C
6001266,375.56,,V1_site6_C
6001267,249.07,,V1_site6_C
6001268,434.91,,V1_site6_C
6001269,432.05,,V1_site6_C
6001270,477.13,,V1_site6_C
6001271,483.5,,V1_site6_C
6001272,1838.7,,V1_site6_C
6001273,513.95,,V1_site6_C
6001274,526.25,,V1_site6_C
6001275,502.74,,V1_site6_C
6001276,518.53,,V1_site6_C
6001277,529.92,,V1_site6_C
6001278,518.75,,V1_site6_C
6001279,522.98,,V1_site6_C
6001280,546.47,,V1_site6_C
6001281,560.77,,V1_site6_C
6001282,562.74,,V1_site6_C
6001283,552.63,,V1_site6_C
6001284,526.61,,V1_site6_C
6001285,515.92,,V1_site6_C
6001286,581.84,,V1_site6_C
6001287,585.15,,V1_site6_C
6001288,563.82,,V1_site6_C
6001289,587.75,,V1_site6_C
6001290,576.79,,V1_site6_C
6001291,606.49,,V1_site6_C
6001292,560.14,,V1_site6_C
6001293,600.7,,V1_site6_C
6001294,559.3,,V1_site6_C
6001295,598.17,,V1_site6_C
6001296,638.3,,V1_site6_C
6001297,646.02,,V1_site6_C
6001298,614.86,,V1_site6_C
6001299,633.28,,V1_site6_C
6001300,647.62,,V1_site6_C
6001301,624.28,,V1_site6_C
6001302,658.3,,V1_site6_C
6001303,623.62,,V1_site6_C
6001304,635.48,,V1_site6_C
6001305,662.76,,V1_site6_C
6001306,655.0,,V1_site6_C
6001307,676.61,,V1_site6_C
6001308,688.83,,V1_site6_C
6001309,666.95,,V1_site6_C
6001310,664.42,,V1_site6_C
6001311,661.98,,V1_site6_C
6001312,678.44,,V1_site6_C
6001313,639.65,,V1_site6_C
6001314,692.01,,V1_site6_C
6001315,660.93,,V1_site6_C
6001316,692.19,,V1_site6_C
6001317,653.78,,V1_site6_C
6001318,680.47,,V1_site6_C
6001319,693.5,,V1_site6_C
6001320,720.03,,V1_site6_C
6001321,735.03,,V1_site6_C
6001322,688.63,,V1_site6_C
6001323,689.41,,V1_site6_C
6001324,738.33,,V1_site6_C
6001325,738.31,,V1_site6_C
6001326,709.96,,V1_site6_C
6001327,714.71,,V1_site6_C
6001328,700.08,,V1_site6_C
6001329,717.8,,V1_site6_C
6001330,726.07,,V1_site6_C
6001331,692.14,,V1_site6_C
6001332,710.04,,V1_site6_C
6001333,705.97,,V1_site6_C
6001334,699.04,,V1_site6_C
6001335,755.5,,V1_site6_C
6001336,748.44,,V1_site6_C
6001337,741.15,,V1_site6_C
6001338,785.39,,V1_site6_C
6001339,709.44,,V1_site6_C
6001340,722.01,,V1_site6_C
6001341,757.76,,V1_site6_C
6001342,778.61,,V1_site6_C
6001343,770.25,,V1_site6_C
6001344,786.54,,V1_site6_C
6001345,782.1,,V1_site6_C
6001346,770.34,,V1_site6_C
6001347,793.14,,V1_site6_C
6001348,798.69,,V1_site6_C
6001349,784.47,,V1_site6_C
6001350,771.18,,V1_site6_C
6001351,765.67,,V1_site6_C
6001352,805.52,,V1_site6_C
6001353,826.42,,V1_site6_C
6001354,826.01,,V1_site6_C
6001355,833.24,,V1_site6_C
6001356,816.05,,V1_site6_C
6001357,857.55,,V1_site6_C
6001358,873.4,,V1_site6_C
6001359,881.43,,V1_site6_C
6001360,869.52,,V1_site6_C
6001361,895.64,,V1_site6_C
6001362,847.05,,V1_site6_C
6001363,867.2,,V1_site6_C
6001364,876.3,,V1_site6_C
6001365,851.06,,V1_site6_C
6001366,901.46,,V1_site6_C
6001367,891.5,,V1_site6_C
6001368,896.77,,V1_site6_C
6001369,937.07,,V1_site6_C
6001370,925.74,,V1_site6_C
6001371,895.53,,V1_site6_C
6001372,914.9,,V1_site6_C
6001373,908.31,,V1_site6_C
6001374,937.99,,V1_site6_C
6001375,933.54,,V1_site6_C
6001376,949.37,,V1_site6_C
6001377,965.12,,V1_site6_C
6001378,946.31,,V1_site6_C
6001379,956.69,,V1_site6_C
6001380,986.4,,V1_site6_C
6001381,984.73,,V1_site6_C
6001382,981.96,,V1_site6_C
6001383,1006.94,,V1_site6_C
6001384,1002.0,,V1_site6_C
6001385,1025.15,,V1_site6_C
6001386,994.34,,V1_site6_C
6001387,990.62,,V1_site6_C
6001388,996.57,,V1_site6_C
6001389,990.51,,V1_site6_C
6001390,1039.13,,V1_site6_C
6001391,1059.07,,V1_site6_C
6001392,1026.53,,V1_site6_C
6001393,1038.52,,V1_site6_C
6001394,1023.14,,V1_site6_C
6001395,1041.84,,V1_site6_C
6001396,1034.48,,V1_site6_C
6001397,1018.76,,V1_site6_C
6001398,1043.62,,V1_site6_C
6001399,1025.92,,V1_site6_C
6001400,1060.72,,V1_site6_C
6001401,1094.03,,V1_site6_C
6001402,1039.15,,V1_site6_C
6001403,1074.97,,V1_site6_C
6001404,1067.54,,V1_site6_C
6001405,1054.96,,V1_site6_C
6001406,1094.22,,V1_site6_C
6001407,1073.39,,V1_site6_C
6001408,1101.57,,V1_site6_C
6001409,1088.65,,V1_site6_C
6001410,1081.05,,V1_site6_C
6001411,1106.71,,V1_site6_C
6001412,1081.51,,V1_site6_C
6001413,1081.23,,V1_site6_C
6001414,1104.51,,V1_site6_C
6001415,1121.12,,V1_site6_C
6001416,1107.08,,V1_site6_C
6001417,1089.8,,V1_site6_C
6001418,1094.92,,V1_site6_C
6001419,1104.3,,V1_site6_C
6001420,1105.84,,V1_site6_C
6001421,1108.04,,V1_site6_C
6001422,1140.34,,V1_site6_C
6001423,1152.86,,V1_site6_C
6001424,1142.73,,V1_site6_C
6001425,1136.66,,V1_site6_C
6001426,1141.19,,V1_site6_C
6001427,1150.89,,V1_site6_C
6001428,1128.49,,V1_site6_C
6001429,1195.4,,V1_site6_C
6001430,1190.38,,V1_site6_C
6001431,1188.34,,V1_site6_C
6001432,1204.07,,V1_site6_C
6001433,1170.47,,V1_site6_C
6001434,1204.54,,V1_site6_C
6001435,1218.49,,V1_site6_C
6001436,1235.63,,V1_site6_C
6001437,1236.54,,V1_site6_C
6001438,1223.6,,V1_site6_C
6001439,1227.07,,V1_site6_C
6001440,1238.52,,V1_site6_C
6001441,1230.48,,V1_site6_C
6001442,1276.79,,V1_site6_C
6001443,1238.73,,V1_site6_C
6001444,1238.04,,V1_site6_C
6001445,1274.89,,V1_site6_C
6001446,1253.67,,V1_site6_C
6001447,1290.3,,V1_site6_C
6001448,1339.39,,V1_site6_C
6001449,1309.45,,V1_site6_C
6001450,1346.03,,V1_site6_C
6001451,1347.03,,V1_site6_C
6001452,1343.4,,V1_site6_C
6001453,1362.36,,V1_site6_C
6001454,1390.95,,V1_site6_C
6001455,1394.27,,V1_site6_C
6001456,1396.58,,V1_site6_C
6001457,1353.0,,V1_site6_C
6001458,1402.2,,V1_site6_C
6001459,1382.51,,V1_site6_C
6001460,1433.56,,V1_site6_C
6001461,1850.59,,V1_site6_C
6001462,1400.06,,V1_site6_C
6001463,1438.65,,V1_site6_C
6001464,1437.78,,V1_site6_C
6001465,1449.47,,V1_site6_C
6001466,1439.56,,V1_site6_C
6001467,1431.43,,V1_site6_C
6001468,1468.9,,V1_site6_C
6001469,1474.46,,V1_site6_C
6001470,1467.92,,V1_site6_C
6001471,1444.23,,V1_site6_C
6001472,1491.39,,V1_site6_C
6001473,1473.85,,V1_site6_C
6001474,1486.35,,V1_site6_C
6001475,1431.77,,V1_site6_C
6001476,1460.01,,V1_site6_C
6001477,1474.05,,V1_site6_C
6001478,1503.54,,V1_site6_C
6001479,1515.51,,V1_site6_C
6001480,1510.04,,V1_site6_C
6001481,1485.45,,V1_site6_C
6001482,1505.36,,V1_site6_C
6001483,1507.44,,V1_site6_C
6001484,1513.91,,V1_site6_C
6001485,1507.64,,V1_site6_C
6001486,1534.06,,V1_site6_C
6001487,1542.99,,V1_site6_C
6001488,1537.21,,V1_site6_C
6001489,1551.37,,V1_site6_C
6001490,1546.77,,V1_site6_C
6001491,1558.89,,V1_site6_C
6001492,1578.01,,V1_site6_C
6001493,1553.42,,V1_site6_C
6001494,1540.62,,V1_site6_C
6001495,1526.14,,V1_site6_C
6001496,1545.59,,V1_site6_C
6001497,1538.66,,V1_site6_C
6001498,1550.47,,V1_site6_C
6001499,1529.48,,V1_site6_C
6001500,1550.82,,V1_site6_C
6001501,1540.32,,V1_site6_C
6001502,1567.23,,V1_site6_C
6001503,1559.1,,V1_site6_C
6001504,1578.77,,V1_site6_C
6001505,1583.43,,V1_site6_C
6001506,1589.8,,V1_site6_C
6001507,1825.12,,V1_site6_C
6001508,1581.98,,V1_site6_C
6001509,1609.8,,V1_site6_C
6001510,1546.73,,V1_site6_C
6001511,1558.17,,V1_site6_C
6001512,1602.17,,V1_site6_C
6001513,1587.15,,V1_site6_C
6001514,1585.52,,V1_site6_C
6001515,1633.74,,V1_site6_C
6001516,1642.74,,V1_site6_C
6001517,1618.52,,V1_site6_C
6001518,1626.27,,V1_site6_C
6001519,1603.27,,V1_site6_C
6001520,1657.12,,V1_site6_C
6001521,1630.87,,V1_site6_C
6001522,1659.73,,V1_site6_C
6001523,1617.21,,V1_site6_C
6001524,1613.69,,V1_site6_C
6001525,1633.85,,V1_site6_C
6001526,1621.62,,V1_site6_C
6001527,1648.6,,V1_site6_C
6001528,1680.75,,V1_site6_C
6001529,1684.8,,V1_site6_C
6001530,1674.82,,V1_site6_C
6001531,1678.48,,V1_site6_C
6001532,1675.35,,V1_site6_C
6001533,1662.87,,V1_site6_C
6001534,1705.2,,V1_site6_C
6001535,1704.32,,V1_site6_C
6001536,1707.41,,V1_site6_C
6001537,1710.74,,V1_site6_C
6001538,1728.77,,V1_site6_C
6001539,1696.95,,V1_site6_C
6001540,1717.66,,V1_site6_C
6001541,1762.55,,V1_site6_C
6001542,1748.02,,V1_site6_C
6001543,1751.77,,V1_site6_C
6001544,1744.93,,V1_site6_C
6001545,1750.53,,V1_site6_C
6001546,1734.62,,V1_site6_C
6001547,1762.44,,V1_site6_C
6001548,1749.75,,V1_site6_C
6001549,1756.71,,V1_site6_C
6001550,1795.42,,V1_site6_C
6001551,1832.92,,V1_site6_C
6001552,1765.84,,V1_site6_C
6001553,1775.06,,V1_site6_C
6001554,1802.53,,V1_site6_C
6001555,1790.65,,V1_site6_C
6001556,1796.88,,V1_site6_C
6001557,1829.12,,V1_site6_C
6001558,1818.37,,V1_site6_C
6001559,1866.38,,V1_site6_C
6001560,1841.2,,V1_site6_C
6001561,1820.56,,V1_site6_C
6001562,1804.81,,V1_site6_C
6001563,1835.9,,V1_site6_C
6001564,1818.86,,V1_site6_C
6001565,1815.28,,V1_site6_C
6001566,1886.03,,V1_site6_C
6001567,1864.54,,V1_site6_C
6001568,1851.21,,V1_site6_C
6001569,1888.27,,V1_site6_C
6001570,1833.16,,V1_site6_C
6001571,1872.24,,V1_site6_C
6001572,1865.13,,V1_site6_C
6001573,1869.07,,V1_site6_C
6001574,1877.53,,V1_site6_C
