stimulus_presentation_id,stimulus_block,start_time,stop_time,contrast,spatial_frequency,color,coherence,Speed,y_position,frame,temporal_frequency,orientation,Dir,phase,x_position,stimulus_name,size,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1751,0.0,506.50959,506.75982,0.8,0.08,null,null,null,10.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,"[20.0, 20.0]",0.25023733,157,,,0,,False,7,train,2
1752,0.0,506.75982,507.01006,0.8,0.08,null,null,null,10.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,"[20.0, 20.0]",0.25023733,132,,,0,,False,7,train,2
1753,0.0,507.01006,507.26024,0.8,0.08,null,null,null,10.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,"[20.0, 20.0]",0.25017767,45,,,0,,False,8,test,1
1754,0.0,507.26024,507.51042,0.8,0.08,null,null,null,30.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,"[20.0, 20.0]",0.25017767,129,,,0,,False,9,train,1
1755,0.0,507.51042,507.76059,0.8,0.08,null,null,null,20.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25017767,182,,,0,,False,10,train,0
1756,0.0,507.76059,508.01077,0.8,0.08,null,null,null,-30.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,"[20.0, 20.0]",0.25017767,166,,,0,,False,7,train,1
1757,0.0,508.01077,508.261,0.8,0.08,null,null,null,-40.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25022733,211,,,0,,False,7,train,1
1758,0.0,508.261,508.51123,0.8,0.08,null,null,null,-40.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,"[20.0, 20.0]",0.25022733,81,,,0,,False,8,test,0
1759,0.0,508.51123,508.76145,0.8,0.08,null,null,null,-10.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,"[20.0, 20.0]",0.25022733,120,,,0,,False,9,train,2
1760,0.0,508.76145,509.01168,0.8,0.08,null,null,null,30.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25022733,156,,,0,,False,6,train,2
1761,0.0,509.01168,509.26187,0.8,0.08,null,null,null,-20.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,"[20.0, 20.0]",0.25019267,83,,,0,,False,4,train,1
1762,0.0,509.26187,509.51207,0.8,0.08,null,null,null,40.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,"[20.0, 20.0]",0.25019267,73,,,0,,False,4,train,0
1763,0.0,509.51207,509.76226,0.8,0.08,null,null,null,-20.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25019267,177,,,0,,False,9,train,0
1764,0.0,509.76226,510.01245,0.8,0.08,null,null,null,-20.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,"[20.0, 20.0]",0.25019267,217,,,0,,False,8,test,1
1765,0.0,510.01245,510.26267,0.8,0.08,null,null,null,-40.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,"[20.0, 20.0]",0.25022233,121,,,0,,False,7,train,2
1766,0.0,510.26267,510.5129,0.8,0.08,null,null,null,0.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,"[20.0, 20.0]",0.25022233,109,,,0,,False,7,train,0
1767,0.0,510.5129,510.76312,0.8,0.08,null,null,null,-10.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,"[20.0, 20.0]",0.25022233,151,,,0,,False,8,test,1
1768,0.0,510.76312,511.01334,0.8,0.08,null,null,null,10.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,"[20.0, 20.0]",0.25022233,132,,,0,,False,8,test,2
1769,0.0,511.01334,511.26353,0.8,0.08,null,null,null,-10.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,"[20.0, 20.0]",0.25019017,55,,,0,,False,5,test,0
1770,0.0,511.26353,511.51372,0.8,0.08,null,null,null,-40.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,"[20.0, 20.0]",0.25019017,68,,,0,,False,5,test,1
1771,0.0,511.51372,511.76391,0.8,0.08,null,null,null,-20.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25019017,110,,,0,,False,6,train,0
1772,0.0,511.76391,512.0141,0.8,0.08,null,null,null,20.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,"[20.0, 20.0]",0.25019017,103,,,0,,False,9,train,0
1773,0.0,512.0141,512.26432,0.8,0.08,null,null,null,40.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25021733,236,,,0,,False,10,train,2
1774,0.0,512.26432,512.51454,0.8,0.08,null,null,null,0.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,"[20.0, 20.0]",0.25021733,23,,,0,,False,8,test,2
1775,0.0,512.51454,512.76475,0.8,0.08,null,null,null,30.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25021733,60,,,0,,False,9,train,0
1776,0.0,512.76475,513.01497,0.8,0.08,null,null,null,10.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,"[20.0, 20.0]",0.25021733,20,,,0,,False,4,train,1
1777,0.0,513.01497,513.26517,0.8,0.08,null,null,null,30.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25020267,156,,,0,,False,7,train,2
1778,0.0,513.26517,513.51538,0.8,0.08,null,null,null,20.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25020267,51,,,0,,False,7,train,1
1779,0.0,513.51538,513.76558,0.8,0.08,null,null,null,20.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,"[20.0, 20.0]",0.25020267,86,,,0,,False,8,test,2
1780,0.0,513.76558,514.01578,0.8,0.08,null,null,null,0.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,"[20.0, 20.0]",0.25020267,114,,,0,,False,9,train,2
1781,0.0,514.01578,514.266,0.8,0.08,null,null,null,-30.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25021483,221,,,0,,False,4,train,2
1782,0.0,514.266,514.51621,0.8,0.08,null,null,null,-10.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,"[20.0, 20.0]",0.25021483,29,,,0,,False,4,train,0
1783,0.0,514.51621,514.76643,0.8,0.08,null,null,null,20.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,"[20.0, 20.0]",0.25021483,202,,,0,,False,6,train,1
1784,0.0,514.76643,515.01664,0.8,0.08,null,null,null,-40.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,"[20.0, 20.0]",0.25021483,147,,,0,,False,6,train,1
1785,0.0,515.01664,515.26684,0.8,0.08,null,null,null,0.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,"[20.0, 20.0]",0.25019517,39,,,0,,False,5,test,0
1786,0.0,515.26684,515.51703,0.8,0.08,null,null,null,20.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,"[20.0, 20.0]",0.25019517,135,,,0,,False,8,test,2
1787,0.0,515.51703,515.76723,0.8,0.08,null,null,null,40.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,"[20.0, 20.0]",0.25019517,128,,,0,,False,6,train,1
1788,0.0,515.76723,516.01742,0.8,0.08,null,null,null,-40.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25019517,233,,,0,,False,7,train,0
1789,0.0,516.01742,516.26764,0.8,0.08,null,null,null,-40.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25021483,5,,,0,,False,8,test,2
1790,0.0,516.26764,516.51785,0.8,0.08,null,null,null,-20.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,"[20.0, 20.0]",0.25021483,22,,,0,,False,5,test,0
1791,0.0,516.51785,516.76807,0.8,0.08,null,null,null,20.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25021483,69,,,0,,False,6,train,1
1792,0.0,516.76807,517.01828,0.8,0.08,null,null,null,-40.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25021483,105,,,0,,False,5,test,0
1793,0.0,517.01828,517.26848,0.8,0.08,null,null,null,10.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,"[20.0, 20.0]",0.25020267,130,,,0,,False,5,test,0
1794,0.0,517.26848,517.51869,0.8,0.08,null,null,null,20.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,"[20.0, 20.0]",0.25020267,146,,,0,,False,7,train,1
1795,0.0,517.51869,517.76889,0.8,0.08,null,null,null,10.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,"[20.0, 20.0]",0.25020267,223,,,0,,False,9,train,2
1796,0.0,517.76889,518.01909,0.8,0.08,null,null,null,-10.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25020267,30,,,0,,False,8,test,1
1797,0.0,518.01909,518.26931,0.8,0.08,null,null,null,10.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,"[20.0, 20.0]",0.25021983,45,,,0,,False,9,train,1
1798,0.0,518.26931,518.51953,0.8,0.08,null,null,null,-40.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,"[20.0, 20.0]",0.25021983,68,,,0,,False,6,train,1
1799,0.0,518.51953,518.76975,0.8,0.08,null,null,null,30.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,"[20.0, 20.0]",0.25021983,181,,,0,,False,5,test,1
1800,0.0,518.76975,519.01997,0.8,0.08,null,null,null,-30.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25021983,205,,,0,,False,5,test,0
1801,0.0,519.01997,519.27017,0.8,0.08,null,null,null,0.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,"[20.0, 20.0]",0.25019767,64,,,0,,False,6,train,1
1802,0.0,519.27017,519.52037,0.8,0.08,null,null,null,-30.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25019767,209,,,0,,False,8,test,2
1803,0.0,519.52037,519.77056,0.8,0.08,null,null,null,-30.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25019767,87,,,0,,False,10,train,1
1804,0.0,519.77056,520.02076,0.8,0.08,null,null,null,20.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,"[20.0, 20.0]",0.25019767,197,,,0,,False,7,train,0
1805,0.0,520.02076,520.271,0.8,0.08,null,null,null,-30.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25023483,76,,,0,,False,8,test,1
1806,0.0,520.271,520.52123,0.8,0.08,null,null,null,-40.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25023483,233,,,0,,False,8,test,0
1807,0.0,520.52123,520.77147,0.8,0.08,null,null,null,20.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25023483,74,,,0,,False,7,train,1
1808,0.0,520.77147,521.0217,0.8,0.08,null,null,null,0.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,"[20.0, 20.0]",0.25023483,112,,,0,,False,6,train,0
1809,0.0,521.0217,521.27188,0.8,0.08,null,null,null,0.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,"[20.0, 20.0]",0.25018267,200,,,0,,False,8,test,1
1810,0.0,521.27188,521.52207,0.8,0.08,null,null,null,30.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,"[20.0, 20.0]",0.25018267,40,,,0,,False,10,train,1
1811,0.0,521.52207,521.77225,0.8,0.08,null,null,null,40.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,"[20.0, 20.0]",0.25018267,243,,,0,,False,5,test,2
1812,0.0,521.77225,522.02243,0.8,0.08,null,null,null,10.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,"[20.0, 20.0]",0.25018267,157,,,0,,False,8,test,2
1813,0.0,522.02243,522.27265,0.8,0.08,null,null,null,20.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,"[20.0, 20.0]",0.25021733,56,,,0,,False,8,test,0
1814,0.0,522.27265,522.52287,0.8,0.08,null,null,null,-20.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,"[20.0, 20.0]",0.25021733,99,,,0,,False,8,test,1
1815,0.0,522.52287,522.77308,0.8,0.08,null,null,null,0.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25021733,238,,,0,,False,7,train,1
1816,0.0,522.77308,523.0233,0.8,0.08,null,null,null,-40.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,"[20.0, 20.0]",0.25021733,178,,,0,,False,6,train,0
1817,0.0,523.0233,523.2735,0.8,0.08,null,null,null,30.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25019767,49,,,0,,False,8,test,1
1818,0.0,523.2735,523.5237,0.8,0.08,null,null,null,40.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,"[20.0, 20.0]",0.25019767,73,,,0,,False,5,test,0
1819,0.0,523.5237,523.77389,0.8,0.08,null,null,null,30.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,"[20.0, 20.0]",0.25019767,204,,,0,,False,7,train,0
1820,0.0,523.77389,524.02409,0.8,0.08,null,null,null,20.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,"[20.0, 20.0]",0.25019767,202,,,0,,False,7,train,1
1821,0.0,524.02409,524.27431,0.8,0.08,null,null,null,-10.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,"[20.0, 20.0]",0.25021733,241,,,0,,False,1,train,0
1822,0.0,524.27431,524.52453,0.8,0.08,null,null,null,0.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,"[20.0, 20.0]",0.25021733,188,,,0,,False,6,train,1
1823,0.0,524.52453,524.77474,0.8,0.08,null,null,null,20.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,"[20.0, 20.0]",0.25021733,198,,,0,,False,6,train,1
1824,0.0,524.77474,525.02496,0.8,0.08,null,null,null,20.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,"[20.0, 20.0]",0.25021733,32,,,0,,False,4,train,0
1825,0.0,525.02496,525.27516,0.8,0.08,null,null,null,10.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,"[20.0, 20.0]",0.25020017,82,,,0,,False,5,test,1
1826,0.0,525.27516,525.52536,0.8,0.08,null,null,null,20.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,"[20.0, 20.0]",0.25020017,170,,,0,,False,7,train,1
1827,0.0,525.52536,525.77556,0.8,0.08,null,null,null,-40.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,"[20.0, 20.0]",0.25020017,234,,,0,,False,6,train,2
1828,0.0,525.77556,526.02576,0.8,0.08,null,null,null,10.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,"[20.0, 20.0]",0.25020017,206,,,0,,False,5,test,2
1829,0.0,526.02576,526.27598,0.8,0.08,null,null,null,-40.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25021983,233,,,0,,False,9,train,0
1830,0.0,526.27598,526.5262,0.8,0.08,null,null,null,-10.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25021983,124,,,0,,False,10,train,2
1831,0.0,526.5262,526.77642,0.8,0.08,null,null,null,-40.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,"[20.0, 20.0]",0.25021983,234,,,0,,False,7,train,2
1832,0.0,526.77642,527.02664,0.8,0.08,null,null,null,40.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,"[20.0, 20.0]",0.25021983,62,,,0,,False,4,train,1
1833,0.0,527.02664,527.27683,0.8,0.08,null,null,null,30.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25019017,141,,,0,,False,4,train,2
1834,0.0,527.27683,527.52702,0.8,0.08,null,null,null,10.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,"[20.0, 20.0]",0.25019017,145,,,0,,False,6,train,0
1835,0.0,527.52702,527.77721,0.8,0.08,null,null,null,40.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25019017,58,,,0,,False,6,train,1
1836,0.0,527.77721,528.0274,0.8,0.08,null,null,null,0.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25019017,163,,,0,,False,6,train,1
1837,0.0,528.0274,528.27764,0.8,0.08,null,null,null,-30.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,"[20.0, 20.0]",0.25023483,166,,,0,,False,8,test,1
1838,0.0,528.27764,528.52787,0.8,0.08,null,null,null,30.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,"[20.0, 20.0]",0.25023483,17,,,0,,False,5,test,0
1839,0.0,528.52787,528.77811,0.8,0.08,null,null,null,30.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,"[20.0, 20.0]",0.25023483,8,,,0,,False,9,train,2
1840,0.0,528.77811,529.02834,0.8,0.08,null,null,null,-20.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,"[20.0, 20.0]",0.25023483,119,,,0,,False,9,train,0
1841,0.0,529.02834,529.27852,0.8,0.08,null,null,null,20.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,"[20.0, 20.0]",0.25018267,154,,,0,,False,3,train,0
1842,0.0,529.27852,529.52871,0.8,0.08,null,null,null,0.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25018267,192,,,0,,False,9,train,2
1843,0.0,529.52871,529.77889,0.8,0.08,null,null,null,-30.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25018267,221,,,0,,False,5,test,2
1844,0.0,529.77889,530.02907,0.8,0.08,null,null,null,-10.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,"[20.0, 20.0]",0.25018267,75,,,0,,False,7,train,1
1845,0.0,530.02907,530.27929,0.8,0.08,null,null,null,-40.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,"[20.0, 20.0]",0.25021733,68,,,0,,False,7,train,1
1846,0.0,530.27929,530.52951,0.8,0.08,null,null,null,-30.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,"[20.0, 20.0]",0.25021733,21,,,0,,False,8,test,2
1847,0.0,530.52951,530.77972,0.8,0.08,null,null,null,-40.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,"[20.0, 20.0]",0.25021733,81,,,0,,False,9,train,0
1848,0.0,530.77972,531.02994,0.8,0.08,null,null,null,40.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,"[20.0, 20.0]",0.25021733,149,,,0,,False,7,train,2
1849,0.0,531.02994,531.28015,0.8,0.08,null,null,null,30.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,"[20.0, 20.0]",0.25020517,237,,,0,,False,7,train,1
1850,0.0,531.28015,531.53035,0.8,0.08,null,null,null,-30.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,"[20.0, 20.0]",0.25020517,210,,,0,,False,4,train,0
1851,0.0,531.53035,531.78056,0.8,0.08,null,null,null,-30.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25020517,209,,,0,,False,9,train,2
1852,0.0,531.78056,532.03076,0.8,0.08,null,null,null,-40.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,"[20.0, 20.0]",0.25020517,178,,,0,,False,7,train,0
1853,0.0,532.03076,532.28098,0.8,0.08,null,null,null,40.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,"[20.0, 20.0]",0.25022233,222,,,0,,False,5,test,1
1854,0.0,532.28098,532.53121,0.8,0.08,null,null,null,40.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25022233,12,,,0,,False,7,train,1
1855,0.0,532.53121,532.78143,0.8,0.08,null,null,null,-20.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25022233,9,,,0,,False,7,train,1
1856,0.0,532.78143,533.03165,0.8,0.08,null,null,null,40.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,"[20.0, 20.0]",0.25022233,46,,,0,,False,8,test,0
1857,0.0,533.03165,533.28184,0.8,0.08,null,null,null,-10.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25018767,100,,,0,,False,6,train,0
1858,0.0,533.28184,533.53203,0.8,0.08,null,null,null,-40.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,"[20.0, 20.0]",0.25018767,121,,,0,,False,8,test,2
1859,0.0,533.53203,533.78221,0.8,0.08,null,null,null,20.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25018767,150,,,0,,False,9,train,0
1860,0.0,533.78221,534.0324,0.8,0.08,null,null,null,10.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,"[20.0, 20.0]",0.25018767,167,,,0,,False,8,test,0
1861,0.0,534.0324,534.28262,0.8,0.08,null,null,null,-20.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25021983,110,,,0,,False,7,train,0
1862,0.0,534.28262,534.53284,0.8,0.08,null,null,null,-10.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25021983,14,,,0,,False,8,test,0
1863,0.0,534.53284,534.78306,0.8,0.08,null,null,null,30.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,"[20.0, 20.0]",0.25021983,95,,,0,,False,7,train,2
1864,0.0,534.78306,535.03328,0.8,0.08,null,null,null,40.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,"[20.0, 20.0]",0.25021983,35,,,0,,False,8,test,1
1865,0.0,535.03328,535.28348,0.8,0.08,null,null,null,0.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25019767,92,,,0,,False,9,train,0
1866,0.0,535.28348,535.53368,0.8,0.08,null,null,null,40.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,"[20.0, 20.0]",0.25019767,15,,,0,,False,8,test,0
1867,0.0,535.53368,535.78387,0.8,0.08,null,null,null,-30.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,"[20.0, 20.0]",0.25019767,240,,,0,,False,6,train,0
1868,0.0,535.78387,536.03407,0.8,0.08,null,null,null,-20.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25019767,177,,,0,,False,10,train,0
1869,0.0,536.03407,536.28429,0.8,0.08,null,null,null,-30.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,"[20.0, 20.0]",0.25022233,26,,,0,,False,9,train,0
1870,0.0,536.28429,536.53452,0.8,0.08,null,null,null,10.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25022233,33,,,0,,False,10,train,2
1871,0.0,536.53452,536.78474,0.8,0.08,null,null,null,10.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,"[20.0, 20.0]",0.25022233,206,,,0,,False,6,train,2
1872,0.0,536.78474,537.03496,0.8,0.08,null,null,null,20.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,"[20.0, 20.0]",0.25022233,126,,,0,,False,6,train,2
1873,0.0,537.03496,537.28515,0.8,0.08,null,null,null,40.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25018767,179,,,0,,False,9,train,2
1874,0.0,537.28515,537.53534,0.8,0.08,null,null,null,-30.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,"[20.0, 20.0]",0.25018767,215,,,0,,False,6,train,1
1875,0.0,537.53534,537.78552,0.8,0.08,null,null,null,40.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,"[20.0, 20.0]",0.25018767,149,,,0,,False,8,test,2
1876,0.0,537.78552,538.03571,0.8,0.08,null,null,null,20.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,"[20.0, 20.0]",0.25018767,72,,,0,,False,6,train,2
1877,0.0,538.03571,538.28595,0.8,0.08,null,null,null,-30.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,"[20.0, 20.0]",0.25023483,53,,,0,,False,10,train,2
1878,0.0,538.28595,538.53618,0.8,0.08,null,null,null,-40.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,"[20.0, 20.0]",0.25023483,191,,,0,,False,8,test,0
1879,0.0,538.53618,538.78642,0.8,0.08,null,null,null,20.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,"[20.0, 20.0]",0.25023483,197,,,0,,False,8,test,0
