unit_id,time_to_first_spike
4001732,0.081
4001733,0.102
4001734,0.0735
4001735,0.079
4001736,0.082
4001737,0.077
4001738,0.111
4001739,0.06
4001740,0.107
4001741,0.083
4001742,0.107
4001743,0.082
4001744,0.06
4001745,0.0995
4001746,0.088
4001747,0.1195
4001748,0.126
4001749,0.12
4001750,0.112
4001751,0.087
4001752,0.074
4001753,0.076
4001754,0.048
4001755,0.049
4001756,0.113
4001757,0.098
4001758,
4001759,0.0925
4001760,0.103
4001761,0.1145
4001762,0.113
4001763,0.151
4001764,0.1085
4001765,0.041
4001766,0.121
4001767,0.109
4001768,0.1065
4001769,0.046
4001770,0.0905
4001771,0.097
4001772,
4001773,0.107
4001774,0.129
4001775,0.14
4001776,0.085
4001777,0.121
4001778,0.1135
4001779,0.137
4001780,0.0815
4001781,0.0815
4001782,0.086
4001783,0.06
4001784,0.102
4001785,0.123
4001786,0.0815
4001787,0.1075
4001788,
4001789,0.124
4001790,0.0945
4001791,0.1075
4001792,0.1
4001793,0.122
4001794,0.088
4001795,0.1005
4001796,
4001797,
4001798,0.084
4001799,0.087
4001800,0.129
4001801,0.117
4001802,0.136
4001803,0.0955
4001804,0.073
4001805,0.1065
4001806,0.075
4001807,0.1385
4001808,
4001809,0.065
4001810,0.115
4001811,0.112
4001812,0.096
4001813,
4001814,0.066
4001815,0.099
4001816,0.097
4001817,0.11
4001818,0.086
4001819,0.1305
4001820,0.111
4001821,0.171
4001822,0.106
4001823,0.056
4001824,0.1285
4001825,0.1095
4001826,0.077
4001827,0.0415
4001828,0.1335
4001829,0.1365
4001830,0.042
4001831,0.0815
4001832,0.076
4001833,0.112
4001834,0.0905
4001835,0.127
4001836,0.09
4001837,0.09
4001838,0.103
4001839,0.082
4001840,0.083
4001841,0.0965
4001842,0.096
4001843,0.089
4001844,0.088
4001845,0.107
4001846,0.094
4001847,0.0735
4001848,0.082
4001849,0.079
4001850,0.114
4001851,0.082
4001852,0.05
4001853,0.079
4001854,0.1165
4001855,0.0675
4001856,0.085
4001857,0.08
4001858,0.12
4001859,0.081
4001860,0.0935
4001861,0.055
4001862,0.083
4001863,0.075
4001864,0.0815
4001865,0.178
4001866,0.091
4001867,0.0715
4001868,0.038
4001869,0.11
4001870,0.1015
4001871,0.071
4001872,0.094
4001873,0.0955
4001874,0.113
4001875,0.083
4001876,0.098
4001877,0.0965
4001878,0.096
4001879,0.0935
4001880,0.118
4001881,0.0835
4001882,0.0885
4001883,0.128
4001884,0.0915
4001885,0.102
4001886,0.1185
4001887,0.1345
4001888,0.137
4001889,0.1165
4001890,0.122
4001891,0.1395
4001892,0.1335
4001893,0.139
4001894,0.097
4001895,0.111
4001896,0.132
4001897,0.068
4001898,0.13
4001899,0.102
4001900,0.07
4001901,0.121
4001902,0.097
4001903,0.101
4001904,0.092
4001905,0.087
4001906,0.138
4001907,0.082
4001908,0.084
4001909,0.067
4001910,0.069
4001911,0.082
4001912,0.063
4001913,0.076
4001914,0.094
4001915,0.065
4001916,0.0945
4001917,0.089
4001918,0.088
4001919,0.057
4001920,0.08
4001921,0.105
4001922,0.1035
4001923,0.045
4001924,0.076
4001925,0.074
4001926,0.1005
4001927,0.075
4001928,0.105
4001929,0.0935
4001930,0.046
4001931,0.101
4001932,0.085
4001933,0.103
4001934,0.0665
4001935,0.077
4001936,0.0415
4001937,0.051
4001938,0.143
4001939,0.063
4001940,0.116
4001941,0.115
4001942,0.108
4001943,0.102
4001944,0.053
4001945,0.045
4001946,0.101
4001947,0.078
4001948,0.122
4001949,0.0895
4001950,0.087
4001951,0.109
4001952,0.0845
4001953,0.089
4001954,0.067
4001955,0.0615
4001956,0.0605
4001957,0.095
4001958,0.092
4001959,0.083
4001960,0.067
4001961,0.079
4001962,0.073
4001963,0.114
4001964,0.0885
4001965,0.102
4001966,0.0745
4001967,0.079
4001968,0.068
4001969,0.0735
4001970,0.054
4001971,0.0855
4001972,0.089
4001973,0.071
4001974,0.1015
4001975,0.103
4001976,0.095
4001977,0.077
4001978,0.078
4001979,0.105
4001980,0.113
4001981,0.131
4001982,0.101
4001983,0.095
4001984,0.051
4001985,0.058
4001986,0.084
4001987,0.0945
4001988,0.078
4001989,0.07
4001990,0.092
4001991,0.073
4001992,0.044
4001993,0.08
4001994,0.095
4001995,0.091
4001996,0.054
4001997,0.0745
4001998,0.12
4001999,0.094
4002000,0.1
4002001,0.133
4002002,0.065
4002003,0.112
4002004,0.0845
4002005,0.1005
4002006,0.086
4002007,0.056
4002008,0.0615
4002009,0.101
4002010,0.092
4002011,0.06
4002012,0.091
4002013,0.089
4002014,0.089
4002015,0.088
4002016,0.097
4002017,0.092
4002018,0.0915
4002019,0.0855
4002020,0.081
4002021,0.066
4002022,0.05
4002023,0.079
4002024,0.0845
4002025,0.1
4002026,0.086
4002027,0.073
4002028,0.075
4002029,0.058
4002030,0.061
4002031,
4002032,0.0635
4002033,0.144
4002034,0.0715
4002035,0.086
4002036,0.096
4002037,0.116
4002038,0.123
4002039,0.1045
4002040,0.053
4002041,0.136
4002042,0.1125
4002043,0.078
4002044,0.1085
4002045,0.09
4002046,0.0815
4002047,0.1145
4002048,0.097
4002049,0.052
4002050,0.091
4002051,0.0995
4002052,0.134
4002053,0.084
4002054,0.1085
4002055,0.127
4002056,0.1225
4002057,0.071
4002058,0.068
4002059,0.148
4002060,0.081
4002061,0.1235
4002062,0.07
4002063,0.059
4002064,0.072
4002065,0.133
4002066,0.099
4002067,0.0815
4002068,0.0925
4002069,0.116
4002070,0.043
4002071,0.125
4002072,0.112
4002073,0.061
4002074,0.044
4002075,0.054
4002076,0.06
4002077,0.083
4002078,0.071
4002079,0.0945
4002080,0.055
4002081,0.0695
4002082,0.122
4002083,0.052
4002084,0.059
4002085,0.0915
4002086,0.059
4002087,0.043
4002088,0.0715
4002089,0.074
4002090,0.085
4002091,0.044
4002092,0.0555
4002093,0.042
4002094,0.071
4002095,0.056
4002096,0.04
4002097,0.06
4002098,0.0695
4002099,0.063
4002100,0.073
4002101,0.063
4002102,0.056
4002103,0.06
4002104,0.098
4002105,0.078
4002106,0.079
4002107,0.045
4002108,0.064
4002109,0.063
4002110,0.057
4002111,0.0605
4002112,0.1125
4002113,0.074
4002114,0.069
4002115,0.089
4002116,0.093
4002117,0.09
4002118,0.047
4002119,0.082
4002120,0.095
4002121,0.058
4002122,0.054
4002123,0.045
4002124,0.129
4002125,0.0925
4002126,0.096
4002127,0.086
4002128,0.051
4002129,0.1
4002130,0.085
4002131,0.056
4002132,0.091
4002133,0.069
4002134,0.042
4002135,0.09
4002136,0.0645
4002137,0.0675
4002138,0.09
4002139,0.094
4002140,0.06
4002141,0.061
4002142,0.051
4002143,0.069
4002144,0.072
4002145,0.053
4002146,0.0825
4002147,0.088
4002148,0.087
4002149,0.067
4002150,0.05
4002151,0.047
4002152,0.045
4002153,0.053
4002154,0.061
4002155,0.053
4002156,0.054
4002157,0.0535
4002158,0.049
4002159,0.056
4002160,0.056
4002161,0.053
4002162,0.05
4002163,0.046
4002164,0.054
4002165,0.058
4002166,0.1225
4002167,0.059
4002168,0.059
4002169,0.085
4002170,0.07
4002171,0.105
4002172,0.087
4002173,0.076
4002174,0.071
4002175,0.127
4002176,0.0685
4002177,0.12
4002178,0.087
4002179,0.099
4002180,0.06
4002181,0.0845
4002182,0.12
4002183,0.1185
4002184,
4002185,
4002186,
4002187,0.1
4002188,0.109
4002189,0.08
4002190,0.096
4002191,0.121
4002192,0.102
4002193,0.114
4002194,0.095
4002195,0.1
4002196,
4002197,0.0585
4002198,0.105
4002199,0.139
4002200,0.094
4002201,
