stimulus_presentation_id,stimulus_block,start_time,stop_time,phase,size,orientation,spatial_frequency,y_position,stimulus_name,frame,temporal_frequency,color,contrast,x_position,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2812,0.0,793.21747,793.46768,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,10.0,gabors,null,4.0,null,0.8,0.0,0.25021393,89,,,0,,False,13,train,0
2813,0.0,793.46768,793.7179,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-30.0,gabors,null,4.0,null,0.8,-40.0,0.25021357,167,,,0,,False,10,train,1
2814,0.0,793.7179,793.96811,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,20.0,gabors,null,4.0,null,0.8,-40.0,0.25021357,44,,,0,,False,12,train,0
2815,0.0,793.96811,794.21832,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,20.0,gabors,null,4.0,null,0.8,10.0,0.25021357,196,,,0,,False,10,train,2
2816,0.0,794.21832,794.46854,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-40.0,gabors,null,4.0,null,0.8,10.0,0.25021357,46,,,0,,False,11,test,1
2817,0.0,794.46854,794.71874,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-40.0,gabors,null,4.0,null,0.8,0.0,0.25020393,35,,,0,,False,13,train,1
2818,0.0,794.71874,794.96895,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-10.0,gabors,null,4.0,null,0.8,10.0,0.25020393,47,,,0,,False,11,test,1
2819,0.0,794.96895,795.21915,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-10.0,gabors,null,4.0,null,0.8,0.0,0.25020393,149,,,0,,False,13,train,1
2820,0.0,795.21915,795.46935,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,40.0,gabors,null,4.0,null,0.8,-40.0,0.25020393,227,,,0,,False,11,test,1
2821,0.0,795.46935,795.71956,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-10.0,gabors,null,4.0,null,0.8,-20.0,0.25020357,43,,,0,,False,10,train,2
2822,0.0,795.71956,795.96976,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-10.0,gabors,null,4.0,null,0.8,-10.0,0.25020357,114,,,0,,False,13,train,0
2823,0.0,795.96976,796.21996,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-20.0,gabors,null,4.0,null,0.8,-40.0,0.25020357,8,,,0,,False,12,train,0
2824,0.0,796.21996,796.47017,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-20.0,gabors,null,4.0,null,0.8,-30.0,0.25020357,161,,,0,,False,9,train,1
2825,0.0,796.47017,796.72038,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,40.0,gabors,null,4.0,null,0.8,-20.0,0.25021643,226,,,0,,False,12,train,1
2826,0.0,796.72038,796.9706,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,20.0,gabors,null,4.0,null,0.8,0.0,0.25021643,138,,,0,,False,10,train,2
2827,0.0,796.9706,797.22082,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,10.0,gabors,null,4.0,null,0.8,40.0,0.25021643,122,,,0,,False,11,test,1
2828,0.0,797.22082,797.47103,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,20.0,gabors,null,4.0,null,0.8,-10.0,0.25021643,199,,,0,,False,12,train,1
2829,0.0,797.47103,797.72124,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,20.0,gabors,null,4.0,null,0.8,-10.0,0.25020857,136,,,0,,False,12,train,2
2830,0.0,797.72124,797.97145,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,20.0,gabors,null,4.0,null,0.8,10.0,0.25020857,230,,,0,,False,7,train,1
2831,0.0,797.97145,798.22166,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-10.0,gabors,null,4.0,null,0.8,-20.0,0.25020857,156,,,0,,False,7,train,0
2832,0.0,798.22166,798.47187,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,30.0,gabors,null,4.0,null,0.8,40.0,0.25020857,36,,,0,,False,11,test,0
2833,0.0,798.47187,798.72208,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-20.0,gabors,null,4.0,null,0.8,0.0,0.25020893,139,,,0,,False,9,train,1
2834,0.0,798.72208,798.97229,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-30.0,gabors,null,4.0,null,0.8,40.0,0.25020893,21,,,0,,False,10,train,1
2835,0.0,798.97229,799.22249,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-30.0,gabors,null,4.0,null,0.8,0.0,0.25020893,143,,,0,,False,9,train,0
2836,0.0,799.22249,799.4727,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,30.0,gabors,null,4.0,null,0.8,40.0,0.25020893,36,,,0,,False,12,train,0
2837,0.0,799.4727,799.72292,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,30.0,gabors,null,4.0,null,0.8,40.0,0.25021607,36,,,0,,False,13,train,0
2838,0.0,799.72292,799.97314,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,10.0,gabors,null,4.0,null,0.8,30.0,0.25021607,98,,,0,,False,10,train,1
2839,0.0,799.97314,800.22335,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,0.0,gabors,null,4.0,null,0.8,40.0,0.25021607,236,,,0,,False,9,train,1
2840,0.0,800.22335,800.47357,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,40.0,gabors,null,4.0,null,0.8,-30.0,0.25021607,49,,,0,,False,9,train,2
2841,0.0,800.47357,800.72377,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,40.0,gabors,null,4.0,null,0.8,20.0,0.25020393,102,,,0,,False,10,train,0
2842,0.0,800.72377,800.97398,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-30.0,gabors,null,4.0,null,0.8,0.0,0.25020393,143,,,0,,False,10,train,0
2843,0.0,800.97398,801.22418,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-40.0,gabors,null,4.0,null,0.8,-30.0,0.25020393,171,,,0,,False,10,train,1
2844,0.0,801.22418,801.47438,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,0.0,gabors,null,4.0,null,0.8,-40.0,0.25020393,95,,,0,,False,10,train,1
2845,0.0,801.47438,801.72459,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-40.0,gabors,null,4.0,null,0.8,30.0,0.25020857,209,,,0,,False,11,test,2
2846,0.0,801.72459,801.9748,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-10.0,gabors,null,4.0,null,0.8,-30.0,0.25020857,234,,,0,,False,10,train,0
2847,0.0,801.9748,802.22501,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-40.0,gabors,null,4.0,null,0.8,-40.0,0.25020857,168,,,0,,False,12,train,0
2848,0.0,802.22501,802.47522,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,30.0,gabors,null,4.0,null,0.8,-30.0,0.25020857,61,,,0,,False,11,test,2
2849,0.0,802.47522,802.72542,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-20.0,gabors,null,4.0,null,0.8,-20.0,0.25020643,62,,,0,,False,12,train,0
2850,0.0,802.72542,802.97563,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-30.0,gabors,null,4.0,null,0.8,30.0,0.25020643,222,,,0,,False,10,train,1
2851,0.0,802.97563,803.22584,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-20.0,gabors,null,4.0,null,0.8,20.0,0.25020643,14,,,0,,False,13,train,2
2852,0.0,803.22584,803.47604,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-40.0,gabors,null,4.0,null,0.8,-20.0,0.25020643,215,,,0,,False,11,test,2
2853,0.0,803.47604,803.72625,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-20.0,gabors,null,4.0,null,0.8,0.0,0.25020607,139,,,0,,False,10,train,1
2854,0.0,803.72625,803.97646,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-10.0,gabors,null,4.0,null,0.8,-20.0,0.25020607,43,,,0,,False,11,test,2
2855,0.0,803.97646,804.22666,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-40.0,gabors,null,4.0,null,0.8,-30.0,0.25020607,171,,,0,,False,11,test,1
2856,0.0,804.22666,804.47687,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-30.0,gabors,null,4.0,null,0.8,30.0,0.25020607,222,,,0,,False,11,test,1
2857,0.0,804.47687,804.72708,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,20.0,gabors,null,4.0,null,0.8,0.0,0.25021143,115,,,0,,False,13,train,1
2858,0.0,804.72708,804.97729,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-10.0,gabors,null,4.0,null,0.8,40.0,0.25021143,81,,,0,,False,11,test,0
2859,0.0,804.97729,805.2275,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-10.0,gabors,null,4.0,null,0.8,40.0,0.25021143,140,,,0,,False,12,train,2
2860,0.0,805.2275,805.47771,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-20.0,gabors,null,4.0,null,0.8,10.0,0.25021143,225,,,0,,False,12,train,1
2861,0.0,805.47771,805.72793,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-20.0,gabors,null,4.0,null,0.8,-10.0,0.25021607,195,,,0,,False,8,test,0
2862,0.0,805.72793,805.97815,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,0.0,gabors,null,4.0,null,0.8,20.0,0.25021607,123,,,0,,False,12,train,1
2863,0.0,805.97815,806.22836,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-20.0,gabors,null,4.0,null,0.8,-10.0,0.25021607,180,,,0,,False,10,train,1
2864,0.0,806.22836,806.47858,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,0.0,gabors,null,4.0,null,0.8,-30.0,0.25021607,58,,,0,,False,8,test,0
2865,0.0,806.47858,806.72878,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,20.0,gabors,null,4.0,null,0.8,-20.0,0.25020643,128,,,0,,False,9,train,2
2866,0.0,806.72878,806.97899,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,40.0,gabors,null,4.0,null,0.8,-10.0,0.25020643,158,,,0,,False,11,test,2
2867,0.0,806.97899,807.2292,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,10.0,gabors,null,4.0,null,0.8,40.0,0.25020643,131,,,0,,False,11,test,0
2868,0.0,807.2292,807.4794,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,40.0,gabors,null,4.0,null,0.8,40.0,0.25020643,111,,,0,,False,8,test,1
2869,0.0,807.4794,807.72961,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-10.0,gabors,null,4.0,null,0.8,-20.0,0.25020357,156,,,0,,False,8,test,0
2870,0.0,807.72961,807.97981,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,20.0,gabors,null,4.0,null,0.8,40.0,0.25020357,208,,,0,,False,13,train,1
2871,0.0,807.97981,808.23001,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,40.0,gabors,null,4.0,null,0.8,-10.0,0.25020357,158,,,0,,False,12,train,2
2872,0.0,808.23001,808.48022,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-20.0,gabors,null,4.0,null,0.8,-20.0,0.25020357,62,,,0,,False,13,train,0
2873,0.0,808.48022,808.73043,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,40.0,gabors,null,4.0,null,0.8,30.0,0.25020893,187,,,0,,False,9,train,0
2874,0.0,808.73043,808.98064,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,20.0,gabors,null,4.0,null,0.8,20.0,0.25020893,101,,,0,,False,11,test,2
2875,0.0,808.98064,809.23084,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,10.0,gabors,null,4.0,null,0.8,40.0,0.25020893,131,,,0,,False,12,train,0
2876,0.0,809.23084,809.48105,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,30.0,gabors,null,4.0,null,0.8,-30.0,0.25020893,117,,,0,,False,10,train,0
2877,0.0,809.48105,809.73126,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,10.0,gabors,null,4.0,null,0.8,-10.0,0.25021107,216,,,0,,False,10,train,1
2878,0.0,809.73126,809.98148,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,20.0,gabors,null,4.0,null,0.8,0.0,0.25021107,138,,,0,,False,11,test,2
2879,0.0,809.98148,810.23169,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,30.0,gabors,null,4.0,null,0.8,10.0,0.25021107,112,,,0,,False,10,train,2
2880,0.0,810.23169,810.4819,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-30.0,gabors,null,4.0,null,0.8,-40.0,0.25021107,91,,,0,,False,11,test,0
2881,0.0,810.4819,810.73211,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,40.0,gabors,null,4.0,null,0.8,30.0,0.25020893,228,,,0,,False,7,train,1
2882,0.0,810.73211,810.98232,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,10.0,gabors,null,4.0,null,0.8,20.0,0.25020893,26,,,0,,False,12,train,1
2883,0.0,810.98232,811.23252,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,20.0,gabors,null,4.0,null,0.8,-10.0,0.25020893,136,,,0,,False,13,train,2
2884,0.0,811.23252,811.48273,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,30.0,gabors,null,4.0,null,0.8,0.0,0.25020893,224,,,0,,False,12,train,0
2885,0.0,811.48273,811.73294,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,20.0,gabors,null,4.0,null,0.8,30.0,0.25020607,204,,,0,,False,13,train,1
2886,0.0,811.73294,811.98315,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,40.0,gabors,null,4.0,null,0.8,10.0,0.25020607,153,,,0,,False,9,train,0
2887,0.0,811.98315,812.23335,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-20.0,gabors,null,4.0,null,0.8,-40.0,0.25020607,23,,,0,,False,11,test,2
2888,0.0,812.23335,812.48356,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,0.0,gabors,null,4.0,null,0.8,0.0,0.25020607,238,,,0,,False,12,train,1
2889,0.0,812.48356,812.73377,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,10.0,gabors,null,4.0,null,0.8,20.0,0.25021393,133,,,0,,False,13,train,0
2890,0.0,812.73377,812.98399,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,30.0,gabors,null,4.0,null,0.8,0.0,0.25021393,224,,,0,,False,13,train,0
2891,0.0,812.98399,813.2342,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,30.0,gabors,null,4.0,null,0.8,-30.0,0.25021393,117,,,0,,False,11,test,0
2892,0.0,813.2342,813.48441,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-10.0,gabors,null,4.0,null,0.8,10.0,0.25021393,103,,,0,,False,10,train,2
2893,0.0,813.48441,813.73462,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-10.0,gabors,null,4.0,null,0.8,40.0,0.25020857,81,,,0,,False,12,train,0
2894,0.0,813.73462,813.98483,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,0.0,gabors,null,4.0,null,0.8,20.0,0.25020857,123,,,0,,False,13,train,1
2895,0.0,813.98483,814.23504,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-10.0,gabors,null,4.0,null,0.8,20.0,0.25020857,17,,,0,,False,13,train,2
2896,0.0,814.23504,814.48525,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,20.0,gabors,null,4.0,null,0.8,-40.0,0.25020857,162,,,0,,False,12,train,2
2897,0.0,814.48525,814.73546,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-10.0,gabors,null,4.0,null,0.8,40.0,0.25020893,140,,,0,,False,13,train,2
2898,0.0,814.73546,814.98567,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,0.0,gabors,null,4.0,null,0.8,-40.0,0.25020893,192,,,0,,False,14,test,2
2899,0.0,814.98567,815.23587,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-10.0,gabors,null,4.0,null,0.8,-30.0,0.25020893,234,,,0,,False,11,test,0
2900,0.0,815.23587,815.48608,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,20.0,gabors,null,4.0,null,0.8,0.0,0.25020893,138,,,0,,False,12,train,2
2901,0.0,815.48608,815.73628,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-30.0,gabors,null,4.0,null,0.8,-30.0,0.25020107,137,,,0,,False,11,test,2
2902,0.0,815.73628,815.98649,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-20.0,gabors,null,4.0,null,0.8,20.0,0.25020107,54,,,0,,False,13,train,1
2903,0.0,815.98649,816.23669,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,30.0,gabors,null,4.0,null,0.8,30.0,0.25020107,135,,,0,,False,11,test,0
2904,0.0,816.23669,816.48689,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-30.0,gabors,null,4.0,null,0.8,40.0,0.25020107,21,,,0,,False,11,test,1
2905,0.0,816.48689,816.7371,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,40.0,gabors,null,4.0,null,0.8,20.0,0.25021643,126,,,0,,False,11,test,2
2906,0.0,816.7371,816.98732,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-20.0,gabors,null,4.0,null,0.8,-10.0,0.25021643,180,,,0,,False,11,test,1
2907,0.0,816.98732,817.23754,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,10.0,gabors,null,4.0,null,0.8,20.0,0.25021643,217,,,0,,False,12,train,2
2908,0.0,817.23754,817.48775,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,20.0,gabors,null,4.0,null,0.8,20.0,0.25021643,56,,,0,,False,12,train,1
2909,0.0,817.48775,817.73797,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,0.0,gabors,null,4.0,null,0.8,30.0,0.25021357,85,,,0,,False,11,test,2
2910,0.0,817.73797,817.98818,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,20.0,gabors,null,4.0,null,0.8,10.0,0.25021357,220,,,0,,False,11,test,0
2911,0.0,817.98818,818.23839,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-10.0,gabors,null,4.0,null,0.8,-10.0,0.25021357,144,,,0,,False,11,test,2
2912,0.0,818.23839,818.48861,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-30.0,gabors,null,4.0,null,0.8,-30.0,0.25021357,166,,,0,,False,11,test,1
2913,0.0,818.48861,818.73881,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,20.0,gabors,null,4.0,null,0.8,0.0,0.25020143,214,,,0,,False,12,train,0
2914,0.0,818.73881,818.98901,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,0.0,gabors,null,4.0,null,0.8,40.0,0.25020143,243,,,0,,False,11,test,2
2915,0.0,818.98901,819.23921,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-30.0,gabors,null,4.0,null,0.8,-10.0,0.25020143,129,,,0,,False,13,train,1
2916,0.0,819.23921,819.48941,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,20.0,gabors,null,4.0,null,0.8,-20.0,0.25020143,128,,,0,,False,10,train,2
2917,0.0,819.48941,819.73962,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-10.0,gabors,null,4.0,null,0.8,30.0,0.25021107,237,,,0,,False,9,train,0
2918,0.0,819.73962,819.98984,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,0.0,gabors,null,4.0,null,0.8,10.0,0.25021107,190,,,0,,False,8,test,2
2919,0.0,819.98984,820.24005,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,30.0,gabors,null,4.0,null,0.8,-20.0,0.25021107,79,,,0,,False,11,test,2
2920,0.0,820.24005,820.49026,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,40.0,gabors,null,4.0,null,0.8,30.0,0.25021107,187,,,0,,False,10,train,0
2921,0.0,820.49026,820.74047,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,20.0,gabors,null,4.0,null,0.8,20.0,0.25020893,197,,,0,,False,10,train,0
2922,0.0,820.74047,820.99068,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,40.0,gabors,null,4.0,null,0.8,30.0,0.25020893,228,,,0,,False,8,test,1
2923,0.0,820.99068,821.24088,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,30.0,gabors,null,4.0,null,0.8,-10.0,0.25020893,107,,,0,,False,12,train,2
2924,0.0,821.24088,821.49109,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,10.0,gabors,null,4.0,null,0.8,10.0,0.25020893,72,,,0,,False,12,train,2
2925,0.0,821.49109,821.7413,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,0.0,gabors,null,4.0,null,0.8,-20.0,0.25020857,176,,,0,,False,8,test,0
2926,0.0,821.7413,821.99151,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,30.0,gabors,null,4.0,null,0.8,40.0,0.25020857,148,,,0,,False,9,train,1
2927,0.0,821.99151,822.24172,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-40.0,gabors,null,4.0,null,0.8,40.0,0.25020857,93,,,0,,False,10,train,2
2928,0.0,822.24172,822.49193,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-30.0,gabors,null,4.0,null,0.8,-10.0,0.25020857,177,,,0,,False,11,test,0
2929,0.0,822.49193,822.74214,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-40.0,gabors,null,4.0,null,0.8,0.0,0.25020893,5,,,0,,False,11,test,2
2930,0.0,822.74214,822.99235,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,0.0,gabors,null,4.0,null,0.8,30.0,0.25020893,241,,,0,,False,11,test,1
2931,0.0,822.99235,823.24255,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,40.0,gabors,null,4.0,null,0.8,20.0,0.25020893,102,,,0,,False,11,test,0
2932,0.0,823.24255,823.49276,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,0.0,gabors,null,4.0,null,0.8,-20.0,0.25020893,176,,,0,,False,9,train,0
2933,0.0,823.49276,823.74297,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-20.0,gabors,null,4.0,null,0.8,-10.0,0.25021107,195,,,0,,False,9,train,0
2934,0.0,823.74297,823.99319,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,30.0,gabors,null,4.0,null,0.8,20.0,0.25021107,94,,,0,,False,13,train,0
2935,0.0,823.99319,824.2434,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,40.0,gabors,null,4.0,null,0.8,20.0,0.25021107,102,,,0,,False,12,train,0
2936,0.0,824.2434,824.49361,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,40.0,gabors,null,4.0,null,0.8,-40.0,0.25021107,227,,,0,,False,12,train,1
2937,0.0,824.49361,824.74382,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,40.0,gabors,null,4.0,null,0.8,-20.0,0.25020893,11,,,0,,False,10,train,2
2938,0.0,824.74382,824.99403,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-20.0,gabors,null,4.0,null,0.8,40.0,0.25020893,210,,,0,,False,12,train,0
2939,0.0,824.99403,825.24423,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,30.0,gabors,null,4.0,null,0.8,40.0,0.25020893,188,,,0,,False,13,train,2
2940,0.0,825.24423,825.49444,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-40.0,gabors,null,4.0,null,0.8,10.0,0.25020893,15,,,0,,False,11,test,0
2941,0.0,825.49444,825.74465,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,20.0,gabors,null,4.0,null,0.8,30.0,0.25020857,203,,,0,,False,10,train,0
2942,0.0,825.74465,825.99486,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,40.0,gabors,null,4.0,null,0.8,-10.0,0.25020857,189,,,0,,False,10,train,0
2943,0.0,825.99486,826.24507,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,40.0,gabors,null,4.0,null,0.8,30.0,0.25020857,228,,,0,,False,9,train,1
2944,0.0,826.24507,826.49528,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-40.0,gabors,null,4.0,null,0.8,20.0,0.25020857,141,,,0,,False,10,train,2
2945,0.0,826.49528,826.74549,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,10.0,gabors,null,4.0,null,0.8,40.0,0.25020893,122,,,0,,False,12,train,1
2946,0.0,826.74549,826.9957,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-20.0,gabors,null,4.0,null,0.8,-20.0,0.25020893,240,,,0,,False,11,test,2
2947,0.0,826.9957,827.2459,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,40.0,gabors,null,4.0,null,0.8,30.0,0.25020893,73,,,0,,False,9,train,2
2948,0.0,827.2459,827.49611,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-40.0,gabors,null,4.0,null,0.8,10.0,0.25020893,46,,,0,,False,12,train,1
2949,0.0,827.49611,827.74632,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,0.0,gabors,null,4.0,null,0.8,-20.0,0.25020357,173,,,0,,False,9,train,2
