session_id,ecephys_probe_id,area,cells,ccf_span_mm,template_span_px,template_direction_x,template_direction_y,observed_delta_azimuth_deg,observed_delta_elevation_deg,predicted_delta_azimuth_deg,predicted_delta_elevation_deg,gradient_vector_error_deg,azimuth_sign_match,elevation_sign_match
794812542,810758783,VISl,41,0.3536381462750461,46.55408425457863,-0.47344327606549386,0.8808243095807317,69.81419314291556,2.609311429503966,2.5801862475036543,0.730991991815797,67.26023912477783,True,True
794812542,810758785,VISal,23,0.3275420282867537,34.55361955181648,-0.9243398593104968,0.38157020912258205,10.69376632774068,-23.26265633679008,14.465556368810041,-8.861670428593134,14.886732188159932,True,True
794812542,810758787,VISrl,17,0.1037698292878875,13.852337016996774,-0.7748549806168714,-0.6321390345590343,0.6280545927078474,-5.4042029789249,-0.4520137690064985,4.475524475524475,9.938589549839406,False,False
798911424,800036196,VISam,40,0.16639952027204769,20.947250413107074,0.34319889400873904,0.9392627529883095,-52.39658157584877,-27.335205220330387,-11.502142975625105,0.5367721489738286,49.489415342095825,True,False
798911424,800036198,VISam,32,0.06620980820661632,10.37673730846756,-0.3282120116941279,0.9446040839313017,18.41693537749122,19.06607302483497,0.0,-0.01281067520098018,26.517679233639306,False,False
798911424,800036200,VISp,64,0.2659891827899483,41.90226834174841,-0.1754248392900468,0.9844928266676509,3.9341782034908186,-5.848026919921454,5.260668144708493,11.861424579765977,17.759061010761044,True,False
798911424,800036202,VISl,38,0.4886012949538423,70.6853093203048,-0.53566824813371,0.8444285215110643,2.3001525870592334,-25.99033707737719,5.683650884728344,-0.5259403428088752,25.688198881700973,True,True
798911424,800036204,VISal,56,0.4157613118103336,45.20000240986787,-0.8992362608200316,0.4374633095773952,28.267016130097748,7.8817745849759495,15.451776654331802,-10.0,21.999732387670576,True,False
798911424,800036206,VISrl,26,0.4519122167731278,42.280661649411215,-0.9422513424599493,-0.33490656552600345,-3.0433343088210325,-14.704573164702257,-4.64554438162893,4.510489510489508,19.281745531174163,True,False
829720705,832129149,VISam,43,0.33120834337774296,34.49816083586695,-0.9207314871757957,-0.390196781794837,24.89563404621207,-7.537311902643255,9.691331666533735,-2.8260392542192077,15.917502970644636,True,True
829720705,832129154,VISp,33,0.42617471977324584,60.483993180153014,-0.6935107077809863,0.7204463187449259,4.2221714552746406,4.192441656052962,-16.99685833613475,12.401481689439372,22.75160573582577,False,True
829720705,832129157,VISl,54,0.4850486299908524,65.16892785006503,-0.7743213543574984,0.6327925727961488,-21.271740991026306,28.262012231507445,18.034272348669887,0.4793166318514821,48.13357310073207,False,True
829720705,832129159,VISal,35,0.45670908186482484,55.12135846694428,-0.9051034191094797,0.42519148711648685,14.152074153096828,-24.578185062002554,1.7972193618051655,-2.9765740393073257,24.885177027494308,True,True
829720705,832129161,VISrl,49,0.4336550181493355,45.60268985884734,-0.997204049584567,-0.07472672542096578,-23.90353303572084,6.823075666577403,17.657448733557228,15.753319458416762,42.5095808001908,False,True
831882777,832810573,VISam,44,0.24762832804912266,40.34212720630031,0.4315733412019669,0.9020778520525656,-19.511077755150087,-8.943864223091653,-18.050728782382095,0.4776375930342525,9.534008369700976,True,False
831882777,832810578,VISp,39,0.28657387841475895,32.28616899408214,-0.7883805184207324,0.6151879047694754,3.4458305187180507,-7.236102268730954,-10.91923143265764,6.235556571698652,19.6936689517161,False,False
831882777,832810582,VISal,52,0.5034767743536743,56.64420417383763,-0.9891191790318883,0.1471164493565669,34.4730529629583,12.053225110211653,15.771643964503262,-7.749999999999986,27.238032661945535,True,False
847657808,848037568,VISam,34,0.16981982568678505,23.55407043680111,0.0974205752824128,0.9952433026710823,-4.524399017555365,-36.15538259476214,0.9512179026499865,-0.6233065779671962,35.95150632059988,False,True
847657808,848037572,VISp,41,0.2613711786071815,31.74003157761985,-0.3438579286638979,0.9390216849971963,11.267666568300497,-5.521396291922196,0.611464649767413,8.958389119279085,17.978287595958232,True,False
847657808,848037574,VISl,55,0.28984476661188957,32.4361545642567,-0.7394300431584339,0.6732334002964474,-14.891754086188342,-0.5713967797910403,6.431310754240982,-0.08857745502267278,21.328530392165398,False,True
847657808,848037576,VISal,41,0.2992406879758118,36.68814053168238,-0.9967513401849586,-0.08054046088450714,43.30867462652851,5.6970848959012494,10.22182914403303,-8.177574383683744,35.87820388630269,True,False
847657808,848037578,VISrl,29,0.3079322178970839,44.61499923779179,-0.7929445166675404,-0.6092938482266835,51.50986551668864,19.17484524097071,3.4016062998134444,6.272238001363961,49.80845187774471,True,True
