stimulus_presentation_id,stimulus_block,start_time,stop_time,x_position,color,size,stimulus_name,y_position,contrast,phase,frame,orientation,temporal_frequency,spatial_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
3225,0.0,891.29114,891.54135,0.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020517,158,,,0,,False,13,train,0
3226,0.0,891.54135,891.79155,30.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020517,216,,,0,,False,14,test,1
3227,0.0,891.79155,892.04176,-40.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020517,219,,,0,,False,12,train,2
3228,0.0,892.04176,892.29196,-10.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020517,241,,,0,,False,13,train,2
3229,0.0,892.29196,892.54217,-10.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020983,145,,,0,,False,12,train,0
3230,0.0,892.54217,892.79238,-30.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020983,180,,,0,,False,11,test,0
3231,0.0,892.79238,893.04259,0.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020983,103,,,0,,False,14,test,0
3232,0.0,893.04259,893.2928,0.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020983,115,,,0,,False,13,train,2
3233,0.0,893.2928,893.54301,-20.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020767,99,,,0,,False,13,train,0
3234,0.0,893.54301,893.79322,0.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020767,97,,,0,,False,13,train,0
3235,0.0,893.79322,894.04342,10.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020767,12,,,0,,False,13,train,0
3236,0.0,894.04342,894.29363,-30.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020767,238,,,0,,False,12,train,1
3237,0.0,894.29363,894.54385,0.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021483,115,,,0,,False,14,test,2
3238,0.0,894.54385,894.79406,30.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021483,114,,,0,,False,13,train,1
3239,0.0,894.79406,895.04428,40.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021483,212,,,0,,False,14,test,2
3240,0.0,895.04428,895.29449,-10.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021483,213,,,0,,False,13,train,1
3241,0.0,895.29449,895.5447,40.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020517,70,,,0,,False,14,test,1
3242,0.0,895.5447,895.7949,-40.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020517,185,,,0,,False,11,test,0
3243,0.0,895.7949,896.04511,0.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020517,174,,,0,,False,10,train,1
3244,0.0,896.04511,896.29531,-10.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020517,138,,,0,,False,13,train,2
3245,0.0,896.29531,896.54552,10.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021233,94,,,0,,False,11,test,2
3246,0.0,896.54552,896.79574,40.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021233,30,,,0,,False,14,test,0
3247,0.0,896.79574,897.04595,-10.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021233,108,,,0,,False,11,test,0
3248,0.0,897.04595,897.29616,-30.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021233,19,,,0,,False,12,train,0
3249,0.0,897.29616,897.54637,10.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020517,218,,,0,,False,13,train,1
3250,0.0,897.54637,897.79657,-10.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020517,126,,,0,,False,12,train,2
3251,0.0,897.79657,898.04678,-30.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020517,47,,,0,,False,14,test,0
3252,0.0,898.04678,898.29698,0.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020517,25,,,0,,False,12,train,1
3253,0.0,898.29698,898.54719,10.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020983,149,,,0,,False,13,train,2
3254,0.0,898.54719,898.7974,20.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020983,105,,,0,,False,13,train,1
3255,0.0,898.7974,899.04761,30.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020983,160,,,0,,False,13,train,0
3256,0.0,899.04761,899.29782,-20.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020983,133,,,0,,False,13,train,1
3257,0.0,899.29782,899.54803,0.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020767,117,,,0,,False,14,test,0
3258,0.0,899.54803,899.79824,40.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020767,29,,,0,,False,12,train,2
3259,0.0,899.79824,900.04844,30.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020767,49,,,0,,False,14,test,2
3260,0.0,900.04844,900.29865,40.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020767,37,,,0,,False,11,test,0
3261,0.0,900.29865,900.54887,10.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021483,94,,,0,,False,12,train,2
3262,0.0,900.54887,900.79908,20.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021483,236,,,0,,False,14,test,2
3263,0.0,900.79908,901.0493,-10.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021483,138,,,0,,False,14,test,2
3264,0.0,901.0493,901.29951,-10.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021483,207,,,0,,False,10,train,1
3265,0.0,901.29951,901.54972,-40.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020517,27,,,0,,False,13,train,1
3266,0.0,901.54972,901.79992,-40.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020517,110,,,0,,False,11,test,0
3267,0.0,901.79992,902.05013,30.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020517,45,,,0,,False,12,train,2
3268,0.0,902.05013,902.30033,0.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020517,158,,,0,,False,14,test,0
3269,0.0,902.30033,902.55054,-20.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020983,233,,,0,,False,12,train,2
3270,0.0,902.55054,902.80075,-10.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020983,191,,,0,,False,13,train,0
3271,0.0,902.80075,903.05096,-20.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020983,177,,,0,,False,12,train,1
3272,0.0,903.05096,903.30117,-10.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020983,84,,,0,,False,10,train,1
3273,0.0,903.30117,903.55138,-40.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020767,153,,,0,,False,13,train,2
3274,0.0,903.55138,903.80159,10.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020767,32,,,0,,False,13,train,1
3275,0.0,903.80159,904.05179,-40.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020767,185,,,0,,False,12,train,0
3276,0.0,904.05179,904.302,40.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020767,75,,,0,,False,14,test,2
3277,0.0,904.302,904.55221,20.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021233,200,,,0,,False,12,train,0
3278,0.0,904.55221,904.80243,10.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021233,93,,,0,,False,12,train,2
3279,0.0,904.80243,905.05264,-40.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021233,52,,,0,,False,11,test,1
3280,0.0,905.05264,905.30285,-20.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021233,133,,,0,,False,14,test,1
3281,0.0,905.30285,905.55306,-20.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020767,232,,,0,,False,13,train,1
3282,0.0,905.55306,905.80327,20.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020767,51,,,0,,False,13,train,0
3283,0.0,905.80327,906.05347,-40.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020767,14,,,0,,False,11,test,1
3284,0.0,906.05347,906.30368,-20.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020767,170,,,0,,False,13,train,0
3285,0.0,906.30368,906.5539,-20.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021483,177,,,0,,False,13,train,1
3286,0.0,906.5539,906.80411,-40.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021483,171,,,0,,False,10,train,2
3287,0.0,906.80411,907.05433,0.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021483,174,,,0,,False,11,test,1
3288,0.0,907.05433,907.30454,-40.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021483,110,,,0,,False,12,train,0
3289,0.0,907.30454,907.55474,-20.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020017,78,,,0,,False,13,train,2
3290,0.0,907.55474,907.80494,30.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020017,131,,,0,,False,12,train,0
3291,0.0,907.80494,908.05514,10.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020017,53,,,0,,False,14,test,0
3292,0.0,908.05514,908.30534,40.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020017,2,,,0,,False,14,test,2
3293,0.0,908.30534,908.55555,0.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020733,8,,,0,,False,14,test,0
3294,0.0,908.55555,908.80576,10.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020733,94,,,0,,False,13,train,2
3295,0.0,908.80576,909.05596,40.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020733,130,,,0,,False,11,test,2
3296,0.0,909.05596,909.30617,-30.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020733,19,,,0,,False,13,train,0
3297,0.0,909.30617,909.55638,0.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021017,174,,,0,,False,12,train,1
3298,0.0,909.55638,909.80659,40.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021017,203,,,0,,False,14,test,0
3299,0.0,909.80659,910.0568,20.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021017,190,,,0,,False,13,train,1
3300,0.0,910.0568,910.30701,40.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021017,234,,,0,,False,13,train,0
3301,0.0,910.30701,910.55723,-20.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021733,111,,,0,,False,12,train,0
3302,0.0,910.55723,910.80745,0.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021733,18,,,0,,False,13,train,1
3303,0.0,910.80745,911.05766,-40.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021733,153,,,0,,False,14,test,2
3304,0.0,911.05766,911.30788,-40.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021733,189,,,0,,False,14,test,2
3305,0.0,911.30788,911.55808,-40.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020267,171,,,0,,False,11,test,2
3306,0.0,911.55808,911.80829,30.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020267,45,,,0,,False,13,train,2
3307,0.0,911.80829,912.05849,20.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020267,40,,,0,,False,14,test,1
3308,0.0,912.05849,912.30869,40.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020267,37,,,0,,False,12,train,0
3309,0.0,912.30869,912.5589,-20.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021233,59,,,0,,False,13,train,2
3310,0.0,912.5589,912.80912,-30.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021233,242,,,0,,False,13,train,0
3311,0.0,912.80912,913.05933,-40.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021233,52,,,0,,False,12,train,1
3312,0.0,913.05933,913.30954,0.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021233,11,,,0,,False,12,train,0
3313,0.0,913.30954,913.55974,0.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020267,11,,,0,,False,13,train,0
3314,0.0,913.55974,913.80995,40.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020267,29,,,0,,False,13,train,2
3315,0.0,913.80995,914.06015,0.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020267,113,,,0,,False,13,train,1
3316,0.0,914.06015,914.31035,-30.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020267,159,,,0,,False,13,train,2
3317,0.0,914.31035,914.56056,-40.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020983,201,,,0,,False,12,train,2
3318,0.0,914.56056,914.81077,-40.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020983,120,,,0,,False,13,train,0
3319,0.0,914.81077,915.06098,20.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020983,200,,,0,,False,13,train,0
3320,0.0,915.06098,915.31119,30.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020983,17,,,0,,False,11,test,0
3321,0.0,915.31119,915.5614,30.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021017,42,,,0,,False,11,test,1
3322,0.0,915.5614,915.81161,10.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021017,214,,,0,,False,12,train,0
3323,0.0,915.81161,916.06182,40.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021017,222,,,0,,False,11,test,0
3324,0.0,916.06182,916.31203,10.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021017,218,,,0,,False,14,test,1
3325,0.0,916.31203,916.56225,-40.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021733,171,,,0,,False,12,train,2
3326,0.0,916.56225,916.81247,0.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021733,76,,,0,,False,14,test,2
3327,0.0,916.81247,917.06268,-40.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021733,52,,,0,,False,13,train,1
3328,0.0,917.06268,917.3129,-20.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021733,182,,,0,,False,14,test,1
3329,0.0,917.3129,917.5631,-30.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25019767,121,,,0,,False,14,test,2
3330,0.0,917.5631,917.8133,40.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25019767,86,,,0,,False,14,test,1
3331,0.0,917.8133,918.06349,10.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25019767,90,,,0,,False,12,train,0
3332,0.0,918.06349,918.31369,20.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25019767,107,,,0,,False,13,train,2
3333,0.0,918.31369,918.56391,20.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021983,44,,,0,,False,12,train,1
3334,0.0,918.56391,918.81413,-10.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021983,84,,,0,,False,11,test,1
3335,0.0,918.81413,919.06435,40.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021983,23,,,0,,False,11,test,0
3336,0.0,919.06435,919.31457,10.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021983,73,,,0,,False,14,test,1
3337,0.0,919.31457,919.56477,20.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020017,51,,,0,,False,14,test,0
3338,0.0,919.56477,919.81497,-40.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020017,4,,,0,,False,13,train,2
3339,0.0,919.81497,920.06517,0.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020017,15,,,0,,False,12,train,0
3340,0.0,920.06517,920.31537,10.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020017,93,,,0,,False,13,train,2
3341,0.0,920.31537,920.56558,-10.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021233,112,,,0,,False,14,test,1
3342,0.0,920.56558,920.8158,0.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021233,82,,,0,,False,14,test,1
3343,0.0,920.8158,921.06601,0.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021233,43,,,0,,False,13,train,0
3344,0.0,921.06601,921.31622,40.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021233,243,,,0,,False,12,train,1
3345,0.0,921.31622,921.56643,0.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020517,161,,,0,,False,14,test,2
3346,0.0,921.56643,921.81663,0.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020517,97,,,0,,False,14,test,0
3347,0.0,921.81663,922.06684,-20.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020517,125,,,0,,False,13,train,2
3348,0.0,922.06684,922.31704,30.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020517,98,,,0,,False,12,train,2
3349,0.0,922.31704,922.56726,-10.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021483,21,,,0,,False,11,test,2
3350,0.0,922.56726,922.81747,40.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021483,228,,,0,,False,14,test,0
3351,0.0,922.81747,923.06769,30.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021483,192,,,0,,False,13,train,1
3352,0.0,923.06769,923.3179,-30.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021483,166,,,0,,False,14,test,1
3353,0.0,923.3179,923.56811,-40.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020517,77,,,0,,False,12,train,1
3354,0.0,923.56811,923.81831,0.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020517,198,,,0,,False,12,train,2
3355,0.0,923.81831,924.06852,-20.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020517,111,,,0,,False,13,train,0
3356,0.0,924.06852,924.31872,-30.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020517,100,,,0,,False,13,train,0
3357,0.0,924.31872,924.56893,-40.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021233,146,,,0,,False,14,test,0
3358,0.0,924.56893,924.81915,40.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021233,104,,,0,,False,13,train,1
3359,0.0,924.81915,925.06936,20.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021233,56,,,0,,False,13,train,1
3360,0.0,925.06936,925.31957,0.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021233,83,,,0,,False,12,train,2
3361,0.0,925.31957,925.56978,-30.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020517,7,,,0,,False,14,test,1
