ecephys_session_id,ecephys_probe_id,baseline_dispersion_deg2,candidate_dispersion_deg2,improvement_deg2
779839471,792645497,330.6990798137611,330.6990798137611,0.0
779839471,792645504,879.2401729943524,879.2401729943524,0.0
781842082,792586876,506.4237668471867,546.8880984629743,-40.464331615787614
781842082,792586881,149.24875023664202,150.67448831858002,-1.4257380819379932
781842082,792586883,569.1436619405977,554.3234642472669,14.820197693330783
781842082,792586887,344.0981451621416,340.2466024880457,3.8515426740958674
781842082,792586891,212.97041504503034,196.0229877068773,16.947427338153034
786091066,792623916,622.1392319628515,647.5607498468161,-25.42151788396461
786091066,792623919,816.0010915366705,810.8641418422218,5.136949694448731
786091066,792623921,190.3738802006072,190.00158483961815,0.3722953609890567
786091066,792623925,1060.8325001625797,1041.365739763125,19.466760399454643
786091066,792623928,738.0060520197285,740.1716989666492,-2.165646946920674
786091066,792623931,459.1803062991553,451.2485146101694,7.931791688985868
787025148,792586836,809.3463842568244,880.4077507084479,-71.06136645162348
787025148,792586842,177.510950580772,179.87603035351685,-2.365079772744849
787025148,792586848,1235.0672063223944,1193.4222276082219,41.64497871417257
787025148,792586852,920.0538912171469,838.6941170798713,81.35977413727562
789848216,805002031,52.730633576887406,58.159315264178666,-5.4286816872912595
789848216,805002033,560.9760188543735,571.1308166887073,-10.154797834333863
